charts/episodic_return,global_step
18,18
14,32
10,42
18,60
71,131
17,148
18,166
13,179
30,209
26,235
23,258
32,290
26,316
23,339
20,359
16,375
60,435
41,476
21,497
10,507
22,529
82,611
60,671
27,698
18,716
41,757
15,772
34,806
23,829
51,880
27,907
11,918
33,951
114,1065
53,1118
50,1168
45,1213
66,1279
42,1321
44,1365
29,1394
84,1478
42,1520
66,1586
72,1658
61,1719
88,1807
48,1855
183,2038
77,2115
203,2318
51,2369
41,2410
34,2444
48,2492
200,2692
28,2720
46,2766
77,2843
158,3001
151,3152
64,3216
146,3362
108,3470
133,3603
234,3837
188,4025
243,4268
107,4375
46,4421
151,4572
206,4778
174,4952
66,5018
153,5171
99,5270
200,5470
246,5716
189,5905
285,6190
187,6377
162,6539
142,6681
80,6761
175,6936
160,7096
109,7205
380,7585
65,7650
210,7860
26,7886
95,7981
249,8230
108,8338
123,8461
99,8560
112,8672
129,8801
62,8863
99,8962
150,9112
500,9612
233,9845
364,10209
221,10430
223,10653
146,10799
196,10995
103,11098
129,11227
129,11356
124,11480
74,11554
150,11704
266,11970
275,12245
318,12563
500,13063
276,13339
196,13535
316,13851
89,13940
135,14075
224,14299
308,14607
276,14883
43,14926
161,15087
96,15183
145,15328
236,15564
117,15681
103,15784
182,15966
141,16107
222,16329
25,16354
223,16577
351,16928
83,17011
190,17201
165,17366
123,17489
177,17666
266,17932
289,18221
184,18405
433,18838
230,19068
237,19305
189,19494
395,19889
218,20107
111,20218
208,20426
395,20821
95,20916
234,21150
200,21350
311,21661
271,21932
500,22432
500,22932
500,23432
284,23716
297,24013
150,24163
500,24663
339,25002
103,25105
155,25260
500,25760
500,26260
235,26495
166,26661
294,26955
220,27175
214,27389
84,27473
91,27564
133,27697
160,27857
237,28094
132,28226
158,28384
144,28528
71,28599
108,28707
212,28919
221,29140
110,29250
71,29321
163,29484
219,29703
114,29817
129,29946
173,30119
244,30363
94,30457
81,30538
88,30626
90,30716
151,30867
110,30977
130,31107
72,31179
179,31358
200,31558
104,31662
255,31917
124,32041
160,32201
164,32365
255,32620
171,32791
257,33048
192,33240
373,33613
225,33838
500,34338
386,34724
408,35132
205,35337
336,35673
313,35986
123,36109
191,36300
187,36487
173,36660
204,36864
149,37013
140,37153
123,37276
84,37360
426,37786
144,37930
454,38384
319,38703
205,38908
187,39095
130,39225
134,39359
255,39614
329,39943
300,40243
89,40332
110,40442
489,40931
382,41313
500,41813
396,42209
189,42398
500,42898
500,43398
266,43664
344,44008
76,44084
196,44280
318,44598
49,44647
103,44750
173,44923
169,45092
360,45452
191,45643
341,45984
127,46111
253,46364
410,46774
424,47198
326,47524
500,48024
500,48524
378,48902
406,49308
500,49808
296,50104
253,50357
500,50857
500,51357
203,51560
378,51938
191,52129
500,52629
500,53129
500,53629
329,53958
500,54458
500,54958
500,55458
498,55956
140,56096
500,56596
500,57096
500,57596
500,58096
500,58596
500,59096
500,59596
500,60096
500,60596
500,61096
500,61596
89,61685
500,62185
500,62685
500,63185
500,63685
274,63959
204,64163
135,64298
500,64798
500,65298
500,65798
500,66298
500,66798
500,67298
500,67798
500,68298
500,68798
500,69298
500,69798
500,70298
500,70798
500,71298
500,71798
500,72298
500,72798
500,73298
500,73798
500,74298
500,74798
500,75298
500,75798
500,76298
500,76798
302,77100
500,77600
500,78100
102,78202
500,78702
500,79202
500,79702
500,80202
500,80702
500,81202
500,81702
500,82202
500,82702
500,83202
500,83702
500,84202
500,84702
500,85202
500,85702
500,86202
500,86702
500,87202
500,87702
500,88202
500,88702
500,89202
500,89702
500,90202
500,90702
500,91202
500,91702
500,92202
500,92702
500,93202
500,93702
500,94202
500,94702
500,95202
500,95702
500,96202
500,96702
500,97202
500,97702
500,98202
500,98702
500,99202
500,99702
500,100202
500,100702
500,101202
500,101702
399,102101
500,102601
500,103101
500,103601
500,104101
500,104601
500,105101
500,105601
500,106101
500,106601
500,107101
500,107601
500,108101
500,108601
500,109101
500,109601
500,110101
500,110601
500,111101
117,111218
500,111718
192,111910
500,112410
500,112910
500,113410
500,113910
500,114410
500,114910
500,115410
500,115910
500,116410
500,116910
500,117410
500,117910
500,118410
500,118910
500,119410
500,119910
500,120410
500,120910
500,121410
500,121910
500,122410
500,122910
500,123410
500,123910
500,124410
500,124910
500,125410
500,125910
500,126410
500,126910
500,127410
500,127910
500,128410
500,128910
500,129410
500,129910
500,130410
500,130910
500,131410
500,131910
500,132410
500,132910
500,133410
500,133910
500,134410
500,134910
500,135410
261,135671
500,136171
500,136671
500,137171
500,137671
500,138171
500,138671
500,139171
500,139671
500,140171
500,140671
500,141171
500,141671
500,142171
500,142671
500,143171
500,143671
500,144171
500,144671
500,145171
500,145671
500,146171
500,146671
181,146852
153,147005
47,147052
116,147168
500,147668
500,148168
500,148668
500,149168
500,149668
500,150168
500,150668
500,151168
500,151668
500,152168
500,152668
500,153168
500,153668
500,154168
500,154668
500,155168
500,155668
500,156168
500,156668
500,157168
500,157668
500,158168
500,158668
500,159168
426,159594
500,160094
500,160594
500,161094
500,161594
500,162094
500,162594
500,163094
500,163594
398,163992
500,164492
500,164992
500,165492
500,165992
500,166492
500,166992
500,167492
500,167992
500,168492
500,168992
237,169229
500,169729
500,170229
500,170729
500,171229
500,171729
500,172229
500,172729
500,173229
500,173729
500,174229
500,174729
500,175229
500,175729
270,175999
403,176402
131,176533
265,176798
281,177079
336,177415
280,177695
390,178085
457,178542
500,179042
500,179542
500,180042
500,180542
500,181042
500,181542
500,182042
500,182542
500,183042
500,183542
500,184042
500,184542
500,184542
500,185042
500,185542
500,186042
500,186542
500,187042
500,187542
500,188042
500,188542
500,189042
500,189542
500,190042
500,190542
500,191042
500,191542
500,192042
500,192542
500,193042
500,193542
500,194042
500,194542
500,195042
500,195542
500,196042
500,196542
500,197042
500,197542
500,198042
500,198542
500,199042
500,199542
500,200042
500,200542
500,201042
500,201542
500,202042
500,202542
500,203042
500,203542
500,204042
500,204542
500,205042
500,205542
500,206042
500,206542
500,207042
500,207542
500,208042
500,208542
500,209042
500,209542
500,210042
500,210542
500,211042
500,211542
500,212042
500,212542
500,213042
500,213542
500,214042
500,214542
500,215042
500,215542
500,216042
500,216542
500,217042
500,217542
500,218042
500,218542
500,219042
500,219542
500,220042
500,220542
500,221042
500,221542
500,222042
500,222542
500,223042
500,223542
500,224042
500,224542
500,225042
500,225542
500,226042
500,226542
500,227042
500,227542
500,228042
500,228542
500,229042
500,229542
500,230042
500,230542
500,231042
500,231542
500,232042
500,232542
500,233042
500,233542
500,234042
500,234542
500,235042
500,235542
500,236042
500,236542
500,237042
500,237542
500,238042
500,238542
500,239042
500,239542
500,240042
500,240542
500,241042
500,241542
500,242042
500,242542
500,243042
500,243542
500,244042
500,244542
500,245042
500,245542
500,246042
500,246542
500,247042
500,247542
500,248042
500,248542
500,249042
