_step,_runtime,global_step,_timestamp,losses/approx_kl,losses/explained_variance,losses/old_approx_kl,losses/clipfrac,losses/policy_loss,losses/entropy,charts/learning_rate,charts/SPS,losses/value_loss,charts/episodic_length,charts/episodic_return
0,24.92533564567566,0,1763260055.6340506,,,,,,,,,,,
7,26.280317306518555,128,1763260056.9890323,0.00021303631365299225,-0.0020209550857543945,-0.004263699054718018,0.0,-0.004253111779689789,0.6929596066474915,0.0003000000142492354,772.0,37.92161178588867,,
33,26.79177474975586,715,1763260057.5004897,,,,,,,,,,31.0,31.0
41,26.92884635925293,879,1763260057.6375613,,,,,,,,,,26.0,26.0
47,27.120035648345947,1024,1763260057.8287506,0.0021552452817559242,0.05442333221435547,0.006518433801829815,0.001953125,-0.011972002685070038,0.6716054081916809,0.00029946237918920815,1018.0,38.24369430541992,,
64,27.627399444580078,1549,1763260058.3361144,,,,,,,,,,30.0,30.0
74,27.984651803970337,1961,1763260058.6933668,,,,,,,,,,70.0,70.0
77,28.011112689971924,2028,1763260058.7198277,,,,,,,,,,18.0,18.0
88,28.451390981674194,2432,1763260059.160106,0.00012431573122739792,0.07403349876403809,0.001714489422738552,0.0,-0.00225173681974411,0.6187246441841125,0.00029861752409487963,1040.0,52.895687103271484,,
102,28.94377851486206,3037,1763260059.6524935,,,,,,,,,,18.0,18.0
104,29.036279916763306,3098,1763260059.7449949,,,,,,,,,,61.0,61.0
133,30.453990936279297,4608,1763260061.162706,0.0002860063686966896,0.19964468479156494,0.0033803293481469154,0.0,-0.0032745040953159332,0.5998779535293579,0.0002973118389490992,1061.0,37.62662887573242,,
147,31.27056574821472,5534,1763260061.9792807,,,,,,,,,,126.0,126.0
149,31.407458066940308,5689,1763260062.116173,,,,,,,,,,155.0,155.0
150,31.499858617782593,5760,1763260062.2085736,0.001062602736055851,0.18029868602752686,0.015174546279013157,0.0,-0.016194045543670654,0.5779020190238953,0.0002966205938719213,1069.0,35.334476470947266,,
155,31.764017343521118,6133,1763260062.4727323,,,,,,,,,,129.0,129.0
157,31.94481611251831,6272,1763260062.653531,4.605855792760849e-05,0.6192880868911743,0.0006564883515238762,0.0,-0.0006854347884654999,0.6008920669555664,0.00029631337383762,1075.0,44.742271423339844,,
172,32.758384704589844,7202,1763260063.4670997,,,,,,,,,,142.0,142.0
195,34.38148880004883,8960,1763260065.0902038,6.038881838321686e-05,-0.08261477947235107,0.005223844200372696,0.0,-0.0010090731084346771,0.6037809252738953,0.0002947004686575383,1083.0,39.932533264160156,,
203,35.134764432907104,9574,1763260065.8434794,,,,,,,,,,78.0,78.0
213,36.011884927749634,10259,1763260066.7206,,,,,,,,,,131.0,131.0
217,36.39750790596008,10535,1763260067.1062229,,,,,,,,,,210.0,210.0
228,37.77428936958313,11392,1763260068.4830043,0.0031983358785510063,0.8398643732070923,-0.006017505191266537,0.0,0.006331183016300201,0.5948201417922974,0.0002932411734946072,977.0,18.62141227722168,,
233,38.41034507751465,11776,1763260069.11906,0.005935437045991421,0.8168917894363403,0.02612318843603134,0.02734375,-0.028628557920455933,0.5925236940383911,0.00029301075846888125,957.0,25.810224533081055,,
251,41.26677989959717,13312,1763260071.9754949,2.8870999813079834e-07,0.005753219127655029,2.0381063222885132e-05,0.0,-0.00017719902098178864,0.5556060075759888,0.0002920890983659774,878.0,56.0654296875,,
259,42.45836400985718,14080,1763260073.167079,8.323974907398224e-05,0.4263591766357422,-0.0004045497626066208,0.0,-0.005084127187728882,0.5861917734146118,0.0002916282683145255,861.0,28.814876556396484,,
265,43.02000117301941,14540,1763260073.7287161,,,,,,,,,,189.0,189.0
273,43.742451190948486,15104,1763260074.4511662,0.00024017784744501114,0.7303694486618042,-0.0050501590594649315,0.0,0.0011312197893857956,0.6189659833908081,0.0002910138282459229,856.0,16.154504776000977,,
274,43.77777624130249,15211,1763260074.4864912,,,,,,,,,,151.0,151.0
292,45.183592081069946,16765,1763260075.892307,,,,,,,,,,179.0,179.0
321,47.309051275253296,18989,1763260078.0177662,,,,,,,,,,111.0,111.0
327,47.702221155166626,19420,1763260078.410936,,,,,,,,,,118.0,118.0
330,47.919143199920654,19629,1763260078.6278582,,,,,,,,,,209.0,209.0
332,48.125601053237915,19840,1763260078.834316,0.00022398866713047028,-0.03975963592529297,0.0021257903426885605,0.0,0.01215304434299469,0.5989483594894409,0.0002881720429286361,901.0,21.045591354370117,,
337,48.37919902801514,20184,1763260079.087914,,,,,,,,,,131.0,131.0
340,48.585729122161865,20388,1763260079.294444,,,,,,,,,,204.0,204.0
370,50.647148847579956,22653,1763260081.3558638,,,,,,,,,,108.0,108.0
375,51.00710487365723,22912,1763260081.7158198,0.000103754922747612,0.3191426992416382,0.0032091736793518066,0.0,-0.00017888937145471573,0.5732383728027344,0.0002863287227228284,920.0,19.584949493408203,,
396,52.54270386695862,24448,1763260083.2514188,4.763901233673096e-05,0.0900312066078186,0.0020504463464021683,0.0,-0.003400467336177826,0.5807967185974121,0.00028540706261992455,925.0,56.240928649902344,,
425,54.804582595825195,26752,1763260085.5132976,0.00220448337495327,0.7193877100944519,0.024120071902871132,0.005859375,-0.038490138947963715,0.5502726435661316,0.0002840245724655688,932.0,25.187400817871094,,
441,55.99490404129028,28032,1763260086.703619,2.3919157683849335e-05,0.03754079341888428,8.259899914264679e-06,0.0,0.0002227872610092163,0.5893392562866211,0.0002832565223798156,938.0,55.55301284790039,,
450,56.69683790206909,28672,1763260087.4055529,0.00014767330139875412,0.9314544200897217,0.0013020532205700874,0.0,-0.0005637183785438538,0.5801360607147217,0.000282872497336939,937.0,14.115774154663086,,
471,58.68050742149353,30592,1763260089.3892224,0.00590125098824501,0.8219038248062134,0.02107594534754753,0.0234375,0.014014296233654022,0.5859112739562988,0.0002817204222083092,939.0,10.03055191040039,,
481,59.49381613731384,31473,1763260090.202531,,,,,,,,,,85.0,85.0
490,60.31304693222046,32256,1763260091.021762,0.0009378539398312569,0.0002976059913635254,0.003491451032459736,0.0,-0.000715009868144989,0.5580289363861084,0.00028072195709683,943.0,7.049133777618408,,
504,61.891029834747314,33536,1763260092.5997448,0.0022299829870462418,0.11176007986068726,0.016798216849565506,0.0,-0.03721417486667633,0.5397826433181763,0.0002799539070110768,937.0,97.27052307128906,,
515,63.094183683395386,34612,1763260093.8028986,,,,,,,,,,500.0,500.0
530,64.51453042030334,35712,1763260095.2232454,0.0007509961724281311,0.6684849858283997,0.014882199466228485,0.0,-0.0220424123108387,0.518217921257019,0.00027864822186529636,930.0,34.48954772949219,,
539,65.28322529792786,36352,1763260095.9919403,0.00011911243200302124,0.8842974901199341,-0.0036501046270132065,0.0,0.0011022388935089111,0.5721150040626526,0.00027826419682241976,928.0,26.324920654296875,,
547,66.18752074241638,37120,1763260096.8962357,5.222298204898834e-05,0.1867263913154602,0.002632366493344307,0.0,-0.004559896886348724,0.5803565979003906,0.00027780336677096784,926.0,4.888223171234131,,
555,67.43976783752441,37760,1763260098.1484828,0.0004801712930202484,0.9362319111824036,-0.0017143748700618744,0.0,0.006720922887325287,0.5686283111572266,0.00027741934172809124,913.0,18.87564468383789,,
559,68.09938931465149,38144,1763260098.8081043,0.0005339737981557846,-0.3897218704223633,-0.0037399623543024063,0.0,-0.0001065768301486969,0.5915554761886597,0.0002771889267023653,908.0,4.246605396270752,,
568,69.7018711566925,39040,1763260100.410586,2.459995448589325e-05,0.007262170314788818,0.002029506489634514,0.0,0.0005968660116195679,0.578400194644928,0.00027665129164233804,895.0,3.7090084552764893,,
595,74.37842893600464,41472,1763260105.087144,0.003534626215696335,0.15944546461105347,-0.017112329602241516,0.00390625,-0.02668558806180954,0.597362220287323,0.0002751920255832374,859.0,5.907899856567383,,
612,77.42971324920654,42944,1763260108.1384282,,,,,,,,,,500.0,500.0
614,77.77815127372742,43035,1763260108.4868662,,,,,,,,,,91.0,91.0
630,81.33258318901062,44416,1763260112.0412982,0.0002282438799738884,0.9853309392929077,0.0037595434114336967,0.0,-0.009159065783023834,0.529861569404602,0.00027342551038600504,804.0,4.280636787414551,,
636,82.33957409858704,44928,1763260113.048289,0.0001747598871588707,0.9852173328399658,0.003342508338391781,0.0,-0.010898362845182419,0.5525697469711304,0.00027311829035170376,799.0,3.490436315536499,,
640,82.92119717597961,45295,1763260113.6299121,,,,,,,,,,238.0,238.0
650,84.50377488136292,46076,1763260115.2124898,,,,,,,,,,133.0,133.0
664,87.1875696182251,47360,1763260117.8962846,0.00013520196080207825,0.0034600496292114258,0.0008192602545022964,0.0,-0.0008359700441360474,0.5713951587677002,0.0002716589951887727,775.0,1.7331022024154663,,
684,90.61783218383789,49024,1763260121.3265471,7.1125105023384094e-06,0.26027703285217285,-0.0013632150366902351,0.0,9.310618042945862e-05,0.5861058235168457,0.0002706605300772935,760.0,1.790067434310913,,
689,91.56407856941223,49536,1763260122.2727935,0.0010270802304148674,0.008529722690582275,0.0016866205260157585,0.0,-0.011040037497878075,0.6028977632522583,0.00027035331004299223,756.0,1.478922963142395,,
698,92.90028190612793,50213,1763260123.6089969,,,,,,,,,,155.0,155.0
702,93.65900921821594,50560,1763260124.3677242,0.00016247108578681946,0.0837244987487793,-0.002415986731648445,0.0,0.001265116035938263,0.5810444355010986,0.00026973886997438967,748.0,1.3184223175048828,,
707,94.6378881931305,51072,1763260125.3466032,0.0013094265013933182,-1.2063684463500977,-0.007058257237076759,0.0,-0.008495939895510674,0.5269198417663574,0.0002694316499400884,745.0,1.4162156581878662,,
729,98.7579517364502,53306,1763260129.4666667,,,,,,,,,,500.0,500.0
757,103.82819104194641,56064,1763260134.536906,0.00011869892477989197,-0.0481114387512207,-0.00020697154104709625,0.0,-0.0033440031111240387,0.5239610075950623,0.0002664362546056509,721.0,75.60511779785156,,
762,104.65121412277222,56576,1763260135.359929,0.0007365262135863304,-0.014058709144592285,-0.011297873221337795,0.0,-0.0020290501415729523,0.4060288071632385,0.0002661290345713496,720.0,243.69615173339844,,
767,105.46713042259216,57088,1763260136.1758454,0.0005823755636811256,0.4694533944129944,-0.004672708921134472,0.0,-0.008077306672930717,0.5268743634223938,0.00026582181453704834,719.0,68.15164184570312,,
775,106.74953031539917,57856,1763260137.4582453,0.0006747599691152573,0.9842708706855774,0.006093299016356468,0.0,-0.0001627616584300995,0.5155870914459229,0.0002653609844855964,717.0,0.18211956322193146,,
788,108.97435235977173,59136,1763260139.6830673,0.001591353677213192,0.2066270112991333,0.013704783283174038,0.0,-0.009056027978658676,0.5200415849685669,0.0002645929343998432,713.0,0.3333096504211426,,
797,110.5977349281311,60032,1763260141.30645,2.7701258659362793e-05,0.37049633264541626,-0.001816408708691597,0.0,0.003830995410680771,0.5090819597244263,0.000264055299339816,710.0,0.263832688331604,,
806,112.35306978225708,60928,1763260143.0617847,0.00017802510410547256,0.001412808895111084,0.0024767862632870674,0.0,-0.0008950084447860718,0.5406445264816284,0.00026351766427978873,706.0,420.892578125,,
815,114.13033699989319,61874,1763260144.839052,,,,,,,,,,500.0,500.0
863,123.12511610984802,66688,1763260153.833831,0.0003536529839038849,-0.03075873851776123,0.002672765403985977,0.0,0.0025571808218955994,0.544593870639801,0.0002600614388938993,687.0,0.006555355153977871,,
872,124.75910592079163,67584,1763260155.467821,0.00231168232858181,0.007859647274017334,0.0074241142719984055,0.005859375,0.0043578557670116425,0.5210530757904053,0.0002595238038338721,685.0,350.9570617675781,,
876,125.45321083068848,68052,1763260156.1619258,,,,,,,,,,500.0,500.0
922,134.23921394348145,72832,1763260164.947929,0.004876652732491493,0.41759830713272095,0.015247104689478874,0.001953125,0.005891202017664909,0.43787631392478943,0.00025637479848228395,673.0,0.000377930497052148,,
930,135.67793035507202,73600,1763260166.3866453,0.001663442701101303,0.0008072257041931152,0.018008466809988022,0.0,-0.01621195673942566,0.39326977729797363,0.00025591396843083203,671.0,269.4708251953125,,
938,137.29729104042053,74496,1763260168.006006,4.711933434009552e-05,0.3732103705406189,0.0043543241918087006,0.0,0.0011681430041790009,0.44554901123046875,0.0002553763333708048,670.0,0.00012646149843931198,,
941,137.79123187065125,74752,1763260168.4999468,0.0013930834829807281,-0.06396114826202393,0.004460116848349571,0.0,-0.001340117771178484,0.4476719796657562,0.00025522272335365415,669.0,0.004613352008163929,,
942,138.01221013069153,74880,1763260168.720925,0.0116263497620821,-0.09664714336395264,0.003847988322377205,0.03515625,-0.013003334403038025,0.47814011573791504,0.0002551459183450788,669.0,0.00027267340919934213,,
948,139.17603302001953,75520,1763260169.884748,0.0022656982764601707,-0.15603899955749512,0.017162300646305084,0.00390625,-0.02082197740674019,0.495388925075531,0.0002547618933022022,667.0,0.00015929095388855785,,
974,143.93518900871277,78080,1763260174.643904,0.0021787509322166443,0.0006950497627258301,-0.004429306834936142,0.00390625,0.018154101446270943,0.4759637117385864,0.0002532257931306958,662.0,382.78729248046875,,
980,145.1308250427246,78720,1763260175.83954,0.0013915272429585457,-0.10999131202697754,0.006076359190046787,0.00390625,0.004798136651515961,0.4246750771999359,0.0002528417680878192,661.0,0.003947334364056587,,
985,146.07445549964905,79232,1763260176.7831705,0.0022958293557167053,0.2649989724159241,-0.002624211832880974,0.0,-0.01837647333741188,0.42887449264526367,0.00025253454805351794,660.0,0.0040759071707725525,,
995,148.09786677360535,80256,1763260178.8065817,0.0012187520042061806,0.07095718383789062,-0.0016025854274630547,0.0,-0.011790119111537933,0.35809773206710815,0.00025192013708874583,657.0,0.004320255946367979,,
997,148.55299425125122,80512,1763260179.2617092,0.0008993754163384438,0.36015748977661133,-0.0018333280459046364,0.0,-0.012828759849071503,0.40506863594055176,0.0002517665270715952,657.0,8.420617814408615e-05,,
1015,152.03603553771973,82304,1763260182.7447505,0.00033599045127630234,0.005761861801147461,0.0041714878752827644,0.0,0.006689406931400299,0.46949756145477295,0.0002506912569515407,653.0,0.0006804502918384969,,
1020,153.00964188575745,82816,1763260183.7183568,0.0011353427544236183,-0.38510847091674805,-0.008224201388657093,0.0,-0.007459431886672974,0.43623480200767517,0.00025038403691723943,652.0,0.0005964389420114458,,
1031,155.15487813949585,83968,1763260185.863593,0.0005145017057657242,-0.44772040843963623,0.004579408094286919,0.0,-0.006738938391208649,0.38620561361312866,0.00024969279184006155,650.0,0.0001021341304294765,,
1050,158.79336524009705,85888,1763260189.5020802,0.00063339713960886,0.11907738447189331,0.01113977376371622,0.005859375,0.004526674747467041,0.565840482711792,0.00024854071671143174,647.0,0.0003245517145842314,,
1053,159.3042347431183,86144,1763260190.0129497,0.0005978941917419434,0.00017309188842773438,0.010278074070811272,0.0,-0.0033329613506793976,0.5882888436317444,0.0002483871066942811,646.0,297.0434265136719,,
1058,160.1976990699768,86656,1763260190.906414,0.00037028174847364426,0.00013387203216552734,0.001483994536101818,0.0,0.001827990636229515,0.5323062539100647,0.0002480798866599798,646.0,178.8760223388672,,
1083,164.9264669418335,89344,1763260195.635182,8.630659431219101e-05,-0.1533411741256714,0.0027526216581463814,0.0,-0.0008479654788970947,0.5968905687332153,0.0002464669814798981,643.0,0.00046335055958479643,,
1091,166.3228361606598,90112,1763260197.0315511,0.00035471469163894653,0.0003903508186340332,-0.000832337886095047,0.0,0.0016645826399326324,0.46483588218688965,0.0002460061514284462,642.0,137.77085876464844,,
1106,169.03031206130981,91648,1763260199.739027,0.00039875227957963943,0.00042253732681274414,-0.012911043129861355,0.0,0.0016851052641868591,0.5329368710517883,0.00024508449132554233,641.0,175.5587158203125,,
1118,171.27175211906433,92928,1763260201.980467,2.954527735710144e-05,-0.03593146800994873,-0.0013828258961439133,0.0,-0.0015620002523064613,0.5565863847732544,0.00024431644123978913,640.0,0.0004461005446501076,,
1125,172.43566012382507,93568,1763260203.144375,0.0011020870879292488,-4.9114227294921875e-05,-0.0089762257412076,0.0,0.012018337845802307,0.5709954500198364,0.00024393241619691253,639.0,284.66680908203125,,
