_step,_runtime,global_step,_timestamp,losses/approx_kl,losses/explained_variance,losses/old_approx_kl,losses/clipfrac,losses/policy_loss,losses/entropy,charts/learning_rate,charts/SPS,losses/value_loss,charts/episodic_length,charts/episodic_return
0,24.98814344406128,0,1763260055.8184323,,,,,,,,,,,
7,26.158389568328857,128,1763260056.9886785,0.0006234347820281982,-0.0055484771728515625,0.007084542885422707,0.0,-0.015352744609117508,0.6924597024917603,0.0003000000142492354,744.0,27.181772232055664,,
33,26.651854753494263,642,1763260057.4821436,,,,,,,,,,31.0,31.0
41,26.786812782287598,797,1763260057.6171017,,,,,,,,,,27.0,27.0
47,27.00505304336548,1024,1763260057.835342,5.44106587767601e-05,0.01515120267868042,0.0010536210611462593,0.0,0.0006647482514381409,0.6590957641601562,0.00029946237918920815,1005.0,47.9557991027832,,
64,27.503286361694336,1537,1763260058.3335752,,,,,,,,,,60.0,60.0
74,27.87590193748474,2002,1763260058.7061908,,,,,,,,,,88.0,88.0
77,27.97811770439148,2089,1763260058.8084066,,,,,,,,,,56.0,56.0
88,28.230067491531372,2390,1763260059.0603564,,,,,,,,,,16.0,16.0
102,28.80132293701172,2944,1763260059.6316118,0.00015380699187517166,-0.003291487693786621,0.002015219070017338,0.0,-0.007377922534942627,0.6256871819496155,0.00029831030406057835,1045.0,41.10950469970703,,
104,28.916364669799805,3072,1763260059.7466536,4.787743091583252e-05,0.03306621313095093,0.00015823915600776672,0.0,-0.003146868199110031,0.6637014746665955,0.000298233499052003,1048.0,46.51826477050781,,
133,30.454484701156616,4778,1763260061.2847736,,,,,,,,,,67.0,67.0
147,31.3779194355011,5760,1763260062.2082083,1.3125129044055939e-05,0.105632483959198,-0.0005781939253211021,0.0,8.904561400413513e-05,0.623336136341095,0.0002966205938719213,1068.0,33.47768783569336,,
149,31.415258169174194,5852,1763260062.245547,,,,,,,,,,70.0,70.0
150,31.527498722076416,5888,1763260062.3577876,5.089957267045975e-05,-0.009492635726928711,0.0024594953283667564,0.0,-0.0043636951595544815,0.5180069804191589,0.000296543788863346,1062.0,34.30963897705078,,
155,31.812697887420654,6253,1763260062.6429868,,,,,,,,,,105.0,105.0
157,32.00545954704285,6400,1763260062.8357484,2.5909394025802612e-05,0.18256503343582153,0.002173086628317833,0.0,-0.003234095871448517,0.6096395254135132,0.0002962365688290447,1063.0,48.65376663208008,,
172,32.84576463699341,7399,1763260063.6760535,,,,,,,,,,132.0,132.0
195,34.55800437927246,9216,1763260065.3882933,7.014535367488861e-05,0.09066218137741089,-0.001711566001176834,0.0,-0.0005645975470542908,0.6027321815490723,0.00029454685864038765,1075.0,36.157432556152344,,
203,35.55912399291992,9959,1763260066.3894129,,,,,,,,,,246.0,246.0
213,36.355716705322266,10527,1763260067.1860056,,,,,,,,,,138.0,138.0
217,36.85968804359436,10880,1763260067.689977,0.000835898332297802,0.18245673179626465,-0.0010593375191092491,0.0,-8.009001612663269e-05,0.5872685313224792,0.0002935483935289085,1000.0,38.880950927734375,,
228,38.01667332649231,11546,1763260068.8469622,,,,,,,,,,117.0,117.0
233,38.71696877479553,12009,1763260069.5472577,,,,,,,,,,156.0,156.0
251,41.23431134223938,13184,1763260072.0646002,0.0004373770207166672,0.6207610964775085,-0.0015795696526765823,0.0,0.010144516825675964,0.6100430488586426,0.0002921659033745527,864.0,31.673690795898438,,
259,42.126225233078,13696,1763260072.9565141,0.0005979733541607857,0.010455071926116943,-0.005960005335509777,0.0,0.005568057298660278,0.6101790070533752,0.00029185868334025145,848.0,30.24462127685547,,
265,42.745359897613525,14131,1763260073.5756488,,,,,,,,,,139.0,139.0
273,43.654542207717896,14848,1763260074.484831,5.4234638810157776e-05,0.05929923057556152,0.0009255260229110718,0.0,-0.003958076238632202,0.6028705835342407,0.00029116743826307356,840.0,39.41753005981445,,
274,43.77114725112915,14976,1763260074.6014361,0.0009474912658333778,0.7823405265808105,0.0009233998134732246,0.0,0.0007829144597053528,0.5693166851997375,0.00029109063325449824,842.0,25.769399642944336,,
292,44.9463791847229,16256,1763260075.776668,0.00011369679123163223,0.02004903554916382,0.00016545411199331284,0.0,-0.005716066807508469,0.6137957572937012,0.00029032258316874504,857.0,48.49592590332031,,
321,47.0821897983551,18432,1763260077.9124787,8.44225287437439e-05,0.01744711399078369,-0.0008701886981725693,0.0,-0.0010852552950382233,0.5262801051139832,0.0002890168980229646,873.0,66.09894561767578,,
327,47.56807589530945,18944,1763260078.3983648,2.0842067897319794e-05,0.7551342248916626,-0.0006707636639475822,0.0,-0.0013680355623364449,0.5590155124664307,0.0002887096779886633,877.0,18.744361877441406,,
330,47.822839975357056,19200,1763260078.6531289,8.991267532110214e-05,0.8855149149894714,0.0024868296459317207,0.0,-0.0010447502136230469,0.5303077101707458,0.0002885560679715127,879.0,13.326560020446777,,
332,47.8630747795105,19300,1763260078.6933637,,,,,,,,,,97.0,97.0
337,48.19029879570007,19648,1763260079.0205877,,,,,,,,,,124.0,124.0
340,48.39518189430237,19849,1763260079.2254708,,,,,,,,,,201.0,201.0
370,50.824217796325684,22528,1763260081.6545067,0.0002640821039676666,0.00032192468643188477,-0.005909739062190056,0.0,-0.0007698908448219299,0.541142463684082,0.00028655913774855435,907.0,18.163410186767578,,
375,51.19707107543945,22912,1763260082.02736,3.7122517824172974e-06,0.6812477111816406,-0.000589124858379364,0.0,0.0008171722292900085,0.5376432538032532,0.0002863287227228284,908.0,28.729209899902344,,
396,52.85770273208618,24576,1763260083.6879916,4.490278661251068e-05,0.674761950969696,-0.0011917147785425186,0.0,0.00028046779334545135,0.5622468590736389,0.0002853302576113492,914.0,40.77067184448242,,
425,54.986546754837036,26624,1763260085.8168356,6.956979632377625e-07,0.4030468463897705,7.741060107946396e-05,0.0,-0.0003142058849334717,0.5264231562614441,0.0002841013774741441,918.0,26.833097457885742,,
441,56.141393184661865,27860,1763260086.971682,,,,,,,,,,84.0,84.0
450,56.92571449279785,28456,1763260087.7560034,,,,,,,,,,93.0,93.0
471,58.7574987411499,30095,1763260089.5877876,,,,,,,,,,348.0,348.0
481,59.66214370727539,31067,1763260090.4924326,,,,,,,,,,318.0,318.0
490,60.52583122253418,31872,1763260091.35612,1.183338463306427e-05,0.07195746898651123,0.0005118716508150101,0.0,-0.0006020590662956238,0.4580640196800232,0.00028095237212255597,922.0,147.81570434570312,,
504,61.95713949203491,33019,1763260092.7874284,,,,,,,,,,164.0,164.0
515,63.05886101722717,33792,1763260093.88915,4.490837454795837e-06,0.9854210019111633,0.0004589203745126724,0.0,-0.00022739171981811523,0.5450096130371094,0.00027980029699392617,911.0,3.068272113800049,,
530,64.37950015068054,34816,1763260095.209789,0.00027626194059848785,0.8186174631118774,0.005004968494176865,0.0,0.0018235370516777039,0.5345489382743835,0.0002791858569253236,906.0,29.927467346191406,,
539,65.16783738136292,35515,1763260095.9981263,,,,,,,,,,199.0,199.0
547,66.05056667327881,36224,1763260096.8808556,0.004361294209957123,0.17588168382644653,0.012376047670841217,0.017578125,0.014460556209087372,0.5758076906204224,0.0002783410018309951,904.0,10.055992126464844,,
555,67.43520927429199,36992,1763260098.2654982,0.00016009900718927383,0.0788949728012085,-0.0008972054347395897,0.0,0.005849592387676239,0.5496842861175537,0.00027788017177954316,892.0,135.2491455078125,,
559,68.09387564659119,37376,1763260098.9241645,0.0008389512076973915,0.191508948802948,0.011339426971971989,0.001953125,-0.004953052848577499,0.5589568614959717,0.0002776497567538172,887.0,197.258056640625,,
568,69.68068623542786,38272,1763260100.5109751,0.0008852062746882439,0.9272355437278748,0.0007535787299275398,0.0,-0.012361034750938416,0.5642290115356445,0.00027711212169378996,875.0,2.661102533340454,,
595,74.01413679122925,40448,1763260104.8444257,5.752686411142349e-05,-0.011858105659484863,0.0007262090221047401,0.0,0.0008360296487808228,0.5500876903533936,0.00027580646565183997,842.0,3.3651833534240723,,
612,76.97240376472473,41867,1763260107.8026927,,,,,,,,,,157.0,157.0
614,77.51676869392395,42112,1763260108.3470576,0.00025430601090192795,-0.012212038040161133,-0.003711986355483532,0.0,0.011202089488506317,0.5635802149772644,0.0002748080005403608,817.0,3.3977713584899902,,
630,81.31630563735962,43648,1763260112.1465945,0.00017689820379018784,-0.062155961990356445,-0.0009392509236931801,0.0,0.0033286288380622864,0.5467711091041565,0.00027388634043745697,788.0,2.759129285812378,,
636,82.3204436302185,44160,1763260113.1507325,0.0001821964979171753,0.42632460594177246,0.005416879430413246,0.0,-0.002485230565071106,0.5819411277770996,0.0002735791204031557,783.0,2.5083489418029785,,
640,82.85877895355225,44416,1763260113.6890678,1.4810822904109955e-05,0.014450252056121826,-0.0007275296375155449,0.0,-0.0009507611393928528,0.5518316030502319,0.00027342551038600504,780.0,57.00218963623047,,
650,84.4270875453949,45243,1763260115.2573764,,,,,,,,,,106.0,106.0
664,86.79772686958313,46336,1763260117.6280158,2.0205974578857422e-05,0.6956377029418945,0.0030223727226257324,0.0,-0.0007783612236380577,0.5653902888298035,0.00027227343525737524,761.0,78.18111419677734,,
684,90.00211453437805,47872,1763260120.8324034,4.4315122067928314e-05,0.08680635690689087,-0.0014899661764502525,0.0,0.0012294352054595947,0.6143555641174316,0.0002713517751544714,747.0,3.7626240253448486,,
689,90.64701652526855,48245,1763260121.4773054,,,,,,,,,,200.0,200.0
698,92.30327367782593,49024,1763260123.1335626,0.0006529213860630989,0.8513809442520142,0.00041722413152456284,0.0,-0.0024964846670627594,0.5798916816711426,0.0002706605300772935,739.0,4.31787633895874,,
702,92.86331796646118,49280,1763260123.6936069,0.0003260411322116852,0.9288710355758667,0.005752336233854294,0.0,-0.007519453763961792,0.5238832235336304,0.0002705069200601429,736.0,34.21415710449219,,
707,93.81012892723083,49792,1763260124.6404178,5.329027771949768e-05,-0.8262935876846313,-0.0024986639618873596,0.0,-0.0026686701457947493,0.5143775939941406,0.0002701997000258416,734.0,1.5046896934509277,,
729,97.90127301216125,51971,1763260128.731562,,,,,,,,,,402.0,402.0
757,103.1283905506134,54912,1763260133.9586794,4.570651799440384e-05,-0.01927638053894043,0.0007360009476542473,0.0,0.0003003627061843872,0.49270081520080566,0.0002671274996828288,711.0,0.5226040482521057,,
762,104.03428983688354,55424,1763260134.8645787,0.0005464944988489151,0.24144989252090454,-0.007252350449562073,0.0,0.0008965469896793365,0.4939352869987488,0.0002668202796485275,710.0,0.47366297245025635,,
767,104.92258334159851,55936,1763260135.7528722,0.00019963830709457397,0.11392921209335327,-0.0005673673003911972,0.0,0.000776778906583786,0.5482397675514221,0.0002665130596142262,708.0,0.3888874053955078,,
775,106.2755446434021,56704,1763260137.1058335,4.512537270784378e-05,0.5039288401603699,-0.0014765458181500435,0.0,-0.0008964650332927704,0.5735007524490356,0.0002660522295627743,706.0,0.3880304992198944,,
788,108.66049695014954,57984,1763260139.4907858,0.0016920724883675575,-0.002499818801879883,0.014039150439202785,0.0,-0.020666606724262238,0.5448176860809326,0.0002652841794770211,701.0,70.28675079345703,,
789,108.9135901927948,58112,1763260139.743879,7.082149386405945e-05,-0.014833450317382812,7.232837378978729e-05,0.0,0.002402663230895996,0.5333037972450256,0.0002652073744684458,700.0,0.41249847412109375,,
797,110.43835639953613,58971,1763260141.2686453,,,,,,,,,,500.0,500.0
806,112.57987022399902,59904,1763260143.410159,0.0079036895185709,0.758592963218689,0.029420893639326096,0.0546875,-0.018452957272529602,0.4528111219406128,0.0002641321043483913,691.0,0.11505436152219772,,
815,114.52208805084229,60800,1763260145.352377,0.0018466068431735039,-0.11244547367095947,0.007967314682900906,0.0,-0.005813676863908768,0.5239972472190857,0.00026359446928836405,686.0,1.23442542552948,,
863,124.24663186073303,65664,1763260155.0769207,0.007762887515127659,0.345461368560791,0.040379248559474945,0.025390625,-0.03663365915417671,0.518213152885437,0.0002606758789625019,668.0,0.005969493184238672,,
872,125.99538016319275,66560,1763260156.825669,0.001855442300438881,-0.19737482070922852,0.01761971414089203,0.0,-0.008570469915866852,0.4550490975379944,0.00026013824390247464,665.0,0.013393601402640343,,
876,126.75925302505493,66944,1763260157.589542,0.002111249603331089,-0.002384781837463379,-0.019593045115470886,0.0,-0.01032373309135437,0.49064546823501587,0.0002599078288767487,664.0,150.324951171875,,
916,135.15512466430664,71168,1763260165.9854136,0.000505467876791954,-0.45471930503845215,-0.0014454163610935211,0.0,0.01756805181503296,0.46697890758514404,0.0002573732635937631,651.0,0.0006086209905333817,,
922,136.4088010787964,71808,1763260167.23909,0.0002507176250219345,-0.7602869272232056,0.004008270800113678,0.0,-0.0028092041611671448,0.4263836443424225,0.0002569892385508865,650.0,0.00012415317178238183,,
930,137.96657633781433,72576,1763260168.7968652,0.00029614660888910294,0.6997412443161011,0.0025874758139252663,0.0,0.0035721659660339355,0.48195406794548035,0.0002565284084994346,648.0,0.003930032253265381,,
938,139.57037162780762,73400,1763260170.4006605,,,,,,,,,,500.0,500.0
941,140.28057193756104,73728,1763260171.1108608,0.01302332989871502,-0.06661856174468994,-0.023550311103463173,0.06640625,0.027660276740789413,0.4310407042503357,0.0002558371634222567,645.0,0.001198931597173214,,
942,140.5256826877594,73856,1763260171.3559716,0.004163988865911961,0.17104923725128174,0.03140716254711151,0.013671875,-0.013020738959312439,0.4612295627593994,0.0002557603584136814,644.0,0.00026030128356069326,,
948,141.5859935283661,74400,1763260172.4162824,,,,,,,,,,500.0,500.0
974,147.05586910247803,77056,1763260177.886158,4.77740541100502e-05,0.6556377410888672,0.0013463059440255165,0.0,0.0003453623503446579,0.5107862949371338,0.0002538402331992984,636.0,0.005275567527860403,,
980,148.38980269432068,77696,1763260179.2200916,0.007120782509446144,0.8696830868721008,-0.01756570301949978,0.041015625,-0.017735302448272705,0.47435131669044495,0.0002534562081564218,634.0,0.0002824816037900746,,
985,149.4573929309845,78208,1763260180.2876818,0.0007248586043715477,0.04333525896072388,-0.00413502287119627,0.0,-0.004249483346939087,0.46266475319862366,0.0002531489881221205,633.0,0.00114991154987365,,
995,151.55070805549622,79232,1763260182.380997,0.006261976435780525,0.7109200954437256,0.01847117766737938,0.013671875,-0.0429537333548069,0.5478194355964661,0.00025253454805351794,631.0,0.001084541785530746,,
997,151.86384773254395,79400,1763260182.6941366,,,,,,,,,,500.0,500.0
1015,155.66947484016418,81280,1763260186.4997637,0.0007913857698440552,0.1331266164779663,0.009637145325541496,0.0,0.008496955037117004,0.531746506690979,0.00025130569702014327,626.0,0.0004257539985701442,,
1020,156.71804547309875,81792,1763260187.5483344,0.001200564205646515,0.3837708830833435,0.00909317098557949,0.0,-0.008390180766582489,0.522262454032898,0.000250998476985842,625.0,0.00018952161190100014,,
1031,158.85280442237854,82900,1763260189.6830933,,,,,,,,,,500.0,500.0
1050,162.91389346122742,84864,1763260193.7441823,0.006381154991686344,0.7602020502090454,-0.020364442840218544,0.001953125,0.019688867032527924,0.5074835419654846,0.0002491551567800343,619.0,0.0005816074553877115,,
1053,163.45808959007263,85120,1763260194.2883785,0.0003722468391060829,0.8588772416114807,0.0033253999426960945,0.0,0.0010037459433078766,0.5147731900215149,0.00024900154676288366,619.0,0.001273272093385458,,
1058,164.4726915359497,85632,1763260195.3029804,0.0015117339789867401,0.9667176604270935,0.01028251089155674,0.0078125,-0.01364188827574253,0.4993327558040619,0.0002486943267285824,618.0,0.0012759336968883872,,
1083,169.54589986801147,88320,1763260200.3761888,0.0019504586234688759,-0.4051837921142578,-0.0036806901916861534,0.0078125,0.003562524914741516,0.38153159618377686,0.00024708142154850066,615.0,0.0005906642181798816,,
