_timestamp,charts/SPS,global_step,losses/entropy,losses/old_approx_kl,charts/episodic_length,losses/clipfrac,charts/learning_rate,losses/explained_variance,_step,_runtime,charts/episodic_return,losses/policy_loss,losses/value_loss,losses/approx_kl
1763260369.8326943,654.0,204928,0.4404813349246979,0.00043690577149391174,,0.00390625,0.00017711213149596006,-0.3534647226333618,2280,339.26415729522705,,-0.010914377868175507,0.00025704101426526904,0.003026789054274559
1763260371.6202252,655.0,206464,0.37771305441856384,-0.00480843149125576,,0.001953125,0.00017619047139305621,0.8064906001091003,2295,341.0516881942749,,-0.012183163315057755,0.00019956863252446055,0.001767631620168686
1763260371.9312973,656.0,206720,0.38315674662590027,-0.0010866736993193626,,0.0,0.00017603686137590557,-0.0022488832473754883,2298,341.36276030540466,,-0.0005906261503696442,273.3011474609375,2.5921501219272614e-05
1763260373.2556872,657.0,208000,0.47635453939437866,0.0008219517767429352,,0.0,0.00017526881129015237,0.24764734506607056,2310,342.68715023994446,,-0.001404445618391037,0.00016939807392191142,5.4351985454559326e-05
1763260373.4340546,,208137,,,500.0,,,,2312,342.865517616272,500.0,,,
1763260374.1287963,657.0,208768,0.5150790214538574,0.001994422636926174,,0.0,0.00017480798123870045,-0.055307865142822266,2318,343.5602593421936,,-0.001985933631658554,0.006351257208734751,4.024524241685867e-05
1763260374.52006,658.0,209152,0.4633597731590271,-0.004480084404349327,,0.0,0.0001745775662129745,-0.00043189525604248047,2322,343.951523065567,,-0.0025587156414985657,419.33660888671875,0.00047578103840351105
1763260374.7933526,658.0,209408,0.45741304755210876,0.0011540120467543602,,0.0,0.00017442395619582385,-0.7864317893981934,2324,344.2248156070709,,-0.001272052526473999,8.242601325036958e-05,0.00010809022933244705
1763260375.3364766,659.0,209920,0.4483840763568878,0.00781403761357069,,0.0,0.0001741167507134378,-0.08829212188720703,2329,344.7679395675659,,0.0013925470411777496,0.00025036101578734815,0.0002234550192952156
1763260376.7577326,659.0,210944,0.4966593384742737,0.01924474723637104,,0.001953125,0.00017350231064483523,-0.07627010345458984,2339,346.18919563293457,,-0.01470637321472168,0.00041220959974452853,0.0019597969949245453
1763260377.2768672,659.0,211328,0.4985657334327698,0.003649715334177017,,0.0,0.00017327189561910927,0.32682937383651733,2343,346.70833015441895,,-0.02601826936006546,0.008441289886832237,0.003921855241060257
1763260378.035603,659.0,211840,0.5885087847709656,-0.00430420134216547,,0.0,0.000172964675584808,-0.1674591302871704,2348,347.4670660495758,,-0.005627823993563652,0.005973546765744686,0.0006610387936234474
1763260378.8161874,659.0,212480,0.5529152154922485,-0.011094578541815281,,0.0,0.0001725806505419314,-0.2304912805557251,2354,348.24765038490295,,0.006279066205024719,0.00013911831774748862,0.0006779609248042107
1763260379.963558,660.0,213376,0.545540988445282,0.0029205456376075745,,0.0,0.00017204301548190415,-0.255725622177124,2363,349.3950209617615,,-0.0017191842198371887,0.00622705090790987,0.00011092238128185272
1763260383.2794402,661.0,216064,0.4325277805328369,-0.02358054742217064,,0.001953125,0.00017043011030182242,-3.69696044921875,2389,352.7109031677246,,0.0002229064702987671,0.00037545402301475406,0.002723238430917263
1763260384.0956588,661.0,216576,0.4379338026046753,0.005782410502433777,,0.001953125,0.00017012289026752114,-1.0515685081481934,2394,353.52712178230286,,-0.009127531200647354,0.0003333994245622307,0.000700751319527626
1763260388.8673434,661.0,219776,0.5067369341850281,0.00011518318206071854,,0.0,0.00016820276505313814,0.38094186782836914,2426,358.2988064289093,,0.0009700432419776917,0.0037101556081324816,0.0002000918611884117
1763260389.424656,661.0,220160,0.44276607036590576,0.0010575493797659874,,0.0,0.00016797235002741218,-0.0013200044631958008,2430,358.8561189174652,,-5.066394805908203e-05,240.91473388671875,1.7418526113033295e-05
1763260391.538865,,222137,,,500.0,,,,2449,360.9703280925751,500.0,,,
1763260393.5344837,664.0,223744,0.40581533312797546,0.00452882144600153,,0.0,0.0001658218097873032,0.0014157295227050781,2465,362.9659466743469,,0.009511906653642654,182.1618194580078,0.000764121301472187
1763260397.0311704,665.0,226432,0.3927004039287567,0.0018855230882763863,,0.0,0.00016420890460722148,0.750944197177887,2491,366.46263337135315,,-0.0034560896456241608,0.0003087539516855031,0.0001194654032588005
1763260397.2115805,,226637,,,500.0,,,,2493,366.6430435180664,500.0,,,
1763260398.7505972,666.0,227968,0.435685932636261,0.0007503153756260872,,0.0,0.00016328724450431764,-0.8129787445068359,2506,368.1820602416992,,-0.024524230509996414,0.0002311180141987279,0.002365286462008953
1763260399.5369089,667.0,228736,0.41982850432395935,0.003035689704120159,,0.0,0.00016282641445286572,0.002716660499572754,2514,368.96837186813354,,-0.0006421394646167755,400.73565673828125,0.0006058355793356895
1763260399.6713395,667.0,228864,0.423349529504776,0.0020485734567046165,,0.0,0.0001627496094442904,0.568946361541748,2515,369.1028025150299,,-0.001963414251804352,0.005754837766289711,0.00010996591299772263
1763260400.223641,667.0,229376,0.3855000138282776,-0.003039010800421238,,0.0,0.00016244238940998912,0.10657411813735962,2520,369.65510392189026,,-0.003992101177573204,0.004823630675673485,0.00017693545669317245
1763260401.6685073,668.0,230656,0.4630429446697235,-0.0016841422766447067,,0.0,0.00016167435387615114,-0.0001989603042602539,2533,371.09997034072876,,-0.0016162386164069176,284.99664306640625,1.1047348380088806e-05
1763260402.5374804,669.0,231424,0.5403269529342651,0.018719324842095375,,0.0,0.00016121352382469922,0.011187553405761719,2540,371.96894335746765,,-0.021514497697353363,0.0001368226221529767,0.004503825679421425
1763260403.2751129,,232137,,,500.0,,,,2547,372.7065758705139,500.0,,,
1763260405.9549456,671.0,234496,0.5047335624694824,0.006169061176478863,,0.001953125,0.00015937020361889154,0.44729727506637573,2570,375.3864085674286,,-0.008486442267894745,0.00012619863264262676,0.0018464168533682823
1763260406.1296349,671.0,234624,0.48713868856430054,-0.0063019245862960815,,0.00390625,0.00015929339861031622,-1.0785109996795654,2571,375.5610978603363,,-0.008092157542705536,0.00034973223228007555,0.0018556825816631317
1763260406.8897378,671.0,235136,0.5080904364585876,-0.0027179578319191933,,0.001953125,0.00015898617857601494,0.23617321252822876,2576,376.32120084762573,,-0.004234146326780319,0.0001681918656686321,0.0021701520308852196
1763260406.930257,,235137,,,500.0,,,,2577,376.36172008514404,500.0,,,
1763260411.9448123,671.0,238336,0.5515292286872864,0.009608853608369827,,0.0,0.00015706605336163193,0.2897454500198364,2608,381.3762753009796,,-0.004765604622662067,0.004732147324830294,0.0016346629709005356
1763260412.3243759,671.0,238592,0.4545380771160126,0.004764673300087452,,0.0,0.0001569124433444813,0.13190656900405884,2610,381.7558388710022,,-0.012554921209812164,0.00028296117670834064,0.0012976611033082008
1763260415.369046,,240637,,,500.0,,,,2630,384.80050897598267,500.0,,,
1763260416.3102372,670.0,241152,0.5271117091178894,0.0068517206236720085,,0.0,0.00015537634317297488,-0.00029599666595458984,2636,385.7417001724243,,-0.0007776394486427307,133.42056274414062,0.00014036614447832108
1763260417.5078514,671.0,242176,0.4798089861869812,-8.885283023118973e-05,,0.0,0.00015476190310437232,0.00016963481903076172,2646,386.93931436538696,,-0.013240687549114227,280.349853515625,0.0002542855218052864
1763260417.6403253,671.0,242304,0.4986381530761719,-0.0038445238023996353,,0.0,0.000154685098095797,0.04493606090545654,2647,387.07178831100464,,0.0006137490272521973,0.00612137233838439,2.5020912289619446e-05
1763260417.7789266,671.0,242432,0.5055744051933289,-0.011768902651965618,,0.0,0.00015460829308722168,-0.4456946849822998,2648,387.2103896141052,,-0.00018619000911712646,0.00023585022427141666,0.0004910854622721672
