_step,_runtime,global_step,_timestamp,charts/episodic_length,charts/episodic_return,losses/approx_kl,losses/explained_variance,losses/old_approx_kl,losses/clipfrac,losses/policy_loss,losses/entropy,charts/learning_rate,charts/SPS,losses/value_loss
0,24.355557918548584,0,1763260054.968133,,,,,,,,,,,
7,26.382929801940918,138,1763260056.9955049,21.0,21.0,,,,,,,,,
33,26.80849027633667,626,1763260057.4210653,17.0,17.0,,,,,,,,,
41,27.025079250335693,813,1763260057.6376543,57.0,57.0,,,,,,,,,
47,27.159903526306152,980,1763260057.7724786,13.0,13.0,,,,,,,,,
64,27.618058919906616,1408,1763260058.230634,,,0.0009070467203855515,-0.03829681873321533,0.010510260239243507,0.0,-0.00988616794347763,0.6450109481811523,0.0002992319641634822,1000.0,26.585432052612305
74,27.98604679107666,1792,1763260058.5986218,,,0.0003825761377811432,0.03069204092025757,-0.003436138853430748,0.0,0.009341489523649216,0.6454321146011353,0.00029900154913775623,1009.0,42.59203338623047
77,28.0289249420166,1905,1763260058.6415,61.0,61.0,,,,,,,,,
88,28.48348116874695,2396,1763260059.0960562,22.0,22.0,,,,,,,,,
102,29.12742781639099,3068,1763260059.7400029,113.0,113.0,,,,,,,,,
104,29.21889638900757,3123,1763260059.8314714,55.0,55.0,,,,,,,,,
133,30.95326519012451,4992,1763260061.5658402,,,0.000696730799973011,0.28642773628234863,-0.0055909836664795876,0.0,0.004128091037273407,0.6035817861557007,0.0002970814239233732,1052.0,42.47227478027344
147,31.880443334579468,6016,1763260062.4930184,,,4.294607788324356e-05,0.03621089458465576,0.0014521414414048195,0.0,0.003227509558200836,0.6156998872756958,0.00029646698385477066,1061.0,46.734012603759766
149,32.10410785675049,6272,1763260062.716683,,,3.326777368783951e-05,-0.01953136920928955,0.00048207957297563553,0.0,-0.0010446961969137192,0.5417115688323975,0.00029631337383762,1064.0,46.50397491455078
150,32.136024951934814,6360,1763260062.7486,480.0,480.0,,,,,,,,,
155,32.55772829055786,6784,1763260063.1703033,,,0.00032528210431337357,0.033981144428253174,0.0027421945706009865,0.0,0.003100920468568802,0.5408388376235962,0.00029600615380331874,1068.0,47.20401382446289
157,32.6892466545105,6959,1763260063.3018217,484.0,484.0,,,,,,,,,
172,33.70403265953064,8064,1763260064.3166077,,,1.3284385204315186e-05,0.1652558445930481,-0.00018553435802459717,0.0,0.0008568167686462402,0.5183560848236084,0.00029523810371756554,1076.0,40.17628860473633
195,35.64028739929199,9728,1763260066.2528625,,,0.001964898779988289,0.3611312508583069,0.014127355068922043,0.0,-0.01601611077785492,0.5447527170181274,0.0002942396386060864,1031.0,24.732580184936523
203,36.51515555381775,10496,1763260067.1277306,,,0.0033224159851670265,0.057576775550842285,0.012839081697165966,0.005859375,-0.0371612086892128,0.5869045853614807,0.00029377880855463445,1018.0,29.656291961669922
213,37.70931625366211,11290,1763260068.3218913,180.0,180.0,,,,,,,,,
217,38.338377714157104,11648,1763260068.9509528,,,0.00015139393508434296,0.5109371542930603,-0.0050581637769937515,0.0,-0.00021142512559890747,0.5547405481338501,0.00029308756347745657,960.0,37.12390899658203
228,39.851802349090576,12416,1763260070.4643774,,,0.00019682105630636215,0.14922702312469482,0.0049261534586548805,0.0,-0.006944634020328522,0.5560103058815002,0.00029262673342600465,910.0,24.07106590270996
233,40.65899682044983,12800,1763260071.2715719,,,7.209647446870804e-05,-0.01898670196533203,0.0003305850550532341,0.0,-0.0033176690340042114,0.5851248502731323,0.0002923963184002787,885.0,33.613040924072266
251,43.15189337730408,14408,1763260073.7644684,227.0,227.0,,,,,,,,,
259,43.89035987854004,15062,1763260074.502935,138.0,138.0,,,,,,,,,
265,44.322227239608765,15488,1763260074.9348023,,,1.0278075933456421e-05,0.0021297335624694824,-0.0007111150771379471,0.0,-0.00019735097885131836,0.5465394258499146,0.00029078341322019696,855.0,43.144771575927734
273,44.94339346885681,16142,1763260075.5559685,233.0,233.0,,,,,,,,,
274,45.0520875453949,16256,1763260075.6646626,,,0.00023409444838762283,0.6761773228645325,0.0020809201523661613,0.0,0.003603248856961727,0.5865532755851746,0.00029032258316874504,862.0,34.214839935302734
292,46.41809415817261,17664,1763260077.0306692,,,4.298519343137741e-05,0.7841731905937195,-0.0023230137303471565,0.0,0.0027436912059783936,0.553043782711029,0.0002894777280744165,874.0,15.20366382598877
321,48.44776439666748,19840,1763260079.0603395,,,2.4359673261642456e-05,-0.01958143711090088,0.0002462901175022125,0.0,0.000546526163816452,0.5834964513778687,0.0002881720429286361,892.0,20.17694091796875
327,48.91596221923828,20416,1763260079.5285373,298.0,298.0,,,,,,,,,
330,49.16458201408386,20640,1763260079.777157,224.0,224.0,,,,,,,,,
332,49.28696870803833,20798,1763260079.8995438,158.0,158.0,,,,,,,,,
337,49.6198296546936,21120,1763260080.2324047,,,4.044361412525177e-05,0.27860480546951294,-0.0011436715722084045,0.0,-0.00041724368929862976,0.617009162902832,0.00028740399284288287,902.0,17.479604721069336
340,49.858981132507324,21376,1763260080.4715562,,,1.8027611076831818e-05,-0.016751527786254883,0.00013151858001947403,0.0,0.0004645697772502899,0.5718942880630493,0.00028725038282573223,903.0,17.45560073852539
370,52.228302001953125,23808,1763260082.840877,,,0.0029044346883893013,0.3775637745857239,0.012185878120362759,0.0,0.0009268783032894135,0.49550968408584595,0.00028579108766280115,915.0,45.05239486694336
375,52.57212257385254,24190,1763260083.1846976,122.0,122.0,,,,,,,,,
396,54.077779054641724,25472,1763260084.690354,,,0.00763067789375782,0.6350953578948975,0.025039613246917725,0.03515625,-0.036247409880161285,0.5547013878822327,0.000284792622551322,914.0,27.464801788330078
425,56.17001485824585,27570,1763260086.78259,177.0,177.0,,,,,,,,,
441,57.687660217285156,28928,1763260088.3002353,,,6.960518658161163e-05,0.9189194440841675,-0.0009358543902635574,0.0,0.0014735795557498932,0.5699118971824646,0.00028271888731978834,919.0,8.779211044311523
450,58.39274549484253,29568,1763260089.0053205,,,0.0007648002356290817,0.9408650398254395,-0.010124297812581062,0.0,0.011751355603337288,0.5410044193267822,0.00028233486227691174,918.0,6.482168197631836
471,60.136168479919434,31104,1763260090.7487435,,,0.007301655597984791,0.9455358982086182,0.03580469638109207,0.013671875,-0.018834367394447327,0.524122416973114,0.0002814132021740079,916.0,11.139122009277344
481,61.0312557220459,31872,1763260091.6438308,,,0.0009131915867328644,0.07851731777191162,-0.0032924413681030273,0.001953125,-0.009420473128557205,0.5538458824157715,0.00028095237212255597,915.0,58.33344268798828
490,62.019792318344116,32512,1763260092.6323674,,,1.672748476266861e-05,0.8831443190574646,-0.00048058759421110153,0.0,-0.0013536177575588226,0.5885330438613892,0.00028056834707967937,907.0,58.11212158203125
504,63.215476512908936,33408,1763260093.8280516,,,1.7200596630573273e-05,0.9445942640304565,0.0016267718747258186,0.0,0.0008781068027019501,0.5967500805854797,0.00028003071201965213,902.0,7.984763145446777
515,64.42716336250305,34304,1763260095.0397384,192.0,192.0,0.0001365765929222107,0.760564923286438,-0.0008850060403347015,0.0,-0.0005068369209766388,0.5598960518836975,0.0002794930769596249,897.0,23.882410049438477
530,65.8061113357544,35456,1763260096.4186864,,,0.00026225950568914413,0.9701994061470032,0.0016119061037898064,0.0,-0.007985197007656097,0.6006994247436523,0.000278801831882447,895.0,4.463258266448975
539,67.0015184879303,36224,1763260097.6140935,,,0.0002949964255094528,0.35105961561203003,-0.002054590731859207,0.0,0.014271784573793411,0.6024348735809326,0.0002783410018309951,888.0,79.1122055053711
547,68.08966636657715,36864,1763260098.7022414,,,0.003039018251001835,0.36691009998321533,0.023530198261141777,0.00390625,-0.024647776037454605,0.6075398921966553,0.0002779569767881185,880.0,82.31280517578125
555,69.21479201316833,37504,1763260099.827367,,,0.0005046753212809563,0.6593337059020996,0.004263781942427158,0.0,-0.003923878073692322,0.6138757467269897,0.0002775729517452419,872.0,55.97706604003906
559,69.67568039894104,37760,1763260100.2882555,,,0.0010030576959252357,0.5007864832878113,0.011596978642046452,0.0,0.0014730989933013916,0.5606265068054199,0.00027741934172809124,868.0,151.63278198242188
568,70.85262250900269,38448,1763260101.4651976,163.0,163.0,,,,,,,,,
595,74.70570659637451,40490,1763260105.3182817,139.0,139.0,,,,,,,,,
612,77.45633363723755,41856,1763260108.0689087,,,6.772484630346298e-05,0.9859036207199097,0.0028280196711421013,0.0,-0.004427656531333923,0.6197719573974609,0.00027496161055751145,816.0,5.068094253540039
614,77.79018688201904,41995,1763260108.402762,172.0,172.0,,,,,,,,,
630,81.16602945327759,43392,1763260111.7786045,,,0.0022986242547631264,0.964026153087616,0.010668343864381313,0.0,-0.001342080533504486,0.5857468247413635,0.0002740399504546076,789.0,0.7283887267112732
636,82.13816690444946,43904,1763260112.750742,,,0.0001458907499909401,0.9954825639724731,0.003440496511757374,0.0,-0.0041678547859191895,0.5995473861694336,0.0002737327304203063,785.0,2.440375804901123
