_step,_runtime,global_step,_timestamp,charts/episodic_length,charts/episodic_return,losses/approx_kl,losses/explained_variance,losses/old_approx_kl,losses/clipfrac,losses/policy_loss,losses/entropy,charts/learning_rate,charts/SPS,losses/value_loss
0,24.24281072616577,0,1763260054.9479446,,,,,,,,,,,
7,26.195931911468506,108,1763260056.9010658,13.0,13.0,,,,,,,,,
33,26.771036386489868,640,1763260057.4761703,,,0.0012023607268929482,0.005995333194732666,0.002282007597386837,0.0,0.0007380172610282898,0.6766873598098755,0.0002996927942149341,967.0,30.157819747924805
41,26.91096329689026,816,1763260057.6160972,31.0,31.0,,,,,,,,,
47,27.040410041809082,975,1763260057.745544,57.0,57.0,,,,,,,,,
64,27.548898935317993,1531,1763260058.2540329,112.0,112.0,,,,,,,,,
74,27.882690906524658,1883,1763260058.5878248,97.0,97.0,,,,,,,,,
77,28.003568410873413,2032,1763260058.7087023,86.0,86.0,,,,,,,,,
88,28.543115615844727,2560,1763260059.2482495,,,0.0023209573701024055,0.07711595296859741,-0.007438925094902515,0.0,0.00458545982837677,0.6155354976654053,0.0002985407190863043,1051.0,52.282657623291016
102,29.448915719985962,3584,1763260060.1540496,,,0.0006723906844854355,-0.15903806686401367,0.003466891124844551,0.0,0.005219314247369766,0.5816699266433716,0.00029792627901770175,1073.0,46.139923095703125
104,29.561195850372314,3712,1763260060.2663298,,,0.0007009226828813553,0.21298551559448242,-0.0023156311362981796,0.0,-0.0037821903824806213,0.6091809272766113,0.0002978494740091264,1075.0,45.92246627807617
133,31.385497331619263,5760,1763260062.0906312,,,9.068846702575684e-05,0.11889815330505371,0.0011545903980731964,0.0,0.0020499560050666332,0.6143344044685364,0.0002966205938719213,1091.0,42.36480712890625
147,32.18495154380798,6656,1763260062.8900855,,,4.188995808362961e-05,-0.010525107383728027,-0.0009777816012501717,0.0,0.0006219819188117981,0.6063386797904968,0.00029608295881189406,1095.0,39.212501525878906
149,32.29537224769592,6784,1763260063.0005062,,,5.870778113603592e-05,-0.0026235580444335938,0.002331615425646305,0.0,0.0010600611567497253,0.5982425808906555,0.00029600615380331874,1096.0,39.61161804199219
150,32.33002972602844,6882,1763260063.0351636,188.0,188.0,,,,,,,,,
155,32.63023614883423,7168,1763260063.33537,,,0.0017667384818196297,0.07478314638137817,-0.009433127008378506,0.00390625,0.017175201326608658,0.586389422416687,0.0002957757387775928,1099.0,36.17696762084961
157,32.67293167114258,7290,1763260063.3780656,90.0,90.0,,,,,,,,,
172,33.543479681015015,8192,1763260064.2486136,,,0.00018229708075523376,0.05914586782455444,0.003780018538236618,0.0,-0.010132024064660072,0.5946217179298401,0.0002951612987089902,1101.0,34.26770782470703
195,35.55153751373291,9984,1763260066.2566714,,,6.6747888922691345e-06,-0.0031725168228149414,0.0003086281940340996,0.0,-0.0008368715643882751,0.5979342460632324,0.00029408602858893573,1057.0,35.3951416015625
203,36.04942178726196,10458,1763260066.7545557,53.0,53.0,,,,,,,,,
213,37.54461908340454,11392,1763260068.249753,,,0.0023291809484362602,-0.542457103729248,-0.0060884347185492516,0.0,0.007749853655695915,0.613902747631073,0.0002932411734946072,996.0,36.7967643737793
217,38.022197246551514,11656,1763260068.7273312,254.0,254.0,,,,,,,,,
228,39.5999231338501,12544,1763260070.305057,,,0.00021168775856494904,0.0084572434425354,0.0004535764455795288,0.0,0.006387418136000633,0.5950034856796265,0.00029254992841742933,929.0,34.09101104736328
233,40.38619875907898,12928,1763260071.0913327,,,0.00012662075459957123,0.042491257190704346,-0.0006038974970579147,0.0,0.0008778050541877747,0.5472631454467773,0.00029231951339170337,905.0,32.24726486206055
251,42.69216203689575,14208,1763260073.397296,,,0.0024532508105039597,0.03191864490509033,0.016889184713363647,0.0078125,0.005448371171951294,0.5741369128227234,0.00029155146330595016,856.0,33.79813766479492
259,43.576149225234985,14848,1763260074.2812831,,,1.1371448636054993e-06,0.02785724401473999,0.00020923931151628494,0.0,-0.00039176270365715027,0.6203826069831848,0.00029116743826307356,850.0,26.522077560424805
265,44.03685927391052,15360,1763260074.7419932,,,5.760509520769119e-05,0.004035890102386475,-0.0016299253329634666,0.0,-0.00020185112953186035,0.5733394622802734,0.0002908602182287723,856.0,45.39748764038086
273,44.48543334007263,15872,1763260075.1905673,,,0.0004620673134922981,0.03643202781677246,0.005991940386593342,0.0,-0.006687909364700317,0.5304123163223267,0.000290552998194471,863.0,53.21135711669922
274,44.4893958568573,15880,1763260075.1945298,29.0,29.0,,,,,,,,,
292,46.16176247596741,17664,1763260076.8668964,,,1.780688762664795e-06,0.002637803554534912,0.0004643034189939499,0.0,-0.0005404017865657806,0.5782747864723206,0.0002894777280744165,880.0,24.57130241394043
321,48.38027834892273,20096,1763260079.0854123,,,0.00015766452997922897,-0.010472774505615234,0.003864300437271595,0.0,-0.00030721724033355713,0.5418692827224731,0.00028801843291148543,902.0,20.853038787841797
327,48.85037684440613,20608,1763260079.5555108,,,0.00018451455980539322,0.5274859666824341,0.005238496698439121,0.0,-0.005989789962768555,0.5884641408920288,0.00028771121287718415,906.0,31.679527282714844
330,49.08012294769287,20864,1763260079.7852569,,,0.0022109393030405045,0.22591334581375122,0.019691865891218185,0.0,-0.007283937186002731,0.5927296280860901,0.0002875576028600335,908.0,74.09840393066406
332,49.29878354072571,21120,1763260080.0039175,,,0.0017631491646170616,0.0006924271583557129,-0.0035229427739977837,0.0,0.010248664766550064,0.6008814573287964,0.00028740399284288287,910.0,17.794692993164062
