episodic_return,global_step
28,28
18,46
23,69
12,81
12,93
17,110
30,140
15,155
22,177
10,187
15,202
20,222
9,231
15,246
27,273
13,286
58,344
43,387
31,418
15,433
15,448
14,462
31,493
62,555
31,586
29,615
23,638
10,648
42,690
35,725
14,739
28,767
19,786
22,808
18,826
41,867
41,908
42,950
27,977
30,1007
16,1023
38,1061
16,1077
35,1112
17,1129
28,1157
12,1169
16,1185
16,1201
67,1268
56,1324
42,1366
13,1379
19,1398
31,1429
31,1460
26,1486
44,1530
28,1558
27,1585
105,1690
64,1754
71,1825
38,1863
151,2014
102,2116
16,2132
60,2192
68,2260
184,2444
45,2489
42,2531
43,2574
52,2626
26,2652
51,2703
68,2771
43,2814
26,2840
84,2924
65,2989
75,3064
31,3095
40,3135
71,3206
91,3297
59,3356
129,3485
131,3616
38,3654
39,3693
69,3762
81,3843
33,3876
174,4050
71,4121
408,4529
174,4703
32,4735
41,4776
112,4888
58,4946
114,5060
50,5110
23,5133
45,5178
81,5259
17,5276
307,5583
115,5698
172,5870
100,5970
107,6077
58,6135
26,6161
56,6217
112,6329
129,6458
123,6581
166,6747
107,6854
165,7019
218,7237
107,7344
22,7366
112,7478
101,7579
220,7799
113,7912
98,8010
121,8131
149,8280
225,8505
182,8687
260,8947
82,9029
188,9217
181,9398
153,9551
404,9955
93,10048
470,10518
78,10596
152,10748
135,10883
198,11081
340,11421
197,11618
440,12058
219,12277
348,12625
250,12875
446,13321
133,13454
111,13565
125,13690
428,14118
204,14322
50,14372
363,14735
374,15109
166,15275
317,15592
221,15813
160,15973
229,16202
111,16313
122,16435
116,16551
330,16881
329,17210
115,17325
248,17573
229,17802
172,17974
212,18186
500,18686
343,19029
193,19222
135,19357
176,19533
394,19927
140,20067
178,20245
297,20542
237,20779
221,21000
342,21342
140,21482
158,21640
489,22129
273,22402
354,22756
188,22944
308,23252
267,23519
253,23772
246,24018
427,24445
174,24619
141,24760
257,25017
387,25404
208,25612
368,25980
256,26236
231,26467
220,26687
252,26939
161,27100
342,27442
345,27787
319,28106
335,28441
500,28941
246,29187
437,29624
500,30124
500,30624
500,31124
260,31384
427,31811
281,32092
152,32244
494,32738
190,32928
194,33122
415,33537
154,33691
500,34191
500,34691
316,35007
294,35301
500,35801
183,35984
500,36484
439,36923
189,37112
163,37275
154,37429
500,37929
500,38429
373,38802
500,39302
500,39802
439,40241
181,40422
258,40680
264,40944
215,41159
493,41652
217,41869
162,42031
500,42531
331,42862
500,43362
500,43862
186,44048
500,44548
240,44788
445,45233
500,45733
500,46233
408,46641
258,46899
288,47187
107,47294
169,47463
120,47583
105,47688
141,47829
136,47965
161,48126
191,48317
249,48566
198,48764
348,49112
89,49201
500,49701
493,50194
471,50665
179,50844
437,51281
82,51363
500,51863
91,51954
321,52275
451,52726
372,53098
500,53598
193,53791
421,54212
210,54422
112,54534
500,55034
500,55534
500,56034
312,56346
362,56708
377,57085
281,57366
192,57558
215,57773
152,57925
161,58086
98,58184
188,58372
130,58502
139,58641
136,58777
119,58896
174,59070
274,59344
218,59562
158,59720
104,59824
131,59955
265,60220
449,60669
385,61054
191,61245
500,61745
500,62245
500,62745
500,63245
500,63745
136,63881
500,64381
500,64881
500,65381
500,65881
500,66381
500,66881
144,67025
215,67240
500,67740
500,68240
500,68740
382,69122
500,69622
500,70122
500,70622
500,71122
500,71622
500,72122
500,72622
500,73122
500,73622
500,74122
500,74622
500,75122
500,75622
500,76122
500,76622
500,77122
500,77622
500,78122
500,78622
500,79122
500,79622
500,80122
500,80622
500,81122
500,81622
500,82122
500,82622
500,83122
500,83622
500,84122
500,84622
500,85122
500,85622
500,86122
500,86622
500,87122
500,87622
500,88122
500,88622
500,89122
500,89622
500,90122
500,90622
500,91122
500,91622
500,92122
500,92622
500,93122
500,93622
500,94122
500,94622
500,95122
500,95622
500,96122
500,96622
500,97122
500,97622
500,98122
500,98622
500,99122
500,99622
500,100122
500,100622
500,101122
500,101622
500,102122
500,102622
500,103122
500,103622
500,104122
500,104622
500,105122
500,105622
500,106122
500,106622
500,107122
500,107622
500,108122
500,108622
500,109122
500,109622
500,110122
500,110622
500,111122
500,111622
500,112122
500,112622
500,113122
500,113622
500,114122
500,114622
500,115122
500,115622
500,116122
500,116622
500,117122
500,117622
500,118122
500,118622
500,119122
304,119426
500,119926
500,120426
500,120926
500,121426
500,121926
500,122426
500,122926
500,123426
500,123926
500,124426
89,124515
500,125015
500,125515
500,126015
500,126515
500,127015
500,127515
500,128015
500,128515
500,129015
500,129515
500,130015
500,130515
500,131015
500,131515
500,132015
500,132515
500,133015
500,133515
500,134015
500,134515
500,135015
500,135515
500,136015
500,136515
500,137015
500,137515
500,138015
500,138515
500,139015
500,139515
500,140015
500,140515
500,141015
500,141515
500,142015
500,142515
500,143015
500,143515
500,144015
500,144515
500,145015
500,145515
500,146015
171,146186
500,146686
500,147186
500,147686
500,148186
500,148686
320,149006
500,149506
500,150006
500,150506
500,151006
500,151506
500,152006
500,152506
500,153006
500,153506
500,154006
500,154506
500,155006
500,155506
500,156006
362,156368
500,156868
500,157368
500,157868
469,158337
500,158837
500,159337
500,159837
500,160337
297,160634
500,161134
500,161634
500,162134
500,162634
500,163134
500,163634
500,164134
500,164634
500,165134
500,165634
139,165773
500,166273
500,166773
500,167273
500,167773
500,168273
321,168594
262,168856
500,169356
500,169856
500,170356
478,170834
227,171061
500,171561
127,171688
449,172137
158,172295
279,172574
243,172817
295,173112
190,173302
177,173479
291,173770
142,173912
449,174361
371,174732
400,175132
353,175485
317,175802
264,176066
217,176283
291,176574
255,176829
420,177249
361,177610
288,177898
404,178302
455,178757
388,179145
333,179478
337,179815
251,180066
257,180323
344,180667
236,180903
259,181162
220,181382
224,181606
224,181606
233,181839
248,182087
500,182587
231,182818
262,183080
448,183528
500,184028
440,184468
500,184968
500,185468
500,185968
500,186468
500,186968
500,187468
500,187968
500,188468
500,188968
500,189468
500,189968
500,190468
500,190968
500,191468
500,191968
500,192468
500,192968
500,193468
500,193968
500,194468
500,194968
500,195468
500,195968
500,196468
500,196968
500,197468
500,197968
500,198468
500,198968
500,199468
500,199968
500,200468
500,200968
500,201468
500,201968
500,202468
500,202968
500,203468
500,203968
500,204468
500,204968
500,205468
500,205968
500,206468
500,206968
500,207468
500,207968
500,208468
500,208968
500,209468
500,209968
500,210468
500,210968
500,211468
500,211968
500,212468
500,212968
500,213468
500,213968
500,214468
500,214968
500,215468
500,215968
500,216468
500,216968
500,217468
500,217968
500,218468
500,218968
500,219468
500,219968
500,220468
500,220968
500,221468
500,221968
500,222468
500,222968
500,223468
500,223968
500,224468
500,224968
500,225468
500,225968
500,226468
500,226968
500,227468
500,227968
500,228468
500,228968
500,229468
500,229968
500,230468
500,230968
500,231468
500,231968
500,232468
500,232968
500,233468
500,233968
500,234468
500,234968
500,235468
500,235968
500,236468
500,236968
500,237468
500,237968
500,238468
500,238968
500,239468
500,239968
500,240468
500,240968
500,241468
500,241968
500,242468
500,242968
500,243468
500,243968
500,244468
500,244968
500,245468
500,245968
500,246468
