charts/episodic_return,losses/entropy,losses/policy_loss,losses/value_loss,global_step,charts/learning_rate,losses/explained_variance,_runtime,_timestamp,charts/SPS,losses/old_approx_kl,_step,losses/approx_kl,losses/clipfrac,charts/episodic_length
,0.24262507259845734,0.001265253871679306,9.065975609701127e-05,158464,0.00020499232050497085,0.018617093563079834,151.9768843650818,1763260163.8301394,1090.0,0.013722912408411503,1920,0.0021056504920125008,0.095703125,
,0.1881251037120819,-0.0010895058512687683,1.2037444321322255e-05,160896,0.00020353302534203976,0.010401666164398193,154.18109130859375,1763260166.0343463,1090.0,-0.013458805158734322,1945,0.011634870432317257,0.087890625,
,0.24073144793510437,0.0024230219423770905,9.892103844322264e-05,162304,0.00020268817024771124,0.1393917202949524,155.45717906951904,1763260167.310434,1090.0,-0.02940143458545208,1959,0.006958404555916786,0.03125,
,0.2486918419599533,-0.005378301255404949,0.0029848390258848667,163712,0.00020184331515338272,0.09712529182434082,156.73381686210632,1763260168.587072,1090.0,0.012905260547995567,1973,0.005420869216322899,0.01171875,
,0.30123603343963623,0.0030917972326278687,2.4335342459380627e-05,164992,0.00020107526506762952,-0.006146907806396484,157.891295671463,1763260169.7445507,1090.0,0.006724297069013119,1985,0.000759112648665905,0.0,
500.0,,,,165537,,,158.3895125389099,1763260170.2427676,,,1991,,,500.0
,0.30589622259140015,-0.0031933151185512543,69.02827453613281,166656,0.00020007679995615035,0.0004564523696899414,159.41831421852112,1763260171.2715693,1090.0,-0.0005311025306582451,2002,0.0012886645272374153,0.001953125,
,0.2562878429889679,0.02543361485004425,0.0035753923002630472,167168,0.00019976957992184907,0.63831627368927,159.86831212043762,1763260171.7215672,1090.0,-0.030537744984030724,2007,0.028982801362872124,0.041015625,
,0.2656993269920349,0.004068396985530853,50.464786529541016,168064,0.00019923194486182183,0.0004016757011413574,160.68877172470093,1763260172.5420268,1090.0,-0.000894288532435894,2016,3.231782466173172e-05,0.0,
,0.2279212474822998,-0.021743809804320335,7.801409810781479e-05,168448,0.00019900152983609587,-2.888392448425293,161.02227759361267,1763260172.8755326,1091.0,0.033155154436826706,2019,0.012820682488381863,0.06640625,
,0.1198929026722908,-0.022951330989599228,9.369009785586968e-05,168960,0.0001986943098017946,-0.18271565437316895,161.50686621665955,1763260173.3601213,1090.0,0.01061554066836834,2024,0.0012079831212759018,0.01171875,
,0.22124238312244415,-0.024943850934505463,0.004120300058275461,169216,0.00019854069978464395,0.8157935738563538,161.7317578792572,1763260173.585013,1091.0,0.01724392920732498,2027,0.025527017191052437,0.048828125,
,0.16324961185455322,0.0253957100212574,0.0002547562471590936,169472,0.0001983870897674933,-0.3603862524032593,161.9564344882965,1763260173.8096895,1091.0,-0.011814172379672527,2029,0.008115497417747974,0.021484375,
,0.16710209846496582,0.0016715116798877716,0.0007532889721915126,169984,0.00019807988428510725,0.8303060531616211,162.41967916488647,1763260174.2729342,1091.0,-0.004787346348166466,2034,0.00012930668890476227,0.015625,
500.0,,,,171037,,,163.34319067001343,1763260175.1964457,,,2045,,,500.0
,0.2768404483795166,-0.002462271600961685,0.10221961885690689,171648,0.0001970814191736281,0.010370254516601562,163.89396715164185,1763260175.7472222,1091.0,-0.009117021225392818,2051,0.0019174432381987572,0.0078125,
,0.298467755317688,-0.01071629673242569,0.0008642332395538688,171776,0.00019700461416505277,0.8867337703704834,164.0049512386322,1763260175.8582063,1091.0,0.0015631485730409622,2052,0.0009638536721467972,0.0,
,0.26443004608154297,-0.036987800151109695,20.448877334594727,173568,0.0001959293440449983,0.006368517875671387,165.64128732681274,1763260177.4945424,1091.0,0.015649624168872833,2070,0.012708666734397411,0.080078125,
,0.18593829870224,-0.00403992086648941,0.000286889640847221,174208,0.0001955453190021217,0.9785875678062439,166.18572688102722,1763260178.038982,1091.0,0.02848583459854126,2076,0.013561135157942772,0.09375,
,0.25110286474227905,-0.008806057274341583,0.0008736505988053977,176000,0.0001944700488820672,0.18658077716827393,167.81029057502747,1763260179.6635456,1091.0,0.04699020832777023,2093,0.04038920998573303,0.1067708358168602,
500.0,,,,176037,,,167.82456946372986,1763260179.6778245,,,2094,,,500.0
,0.253933846950531,0.058452971279621124,0.0007168106967583299,178432,0.00019301075371913612,0.28975343704223633,169.98521733283997,1763260181.8384724,1092.0,-0.07275108993053436,2117,0.034331947565078735,0.107421875,
,0.21350574493408203,-0.006830908358097076,0.0014534989604726434,180864,0.00019155145855620503,0.9039639234542847,172.16197180747986,1763260184.0152268,1092.0,0.0651303082704544,2141,0.04446075111627579,0.1354166716337204,
,0.24176627397537231,-0.008133307099342346,0.00047350459499284625,181376,0.00019124423852190375,0.9528173804283142,172.63637948036194,1763260184.4896345,1092.0,0.011331901885569096,2146,0.0036748023703694344,0.00390625,
,0.24699847400188446,0.00047494471073150635,0.0009009592467918992,181504,0.00019116743351332843,-0.21362650394439697,172.75679349899292,1763260184.6100485,1092.0,0.003180926665663719,2147,0.00389736145734787,0.0078125,
500.0,,,,181537,,,172.77076745033264,1763260184.6240225,,,2148,,,500.0
,0.2359980046749115,0.006908722221851349,0.00037899232120253146,182272,0.0001907066034618765,0.9807242751121521,173.42851209640503,1763260185.2817671,1092.0,-0.016508303582668304,2155,0.03809764236211777,0.11328125,
500.0,,,,184037,,,174.98777770996094,1763260186.8410327,,,2172,,,500.0
,0.1843681037425995,0.07565481960773468,0.0003791745693888515,185344,0.00018886328325606883,0.9055477976799011,176.22017168998718,1763260188.0734267,1092.0,-0.058493826538324356,2185,0.007595231756567955,0.1328125,
,0.24425756931304932,-0.014730043709278107,0.00033468607580289245,185856,0.00018855606322176754,0.9303950071334839,176.6712191104889,1763260188.5244741,1093.0,0.02618359960615635,2192,0.011549633927643299,0.11328125,
,0.2781471312046051,0.010727126151323318,0.0003093895211350173,186496,0.00018817203817889094,0.6399362087249756,177.26833701133728,1763260189.121592,1092.0,-0.008972794748842716,2198,0.01055477187037468,0.044921875,
500.0,,,,186569,,,177.29348969459534,1763260189.1467447,,,2199,,,500.0
,0.20790615677833557,-0.02825196459889412,0.0005858219810761511,187776,0.00018740398809313774,0.9770289063453674,178.42925429344177,1763260190.2825093,1093.0,0.0632842481136322,2211,0.015571939758956432,0.095703125,
500.0,,,,188069,,,178.65025925636292,1763260190.5035143,,,2214,,,500.0
,0.19072899222373962,-0.02898000180721283,53.5050163269043,188672,0.0001868663530331105,0.02666330337524414,179.23136806488037,1763260191.084623,1093.0,-0.0050667654722929,2220,0.0010714028030633926,0.00390625,
,0.33138227462768555,-0.03600149601697922,0.0020138416439294815,189056,0.00018663593800738454,-8.367156982421875,179.53374218940735,1763260191.3869972,1093.0,0.10767921805381775,2223,0.04437258094549179,0.1770833283662796,
,0.28546342253685,-0.023282350972294807,0.7664917707443237,189184,0.00018655913299880922,0.035628676414489746,179.6466999053955,1763260191.499955,1093.0,-0.0032015331089496613,2225,0.001646917313337326,0.025390625,
,0.1748671531677246,-0.02074771374464035,0.0009737175423651934,189312,0.0001864823279902339,0.9179448485374451,179.75739336013794,1763260191.6106484,1093.0,0.02329966239631176,2226,0.009327134117484093,0.025390625,
,0.2075260430574417,0.03192942962050438,0.0014170072972774506,189440,0.00018640552298165858,0.05339854955673218,179.89620852470398,1763260191.7494636,1093.0,0.016672108322381973,2227,0.0451677143573761,0.123046875,
,0.25872310996055603,0.018228061497211456,0.0008641091990284622,189824,0.00018617510795593262,0.9520909190177917,180.24046659469604,1763260192.0937216,1093.0,-0.05653756856918335,2231,0.04071192443370819,0.087890625,
,0.16957496106624603,0.002418000251054764,0.0004993673064745963,190208,0.00018594470748212188,0.9767979383468628,180.57826590538025,1763260192.431521,1093.0,-0.012808529660105705,2235,0.017349397763609886,0.0625,
,0.2455824613571167,-0.0316697359085083,0.0008961669518612325,190848,0.00018556068243924528,0.9323083162307739,181.1762456893921,1763260193.0295007,1093.0,0.026002027094364166,2241,0.0043741799890995026,0.013671875,
500.0,,,,191569,,,181.76302528381348,1763260193.6162803,,,2248,,,500.0
,0.21858836710453033,-0.004171397536993027,0.0008365733083337545,191744,0.00018502304737921804,0.9870337843894958,181.9906141757965,1763260193.8438692,1093.0,0.012942170724272728,2250,0.0017479807138442993,0.005859375,
500.0,,,,192069,,,182.24381589889526,1763260194.097071,,,2253,,,500.0
,0.19180022180080414,-0.024933695793151855,0.0019763968884944916,194048,0.00018364055722486228,0.07335704565048218,184.10111713409424,1763260195.9543722,1093.0,0.021546635776758194,2272,0.0019813599064946175,0.03515625,
,0.1778501719236374,-0.0009508766233921051,343.34075927734375,194688,0.00018325653218198568,0.01798957586288452,184.66285157203674,1763260196.5161066,1093.0,-0.0021226806566119194,2280,0.0008214684203267097,0.0,
,0.24249204993247986,0.0005610361695289612,0.0003068597870878875,196224,0.00018233487207908183,0.9918305277824402,186.05326008796692,1763260197.9065151,1093.0,-0.0038993479683995247,2295,0.0011226357892155647,0.0,
500.0,,,,196587,,,186.34678888320923,1763260198.200044,,,2298,,,500.0
,0.2748609185218811,-0.015724211931228638,0.0008267313824035227,197760,0.000181413211976178,0.9856234788894653,187.4663097858429,1763260199.3195648,1093.0,0.010686877183616161,2310,0.004347703419625759,0.021484375,
,0.1899210810661316,-0.028010092675685883,0.0022975499741733074,198016,0.00018125960195902735,-1.6364555358886719,187.6883053779602,1763260199.5415604,1093.0,0.03103981725871563,2312,0.004549399018287659,0.025390625,
500.0,,,,198587,,,188.15921545028687,1763260200.0124705,,,2318,,,500.0
,0.25841203331947327,-0.005406036972999573,0.002336871577426791,199040,0.0001806451618904248,-0.9125353097915649,188.62209057807922,1763260200.4753456,1093.0,0.00030698440968990326,2322,0.009459950029850006,0.037109375,
,0.24158117175102234,-0.0026591792702674866,0.8298233151435852,199168,0.00018056835688184947,0.03250598907470703,188.7371039390564,1763260200.590359,1093.0,-0.007902704179286957,2324,0.00029874779284000397,0.0,
,0.23291648924350739,-0.003115035593509674,159.71482849121094,199680,0.0001802611368475482,0.04293632507324219,189.18367409706116,1763260201.0369291,1093.0,-0.017001299187541008,2329,0.0027504023164510727,0.013671875,
,0.26479655504226685,-0.0010194405913352966,200.80052185058594,200704,0.00017964669677894562,0.04769247770309448,190.11262011528015,1763260201.9658751,1093.0,0.0002937689423561096,2339,5.3163617849349976e-05,0.0,
,0.22969482839107513,4.8667192459106445e-05,145.08384704589844,201088,0.00017941628175321966,-0.00010275840759277344,190.48403525352478,1763260202.3372903,1093.0,0.001474497839808464,2343,0.0017698835581541061,0.0,
,0.18572774529457092,0.0006163669750094414,0.06883484870195389,201600,0.00017910906171891838,0.008123695850372314,190.93315410614014,1763260202.7864091,1093.0,-0.0014643361791968346,2348,0.0009414898231625557,0.001953125,
,0.19632789492607117,-0.01986146718263626,0.0005273697897791862,202240,0.00017872503667604178,0.9885851144790649,191.52887606620789,1763260203.382131,1093.0,0.03544188290834427,2354,0.0053763194009661674,0.033203125,
,0.25951871275901794,0.0017006248235702515,6.260989189147949,203136,0.00017818740161601454,0.029816925525665283,192.34422183036804,1763260204.1974769,1093.0,0.0035189026966691017,2363,0.002641514874994755,0.00390625,
,0.20810335874557495,-0.01753680780529976,0.0014617766719311476,205824,0.00017657449643593282,0.9742482304573059,194.80750584602356,1763260206.6607609,1093.0,0.015353262424468994,2389,0.0022130683064460754,0.00390625,
500.0,,,,209587,,,198.1842303276062,1763260210.0374854,,,2426,,,500.0
,0.3475371301174164,-0.023787036538124084,0.0019055973971262574,210048,0.00017403994570486248,-0.30018365383148193,198.61221170425415,1763260210.4654667,1094.0,0.01808597333729267,2430,0.006963003426790237,0.009765625,
,0.24086201190948486,-0.025886239483952522,0.0019111048895865679,211968,0.00017288787057623267,0.4634473919868469,200.4045147895813,1763260212.2577698,1093.0,0.07495284825563431,2449,0.02818579226732254,0.0703125,
500.0,,,,213587,,,201.79121780395508,1763260213.6444728,,,2465,,,500.0
,0.3311616778373718,-0.018190324306488037,0.0019680720288306475,216448,0.00017019969527609646,0.7342604994773865,204.44864630699158,1763260216.3019013,1094.0,0.014943943358957767,2493,0.017622418701648712,0.044921875,
500.0,,,,217601,,,205.5096480846405,1763260217.362903,,,2506,,,500.0
,0.16843979060649872,0.007947303354740143,0.0012384474975988269,218496,0.00016897081513889134,0.8898012638092041,206.33246159553528,1763260218.1857166,1094.0,-0.001080607995390892,2514,0.0035707205533981323,0.037109375,
500.0,,,,218601,,,206.36772465705872,1763260218.2209797,,,2515,,,500.0
500.0,,,,219101,,,206.8100357055664,1763260218.6632907,,,2520,,,500.0
,0.23593394458293915,-0.02829323336482048,0.0015191595302894711,220416,0.00016781874001026154,0.8578276038169861,208.04940128326416,1763260219.9026563,1094.0,0.021670624613761902,2533,0.0058764247223734856,0.0625,
500.0,,,,221101,,,208.65667080879211,1763260220.5099258,,,2540,,,500.0
,0.19275040924549103,0.0031265653669834137,0.0009398803813382983,221824,0.000166973884915933,0.9846419095993042,209.35019207000732,1763260221.203447,1094.0,-0.005402400158345699,2547,0.0007070591673254967,0.0234375,
,0.19578270614147186,0.040241681039333344,67.81678771972656,224128,0.00016559139476157725,0.03334355354309082,211.4289698600769,1763260223.282225,1094.0,-0.0016241781413555145,2570,0.0038411226123571396,0.03515625,
,0.19774359464645386,0.003644193522632122,0.0005265665822662413,224256,0.00016551458975300193,0.996063232421875,211.54115557670593,1763260223.3944106,1094.0,0.011280355043709278,2571,0.003642522729933262,0.0546875,
,0.1713639795780182,-0.014388114213943481,0.0004437457537278533,224768,0.00016520736971870065,0.9963980913162231,211.9910008907318,1763260223.844256,1094.0,0.015718776732683182,2576,0.006510373204946518,0.046875,
,0.25304684042930603,-0.015067607164382935,0.0017196235712617636,224896,0.00016513056471012533,0.9422858357429504,212.10511994361877,1763260223.958375,1094.0,0.01866629533469677,2577,0.0026930496096611023,0.0078125,
,0.30030304193496704,0.01214728131890297,0.003962645307183266,228096,0.00016321043949574232,0.9538549780845642,214.97695970535278,1763260226.8302147,1094.0,-0.018966808915138245,2608,0.0064858123660087585,0.01171875,
,0.2689324617385864,0.0019410382956266403,1.9821631908416748,228224,0.000163133634487167,0.12111067771911621,215.0893144607544,1763260226.9425695,1094.0,0.008892788551747799,2610,0.0148429861292243,0.05078125,
,0.22573772072792053,-0.021996714174747467,0.002562744775786996,230272,0.0001619047689018771,0.9986541271209717,216.9623987674713,1763260228.8156538,1094.0,0.01901635155081749,2630,0.002010378986597061,0.00390625,
,0.29008355736732483,0.0003943145275115967,0.0012407449539750814,230912,0.0001615207438590005,0.9922260046005249,217.5561556816101,1763260229.4094107,1094.0,0.01004431489855051,2636,0.00427048746496439,0.0546875,
,0.27575504779815674,0.012997765094041824,0.0015491899102926254,231936,0.00016090630379039794,0.9941850304603577,218.45263671875,1763260230.3058918,1094.0,0.030895080417394638,2646,0.053064242005348206,0.140625,
,0.24038857221603394,-0.01986176148056984,0.0018785303691402078,232064,0.00016082949878182262,0.8895384073257446,218.59939408302307,1763260230.452649,1094.0,0.016813158988952637,2647,0.0034194402396678925,0.048828125,
500.0,,,,232101,,,218.61436486244202,1763260230.46762,,,2648,,,500.0
,0.24189385771751404,-0.020832136273384094,0.0006342330598272383,233856,0.00015975422866176814,0.997851550579071,220.09208297729492,1763260231.945338,1095.0,0.016507050022482872,2668,0.014291396364569664,0.142578125,
,0.30039453506469727,-0.03145841509103775,0.000869125360623002,234368,0.00015944700862746686,0.9972327351570129,220.5234498977661,1763260232.376705,1095.0,0.0342329740524292,2673,0.023396044969558716,0.111328125,
,0.2594979405403137,0.0037102792412042618,0.00036785719566978514,235392,0.0001588325685588643,0.9955974817276001,221.42651987075806,1763260233.279775,1095.0,0.06239878386259079,2683,0.04706864058971405,0.0989583358168602,
,0.23174382746219635,0.03857108950614929,0.0007788760703988373,235776,0.00015860215353313833,0.9995173811912537,221.78203463554382,1763260233.6352897,1095.0,-0.009113330394029617,2687,0.01885850355029106,0.087890625,
,0.2662736773490906,0.0005520954728126526,0.0011123564327135682,236032,0.0001584485435159877,0.9888013601303101,222.00725960731506,1763260233.8605146,1095.0,-0.0004863850772380829,2689,7.553026080131531e-06,0.00390625,
12.0,,,,236158,,,222.0551860332489,1763260233.908441,,,2692,,,12.0
,0.2968809902667999,-0.07940403372049332,0.0037590786814689636,239616,0.00015629800327587873,0.7439724206924438,225.03965544700623,1763260236.8929105,1097.0,0.05581388622522354,2732,0.07522156834602356,0.2786458432674408,
,0.2967750132083893,-0.019208885729312897,0.0014104839647188783,241664,0.0001550691231386736,0.9879356622695923,226.83992505073547,1763260238.69318,1097.0,-0.004305094480514526,2752,0.005240854807198048,0.033203125,
,0.3505637049674988,-0.02036741003394127,0.0006624973611906171,242176,0.00015476190310437232,0.9929080605506897,227.30867767333984,1763260239.1619327,1097.0,-0.016800984740257263,2757,0.013246685266494751,0.09375,
,0.23216064274311066,-0.0054772235453128815,21.179414749145508,243328,0.00015407065802719444,0.0064730048179626465,228.2285861968994,1763260240.0818412,1098.0,-0.019009392708539963,2772,0.0033672163262963295,0.029296875,
,0.22117061913013458,-0.0004296340048313141,50.40444564819336,244352,0.00015345621795859188,0.07337337732315063,229.13560152053833,1763260240.9888566,1098.0,-0.0029778005555272102,2782,0.001061965711414814,0.001953125,
,0.18947383761405945,0.01226912159472704,0.0002491786435712129,244480,0.00015337941295001656,0.9990186095237732,229.24535298347473,1763260241.098608,1098.0,0.005464170128107071,2783,0.014501145109534264,0.046875,
,0.37282347679138184,-0.029600173234939575,0.00014213136455509812,245504,0.000152764972881414,0.9985376000404358,230.18444681167603,1763260242.0377018,1098.0,0.06992806494235992,2793,0.03145098313689232,0.080078125,
,0.24737970530986786,0.005760010331869125,0.0012053564423695207,248704,0.000150844847667031,0.9925000667572021,232.91877579689026,1763260244.7720308,1099.0,-0.001012273132801056,2824,0.01503526046872139,0.02734375,
,0.2548186779022217,-0.06239873543381691,0.0023799766786396503,250624,0.00014969278709031641,0.9270015358924866,234.67848992347717,1763260246.531745,1099.0,0.12458536028862,2843,0.06776463985443115,0.140625,
,0.2688899636268616,-0.030222028493881226,0.001145519781857729,252032,0.0001488479319959879,0.9961706399917603,235.87282252311707,1763260247.7260776,1099.0,0.030628781765699387,2857,0.041268490254879,0.142578125,
,0.25820401310920715,-0.04997553676366806,0.002109894994646311,254592,0.0001473118318244815,0.9531630873680115,238.06978607177734,1763260249.923041,1100.0,0.0879722535610199,2882,0.060851387679576874,0.2161458283662796,
500.0,,,,255294,,,238.64373183250427,1763260250.4969869,,,2890,,,500.0
,0.1536346971988678,0.011685840785503387,88.0417709350586,256896,0.00014592934167012572,-0.0063440799713134766,239.99963283538818,1763260251.8528879,1100.0,0.0315873920917511,2911,0.009801434352993965,0.10546875,
500.0,,,,260851,,,243.37379002571106,1763260255.227045,,,2949,,,500.0
,0.18379244208335876,0.0023379474878311157,0.022558601573109627,261888,0.00014293394633568823,0.06017100811004639,244.37687730789185,1763260256.2301323,1101.0,-0.005764208734035492,2960,0.001524636521935463,0.001953125,
,0.22494202852249146,-0.007314965128898621,206.04531860351562,263424,0.0001420122862327844,0.06259119510650635,245.70932364463806,1763260257.5625787,1101.0,-0.01581568829715252,2975,0.000992095097899437,0.001953125,
500.0,,,,264851,,,247.07999396324158,1763260258.933249,,,2989,,,500.0
,0.1864394098520279,-0.00995287299156189,0.0022836285643279552,265728,0.00014062979607842863,0.8587005138397217,247.8843388557434,1763260259.737594,1101.0,0.05535289645195007,2997,0.008561376482248306,0.037109375,
,0.17276957631111145,-0.006373897194862366,0.0003295783244539052,267008,0.00013986174599267542,0.9975307583808899,249.0719976425171,1763260260.9252527,1101.0,0.02943488582968712,3011,0.0032543856650590897,0.013671875,
,0.2399410903453827,-0.0016946345567703247,0.0004227126482874155,271104,0.0001374040002701804,0.9966347217559814,252.72114753723145,1763260264.5744026,1101.0,-0.002254295162856579,3051,5.8115459978580475e-05,0.0,
,0.23739376664161682,-0.0016216114163398743,0.00029119939426891506,271360,0.00013725039025302976,0.8734777569770813,252.9435441493988,1763260264.7967992,1101.0,0.0017846571281552315,3053,0.0029975520446896553,0.033203125,
,0.17156380414962769,-0.019867345690727234,0.0028206813149154186,272640,0.00013648234016727656,0.9663075804710388,254.0991725921631,1763260265.9524276,1101.0,0.021764175966382027,3066,0.0502471923828125,0.171875,
,0.22686028480529785,-0.02833251655101776,0.0013521044747903943,273024,0.0001362519251415506,0.9990139603614807,254.45557188987732,1763260266.308827,1101.0,0.11194367706775665,3070,0.03303155303001404,0.109375,
500.0,,,,274364,,,255.59894585609436,1763260267.452201,,,3083,,,500.0
500.0,,,,275864,,,256.9818124771118,1763260268.8350675,,,3098,,,500.0
500.0,,,,276364,,,257.4915521144867,1763260269.3448071,,,3103,,,500.0
,0.2595023512840271,-0.023522982373833656,0.11296376585960388,278912,0.00013271889474708587,0.10651463270187378,259.7780656814575,1763260271.6313207,1101.0,0.01478533074259758,3127,0.002807954326272011,0.00390625,
,0.19642595946788788,-0.02231121063232422,0.00034257618244737387,279168,0.00013256528472993523,0.9972345232963562,259.99931931495667,1763260271.8525743,1101.0,-0.01945643499493599,3129,0.007076568901538849,0.03515625,
500.0,,,,280364,,,261.05174446105957,1763260272.9049995,,,3141,,,500.0
,0.25280311703681946,-0.020048998296260834,0.000152229520608671,280576,0.0001317204296356067,0.999504029750824,261.2584903240204,1763260273.1117454,1101.0,0.029279489070177078,3143,0.0056380340829491615,0.0625,
500.0,,,,280864,,,261.5290718078613,1763260273.3823268,,,3146,,,500.0
,0.24210451543331146,0.001207977533340454,6.143085956573486,283008,0.00013026113447267562,0.058419644832611084,263.3810226917267,1763260275.2342777,1102.0,0.007866027764976025,3170,0.0010965177789330482,0.013671875,
500.0,,,,284406,,,264.54782581329346,1763260276.4010808,,,3183,,,500.0
500.0,,,,284906,,,265.02969098091125,1763260276.882946,,,3188,,,500.0
,0.2830619215965271,-0.0007805526256561279,0.0004377854347694665,287872,0.00012734254414681345,0.9659322500228882,267.66320514678955,1763260279.5164602,1102.0,0.0003542853519320488,3217,0.00037699099630117416,0.0,
,0.19672763347625732,0.007185598835349083,0.2989963889122009,288512,0.00012695851910393685,0.140330970287323,268.26744198799133,1763260280.120697,1102.0,-0.007012517191469669,3224,0.0009582070633769035,0.001953125,
500.0,,,,290906,,,270.35365056991577,1763260282.2069056,,,3247,,,500.0
,0.2659429609775543,-0.0010710470378398895,0.00039788440335541964,291200,0.00012534562847577035,0.9954609274864197,270.6447927951813,1763260282.4980478,1102.0,0.00012289825826883316,3250,0.044448547065258026,0.1223958358168602,
500.0,,,,291406,,,270.78306102752686,1763260282.636316,,,3252,,,500.0
,0.2604284882545471,-0.015190420672297478,0.001764960354194045,291712,0.00012503840844146907,0.9859126210212708,271.12985348701477,1763260282.9831085,1102.0,0.09126588702201843,3255,0.05315292254090309,0.126953125,
,0.17971211671829224,0.005040116608142853,9.296365897171199e-05,292096,0.0001248079934157431,0.9996498227119446,271.46854734420776,1763260283.3218024,1102.0,0.004032044671475887,3259,0.0021564634516835213,0.02734375,
500.0,,,,293406,,,272.6325361728668,1763260284.4857912,,,3272,,,500.0
,0.3400402367115021,-0.003068201243877411,0.0009126747609116137,293760,0.00012380952830426395,0.9936891198158264,272.9889967441559,1763260284.8422518,1102.0,0.028788212686777115,3275,0.0036317314952611923,0.0078125,
,0.25921863317489624,-0.00800013542175293,0.0014465067069977522,293888,0.00012373272329568863,0.8672571182250977,273.098507642746,1763260284.9517627,1102.0,-0.00299159437417984,3276,0.018901139497756958,0.119140625,
500.0,,,,295906,,,274.8492171764374,1763260286.7024722,,,3296,,,500.0
,0.3247580826282501,-0.054856076836586,0.0006217244663275778,296192,0.00012235023314133286,0.9947230219841003,275.16990852355957,1763260287.0231636,1102.0,0.03648760914802551,3299,0.037056952714920044,0.0807291641831398,
500.0,,,,299932,,,278.3792510032654,1763260290.232506,,,3338,,,500.0
,0.26107168197631836,0.004026250913739204,0.0007856669835746288,301312,0.00011927803279832006,0.9516993165016174,279.5840263366699,1763260291.4372814,1103.0,0.0038080401718616486,3351,0.005070507526397705,0.0390625,
500.0,,,,301932,,,280.07187366485596,1763260291.9251287,,,3357,,,500.0
,0.2541691064834595,-0.03353632614016533,0.0002954687806777656,302208,0.00011874039773829281,0.9965783357620239,280.4107069969177,1763260292.263962,1103.0,0.07298894226551056,3360,0.027012012898921967,0.1328125,
,0.26372721791267395,-0.0014946311712265015,135.836669921875,306048,0.00011643625475699082,0.1368085741996765,283.83817863464355,1763260295.6914337,1104.0,0.006356881931424141,3398,0.001947535201907158,0.005859375,
500.0,0.2653934359550476,6.902776658535004e-05,18.50090217590332,306432,0.00011620583973126486,0.020195424556732178,284.17506527900696,1763260296.0283203,1104.0,-6.858725100755692e-05,3401,4.185829311609268e-05,0.0,500.0
,0.24505437910556793,-0.000582357868552208,136.9428253173828,306944,0.00011589861969696358,0.03826946020126343,284.6598656177521,1763260296.5131207,1104.0,-0.0006666406989097595,3406,0.0007599908858537674,0.0,
,0.23158547282218933,0.0029495730996131897,0.000712596345692873,307072,0.00011582181468838826,0.9992069005966187,284.7714910507202,1763260296.624746,1104.0,0.03797454759478569,3407,0.007709580473601818,0.046875,
,0.2716297507286072,-0.017359169200062752,0.00035867129918187857,308224,0.00011513056961121038,0.998412013053894,285.8148682117462,1763260297.6681232,1104.0,0.06315246224403381,3419,0.01785046048462391,0.080078125,
500.0,,,,308945,,,286.40649223327637,1763260298.2597473,,,3426,,,500.0
,0.21186037361621857,-0.02372703142464161,0.0008265812648460269,309120,0.00011459293455118313,0.9995043277740479,286.6448972225189,1763260298.4981523,1103.0,-0.017485786229372025,3428,0.008349507115781307,0.04296875,
,0.28026437759399414,-0.03160324692726135,0.002810053527355194,309888,0.00011413210449973121,0.9970299005508423,287.3129668235779,1763260299.1662219,1104.0,0.037112798541784286,3435,0.012978971004486084,0.080078125,
,0.25584840774536133,0.03663170337677002,0.00021134314010851085,311424,0.00011321044439682737,0.9583626389503479,288.62394738197327,1763260300.4772024,1104.0,-0.003525005653500557,3450,0.012566644698381424,0.0546875,
500.0,,,,311445,,,288.6417655944824,1763260300.4950206,,,3451,,,500.0
11.0,,,,312456,,,289.5778453350067,1763260301.4311004,,,3462,,,11.0
500.0,,,,313956,,,290.8679950237274,1763260302.72125,,,3476,,,500.0
,0.2177928388118744,-0.019959867000579834,0.00031363609014078975,314240,0.00011152073420817032,0.9961344003677368,291.16858744621277,1763260303.0218425,1104.0,0.08256521821022034,3479,0.030839499086141586,0.083984375,
,0.2868713140487671,-0.012437500059604645,0.00028220770764164627,316160,0.00011036866635549814,0.9990025162696838,292.818439245224,1763260304.6716943,1104.0,0.008433898910880089,3498,0.004181306809186935,0.017578125,
,0.18337008357048035,-0.0028056465089321136,0.000260694621829316,316672,0.00011006144632119685,0.9987670183181763,293.3022816181183,1763260305.1555367,1104.0,0.003094562329351902,3503,0.0026415036991238594,0.07421875,
,0.1470314860343933,-0.0009376667439937592,0.0003332292544655502,317696,0.00010944700625259429,0.9990741610527039,294.2291901111603,1763260306.0824451,1104.0,0.010787269100546837,3513,0.0014222785830497742,0.01171875,
500.0,,,,318956,,,295.27636456489563,1763260307.1296196,,,3525,,,500.0
,0.22726991772651672,0.0011081621050834656,0.0001506465778220445,320128,0.00010798771108966321,0.9997695684432983,296.3985962867737,1763260308.2518513,1104.0,-0.003388797864317894,3537,0.000896550714969635,0.0,
,0.1773456633090973,-0.005692437291145325,0.0007206060108728707,321920,0.00010691244096960872,0.9378300309181213,297.99089765548706,1763260309.8441527,1104.0,0.014123184606432915,3554,0.0014644823968410492,0.00390625,
500.0,,,,321956,,,298.0060920715332,1763260309.859347,,,3555,,,500.0
,0.14614349603652954,0.002567678689956665,0.0010947241680696607,324224,0.00010552995081525296,0.9990337491035461,300.05478620529175,1763260311.9080412,1104.0,0.0012565525248646736,3576,0.00040795933455228806,0.0,
