charts/learning_rate,charts/episodic_return,charts/SPS,losses/old_approx_kl,_timestamp,losses/value_loss,_step,_runtime,global_step,charts/episodic_length,losses/clipfrac,losses/policy_loss,losses/explained_variance,losses/entropy,losses/approx_kl
0.0002036866353591904,,1086.0,0.03671342879533768,1763260165.754589,4.233551590004936e-05,2016,154.06926202774048,160640,,0.048828125,-0.023360036313533783,0.1265721321105957,0.3115330636501312,0.009074507281184196
0.00020353302534203976,,1086.0,-0.005728459917008877,1763260165.9792838,0.002618018537759781,2019,154.2939567565918,160896,,0.00390625,-0.0019877906888723373,0.012297511100769043,0.2810003161430359,0.000989503227174282
0.00020322580530773848,,1086.0,-1.7688609659671783e-05,1763260166.4609318,0.004529120400547981,2024,154.77560472488403,161408,,0.03125,-0.001682264730334282,0.10522079467773438,0.30983874201774597,0.007144869305193424
,500.0,,,1763260166.712282,,2027,155.02695488929749,161747,500.0,,,,,
0.0002029185852734372,,1086.0,0.002572968602180481,1763260166.9077983,0.003275649156421423,2029,155.22247123718262,161920,,0.00390625,-0.016672194004058838,-0.0064144134521484375,0.3199501633644104,0.0036935023963451385
0.00020261136523913592,,1087.0,-0.0005119871348142624,1763260167.3589282,0.0024364707060158253,2034,155.6736011505127,162432,,0.00390625,-0.018610330298542976,0.1930781602859497,0.35082587599754333,0.0028506331145763397
0.00020192012016195804,,1086.0,-0.023531543090939522,1763260168.458732,0.00023778040485922247,2045,156.77340483665466,163584,,0.015625,-0.00705564022064209,0.060443878173828125,0.2858245074748993,0.0035755345597863197
0.00020153609511908144,,1086.0,0.03477336838841438,1763260169.052482,0.00024409407342318445,2051,157.36715483665466,164224,,0.029296875,7.361173629760742e-05,-0.0018606185913085938,0.2622968852519989,0.008872920647263527
,500.0,,,1763260169.0614235,,2052,157.3760964870453,164247,500.0,,,,,
0.00020038401999045163,,1086.0,-0.028179731220006943,1763260170.7973726,4.824496500077657e-07,2070,159.11204552650452,166144,,0.048828125,0.0614299438893795,-0.11034834384918213,0.22090870141983032,0.007853468880057335
,500.0,,,1763260171.2834017,,2076,159.59807467460632,166747,500.0,,,,,
0.00019900152983609587,,1087.0,0.007040724158287048,1763260172.884371,0.004265746101737022,2093,161.19904398918152,168448,,0.05859375,0.0020452961325645447,0.08783882856369019,0.2943689823150635,0.011040744371712208
0.00019892472482752055,,1087.0,-0.006345842964947224,1763260173.0007756,4.7049026761669666e-05,2094,161.31544852256775,168576,,0.029296875,-0.002678392454981804,0.08452963829040527,0.3033744692802429,0.004286940209567547
0.00019754224922508,,1087.0,0.006024816073477268,1763260175.082451,0.004205275326967239,2117,163.39712405204773,170880,,0.0,0.005928480997681618,0.0695614218711853,0.2615538239479065,0.00042681116610765457
0.00019577573402784765,,1087.0,-0.01461153756827116,1763260177.7283344,9.181156158447266,2146,166.04300737380981,173824,,0.0,0.011190399527549744,-6.4373016357421875e-06,0.3261149525642395,0.0016315998509526253
0.00019569892901927233,,1087.0,-0.0077083660289645195,1763260177.8391924,0.0072725326754152775,2147,166.15386533737183,173952,,0.0,0.0005772877484560013,-0.0004380941390991211,0.2601175308227539,0.0015403935685753822
0.000195622124010697,,1087.0,0.045287203043699265,1763260177.9499743,3.8640162529191e-05,2148,166.2646472454071,174080,,0.0078125,-0.04779638350009918,-0.012716531753540039,0.2914719879627228,0.005984483286738396
,500.0,,,1763260178.5544798,,2155,166.86915278434753,174747,500.0,,,,,
0.00019416282884776592,,1087.0,-0.012015428394079208,1763260180.1774175,2.552833393565379e-07,2172,168.4920904636383,176512,,0.0078125,0.009841419756412506,-0.014045119285583496,0.19298642873764038,0.002561589702963829
0.00019339477876201272,,1088.0,0.009573382325470448,1763260181.3391297,0.1282428354024887,2185,169.65380263328552,177792,,0.017578125,-0.0032012388110160828,-3.933906555175781e-06,0.2320190966129303,0.006295056082308292
0.0001929339487105608,,1088.0,0.006920981220901012,1763260182.0075817,0.0002159396099159494,2192,170.32225465774536,178560,,0.0,-0.000245426781475544,-0.013550400733947754,0.28780707716941833,5.84116205573082e-05
0.0001925499236676842,,1088.0,-0.00035559479147195816,1763260182.6031399,6.779959221603349e-05,2198,170.91781282424927,179200,,0.015625,-0.029506385326385498,-0.01741182804107666,0.2915479838848114,0.004670440219342709
,500.0,,,1763260182.6201644,,2199,170.9348373413086,179247,500.0,,,,,
0.000191781873581931,,1088.0,0.007741908542811871,1763260183.7600563,0.00441006850451231,2211,172.07472920417786,180480,,0.0,-0.0012975744903087616,-0.0003204345703125,0.3327696621417999,0.0006730454042553902
,500.0,,,1763260183.9889596,,2214,172.30363249778748,180747,500.0,,,,,
0.00019124423852190375,,1088.0,0.002575487829744816,1763260184.5795705,0.007418472785502672,2220,172.89424347877502,181376,,0.0,0.00588633120059967,0.01951831579208374,0.25180619955062866,0.000567547045648098
,500.0,,,1763260184.839286,,2223,173.1539590358734,181747,500.0,,,,,
0.00019093701848760247,,1088.0,-0.0013019666075706482,1763260185.0238552,0.004227948375046253,2225,173.33852815628052,181888,,0.0,-0.002032841555774212,-0.016165852546691895,0.34928083419799805,0.0006286054849624634
0.00019086021347902715,,1088.0,0.0032420381903648376,1763260185.134833,2.488800419087056e-06,2226,173.44950604438782,182016,,0.005859375,0.0036625750362873077,0.014077723026275635,0.29703032970428467,0.002085832878947258
0.00019078340847045183,,1088.0,0.010309911333024502,1763260185.24746,4.625802830560133e-05,2227,173.56213283538818,182144,,0.0,-0.0016117654740810394,0.017620384693145752,0.34502848982810974,0.0005875909700989723
0.00019055299344472587,,1088.0,0.006490102969110012,1763260185.6195793,6.009386561345309e-05,2231,173.93425226211548,182528,,0.01953125,0.003053894266486168,-0.0465167760848999,0.33398866653442383,0.003407886251807213
0.0001903225784189999,,1088.0,0.00782929826527834,1763260185.9551418,0.004762477707117796,2235,174.26981472969055,182912,,0.0,0.0012085959315299988,-0.0008120536804199219,0.2918766736984253,0.0004421388730406761
0.0001899385533761233,,1088.0,0.0034992406144738197,1763260186.5465639,3.101713809883222e-05,2241,174.8612368106842,183552,,0.0,0.005100265145301819,0.024755656719207764,0.3976421356201172,0.0013012094423174858
,500.0,,,1763260187.1242967,,2248,175.43896961212158,184247,500.0,,,,,
0.00018940091831609607,,1088.0,-0.0009355563670396805,1763260187.3317256,0.004177751485258341,2250,175.64639854431152,184448,,0.0,-0.0014017410576343536,0.054155588150024414,0.30715447664260864,0.00013798847794532776
,500.0,,,1763260187.606421,,2253,175.92109394073486,184747,500.0,,,,,
,500.0,,,1763260189.3383455,,2272,177.65301847457886,186747,500.0,,,,,
0.00018755759811028838,,1089.0,-6.700493395328522e-05,1763260190.116946,3.907497739419341e-05,2280,178.4316189289093,187520,,0.00390625,0.006836395710706711,-0.026124954223632812,0.19940443336963654,0.0011010058224201202
0.00018663593800738454,,1089.0,0.016229677945375443,1763260191.496717,1.6952859368757345e-05,2295,179.8113899230957,189056,,0.00390625,-0.012577313929796219,0.0017525553703308105,0.3608548939228058,0.001895359717309475
0.0001864823279902339,,1089.0,0.005085572600364685,1763260191.7610493,50.77022933959961,2298,180.07572221755981,189312,,0.0,0.002556515857577324,3.3974647521972656e-06,0.3416256606578827,0.0002706404775381088
0.00018571429245639592,,1089.0,0.005888734944164753,1763260192.915245,6.009945536789019e-06,2310,181.22991800308228,190592,,0.00390625,0.004893897101283073,-0.020450353622436523,0.2599397897720337,0.0013658097013831139
,500.0,,,1763260193.036916,,2312,181.35158896446228,190747,500.0,,,,,
0.000185253462404944,,1089.0,0.00081638153642416,1763260193.5898936,164.61700439453125,2318,181.90456652641296,191360,,0.0,0.000751204788684845,2.7239322662353516e-05,0.2765692472457886,0.0005029859021306038
,500.0,,,1763260193.9564538,,2322,182.27112674713135,191747,500.0,,,,,
0.0001848694373620674,,1089.0,-0.005070383660495281,1763260194.1775186,0.0009114475687965751,2324,182.49219155311584,192000,,0.0,-0.010694276541471481,0.004378080368041992,0.2829408347606659,0.00048548635095357895
0.00018456221732776612,,1089.0,0.010852611623704433,1763260194.6372037,2.978987140522804e-05,2329,182.95187664031982,192512,,0.01171875,-0.002125576138496399,-0.04459095001220703,0.26653820276260376,0.004011520184576511
0.00018394777725916356,,1089.0,-0.0028161192312836647,1763260195.5666866,8.500044350512326e-05,2339,183.88135957717896,193536,,0.029296875,-0.0012599993497133255,0.011420130729675293,0.26393240690231323,0.008893425576388836
0.0001837173622334376,,1089.0,0.0040740687400102615,1763260195.9403572,0.0026148927863687277,2343,184.25503015518188,193920,,0.05078125,-0.0029726549983024597,0.04283863306045532,0.27744534611701965,0.004006899893283844
0.00018341014219913632,,1089.0,0.007286820560693741,1763260196.3877473,0.006166179198771715,2348,184.70242023468018,194432,,0.0,-0.008281707763671875,0.03556263446807861,0.29852205514907837,0.0010726749897003174
0.00018302611715625972,,1089.0,-0.00015592295676469803,1763260196.9819517,1.7253727492061444e-05,2354,185.29662466049194,195072,,0.0,-0.0002647489309310913,-0.0004717111587524414,0.3212142586708069,8.483137935400009e-05
0.00018248848209623247,,1089.0,-0.005552990362048149,1763260197.769588,0.005670159589499235,2363,186.08426094055176,195968,,0.0,0.004278842359781265,0.023034095764160156,0.2894120216369629,0.0013853460550308228
0.00018087557691615075,,1089.0,0.021283134818077087,1763260200.2274282,4.44551624241285e-05,2389,188.54210114479065,198656,,0.041015625,-0.017368733882904053,0.11326867341995239,0.26800960302352905,0.010215080343186855
0.00017864823166746646,,1090.0,-0.007154732011258602,1763260203.5762737,144.40110778808594,2426,191.8909466266632,202368,,0.0,-0.0011846795678138733,0.00044292211532592773,0.23514413833618164,0.0006188144907355309
0.0001784178166417405,,1090.0,0.010796998627483845,1763260203.9407842,57.049076080322266,2430,192.25545716285706,202752,,0.001953125,-0.002976376563310623,0.0001456141471862793,0.2716650068759918,0.002593361772596836
,500.0,,,1763260205.683873,,2449,193.99854588508606,204747,500.0,,,,,
0.00017626727640163153,,1090.0,0.007403508760035038,1763260207.1484993,68.74828338623047,2465,195.46317219734192,206336,,0.0,-0.001582873985171318,-8.463859558105469e-06,0.3248733580112457,0.00022981036454439163
,500.0,,,1763260209.749656,,2493,198.0643289089203,209247,500.0,,,,,
0.0001737327256705612,,1090.0,0.029934072867035866,1763260211.031274,4.766228812513873e-05,2506,199.34594702720642,210560,,0.025390625,0.00017948448657989502,-0.01823711395263672,0.38804101943969727,0.008198863826692104
0.00017327189561910927,,1090.0,0.004159420728683472,1763260211.73628,2.209973096847534,2514,200.05095291137695,211328,,0.005859375,0.0031715165823698044,-1.4662742614746094e-05,0.290409117937088,0.001188911497592926
0.00017319509061053395,,1090.0,-0.0027740877121686935,1763260211.8477118,0.0039360965602099895,2515,200.16238474845886,211456,,0.0,-0.0005268380045890808,0.0291593074798584,0.22805389761924744,0.00011265650391578674
0.00017288787057623267,,1090.0,0.010126261971890926,1763260212.2925766,0.0026036088820546865,2520,200.6072494983673,211968,,0.009765625,0.0015531987883150578,0.036770761013031006,0.26074573397636414,0.002037850208580494
0.00017211982049047947,,1090.0,-0.0015284745022654533,1763260213.4453282,6.272500038146973,2533,201.76000118255615,213248,,0.0,9.738840162754059e-05,-1.1205673217773438e-05,0.30269336700439453,4.125479608774185e-05
0.00017165899043902755,,1090.0,0.0016486765816807747,1763260214.154193,6.837618275312707e-05,2540,202.46886587142944,214016,,0.0,-0.00837225466966629,-0.014814496040344238,0.34573739767074585,0.0014606406912207603
,500.0,,,1763260214.778134,,2547,203.09280705451965,214747,500.0,,,,,
0.00016981567023321986,,1090.0,-0.0025223372504115105,1763260216.943265,7.29854673409136e-06,2570,205.2579379081726,217088,,0.0,-0.0071503352373838425,-0.009676218032836914,0.2821340560913086,0.0009042350575327873
0.00016973886522464454,,1090.0,0.038953546434640884,1763260217.0535882,8.201479067793116e-05,2571,205.3682610988617,217216,,0.046875,0.00707823783159256,0.014650702476501465,0.3210042715072632,0.008694672025740147
0.00016943164519034326,,1090.0,-0.0011470979079604149,1763260217.5021486,0.00010482264042366296,2576,205.8168215751648,217728,,0.0,-0.00033641792833805084,0.024706363677978516,0.302949994802475,0.00044523831456899643
,500.0,,,1763260217.5110397,,2577,205.82571268081665,217747,500.0,,,,,
0.00016751151997596025,,1091.0,-0.004637065343558788,1763260220.411016,0.0036066859029233456,2608,208.72568893432617,220928,,0.0,0.005829133093357086,-0.012479424476623535,0.3356487452983856,0.00014525000005960464
0.00016735790995880961,,1091.0,-0.002256563864648342,1763260220.6332092,0.00013179064262658358,2610,208.94788217544556,221184,,0.0,0.015028174966573715,0.005597889423370361,0.26186439394950867,0.0014513442292809486
0.0001661290298216045,,1091.0,-0.003952555358409882,1763260222.4915402,1.3610680980491452e-05,2630,210.80621314048767,223232,,0.005859375,-0.005954999476671219,-0.006385207176208496,0.26699507236480713,0.0023105647414922714
,500.0,,,1763260222.9715118,,2636,211.28618478775024,223747,500.0,,,,,
0.00016520736971870065,,1091.0,0.023251421749591827,1763260223.868119,6.324457168579102,2646,212.18279194831848,224768,,0.0,-0.024144280701875687,-1.0371208190917969e-05,0.24702948331832886,0.0018149008974432945
0.00016513056471012533,,1091.0,0.00191542599350214,1763260224.014477,0.0019914887379854918,2647,212.32914996147156,224896,,0.0,0.00027126260101795197,-0.03552699089050293,0.3149404227733612,2.5593675673007965e-05
0.00016505375970155,,1091.0,0.018128886818885803,1763260224.1275344,0.0001495967007940635,2648,212.44220733642578,225024,,0.0,-0.01895175501704216,-0.014848828315734863,0.2566726803779602,0.0014023752883076668
0.00016382487956434488,,1091.0,0.0006266972050070763,1763260225.9869611,3.141662455163896e-05,2668,214.30163407325745,227072,,0.0,-9.79490578174591e-05,-0.009269952774047852,0.2653552293777466,8.484441787004471e-05
0.0001635176595300436,,1091.0,0.0020889993757009506,1763260226.468427,5.85452035011258e-05,2673,214.78309988975525,227584,,0.001953125,-0.00014641322195529938,0.0036981701850891113,0.2650170624256134,0.0011729858815670013
0.00016290321946144104,,1091.0,-0.02861607074737549,1763260227.4022262,4.642753083317075e-06,2683,215.71689915657043,228608,,0.04296875,-0.004499908536672592,0.008175134658813477,0.2758708596229553,0.006693648174405098
0.00016267280443571508,,1091.0,0.042375534772872925,1763260227.737931,0.0030830649193376303,2687,216.05260396003723,228992,,0.025390625,-0.02130645513534546,-0.013335824012756348,0.2689218521118164,0.004749367944896221
,500.0,,,1763260227.8912594,,2689,216.20593237876892,229247,500.0,,,,,
0.0001623655844014138,,1091.0,-0.006551530212163925,1763260228.2177777,2.919140570156742e-06,2692,216.53245067596436,229504,,0.0,0.007013255730271339,-0.002695918083190918,0.2088584303855896,0.00038714706897735596
0.00015990783867891878,,1091.0,0.007185926660895348,1763260231.906234,4.729923603008501e-06,2732,220.22090697288513,233600,,0.064453125,-0.009343326091766357,-0.0011353492736816406,0.278333842754364,0.007079869508743286
0.00015867895854171365,,1091.0,0.012962870299816132,1763260233.769987,6.709238368785009e-05,2752,222.08466005325317,235648,,0.03125,-0.018672700971364975,-0.013071894645690918,0.2548116445541382,0.008357835933566093
0.00015837173850741237,,1091.0,-0.012486220337450504,1763260234.2170122,3.916201603715308e-05,2757,222.53168511390686,236160,,0.0,-0.0020746849477291107,-0.005994558334350586,0.25122299790382385,0.0014228923246264458
0.00015745007840450853,,1091.0,0.004411919973790646,1763260235.6297388,8.079771760094445e-06,2772,223.94441175460815,237696,,0.0,0.00046133995056152344,-0.0060577392578125,0.3020778298377991,3.810133785009384e-05
0.00015683563833590597,,1091.0,0.003939570859074593,1763260236.5555983,0.00011967765749432147,2782,224.8702712059021,238720,,0.0,0.0005044471472501755,-0.01354527473449707,0.2921648323535919,0.0003584958612918854
,500.0,,,1763260236.567456,,2783,224.88212895393372,238747,500.0,,,,,
,500.0,,,1763260237.453114,,2793,225.7677869796753,239747,500.0,,,,,
0.0001543010730529204,,1092.0,-0.0024643968790769577,1763260240.3487637,0.00469589838758111,2824,228.66343665122986,242944,,0.0,-0.0011307969689369202,-0.003552556037902832,0.23451024293899536,8.152984082698822e-05
0.0001531489979242906,,1092.0,-0.007546134293079376,1763260242.0975997,198.33380126953125,2843,230.41227269172668,244864,,0.0,-0.0008800625801086426,-4.0531158447265625e-06,0.334330290555954,0.00023817270994186401
0.00015230414282996207,,1092.0,-0.00467170774936676,1763260243.3616703,57.188785552978516,2857,231.67634320259094,246272,,0.0,-0.0010970234870910645,-9.417533874511719e-06,0.21563193202018738,0.0003148503601551056
0.00015076804265845567,,1092.0,0.0015677465125918388,1763260245.7011354,145.7212677001953,2882,234.01580834388733,248832,,0.0,0.002621038816869259,3.874301910400391e-06,0.25863444805145264,0.00011264998465776443
0.00015023040759842843,,1092.0,-0.003931062296032906,1763260246.5196815,6.03405678702984e-05,2890,234.83435440063477,249728,,0.0,-0.01948739029467106,0.019262731075286865,0.28353646397590637,0.0006066430360078812
0.00014900154201313853,,1092.0,0.006443310528993607,1763260248.384428,17.981645584106445,2911,236.69910097122192,251776,,0.0,-0.0005610808730125427,1.6093254089355469e-06,0.27110955119132996,0.002818775363266468
0.0001466205867473036,,1092.0,-0.0027679521590471268,1763260251.955268,6.009072603774257e-05,2949,240.2699408531189,255744,,0.0,0.0017472803592681885,0.02617853879928589,0.2841585874557495,3.038160502910614e-05
0.00014600614667870104,,1092.0,0.03307279199361801,1763260252.9212112,51.97260284423828,2960,241.2358841896057,256768,,0.0,0.007591674104332924,-6.318092346191406e-06,0.3571733832359314,0.002030503936111927
0.0001450844865757972,,1092.0,0.005055529065430164,1763260254.33427,20.18182945251465,2975,242.6489429473877,258304,,0.0,0.0005813557654619217,1.7285346984863281e-06,0.28225892782211304,0.0006434796378016472
,500.0,,,1763260255.6769724,,2989,243.99164533615112,259747,500.0,,,,,
0.00014370199642144144,,1092.0,0.03489062562584877,1763260256.472465,2.040810795733705e-05,2997,244.7871379852295,260608,,0.072265625,0.016496319323778152,-0.02517879009246826,0.2815127670764923,0.01896078698337078
0.0001428571413271129,,1092.0,0.009930317290127277,1763260257.7489839,5.50409167772159e-05,3011,246.0636568069458,262016,,0.0,-0.005703223869204521,-0.0135115385055542,0.35829776525497437,0.0008126096799969673
0.00014039938105270267,,1092.0,0.0044664256274700165,1763260261.4243863,2.542352376622148e-05,3051,249.7390592098236,266112,,0.0,-0.003818824887275696,0.04392427206039429,0.2585798501968384,0.0006803441792726517
,500.0,,,1763260261.5409567,,3053,249.8556296825409,266247,500.0,,,,,
0.00013947772094979882,,1092.0,0.01372816413640976,1763260262.8408716,0.0001828083914006129,3066,251.15554451942444,267648,,0.0,0.000629747286438942,0.053788721561431885,0.26344266533851624,0.001691361889243126
0.00013924730592407286,,1092.0,4.382431507110596e-05,1763260263.1774926,1.4432473108172417e-05,3070,251.49216556549072,268032,,0.0,-0.001165103167295456,0.020721018314361572,0.2461634874343872,5.5965036153793335e-05
0.00013847925583831966,,1092.0,-0.0010842569172382355,1763260264.3321142,6.38424825668335,3083,252.64678716659546,269312,,0.0,0.0016899676993489265,1.5974044799804688e-05,0.2885206341743469,5.6438148021698e-06
0.00013755761028733104,,1093.0,-0.0026186350733041763,1763260265.7145455,20.16416358947754,3098,254.02921843528748,270848,,0.0,-0.0010215938091278076,1.0728836059570312e-06,0.22356969118118286,0.0019590910524129868
0.00013725039025302976,,1093.0,-0.0016758721321821213,1763260266.1956024,147.06224060058594,3103,254.51027536392212,271360,,0.0,0.0014346446841955185,-1.239776611328125e-05,0.2889506220817566,0.0003999117761850357
0.00013579109509009868,,1093.0,0.0016561392694711685,1763260268.392077,51.22654724121094,3127,256.70674991607666,273792,,0.0,0.00032867491245269775,1.2040138244628906e-05,0.2743889093399048,0.00018621422350406647
0.00013563748507294804,,1093.0,-0.0111524797976017,1763260268.61384,0.00023674459953326732,3129,256.92851305007935,274048,,0.005859375,-0.021105393767356873,0.0001843571662902832,0.29699262976646423,0.005603823810815811
,500.0,,,1763260269.708339,,3141,258.0230119228363,275247,500.0,,,,,
0.00013479262997861952,,1093.0,-0.008780001662671566,1763260269.9174168,0.003190952353179455,3143,258.2320897579193,275456,,0.0,0.011148646473884583,-0.014981627464294434,0.23171186447143555,0.0008540982380509377
,500.0,,,1763260270.1915417,,3146,258.50621461868286,275747,500.0,,,,,
,500.0,,,1763260272.4055018,,3170,260.7201747894287,278247,500.0,,,,,
0.00013233486970420927,,1093.0,0.0024843085557222366,1763260273.6290066,1.8586424630484544e-05,3183,261.94367957115173,279552,,0.0,-0.0045761242508888245,0.02940577268600464,0.25368255376815796,0.00024897046387195587
0.000132027649669908,,1093.0,0.040911488234996796,1763260274.074214,5.744635927840136e-05,3188,262.38888692855835,280064,,0.01953125,-0.02082504704594612,-0.0007243156433105469,0.3416382670402527,0.0054134801030159
0.00013026113447267562,,1093.0,0.014714885503053665,1763260276.7537303,0.0001426262897439301,3217,265.06840324401855,283008,,0.0,-0.009374350309371948,-0.025292158126831055,0.2686815857887268,0.0016632936894893646
,500.0,,,1763260277.381431,,3224,265.6961040496826,283747,500.0,,,,,
0.00012841781426686794,,1093.0,0.0078309690579772,1763260279.545155,6.129610846983269e-05,3247,267.8598279953003,286080,,0.0,-0.00037762150168418884,0.003331005573272705,0.28518325090408325,0.000743580050766468
0.0001282642042497173,,1093.0,0.0036047445610165596,1763260279.7688751,196.478271484375,3250,268.08354806900024,286336,,0.0,0.0023502670228481293,-2.86102294921875e-06,0.19650530815124512,0.00044684018939733505
0.00012811059423256665,,1093.0,0.0037138396874070168,1763260279.9897804,4.0991089917952195e-06,3252,268.3044533729553,286592,,0.0,0.0005955081433057785,-0.0027654170989990234,0.24831782281398773,0.00011822674423456192
0.00012795698421541601,,1093.0,-0.000852939672768116,1763260280.2140663,0.09982330352067947,3255,268.5287392139435,286848,,0.0,0.0010874196887016296,4.470348358154297e-06,0.24734875559806824,8.353032171726227e-06
,500.0,,,1763260280.58822,,3259,268.90289282798767,287247,500.0,,,,,
0.00012688171409536153,,1093.0,0.012310556136071682,1763260281.8458295,0.00015052780508995056,3272,270.16050243377686,288640,,0.001953125,0.0060533396899700165,-0.010801911354064941,0.25618278980255127,0.0030077164992690086
0.0001267281040782109,,1093.0,-0.012574353255331516,1763260282.0695019,0.0022106640972197056,3275,270.384174823761,288896,,0.005859375,0.003574337810277939,-0.0036226511001586914,0.28104639053344727,0.0033982181921601295
0.00012665129906963557,,1093.0,-0.009301954880356789,1763260282.1805344,6.981870683375746e-05,3276,270.4952073097229,289024,,0.021484375,0.004948142915964127,-0.0027875900268554688,0.2528400421142578,0.004406323656439781
0.00012542243348434567,,1093.0,-0.005934631451964378,1763260284.037219,6.587703683180735e-05,3296,272.3518919944763,291072,,0.0,-0.000658869743347168,0.031116962432861328,0.2974042594432831,0.00023849867284297943
0.00012526882346719503,,1093.0,-2.5818124413490295e-05,1763260284.2606726,199.37890625,3299,272.57534551620483,291328,,0.0,-0.00016437843441963196,3.814697265625e-06,0.2831728458404541,6.230548024177551e-06
0.0001228878682013601,,1093.0,0.0026205023750662804,1763260287.868484,147.6916961669922,3338,276.1831569671631,295296,,0.0,-0.0016375500708818436,-2.5033950805664062e-06,0.2594751715660095,0.0003242539241909981
0.00012204301310703158,,1094.0,-0.0009526275098323822,1763260289.1253335,3.2349267712561414e-05,3351,277.4400064945221,296704,,0.001953125,-0.0045719631016254425,-0.024115324020385742,0.2591501772403717,0.0008991770446300507
,500.0,,,1763260289.584178,,3357,277.89885091781616,297247,500.0,,,,,
0.00012150537804700434,,1094.0,0.001463908702135086,1763260289.9421778,1.8280807125847787e-05,3360,278.2568507194519,297600,,0.0,-0.0007200855761766434,-0.010971665382385254,0.21593205630779266,0.00024234876036643982
0.00011920122778974473,,1094.0,0.014534631744027138,1763260293.4075034,0.0051023392006754875,3398,281.72217631340027,301440,,0.00390625,-0.01526978611946106,-0.0018167495727539062,0.3929658532142639,0.004265680909156799
,500.0,,,1763260293.647711,,3401,281.9623839855194,301747,500.0,,,,,
,500.0,,,1763260294.1249185,,3406,282.4395914077759,302247,500.0,,,,,
0.00011866359272971749,,1094.0,0.001346302218735218,1763260294.224287,20.4648494720459,3407,282.538959980011,302336,,0.0,0.0019982829689979553,-2.384185791015625e-06,0.23977071046829224,4.582013934850693e-05
0.00011789554264396429,,1094.0,-0.002618817612528801,1763260295.374735,2.0316816517151892e-05,3419,283.68940806388855,303616,,0.0,0.0002645552158355713,-0.03131222724914551,0.25015512108802795,0.0007551424205303192
0.00011751151760108769,,1094.0,-0.00398174487054348,1763260295.9376297,7.133386135101318,3426,284.25230264663696,304256,,0.001953125,-0.0341954343020916,1.436471939086914e-05,0.24018466472625732,0.0022003892809152603
0.00011735790758393705,,1094.0,-0.007918545044958591,1763260296.195756,0.00015293789329007268,3428,284.51042890548706,304512,,0.0,0.001768205314874649,-0.030358433723449707,0.23296740651130676,0.0004999609664082527
,500.0,,,1763260296.7858503,,3435,285.1005232334137,305247,500.0,,,,,
,500.0,,,1763260298.1926603,,3450,286.507333278656,306747,500.0,,,,,
0.0001159754247055389,,1094.0,0.002845820039510727,1763260298.2848063,214.966064453125,3451,286.5994791984558,306816,,0.0,0.0002168603241443634,2.5033950805664062e-06,0.3060222864151001,0.00014511868357658386
0.00011528417962836102,,1094.0,-0.0032237879931926727,1763260299.3249674,0.002578247804194689,3462,287.6396403312683,307968,,0.0,0.0001708250492811203,0.009736835956573486,0.18214091658592224,7.870979607105255e-05
0.0001144393245340325,,1094.0,0.0025500794872641563,1763260300.591598,0.0039667109958827496,3476,288.90627098083496,309376,,0.0,0.00014044716954231262,-0.04350125789642334,0.23225753009319305,0.00046523567289114
,500.0,,,1763260300.8538635,,3479,289.16853642463684,309747,500.0,,,,,
0.00011305683437967673,,1094.0,-0.007118666544556618,1763260302.6775331,5.061732008471154e-05,3498,290.99220609664917,311680,,0.005859375,-0.0012084394693374634,-0.004225730895996094,0.20338530838489532,0.0009717512875795364
0.00011274961434537545,,1094.0,-0.015557443723082542,1763260303.1255705,0.00016736988618504256,3503,291.4402434825897,312192,,0.0,0.000853460282087326,0.010846555233001709,0.2101559191942215,0.0005726516246795654
0.00011213517427677289,,1094.0,0.003192977048456669,1763260304.1119928,0.00025657081278041005,3513,292.42666578292847,313216,,0.0,-0.002686869353055954,-0.03829050064086914,0.2100374847650528,0.0006019053980708122
0.000111443929199595,,1094.0,0.0027573350816965103,1763260305.1489775,205.7439422607422,3525,293.4636504650116,314368,,0.0,-0.00029513612389564514,-6.318092346191406e-06,0.16394369304180145,0.00018312782049179077
0.00011067588638979942,,1094.0,0.002308463677763939,1763260306.3059192,9.625509846955538e-05,3537,294.62059211730957,315648,,0.0,-0.0017522629350423813,-0.007837176322937012,0.1964019536972046,3.154389560222626e-05
0.00010967742127832025,,1094.0,0.004516836255788803,1763260307.8337152,0.27551910281181335,3554,296.1483881473541,317312,,0.0,-0.003924233838915825,1.1086463928222656e-05,0.2711213231086731,9.218789637088776e-05
0.00010960061626974493,,1094.0,0.00023161806166172028,1763260307.9454885,0.0027499457355588675,3555,296.2601613998413,317440,,0.0,0.004109416157007217,0.0010699033737182617,0.19850631058216095,8.470192551612854e-05
0.00010829493112396449,,1094.0,0.0029408754780888557,1763260309.9156706,7.1535243478138e-05,3576,298.230343580246,319616,,0.001953125,0.0022056028246879578,-0.024323344230651855,0.28936514258384705,0.0011679930612444878
,500.0,,,1763260310.0297534,,3578,298.3444263935089,319747,500.0,,,,,
0.00010798771108966321,,1094.0,0.004395723342895508,1763260310.3617363,0.0001766636996762827,3581,298.67640924453735,320128,,0.0,-0.0062217265367507935,-0.021689534187316895,0.2658802270889282,0.0006060954183340073
0.00010752688103821129,,1094.0,0.008316135965287685,1763260311.0721774,0.0026129959151148796,3589,299.38685035705566,320896,,0.0,-0.00485672801733017,-0.011515378952026367,0.32323259115219116,0.0013022376224398613
