charts/episodic_return,global_step
13,13
19,32
21,53
20,73
16,89
22,111
13,124
22,146
18,164
28,192
13,205
37,242
66,308
25,333
11,344
29,373
11,384
10,394
73,467
20,487
23,510
16,526
25,551
15,566
19,585
22,607
63,670
22,692
23,715
40,755
28,783
39,822
22,844
14,858
8,866
15,881
13,894
16,910
12,922
60,982
42,1024
18,1042
10,1052
20,1072
15,1087
23,1110
32,1142
16,1158
30,1188
13,1201
43,1244
18,1262
13,1275
28,1303
16,1319
22,1341
35,1376
18,1394
18,1412
14,1426
47,1473
32,1505
19,1524
15,1539
14,1553
12,1565
12,1577
11,1588
14,1602
11,1613
14,1627
18,1645
14,1659
24,1683
15,1698
11,1709
16,1725
13,1738
15,1753
16,1769
13,1782
11,1793
15,1808
14,1822
13,1835
14,1849
11,1860
20,1880
17,1897
14,1911
20,1931
13,1944
10,1954
11,1965
40,2005
16,2021
12,2033
13,2046
9,2055
18,2073
16,2089
14,2103
10,2113
13,2126
19,2145
9,2154
12,2166
24,2190
20,2210
21,2231
12,2243
22,2265
20,2285
24,2309
10,2319
11,2330
9,2339
10,2349
16,2365
14,2379
13,2392
10,2402
16,2418
12,2430
13,2443
11,2454
9,2463
11,2474
9,2483
12,2495
14,2509
16,2525
12,2537
11,2548
12,2560
11,2571
11,2582
17,2599
13,2612
11,2623
13,2636
17,2653
18,2671
9,2680
18,2698
12,2710
14,2724
9,2733
17,2750
10,2760
9,2769
14,2783
11,2794
10,2804
12,2816
11,2827
19,2846
12,2858
13,2871
11,2882
14,2896
13,2909
10,2919
20,2939
15,2954
15,2969
13,2982
16,2998
11,3009
20,3029
19,3048
17,3065
12,3077
22,3099
14,3113
12,3125
19,3144
31,3175
18,3193
17,3210
26,3236
16,3252
23,3275
18,3293
19,3312
26,3338
22,3360
16,3376
21,3397
11,3408
29,3437
17,3454
13,3467
22,3489
15,3504
12,3516
19,3535
25,3560
27,3587
22,3609
17,3626
19,3645
20,3665
18,3683
17,3700
30,3730
51,3781
13,3794
21,3815
43,3858
33,3891
47,3938
16,3954
21,3975
18,3993
35,4028
42,4070
32,4102
27,4129
33,4162
41,4203
30,4233
34,4267
45,4312
48,4360
33,4393
34,4427
45,4472
45,4517
32,4549
44,4593
66,4659
52,4711
45,4756
95,4851
43,4894
55,4949
79,5028
142,5170
56,5226
193,5419
171,5590
99,5689
124,5813
75,5888
136,6024
105,6129
92,6221
76,6297
47,6344
99,6443
53,6496
78,6574
66,6640
122,6762
82,6844
61,6905
63,6968
71,7039
65,7104
59,7163
50,7213
48,7261
86,7347
55,7402
70,7472
58,7530
118,7648
83,7731
91,7822
56,7878
72,7950
49,7999
81,8080
48,8128
64,8192
50,8242
116,8358
176,8534
51,8585
48,8633
77,8710
68,8778
83,8861
92,8953
108,9061
92,9153
75,9228
62,9290
36,9326
60,9386
55,9441
55,9496
80,9576
51,9627
81,9708
102,9810
83,9893
67,9960
58,10018
54,10072
107,10179
61,10240
112,10352
50,10402
88,10490
76,10566
61,10627
82,10709
146,10855
73,10928
94,11022
113,11135
69,11204
95,11299
134,11433
100,11533
80,11613
140,11753
86,11839
132,11971
102,12073
61,12134
63,12197
72,12269
66,12335
47,12382
75,12457
70,12527
99,12626
65,12691
54,12745
65,12810
68,12878
80,12958
59,13017
79,13096
102,13198
106,13304
89,13393
87,13480
97,13577
119,13696
85,13781
94,13875
70,13945
58,14003
48,14051
83,14134
83,14217
69,14286
76,14362
93,14455
90,14545
58,14603
54,14657
66,14723
78,14801
90,14891
90,14981
89,15070
76,15146
80,15226
76,15302
74,15376
37,15413
57,15470
58,15528
66,15594
68,15662
72,15734
39,15773
58,15831
78,15909
50,15959
49,16008
67,16075
74,16149
80,16229
36,16265
66,16331
40,16371
44,16415
59,16474
52,16526
52,16578
54,16632
41,16673
60,16733
46,16779
49,16828
45,16873
62,16935
63,16998
43,17041
47,17088
51,17139
72,17211
41,17252
55,17307
62,17369
54,17423
35,17458
46,17504
37,17541
46,17587
45,17632
53,17685
44,17729
64,17793
47,17840
56,17896
78,17974
69,18043
55,18098
45,18143
66,18209
75,18284
87,18371
37,18408
69,18477
59,18536
44,18580
84,18664
41,18705
51,18756
20,18776
51,18827
45,18872
45,18917
38,18955
55,19010
49,19059
58,19117
57,19174
57,19231
42,19273
71,19344
38,19382
45,19427
39,19466
34,19500
61,19561
38,19599
36,19635
43,19678
20,19698
47,19745
58,19803
51,19854
55,19909
43,19952
26,19978
28,20006
48,20054
32,20086
64,20150
43,20193
36,20229
29,20258
47,20305
44,20349
34,20383
39,20422
38,20460
49,20509
43,20552
51,20603
43,20646
48,20694
35,20729
29,20758
45,20803
38,20841
34,20875
34,20909
46,20955
32,20987
38,21025
28,21053
33,21086
36,21122
37,21159
28,21187
40,21227
39,21266
34,21300
30,21330
24,21354
35,21389
36,21425
41,21466
41,21507
39,21546
26,21572
41,21613
47,21660
42,21702
65,21767
35,21802
34,21836
56,21892
28,21920
43,21963
48,22011
56,22067
34,22101
66,22167
58,22225
58,22283
41,22324
49,22373
55,22428
66,22494
56,22550
48,22598
58,22656
40,22696
42,22738
48,22786
43,22829
44,22873
46,22919
53,22972
50,23022
62,23084
52,23136
38,23174
69,23243
55,23298
62,23360
50,23410
58,23468
44,23512
46,23558
55,23613
67,23680
73,23753
66,23819
52,23871
62,23933
66,23999
57,24056
95,24151
79,24230
98,24328
100,24428
100,24528
64,24592
73,24665
68,24733
58,24791
56,24847
82,24929
94,25023
60,25083
65,25148
58,25206
70,25276
60,25336
79,25415
83,25498
80,25578
89,25667
112,25779
91,25870
82,25952
119,26071
89,26160
111,26271
82,26353
102,26455
113,26568
90,26658
107,26765
207,26972
132,27104
142,27246
196,27442
235,27677
205,27882
298,28180
178,28358
232,28590
170,28760
147,28907
154,29061
133,29194
128,29322
119,29441
147,29588
151,29739
136,29875
120,29995
155,30150
128,30278
131,30409
123,30532
93,30625
116,30741
121,30862
108,30970
92,31062
93,31155
134,31289
114,31403
95,31498
105,31603
124,31727
104,31831
121,31952
130,32082
131,32213
124,32337
123,32460
113,32573
120,32693
127,32820
112,32932
119,33051
113,33164
137,33301
128,33429
120,33549
146,33695
139,33834
129,33963
139,34102
170,34272
137,34409
152,34561
158,34719
128,34847
120,34967
30,34997
130,35127
129,35256
147,35403
126,35529
132,35661
141,35802
125,35927
132,36059
129,36188
119,36307
129,36436
131,36567
34,36601
105,36706
118,36824
23,36847
122,36969
149,37118
142,37260
127,37387
124,37511
138,37649
129,37778
129,37907
133,38040
145,38185
133,38318
141,38459
99,38558
138,38696
134,38830
148,38978
144,39122
149,39271
20,39291
157,39448
157,39605
151,39756
165,39921
163,40084
16,40100
155,40255
160,40415
176,40591
175,40766
189,40955
176,41131
150,41281
17,41298
125,41423
121,41544
121,41544
170,41714
136,41850
19,41869
140,42009
132,42141
166,42307
157,42464
192,42656
194,42850
213,43063
166,43229
132,43361
174,43535
123,43658
146,43804
144,43948
145,44093
148,44241
126,44367
144,44511
178,44689
197,44886
232,45118
295,45413
309,45722
362,46084
351,46435
283,46718
353,47071
372,47443
413,47856
445,48301
84,48385
212,48597
500,49097
334,49431
145,49576
480,50056
500,50556
500,51056
500,51556
500,52056
500,52556
500,53056
500,53556
500,54056
500,54556
500,55056
500,55556
500,56056
500,56556
500,57056
500,57556
500,58056
500,58556
500,59056
500,59556
500,60056
500,60556
500,61056
500,61556
500,62056
500,62556
500,63056
500,63556
500,64056
500,64556
500,65056
500,65556
500,66056
500,66556
500,67056
500,67556
500,68056
500,68556
500,69056
500,69556
500,70056
500,70556
500,71056
500,71556
500,72056
500,72556
500,73056
500,73556
500,74056
500,74556
500,75056
500,75556
500,76056
500,76556
500,77056
500,77556
500,78056
500,78556
