episodic_return,global_step
19,19
11,30
54,84
12,96
19,115
13,128
37,165
20,185
11,196
35,231
18,249
9,258
12,270
23,293
21,314
31,345
38,383
19,402
27,429
13,442
19,461
42,503
65,568
11,579
21,600
51,651
29,680
27,707
17,724
17,741
54,795
46,841
18,859
15,874
52,926
23,949
97,1046
66,1112
39,1151
19,1170
26,1196
33,1229
20,1249
21,1270
30,1300
19,1319
55,1374
15,1389
21,1410
16,1426
36,1462
32,1494
29,1523
15,1538
64,1602
103,1705
36,1741
18,1759
13,1772
18,1790
32,1822
46,1868
20,1888
34,1922
85,2007
12,2019
19,2038
85,2123
55,2178
32,2210
16,2226
41,2267
40,2307
76,2383
46,2429
32,2461
30,2491
68,2559
28,2587
50,2637
45,2682
18,2700
61,2761
81,2842
227,3069
26,3095
55,3150
32,3182
49,3231
56,3287
136,3423
38,3461
42,3503
60,3563
99,3662
93,3755
161,3916
40,3956
145,4101
73,4174
217,4391
90,4481
131,4612
49,4661
38,4699
93,4792
79,4871
49,4920
93,5013
81,5094
103,5197
140,5337
162,5499
51,5550
64,5614
105,5719
136,5855
123,5978
72,6050
82,6132
124,6256
254,6510
234,6744
130,6874
275,7149
137,7286
39,7325
266,7591
285,7876
175,8051
164,8215
136,8351
185,8536
90,8626
161,8787
181,8968
74,9042
349,9391
107,9498
112,9610
106,9716
98,9814
91,9905
131,10036
88,10124
206,10330
83,10413
85,10498
72,10570
208,10778
225,11003
102,11105
96,11201
99,11300
94,11394
138,11532
115,11647
115,11762
110,11872
187,12059
194,12253
279,12532
307,12839
199,13038
162,13200
34,13234
109,13343
118,13461
72,13533
139,13672
116,13788
65,13853
74,13927
79,14006
184,14190
288,14478
99,14577
147,14724
42,14766
106,14872
110,14982
106,15088
76,15164
498,15662
76,15738
132,15870
243,16113
157,16270
87,16357
110,16467
201,16668
133,16801
105,16906
107,17013
63,17076
128,17204
187,17391
118,17509
104,17613
118,17731
123,17854
275,18129
238,18367
500,18867
256,19123
423,19546
453,19999
248,20247
161,20408
172,20580
222,20802
157,20959
42,21001
134,21135
206,21341
154,21495
73,21568
219,21787
142,21929
466,22395
100,22495
143,22638
489,23127
67,23194
78,23272
356,23628
100,23728
318,24046
312,24358
93,24451
288,24739
149,24888
224,25112
500,25612
416,26028
307,26335
424,26759
123,26882
20,26902
146,27048
308,27356
396,27752
64,27816
81,27897
500,28397
94,28491
43,28534
44,28578
76,28654
64,28718
178,28896
84,28980
150,29130
112,29242
189,29431
131,29562
90,29652
437,30089
148,30237
475,30712
