_step,_runtime,global_step,_timestamp,charts/episodic_length,charts/episodic_return,losses/approx_kl,losses/explained_variance,losses/old_approx_kl,losses/clipfrac,losses/policy_loss,losses/entropy,charts/learning_rate,charts/SPS,losses/value_loss
0,26.714224815368652,0,1763260082.9700418,,,,,,,,,,,
7,27.57779335975647,119,1763260083.8336103,16.0,16.0,,,,,,,,,
33,28.17780113220215,512,1763260084.433618,,,0.0005764272063970566,0.01238793134689331,0.0031034499406814575,0.0,-0.0028195474296808243,0.6894694566726685,0.00029976959922350943,782.0,35.282806396484375
41,28.31645917892456,640,1763260084.572276,,,0.00011514872312545776,0.006185948848724365,0.00231044739484787,0.0,0.000525258481502533,0.6889734864234924,0.0002996927942149341,807.0,36.081756591796875
47,28.440749168395996,768,1763260084.696566,,,0.0006080474704504013,0.00935298204421997,0.00361546128988266,0.0,-0.007107898592948914,0.6845337748527527,0.0002996159892063588,837.0,56.41694259643555
64,28.853249549865723,1108,1763260085.1090665,27.0,27.0,,,,,,,,,
74,29.19390034675598,1365,1763260085.4497173,33.0,33.0,,,,,,,,,
77,29.325931310653687,1436,1763260085.5817482,31.0,31.0,,,,,,,,,
88,29.74773120880127,1792,1763260086.0035481,,,0.0004151826724410057,0.0014955997467041016,0.0006092684343457222,0.0,0.006292549893260002,0.5883883833885193,0.00029900154913775623,805.0,153.12570190429688
102,30.722355127334595,2304,1763260086.978172,,,0.0003403574228286743,0.04913818836212158,-0.0019874833524227142,0.0,0.0012287292629480362,0.6407161355018616,0.00029869432910345495,720.0,202.3853759765625
104,30.78997564315796,2370,1763260087.0457926,54.0,54.0,,,,,,,,,
133,33.61056900024414,3968,1763260089.866386,,,0.0010796468704938889,0.13286596536636353,0.014190437272191048,0.0,-0.009090183302760124,0.6344006061553955,0.0002976958639919758,651.0,173.59222412109375
147,34.71212959289551,4565,1763260090.9679465,103.0,103.0,,,,,,,,,
149,34.89362931251526,4654,1763260091.1494462,89.0,89.0,,,,,,,,,
150,34.93544888496399,4677,1763260091.1912658,23.0,23.0,,,,,,,,,
155,35.378615856170654,4864,1763260091.6344328,,,4.8753805458545685e-05,0.06722795963287354,-0.0023703603073954582,0.0,0.0022223740816116333,0.6304367780685425,0.00029715822893194854,619.0,92.76679992675781
