_runtime,global_step,losses/approx_kl,losses/value_loss,charts/SPS,losses/clipfrac,losses/explained_variance,_step,losses/policy_loss,charts/episodic_length,charts/episodic_return,losses/entropy,charts/learning_rate,losses/old_approx_kl,_timestamp
84.4973783493042,33920,0.0027203625068068504,34.50172805786133,594.0,0.001953125,0.3864384889602661,490,0.008004309609532356,,,0.5863484144210815,0.00027972349198535085,0.022966980934143066,1763260140.6744454
86.24370765686035,34996,,,,,,504,,246.0,246.0,,,,1763260142.4207747
87.57679772377014,35712,0.0026939865201711655,36.32424545288086,594.0,0.001953125,0.9163789749145508,515,0.016909535974264145,,,0.49289608001708984,0.00027864822186529636,-0.015764417126774788,1763260143.7538648
89.64982223510742,36992,6.075017154216766e-06,32.24677276611328,594.0,0.0,0.005281627178192139,530,-0.00016968883574008942,,,0.5527194142341614,0.00027788017177954316,-0.0008059395477175713,1763260145.8268893
91.00528359413147,37888,5.067605525255203e-05,13.605813980102539,596.0,0.0,0.863544762134552,539,0.0005141347646713257,,,0.4844127893447876,0.0002773425367195159,0.002807813696563244,1763260147.1823506
92.02620530128479,38528,0.000798303633928299,14.45356559753418,596.0,0.0,0.8982462882995605,547,-0.01469624787569046,,,0.5417150855064392,0.0002769585116766393,-0.0052365753799676895,1763260148.2032723
93.20894813537598,39296,0.0002342676743865013,27.864774703979492,597.0,0.0,-0.2836352586746216,555,-0.0059222206473350525,,,0.560512900352478,0.0002764976816251874,0.0005989773198962212,1763260149.3860152
93.80457425117493,39680,0.00020086951553821564,29.101654052734375,598.0,0.0,0.28890734910964966,559,-0.0018496345728635788,,,0.5779029726982117,0.00027626726659946144,0.0005204919725656509,1763260149.9816413
95.02708888053894,40448,2.8116628527641296e-06,369.8106689453125,598.0,0.0,-0.06308495998382568,568,-0.0005545932799577713,,,0.5419551134109497,0.00027580646565183997,0.0007103355601429939,1763260151.204156
98.65782523155212,42809,,,,,,595,,367.0,367.0,,,,1763260154.8348923
101.28288006782532,44416,0.006704130209982395,51.9681282043457,601.0,0.0078125,0.834068775177002,612,-0.010586723685264587,,,0.5404829382896423,0.00027342551038600504,-0.009491047821938992,1763260157.459947
101.51275372505188,44544,0.001836942508816719,56.83205795288086,601.0,0.005859375,0.7803189754486084,614,0.0008827000856399536,,,0.5618180632591248,0.0002733487053774297,-0.020001668483018875,1763260157.6898208
103.59835076332092,45855,,,,,,630,,218.0,218.0,,,,1763260159.7754178
104.28002977371216,46243,,,,,,636,,167.0,167.0,,,,1763260160.4570968
104.89035630226135,46647,,,,,,640,,404.0,404.0,,,,1763260161.0674233
106.3457670211792,47488,2.343021333217621e-05,41.92689895629883,602.0,0.0,-0.020154237747192383,650,-0.0010066041722893715,,,0.5316522121429443,0.00027158219018019736,-0.0009771697223186493,1763260162.522834
108.3512954711914,48768,5.620252341032028e-05,11.990724563598633,602.0,0.0,-0.03493762016296387,664,0.002383081242442131,,,0.548922061920166,0.00027081414009444416,0.00011185090988874435,1763260164.5283625
111.28916215896606,50560,1.942738890647888e-06,9.456552505493164,603.0,0.0,0.09970974922180176,684,0.00010418146848678589,,,0.5628902316093445,0.00026973886997438967,-0.0007371213287115097,1763260167.4662292
111.93565011024475,50944,0.00017215870320796967,171.44873046875,603.0,0.0,0.32273948192596436,689,-0.0013156123459339142,,,0.5392828583717346,0.0002695084549486637,-0.0006372276693582535,1763260168.1127172
113.06448221206665,51584,0.0002719443291425705,556.5172119140625,602.0,0.0,0.022363483905792236,698,0.0021430128253996372,,,0.5125218629837036,0.0002691244299057871,-3.357976675033569e-05,1763260169.2415493
113.69963693618774,52021,,,,,,702,,484.0,484.0,,,,1763260169.876704
114.33041858673096,52352,2.9867514967918396e-06,253.56199645996094,602.0,0.0,-0.030573248863220215,707,9.22270119190216e-05,,,0.4986765384674072,0.0002686635998543352,-0.00012656021863222122,1763260170.5074856
117.78140449523926,54528,0.00013133138418197632,7.3374457359313965,603.0,0.0,0.4950332045555115,729,0.0023629553616046906,,,0.5120185017585754,0.00026735791470855474,-0.007217444479465485,1763260173.9584715
121.7779004573822,57129,,,,,,757,,256.0,256.0,,,,1763260177.9549675
122.57883310317993,57600,0.0011655380949378014,101.51455688476562,605.0,0.0,0.010884642601013184,762,-0.0007871929556131363,,,0.5206142663955688,0.00026551459450274706,-0.0059363143518567085,1763260178.7559001
123.34159827232361,58112,0.00018135830760002136,4.42780065536499,606.0,0.0,0.49458760023117065,767,-0.003380127251148224,,,0.5250911712646484,0.0002652073744684458,0.0004540272057056427,1763260179.5186653
124.52233982086182,58880,6.278231739997864e-05,4.874790191650391,606.0,0.0,-0.41563427448272705,775,0.0014367830008268356,,,0.5359246730804443,0.00026474654441699386,0.0026072561740875244,1763260180.6994069
126.42120337486267,60160,0.00035686977207660675,515.2139892578125,608.0,0.0,0.051010966300964355,788,-0.0010212287306785583,,,0.4210430085659027,0.00026397849433124065,0.0018069613724946976,1763260182.5982704
127.76234865188599,61056,6.857328116893768e-06,2.54660964012146,608.0,0.0,-0.02381587028503418,797,-0.0008971020579338074,,,0.5568113923072815,0.0002634408592712134,0.0005560321733355522,1763260183.9394157
129.06291937828064,61952,0.00010031089186668396,760.5499267578125,609.0,0.0,0.01705300807952881,806,-0.0024855509400367737,,,0.4602830111980438,0.00026290322421118617,0.002215443179011345,1763260185.2399864
130.3798394203186,62890,,,,,,815,,500.0,500.0,,,,1763260186.5569065
137.41359853744507,67584,0.00010382756590843201,0.5287516117095947,614.0,0.0,-0.40081632137298584,863,-0.0032653361558914185,,,0.4485008716583252,0.0002595238038338721,0.00418463721871376,1763260193.5906656
138.72749876976013,68480,3.7303194403648376e-05,0.19236738979816437,615.0,0.0,0.10135334730148315,872,0.0016310696955770254,,,0.48339971899986267,0.00025898616877384484,0.0012373030185699463,1763260194.9045658
139.27654600143433,68864,0.00011617038398981094,0.2041609287261963,615.0,0.0,-0.2845587730407715,876,-0.0029399823397397995,,,0.5135059356689453,0.0002587557537481189,0.0026470134034752846,1763260195.453613
144.70459723472595,72576,0.00025201309472322464,0.017821570858359337,619.0,0.0,0.2470056414604187,916,-0.003300696611404419,,,0.4902286231517792,0.0002565284084994346,-0.009939552284777164,1763260200.8816643
145.4685468673706,73088,0.00020912662148475647,685.616943359375,619.0,0.0,0.018443644046783447,922,0.003445468842983246,,,0.43463432788848877,0.0002562211884651333,0.0016800463199615479,1763260201.645614
146.64712691307068,73984,8.715689182281494e-05,0.006746545899659395,620.0,0.0,-1.2780790328979492,930,0.00028515420854091644,,,0.45721736550331116,0.00025568355340510607,-0.0008146688342094421,1763260202.824194
147.76283383369446,74752,0.004701561294496059,0.13264396786689758,621.0,0.0390625,-9.511262893676758,938,-0.00698842853307724,,,0.3705337643623352,0.00025522272335365415,0.014669827185571194,1763260203.9399009
148.16411590576172,75008,0.0006086276844143867,1.3177673816680908,621.0,0.0,-11.894434928894043,941,-0.006419390439987183,,,0.3697582483291626,0.0002550691133365035,0.001795428805053234,1763260204.341183
148.33453845977783,75136,0.0008087651804089546,0.01934751495718956,621.0,0.001953125,0.7130725383758545,942,0.000951109454035759,,,0.4267081618309021,0.0002549923083279282,0.003994998522102833,1763260204.5116055
149.2232015132904,75776,0.0018916362896561623,0.0015768781304359436,622.0,0.0,0.7604914903640747,948,-0.004638319835066795,,,0.45138511061668396,0.0002546082832850516,0.011634078808128834,1763260205.4002686
152.88097667694092,78357,,,,,,974,,500.0,500.0,,,,1763260209.0580437
153.76211762428284,78976,0.0006423685699701309,245.59078979492188,625.0,0.0,0.0022497177124023438,980,-0.01133468747138977,,,0.5181770920753479,0.0002526881580706686,0.008406879380345345,1763260209.9391847
154.4951672554016,79488,0.00014200061559677124,0.005982802249491215,625.0,0.0,-2.401360273361206,985,0.0020371749997138977,,,0.4626203179359436,0.0002523809380363673,-5.44525682926178e-05,1763260210.6722343
155.92194938659668,80512,0.0009675947949290276,0.003497085068374872,626.0,0.001953125,0.5755559206008911,995,-0.005005892366170883,,,0.47085148096084595,0.0002517665270715952,-0.01623750478029251,1763260212.0990164
156.2665297985077,80768,0.0012625232338905334,0.00034847704228013754,627.0,0.0,-2.46852970123291,997,-0.01055857166647911,,,0.4618558883666992,0.00025161291705444455,0.010765448212623596,1763260212.4435968
158.77248167991638,82560,0.0007668565958738327,0.00456113601103425,628.0,0.0,0.23773789405822754,1015,0.002036765217781067,,,0.45201534032821655,0.00025053764693439007,0.015250492841005325,1763260214.9495487
159.4593415260315,83072,0.0017218822613358498,0.005146299954503775,629.0,0.00390625,-0.1596907377243042,1020,-0.012652389705181122,,,0.40215858817100525,0.0002502304269000888,0.008494441397488117,1763260215.6364086
161.05345916748047,84224,0.0003421381115913391,0.0008408747962675989,630.0,0.0,-0.705335259437561,1031,-0.0028867144137620926,,,0.36517825722694397,0.0002495391818229109,-0.002253001555800438,1763260217.2305262
163.72898960113525,86144,0.00022092461585998535,0.0010782978497445583,632.0,0.0,-0.162958025932312,1050,-0.0012950524687767029,,,0.3757462501525879,0.0002483871066942811,0.0008160639554262161,1763260219.9060566
164.07626152038574,86400,0.0007941527292132378,562.9874877929688,632.0,0.0,-0.0010995864868164062,1053,0.0013854196295142174,,,0.3729240298271179,0.00024823349667713046,0.003984869457781315,1763260220.2533286
164.7719886302948,86912,2.0126812160015106e-05,627.8115844726562,633.0,0.0,0.00018352270126342773,1058,0.0007479079067707062,,,0.3867689073085785,0.0002479262766428292,0.002231334336102009,1763260220.9490557
168.25742101669312,89472,8.142087608575821e-05,598.6990966796875,635.0,0.0,0.00016933679580688477,1083,0.002219323068857193,,,0.4221264719963074,0.0002463901764713228,-0.00020049046725034714,1763260224.434488
169.34827828407288,90357,,,,,,1091,,500.0,500.0,,,,1763260225.5253453
171.4443883895874,91857,,,,,,1106,,500.0,500.0,,,,1763260227.6214554
173.140615940094,93056,0.0022734077647328377,0.005282192025333643,638.0,0.005859375,-0.2863919734954834,1118,-0.028301332145929337,,,0.4968535006046295,0.0002442396362312138,0.0038635777309536934,1763260229.317683
174.15253829956055,93824,0.0011534243822097778,0.00017992735956795514,639.0,0.001953125,0.04101282358169556,1125,-0.005882710218429565,,,0.5416291952133179,0.0002437788061797619,0.008729783818125725,1763260230.3296053
175.61809372901917,94592,0.0006195409223437309,0.003584736492484808,638.0,0.0,0.04583042860031128,1133,0.0030810460448265076,,,0.5562920570373535,0.00024331797612830997,-0.005792791955173016,1763260231.7951608
177.22868752479553,95857,,,,,,1145,,500.0,500.0,,,,1763260233.4057546
179.78393292427063,97664,0.00011284183710813522,0.004647622816264629,641.0,0.0,-0.38675808906555176,1164,-0.0034786760807037354,,,0.5806984305381775,0.00024147465592250228,-0.004683216102421284,1763260235.961
179.96080946922302,97792,1.8775463104248047e-06,0.0010396239813417196,641.0,0.0,0.26070135831832886,1165,6.643310189247131e-05,,,0.5364259481430054,0.00024139785091392696,-0.0003147367388010025,1763260236.1378765
180.86980962753296,98506,,,,,,1172,,500.0,500.0,,,,1763260237.0468767
182.17291259765625,99456,0.0002285810187458992,0.00027734972536563873,642.0,0.0,0.1248927116394043,1181,-0.006958538666367531,,,0.6101986765861511,0.0002403993858024478,-0.0002471776679158211,1763260238.3499796
182.86228609085083,99968,0.0006455099210143089,0.00034064118517562747,643.0,0.0,-0.9488139152526855,1186,-0.0044296011328697205,,,0.5526848435401917,0.00024009216576814651,-0.0022983094677329063,1763260239.0393531
184.25957989692688,101006,,,,,,1197,,500.0,500.0,,,,1763260240.436647
186.528883934021,102656,0.0026593338698148727,0.008621792308986187,645.0,0.0,-0.011614441871643066,1213,0.0021327678114175797,,,0.4900324046611786,0.0002384792605880648,-0.023807795718312263,1763260242.705951
186.84417510032654,102912,9.576324373483658e-05,0.00029039790388196707,645.0,0.0,0.13105499744415283,1215,0.004377324134111404,,,0.5301669239997864,0.00023832565057091415,0.0023770472034811974,1763260243.0212421
188.6616973876953,104006,,,,,,1226,,500.0,500.0,,,,1763260244.8387644
189.29161477088928,104448,0.005440352484583855,0.0001571263128425926,645.0,0.01953125,-0.2870129346847534,1230,-0.00033487752079963684,,,0.5693623423576355,0.0002374039904680103,0.017145290970802307,1763260245.4686818
189.64913153648376,104753,,,,,,1234,,247.0,247.0,,,,1763260245.8261986
191.05928540229797,105779,,,,,,1245,,500.0,500.0,,,,1763260247.2363524
192.19399452209473,106496,0.0009236419573426247,0.03001568838953972,646.0,0.0,-0.025382518768310547,1254,-0.005860321223735809,,,0.5767214894294739,0.00023617511033080518,0.006472579203546047,1763260248.3710616
194.65188765525818,108288,0.0005670301616191864,0.00033847003942355514,647.0,0.0,-1.123530387878418,1271,-0.0014973655343055725,,,0.5671719908714294,0.0002350998402107507,0.002942431718111038,1763260250.8289547
198.5215666294098,111104,0.003286845050752163,0.0009891822701320052,649.0,0.00390625,-0.4046570062637329,1299,-0.015928544104099274,,,0.5642490386962891,0.00023341014457400888,-0.012699074111878872,1763260254.6986337
203.83449578285217,115200,0.000515681691467762,0.0014469140442088246,653.0,0.0,-0.11040031909942627,1339,0.002437867224216461,,,0.5116146802902222,0.00023095238429959863,-0.00607206579297781,1763260260.0115628
203.94674730300903,115328,0.0024101734161376953,0.0003795470402110368,653.0,0.0,-1.3563625812530518,1340,-0.03108438476920128,,,0.4923379421234131,0.00023087557929102331,-0.028917808085680008,1763260260.1238143
204.7744436264038,116224,0.0005227783694863319,0.0007910559070296586,655.0,0.0,-2.023254156112671,1349,-0.01346498727798462,,,0.5350674390792847,0.00023033794423099607,0.0010421304032206535,1763260260.9515107
206.04313683509827,117632,0.0008690124377608299,0.00031629897421225905,658.0,0.0,-0.06017470359802246,1363,0.000990942120552063,,,0.4762500524520874,0.00022949308913666755,0.001111919991672039,1763260262.2202039
206.1818492412567,117835,,,,,,1365,,500.0,500.0,,,,1763260262.3589163
206.66235446929932,118335,,,,,,1370,,500.0,500.0,,,,1763260262.8394215
207.85955691337585,119335,,,,,,1380,,500.0,500.0,,,,1763260264.036624
207.99970316886902,119424,1.0409392416477203e-05,704.7738037109375,661.0,0.0,0.000268399715423584,1381,-0.00040794163942337036,,,0.5268934965133667,0.00022841781901661307,0.0008990755304694176,1763260264.1767702
208.8694248199463,120192,0.0007637860253453255,0.0007372635882347822,662.0,0.0,-0.03896689414978027,1388,-0.008622407913208008,,,0.47061556577682495,0.00022795698896516114,-0.005322371609508991,1763260265.0464919
209.61970353126526,120835,,,,,,1395,,500.0,500.0,,,,1763260265.7967706
210.09876990318298,121335,,,,,,1399,,500.0,500.0,,,,1763260266.275837
210.84513688087463,121856,0.0014344705268740654,641.0907592773438,664.0,0.0,-0.0004152059555053711,1405,-0.001629263162612915,,,0.5410082936286926,0.00022695852385368198,-0.008878774009644985,1763260267.022204
214.07408833503723,124654,,,,,,1432,,500.0,500.0,,,,1763260270.2511554
214.20855259895325,124672,0.0005533546209335327,555.4705200195312,667.0,0.0,-7.18832015991211e-05,1433,0.006599679589271545,,,0.5238215923309326,0.00022526881366502494,-0.01086694747209549,1763260270.3856196
216.4835603237152,126976,0.00020807050168514252,0.0005996141699142754,671.0,0.0,-0.14632201194763184,1455,0.0019980818033218384,,,0.5891115069389343,0.00022388632351066917,0.0023088157176971436,1763260272.6606274
216.59512400627136,127104,8.950382471084595e-05,0.00034234521444886923,672.0,0.0,-0.014186859130859375,1456,-0.0009523704648017883,,,0.5482709407806396,0.00022380951850209385,0.0016550831496715546,1763260272.772191
216.61500120162964,127148,,,,,,1457,,500.0,500.0,,,,1763260272.7920682
222.4272129535675,132096,0.002450020983815193,0.0008970365161076188,677.0,0.005859375,-0.3606013059616089,1514,-0.005627907812595367,,,0.5724307298660278,0.0002208141377195716,0.004224620759487152,1763260278.60428
223.21207118034363,132765,,,,,,1521,,500.0,500.0,,,,1763260279.3891382
223.76134514808655,133248,0.00044871121644973755,0.0003376383683644235,678.0,0.0,-0.2725454568862915,1525,-0.007166560739278793,,,0.5784171223640442,0.0002201228926423937,-0.002130746841430664,1763260279.9384122
223.93471455574036,133376,0.00028097815811634064,330.2235412597656,678.0,0.0,0.00013756752014160156,1527,-0.00404784083366394,,,0.5594466924667358,0.0002200460876338184,0.004994135349988937,1763260280.1117816
224.22955203056335,133632,0.00017014797776937485,0.0006025302573107183,679.0,0.0,-0.050786614418029785,1529,-0.003742821514606476,,,0.5685017108917236,0.00021989247761666775,0.0008693365380167961,1763260280.406619
224.8029749393463,134144,0.00031939148902893066,0.001267518731765449,679.0,0.0,-1.981283187866211,1534,-0.005090236663818359,,,0.5173215270042419,0.00021958525758236647,-0.004930779337882996,1763260280.980042
224.99574732780457,134272,0.0001988150179386139,917.8086547851562,679.0,0.0,0.0001513361930847168,1536,-0.005428344011306763,,,0.5677855014801025,0.00021950845257379115,0.005602508783340454,1763260281.1728144
225.92386674880981,135040,0.000153321772813797,0.0004678611003328115,680.0,0.0,-0.6748313903808594,1543,0.003197941929101944,,,0.597854495048523,0.00021904762252233922,-0.0011252034455537796,1763260282.1009338
226.10977983474731,135265,,,,,,1545,,500.0,500.0,,,,1763260282.2868469
226.22962975502014,135296,0.00020667165517807007,665.7832641601562,680.0,0.0,0.00031453371047973633,1546,0.0011747516691684723,,,0.579889714717865,0.00021889401250518858,-2.3271888494491577e-05,1763260282.4066968
227.5322732925415,136456,,,,,,1558,,500.0,500.0,,,,1763260283.7093403
227.64070510864258,136576,0.00026154331862926483,106.98395538330078,682.0,0.0,-8.821487426757812e-06,1559,0.002753729000687599,,,0.577717661857605,0.00021812596241943538,-0.0007818136364221573,1763260283.8177722
227.9775710105896,136960,0.00019699707627296448,770.11474609375,683.0,0.0,-0.0001024007797241211,1563,0.001714944839477539,,,0.5433671474456787,0.00021789554739370942,0.0026394072920084,1763260284.154638
228.34878849983215,137344,0.0022092172876000404,0.001568881911225617,683.0,0.0,-5.656636714935303,1566,-0.007201055064797401,,,0.5317192673683167,0.00021766513236798346,0.006296941079199314,1763260284.5258555
230.33180737495422,139520,0.0009140269830822945,1095.859619140625,687.0,0.0,5.066394805908203e-05,1588,-4.2654573917388916e-05,,,0.5839698314666748,0.00021635944722220302,0.0031772786751389503,1763260286.5088744
230.44296002388,139648,0.0018264278769493103,0.0071044377982616425,688.0,0.0,0.009548723697662354,1589,0.00229644775390625,,,0.6062737107276917,0.0002162826422136277,0.004355883225798607,1763260286.620027
231.15831875801086,140456,,,,,,1597,,500.0,500.0,,,,1763260287.3353858
232.05618810653687,141456,,,,,,1607,,500.0,500.0,,,,1763260288.2332551
232.3130087852478,141696,0.00036407820880413055,0.007320708129554987,691.0,0.0,0.12474828958511353,1609,0.0063395146280527115,,,0.54726243019104,0.00021505376207642257,-0.005219578742980957,1763260288.4900758
232.4250032901764,141824,0.0008676331490278244,0.0010363692417740822,691.0,0.001953125,-0.11309218406677246,1610,-0.005130954086780548,,,0.5312343835830688,0.00021497695706784725,0.0020677242428064346,1763260288.6020703
232.54114198684692,141956,,,,,,1612,,500.0,500.0,,,,1763260288.718209
233.838609457016,143456,,,,,,1626,,500.0,500.0,,,,1763260290.0156765
235.2765018939972,144640,0.0030282391235232353,0.00856933556497097,696.0,0.0,-0.048720359802246094,1638,0.0014834050089120865,,,0.5849028825759888,0.0002132872468791902,-0.00520135834813118,1763260291.453569
241.45954632759094,149760,0.0003058984875679016,0.0007995990454219282,699.0,0.0,-0.13445687294006348,1687,3.7044286727905273e-05,,,0.44527965784072876,0.0002102150465361774,0.0005971137434244156,1763260297.6366134
246.68463253974915,154368,4.846882075071335e-05,0.00043953669955953956,704.0,0.0,-0.7333606481552124,1732,0.003144502639770508,,,0.34867462515830994,0.0002074500807793811,-0.0008830511942505836,1763260302.8616996
247.83939909934998,155648,0.00013404153287410736,0.004700297489762306,706.0,0.0,-0.24696481227874756,1745,-0.004522286355495453,,,0.3769177198410034,0.0002066820306936279,0.0020630769431591034,1763260304.0164661
248.55827236175537,156456,,,,,,1753,,500.0,500.0,,,,1763260304.7353394
248.655282497406,156544,1.9449740648269653e-05,310.62152099609375,707.0,0.0,-0.0008965730667114258,1754,-0.002970688045024872,,,0.42916667461395264,0.00020614439563360065,-0.00024322420358657837,1763260304.8323495
249.69425702095032,157696,0.00014517083764076233,0.004598512314260006,709.0,0.0,0.10473376512527466,1765,-0.0006677061319351196,,,0.32776957750320435,0.00020545315055642277,0.0048043690621852875,1763260305.871324
249.91903018951416,157956,,,,,,1768,,500.0,500.0,,,,1763260306.0960972
250.78130722045898,158956,,,,,,1777,,500.0,500.0,,,,1763260306.9583743
254.54902243614197,163072,0.0001036645844578743,519.3212890625,718.0,0.0,2.956390380859375e-05,1818,0.0036776363849639893,,,0.3644084334373474,0.00020222734019625932,0.004101020283997059,1763260310.7260895
255.15306115150452,163712,0.000664898194372654,0.0007663018186576664,719.0,0.0,0.04140442609786987,1823,0.0074045248329639435,,,0.32073915004730225,0.00020184331515338272,0.012217619456350803,1763260311.3301282
257.68834948539734,166528,0.0014032693579792976,761.277099609375,723.0,0.0,0.00016438961029052734,1851,0.006026778370141983,,,0.4352061450481415,0.00020015360496472567,0.017444118857383728,1763260313.8654165
258.1689715385437,167040,8.36709514260292e-05,767.466796875,724.0,0.0,3.4749507904052734e-05,1856,0.0014231353998184204,,,0.4030184745788574,0.0001998463849304244,-0.0007557393983006477,1763260314.3460386
259.3211965560913,168320,0.00040851347148418427,0.000577752769459039,726.0,0.0,-0.12630271911621094,1868,0.005913602188229561,,,0.3694539964199066,0.0001990783348446712,0.009585028514266014,1763260315.4982636
259.765043258667,168832,0.0004200981929898262,0.00042204814963042736,726.0,0.0,-0.020099282264709473,1873,-0.00029452331364154816,,,0.43293097615242004,0.0001987711148103699,-0.002828768454492092,1763260315.9421103
260.1372940540314,169216,0.0018475092947483063,0.00048469245666638017,727.0,0.0,0.0038004517555236816,1877,-0.015594817698001862,,,0.46063119173049927,0.00019854069978464395,-0.0036920588463544846,1763260316.314361
261.09238719940186,170112,0.002030777744948864,0.007691278122365475,728.0,0.0,-0.061658501625061035,1886,0.004507191479206085,,,0.49022507667541504,0.00019800307927653193,-0.009508115239441395,1763260317.2694542
262.13352513313293,171008,0.00012471899390220642,472.0711975097656,728.0,0.0,-0.00017547607421875,1895,0.0023759989999234676,,,0.5521958470344543,0.0001974654442165047,-0.00354120135307312,1763260318.3105922
