_step,_runtime,global_step,_timestamp,charts/episodic_length,charts/episodic_return,losses/approx_kl,losses/explained_variance,losses/old_approx_kl,losses/clipfrac,losses/policy_loss,losses/entropy,charts/learning_rate,charts/SPS,losses/value_loss
0,25.861893892288208,0,1763260081.8884828,,,,,,,,,,,
7,27.70917534828186,124,1763260083.7357643,13.0,13.0,,,,,,,,,
33,28.314066886901855,624,1763260084.3406558,23.0,23.0,,,,,,,,,
41,28.560753345489502,879,1763260084.5873423,24.0,24.0,,,,,,,,,
47,28.67584800720215,987,1763260084.702437,38.0,38.0,,,,,,,,,
64,29.107035398483276,1282,1763260085.1336243,45.0,45.0,,,,,,,,,
74,29.496694326400757,1682,1763260085.5232832,19.0,19.0,,,,,,,,,
77,29.618741989135742,1792,1763260085.645331,,,0.0005830163136124611,-0.021156787872314453,0.008177599869668484,0.0,-0.0011464357376098633,0.5986973643302917,0.00029900154913775623,899.0,121.64197540283203
88,30.114891529083252,2305,1763260086.1414804,66.0,66.0,,,,,,,,,
102,31.230560779571533,2908,1763260087.2571497,76.0,76.0,,,,,,,,,
104,31.45559597015381,2982,1763260087.482185,74.0,74.0,,,,,,,,,
133,34.30572819709778,4480,1763260090.332317,,,2.2388063371181488e-05,0.01845341920852661,-0.0010582087561488152,0.0,0.001388736069202423,0.5757742524147034,0.0002973886439576745,670.0,161.74029541015625
147,35.639509439468384,5120,1763260091.6660984,,,0.00028504617512226105,0.13598185777664185,0.004511775448918343,0.0,-0.00033526867628097534,0.6078358888626099,0.0002970046189147979,638.0,172.625732421875
149,35.896504163742065,5248,1763260091.923093,,,3.7688761949539185e-05,0.02203369140625,-0.002099897712469101,0.0,-0.0011822059750556946,0.5594562292098999,0.0002969278139062226,634.0,167.18072509765625
150,35.99163317680359,5283,1763260092.018222,66.0,66.0,,,,,,,,,
155,36.520641803741455,5546,1763260092.5472307,89.0,89.0,,,,,,,,,
157,36.76164531707764,5632,1763260092.7882342,,,6.128102540969849e-05,0.12108701467514038,0.0008803810924291611,0.0,-0.0011527836322784424,0.6082412600517273,0.0002966973988804966,616.0,86.26826477050781
172,38.9060537815094,6528,1763260094.9326427,,,0.0001425463706254959,0.28684478998184204,0.002523450180888176,0.0,-0.0026176460087299347,0.6256081461906433,0.0002961597638204694,578.0,172.10963439941406
195,42.060118436813354,7808,1763260098.0867074,,,7.993262261152267e-05,-0.0024334192276000977,0.0026741577312350273,0.0,-0.0021118074655532837,0.5899662971496582,0.0002953917137347162,540.0,153.56161499023438
203,43.10275959968567,8326,1763260099.1293485,197.0,197.0,,,,,,,,,
213,44.44031238555908,9088,1763260100.4669013,,,1.540686935186386e-05,0.039177894592285156,0.001241692341864109,0.0,-0.00016856752336025238,0.5879316329956055,0.000294623663648963,540.0,314.84527587890625
217,44.912445306777954,9344,1763260100.9390342,,,8.386559784412384e-06,0.060936689376831055,0.0002614585682749748,0.0,-2.477690577507019e-05,0.6139549612998962,0.00029447005363181233,540.0,203.69627380371094
228,46.08330249786377,10103,1763260102.1098914,236.0,236.0,,,,,,,,,
233,46.668964862823486,10401,1763260102.6955538,174.0,174.0,,,,,,,,,
251,49.16585898399353,12001,1763260105.192448,500.0,500.0,,,,,,,,,
259,50.191203117370605,12571,1763260106.217792,212.0,212.0,,,,,,,,,
