losses/value_loss,charts/episodic_return,charts/learning_rate,_runtime,global_step,charts/episodic_length,losses/explained_variance,losses/old_approx_kl,_step,losses/clipfrac,losses/approx_kl,losses/policy_loss,charts/SPS,_timestamp,losses/entropy
,158.0,,73.48364472389221,26462,158.0,,,425,,,,,1763260129.7440016,
,206.0,,75.7691216468811,27733,206.0,,,441,,,,,1763260132.0294785,
39.415157318115234,,0.00028310291236266494,76.97979140281677,28288,,0.8320673108100891,0.0070913247764110565,450,0.0,0.0007015131413936615,-0.0033617746084928513,570.0,1763260133.2401483,0.5549842715263367
51.19198226928711,,0.00028202764224261045,80.61321568489075,30080,,0.130581796169281,0.0015946365892887115,471,0.0,7.179379463195801e-05,-0.000810626894235611,565.0,1763260136.8735726,0.6035057902336121
54.42518615722656,,0.0002814900071825832,82.1561176776886,30976,,0.8566570281982422,-0.0034320373088121414,481,0.0,9.11913812160492e-05,-0.0013959966599941254,565.0,1763260138.4164746,0.5993494987487793
31.17660903930664,,0.00028095237212255597,83.64780902862549,31872,,0.678501546382904,-0.002338370308279991,490,0.0,0.001704161986708641,-0.022473886609077454,566.0,1763260139.908166,0.5474472045898438
305.10650634765625,,0.0002802611270453781,85.58381772041321,33024,,0.009941458702087402,-0.0008308552205562592,504,0.0,4.556402564048767e-05,-0.0008801966905593872,567.0,1763260141.8441746,0.546660840511322
41.92463302612305,,0.0002796466869767755,87.26385259628296,34048,,0.07678067684173584,0.0013624439015984535,515,0.0,0.0005922941491007805,-0.001048758625984192,568.0,1763260143.5242095,0.5910269618034363
34.1725959777832,,0.0002787250268738717,89.6606035232544,35584,,-0.004087328910827637,-0.0029365690425038338,530,0.0,0.0007368521764874458,-0.003241701051592827,571.0,1763260145.9209604,0.548625111579895
276.4235534667969,,0.00027826419682241976,90.9163818359375,36352,,0.026665866374969482,1.4165416359901428e-06,539,0.0,3.821216523647308e-06,0.0003132075071334839,572.0,1763260147.1767387,0.48673975467681885
29.693424224853516,,0.00027780336677096784,92.14707922935486,37120,,0.9625299572944641,-0.00024278182536363602,547,0.0,5.063600838184357e-06,0.0003170967102050781,573.0,1763260148.4074361,0.5224059224128723
,410.0,,93.4007339477539,37889,410.0,,,555,,,,,1763260149.6610909,
,500.0,,94.03332567214966,38389,500.0,,,559,,,,,1763260150.2936826,
25.408517837524414,,0.0002764976816251874,95.59869647026062,39296,,0.09636896848678589,0.0014121588319540024,568,0.0,0.0005568359047174454,0.0005026031285524368,576.0,1763260151.8590534,0.5239000916481018
608.3557739257812,,0.00027503841556608677,99.54068517684937,41728,,0.000621497631072998,-0.0012559108436107635,595,0.0,6.74314796924591e-05,0.0022351741790771484,578.0,1763260155.801042,0.5929338932037354
15.389641761779785,,0.0002740399504546076,102.21686840057373,43392,,0.36062777042388916,0.0007929112762212753,612,0.0,0.00017182528972625732,-0.0005023255944252014,579.0,1763260158.4772253,0.5610150694847107
311.27825927734375,,0.0002739631454460323,102.46075320243835,43520,,0.00022989511489868164,0.0007250672206282616,614,0.0,2.513546496629715e-05,-0.001975543797016144,579.0,1763260158.72111,0.502509355545044
14.630270004272461,,0.0002729646803345531,105.0605890750885,45184,,0.8107792139053345,-0.002052965573966503,630,0.0,2.8300099074840546e-05,-0.0007592365145683289,581.0,1763260161.320946,0.519008994102478
13.166901588439941,,0.0002725806552916765,106.0753972530365,45824,,-0.1646418571472168,-0.015740416944026947,636,0.0,0.0016057631000876427,0.004045259207487106,582.0,1763260162.3357542,0.5318728089332581
245.58963012695312,,0.0002724270452745259,106.55064129829407,46080,,8.392333984375e-05,-0.0027938103303313255,640,0.0,0.0005908766761422157,-0.0018023699522018433,582.0,1763260162.8109982,0.5379010438919067
369.72601318359375,,0.0002718126052059233,108.14988470077515,47104,,0.0007717013359069824,0.003948894329369068,650,0.0,0.00025763269513845444,-0.00338803231716156,583.0,1763260164.4102416,0.5927614569664001
11.04394817352295,,0.0002710445551201701,110.25065517425537,48384,,-0.011519551277160645,-0.0030059758573770523,664,0.0,2.1515414118766785e-05,0.0008935779333114624,583.0,1763260166.511012,0.5498976111412048
7.960925102233887,,0.000269815674982965,113.57187509536743,50432,,-0.05929827690124512,0.00047441571950912476,684,0.0,3.5705044865608215e-05,-0.00019505247473716736,585.0,1763260169.832232,0.5775257349014282
551.0753173828125,,0.00026958525995723903,114.23948669433594,50816,,0.005821883678436279,-0.00027467869222164154,689,0.0,3.427453339099884e-05,-0.00016732513904571533,585.0,1763260170.4998436,0.5583478212356567
175.5379638671875,,0.0002690476248972118,115.69960188865662,51712,,0.03823864459991455,0.01917293108999729,698,0.01953125,0.001505482941865921,-0.004128511995077133,585.0,1763260171.9599588,0.4629063606262207
504.9171447753906,,0.00026881720987148583,116.32956123352051,52096,,0.010769248008728027,0.0022848229855298996,702,0.001953125,0.0005554128438234329,0.00493127666413784,585.0,1763260172.5899181,0.5533555746078491
,421.0,,116.99808263778687,52544,421.0,,,707,,,,,1763260173.2584395,
5.742079734802246,,0.00026735791470855474,120.30373668670654,54528,,-0.029544591903686523,-4.045665264129639e-06,729,0.0,2.2821128368377686e-05,-0.0006707385182380676,586.0,1763260176.5640936,0.6138978004455566
613.546875,,0.00026582181453704834,124.4482069015503,57088,,-0.0013922452926635742,-0.0021422281861305237,757,0.0,5.611032247543335e-05,0.0002940148115158081,588.0,1763260180.7085638,0.5716018676757812
327.7554016113281,,0.00026551459450274706,125.23889636993408,57600,,0.00011259317398071289,0.003659607842564583,762,0.0,0.00016022659838199615,0.005250200629234314,588.0,1763260181.4992533,0.5465631484985352
2.8961668014526367,,0.0002652073744684458,126.01074433326721,58112,,0.017518043518066406,0.00024012289941310883,767,0.0,8.299946784973145e-06,-0.0013713305816054344,589.0,1763260182.2711012,0.5725579261779785
625.5762939453125,,0.00026474654441699386,127.21305394172668,58880,,0.00019538402557373047,0.002836538478732109,775,0.0,0.001377275213599205,-0.009164081886410713,589.0,1763260183.4734108,0.5656288266181946
,476.0,,129.13324427604675,60166,476.0,,,788,,,,,1763260185.3936012,
1.4039357900619507,,0.0002634408592712134,130.48427271842957,61056,,0.0624428391456604,-0.0015090536326169968,797,0.0,1.2213364243507385e-05,0.00024145841598510742,592.0,1763260186.7446296,0.5064485669136047
1.154955506324768,,0.00026290322421118617,131.82492232322693,61952,,-0.07274162769317627,0.0018163761124014854,806,0.0,4.90555539727211e-05,0.0013959016650915146,593.0,1763260188.0852792,0.5201733112335205
0.993147611618042,,0.00026236558915115893,133.20910716056824,62848,,-0.4123091697692871,-0.005991329438984394,815,0.0,0.00032767560333013535,0.0046849437057971954,593.0,1763260189.469464,0.5024566650390625
0.11772304773330688,,0.0002596774138510227,140.05634188652039,67328,,0.04338783025741577,0.006340174004435539,863,0.0,0.0008488278836011887,-0.00754190981388092,597.0,1763260196.3166988,0.5145168900489807
0.08505723625421524,,0.0002591397787909955,141.38161325454712,68224,,-1.770815134048462,0.00841984711587429,872,0.0,0.0012069325894117355,-0.0030777305364608765,598.0,1763260197.6419702,0.5050175189971924
277.4325866699219,,0.0002589093637652695,141.95546531677246,68608,,-0.000179290771484375,0.0051962463185191154,876,0.0,0.0004434613510966301,-0.018070928752422333,598.0,1763260198.2158222,0.4819790720939636
545.280517578125,,0.0002565284084994346,147.83664178848267,72576,,-0.00043070316314697266,0.004499826580286026,916,0.0,0.0006791017949581146,0.00157180055975914,602.0,1763260204.0969987,0.4159553050994873
0.0030721831135451794,,0.000256144383456558,148.75772142410278,73216,,-0.19224679470062256,-0.002018975093960762,922,0.0,0.0018090792000293732,0.006266884505748749,603.0,1763260205.0180783,0.4356558620929718
,500.0,,149.87644124031067,74064,500.0,,,930,,,,,1763260206.1367981,
0.0004963536630384624,,0.0002551459183450788,151.1476345062256,74880,,0.21107900142669678,0.005283466540277004,938,0.0,0.0005849571898579597,0.0025010444223880768,605.0,1763260207.4079914,0.4357423782348633
1127.3345947265625,,0.0002549923083279282,151.52661561965942,75136,,8.082389831542969e-05,0.001495586708188057,941,0.0,0.0011408329010009766,0.0020036883652210236,605.0,1763260207.7869725,0.4928281009197235
0.004716238938271999,,0.00025491550331935287,151.71253108978271,75264,,-0.5874161720275879,-0.00032605137676000595,942,0.001953125,0.0034010736271739006,-0.022087566554546356,605.0,1763260207.972888,0.47198495268821716
0.0011390987783670425,,0.00025453147827647626,152.6513032913208,75904,,-0.7899373769760132,-0.0024628164246678352,948,0.013671875,0.007249576039612293,0.02175717055797577,605.0,1763260208.9116602,0.46289095282554626
,500.0,,156.38582277297974,78564,500.0,,,974,,,,,1763260212.6461797,
756.2576904296875,,0.00025261135306209326,157.2698712348938,79104,,-0.0005010366439819336,0.002031484618782997,980,0.0,0.0006122943013906479,-0.0048047639429569244,609.0,1763260213.5302281,0.437547504901886
601.4059448242188,,0.000252304133027792,158.01251530647278,79616,,1.519918441772461e-05,0.0011790422722697258,985,0.0,0.00034831371158361435,-0.00015848875045776367,609.0,1763260214.2728722,0.41710519790649414
190.1414794921875,,0.00025168972206301987,159.44190096855164,80640,,0.0005509257316589355,-1.7833895981311798e-05,995,0.0,7.780548185110092e-05,0.002397867850959301,610.0,1763260215.7022579,0.36983421444892883
0.0005110224010422826,,0.00025153611204586923,159.79413485527039,80896,,0.28192847967147827,0.004105750471353531,997,0.0,9.129755198955536e-05,-0.0037666261196136475,610.0,1763260216.0544918,0.38245365023612976
283.69805908203125,,0.00025046084192581475,162.38992190361023,82688,,9.846687316894531e-05,0.0004265047609806061,1015,0.0,0.0001004934310913086,0.0028507448732852936,612.0,1763260218.6502788,0.4262104034423828
0.00528758717700839,,0.00025015362189151347,163.1359634399414,83200,,-0.11170077323913574,0.008142475038766861,1020,0.0,0.0005457121878862381,-0.010041438043117523,612.0,1763260219.3963203,0.3569801151752472
0.0010799687588587403,,0.0002494623768143356,164.753915309906,84352,,-0.1711280345916748,0.003963463939726353,1031,0.0,0.00044278334826231003,0.0019695088267326355,614.0,1763260221.0142722,0.4220464825630188
0.004976286087185144,,0.0002483103016857058,167.50738644599915,86272,,-0.019763588905334473,0.0016957875341176987,1050,0.0,0.00018603913486003876,0.004050686955451965,615.0,1763260223.7677433,0.40233802795410156
,500.0,,167.90522170066833,86564,500.0,,,1053,,,,,1763260224.1655786,
,500.0,,168.6081702709198,87064,500.0,,,1058,,,,,1763260224.8685272,
0.0033595373388379812,,0.00024623656645417213,172.3576681613922,89728,,0.07697230577468872,0.0011218292638659477,1083,0.0,0.00040496978908777237,-0.004297848790884018,618.0,1763260228.618025,0.4199584722518921
,500.0,,173.46682262420654,90564,500.0,,,1091,,,,,1763260229.7271795,
,500.0,,175.9979317188263,92064,500.0,,,1106,,,,,1763260232.2582886,
0.004224671982228756,,0.00024408602621406317,177.76885151863098,93312,,-0.12161600589752197,0.0030918223783373833,1118,0.0,0.00016913283616304398,0.0031928569078445435,620.0,1763260234.0292084,0.46521657705307007
,500.0,,178.6754596233368,94064,500.0,,,1125,,,,,1763260234.9358165,
0.0010764573235064745,,0.00024316436611115932,179.88150835037231,94848,,-0.009437203407287598,-0.0012467335909605026,1133,0.0,0.00016506947576999664,-0.004859607666730881,621.0,1763260236.1418653,0.5057262778282166
,500.0,,181.48359727859497,96064,500.0,,,1145,,,,,1763260237.7439542,
0.006713655311614275,,0.00024124424089677632,184.24061608314514,98048,,-2.9516441822052,0.0006851432844996452,1164,0.068359375,0.009349810890853405,0.004221022129058838,625.0,1763260240.500973,0.5395065546035767
,500.0,,184.27462768554688,98064,500.0,,,1165,,,,,1763260240.5349846,
0.0004565700946841389,,0.0002407834108453244,185.31652665138245,98816,,0.23129361867904663,-0.000870642252266407,1172,0.0,5.1995739340782166e-06,-0.0013203620910644531,625.0,1763260241.5768836,0.5377103090286255
0.0036027347669005394,,0.00024024577578529716,186.5846598148346,99712,,-0.08672058582305908,0.004288168624043465,1181,0.005859375,0.0031757988035678864,-0.003422461450099945,626.0,1763260242.8450167,0.5349866151809692
0.003983867820352316,,0.00023993855575099587,187.6120481491089,100224,,0.06556165218353271,0.008812645450234413,1186,0.0,0.0007086042314767838,-0.012698501348495483,625.0,1763260243.872405,0.4953165650367737
0.0015287339920178056,,0.000239247310673818,189.2808609008789,101376,,-0.054289937019348145,0.03185906261205673,1197,0.052734375,0.009750161319971085,-0.017474984750151634,626.0,1763260245.5412178,0.512043297290802
0.00022658357920590788,,0.00023824884556233883,191.58747792243958,103040,,-0.2468048334121704,-0.0017079804092645645,1213,0.0,0.0002397727221250534,-0.006403841078281403,627.0,1763260247.8478348,0.5635360479354858
296.3790283203125,,0.0002381720405537635,191.7997362613678,103168,,-5.960464477539062e-07,0.0010312087833881378,1215,0.0,2.9183924198150635e-05,0.0002736300230026245,627.0,1763260248.0600932,0.5445383787155151
0.00031136086909100413,,0.0002374039904680103,193.5766806602478,104448,,-0.18303656578063965,-0.0005963891744613647,1226,0.0,0.00017139874398708344,-0.001775221899151802,628.0,1763260249.8370376,0.5410574078559875
0.001213645562529564,,0.00023717357544228435,194.14170289039612,104832,,-0.02577388286590576,-0.01805540919303894,1230,0.001953125,0.002118620090186596,-0.004611127078533173,628.0,1763260250.4020598,0.5184881091117859
0.006081719882786274,,0.00023694316041655838,194.7058243751526,105216,,-0.7420241832733154,-0.0029641473665833473,1234,0.00390625,0.001530124805867672,-0.018902994692325592,628.0,1763260250.9661813,0.5070836544036865
0.0007019337499514222,,0.0002362519153393805,196.33921694755554,106368,,-0.12716758251190186,-0.021557509899139404,1245,0.005859375,0.003125438466668129,-0.023337552323937416,629.0,1763260252.5995739,0.4585435688495636
0.004044967237859964,,0.00023571428027935326,197.61059641838074,107264,,0.07736748456954956,-0.005815052427351475,1254,0.00390625,0.0018645720556378365,-0.015604496002197266,630.0,1763260253.8709533,0.5496366620063782
0.00016229742323048413,,0.00023463901015929878,200.0432436466217,109056,,0.6078276634216309,0.0009894529357552528,1271,0.0,0.00046800170093774796,0.0013056397438049316,631.0,1763260256.3036005,0.5705153942108154
0.0010456026066094637,,0.00023294931452255696,203.76308751106262,111872,,-0.04344618320465088,0.004432891495525837,1299,0.0,0.0001289481297135353,0.00033295154571533203,634.0,1763260260.0234444,0.541351318359375
0.00015635906311217695,,0.0002304915542481467,207.7715630531311,115968,,0.1672016978263855,0.004530429840087891,1339,0.0,0.00051933154463768,-0.003541235812008381,642.0,1763260264.03192,0.5069851875305176
,500.0,,207.81740498542786,116064,500.0,,,1340,,,,,1763260264.077762,
0.00015131135296542197,,0.00022987711417954415,209.04083442687988,116992,,0.02850806713104248,0.0053595127537846565,1349,0.0,0.0006251586601138115,-0.004445182159543037,644.0,1763260265.3011913,0.4927002489566803
0.0005674032727256417,,0.00022903225908521563,210.7487771511078,118400,,-0.09170103073120117,-0.0039521995931863785,1363,0.0,0.0003026369959115982,-0.002201259136199951,645.0,1763260267.009134,0.5591291189193726
,500.0,,210.9295768737793,118564,500.0,,,1365,,,,,1763260267.1899338,
0.00660019600763917,,0.00022864823404233903,211.5251967906952,119040,,-0.04796326160430908,0.002522292546927929,1370,0.0,0.00030696112662553787,-0.0012462520971894264,646.0,1763260267.7855537,0.5979396104812622
0.0014088349416851997,,0.00022803379397373646,212.7940423488617,120064,,0.08948373794555664,-0.004582011140882969,1380,0.01171875,0.003567981533706188,0.013517461717128754,647.0,1763260269.0543993,0.5674191117286682
,382.0,,212.84636759757996,120183,382.0,,,1381,,,,,1763260269.1067245,
0.0027077379636466503,,0.00022757296392228454,213.741201877594,120832,,0.034612178802490234,0.008681261911988258,1388,0.0,0.00044818222522735596,-0.0007725674659013748,648.0,1763260270.0015588,0.5630688667297363
0.00013581571693066508,,0.00022711213387083262,214.66070556640625,121600,,-0.006310105323791504,0.014697952196002007,1395,0.0,0.0012614522129297256,0.002213224768638611,649.0,1763260270.9210625,0.5646913647651672
0.0006426020991057158,,0.00022688171884510666,215.04043078422546,121984,,0.018770813941955566,0.0026631373912096024,1399,0.0,0.00017824023962020874,-0.0017187464982271194,650.0,1763260271.3007877,0.5307506322860718
0.00011023641127394512,,0.00022649769380223006,215.63500356674194,122624,,-0.032077789306640625,-0.0023627057671546936,1405,0.0,5.786120891571045e-05,0.0012075267732143402,651.0,1763260271.8953605,0.5821837186813354
0.004976077005267143,,0.00022488478862214833,218.07453179359436,125312,,0.02937328815460205,-0.005548540502786636,1432,0.001953125,0.0010781269520521164,-0.009558681398630142,657.0,1763260274.3348887,0.49175822734832764
0.001021140837110579,,0.00022480798361357301,218.18833804130554,125440,,-0.018833398818969727,0.014948680065572262,1433,0.001953125,0.003122190944850445,-0.007607892155647278,657.0,1763260274.448695,0.521390974521637
,500.0,,221.01171278953552,127683,500.0,,,1455,,,,,1763260277.2720697,
619.8875122070312,,0.00022342549345921725,221.17126560211182,127744,,3.701448440551758e-05,-0.0007251091301441193,1456,0.0,8.933804929256439e-05,0.0029564201831817627,659.0,1763260277.4316225,0.5871459245681763
0.004187650512903929,,0.00022334868845064193,221.32307863235474,127872,,-0.00369417667388916,-0.0020932676270604134,1457,0.0,0.0002862820401787758,-0.00726693868637085,659.0,1763260277.5834355,0.5800408720970154
0.0041848523542284966,,0.00021989247761666775,228.08285236358643,133632,,0.3045889139175415,-0.009559247642755508,1514,0.0,0.0006584711372852325,-0.0026519261300563812,665.0,1763260284.3432093,0.5064084529876709
,500.0,,228.72220945358276,134390,500.0,,,1521,,,,,1763260284.9825664,
0.00015335145872086287,,0.00021920123253948987,229.13486456871033,134784,,-0.4002559185028076,-0.009233219549059868,1525,0.0,0.0013758186250925064,0.0011007841676473618,668.0,1763260285.3952215,0.42983898520469666
775.4791870117188,,0.00021912442753091455,229.28640747070312,134912,,-0.00012314319610595703,0.0027851294726133347,1527,0.0,0.0003494527190923691,0.0024081990122795105,668.0,1763260285.5467644,0.5131328701972961
0.0004212013736832887,,0.0002189708175137639,229.5103461742401,135168,,0.7078924179077148,-0.002973383292555809,1529,0.0,0.0003023948520421982,-0.0041007399559021,668.0,1763260285.770703,0.4950844645500183
0.0006149220280349255,,0.00021866359747946262,229.96052956581116,135680,,-0.016115784645080566,-0.01212223805487156,1534,0.0,0.0005388669669628143,-0.0028236284852027893,669.0,1763260286.2208865,0.4535146951675415
,500.0,,230.10307359695435,135890,500.0,,,1536,,,,,1763260286.3634305,
0.0036522545851767063,,0.00021812596241943538,230.7922224998474,136576,,0.010907530784606934,0.0004756757989525795,1543,0.0,0.0009969668462872505,0.0013075554743409157,671.0,1763260287.0525794,0.4550626575946808
0.00011483395064715296,,0.00021797235240228474,231.01673460006714,136832,,0.25237494707107544,-0.008408443070948124,1545,0.0,0.001012478955090046,-0.007957054302096367,671.0,1763260287.2770915,0.47460031509399414
,500.0,,231.03769254684448,136890,500.0,,,1546,,,,,1763260287.2980494,
0.004711046349257231,,0.00021720430231653154,232.19605827331543,138112,,0.1441449522972107,0.005195660516619682,1558,0.0,0.00015766918659210205,0.002221103757619858,674.0,1763260288.4564152,0.5206800699234009
0.000662299687974155,,0.00021712749730795622,232.3088502883911,138240,,-0.28922736644744873,-0.016237780451774597,1559,0.001953125,0.001941770315170288,-0.018002934753894806,674.0,1763260288.5692072,0.5358432531356812
0.004615389741957188,,0.00021689708228223026,232.68469166755676,138624,,0.188762366771698,-0.001574849709868431,1563,0.0,0.0005104895681142807,-0.0016084201633930206,675.0,1763260288.9450486,0.5340684652328491
,500.0,,232.9139952659607,138890,500.0,,,1566,,,,,1763260289.1743522,
0.0004110518202651292,,0.00021536098211072385,235.3828284740448,141184,,0.06000161170959473,-0.001939370296895504,1588,0.0,0.00017138849943876266,-0.005501358769834042,678.0,1763260291.6431854,0.5170842409133911
8.805608376860619e-05,,0.00021528417710214853,235.54263591766357,141312,,-0.01795673370361328,0.005459117703139782,1589,0.0,0.0011286968365311623,-0.005766443908214569,678.0,1763260291.8029928,0.5213350057601929
0.005291820503771305,,0.0002148233470506966,236.5467336177826,142080,,0.1521804928779602,0.0016218125820159912,1597,0.0,0.0008635073900222778,-0.012082040309906006,679.0,1763260292.8070905,0.5200457572937012
0.005456982180476189,,0.00021420890698209405,237.87044143676758,143104,,-0.04818117618560791,-0.009134622290730476,1607,0.0,0.0010822266340255737,-0.016926541924476624,679.0,1763260294.1307983,0.5414780378341675
0.00018998573068529367,,0.0002140552969649434,238.18062710762024,143360,,0.46071547269821167,-0.0031784027814865112,1609,0.0,0.00047456100583076477,0.00790635496377945,680.0,1763260294.440984,0.5538023114204407
,500.0,,238.21565914154053,143390,500.0,,,1610,,,,,1763260294.476016,
0.005803158041089773,,0.00021390168694779277,238.46546244621277,143616,,0.017045438289642334,0.010687371715903282,1612,0.0,0.0017052814364433289,-0.009852193295955658,680.0,1763260294.7258193,0.5043256282806396
0.005027747713029385,,0.00021305683185346425,240.26474452018738,145024,,0.14933907985687256,0.006654729135334492,1626,0.0,0.0004007359966635704,-0.008336316794157028,681.0,1763260296.5251014,0.5765112042427063
0.00017895206110551953,,0.00021228878176771104,241.83194017410278,146304,,0.027348995208740234,-0.008834202773869038,1638,0.0,0.00022485945373773575,-0.0005795741453766823,682.0,1763260298.092297,0.5469040870666504
0.0002896477817557752,,0.00020929340098518878,247.43043065071106,151296,,-0.3985717296600342,-0.004175654612481594,1687,0.0,0.0009985947981476784,-0.01325203850865364,687.0,1763260303.6907876,0.5453372597694397
,500.0,,251.56490302085876,155890,500.0,,,1732,,,,,1763260307.82526,
0.0009393261861987412,,0.00020576037059072405,252.83731293678284,157184,,-0.13409209251403809,0.0019114864990115166,1745,0.0,0.00014907214790582657,-0.0016693994402885437,697.0,1763260309.0976698,0.49661821126937866
596.8109741210938,,0.00020529954053927213,253.5150010585785,157952,,0.0001284480094909668,0.00023513846099376678,1753,0.0,0.0001885686069726944,-0.0005362126976251602,698.0,1763260309.775358,0.43763822317123413
0.005017820745706558,,0.0002052227355306968,253.627112865448,158080,,0.03581726551055908,0.004645794630050659,1754,0.0,0.000734211876988411,-0.009362705051898956,698.0,1763260309.8874698,0.46126383543014526
0.0005758802290074527,,0.00020453149045351893,254.67909932136536,159232,,0.0023833513259887695,0.003352188505232334,1765,0.0,0.00017232168465852737,-0.0007232446223497391,700.0,1763260310.9394562,0.4798052906990051
