charts/episodic_return,global_step
15,15
40,55
9,64
29,93
17,110
32,142
45,187
30,217
33,250
12,262
36,298
19,317
26,343
15,358
13,371
22,393
11,404
16,420
15,435
22,457
19,476
33,509
26,535
30,565
10,575
21,596
19,615
16,631
18,649
30,679
15,694
16,710
12,722
16,738
28,766
20,786
92,878
15,893
14,907
13,920
28,948
16,964
39,1003
26,1029
26,1055
27,1082
8,1090
20,1110
20,1130
13,1143
10,1153
10,1163
13,1176
20,1196
13,1209
13,1222
12,1234
25,1259
10,1269
9,1278
11,1289
14,1303
22,1325
15,1340
25,1365
18,1383
14,1397
12,1409
13,1422
28,1450
18,1468
21,1489
11,1500
13,1513
17,1530
34,1564
14,1578
12,1590
15,1605
20,1625
12,1637
13,1650
11,1661
19,1680
9,1689
16,1705
11,1716
12,1728
12,1740
10,1750
21,1771
10,1781
12,1793
10,1803
9,1812
10,1822
18,1840
16,1856
10,1866
15,1881
10,1891
10,1901
12,1913
13,1926
13,1939
10,1949
13,1962
13,1975
9,1984
16,2000
11,2011
11,2022
16,2038
12,2050
11,2061
11,2072
15,2087
9,2096
8,2104
18,2122
23,2145
13,2158
12,2170
10,2180
9,2189
14,2203
13,2216
11,2227
11,2238
11,2249
10,2259
10,2269
10,2279
14,2293
17,2310
12,2322
11,2333
9,2342
10,2352
20,2372
13,2385
9,2394
11,2405
14,2419
21,2440
8,2448
19,2467
10,2477
11,2488
12,2500
9,2509
13,2522
13,2535
13,2548
10,2558
13,2571
12,2583
11,2594
9,2603
11,2614
18,2632
12,2644
8,2652
10,2662
9,2671
13,2684
12,2696
11,2707
13,2720
11,2731
15,2746
10,2756
12,2768
20,2788
14,2802
11,2813
27,2840
14,2854
11,2865
8,2873
11,2884
13,2897
12,2909
10,2919
13,2932
14,2946
9,2955
9,2964
17,2981
10,2991
9,3000
14,3014
13,3027
12,3039
10,3049
15,3064
10,3074
16,3090
16,3106
8,3114
21,3135
10,3145
10,3155
18,3173
11,3184
15,3199
11,3210
12,3222
9,3231
11,3242
11,3253
9,3262
12,3274
21,3295
11,3306
10,3316
11,3327
12,3339
10,3349
19,3368
13,3381
16,3397
10,3407
10,3417
24,3441
14,3455
23,3478
17,3495
18,3513
20,3533
17,3550
11,3561
10,3571
21,3592
18,3610
19,3629
14,3643
27,3670
14,3684
21,3705
18,3723
29,3752
13,3765
35,3800
25,3825
20,3845
16,3861
28,3889
46,3935
19,3954
20,3974
35,4009
38,4047
26,4073
17,4090
75,4165
45,4210
31,4241
57,4298
29,4327
81,4408
40,4448
28,4476
36,4512
28,4540
55,4595
44,4639
55,4694
44,4738
54,4792
79,4871
35,4906
56,4962
50,5012
70,5082
49,5131
58,5189
118,5307
44,5351
50,5401
40,5441
81,5522
45,5567
45,5612
51,5663
47,5710
47,5757
40,5797
32,5829
35,5864
87,5951
34,5985
69,6054
37,6091
138,6229
56,6285
26,6311
44,6355
59,6414
42,6456
20,6476
42,6518
32,6550
32,6582
33,6615
33,6648
43,6691
48,6739
40,6779
54,6833
52,6885
35,6920
39,6959
38,6997
54,7051
36,7087
31,7118
26,7144
28,7172
37,7209
45,7254
30,7284
46,7330
37,7367
37,7404
43,7447
43,7490
38,7528
51,7579
59,7638
35,7673
46,7719
31,7750
37,7787
48,7835
34,7869
28,7897
71,7968
47,8015
38,8053
36,8089
36,8125
38,8163
57,8220
51,8271
45,8316
47,8363
54,8417
68,8485
48,8533
99,8632
83,8715
75,8790
58,8848
55,8903
56,8959
62,9021
36,9057
79,9136
48,9184
43,9227
42,9269
41,9310
83,9393
40,9433
149,9582
69,9651
65,9716
46,9762
85,9847
40,9887
40,9927
68,9995
95,10090
52,10142
53,10195
34,10229
37,10266
34,10300
57,10357
29,10386
80,10466
51,10517
40,10557
68,10625
33,10658
48,10706
29,10735
40,10775
41,10816
48,10864
45,10909
31,10940
29,10969
66,11035
41,11076
45,11121
37,11158
49,11207
41,11248
40,11288
42,11330
40,11370
51,11421
29,11450
26,11476
37,11513
44,11557
44,11601
39,11640
47,11687
40,11727
35,11762
36,11798
32,11830
32,11862
28,11890
33,11923
44,11967
30,11997
48,12045
32,12077
28,12105
50,12155
34,12189
30,12219
53,12272
53,12325
40,12365
31,12396
44,12440
36,12476
31,12507
37,12544
36,12580
51,12631
40,12671
28,12699
33,12732
56,12788
37,12825
30,12855
39,12894
34,12928
34,12962
45,13007
36,13043
35,13078
56,13134
44,13178
47,13225
37,13262
32,13294
31,13325
50,13375
28,13403
29,13432
28,13460
31,13491
35,13526
24,13550
41,13591
27,13618
31,13649
49,13698
42,13740
29,13769
37,13806
31,13837
41,13878
57,13935
33,13968
38,14006
24,14030
36,14066
46,14112
39,14151
26,14177
42,14219
56,14275
31,14306
