_step,_runtime,global_step,_timestamp,losses/approx_kl,losses/explained_variance,losses/old_approx_kl,losses/clipfrac,losses/policy_loss,losses/entropy,charts/learning_rate,charts/SPS,losses/value_loss,charts/episodic_length,charts/episodic_return
0,1.527862548828125,0,1763260012.4700634,,,,,,,,,,,
7,2.9527907371520996,128,1763260013.8949916,8.861348032951355e-05,0.631797194480896,-0.003415752202272415,0.0,0.0026255538687109947,0.6930736303329468,0.0003000000142492354,881.0,0.49672186374664307,,
33,3.359846591949463,560,1763260014.3020475,,,,,,,,,,12.0,12.0
41,3.4995980262756348,726,1763260014.441799,,,,,,,,,,16.0,16.0
47,3.6067965030670166,801,1763260014.5489974,,,,,,,,,,13.0,13.0
64,3.917757987976074,1092,1763260014.859959,,,,,,,,,,12.0,12.0
74,4.134109258651733,1280,1763260015.0763102,0.004089193418622017,0.15766620635986328,0.011504413560032845,0.0,-0.051898617297410965,0.620468258857727,0.0002993087691720575,964.0,0.39624932408332825,,
77,4.1567299365997314,1322,1763260015.0989308,,,,,,,,,,12.0,12.0
88,4.307840347290039,1507,1763260015.2500412,,,,,,,,,,11.0,11.0
102,4.554211378097534,1664,1763260015.4964123,0.000415043905377388,0.04055708646774292,0.0016876179724931717,0.0,-0.0015011951327323914,0.49748876690864563,0.00029907835414633155,952.0,0.5069891810417175,,
133,4.919699430465698,2019,1763260015.8619003,,,,,,,,,,11.0,11.0
147,5.061148643493652,2160,1763260016.0033495,,,,,,,,,,13.0,13.0
149,5.137912034988403,2176,1763260016.080113,0.0016789548099040985,0.16312187910079956,0.0008400995284318924,0.0,0.005589988082647324,0.3566085398197174,0.00029877113411203027,933.0,0.5876644253730774,,
150,5.14250636100769,2182,1763260016.0847073,,,,,,,,,,10.0,10.0
155,5.171572685241699,2236,1763260016.1137736,,,,,,,,,,11.0,11.0
157,5.182527780532837,2258,1763260016.1247287,,,,,,,,,,13.0,13.0
195,5.604944229125977,2638,1763260016.5471451,,,,,,,,,,8.0,8.0
203,5.713232040405273,2708,1763260016.655433,,,,,,,,,,12.0,12.0
213,5.767215728759766,2812,1763260016.7094166,,,,,,,,,,12.0,12.0
217,5.852856397628784,2843,1763260016.7950573,,,,,,,,,,11.0,11.0
228,6.03201699256897,2952,1763260016.974218,,,,,,,,,,15.0,15.0
233,6.063524961471558,3016,1763260017.0057259,,,,,,,,,,16.0,16.0
251,6.316375255584717,3243,1763260017.2585762,,,,,,,,,,13.0,13.0
259,6.430959701538086,3332,1763260017.3731606,,,,,,,,,,11.0,11.0
265,6.4807891845703125,3443,1763260017.42299,,,,,,,,,,24.0,24.0
273,6.684802055358887,3603,1763260017.627003,,,,,,,,,,27.0,27.0
274,6.703589916229248,3651,1763260017.6457908,,,,,,,,,,48.0,48.0
292,7.328813076019287,4286,1763260018.271014,,,,,,,,,,57.0,57.0
327,8.414325714111328,5434,1763260019.3565266,,,,,,,,,,31.0,31.0
330,8.50833249092102,5504,1763260019.4505334,0.00011322367936372757,-0.030925393104553223,-0.0035800235345959663,0.0,-0.0019344203174114227,0.4874258041381836,0.00029677420388907194,965.0,2.7048845291137695,,
332,8.52677035331726,5541,1763260019.4689713,,,,,,,,,,24.0,24.0
340,8.75907015800476,5781,1763260019.701271,,,,,,,,,,21.0,21.0
370,9.571415424346924,6528,1763260020.5136163,0.0006036525592207909,0.08424311876296997,-0.005892149172723293,0.0,-0.009343050420284271,0.5069985389709473,0.0002961597638204694,965.0,0.2931038439273834,,
396,10.315166473388672,7401,1763260021.2573674,,,,,,,,,,69.0,69.0
425,12.122366666793823,8960,1763260023.0645676,0.0011160802096128464,0.9926648736000061,0.001118350774049759,0.0,-0.015200044959783554,0.4277254641056061,0.0002947004686575383,961.0,0.18964378535747528,,
441,13.018143653869629,9757,1763260023.9603446,,,,,,,,,,70.0,70.0
450,13.637992858886719,10312,1763260024.5801938,,,,,,,,,,80.0,80.0
471,14.800147294998169,11520,1763260025.7423482,0.00027382373809814453,0.9667448997497559,-0.004132386296987534,0.0,-0.0010287761688232422,0.27801981568336487,0.0002931643684860319,960.0,0.9812294244766235,,
481,15.29235315322876,12146,1763260026.234554,,,,,,,,,,113.0,113.0
490,15.879950046539307,12712,1763260026.822151,,,,,,,,,,143.0,143.0
504,16.692641496658325,13568,1763260027.6348424,0.0016267281025648117,0.9774051904678345,0.0019369907677173615,0.0,-0.005102023482322693,0.35777395963668823,0.00029193548834882677,977.0,0.16577287018299103,,
515,17.229800701141357,14121,1763260028.1720016,,,,,,,,,,59.0,59.0
530,17.954651594161987,14848,1763260028.8968525,5.914829671382904e-06,0.33730822801589966,-0.001303928904235363,0.0,-0.00022812001407146454,0.2539624273777008,0.00029116743826307356,980.0,11.852322578430176,,
539,18.301429748535156,15238,1763260029.2436306,,,,,,,,,,48.0,48.0
555,19.040908575057983,16000,1763260029.9831095,0.0003520306199789047,0.20055419206619263,-0.0038942229002714157,0.0,0.005193183198571205,0.2995871305465698,0.0002904761931858957,985.0,13.312397003173828,,
559,19.165987968444824,16150,1763260030.1081889,,,,,,,,,,69.0,69.0
568,19.509686708450317,16523,1763260030.4518876,,,,,,,,,,80.0,80.0
595,20.53683304786682,17653,1763260031.479034,,,,,,,,,,86.0,86.0
614,21.36146068572998,18432,1763260032.3036616,0.0017715990543365479,0.9825108647346497,0.0017080716788768768,0.009765625,0.0004403674975037575,0.27073046565055847,0.0002890168980229646,993.0,1.6538012027740479,,
630,21.944547414779663,19075,1763260032.8867483,,,,,,,,,,103.0,103.0
636,22.160449743270874,19311,1763260033.1026506,,,,,,,,,,44.0,44.0
