_step,_runtime,global_step,_timestamp,losses/approx_kl,losses/explained_variance,losses/old_approx_kl,losses/clipfrac,losses/policy_loss,losses/entropy,charts/learning_rate,charts/SPS,losses/value_loss,charts/episodic_length,charts/episodic_return
0,1.7964553833007812,0,1763260012.7044363,,,,,,,,,,,
7,3.0748977661132812,128,1763260013.9828787,2.0002946257591248e-05,0.09478974342346191,-0.0017618313431739807,0.0,-0.0029593370854854584,0.6931322813034058,0.0003000000142492354,918.0,0.5290498733520508,,
33,3.581878185272217,654,1763260014.489859,,,,,,,,,,24.0,24.0
41,3.729497194290161,827,1763260014.637478,,,,,,,,,,18.0,18.0
47,3.867973804473877,985,1763260014.7759547,,,,,,,,,,22.0,22.0
64,4.3580920696258545,1433,1763260015.266073,,,,,,,,,,33.0,33.0
74,4.6181111335754395,1746,1763260015.526092,,,,,,,,,,20.0,20.0
77,4.713689565658569,1807,1763260015.6216705,,,,,,,,,,37.0,37.0
88,4.97027063369751,2103,1763260015.8782516,,,,,,,,,,40.0,40.0
102,5.347782850265503,2445,1763260016.2557638,,,,,,,,,,49.0,49.0
104,5.361762523651123,2473,1763260016.2697434,,,,,,,,,,15.0,15.0
133,5.804142475128174,2924,1763260016.7121234,,,,,,,,,,18.0,18.0
147,6.047001838684082,3149,1763260016.9549828,,,,,,,,,,11.0,11.0
149,6.060541391372681,3177,1763260016.9685223,,,,,,,,,,15.0,15.0
150,6.066559553146362,3190,1763260016.9745405,,,,,,,,,,13.0,13.0
155,6.1709818840026855,3264,1763260017.0789628,,,,,,,,,,22.0,22.0
157,6.184638500213623,3293,1763260017.0926194,,,,,,,,,,11.0,11.0
195,6.850284099578857,3876,1763260017.758265,,,,,,,,,,15.0,15.0
203,6.979679346084595,4014,1763260017.8876603,,,,,,,,,,22.0,22.0
213,7.131974935531616,4208,1763260018.0399559,,,,,,,,,,12.0,12.0
217,7.234554052352905,4270,1763260018.142535,,,,,,,,,,24.0,24.0
228,7.537210941314697,4604,1763260018.4451919,,,,,,,,,,23.0,23.0
233,7.728964328765869,4736,1763260018.6369452,0.00432008970528841,0.578823983669281,-0.025851815938949585,0.0,0.0017990563064813614,0.5882635116577148,0.00029723503394052386,988.0,0.9867603778839111,,
251,8.332797527313232,5435,1763260019.2407784,,,,,,,,,,50.0,50.0
259,8.806061506271362,5929,1763260019.7140424,,,,,,,,,,184.0,184.0
265,8.94058346748352,6143,1763260019.8485644,,,,,,,,,,48.0,48.0
273,9.246198177337646,6400,1763260020.154179,0.0011898772791028023,-0.07895517349243164,0.004573558457195759,0.0,-0.0011477060616016388,0.4475948214530945,0.0002962365688290447,1014.0,4.011490345001221,,
274,9.25500774383545,6416,1763260020.1629887,,,,,,,,,,26.0,26.0
292,9.754533767700195,6912,1763260020.6625147,0.0003423374146223068,-0.05184435844421387,-0.0012845564633607864,0.0,-0.0020878734067082405,0.49178630113601685,0.0002959293487947434,1013.0,0.29731518030166626,,
327,10.58018445968628,7742,1763260021.4881654,,,,,,,,,,26.0,26.0
330,10.68873405456543,7808,1763260021.596715,0.00324393343180418,-0.02539956569671631,-0.00016202498227357864,0.00390625,-0.016455072909593582,0.46382996439933777,0.0002953917137347162,1007.0,9.402365684509277,,
332,10.713040590286255,7862,1763260021.6210215,,,,,,,,,,26.0,26.0
337,10.821941137313843,7961,1763260021.729922,,,,,,,,,,24.0,24.0
340,10.856398582458496,8049,1763260021.7643795,,,,,,,,,,35.0,35.0
370,11.564761638641357,8724,1763260022.4727426,,,,,,,,,,28.0,28.0
396,12.375385284423828,9283,1763260023.2833662,,,,,,,,,,35.0,35.0
425,13.051351547241211,9852,1763260023.9593325,,,,,,,,,,26.0,26.0
441,13.446852445602417,10112,1763260024.3548334,0.007428268902003765,0.10639023780822754,0.007689903490245342,0.033203125,-0.0008338280022144318,0.36854976415634155,0.0002940092235803604,962.0,13.532125473022461,,
450,13.628187894821167,10264,1763260024.5361688,,,,,,,,,,19.0,19.0
471,14.162527084350586,10745,1763260025.070508,,,,,,,,,,33.0,33.0
481,14.40465760231018,10996,1763260025.3126385,,,,,,,,,,21.0,21.0
490,14.626271724700928,11198,1763260025.5342526,,,,,,,,,,35.0,35.0
504,15.059174060821533,11540,1763260025.967155,,,,,,,,,,45.0,45.0
515,15.32028865814209,11832,1763260026.2282696,,,,,,,,,,30.0,30.0
530,15.70646595954895,12284,1763260026.6144469,,,,,,,,,,46.0,46.0
539,16.13959288597107,12548,1763260027.0475738,,,,,,,,,,47.0,47.0
547,16.37551188468933,12800,1763260027.2834928,0.00020966585725545883,0.8906010985374451,-0.0015254644677042961,0.0,0.0008793994784355164,0.4314855933189392,0.0002923963184002787,952.0,0.11498795449733734,,
555,16.540529012680054,13043,1763260027.44851,,,,,,,,,,24.0,24.0
559,16.652531623840332,13144,1763260027.5605125,,,,,,,,,,40.0,40.0
568,16.88236379623413,13361,1763260027.7903447,,,,,,,,,,34.0,34.0
595,17.660041332244873,14080,1763260028.5680223,0.0007501877844333649,0.9596750736236572,0.013391347602009773,0.0,-0.007773905992507935,0.40790820121765137,0.0002916282683145255,956.0,0.17215725779533386,,
