charts/episodic_return,global_step
18,18
14,32
10,42
18,60
71,131
17,148
18,166
13,179
30,209
26,235
23,258
32,290
26,316
23,339
20,359
15,374
34,408
37,445
34,479
21,500
10,510
12,522
33,555
44,599
10,609
22,631
54,685
12,697
12,709
14,723
47,770
24,794
13,807
13,820
9,829
34,863
10,873
44,917
10,927
13,940
12,952
10,962
15,977
19,996
19,1015
23,1038
10,1048
20,1068
14,1082
17,1099
11,1110
14,1124
11,1135
22,1157
12,1169
15,1184
10,1194
19,1213
14,1227
12,1239
17,1256
12,1268
14,1282
14,1296
11,1307
9,1316
10,1326
16,1342
11,1353
14,1367
11,1378
16,1394
11,1405
14,1419
13,1432
9,1441
9,1450
12,1462
16,1478
9,1487
13,1500
12,1512
17,1529
10,1539
13,1552
15,1567
8,1575
10,1585
11,1596
9,1605
14,1619
14,1633
10,1643
8,1651
10,1661
12,1673
9,1682
9,1691
9,1700
10,1710
11,1721
10,1731
12,1743
19,1762
16,1778
23,1801
9,1810
10,1820
10,1830
10,1840
9,1849
13,1862
10,1872
9,1881
14,1895
16,1911
12,1923
10,1933
10,1943
10,1953
10,1963
9,1972
12,1984
11,1995
10,2005
18,2023
12,2035
12,2047
10,2057
11,2068
9,2077
10,2087
9,2096
11,2107
8,2115
8,2123
14,2137
10,2147
12,2159
10,2169
13,2182
10,2192
11,2203
8,2211
11,2222
11,2233
11,2244
11,2255
9,2264
10,2274
9,2283
10,2293
10,2303
9,2312
10,2322
12,2334
14,2348
10,2358
10,2368
13,2381
13,2394
11,2405
8,2413
11,2424
10,2434
16,2450
9,2459
14,2473
14,2487
14,2501
9,2510
11,2521
10,2531
11,2542
9,2551
9,2560
8,2568
10,2578
14,2592
10,2602
10,2612
9,2621
10,2631
9,2640
10,2650
8,2658
10,2668
9,2677
10,2687
10,2697
9,2706
10,2716
9,2725
8,2733
9,2742
14,2756
13,2769
11,2780
9,2789
13,2802
8,2810
10,2820
10,2830
10,2840
9,2849
14,2863
10,2873
9,2882
9,2891
9,2900
9,2909
9,2918
13,2931
10,2941
9,2950
10,2960
9,2969
10,2979
10,2989
10,2999
10,3009
8,3017
9,3026
10,3036
10,3046
10,3056
10,3066
13,3079
10,3089
8,3097
12,3109
12,3121
12,3133
10,3143
10,3153
13,3166
10,3176
11,3187
12,3199
11,3210
10,3220
9,3229
12,3241
10,3251
9,3260
11,3271
9,3280
10,3290
14,3304
11,3315
15,3330
12,3342
11,3353
16,3369
11,3380
15,3395
11,3406
14,3420
13,3433
18,3451
11,3462
20,3482
12,3494
11,3505
17,3522
9,3531
13,3544
17,3561
10,3571
16,3587
31,3618
17,3635
20,3655
15,3670
13,3683
12,3695
29,3724
28,3752
20,3772
12,3784
22,3806
17,3823
22,3845
38,3883
22,3905
32,3937
41,3978
38,4016
19,4035
19,4054
57,4111
50,4161
65,4226
67,4293
79,4372
53,4425
43,4468
58,4526
50,4576
79,4655
171,4826
62,4888
32,4920
85,5005
45,5050
53,5103
50,5153
42,5195
35,5230
52,5282
50,5332
66,5398
31,5429
23,5452
56,5508
58,5566
39,5605
22,5627
48,5675
45,5720
47,5767
65,5832
65,5897
29,5926
39,5965
38,6003
49,6052
40,6092
48,6140
52,6192
40,6232
33,6265
37,6302
25,6327
32,6359
45,6404
24,6428
21,6449
49,6498
32,6530
23,6553
25,6578
37,6615
25,6640
24,6664
25,6689
43,6732
44,6776
25,6801
27,6828
34,6862
31,6893
26,6919
28,6947
37,6984
44,7028
18,7046
28,7074
31,7105
41,7146
31,7177
24,7201
34,7235
41,7276
40,7316
41,7357
25,7382
41,7423
25,7448
28,7476
23,7499
32,7531
28,7559
37,7596
27,7623
26,7649
29,7678
36,7714
35,7749
33,7782
25,7807
27,7834
35,7869
25,7894
26,7920
29,7949
20,7969
39,8008
53,8061
27,8088
35,8123
36,8159
24,8183
21,8204
59,8263
24,8287
26,8313
31,8344
52,8396
36,8432
37,8469
52,8521
39,8560
25,8585
46,8631
31,8662
30,8692
29,8721
25,8746
46,8792
48,8840
36,8876
52,8928
40,8968
61,9029
57,9086
31,9117
47,9164
51,9215
62,9277
45,9322
40,9362
38,9400
52,9452
35,9487
38,9525
37,9562
51,9613
60,9673
36,9709
49,9758
40,9798
31,9829
55,9884
53,9937
43,9980
57,10037
47,10084
65,10149
62,10211
45,10256
37,10293
46,10339
48,10387
70,10457
57,10514
67,10581
39,10620
50,10670
45,10715
32,10747
46,10793
60,10853
74,10927
46,10973
55,11028
49,11077
50,11127
75,11202
72,11274
51,11325
79,11404
61,11465
68,11533
47,11580
55,11635
35,11670
48,11718
75,11793
52,11845
93,11938
52,11990
81,12071
59,12130
42,12172
95,12267
33,12300
75,12375
62,12437
40,12477
56,12533
86,12619
40,12659
56,12715
43,12758
46,12804
65,12869
158,13027
139,13166
32,13198
70,13268
107,13375
35,13410
97,13507
49,13556
55,13611
75,13686
35,13721
38,13759
34,13793
49,13842
48,13890
84,13974
45,14019
53,14072
44,14116
51,14167
89,14256
98,14354
38,14392
46,14438
66,14504
55,14559
34,14593
43,14636
45,14681
49,14730
33,14763
34,14797
47,14844
34,14878
45,14923
48,14971
45,15016
67,15083
31,15114
51,15165
34,15199
43,15242
38,15280
56,15336
30,15366
40,15406
28,15434
61,15495
50,15545
41,15586
30,15616
33,15649
39,15688
51,15739
29,15768
35,15803
31,15834
42,15876
61,15937
32,15969
35,16004
44,16048
30,16078
48,16126
44,16170
41,16211
28,16239
53,16292
60,16352
47,16399
36,16435
28,16463
34,16497
24,16521
31,16552
32,16584
29,16613
23,16636
33,16669
34,16703
45,16748
28,16776
35,16811
41,16852
34,16886
30,16916
33,16949
32,16981
49,17030
38,17068
35,17103
41,17144
37,17181
31,17212
21,17233
26,17259
22,17281
34,17315
34,17349
27,17376
38,17414
28,17442
27,17469
26,17495
38,17533
30,17563
30,17593
30,17623
34,17657
21,17678
36,17714
33,17747
22,17769
35,17804
28,17832
28,17860
23,17883
28,17911
37,17948
30,17978
33,18011
28,18039
25,18064
28,18092
25,18117
29,18146
41,18187
30,18217
22,18239
34,18273
38,18311
38,18349
27,18376
25,18401
25,18426
23,18449
26,18475
27,18502
29,18531
31,18562
38,18600
28,18628
40,18668
40,18708
39,18747
25,18772
25,18797
23,18820
29,18849
48,18897
29,18926
31,18957
26,18983
30,19013
27,19040
34,19074
34,19108
33,19141
43,19184
32,19216
33,19249
31,19280
40,19320
47,19367
30,19397
37,19434
29,19463
26,19489
32,19521
28,19549
28,19577
38,19615
46,19661
34,19695
40,19735
33,19768
24,19792
36,19828
35,19863
25,19888
31,19919
21,19940
28,19968
52,20020
37,20057
24,20081
54,20135
29,20164
28,20192
26,20218
30,20248
30,20278
55,20333
29,20362
24,20386
30,20416
33,20449
34,20483
28,20511
41,20552
34,20586
59,20645
65,20710
35,20745
26,20771
52,20823
27,20850
