losses/old_approx_kl,charts/learning_rate,losses/approx_kl,losses/policy_loss,charts/episodic_return,_timestamp,losses/entropy,losses/clipfrac,charts/SPS,losses/value_loss,global_step,_runtime,losses/explained_variance,charts/episodic_length,_step
0.0035557756200432777,0.0002301075292052701,0.001743772067129612,-0.03192507103085518,,1763260189.3699183,0.49601414799690247,0.0,1070.0,0.0014377604238688946,116608,134.51933526992798,0.013848721981048584,,1456
-0.0003857789561152458,0.0002300307241966948,0.0012108748778700829,0.01496731024235487,,1763260189.4824824,0.571094274520874,0.00390625,1070.0,0.001688661752268672,116736,134.63189935684204,-14.407121658325195,,1457
,,,,500.0,1763260194.6149564,,,,,122393,139.76437330245972,,500.0,1514
-0.005137170664966106,0.00022619047376792878,0.0001529967412352562,-0.0006458200514316559,,1763260195.2786694,0.5961382985115051,0.0,1072.0,0.0046770754270255566,123136,140.42808628082275,-0.018794536590576172,,1521
-0.010545721277594566,0.00022596005874220282,0.0005094651132822037,-0.0020002275705337524,,1763260195.6539261,0.5721300840377808,0.0,1072.0,0.0004839268221985549,123520,140.80334305763245,-0.0001207590103149414,,1525
-0.015655875205993652,0.00022580644872505218,0.008621886372566223,-0.025935515761375427,,1763260195.8751152,0.5052033066749573,0.0078125,1072.0,4.530605292529799e-05,123776,141.02453207969666,0.22493988275527954,,1527
-0.01695384457707405,0.00022572964371647686,0.0021354220807552338,0.002192452549934387,,1763260195.9894893,0.5702873468399048,0.00390625,1072.0,1053.67919921875,123904,141.13890624046326,-2.574920654296875e-05,,1529
-0.0011009229347109795,0.00022542242368217558,0.000659857876598835,0.013086400926113129,,1763260196.435562,0.5947815775871277,0.0,1072.0,1049.03955078125,124416,141.58497881889343,0.00012111663818359375,,1534
0.017526159062981606,0.00022526881366502494,0.0040263766422867775,-0.005937069654464722,,1763260196.6969383,0.5523301362991333,0.005859375,1072.0,0.0009104586788453162,124672,141.84635519981384,-0.042832255363464355,,1536
,,,,500.0,1763260197.2865093,,,,,125393,142.43592619895935,,500.0,1543
-0.004446954466402531,0.0002247311786049977,0.0006364183500409126,0.004777245223522186,,1763260197.482168,0.5414589047431946,0.0,1073.0,0.006845538504421711,125568,142.6315848827362,-0.05448031425476074,,1545
0.002139684744179249,0.00022465437359642237,0.0004499359056353569,0.002154037356376648,,1763260197.6947973,0.5792293548583984,0.0,1072.0,0.0013561586383730173,125696,142.8442142009735,-0.00616455078125,,1546
,,,,500.0,1763260198.7776768,,,,,126893,143.92709374427795,,500.0,1558
-0.0026123840361833572,0.00022388632351066917,0.00010380521416664124,7.003173232078552e-05,,1763260198.8732252,0.5551649928092957,0.0,1072.0,1129.3251953125,126976,144.02264213562012,1.233816146850586e-05,,1559
,,,,500.0,1763260199.2190223,,,,,127393,144.36843919754028,,500.0,1563
0.002088603563606739,0.00022342549345921725,1.2625940144062042e-05,-0.0010907799005508423,,1763260199.5442007,0.562213659286499,0.0,1072.0,0.000903670210391283,127744,144.69361758232117,0.27792465686798096,,1566
0.0060378173366189,0.00022211982286535203,0.00023734290152788162,0.0012646615505218506,,1763260201.5184312,0.5402960181236267,0.0,1073.0,786.5020751953125,129920,146.66784811019897,5.8650970458984375e-05,,1588
-0.0015336899086833,0.00022204301785677671,0.0002166731283068657,-0.006345516070723534,,1763260201.6301208,0.5515425801277161,0.0,1073.0,0.003774505341425538,130048,146.7795376777649,0.009353876113891602,,1589
,,,,500.0,1763260202.364161,,,,,130893,147.51357793807983,,500.0,1597
