_step,_runtime,global_step,_timestamp,charts/episodic_length,charts/episodic_return,losses/approx_kl,losses/explained_variance,losses/old_approx_kl,losses/clipfrac,losses/policy_loss,losses/entropy,charts/learning_rate,charts/SPS,losses/value_loss
0,24.812448501586914,0,1763260079.9295375,,,,,,,,,,,
7,25.751770496368408,174,1763260080.8688595,27.0,27.0,,,,,,,,,
33,26.2841157913208,762,1763260081.4012048,20.0,20.0,,,,,,,,,
41,26.48722815513611,920,1763260081.6043172,17.0,17.0,,,,,,,,,
47,26.622594833374023,1081,1763260081.7396839,49.0,49.0,,,,,,,,,
64,27.217117071151733,1664,1763260082.334206,,,0.0007369918748736382,0.036336660385131836,0.002368350513279438,0.0,0.008911069482564926,0.613476037979126,0.00029907835414633155,1034.0,77.79094696044922
74,27.490682363510132,2022,1763260082.6077714,80.0,80.0,,,,,,,,,
77,27.586705446243286,2090,1763260082.7037945,48.0,48.0,,,,,,,,,
88,27.92234992980957,2432,1763260083.039439,,,1.9152648746967316e-05,0.01634061336517334,0.0010770084336400032,0.0,-0.0022793635725975037,0.6141254901885986,0.00029861752409487963,1051.0,253.8765411376953
102,28.41654634475708,2958,1763260083.5336354,55.0,55.0,,,,,,,,,
104,28.52414345741272,3072,1763260083.6412325,,,2.993084490299225e-05,0.005215942859649658,-0.0005336813628673553,0.0,-0.001400914043188095,0.6309497356414795,0.000298233499052003,1053.0,297.3311767578125
133,29.505239963531494,4150,1763260084.622329,67.0,67.0,,,,,,,,,
147,30.061408519744873,4738,1763260085.1784976,41.0,41.0,,,,,,,,,
149,30.098753213882446,4836,1763260085.2158422,48.0,48.0,,,,,,,,,
150,30.176029682159424,4864,1763260085.2931187,,,2.133287489414215e-05,0.0029341578483581543,-0.0011978354305028915,0.0,0.0007790885865688324,0.5865013599395752,0.00029715822893194854,1065.0,99.9699478149414
155,30.349965810775757,5085,1763260085.4670548,51.0,51.0,,,,,,,,,
157,30.442524194717407,5149,1763260085.5596132,64.0,64.0,,,,,,,,,
172,31.009860515594482,5760,1763260086.1269495,,,5.885027348995209e-06,0.016907930374145508,0.0015431372448801994,0.0,-0.0012885555624961853,0.5950186252593994,0.0002966205938719213,1066.0,123.32124328613281
195,31.954622507095337,6792,1763260087.0717115,92.0,92.0,,,,,,,,,
203,32.30350661277771,7168,1763260087.4205956,,,8.112750947475433e-05,-0.014644742012023926,0.0005026869475841522,0.0,0.0003942660987377167,0.5944181680679321,0.0002957757387775928,1070.0,251.52200317382812
213,32.696383237838745,7642,1763260087.8134723,54.0,54.0,,,,,,,,,
217,32.89726448059082,7808,1763260088.0143535,,,7.451511919498444e-06,0.060004591941833496,0.0007390761747956276,0.0,-0.0012370310723781586,0.6210120916366577,0.0002953917137347162,1071.0,100.55845642089844
228,33.38965058326721,8342,1763260088.5067396,32.0,32.0,,,,,,,,,
233,33.668487310409546,8576,1763260088.7855763,,,9.115785360336304e-05,0.006465792655944824,-0.0025433283299207687,0.0,-0.001262672245502472,0.5415747761726379,0.00029493088368326426,1064.0,81.49549102783203
251,34.47588801383972,9472,1763260089.592977,,,0.00014367792755365372,-0.03280460834503174,0.004694555886089802,0.0,-0.0014457926154136658,0.6045671105384827,0.000294393248623237,1068.0,82.74444580078125
259,34.774274587631226,9846,1763260089.8913636,69.0,69.0,,,,,,,,,
265,35.395983934402466,10112,1763260090.513073,,,6.967969238758087e-05,-0.025055766105651855,-0.0019725412130355835,0.0,-0.0044040195643901825,0.5830859541893005,0.0002940092235803604,1033.0,95.28780364990234
273,35.92364954948425,10624,1763260091.0407386,,,3.28822061419487e-05,-0.00909578800201416,-0.0020835259929299355,0.0,0.0004928391426801682,0.586460530757904,0.00029370200354605913,1030.0,163.72708129882812
