losses/value_loss,charts/episodic_length,charts/learning_rate,losses/entropy,losses/clipfrac,_step,charts/SPS,_runtime,losses/old_approx_kl,charts/episodic_return,_timestamp,global_step,losses/explained_variance,losses/policy_loss,losses/approx_kl
44.156829833984375,,0.0002841013774741441,0.5807917714118958,0.0,450,1026.0,51.76373219490051,-2.868473529815674e-06,,1763260106.9696922,26624,0.8231042623519897,0.00042309798300266266,1.1527910828590393e-05
343.6380615234375,,0.0002832565223798156,0.5905377268791199,0.0,471,1027.0,53.09986233711243,0.0015308558940887451,,1763260108.3058224,28032,0.1327289342880249,-0.0033428892493247986,1.9708648324012756e-05
,100.0,,,,481,,53.671101093292236,,100.0,1763260108.8770611,28675,,,
,119.0,,,,490,,54.28805756568909,,119.0,1763260109.4940176,29324,,,
13.8815279006958,,0.0002818740322254598,0.6131179928779602,0.0,504,1031.0,55.235716581344604,0.00016769766807556152,,1763260110.4416766,30336,0.9490357041358948,-0.002904169261455536,0.000315861776471138
6.690197467803955,,0.0002814132021740079,0.6016638278961182,0.0,515,1033.0,55.91994500160217,0.007272951304912567,,1763260111.125905,31104,0.9798336029052734,0.004916973412036896,0.000322708860039711
194.858154296875,,0.0002806451520882547,0.5841323137283325,0.0,530,1034.0,57.13076567649841,0.0027078334242105484,,1763260112.3367257,32384,0.3102172613143921,-0.005096614360809326,0.0007685180753469467
76.31078338623047,,0.00028010751702822745,0.5890084505081177,0.0,539,1036.0,57.920047998428345,-0.0011049453169107437,,1763260113.126008,33280,0.4965505003929138,-5.9895217418670654e-05,1.8324702978134155e-05
,415.0,,,,547,,58.553481578826904,,415.0,1763260113.7594416,34015,,,
,155.0,,,,555,,59.118271589279175,,155.0,1763260114.3242316,34648,,,
127.02909851074219,,0.00027903224690817297,0.5890061259269714,0.0,559,1039.0,59.57580256462097,-0.001454923301935196,,1763260114.7817626,35072,0.3887481093406677,-0.00594530813395977,0.0007037334144115448
,173.0,,,,568,,60.15366840362549,,173.0,1763260115.3596284,35734,,,
,311.0,,,,595,,61.960514307022095,,311.0,1763260117.1664743,37722,,,
33.655517578125,,0.00027672809665091336,0.5374027490615845,0.0,612,1043.0,63.10901856422424,0.0004393775016069412,,1763260118.3149786,38912,0.8615678548812866,0.0038421601057052612,0.00013268738985061646
78.65499877929688,,0.00027665129164233804,0.5592520833015442,0.0,614,1043.0,63.22301888465881,-0.011462260037660599,,1763260118.428979,39040,0.8285524845123291,0.015673577785491943,0.002012353390455246
51.72913360595703,,0.0002758832706604153,0.5785080194473267,0.0,630,1044.0,64.40931391716003,0.01780175417661667,,1763260119.615274,40320,0.8619681596755981,-0.00788196548819542,0.0012133978307247162
45.98163986206055,,0.000275576050626114,0.5595995783805847,0.0,636,1045.0,64.88711071014404,-0.0023654941469430923,,1763260120.0930707,40832,0.7599178552627563,0.0026472732424736023,5.9368088841438293e-05
,203.0,,,,640,,65.13100957870483,,203.0,1763260120.3369696,41132,,,
49.532535552978516,,0.00027488480554893613,0.6268874406814575,0.0,650,1046.0,65.94383144378662,-0.0016455752775073051,,1763260121.1497915,41984,0.8668371438980103,-0.005968768149614334,0.00017866399139165878
33.46778106689453,,0.0002741167554631829,0.5465512871742249,0.0,664,1048.0,67.09260559082031,0.0024550659582018852,,1763260122.2985656,43264,-0.017573833465576172,-0.0034042149782180786,0.00038039032369852066
31.73558235168457,,0.0002729646803345531,0.5686680674552917,0.0,684,1050.0,68.82817196846008,-0.00030463095754384995,,1763260124.034132,45184,0.002521693706512451,-0.00022223033010959625,1.2801028788089752e-05
90.13793182373047,,0.00027265746030025184,0.580312967300415,0.0,689,1051.0,69.27540040016174,-0.0034684278070926666,,1763260124.4813604,45696,-0.2056741714477539,0.0021724216639995575,0.0005466155707836151
29.52363395690918,,0.0002721966302487999,0.545283854007721,0.0,698,1052.0,69.97770500183105,0.0022376682609319687,,1763260125.183665,46464,-0.020856380462646484,-0.0007821116596460342,6.228871643543243e-05
32.13753890991211,,0.00027196621522307396,0.5541419386863708,0.0,702,1052.0,70.31359314918518,-0.0004446050152182579,,1763260125.5195532,46848,-0.016625523567199707,0.0003812965005636215,2.095382660627365e-05
22.249345779418945,,0.0002716589951887727,0.5835785269737244,0.0,707,1053.0,70.78573060035706,2.6561319828033447e-06,,1763260125.9916906,47360,0.6737878322601318,0.0007920414209365845,5.340203642845154e-06
23.32588768005371,,0.0002705069200601429,0.630834698677063,0.0,729,1054.0,72.5556857585907,0.00011078920215368271,,1763260127.7616458,49280,0.04426783323287964,0.0004561878740787506,2.2584572434425354e-06
1447.7786865234375,,0.00026920123491436243,0.5991301536560059,0.0,757,1056.0,74.535071849823,-0.00011862348765134811,,1763260129.741032,51456,0.03972280025482178,-0.0014028996229171753,0.00010087992995977402
22.86711311340332,,0.00026889401488006115,0.5934388041496277,0.0,762,1057.0,74.98499131202698,-0.0054007358849048615,,1763260130.1909513,51968,-0.04937469959259033,0.00117599219083786,0.00023357197642326355
,363.0,,,,767,,75.35551047325134,,363.0,1763260130.5614705,52363,,,
,164.0,,,,775,,75.98074793815613,,164.0,1763260131.186708,53072,,,
15.350871086120605,,0.0002675883297342807,0.5773977637290955,0.0,788,1054.0,77.17680096626282,-2.710893750190735e-05,,1763260132.382761,54144,-0.04998123645782471,-0.0012220516800880432,2.0232051610946655e-05
,81.0,,,,797,,77.80785608291626,,81.0,1763260133.013816,54834,,,
19.616945266723633,,0.00026666666963137686,0.5888776779174805,0.0,806,1053.0,78.65309524536133,-0.0003661094233393669,,1763260133.8590553,55680,-0.34893202781677246,0.0026104599237442017,3.1352974474430084e-05
18.52605438232422,,0.00026620583957992494,0.6129274964332581,0.0,815,1054.0,79.35294532775879,-0.001613633707165718,,1763260134.5589054,56448,-0.02107059955596924,-0.002035483717918396,6.21303915977478e-05
,500.0,,,,863,,83.59162068367004,,500.0,1763260138.7975807,61148,,,
7.559495449066162,,0.00026282641920261085,0.5315573811531067,0.0,872,1058.0,84.45315408706665,-5.420669913291931e-05,,1763260139.6591141,62080,-0.002672433853149414,-0.004921242594718933,0.0004412122070789337
8.761624336242676,,0.0002625960041768849,0.5757908821105957,0.0,876,1058.0,84.82749342918396,-0.004732009954750538,,1763260140.0334535,62464,-0.18370068073272705,-0.01613953709602356,0.0015791570767760277
,500.0,,,,922,,89.01692271232605,,500.0,1763260144.2228827,67076,,,
0.8565049767494202,,0.00025937019381672144,0.5666366815567017,0.0,930,1062.0,89.68871593475342,-0.0007348489016294479,,1763260144.894676,67840,-0.00015997886657714844,0.00035285577178001404,1.0009855031967163e-05
1413.6287841796875,,0.0002589093637652695,0.5823114514350891,0.0,938,1062.0,90.40141201019287,-0.009574324823915958,,1763260145.607372,68608,0.0005904436111450195,-0.0027359426021575928,0.0010553384199738503
0.44041186571121216,,0.00025867894873954356,0.5437345504760742,0.0,941,1062.0,90.73567962646484,0.0005441354587674141,,1763260145.9416397,68992,-0.0770576000213623,0.001135651022195816,0.0001170644536614418
,500.0,,,,942,,90.7613890171051,,500.0,1763260145.967349,69065,,,
,352.0,,,,948,,91.24238634109497,,352.0,1763260146.4483464,69556,,,
0.041898153722286224,,0.00025683562853373587,0.5891932249069214,0.01953125,974,1064.0,93.54385995864868,0.013428627513349056,,1763260148.74982,72064,0.315498411655426,-0.003912195563316345,0.008462641388177872
,500.0,,,,980,,94.03299903869629,,500.0,1763260149.238959,72587,,,
1471.5760498046875,,0.0002562211884651333,0.5804069638252258,0.0,985,1064.0,94.47589111328125,0.011008748784661293,,1763260149.6818511,73088,2.086162567138672e-06,0.009870238602161407,0.0010906346142292023
1227.8203125,,0.00025560674839653075,0.5508070588111877,0.0,995,1065.0,95.40829253196716,-0.0009295651689171791,,1763260150.6142526,74112,4.2438507080078125e-05,0.005821794271469116,0.00021694134920835495
,166.0,,,,997,,95.52731466293335,,166.0,1763260150.7332747,74253,,,
282.7413024902344,,0.00025445467326790094,0.6159965991973877,0.0,1015,1065.0,97.16928148269653,0.006701824255287647,,1763260152.3752415,76032,9.953975677490234e-05,-0.0003275945782661438,0.00030016619712114334
975.9681396484375,,0.000254224258242175,0.4804407060146332,0.0,1020,1065.0,97.50916934013367,4.196539521217346e-06,,1763260152.7151294,76416,0.00664973258972168,-0.00017690658569335938,1.8421560525894165e-06
,500.0,,,,1031,,98.47280740737915,,500.0,1763260153.6787674,77507,,,
0.0004641351115424186,,0.0002523809380363673,0.5758229494094849,0.00390625,1050,1067.0,100.31468319892883,0.006314000114798546,,1763260155.5206432,79488,0.1824169158935547,-0.019289884716272354,0.0023521985858678818
0.007661939598619938,,0.00025222732801921666,0.5427284240722656,0.001953125,1053,1067.0,100.53925156593323,0.01664082333445549,,1763260155.7452116,79744,-0.048076629638671875,-0.01846964657306671,0.0021678274497389793
0.0035805494990199804,,0.00025192013708874583,0.5632643103599548,0.0,1058,1067.0,100.98846936225891,-0.0033417940139770508,,1763260156.1944294,80256,0.08778369426727295,-0.0053318217396736145,0.0009191110730171204
0.0012171923881396651,,0.00025038403691723943,0.5927563905715942,0.021484375,1083,1068.0,103.30397963523865,0.009854070842266083,,1763260158.5099397,82816,-0.1497347354888916,-0.052407070994377136,0.006303412839770317
0.00896693579852581,,0.0002500000118743628,0.5465814471244812,0.001953125,1091,1068.0,103.90467667579651,-0.007865330204367638,,1763260159.1106367,83456,-0.5150232315063477,-0.026793602854013443,0.0038018207997083664
,500.0,,,,1106,,105.3860719203949,,500.0,1763260160.592032,85084,,,
0.004996695555746555,,0.0002483103016857058,0.5141702890396118,0.0,1118,1069.0,106.50800776481628,0.0037622377276420593,,1763260161.7139678,86272,0.017527103424072266,-0.0031557343900203705,0.000280771404504776
0.00020780134946107864,,0.00024784947163425386,0.5156320929527283,0.0,1125,1069.0,107.21495652198792,0.02253202348947525,,1763260162.4209166,87040,-0.19716393947601318,-0.00347185879945755,0.0024945950135588646
0.008822557516396046,,0.00024738864158280194,0.47335171699523926,0.0,1133,1069.0,107.91980004310608,0.003607954829931259,,1763260163.12576,87808,-0.10950052738189697,-0.011702347546815872,0.0014903917908668518
,500.0,,,,1145,,109.00757002830505,,500.0,1763260164.21353,89084,,,
0.0002762366784736514,,0.00024546851636841893,0.4610249996185303,0.0,1164,1070.0,110.82629776000977,0.01379443146288395,,1763260166.0322578,91008,-0.07943618297576904,-0.006356585770845413,0.00076347216963768
,500.0,,,,1165,,110.85600590705872,,500.0,1763260166.061966,91084,,,
0.006272067781537771,,0.000245007686316967,0.4670531153678894,0.0,1172,1071.0,111.50267815589905,0.004517108201980591,,1763260166.7086382,91776,-0.010673165321350098,0.009096480906009674,0.0017519835382699966
639.4998168945312,,0.00024447005125693977,0.5204894542694092,0.0,1181,1071.0,112.32191872596741,0.004089214839041233,,1763260167.5278788,92672,2.4080276489257812e-05,-0.006724178791046143,0.0003356644883751869
773.1708374023438,,0.0002441628312226385,0.5285077691078186,0.009765625,1186,1071.0,112.7675461769104,0.002489299513399601,,1763260167.9735062,93184,-8.869171142578125e-05,-0.002929121255874634,0.0018234895542263985
0.0026069465093314648,,0.0002434715861454606,0.47736212611198425,0.0,1197,1072.0,113.80416369438171,-0.017017383128404617,,1763260169.0101237,94336,0.07063239812850952,-0.0050505176186561584,0.0005461601540446281
0.00039597239810973406,,0.00024247312103398144,0.5631629824638367,0.0,1213,1072.0,115.32593655586243,0.009343523532152176,,1763260170.5318966,96000,-0.14343440532684326,-0.0072470009326934814,0.0016756784170866013
1339.2020263671875,,0.00024239631602540612,0.5618721842765808,0.0,1215,1072.0,115.43938899040222,-0.0030534090474247932,,1763260170.645349,96128,-0.00047647953033447266,0.00483597069978714,0.0002319207414984703
0.009416882880032063,,0.00024170507094822824,0.5273973941802979,0.02734375,1226,1073.0,116.48029398918152,-0.03137223422527313,,1763260171.686254,97280,-0.15883588790893555,-0.029919076710939407,0.013224464841187
824.503662109375,,0.00024147465592250228,0.5800228118896484,0.0,1230,1073.0,116.81688690185547,-0.000666406936943531,,1763260172.022847,97664,-0.00020825862884521484,0.0073285289108753204,0.0013393042609095573
,500.0,,,,1234,,117.20250177383423,,500.0,1763260172.4084618,98084,,,
434.8635559082031,,0.00024055299581959844,0.5664533376693726,0.0,1245,1073.0,118.23243236541748,0.006235005334019661,,1763260173.4383924,99200,0.00039440393447875977,-0.007281355559825897,0.0009522046893835068
0.005226730369031429,,0.00023993855575099587,0.5693280696868896,0.0,1254,1073.0,119.16576838493347,-0.014202109538018703,,1763260174.3717284,100224,-0.0399397611618042,-0.01923726126551628,0.0013279737904667854
0.00021370385366026312,,0.0002388632856309414,0.543112576007843,0.0,1271,1074.0,120.76916408538818,0.0026926156133413315,,1763260175.9751241,102016,-0.22095298767089844,0.0002616867423057556,0.0004090555012226105
0.0027622440829873085,,0.00023717357544228435,0.5457253456115723,0.0,1299,1074.0,123.34182596206665,0.0002576187252998352,,1763260178.547786,104832,-0.016319870948791504,-1.8810853362083435e-05,2.33575701713562e-06
0.0008025512797757983,,0.0002347158151678741,0.4824042320251465,0.001953125,1339,1076.0,127.03183555603027,-0.013416160829365253,,1763260182.2377956,108928,-0.08983242511749268,0.002742685377597809,0.00018452387303113937
0.00031246879370883107,,0.00023463901015929878,0.42974722385406494,0.0,1340,1076.0,127.14486527442932,0.006583549082279205,,1763260182.3508253,109056,0.1683518886566162,-0.0016661658883094788,0.0005302168428897858
0.0008120351703837514,,0.00023410138965118676,0.45201727747917175,0.0,1349,1076.0,127.96220374107361,0.0019458411261439323,,1763260183.1681638,109952,-0.035621047019958496,0.00036114081740379333,0.002044753171503544
0.0017074404750019312,,0.00023325653455685824,0.3526589870452881,0.0,1363,1076.0,129.22856163978577,-0.012706550769507885,,1763260184.4345217,111360,-0.0010843276977539062,-0.001089625060558319,0.0005192114040255547
,500.0,,,,1365,,129.3744912147522,,500.0,1763260184.5804513,111584,,,
,500.0,,,,1370,,129.8506646156311,,500.0,1763260185.0566247,112084,,,
,500.0,,,,1380,,130.77127933502197,,500.0,1763260185.9772394,113084,,,
759.7681274414062,,0.00023218126443680376,0.4478707015514374,0.0,1381,1077.0,130.86192727088928,0.004616396501660347,,1763260186.0678873,113152,0.00030791759490966797,0.0011802315711975098,0.00035875104367733
0.003393752733245492,,0.00023172043438535184,0.39413419365882874,0.001953125,1388,1077.0,131.53353762626648,0.03277551755309105,,1763260186.7394977,113920,0.04342842102050781,-0.023723047226667404,0.0034545930102467537
1137.262451171875,,0.00023133640934247524,0.3807612657546997,0.0,1395,1077.0,132.13465642929077,-0.0027965568006038666,,1763260187.3406165,114560,0.00017523765563964844,-0.0021808557212352753,4.172883927822113e-05
,500.0,,,,1399,,132.49731874465942,,500.0,1763260187.7032788,115030,,,
1390.3382568359375,,0.00023072196927387267,0.44006216526031494,0.0,1405,1077.0,133.06419324874878,0.004602494649589062,,1763260188.2701533,115584,6.16908073425293e-05,-0.006257116794586182,0.00031691882759332657
0.0008638505823910236,,0.00022903225908521563,0.49242833256721497,0.0078125,1432,1078.0,135.5921139717102,0.016683291643857956,,1763260190.798074,118400,0.0074645280838012695,-0.040962088853120804,0.005365501157939434
0.00037508000968955457,,0.0002289554540766403,0.5115422606468201,0.005859375,1433,1078.0,135.70394134521484,0.008689843118190765,,1763260190.9099014,118528,-0.08752405643463135,-0.001555226743221283,0.004149099811911583
0.00902112852782011,,0.00022764976893085986,0.5567856431007385,0.0,1455,1079.0,137.67996788024902,-0.0017465585842728615,,1763260192.885928,120704,-0.05351090431213379,-0.001660458743572235,0.0017119171097874641
0.0011246015783399343,,0.00022757296392228454,0.5687983632087708,0.001953125,1456,1079.0,137.78976249694824,0.02051812782883644,,1763260192.9957225,120832,-0.04125046730041504,-0.01146223209798336,0.0030466625466942787
0.0003577010938897729,,0.00022749615891370922,0.5538357496261597,0.0078125,1457,1078.0,137.93502163887024,-0.014975438825786114,,1763260193.1409817,120960,-0.1328423023223877,-0.022542335093021393,0.00398202333599329
0.005876301322132349,,0.0002240399335278198,0.4660247564315796,0.0,1514,1080.0,143.14574360847473,-0.005161914974451065,,1763260198.3517036,126720,0.022855103015899658,-0.0025965869426727295,0.0016654003411531448
0.000617140787653625,,0.0002235791034763679,0.5560954809188843,0.0,1521,1080.0,143.81477880477905,-0.005704723298549652,,1763260199.0207388,127488,-0.058128952980041504,3.17990779876709e-05,0.0002919025719165802
0.0012731485767289996,,0.00022334868845064193,0.5506888628005981,0.0,1525,1080.0,144.18670225143433,0.000975998118519783,,1763260199.3926623,127872,-0.012481331825256348,0.0036542657762765884,9.213946759700775e-05
,500.0,,,,1527,,144.3105583190918,,500.0,1763260199.5165184,128030,,,
0.009007291868329048,,0.00022311827342491597,0.525829017162323,0.0,1529,1080.0,144.52355098724365,0.0001047654077410698,,1763260199.729511,128256,-0.04529869556427002,-0.009006652981042862,0.001136726699769497
0.00886155292391777,,0.0002228110533906147,0.53067547082901,0.0,1534,1080.0,144.97356295585632,0.0037809349596500397,,1763260200.179523,128768,-0.0004894733428955078,0.0037724170833826065,0.00032224133610725403
0.000360982958227396,,0.00022265744337346405,0.5313568711280823,0.001953125,1536,1080.0,145.2306730747223,0.00634485948830843,,1763260200.436633,129024,-0.06203103065490723,-0.005203410983085632,0.000828261487185955
0.00971079058945179,,0.00022227341833058745,0.5746316909790039,0.0,1543,1080.0,145.78910613059998,0.014622633345425129,,1763260200.9950662,129664,0.07903182506561279,-0.008022278547286987,0.0015792055055499077
0.00033714022720232606,,0.00022211982286535203,0.581279456615448,0.0,1545,1080.0,146.01116514205933,0.004513011313974857,,1763260201.2171252,129920,0.001986205577850342,0.0002813972532749176,0.0004473170265555382
,500.0,,,,1546,,146.05032396316528,,500.0,1763260201.256284,130030,,,
,106.0,,,,1558,,147.0864064693451,,106.0,1763260202.2923665,131136,,,
1314.65185546875,,0.00022135177277959883,0.45555171370506287,0.0,1559,1081.0,147.17542600631714,-0.000513383187353611,,1763260202.381386,131200,0.0009032487869262695,0.000267859548330307,2.455897629261017e-06
,500.0,,,,1563,,147.56717157363892,,500.0,1763260202.7731316,131636,,,
0.0013512336881831288,,0.0002208909427281469,0.5370514392852783,0.0,1566,1081.0,147.88342332839966,0.010268045589327812,,1763260203.0893834,131968,-0.04738426208496094,-0.004626132547855377,0.0008027032017707825
1231.8468017578125,,0.00021958525758236647,0.5617750287055969,0.0,1588,1081.0,149.91440892219543,-0.0023495126515626907,,1763260205.120369,134144,3.641843795776367e-05,0.003581002354621887,0.0006523020565509796
0.0058157616294920444,,0.00021950845257379115,0.6110507249832153,0.0,1589,1081.0,150.0264756679535,0.0019688373431563377,,1763260205.2324357,134272,0.0037116408348083496,-0.0016976036131381989,8.319038897752762e-05
,500.0,,,,1597,,150.76723384857178,,500.0,1763260205.973194,135136,,,
,500.0,,,,1607,,151.68785691261292,,500.0,1763260206.893817,136136,,,
0.008747747167944908,,0.00021827957243658602,0.5363897681236267,0.0,1609,1081.0,151.88690829277039,-0.005795410834252834,,1763260207.0928683,136320,-0.1270160675048828,-0.004800938069820404,0.0009962553158402443
0.0007595898350700736,,0.0002182027674280107,0.5257344841957092,0.0,1610,1081.0,151.99937176704407,0.02880178578197956,,1763260207.2053318,136448,-0.056817054748535156,-0.011982778087258339,0.0009850244969129562
,500.0,,,,1612,,152.1330587863922,,500.0,1763260207.3390188,136636,,,
0.0003367841709405184,,0.00021720430231653154,0.5121832489967346,0.0,1626,1081.0,153.4905650615692,-0.0014539817348122597,,1763260208.696525,138112,-0.005013942718505859,-0.002268373966217041,0.00014269817620515823
0.0017832814482972026,,0.00021643625223077834,0.5334567427635193,0.001953125,1638,1081.0,154.67607164382935,0.0034411894157528877,,1763260209.8820317,139392,-0.08031857013702393,-0.013614106923341751,0.0013224640861153603
0.0044581093825399876,,0.00021344085689634085,0.5109010934829712,0.0,1687,1082.0,159.2019600868225,0.00038427766412496567,,1763260214.4079201,144384,-0.0037115812301635742,0.0007828045636415482,0.0001002410426735878
0.0009174945880658925,,0.00021067587658762932,0.4621374011039734,0.0,1732,1083.0,163.37084460258484,0.0020475732162594795,,1763260218.5768046,148992,-0.10519874095916748,-0.0021428056061267853,0.00030255410820245743
0.009167387150228024,,0.00020990784105379134,0.4478820264339447,0.0,1745,1083.0,164.53080868721008,0.007325709797441959,,1763260219.7367687,150272,0.18831026554107666,-0.004861656576395035,0.0014913538470864296
,500.0,,,,1753,,165.28551936149597,,500.0,1763260220.4914794,151136,,,
1413.958984375,,0.0002093702059937641,0.49141258001327515,0.0,1754,1083.0,165.36454463005066,0.008882816880941391,,1763260220.5705047,151168,-7.963180541992188e-05,0.008882466703653336,0.00043340399861335754
0.006122654303908348,,0.00020867896091658622,0.47194573283195496,0.0,1765,1083.0,166.41239261627197,0.0015604998916387558,,1763260221.6183527,152320,0.020695149898529053,0.0023685377091169357,0.0003982577472925186
,500.0,,,,1768,,166.65823316574097,,500.0,1763260221.8641932,152636,,,
0.00014669405936729163,,0.00020791091083083302,0.4879211187362671,0.0,1777,1083.0,167.5683298110962,0.004194753244519234,,1763260222.7742898,153600,0.010076284408569336,-0.007928222417831421,0.0006970446556806564
0.007147696800529957,,0.00020537634554784745,0.4855290651321411,0.0,1818,1084.0,171.41087007522583,0.0005858084186911583,,1763260226.61683,157824,-0.0709151029586792,-0.0043402016162872314,0.00012529361993074417
0.006512126885354519,,0.00020506912551354617,0.44770410656929016,0.0,1823,1084.0,171.85907173156738,0.010122992098331451,,1763260227.0650318,158336,-0.01065981388092041,-0.006891697645187378,0.0005398150533437729
1125.2308349609375,,0.00020337941532488912,0.5469480752944946,0.0,1851,1084.0,174.39948105812073,0.0010623680427670479,,1763260229.605441,161152,-6.67572021484375e-06,-0.000256270170211792,1.2342818081378937e-05
925.2542724609375,,0.00020307219529058784,0.568964421749115,0.0,1856,1084.0,174.88451313972473,0.00017910171300172806,,1763260230.0904732,161664,6.616115570068359e-06,0.0018153246492147446,3.5599805414676666e-05
0.001224798383191228,,0.00020230414520483464,0.5649482607841492,0.0,1868,1084.0,176.04436087608337,0.003983345814049244,,1763260231.250321,162944,0.07808321714401245,-0.0039612725377082825,0.00018923263996839523
0.0009017536067403853,,0.00020199692517053336,0.5287185907363892,0.001953125,1873,1084.0,176.494478225708,0.002316839061677456,,1763260231.7004383,163456,0.28189021348953247,0.0053694769740104675,0.001338534988462925
