losses/approx_kl,_runtime,losses/clipfrac,losses/old_approx_kl,losses/explained_variance,losses/value_loss,charts/SPS,charts/episodic_return,charts/episodic_length,global_step,losses/entropy,losses/policy_loss,_timestamp,charts/learning_rate,_step
,50.29839634895325,,,,,,78.0,78.0,12241,,,1763260108.7323804,,217
0.00019449647516012192,52.060626745224,0.0,0.000852133147418499,0.005022883415222168,37.816585540771484,503.0,,,12928,0.5912178754806519,0.0010143555700778961,1763260110.4946108,0.00029231951339170337,228
1.7712824046611786e-05,52.95087933540344,0.0,0.0038304543122649193,0.10408776998519897,58.04747772216797,500.0,,,13312,0.5633562207221985,-0.0004951301962137222,1763260111.3848634,0.0002920890983659774,233
0.00043381471186876297,55.48996305465698,0.0,-0.004051142372190952,0.8209099173545837,50.65142822265625,492.0,,,14336,0.4914010167121887,0.013347402215003967,1763260113.923947,0.00029147465829737484,251
,56.69275975227356,,,,,,184.0,184.0,14921,,,1763260115.1267438,,259
,57.754273653030396,,,,,,352.0,352.0,15448,,,1763260116.1882577,,265
0.00150250643491745,59.10423707962036,0.0,0.02349887229502201,0.9583345651626587,15.869222640991211,488.0,,,16000,0.5817925333976746,-0.01763695478439331,1763260117.5382211,0.0002904761931858957,273
0.0008145412430167198,59.34526991844177,0.0,0.0037103137001395226,0.2935200333595276,40.8322868347168,489.0,,,16128,0.5884740948677063,-0.0070336200296878815,1763260117.779254,0.00029039938817732036,274
0.00014702975749969482,62.22032427787781,0.0,0.0018054526299238205,0.5121167302131653,38.14455795288086,489.0,,,17536,0.5379889011383057,-0.004837460815906525,1763260120.6543083,0.00028955453308299184,292
3.450270742177963e-05,66.65985679626465,0.0,-0.0016334066167473793,0.07277822494506836,32.04651641845703,492.0,,,19840,0.5115981101989746,0.00403502956032753,1763260125.0938408,0.0002881720429286361,321
4.7672539949417114e-05,67.4056544303894,0.0,0.0013404861092567444,0.9100323915481567,11.953840255737305,492.0,,,20224,0.5906449556350708,-0.0008188672363758087,1763260125.8396385,0.0002879416279029101,327
0.0004188772290945053,67.83984017372131,0.0,-0.0016610026359558105,0.5156029462814331,28.74164390563965,493.0,,,20480,0.4817599654197693,0.007310148328542709,1763260126.2738242,0.00028778801788575947,330
0.0005705719813704491,68.10265612602234,0.0,0.007600163109600544,0.24388539791107178,48.21187210083008,493.0,,,20608,0.5578911304473877,-0.011374853551387787,1763260126.5366402,0.00028771121287718415,332
,68.69268298149109,,,,,,127.0,127.0,20969,,,1763260127.126667,,337
,69.12484502792358,,,,,,269.0,269.0,21238,,,1763260127.558829,,340
,73.08313131332397,,,,,,135.0,135.0,23241,,,1763260131.5171154,,370
0.0017194431275129318,73.94631218910217,0.0,0.013803686946630478,0.505034327507019,38.344810485839844,495.0,,,23552,0.5283755660057068,-0.029602572321891785,1763260132.3802962,0.0002859446976799518,375
,77.52229809761047,,,,,,148.0,148.0,25177,,,1763260135.9562821,,396
,82.60388135910034,,,,,,241.0,241.0,27212,,,1763260141.0378654,,425
7.061287760734558e-06,85.40315103530884,0.0,-0.000499483197927475,0.9302718043327332,6.369175434112549,483.0,,,28544,0.5952504873275757,0.0007079131901264191,1763260143.837135,0.0002829493023455143,441
,86.76121687889099,,,,,,123.0,123.0,29222,,,1763260145.195201,,450
0.00019986089318990707,90.59375739097595,0.0,0.0026295753195881844,-0.018450021743774414,13.789546012878418,484.0,,,31104,0.47237375378608704,0.005248740315437317,1763260149.0277414,0.0002814132021740079,471
0.00013664085417985916,92.55195236206055,0.0,-0.0032172324135899544,0.6122061610221863,13.951315879821777,485.0,,,32128,0.5165940523147583,-0.00041684508323669434,1763260150.9859364,0.00028079876210540533,481
0.0003386298194527626,94.1104998588562,0.0,-0.00361578818410635,0.23163557052612305,91.12271118164062,485.0,,,32896,0.5739534497261047,-0.0006479062139987946,1763260152.544484,0.0002803379320539534,490
0.0002508852630853653,96.67533206939697,0.0,-0.005429502576589584,0.9606100916862488,12.053264617919922,486.0,,,34176,0.5911400318145752,0.010194752365350723,1763260155.109316,0.0002795698819682002,504
0.007183280773460865,98.6789619922638,0.03125,-0.00048136431723833084,0.9622092247009277,11.42874813079834,486.0,,,35200,0.5775119066238403,-0.03321155905723572,1763260157.112946,0.00027895544189959764,515
,101.07548308372498,,,,,,163.0,163.0,36355,,,1763260159.5094671,,530
0.0008528865873813629,102.43715262413025,0.0,0.0038505196571350098,0.5259838104248047,116.64532470703125,486.0,,,36992,0.491823673248291,0.0005571730434894562,1763260160.8711367,0.00027788017177954316,539
8.923932909965515e-06,103.7789478302002,0.0,0.00010298751294612885,0.09087562561035156,7.21312141418457,486.0,,,37632,0.5123432874679565,0.00013943016529083252,1763260162.2129319,0.00027749614673666656,547
0.0002719638869166374,105.11297726631165,0.0,-0.0026679346337914467,0.7492530345916748,13.555770874023438,486.0,,,38272,0.5597143769264221,0.0048470571637153625,1763260163.5469613,0.00027711212169378996,555
,105.69613528251648,,,,,,190.0,190.0,38592,,,1763260164.1301193,,559
0.0002996884286403656,107.09342122077942,0.0,-0.006256770342588425,0.7883971333503723,153.8983612060547,485.0,,,39168,0.5231983661651611,0.0032163485884666443,1763260165.5274053,0.0002765744866337627,568
0.00030285120010375977,111.8431248664856,0.0,-0.007249820977449417,0.8684583306312561,30.10857391357422,485.0,,,41472,0.5666171312332153,-0.0056900158524513245,1763260170.277109,0.0002751920255832374,595
0.0002680448815226555,114.77795100212097,0.0,-0.006092372350394726,0.412472665309906,144.29922485351562,485.0,,,42880,0.5547302961349487,0.0024858806282281876,1763260173.211935,0.0002743471704889089,612
0.00010023638606071472,115.09868335723877,0.0,-0.001212211325764656,0.7697809934616089,19.15191078186035,484.0,,,43008,0.5839236378669739,0.005821671336889267,1763260173.5326674,0.00027427036548033357,614
0.0005329269915819168,117.7873592376709,0.0,-0.002951148897409439,-0.0034025907516479492,92.38903045654297,484.0,,,44288,0.550743579864502,-0.0063140131533145905,1763260176.2213433,0.00027350231539458036,630
0.00039392709732055664,118.62829852104187,0.0,-0.001192362979054451,-0.009023785591125488,305.2936706542969,484.0,,,44672,0.49631592631340027,-0.009406011551618576,1763260177.0622826,0.0002732719003688544,636
,119.22407913208008,,,,,,288.0,288.0,45039,,,1763260177.6580632,,640
,121.04852533340454,,,,,,340.0,340.0,45845,,,1763260179.4825094,,650
,123.46604919433594,,,,,,234.0,234.0,46993,,,1763260181.9000332,,664
,127.12370538711548,,,,,,304.0,304.0,48861,,,1763260185.5576894,,684
,128.12248063087463,,,,,,500.0,500.0,49361,,,1763260186.5564647,,689
0.0007407832890748978,130.07276511192322,0.0,0.00897744670510292,-0.19801557064056396,14.707666397094727,485.0,,,50304,0.5073185563087463,-0.0015566647052764893,1763260188.5067492,0.0002698924799915403,698
0.0008051004260778427,130.8368375301361,0.0,-0.001361951231956482,-0.12975633144378662,7.373605728149414,485.0,,,50688,0.49196648597717285,0.0036301463842391968,1763260189.2708216,0.00026966206496581435,702
0.0017242245376110077,131.8183650970459,0.0,0.007834188640117645,0.4726666212081909,1.8791130781173706,485.0,,,51200,0.3978124260902405,-0.010280609130859375,1763260190.2523491,0.00026935484493151307,707
0.00010310392826795578,136.28491616249084,0.0,-0.002017469145357609,-0.002434372901916504,302.7691650390625,485.0,,,53376,0.4903891384601593,-0.005854579620063305,1763260194.7189002,0.0002680491597857326,729
,141.9188859462738,,,,,,500.0,500.0,56267,,,1763260200.35287,,757
,142.8703863620758,,,,,,500.0,500.0,56767,,,1763260201.3043704,,762
,143.80944347381592,,,,,,500.0,500.0,57267,,,1763260202.2434275,,767
0.0009741149842739105,145.4536156654358,0.0,-0.00024119019508361816,0.1533837914466858,0.44876211881637573,487.0,,,58112,0.4252219498157501,-0.0022194460034370422,1763260203.8875997,0.0002652073744684458,775
0.00018361955881118774,147.77983617782593,0.0,-0.0015483126044273376,0.2444053292274475,0.4343908429145813,489.0,,,59392,0.5284225940704346,0.0023938044905662537,1763260206.2138202,0.0002644393243826926,788
0.0001912517473101616,149.37779712677002,0.0,-0.00021831784397363663,-0.004614710807800293,0.33372655510902405,490.0,,,60288,0.5104243159294128,0.004977434873580933,1763260207.8117812,0.00026390168932266533,797
0.0020537907257676125,151.10097408294678,0.0,-0.008694258518517017,0.0037889480590820312,273.9689025878906,490.0,,,61184,0.5268521308898926,0.02209244668483734,1763260209.5349581,0.0002633640542626381,806
,152.5833158493042,,,,,,352.0,352.0,62073,,,1763260211.0173,,815
0.0025396673008799553,161.4911186695099,0.00390625,0.001172245480120182,-0.21911215782165527,0.011199433356523514,494.0,,,66816,0.5266987085342407,-0.004109402187168598,1763260219.9251027,0.000259984633885324,863
0.0012364722788333893,162.9089663028717,0.0,-0.020732223987579346,-0.18857479095458984,0.013622974045574665,494.0,,,67584,0.5883427858352661,-0.008113812655210495,1763260221.3429503,0.0002595238038338721,872
0.0003491593524813652,163.6303849220276,0.0,0.004082405008375645,-0.00022268295288085938,89.33767700195312,495.0,,,67968,0.5961037874221802,-0.0013694074004888535,1763260222.064369,0.0002592933888081461,876
0.0018459819257259369,170.76489758491516,0.0,-0.01250467449426651,-1.864891767501831,0.03992706909775734,495.0,,,71552,0.5560053586959839,-0.015929721295833588,1763260229.1988816,0.00025714284856803715,922
0.004775486886501312,172.3943383693695,0.013671875,0.00013364851474761963,-0.5120973587036133,0.020079100504517555,496.0,,,72448,0.550265908241272,-0.027766771614551544,1763260230.8283224,0.0002566052135080099,930
0.00022291392087936401,173.84897661209106,0.0,0.0002582632005214691,0.0041237473487854,235.9126739501953,496.0,,,73216,0.5824453234672546,0.005303297191858292,1763260232.2829607,0.000256144383456558,938
,174.37070178985596,,,,,,500.0,500.0,73599,,,1763260232.8046858,,941
8.24732705950737e-05,174.5776801109314,0.0,-0.001548941247165203,-0.0001628398895263672,340.94781494140625,496.0,,,73600,0.5999913215637207,-0.0007063522934913635,1763260233.0116642,0.00025591396843083203,942
0.003951428458094597,175.7781491279602,0.001953125,0.007125016301870346,-0.44061124324798584,0.008194630965590477,496.0,,,74240,0.5851169228553772,-0.019101276993751526,1763260234.2121332,0.00025552994338795543,948
0.004285766743123531,180.78652691841125,0.021484375,0.006310191936790943,-0.800519585609436,0.00040765019366517663,498.0,,,76928,0.5071850419044495,-0.005909617990255356,1763260239.220511,0.0002539170382078737,974
0.0014480287209153175,181.94043731689453,0.00390625,-0.004338865168392658,0.13929325342178345,0.0001673613878665492,498.0,,,77568,0.5115635991096497,-0.0037651322782039642,1763260240.3744214,0.0002535330131649971,980
0.00037625618278980255,182.9151690006256,0.0,-0.003348762169480324,-1.2849349975585938,0.00019429551321081817,498.0,,,78080,0.5117868781089783,-0.005571279674768448,1763260241.349153,0.0002532257931306958,985
,184.67722582817078,,,,,,500.0,500.0,79099,,,1763260243.1112099,,995
4.03672456741333e-05,185.11725091934204,0.0,0.002045072615146637,-0.832445502281189,0.005063014104962349,499.0,,,79232,0.507066011428833,-0.00010017305612564087,1763260243.551235,0.00025253454805351794,997
,188.49738836288452,,,,,,500.0,500.0,81099,,,1763260246.9313724,,1015
,189.44589400291443,,,,,,500.0,500.0,81599,,,1763260247.879878,,1020
0.0008085900917649269,191.5889732837677,0.001953125,0.00039206352084875107,0.0004318356513977051,378.5035095214844,500.0,,,82688,0.4943675994873047,0.00270998477935791,1763260250.0229573,0.00025046084192581475,1031
0.0020661940798163414,195.26058292388916,0.0,-0.002405191771686077,0.00023245811462402344,461.20025634765625,500.0,,,84608,0.4491363763809204,-0.017858345061540604,1763260253.694567,0.00024930876679718494,1050
0.0006989678367972374,195.92884278297424,0.0,0.004308073781430721,-0.294055700302124,0.00021308819123078138,501.0,,,84992,0.47961121797561646,-0.01060536876320839,1763260254.3628268,0.000249078351771459,1053
8.743349462747574e-05,196.84636926651,0.0,-0.0019861673936247826,-0.3600817918777466,0.00015704645193181932,501.0,,,85504,0.48198485374450684,-0.0008642543107271194,1763260255.2803533,0.0002487711317371577,1058
0.0001072390004992485,201.3765950202942,0.0,0.004010911099612713,-0.3344219923019409,0.00023780194169376045,503.0,,,88064,0.46010154485702515,0.004759050905704498,1763260259.810579,0.0002472350315656513,1083
0.00034413207322359085,202.3172767162323,0.0,0.0010694237425923347,-0.22718143463134766,0.004357183817774057,504.0,,,88832,0.4610304534435272,0.0013675093650817871,1763260260.7512608,0.0002467742015141994,1091
0.0033124685287475586,204.1269872188568,0.01171875,0.01804879866540432,0.05158179998397827,0.0004606817092280835,508.0,,,90368,0.44477227330207825,-0.013469193130731583,1763260262.5609713,0.00024585254141129553,1106
,206.0711898803711,,,,,,500.0,500.0,91599,,,1763260264.505174,,1118
0.00020423997193574905,207.27792882919312,0.0,-0.0011717071756720543,0.12776774168014526,0.006963436957448721,510.0,,,92288,0.46449002623558044,-0.0009524226188659668,1763260265.7119129,0.00024470046628266573,1125
,208.5756814479828,,,,,,500.0,500.0,93099,,,1763260267.0096655,,1133
0.0033603962510824203,210.67351818084717,0.0,0.0024703238159418106,-0.3687098026275635,0.009119819849729538,511.0,,,94336,0.4324660897254944,0.005131581798195839,1763260269.1075022,0.0002434715861454606,1145
0.0015939055010676384,213.4901740550995,0.0,-0.00022498797625303268,-0.1475813388824463,0.006899680942296982,514.0,,,96256,0.4459880292415619,-0.007179521024227142,1763260271.924158,0.0002423195110168308,1164
0.005172993987798691,213.63692378997803,0.009765625,0.014315389096736908,0.0045659542083740234,0.000377680262317881,514.0,,,96384,0.4778546690940857,0.0026575597003102303,1763260272.0709078,0.00024224270600825548,1165
,214.35728120803833,,,,,,500.0,500.0,97099,,,1763260272.7912652,,1172
0.00020273961126804352,215.49712228775024,0.0,0.005459398031234741,-0.23980331420898438,0.00016576182679273188,518.0,,,98048,0.5282583832740784,-0.0011033788323402405,1763260273.9311063,0.00024124424089677632,1181
0.0015091197565197945,216.29129219055176,0.001953125,-0.002681865356862545,-0.12201392650604248,0.00013646898150909692,518.0,,,98560,0.45865726470947266,-0.007821820676326752,1763260274.7252762,0.00024093702086247504,1186
,218.1357123851776,,,,,,500.0,500.0,99599,,,1763260276.5696964,,1197
0.00010132603347301483,220.94327855110168,0.0,-0.00026331841945648193,-0.17112648487091064,0.00764545938000083,520.0,,,101248,0.4647238850593567,0.002029974013566971,1763260279.3772626,0.0002393241156823933,1213
0.0011205635964870453,221.31994724273682,0.001953125,0.002114163711667061,0.04175758361816406,0.0001543372345622629,520.0,,,101504,0.5007175207138062,-0.002644360065460205,1763260279.7539313,0.00023917050566524267,1215
,223.75081586837769,,,,,,500.0,500.0,102599,,,1763260282.1848,,1226
0.004399348050355911,224.52069687843323,0.013671875,-0.016172291710972786,-0.18632638454437256,0.00014860859664622694,520.0,,,103040,0.5605421662330627,-0.019068695604801178,1763260282.954681,0.00023824884556233883,1230
0.0030049458146095276,225.0871090888977,0.005859375,-0.0034893490374088287,-0.1464393138885498,0.00045608592336066067,520.0,,,103424,0.5334677696228027,0.005051478743553162,1763260283.5210931,0.00023801843053661287,1234
0.006775843910872936,226.38485145568848,0.025390625,-0.016400396823883057,-0.0044248104095458984,0.00013696009409613907,522.0,,,104576,0.5002267360687256,-0.012695930898189545,1763260284.8188355,0.00023732718545943499,1245
0.00021734274923801422,227.47422409057617,0.0,0.0034666378051042557,0.05368196964263916,0.0003532803966663778,524.0,,,105472,0.5539106130599976,-0.005250491201877594,1763260285.9082081,0.00023678955039940774,1254
8.965190500020981e-05,229.4696991443634,0.0,-0.001091080717742443,-0.00012052059173583984,217.9882049560547,527.0,,,107136,0.501825213432312,0.002268693409860134,1763260287.9036832,0.00023579108528792858,1271
0.0015522213652729988,233.525785446167,0.0,-0.001424119807779789,0.03575456142425537,0.00019505515228956938,531.0,,,110080,0.544638991355896,0.00241638720035553,1763260291.9597695,0.00023402458464261144,1299
,240.3234658241272,,,,,,500.0,500.0,114099,,,1763260298.7574499,,1339
0.00015928689390420914,240.54884433746338,0.0,-0.002986340783536434,-7.987022399902344e-05,283.9902648925781,533.0,,,114176,0.5304031372070312,-0.0023637916892766953,1763260298.9828284,0.0002315668243682012,1340
,242.08259510993958,,,,,,500.0,500.0,115099,,,1763260300.5165792,,1349
,244.30091547966003,,,,,,500.0,500.0,116599,,,1763260302.7348995,,1363
0.0006255535408854485,244.5395998954773,0.0,0.0016492484137415886,-0.00022459030151367188,0.0038456139154732227,535.0,,,116736,0.5288306474685669,-0.004025440663099289,1763260302.973584,0.0002300307241966948,1365
0.0007880525663495064,245.13400506973267,0.0,-0.0020320462062954903,-0.0972675085067749,0.004347130656242371,535.0,,,117248,0.5090701580047607,-0.0043182820081710815,1763260303.567989,0.0002297235041623935,1370
0.006600609980523586,246.3592712879181,0.013671875,0.026300732046365738,0.12766945362091064,0.005579306278377771,537.0,,,118272,0.5382083058357239,-0.011738631874322891,1763260304.7932553,0.00022910906409379095,1380
0.0006252722814679146,246.5095500946045,0.0,-0.010120189748704433,-0.2737799882888794,0.0009686978301033378,537.0,,,118400,0.540143609046936,0.0016766898334026337,1763260304.9435341,0.00022903225908521563,1381
,247.3098542690277,,,,,,500.0,500.0,119099,,,1763260305.7438383,,1388
0.0008323546499013901,248.2642605304718,0.0,0.005582213401794434,-0.040796875953674316,0.004526033066213131,539.0,,,119808,0.5685738325119019,0.0020419247448444366,1763260306.6982446,0.0002281874039908871,1395
0.00039067771285772324,248.7300717830658,0.0,0.006012481637299061,4.2319297790527344e-05,187.1660614013672,540.0,,,120192,0.5885880589485168,-0.00966300442814827,1763260307.1640558,0.00022795698896516114,1399
0.0006968853995203972,249.41209268569946,0.0,-0.0026785237714648247,-0.17432308197021484,0.0034672152251005173,541.0,,,120832,0.5593511462211609,-0.006229909136891365,1763260307.8460767,0.00022757296392228454,1405
,252.63165640830994,,,,,,500.0,500.0,123587,,,1763260311.0656404,,1432
0.0002764398232102394,252.75368309020996,0.0,-0.0010874615982174873,1.430511474609375e-06,553.565673828125,546.0,,,123648,0.5774953365325928,-0.004239838570356369,1763260311.1876671,0.0002258832537336275,1433
,255.30669569969177,,,,,,302.0,302.0,125889,,,1763260313.7406797,,1455
0.002578767016530037,255.42631936073303,0.0,0.020756222307682037,0.0012270808219909668,285.31011962890625,549.0,,,125952,0.4662189483642578,-0.029245469719171524,1763260313.8603034,0.00022450076357927173,1456
0.0016065044328570366,255.56981682777405,0.001953125,-0.01690131425857544,-0.3630133867263794,0.007940630428493023,550.0,,,126080,0.5396336317062378,-0.013309702277183533,1763260314.0038009,0.0002244239585706964,1457
,263.7128551006317,,,,,,500.0,500.0,131889,,,1763260322.1468391,,1514
0.00034781452268362045,264.966717004776,0.0,-0.0004531675949692726,-0.01725327968597412,0.006259659305214882,555.0,,,132608,0.4947513937950134,-0.004870496690273285,1763260323.400701,0.0002205069176852703,1521
0.0007121823728084564,265.6305601596832,0.0,0.006467439234256744,-9.655952453613281e-05,170.930908203125,555.0,,,132992,0.49043452739715576,0.005376987159252167,1763260324.0645442,0.00022027650265954435,1525
0.0021183863282203674,266.00459480285645,0.0,0.00783609040081501,-0.17296135425567627,0.0005862847319804132,556.0,,,133248,0.5136377811431885,-0.025074593722820282,1763260324.4385788,0.0002201228926423937,1527
,266.2490017414093,,,,,,500.0,500.0,133389,,,1763260324.6829858,,1529
,267.05681014060974,,,,,,500.0,500.0,133889,,,1763260325.4907942,,1534
0.001082882285118103,267.4584369659424,0.0,-0.0014102961868047714,0.08192723989486694,0.00012364779831841588,556.0,,,134144,0.45770227909088135,0.004389753565192223,1763260325.892421,0.00021958525758236647,1536
,268.43360710144043,,,,,,500.0,500.0,134889,,,1763260326.8675911,,1543
0.0003278004005551338,268.69610810279846,0.0,0.0031215092167258263,-0.36258935928344727,0.004821465350687504,557.0,,,135040,0.5047855973243713,-0.005668779835104942,1763260327.1300921,0.00021904762252233922,1545
0.0007231105118989944,268.84379863739014,0.0,-0.004340527579188347,-0.2719820737838745,0.0006180680356919765,557.0,,,135168,0.4642733335494995,0.0010578706860542297,1763260327.2777827,0.0002189708175137639,1546
,270.442031621933,,,,,,500.0,500.0,136389,,,1763260328.8760157,,1558
0.00013056118041276932,270.6525399684906,0.0,0.002025010995566845,-7.271766662597656e-06,185.2389678955078,558.0,,,136448,0.49968600273132324,-0.0017698612064123154,1763260329.086524,0.0002182027674280107,1559
,271.2948160171509,,,,,,500.0,500.0,136889,,,1763260329.7288,,1563
0.00013239867985248566,271.86909556388855,0.0,0.001586679369211197,-0.09140646457672119,0.0006584646180272102,558.0,,,137216,0.51139897108078,0.001565549522638321,1763260330.3030796,0.00021774193737655878,1566
0.0007445812225341797,274.8764588832855,0.0,-0.00012112781405448914,-3.933906555175781e-05,253.1337432861328,560.0,,,139392,0.5478112101554871,-0.010254375636577606,1763260333.310443,0.00021643625223077834,1588
0.0005107270553708076,275.03956174850464,0.0,-0.0016848435625433922,-0.15549039840698242,0.006867601070553064,561.0,,,139520,0.4934888482093811,-0.012013211846351624,1763260333.4735458,0.00021635944722220302,1589
,275.99460554122925,,,,,,500.0,500.0,140389,,,1763260334.4285896,,1597
,277.2414438724518,,,,,,500.0,500.0,141389,,,1763260335.675428,,1607
0.0003039008006453514,277.5350775718689,0.0,0.007484530098736286,-0.38038647174835205,0.0048961457796394825,563.0,,,141568,0.5618827939033508,-0.0035466551780700684,1763260335.9690616,0.0002151305670849979,1609
0.0007664225995540619,277.66421246528625,0.0,0.014273172244429588,0.11936765909194946,0.0004139937227591872,563.0,,,141696,0.5770829916000366,-0.008805744349956512,1763260336.0981965,0.00021505376207642257,1610
,277.84904074668884,,,,,,500.0,500.0,141889,,,1763260336.2830248,,1612
0.0005889935418963432,279.5633821487427,0.0,0.00552296731621027,0.019851207733154297,9.988503734348342e-05,566.0,,,143360,0.5791712999343872,-0.005347425118088722,1763260337.9973662,0.0002140552969649434,1626
0.00010439567267894745,281.01169776916504,0.0,-0.004789547994732857,-6.341934204101562e-05,92.85778045654297,567.0,,,144512,0.5358847379684448,0.0007128380239009857,1763260339.4456818,0.00021336405188776553,1638
4.639383405447006e-05,288.9354205131531,0.0,-0.0009686099365353584,3.993511199951172e-06,267.52587890625,569.0,,,149504,0.56655353307724,-0.0017572231590747833,1763260347.3694046,0.00021036865655332804,1687
0.0008968273177742958,294.6870379447937,0.0,0.0024800533428788185,0.00023102760314941406,0.00020254752598702908,574.0,,,154112,0.5967932343482971,-0.008226057514548302,1763260353.121022,0.00020760369079653174,1732
0.00088509451597929,296.75554609298706,0.0,0.003957045264542103,-2.2411346435546875e-05,417.52789306640625,574.0,,,155392,0.5019489526748657,0.005574382841587067,1763260355.1895301,0.00020683564071077853,1745
0.00043910928070545197,298.11960101127625,0.0,-0.0021518301218748093,-0.04136490821838379,0.0001602490374352783,575.0,,,156288,0.565245509147644,-0.003293149173259735,1763260356.553585,0.0002062980056507513,1753
,298.161536693573,,,,,,500.0,500.0,156351,,,1763260356.5955207,,1754
4.7859735786914825e-05,299.4184775352478,0.0,0.00042785797268152237,-0.00010466575622558594,167.62753295898438,576.0,,,157440,0.5201466083526611,0.0004052072763442993,1763260357.8524616,0.0002056067605735734,1765
8.256547152996063e-05,299.8056995868683,0.0,0.0015822704881429672,0.06651908159255981,6.594427395612001e-05,577.0,,,157824,0.5210036039352417,-0.001515604555606842,1763260358.2396836,0.00020537634554784745,1768
0.0005201296880841255,300.8373188972473,0.0,-0.006638112477958202,-0.03540599346160889,0.0002648638910613954,578.0,,,158720,0.5416850447654724,-0.008488163352012634,1763260359.271303,0.0002048387104878202,1777
0.00016390066593885422,305.3876459598541,0.0,-0.003351711668074131,0.0006308555603027344,312.52471923828125,583.0,,,162688,0.5253449082374573,-0.0012939013540744781,1763260363.82163,0.00020245775522198528,1818
0.002012798562645912,305.86778831481934,0.001953125,0.005896788090467453,-0.04219818115234375,0.002074219286441803,583.0,,,163072,0.5315285921096802,-0.02270231395959854,1763260364.3017724,0.00020222734019625932,1823
0.0005822982639074326,309.85463762283325,0.0,-0.0021624434739351273,-0.30523431301116943,0.004099112004041672,585.0,,,165888,0.5340800285339355,-0.003619309514760971,1763260368.2886217,0.00020053763000760227,1851
0.0008620163425803185,310.6533076763153,0.0,-0.0031185457482934,-0.07643961906433105,0.003144748043268919,585.0,,,166400,0.5475242137908936,7.925927639007568e-05,1763260369.0872917,0.000200230409973301,1856
0.003341252915561199,312.05543303489685,0.001953125,-0.02441699430346489,-1.1562049388885498,0.0001503659295849502,586.0,,,167680,0.570358157157898,0.0007597953081130981,1763260370.489417,0.0001994623598875478,1868
4.5775435864925385e-05,312.62056374549866,0.0,-0.002994961105287075,-0.19653105735778809,6.55312614981085e-05,587.0,,,168192,0.5798316597938538,-0.0008047260344028473,1763260371.0545478,0.0001991551398532465,1873
