losses/explained_variance,_runtime,losses/value_loss,charts/learning_rate,losses/clipfrac,global_step,_timestamp,losses/entropy,losses/policy_loss,_step,losses/old_approx_kl,charts/episodic_length,losses/approx_kl,charts/SPS,charts/episodic_return
0.8418018817901611,84.29990696907043,26.738975524902344,0.00028279569232836366,0.0,28800,1763260142.7743769,0.5229653716087341,0.002897355705499649,471,-0.0016092481091618538,,0.0003017103299498558,499.0,
0.7438756823539734,86.13081288337708,14.549489974975586,0.0002821812522597611,0.0,29824,1763260144.6052828,0.5901498794555664,-0.0024252384901046753,481,-0.0003319159150123596,,8.89413058757782e-05,501.0,
0.7064415216445923,87.32251811027527,56.525638580322266,0.0002817972272168845,0.0,30464,1763260145.796988,0.5312609076499939,0.0003814101219177246,490,-0.0018340768292546272,,7.960852235555649e-05,502.0,
0.8737797141075134,89.66464686393738,10.844818115234375,0.0002810291771311313,0.0,31744,1763260148.1391168,0.597522497177124,0.002362467348575592,504,0.0008941302075982094,,0.002567446790635586,503.0,
0.8424649238586426,91.39987564086914,48.87348937988281,0.00028049154207110405,0.0,32640,1763260149.8743455,0.5369982719421387,-0.005821127910166979,515,0.0028573917225003242,,0.00040611159056425095,504.0,
0.08863496780395508,94.05974960327148,11.580724716186523,0.0002796466869767755,0.0,34048,1763260152.5342195,0.5703267455101013,-0.0013299882411956787,530,-0.0009060157462954521,,0.00010903831571340561,505.0,
,95.54342842102051,,,,34840,1763260154.0178983,,,539,,405.0,,,405.0
-2.270042657852173,96.97599029541016,16.94586944580078,0.0002787250268738717,0.0,35584,1763260155.4504602,0.5458055734634399,-0.0007546562701463699,547,0.00106013473123312,,2.1309591829776764e-05,505.0,
0.6049981117248535,98.3696460723877,111.03951263427734,0.00027826419682241976,0.0,36352,1763260156.844116,0.5972104072570801,-0.004639154300093651,555,-0.004476655274629593,,0.00043208710849285126,506.0,
-1.783202886581421,99.07272005081177,10.09414291381836,0.0002780337817966938,0.0,36736,1763260157.54719,0.5434914827346802,-0.0054950714111328125,559,0.008948448114097118,,0.000848931260406971,507.0,
,100.46729326248169,,,,37621,1763260158.9417632,,,568,,399.0,,,399.0
0.9150820374488831,104.81657242774963,8.745105743408203,0.00027619049069471657,0.0,39808,1763260163.2910423,0.5785262584686279,-0.006465509533882141,595,0.0018832767382264137,,7.763411849737167e-05,509.0,
0.9617980718612671,107.23297142982483,11.138738632202148,0.0002754992456175387,0.009765625,40960,1763260165.7074413,0.5495197176933289,0.019843032583594322,612,-0.011731753125786781,,0.0073777856305241585,508.0,
0.9746130108833313,107.50813794136047,3.1639347076416016,0.00027542244060896337,0.0,41088,1763260165.9826078,0.5244981646537781,-0.0006381794810295105,614,0.0005695857107639313,,1.0959804058074951e-05,508.0,
0.973663330078125,109.64705657958984,6.075023174285889,0.0002748080005403608,0.0,42112,1763260168.1215265,0.5591579675674438,-0.007084324955940247,630,0.014186438173055649,,0.0012135878205299377,507.0,
0.9849501848220825,110.68035292625427,2.762590169906616,0.00027450078050605953,0.0,42624,1763260169.1548228,0.5655351281166077,-0.0003816336393356323,636,0.00013732165098190308,,2.793222665786743e-05,507.0,
0.984101414680481,111.22722172737122,6.9388651847839355,0.0002743471704889089,0.0,42880,1763260169.7016916,0.5209771990776062,0.0002152770757675171,640,-0.003872055560350418,,0.0005785301327705383,506.0,
0.9901936650276184,112.59078478813171,2.8513360023498535,0.0002739631454460323,0.005859375,43520,1763260171.0652547,0.5707753896713257,0.027844097465276718,650,0.0042511820793151855,,0.00488283671438694,506.0,
,114.56832027435303,,,,44534,1763260173.0427902,,,664,,227.0,,,227.0
,117.86169290542603,,,,46151,1763260176.3361628,,,684,,203.0,,,203.0
,118.7976427078247,,,,46651,1763260177.2721126,,,689,,500.0,,,500.0
0.8885393142700195,120.4294216632843,55.71458053588867,0.00027158219018019736,0.00390625,47488,1763260178.9038916,0.5794784426689148,-0.017558163031935692,698,0.0010590460151433945,,0.003568418323993683,506.0,
0.3620227575302124,121.16538166999817,3.919219970703125,0.0002713517751544714,0.0,47872,1763260179.6398516,0.5857287049293518,-0.003345586359500885,702,0.0031498149037361145,,0.00010635890066623688,506.0,
,121.90034246444702,,,,48310,1763260180.3748124,,,707,,334.0,,,334.0
-0.1689465045928955,125.78483319282532,228.46258544921875,0.0002698924799915403,0.0,50304,1763260184.259303,0.5375224351882935,-0.000560857355594635,729,-0.0003880653530359268,,0.0005056243389844894,507.0,
0.05038917064666748,130.76072669029236,1.8625742197036743,0.0002682795748114586,0.0,52992,1763260189.2351966,0.5919300317764282,-0.004171054810285568,757,0.006448240950703621,,0.0007755700498819351,508.0,
0.3796142339706421,131.7297077178955,1.608604907989502,0.0002679723547771573,0.005859375,53504,1763260190.2041776,0.5311230421066284,-0.018824893981218338,762,-0.018985923379659653,,0.005068228580057621,509.0,
,132.51352882385254,,,,53893,1763260190.9879987,,,767,,356.0,,,356.0
0.02144300937652588,133.77779078483582,1.6457300186157227,0.00026735791470855474,0.0,54528,1763260192.2522607,0.5765805840492249,-0.003127187490463257,775,-0.007402447052299976,,0.00041834358125925064,508.0,
,136.031587600708,,,,55695,1763260194.5060575,,,788,,500.0,,,500.0
0.022096216678619385,137.72166395187378,1.0882316827774048,0.0002661290345713496,0.0,56576,1763260196.1961339,0.576631486415863,-0.0004199109971523285,797,0.0008809138089418411,,1.823902130126953e-05,509.0,
0.03342479467391968,139.08183884620667,1.3888026475906372,0.000265745009528473,0.0,57216,1763260197.5563087,0.5975902676582336,1.7736107110977173e-05,806,-0.00500110536813736,,0.0005346611142158508,508.0,
0.8525611758232117,140.7452826499939,1.5508041381835938,0.0002652073744684458,0.046875,58112,1763260199.2197526,0.6194261312484741,-0.034562014043331146,815,0.061276890337467194,,0.017436305060982704,509.0,
0.5798383951187134,149.26600432395935,0.54358971118927,0.00026251919916830957,0.0,62592,1763260207.7404742,0.49681153893470764,-0.0021537579596042633,863,-0.003447495400905609,,0.0001760479062795639,510.0,
0.007352888584136963,150.90934705734253,214.90521240234375,0.00026198156410828233,0.0,63488,1763260209.383817,0.5808213949203491,0.006625887006521225,872,-0.010497501119971275,,0.0013770759105682373,510.0,
-0.001328587532043457,151.61774134635925,622.9047241210938,0.00026175114908255637,0.0,63872,1763260210.0922112,0.5819676518440247,-0.0029866695404052734,876,-0.0019550276920199394,,0.00026380736380815506,511.0,
-0.039159417152404785,160.1771674156189,0.040589336305856705,0.0002589093637652695,0.0,68608,1763260218.6516373,0.4625283479690552,-0.0001342296600341797,922,-0.004363104701042175,,9.454414248466492e-05,513.0,
0.006289184093475342,161.58554649353027,462.0025634765625,0.0002584485337138176,0.0,69376,1763260220.0600164,0.5554265975952148,0.00509999692440033,930,0.01050522830337286,,0.0013196440413594246,514.0,
-2.0312952995300293,163.18160963058472,0.0011370457941666245,0.00025791089865379035,0.09765625,70272,1763260221.6560795,0.48304250836372375,-0.002100074663758278,938,0.03507231920957565,,0.011884933337569237,514.0,
-0.023456454277038574,163.68428349494934,0.006916616577655077,0.0002577572886366397,0.0,70528,1763260222.1587534,0.5077900886535645,-0.030421555042266846,941,0.011711432598531246,,0.0020861616358160973,514.0,
-0.0039757490158081055,163.90738797187805,0.00038663361920043826,0.0002576804836280644,0.0,70656,1763260222.3818579,0.5222985744476318,-0.02272731624543667,942,0.00892876647412777,,0.0014722924679517746,514.0,
-0.41240036487579346,165.05943536758423,0.0012117468286305666,0.0002572964585851878,0.056640625,71296,1763260223.5339053,0.5112873315811157,-0.036174580454826355,948,0.03334210440516472,,0.01693880185484886,515.0,
,169.80900073051453,,,,73870,1763260228.2834706,,,974,,500.0,,,500.0
0.00014960765838623047,170.98362398147583,0.003905341261997819,0.0002553763333708048,0.0,74496,1763260229.458094,0.4859358072280884,-0.0026943739503622055,980,0.0006175274029374123,,0.00014778506010770798,516.0,
0.4759169816970825,171.86670851707458,0.003546397900208831,0.0002550691133365035,0.0,75008,1763260230.3411784,0.5483697056770325,-0.003308814950287342,985,0.02041204832494259,,0.0021306686103343964,516.0,
-0.6674809455871582,173.75875449180603,0.005961471237242222,0.00025445467326790094,0.013671875,76032,1763260232.2332244,0.41367191076278687,-0.026654213666915894,995,0.019637277349829674,,0.006198200397193432,516.0,
-0.8999487161636353,174.21403455734253,0.00018290139269083738,0.0002543010632507503,0.01171875,76288,1763260232.6885045,0.4302714765071869,-0.016712967306375504,997,0.01253451406955719,,0.005470780655741692,516.0,
0.014066576957702637,177.58502531051636,0.0041388715617358685,0.0002532257931306958,0.0,78080,1763260236.0594952,0.5175760984420776,-0.004805948585271835,1015,0.0019212234765291214,,0.0003232639282941818,517.0,
-0.2894618511199951,178.55555820465088,0.0045339432545006275,0.00025291857309639454,0.0,78592,1763260237.030028,0.537900984287262,0.00875382125377655,1020,0.009472464211285114,,0.0008973320946097374,517.0,
0.07522505521774292,180.70683407783508,0.00046647575800307095,0.00025222732801921666,0.0,79744,1763260239.181304,0.49295151233673096,0.018271632492542267,1031,-0.003767929971218109,,0.0012669637799263,517.0,
-0.23289799690246582,184.22729778289795,0.0004836765001527965,0.0002510752819944173,0.009765625,81664,1763260242.7017677,0.5980274081230164,-0.016743194311857224,1050,0.017875265330076218,,0.004912969656288624,518.0,
-7.069110870361328e-05,184.72630786895752,434.3647155761719,0.00025092167197726667,0.0,81920,1763260243.2007778,0.5674352049827576,-0.0014101695269346237,1053,0.0005531962960958481,,2.131052315235138e-05,518.0,
0.0003216266632080078,185.67054176330566,481.1592102050781,0.0002506144519429654,0.0,82432,1763260244.1450117,0.5685465335845947,-0.002235572785139084,1058,-0.0030325083062052727,,0.000380796380341053,518.0,
0.00011223554611206055,190.34206581115723,134.046630859375,0.000249078351771459,0.0,84992,1763260248.8165357,0.5615276098251343,-0.00516093336045742,1083,0.0020197099074721336,,0.0005759363994002342,519.0,
,191.76561546325684,,,,85870,1763260250.2400854,,,1091,,500.0,,,500.0
,194.5076389312744,,,,87370,1763260252.9821088,,,1106,,500.0,,,500.0
-0.05008280277252197,196.77893209457397,0.00547383725643158,0.00024692781153135,0.00390625,88576,1763260255.253402,0.5926151871681213,-0.020237140357494354,1118,-0.01549769937992096,,0.0028055645525455475,520.0,
-0.4365166425704956,198.18843960762024,2.698924799915403e-05,0.0002464669814798981,0.0234375,89344,1763260256.6629095,0.5235075950622559,0.0253935344517231,1125,0.026734022423624992,,0.0038152188062667847,520.0,
,199.3961203098297,,,,90027,1763260257.8705902,,,1133,,500.0,,,500.0
-0.1526050567626953,201.53569841384888,0.005899704527109861,0.0002453149063512683,0.0,91264,1763260260.0101683,0.5258188247680664,-0.0077845435589551926,1145,0.021618220955133438,,0.001869887113571167,521.0,
-0.4764615297317505,203.88571691513062,0.005687424913048744,0.0002441628312226385,0.0,93184,1763260262.3601868,0.4235777258872986,-0.012834601104259491,1164,-0.011268136091530323,,0.0015038279816508293,525.0,
-0.06372416019439697,204.04396224021912,0.0004935006145387888,0.00024408602621406317,0.009765625,93312,1763260262.5184321,0.5432246327400208,-0.028313048183918,1165,0.02376679703593254,,0.006926815956830978,526.0,
,205.17469906806946,,,,94027,1763260263.649169,,,1172,,500.0,,,500.0
-0.03604841232299805,206.7981939315796,0.00018424900190439075,0.000243087561102584,0.00390625,94976,1763260265.2726638,0.507359504699707,-0.002338610589504242,1181,-0.012240965850651264,,0.0022909091785550117,527.0,
-0.10664856433868408,207.61199641227722,0.00023562097339890897,0.00024278034106828272,0.0,95488,1763260266.0864663,0.457267701625824,0.0031820759177207947,1186,0.0004217391833662987,,0.0001424560323357582,527.0,
,209.32212257385254,,,,96527,1763260267.7965925,,,1197,,500.0,,,500.0
0.17146670818328857,212.03809475898743,0.006058601662516594,0.000241167435888201,0.0,98176,1763260270.5125647,0.5720307230949402,0.01914810761809349,1213,-0.033307015895843506,,0.002478240057826042,529.0,
-0.06021857261657715,212.40813207626343,0.0001348434016108513,0.00024101382587105036,0.0078125,98432,1763260270.882602,0.5370112061500549,0.004961211234331131,1215,-0.007182748056948185,,0.006552929989993572,529.0,
,213.80061054229736,,,,99527,1763260272.2750804,,,1226,,500.0,,,500.0
-0.14839911460876465,214.37273263931274,0.00013656384544447064,0.00024009216576814651,0.0,99968,1763260272.8472025,0.5367136001586914,8.900556713342667e-05,1230,0.00017085112631320953,,3.112293779850006e-05,532.0,
-0.22281408309936523,214.84254908561707,0.0008372165029868484,0.00023986175074242055,0.015625,100352,1763260273.317019,0.5193629264831543,-0.0063395872712135315,1234,0.0063075413927435875,,0.001794719137251377,533.0,
-0.044158935546875,216.4525501728058,0.00024112887331284583,0.00023917050566524267,0.0078125,101504,1763260274.92702,0.5896939039230347,-0.003895998001098633,1245,-0.0073335785418748856,,0.003874564543366432,534.0,
,217.64955353736877,,,,102204,1763260276.1240234,,,1254,,500.0,,,500.0
-0.3606058359146118,220.75132393836975,0.005925568286329508,0.0002377112105023116,0.0,103936,1763260279.2257938,0.5216895341873169,-0.00812508910894394,1271,0.005454028025269508,,0.00028670020401477814,535.0,
0.14633268117904663,225.8816900253296,0.004786492325365543,0.00023594469530507922,0.0,106880,1763260284.35616,0.5052818655967712,0.0008585080504417419,1299,0.00467407051473856,,0.00025683362036943436,536.0,
-0.01622307300567627,231.05221104621887,0.0009925547055900097,0.0002334869495825842,0.0,110976,1763260289.526681,0.48562249541282654,0.004129093140363693,1339,-0.0011240271851420403,,0.0004056999459862709,542.0,
0.09390676021575928,231.20716881752014,9.298603981733322e-05,0.00023341014457400888,0.0,111104,1763260289.6816387,0.49148765206336975,0.0030275359749794006,1340,0.0009008869528770447,,0.0009848382323980331,543.0,
0.5023465156555176,232.65878081321716,0.0007678773254156113,0.00023287250951398164,0.0,112000,1763260291.1332507,0.45013558864593506,-0.01546325534582138,1349,0.005450177006423473,,0.0010988647118210793,543.0,
-0.06627976894378662,235.07778811454773,0.0038530095480382442,0.00023202765441965312,0.0,113408,1763260293.552258,0.5168114304542542,-0.006127487868070602,1363,0.007545530796051025,,0.0005283672362565994,544.0,
0.17374509572982788,235.4783320426941,0.00014699858729727566,0.00023187404440250248,0.0,113664,1763260293.952802,0.4781634509563446,0.002476409077644348,1365,-0.0038423556834459305,,0.0003087092190980911,544.0,
-0.0726550817489624,236.3328092098236,7.375377754215151e-05,0.0002315668243682012,0.017578125,114176,1763260294.807279,0.48515281081199646,-0.009716648608446121,1370,0.004356954246759415,,0.007497955113649368,544.0,
0.004099428653717041,238.05003476142883,0.00012103040353395045,0.00023095238429959863,0.005859375,115200,1763260296.5245047,0.5514224171638489,-0.004427660256624222,1380,0.03522820025682449,,0.002203955315053463,544.0,
,238.0880057811737,,,,115204,1763260296.5624757,,,1381,,500.0,,,500.0
-0.16342294216156006,239.32722759246826,0.0003606388345360756,0.0002304915542481467,0.01953125,115968,1763260297.8016975,0.5247619152069092,-0.017711319029331207,1388,0.03207118809223175,,0.004274774342775345,545.0,
,240.4049937725067,,,,116704,1763260298.8794637,,,1395,,500.0,,,500.0
-0.23385226726531982,241.20833945274353,3.126396404695697e-05,0.00022980030917096883,0.009765625,117120,1763260299.6828094,0.6138530969619751,-0.006874683313071728,1399,0.020151697099208832,,0.006202719174325466,545.0,
,242.09500193595886,,,,117704,1763260300.5694718,,,1405,,500.0,,,500.0
,245.6355197429657,,,,120067,1763260304.1099896,,,1432,,500.0,,,500.0
0.0012279748916625977,245.78468990325928,150.86268615722656,0.00022795698896516114,0.0,120192,1763260304.2591598,0.5414797067642212,0.0016744527965784073,1433,0.004539149813354015,,0.00020393822342157364,548.0,
-0.2774817943572998,248.82526755332947,0.00022596711642108858,0.00022657449881080538,0.0,122496,1763260307.2997375,0.5060480833053589,-0.0002476610243320465,1455,-0.0009624427184462547,,2.8924085199832916e-05,551.0,
,248.86435532569885,,,,122567,1763260307.3388252,,,1456,,500.0,,,500.0
-0.0005048513412475586,249.0135395526886,325.1512756347656,0.00022649769380223006,0.0,122624,1763260307.4880095,0.49092140793800354,-0.0004599764943122864,1457,0.0012226961553096771,,0.00012756139039993286,551.0,
0.013369739055633545,256.3957712650299,0.00015018523845355958,0.00022296466340776533,0.0,128512,1763260314.8702412,0.4856250286102295,0.0002615489065647125,1514,-0.0032448293641209602,,0.0001916913315653801,559.0,
0.00011855363845825195,257.20283699035645,590.985595703125,0.00022258063836488873,0.0,129152,1763260315.677307,0.48503807187080383,-0.004405669867992401,1521,8.744653314352036e-05,,0.00017489027231931686,560.0,
,257.6430914402008,,,,129567,1763260316.1175613,,,1525,,500.0,,,500.0
0.17376750707626343,257.9195353984833,0.006936870515346527,0.00022219661332201213,0.0,129792,1763260316.3940053,0.5455549955368042,-0.006153624504804611,1527,-0.014899160712957382,,0.0019054049625992775,561.0,
-0.09096693992614746,258.2671642303467,0.00015657953917980194,0.00022204301785677671,0.0,130048,1763260316.7416341,0.5338528156280518,-0.02539665624499321,1529,-0.01341733243316412,,0.0021086866036057472,561.0,
-0.11199212074279785,259.1385290622711,0.00010966158151859418,0.00022173579782247543,0.0,130560,1763260317.612999,0.5343701839447021,-0.011135679669678211,1534,0.008867543190717697,,0.0018386170268058777,561.0,
1.7583370208740234e-05,259.3591663837433,92.6680908203125,0.0002216589928139001,0.0,130688,1763260317.8336363,0.5349138975143433,-0.008981959894299507,1536,-0.005016874521970749,,0.0004308074712753296,561.0,
-0.21522879600524902,260.58003282546997,0.0001400154287694022,0.0002211981627624482,0.0,131456,1763260319.0545027,0.5163580775260925,-0.004639536142349243,1543,-0.0019030431285500526,,0.0003505004569888115,561.0,
-4.374980926513672e-05,260.8116419315338,556.5078735351562,0.00022112135775387287,0.0,131584,1763260319.2861118,0.5107548236846924,0.006071493029594421,1545,-7.481500506401062e-05,,0.0009717922657728195,561.0,
-0.13274013996124268,261.0084638595581,0.005346838850528002,0.00022104455274529755,0.0,131712,1763260319.4829338,0.5456721782684326,-0.00528312474489212,1546,0.009609442204236984,,0.0010291412472724915,562.0,
-0.2692304849624634,263.05476903915405,0.00013440186739899218,0.00022027650265954435,0.001953125,132992,1763260321.529239,0.552452027797699,-0.006522838957607746,1558,-0.001578696072101593,,0.002323256805539131,562.0,
,263.0996572971344,,,,133067,1763260321.5741272,,,1559,,500.0,,,500.0
-0.24428343772888184,263.8508336544037,9.757810039445758e-05,0.00021996928262524307,0.001953125,133504,1763260322.3253036,0.4891267418861389,-0.01005936972796917,1563,-0.0006107958033680916,,0.001425362192094326,562.0,
-0.03180289268493652,264.28104877471924,0.005304189398884773,0.00021981567260809243,0.0,133760,1763260322.7555187,0.5447204113006592,-0.0086032934486866,1566,0.014206953346729279,,0.0012926766648888588,562.0,
0.02502065896987915,267.96530294418335,6.327929440885782e-05,0.00021843318245373666,0.0,136064,1763260326.4397728,0.6002933382987976,-0.002413526177406311,1588,0.0010551158338785172,,0.00022118166089057922,563.0,
,268.0079824924469,,,,136067,1763260326.4824524,,,1589,,500.0,,,500.0
-0.17697513103485107,269.1550555229187,0.00014219962758943439,0.00021789554739370942,0.005859375,136960,1763260327.6295254,0.4948827624320984,0.012074165046215057,1597,0.02514594793319702,,0.004001920111477375,564.0,
-0.5938341617584229,270.72333240509033,0.00014461344107985497,0.00021728110732510686,0.0,137984,1763260329.1978023,0.5135999321937561,-0.007947254925966263,1607,-0.017805352807044983,,0.0012114811688661575,565.0,
0.0004526376724243164,270.9797410964966,347.4714660644531,0.00021720430231653154,0.0,138112,1763260329.454211,0.5511696338653564,-0.0015831515192985535,1609,0.0005400897935032845,,7.610302418470383e-05,565.0,
0.47514915466308594,271.17097783088684,0.0060493540950119495,0.00021712749730795622,0.0,138240,1763260329.6454477,0.4460694193840027,-0.003727508708834648,1610,-0.005166676826775074,,0.00037920940667390823,565.0,
-0.19126391410827637,271.5402669906616,0.0002106049651047215,0.00021697388729080558,0.0,138496,1763260330.014737,0.5020924806594849,0.00018978863954544067,1612,-0.004698071628808975,,0.0005034208297729492,565.0,
-0.04099559783935547,273.6707992553711,0.0004216905508656055,0.00021612903219647706,0.0,139904,1763260332.1452692,0.4996764659881592,0.004560668021440506,1626,0.004157642833888531,,0.0018819225952029228,566.0,
,275.1906986236572,,,,141067,1763260333.6651685,,,1638,,500.0,,,500.0
,281.6229717731476,,,,146067,1763260340.0974417,,,1687,,500.0,,,500.0
9.781122207641602e-05,288.75632214546204,416.902587890625,0.00020967742602806538,0.0,150656,1763260347.230792,0.4856592118740082,-0.009986832737922668,1732,0.006228890269994736,,0.0006259735673666,574.0,
-0.0001862049102783203,290.27526807785034,377.70404052734375,0.00020890937594231218,0.0,151936,1763260348.749738,0.4982846975326538,-0.007384154945611954,1745,0.0025750380009412766,,0.00026394985616207123,576.0,
-0.2256641387939453,291.31410241127014,0.00019027026428375393,0.00020837174088228494,0.0,152832,1763260349.7885723,0.5279249548912048,-0.0032337158918380737,1753,-0.002648324705660343,,5.789007991552353e-05,577.0,
,291.351601600647,,,,152868,1763260349.8260715,,,1754,,500.0,,,500.0
-0.0004826784133911133,292.73622250556946,165.0736846923828,0.00020768049580510706,0.0,153984,1763260351.2106924,0.536698043346405,-0.0014738105237483978,1765,0.009356081485748291,,0.00046359188854694366,578.0,
-0.0002589225769042969,293.3800492286682,427.68353271484375,0.0002074500807793811,0.0,154368,1763260351.8545191,0.49700355529785156,0.022448979318141937,1768,0.004574724473059177,500.0,0.0014995234087109566,578.0,500.0
,294.8538475036621,,,,155368,1763260353.3283174,,,1777,,500.0,,,500.0
6.35981559753418e-05,300.5888283252716,104.83389282226562,0.0002043778804363683,0.0,159488,1763260359.0632982,0.504263162612915,0.002927977591753006,1818,0.008192422799766064,,0.0002783117815852165,582.0,
0.40679502487182617,301.2272846698761,0.006758740171790123,0.000204070660402067,0.0,160000,1763260359.7017546,0.4783843159675598,-0.016591355204582214,1823,-0.0002520233392715454,,0.002758421003818512,582.0,
,304.5011029243469,,,,162868,1763260362.9755728,,,1851,,500.0,,,500.0
,305.12506341934204,,,,163368,1763260363.5995333,,,1856,,500.0,,,500.0
0.06294059753417969,306.6437590122223,0.005044172052294016,0.00020130568009335548,0.0,164608,1763260365.118229,0.500167191028595,-0.0011036014184355736,1868,-0.0021644122898578644,,5.192682147026062e-05,587.0,
-0.10585403442382812,307.5063109397888,0.00128650211263448,0.0002009984600590542,0.0,165120,1763260365.9807808,0.49616414308547974,-0.0031624725088477135,1873,0.0020295782014727592,,0.0002547716721892357,587.0,
