global_step,losses/entropy,_timestamp,charts/SPS,losses/clipfrac,losses/approx_kl,losses/value_loss,losses/explained_variance,charts/episodic_return,_step,charts/episodic_length,charts/learning_rate,_runtime,losses/policy_loss,losses/old_approx_kl
165504,0.4055364727973938,1763260376.5651217,567.0,0.0,0.0005903877317905426,0.00031120801577344537,-0.11442220211029053,,1818,,0.00020076804503332824,318.1268446445465,-0.002544797956943512,-0.0033160317689180374
166016,0.36520373821258545,1763260377.3856401,567.0,0.017578125,0.005492094904184341,0.00013713751104660332,-2.112522602081299,,1823,,0.00020046082499902695,318.94736313819885,-0.005801927298307419,0.03504039719700813
168832,0.517414391040802,1763260381.00966,569.0,0.0,0.00017051491886377335,0.00038330178358592093,-0.17151403427124023,,1851,,0.0001987711148103699,322.57138299942017,-0.0005094632506370544,0.0009560836479067802
169344,0.59904944896698,1763260381.6084511,570.0,0.021484375,0.004490801133215427,0.00042052732896991074,-0.5496731996536255,,1856,,0.00019846389477606863,323.1701741218567,0.004452172666788101,0.02222856879234314
170539,,1763260383.3733096,,,,,,500.0,1868,500.0,,324.9350326061249,,
171039,,1763260384.2518454,,,,,,500.0,1873,500.0,,325.81356835365295,,
171520,0.49911004304885864,1763260385.0510895,571.0,0.017578125,0.0038798777386546135,0.00010580998787190765,-0.37255752086639404,,1877,,0.0001971582241822034,326.6128125190735,-0.005850587040185928,0.002268795855343342
172416,0.3844194710254669,1763260386.0558312,572.0,0.0,0.0004063323140144348,0.0005362495430745184,-0.5959973335266113,,1886,,0.00019662058912217617,327.61755418777466,-0.0019803419709205627,-0.0007637105882167816
173312,0.5112376809120178,1763260387.0997293,573.0,0.0078125,0.006567418575286865,0.00041657284600660205,-0.24207234382629395,,1895,,0.00019608295406214893,328.661452293396,-0.006938174366950989,0.0007019639015197754
174080,0.49274739623069763,1763260388.0205176,574.0,0.0,0.0009729582816362381,442.69586181640625,0.00029075145721435547,,1903,,0.000195622124010697,329.58224058151245,-0.00468786247074604,0.006558066233992577
174464,0.5306189060211182,1763260388.4360845,574.0,0.0,0.0020412374287843704,0.0001387668016832322,-0.01217949390411377,,1906,,0.00019539170898497105,329.9978075027466,-0.012735068798065186,0.018332112580537796
175616,0.5429795980453491,1763260389.709528,575.0,0.0,0.0005251001566648483,176.1077117919922,9.334087371826172e-05,,1918,,0.00019470046390779316,331.27125096321106,-0.0015965383499860764,0.001752438023686409
175872,0.55706387758255,1763260389.9689302,576.0,0.0,0.0011947834864258766,8.865853305906057e-05,0.08724087476730347,,1920,,0.00019454685389064252,331.5306532382965,0.010539151728153229,0.010327343828976154
178432,0.5692622661590576,1763260392.883478,579.0,0.0,0.005293343216180801,0.00012067996431142092,-0.43748486042022705,,1945,,0.00019301075371913612,334.445200920105,0.008951578289270401,0.008045846596360207
179840,0.5176140069961548,1763260394.443091,580.0,0.0,0.0002251928672194481,8.909955795388669e-05,-0.26784002780914307,,1959,,0.0001921658986248076,336.00481390953064,-0.006294688209891319,-0.0028192223981022835
181248,0.5122671723365784,1763260396.4741294,581.0,0.0,0.0011378815397620201,0.006586420815438032,-0.7759357690811157,,1973,,0.00019132104353047907,338.035852432251,-0.007005028426647186,0.012869092635810375
182528,0.5159138441085815,1763260398.607598,581.0,0.001953125,0.0013507846742868423,0.00011635878763627261,0.34811508655548096,,1985,,0.00019055299344472587,340.16932106018066,-0.00556868314743042,-0.0005930345505475998
183040,0.5105398893356323,1763260399.5400023,581.0,0.0,0.0011161426082253456,278.7698974609375,0.000925898551940918,,1991,,0.0001902457734104246,341.1017253398895,-0.0031010527163743973,0.0070757390931248665
184192,0.546944797039032,1763260401.505467,581.0,0.0,0.0009907633066177368,0.0055737923830747604,-0.35761141777038574,,2002,,0.0001895545283332467,343.0671899318695,-0.000578712671995163,0.010277563706040382
184704,0.45836710929870605,1763260402.3817155,581.0,0.0,0.0006856350228190422,0.006725653540343046,-0.4762507677078247,,2007,,0.00018924730829894543,343.94343852996826,0.006591092795133591,-0.005902289412915707
185600,0.5113158226013184,1763260403.9397264,581.0,0.0,0.0007010102272033691,214.1039581298828,-0.0002980232238769531,,2016,,0.00018870967323891819,345.50144934654236,-0.0022401101887226105,-0.0026397276669740677
185984,0.5519620776176453,1763260404.5548863,581.0,0.0,0.0005159974098205566,6.897345883771777e-05,-0.07510411739349365,,2019,,0.00018847925821319222,346.1166093349457,-0.0027751699090003967,0.004906509071588516
186496,0.47733914852142334,1763260405.419108,581.0,0.0,0.001038876362144947,0.00023657620477024466,0.2563173770904541,,2024,,0.00018817203817889094,346.98083090782166,-0.0027552414685487747,0.0032425755634903908
186752,0.5427659749984741,1763260405.8767693,581.0,0.001953125,0.0021889619529247284,0.0054278066381812096,0.20889872312545776,,2027,,0.0001880184281617403,347.4384922981262,-0.029033973813056946,0.0067261625081300735
187008,0.5384206175804138,1763260406.167104,581.0,0.017578125,0.0054317135363817215,0.00012122742191422731,-0.2047668695449829,,2029,,0.00018786481814458966,347.7288269996643,-0.009537271223962307,0.0017294641584157944
187520,0.47028639912605286,1763260406.779433,582.0,0.005859375,0.0019950633868575096,0.0001782843319233507,-0.5408040285110474,,2034,,0.00018755759811028838,348.3411560058594,-0.015170808881521225,0.00418387446552515
188544,0.4945051670074463,1763260407.9881687,583.0,0.0,0.0003333454951643944,416.2960205078125,0.0001582503318786621,,2045,,0.00018694315804168582,349.5498917102814,0.0028538331389427185,-0.0024846112355589867
189184,0.4182887673377991,1763260408.6772728,584.0,0.0,0.0005436958745121956,0.00500264810398221,0.4606078863143921,,2051,,0.00018655913299880922,350.23899579048157,-0.010525569319725037,-0.00239435862749815
189312,0.34256449341773987,1763260408.8296893,584.0,0.0,0.0006203614175319672,0.0005608677747659385,-1.099912405014038,,2052,,0.0001864823279902339,350.3914122581482,0.0010458659380674362,-0.003956979140639305
191104,0.4994872212409973,1763260410.9120405,586.0,0.015625,0.002756113186478615,370.3243408203125,0.0007796287536621094,,2070,,0.00018540707242209464,352.47376346588135,0.037765875458717346,-0.006292406469583511
191744,0.4778095483779907,1763260411.8903692,586.0,0.0,9.260419756174088e-05,0.005126027390360832,-0.7380061149597168,,2076,,0.00018502304737921804,353.45209217071533,-0.0009461045265197754,-0.0002480680122971535
193536,0.5101737976074219,1763260415.118352,585.0,0.0,0.00041675101965665817,0.00025611158343963325,-0.3321577310562134,,2093,,0.00018394777725916356,356.68007493019104,0.0027245059609413147,-0.0009836284443736076
193539,,1763260415.164749,,,,,,500.0,2094,500.0,,356.72647190093994,,
195968,0.46480265259742737,1763260419.475587,585.0,0.0078125,0.005987204611301422,0.00020691966346930712,-0.3658750057220459,,2117,,0.00018248848209623247,361.037309885025,-0.012035384774208069,0.014685298316180706
198400,0.4881235659122467,1763260423.9833143,584.0,0.0,0.0010171085596084595,0.00033873197389766574,-0.8875225782394409,,2141,,0.0001810291869333014,365.5450372695923,-0.0015392638742923737,-0.0007213670760393143
198912,0.4404451549053192,1763260424.8778741,584.0,0.0,7.73472711443901e-05,0.0001982502144528553,-0.35411858558654785,,2146,,0.0001807219668990001,366.4395971298218,0.0008246060460805893,0.0017277104780077934
199039,,1763260424.9457316,,,,,,500.0,2147,500.0,,366.50745463371277,,
199040,0.4778182804584503,1763260425.147833,584.0,0.0,2.7962960302829742e-05,239.15806579589844,0.0002982616424560547,,2148,,0.0001806451618904248,366.7095561027527,0.00030069053173065186,0.0002841586247086525
199808,0.5132459998130798,1763260426.5722725,584.0,0.001953125,0.0022076182067394257,0.0007684646989218891,-2.236482620239258,,2155,,0.00018018433183897287,368.1339955329895,0.00038442760705947876,0.018359994515776634
201539,,1763260429.5747697,,,,,,500.0,2172,500.0,,371.136492729187,,
202880,0.4509117007255554,1763260431.2105567,585.0,0.0,0.000711292028427124,0.00023648964997846633,-0.4367929697036743,,2185,,0.00017834101163316518,372.7722797393799,0.0004626065492630005,-0.00472964346408844
203539,,1763260431.994881,,,,,,500.0,2192,500.0,,373.5566039085388,,
204160,0.46430158615112305,1763260432.707581,586.0,0.0,0.0003293510526418686,317.0400695800781,-3.790855407714844e-05,,2198,,0.00017757296154741198,374.2693040370941,-0.005944408476352692,-0.00566820427775383
204288,0.46561217308044434,1763260432.8562238,586.0,0.0,0.0015024729073047638,0.0034948326647281647,-0.2264183759689331,,2199,,0.00017749615653883666,374.4179468154907,-0.00836220383644104,-0.015215376392006874
205539,,1763260434.2623403,,,,,,500.0,2211,500.0,,375.8240633010864,,
205824,0.5096697211265564,1763260434.643373,588.0,0.0,0.0003040572628378868,0.00013673669309355319,-0.0001138448715209961,,2214,,0.00017657449643593282,376.20509600639343,-0.004714146256446838,0.0020679542794823647
206464,0.46837756037712097,1763260435.429143,588.0,0.00390625,0.0014329468831419945,0.00018603415810503066,0.09687870740890503,,2220,,0.00017619047139305621,376.99086594581604,-0.010167635977268219,-0.00827080849558115
206720,0.5271890759468079,1763260435.709517,589.0,0.0,0.0008418308570981026,0.005674737971276045,-0.2562445402145386,,2223,,0.00017603686137590557,377.2712399959564,0.0001580268144607544,0.005860949866473675
206976,0.5379667282104492,1763260435.9884522,589.0,0.00390625,0.0034423433244228363,0.00012604348012246192,0.14877980947494507,,2225,,0.00017588325135875493,377.5501751899719,-0.0026855282485485077,-0.011007143184542656
207039,,1763260436.0250156,,,,,,500.0,2226,500.0,,377.5867385864258,,
207104,0.5431637763977051,1763260436.1741936,589.0,0.0,0.0005666064098477364,248.58128356933594,0.00023430585861206055,,2227,,0.0001758064463501796,377.73591661453247,-0.004640944302082062,0.0036007026210427284
207539,,1763260436.5930257,,,,,,500.0,2231,500.0,,378.1547486782074,,
208000,0.49026504158973694,1763260437.1603594,590.0,0.0,0.00028498750180006027,0.00015748097212053835,-0.07901966571807861,,2235,,0.00017526881129015237,378.7220823764801,-0.006932355463504791,-0.0012042047455906868
208539,,1763260437.7861767,,,,,,500.0,2241,500.0,,379.34789967536926,,
209280,0.46217501163482666,1763260438.6361935,591.0,0.0,0.0004971465095877647,0.004967917688190937,-0.09669339656829834,,2248,,0.00017450076120439917,380.19791650772095,0.003259945660829544,-0.0034261466935276985
209536,0.5126906037330627,1763260438.9096892,591.0,0.0,0.00017810706049203873,9.600241901353002e-05,0.13855016231536865,,2250,,0.00017434715118724853,380.47141218185425,-0.0019100755453109741,-0.00028008129447698593
209792,0.5449172854423523,1763260439.210286,591.0,0.0,0.0009985379874706268,0.001134486636146903,0.06936973333358765,,2253,,0.0001741935411700979,380.772008895874,-0.014315836131572723,0.0013881493359804153
211712,0.48922625184059143,1763260441.320276,593.0,0.0,0.0023394785821437836,0.005810785572975874,-0.6567944288253784,,2272,,0.0001730414805933833,382.8819990158081,0.0005263336934149265,0.028445491567254066
212539,,1763260442.151356,,,,,,500.0,2280,500.0,,383.7130789756775,,
214039,,1763260443.8327253,,,,,,500.0,2295,500.0,,385.3944482803345,,
214400,0.5419893860816956,1763260444.2150853,596.0,0.0,0.00029068347066640854,0.00031628756551072,-0.15209484100341797,,2298,,0.0001714285754133016,385.77680826187134,-0.008210781961679459,-0.0018786629661917686
215552,0.5618337392807007,1763260445.511405,597.0,0.0,0.0005759811028838158,299.60919189453125,-0.00012350082397460938,,2310,,0.0001707373303361237,387.0731279850006,-0.010004832409322262,-0.004077511839568615
215808,0.4935896098613739,1763260445.767865,597.0,0.0,0.0004510479047894478,0.00017832231242209673,-0.22891902923583984,,2312,,0.00017058372031897306,387.32958793640137,0.0015392601490020752,-0.00039790477603673935
216448,0.5020328164100647,1763260446.4574897,598.0,0.0,0.00025324616581201553,0.00015670327411498874,0.1399768590927124,,2318,,0.00017019969527609646,388.0192127227783,-0.0022611096501350403,-0.0010971585288643837
216832,0.46919065713882446,1763260446.8819282,598.0,0.001953125,0.0013128463178873062,0.00015597708988934755,0.2591021656990051,,2322,,0.0001699692802503705,388.4436511993408,-0.0028009156230837107,-0.0026789717376232147
217039,,1763260447.0536778,,,,,,500.0,2324,500.0,,388.6154007911682,,
217539,,1763260447.573084,,,,,,500.0,2329,500.0,,389.13480710983276,,
218539,,1763260448.6853633,,,,,,500.0,2339,500.0,,390.2470862865448,,
219008,0.47818928956985474,1763260449.2128568,600.0,0.00390625,0.0027126409113407135,0.00013630343892145902,-0.49048614501953125,,2343,,0.00016866359510459006,390.7745797634125,0.01018625870347023,0.008464876562356949
219520,0.5681765675544739,1763260449.7879982,601.0,0.005859375,0.003628382459282875,9.752780897542834e-05,-0.023905515670776367,,2348,,0.00016835637507028878,391.3497211933136,-0.012133315205574036,-0.008272245526313782
220039,,1763260450.3767695,,,,,,500.0,2354,500.0,,391.9384925365448,,
220928,0.5606542825698853,1763260451.3916357,602.0,0.0,5.53131103515625e-05,423.8820495605469,-4.4345855712890625e-05,,2363,,0.00016751151997596025,392.9533586502075,0.0020624808967113495,0.004608491435647011
223616,0.48383116722106934,1763260454.4145145,605.0,0.0,0.00023732148110866547,0.00023243128089234233,0.13312005996704102,,2389,,0.00016589861479587853,395.9762375354767,-0.007587607949972153,-0.0008107386529445648
224128,0.5110116600990295,1763260454.9966938,605.0,0.0,0.0017401566728949547,0.00022923527285456657,-0.034085869789123535,,2394,,0.00016559139476157725,396.5584168434143,-0.006701454520225525,0.006409008987247944
225664,0.5153457522392273,1763260456.8958395,606.0,0.015625,0.008280248381197453,0.00042774027679115534,0.2539821267127991,,2409,,0.0001646697346586734,398.45756244659424,-0.008296269923448563,-0.004150210879743099
227328,0.5368942618370056,1763260458.8155959,607.0,0.0,0.0010245181620121002,480.1543884277344,-9.131431579589844e-05,,2426,,0.00016367126954719424,400.37731885910034,0.011589236557483673,0.0060325078666210175
227811,,1763260459.28099,,,,,,500.0,2430,500.0,,400.8427128791809,,
229760,0.4890967905521393,1763260461.9582183,609.0,0.0,2.3507513105869293e-05,0.00025918392930179834,-0.5251775979995728,,2449,,0.00016221197438426316,403.51994132995605,-0.0008947597816586494,6.441865116357803e-05
231311,,1763260464.3580115,,,,,,500.0,2465,500.0,,405.9197344779968,,
233984,0.5569045543670654,1763260468.51455,609.0,0.0,0.0007865177467465401,0.004859460052102804,0.4118676781654358,,2491,,0.00015967742365319282,410.07627296447754,0.00300048291683197,-0.0022004535421729088
234240,0.4984196424484253,1763260468.9461827,609.0,0.0,0.0004298100247979164,0.00011990289203822613,-0.2560192346572876,,2493,,0.00015952381363604218,410.50790572166443,-0.0019787028431892395,0.004460682161152363
235520,0.5941087603569031,1763260470.5969894,610.0,0.0,0.0014010285958647728,0.004786379635334015,0.06958305835723877,,2506,,0.00015875576355028898,412.15871238708496,0.002727307379245758,0.017728980630636215
236311,,1763260471.490453,,,,,,500.0,2514,500.0,,413.05217599868774,,
236416,0.44582170248031616,1763260471.6344645,611.0,0.0,0.00028622522950172424,255.5865936279297,-0.0001043081283569336,,2515,,0.00015821812849026173,413.1961874961853,-0.006613004952669144,-0.0038813818246126175
236928,0.531619131565094,1763260472.2421937,611.0,0.0,0.00026781484484672546,359.88702392578125,-0.00011527538299560547,,2520,,0.00015791090845596045,413.80391669273376,-0.000845644623041153,0.0007947217673063278
238311,,1763260473.7538245,,,,,,500.0,2533,500.0,,415.3155474662781,,
238976,0.5372546315193176,1763260474.546049,613.0,0.0,0.002468479797244072,0.004992098547518253,-0.00027358531951904297,,2540,,0.00015668202831875533,416.1077721118927,-0.021843301132321358,-0.0082728685811162
239744,0.5118971467018127,1763260475.3584113,613.0,0.0,0.0005140192806720734,0.00012661829532589763,0.20174074172973633,,2547,,0.0001562211982673034,416.920134305954,-0.011168383061885834,0.0033451244235038757
242048,0.5036689639091492,1763260477.789314,615.0,0.0,0.0008590072393417358,0.006169614847749472,0.1661723256111145,,2570,,0.00015483870811294764,419.35103702545166,-0.007502289488911629,0.006872978061437607
242176,0.5077417492866516,1763260477.9167159,616.0,0.0,0.0019364133477210999,0.0003743874840438366,-0.217340350151062,,2571,,0.00015476190310437232,419.47843885421753,-0.011838331818580627,0.004603751003742218
242688,0.5511593818664551,1763260478.442341,616.0,0.0,0.0002462994307279587,0.0001831415283959359,0.2337355613708496,,2576,,0.00015445468307007104,420.00406408309937,-0.007063515484333038,0.004439901560544968
242811,,1763260478.4949353,,,,,,500.0,2577,500.0,,420.05665826797485,,
245888,0.572165846824646,1763260481.7723236,619.0,0.0,0.0005982425063848495,659.0625,0.0001023411750793457,,2608,,0.00015253455785568804,423.33404660224915,0.0013539232313632965,0.003496818244457245
246144,0.5883635878562927,1763260482.0109994,619.0,0.0,0.0004392927512526512,0.00021111559181008488,-0.0018362998962402344,,2610,,0.0001523809478385374,423.57272243499756,-0.004576625302433968,0.0015721498057246208
248192,0.5894070863723755,1763260484.149226,621.0,0.0,0.0007570823654532433,6.798562390031293e-05,-0.012564420700073242,,2630,,0.00015115206770133227,425.7109489440918,-0.0018329285085201263,0.005692551843822002
248811,,1763260484.7608857,,,,,,500.0,2636,500.0,,426.3226087093353,,
249811,,1763260485.8902018,,,,,,500.0,2646,500.0,,427.4519248008728,,
249856,0.5779632329940796,1763260486.0165443,622.0,0.0,0.0003444068133831024,526.8363037109375,2.4139881134033203e-05,,2647,,0.0001501536025898531,427.5782673358917,-0.0049539655447006226,-0.0014298968017101288
249984,0.5313704013824463,1763260486.1721296,622.0,0.0,0.0008850060403347015,0.0038418176118284464,0.02591639757156372,,2648,,0.00015007681213319302,427.7338526248932,-0.012652803212404251,0.003365183249115944
252032,0.4700153172016144,1763260488.3165565,624.0,0.0,7.442198693752289e-05,0.004010757897049189,0.041939496994018555,,2668,,0.0001488479319959879,429.87827944755554,-0.0013054534792900085,-0.0004766881465911865
252544,0.5116670727729797,1763260488.8641012,625.0,0.0,0.0001652231439948082,0.004610869102180004,-0.038892269134521484,,2673,,0.0001485407119616866,430.42582416534424,-0.0029548630118370056,0.0008016759529709816
253568,0.4938289523124695,1763260489.9218686,625.0,0.0,3.450550138950348e-06,0.0001303969183936715,-0.2891038656234741,,2683,,0.00014792627189308405,431.4835915565491,-0.00044945627450942993,8.814316242933273e-05
253952,0.5673830509185791,1763260490.3408213,626.0,0.0,0.000929173082113266,0.0041677262634038925,-0.06247091293334961,,2687,,0.0001476958568673581,431.902544260025,0.0016637034714221954,0.0033037513494491577
254208,0.5365662574768066,1763260490.6003542,626.0,0.0,7.348787039518356e-05,0.00011780925706261769,0.2408519983291626,,2689,,0.00014754224685020745,432.1620771884918,-0.0006419643759727478,0.001344212330877781
254464,0.5369151830673218,1763260490.8980231,626.0,0.0,2.1562911570072174e-05,0.0030053548980504274,-0.0345534086227417,,2692,,0.0001473886368330568,432.45974612236023,0.0015106238424777985,0.0002634292468428612
258560,0.4608035087585449,1763260495.2529204,629.0,0.0,0.000415886752307415,0.0027966394554823637,0.2938775420188904,,2732,,0.00014493087655864656,436.8146433830261,-0.006420537829399109,0.00438628438860178
260608,0.5174258947372437,1763260497.4576359,631.0,0.0,0.0008580703288316727,0.00044422608334571123,0.3746997117996216,,2752,,0.00014370199642144144,439.0193588733673,-0.008970431983470917,-0.0006756410002708435
261120,0.5117896795272827,1763260498.0027122,631.0,0.0,3.5400502383708954e-05,0.00022674512001685798,-0.11459612846374512,,2757,,0.00014339477638714015,439.56443524360657,-0.0001456625759601593,0.0001428583636879921
262656,0.5293823480606079,1763260499.642998,633.0,0.0,0.0005492735654115677,0.000274074322078377,0.13999921083450317,,2772,,0.0001424731162842363,441.2047209739685,-0.007650699466466904,0.006112830713391304
263680,0.4497157335281372,1763260501.0583086,633.0,0.0,0.001151587814092636,0.00021280639339238405,-0.3556259870529175,,2782,,0.00014185867621563375,442.6200315952301,-0.010387174785137177,0.007047198712825775
263808,0.5829628705978394,1763260501.1675842,633.0,0.0,0.00019105523824691772,0.00010250158084090799,-0.025589942932128906,,2783,,0.00014178187120705843,442.7293071746826,0.002413463778793812,-0.0007421243935823441
264811,,1763260502.1713865,,,,,,500.0,2793,500.0,,443.73310947418213,,
267904,0.5622801780700684,1763260505.7235594,636.0,0.0,0.00011445768177509308,477.8274230957031,-2.2530555725097656e-05,,2824,,0.00013932411093264818,447.28528237342834,0.00014954805374145508,-0.0007613860070705414
269824,0.5716729164123535,1763260507.8356607,637.0,0.0,2.5149434804916382e-05,235.99969482421875,-4.279613494873047e-05,,2843,,0.00013817203580401838,449.39738368988037,0.0012017786502838135,0.0015367455780506134
271311,,1763260509.382169,,,,,,500.0,2857,500.0,,450.9438920021057,,
273811,,1763260511.9189901,,,,,,500.0,2882,500.0,,453.4807131290436,,
274688,0.4986500144004822,1763260512.8594172,641.0,0.0,0.00014757737517356873,0.0001956798805622384,0.08530890941619873,,2890,,0.00013525346003007144,454.4211401939392,0.0016422625631093979,0.0015136171132326126
276811,,1763260515.0295398,,,,,,500.0,2911,500.0,,456.5912628173828,,
279296,0.504249632358551,1763260517.6462584,645.0,0.0,0.0008695600554347038,0.0001427540701115504,0.05165296792984009,,2935,,0.0001324884797213599,459.2079813480377,-0.01342768594622612,-0.008995161391794682
280704,0.5873045325279236,1763260519.200742,646.0,0.0,0.00012154877185821533,0.00010595527419354767,-0.1103442907333374,,2949,,0.00013164362462703139,460.7624650001526,0.0024801045656204224,-0.002683458849787712
281811,,1763260520.2910364,,,,,,500.0,2960,500.0,,461.8527593612671,,
283311,,1763260521.9147584,,,,,,500.0,2975,500.0,,463.4764814376831,,
284800,0.5079525113105774,1763260523.5691066,649.0,0.0,0.0007566772401332855,0.00013705725723411888,-0.011249065399169922,,2989,,0.00012918586435262114,465.1308295726776,-0.005889497697353363,0.0057474952191114426
285568,0.5405248999595642,1763260524.4298174,649.0,0.0,0.0003969632089138031,0.0003162689390592277,-0.04378807544708252,,2997,,0.00012872503430116922,465.9915404319763,-0.0034251250326633453,-0.013424873352050781
286976,0.5178964734077454,1763260525.8873367,650.0,0.0,2.6796013116836548e-05,0.004181574564427137,-0.02558767795562744,,3011,,0.0001278801792068407,467.44905972480774,0.0004213675856590271,0.001211484894156456
291072,0.5342721343040466,1763260530.2957559,653.0,0.0,4.436913877725601e-05,0.00031959041371010244,-0.7603033781051636,,3051,,0.00012542243348434567,471.8574788570404,-0.0007446259260177612,0.0030866628512740135
291214,,1763260530.4567223,,,,,,500.0,3053,500.0,,472.0184452533722,,
292608,0.5262355804443359,1763260531.9595742,654.0,0.0,0.00022575538605451584,0.000137931143399328,-0.35562968254089355,,3066,,0.00012450077338144183,473.5212972164154,-0.0011444874107837677,-0.008104813285171986
292992,0.6077672243118286,1763260532.3578622,654.0,0.0,0.0002379016950726509,0.00015207630349323153,-0.18896210193634033,,3070,,0.00012427035835571587,473.9195852279663,-0.0035396870225667953,0.0021529821678996086
294272,0.5362433791160583,1763260533.7922459,655.0,0.0,7.633678615093231e-05,489.6422119140625,-0.000339508056640625,,3083,,0.00012350230826996267,475.3539688587189,-0.0028775930404663086,-0.00033660419285297394
295808,0.5210692882537842,1763260535.4642048,656.0,0.0,5.539599806070328e-05,233.48997497558594,-6.949901580810547e-05,,3098,,0.00012258064816705883,477.0259277820587,-0.0009520314633846283,-0.00046300236135721207
296320,0.5022121667861938,1763260536.0050743,656.0,0.0,0.0001576729118824005,266.43585205078125,-0.0004290342330932617,,3103,,0.00012227342813275754,477.5667972564697,0.0002476908266544342,-0.0004058908671140671
298752,0.6119391322135925,1763260538.5940359,658.0,0.0,0.00022112485021352768,149.47738647460938,1.8894672393798828e-05,,3127,,0.00012081413296982646,480.15575885772705,-0.004366770386695862,0.0038937805220484734
299008,0.5583828687667847,1763260538.8520947,658.0,0.0,0.00016097445040941238,0.0002067874011117965,-0.07000589370727539,,3129,,0.00012066052295267582,480.41381764411926,0.0021324418485164642,0.001573094166815281
300214,,1763260540.072057,,,,,,500.0,3141,500.0,,481.633780002594,,
300416,0.5293387174606323,1763260540.315845,659.0,0.0,0.0002721967175602913,0.003587353276088834,-0.38179826736450195,,3143,,0.0001198156678583473,481.8775680065155,-0.004087604582309723,0.005956028588116169
300714,,1763260540.6014388,,,,,,500.0,3146,500.0,,482.16316175460815,,
302214,,1763260542.1602151,,,,,,500.0,3161,500.0,,483.72193813323975,,
303214,,1763260543.058468,,,,,,500.0,3170,500.0,,484.6201910972595,,
304512,0.6084424257278442,1763260544.4155114,662.0,0.0,0.0005651302635669708,0.00019639296806417406,-0.06691324710845947,,3183,,0.00011735790758393705,485.9772343635559,-0.007560662925243378,-0.012637512758374214
305024,0.5387345552444458,1763260544.9258518,662.0,0.001953125,0.0012101372703909874,0.0002009188465308398,-0.18738818168640137,,3188,,0.00011705069482559338,486.4875748157501,-0.0036156028509140015,-0.004415157251060009
307712,0.611655592918396,1763260547.4360194,665.0,0.0,6.004422903060913e-05,389.4591369628906,-8.7738037109375e-05,,3217,,0.00011543778964551166,488.9977424144745,0.003161560744047165,-0.0003723166882991791
308480,0.5028375387191772,1763260548.1379008,665.0,0.0,1.6411766409873962e-05,0.00044852594146505,0.2576313018798828,,3224,,0.00011497695959405974,489.6996238231659,-0.0007926970720291138,0.0002955533564090729
310656,0.6020374894142151,1763260550.0998106,667.0,0.0,2.1627172827720642e-05,0.0010570703307166696,0.06332069635391235,,3247,,0.00011367127444827929,491.66153359413147,0.0015146806836128235,-0.0010493546724319458
310912,0.5777758359909058,1763260550.3292544,667.0,0.0,6.225891411304474e-05,80.31256866455078,-1.5735626220703125e-05,,3250,,0.00011351766443112865,491.8909773826599,-0.0013290848582983017,-0.002355160191655159
311168,0.5729387402534485,1763260550.5501986,668.0,0.0,0.00010351836681365967,0.0007027999963611364,0.09422850608825684,,3252,,0.00011336405441397801,492.1119215488434,0.005561789497733116,0.0013547427952289581
311345,,1763260550.6796699,,,,,,35.0,3255,35.0,,492.24139285087585,,
311680,0.5947816967964172,1763260550.997585,668.0,0.0,3.9909034967422485e-05,0.008904945105314255,-0.04915940761566162,,3259,,0.00011305683437967673,492.559308052063,0.0005626045167446136,-0.0019214637577533722
312960,0.5796704292297363,1763260552.1732562,669.0,0.0,0.00010931864380836487,0.000668394030071795,-0.03769230842590332,,3272,,0.00011228878429392353,493.73497915267944,-0.003428172320127487,-0.0054587312042713165
313216,0.5893383622169495,1763260552.4026096,669.0,0.0,8.336734026670456e-05,246.2000732421875,2.8789043426513672e-05,,3275,,0.00011213517427677289,493.9643325805664,-0.003138929605484009,0.001202923245728016
313344,0.5554579496383667,1763260552.5138912,669.0,0.0,0.00011186674237251282,0.004313590005040169,-0.1234900951385498,,3276,,0.00011205836926819757,494.0756142139435,-0.0011607818305492401,-0.00017343461513519287
315392,0.49352824687957764,1763260554.3588436,671.0,0.0,3.47895547747612e-05,0.003662621136754751,-0.2760627269744873,,3296,,0.00011082949640695006,495.9205665588379,-0.0021551772952079773,5.366560071706772e-05
315693,,1763260554.5954616,,,,,,500.0,3299,500.0,,496.1571846008301,,
319693,,1763260558.1463726,,,,,,500.0,3338,500.0,,499.7080955505371,,
321024,0.5586289167404175,1763260559.3976603,676.0,0.0,6.209127604961395e-05,0.00021981706959195435,0.046739816665649414,,3351,,0.00010745007602963597,500.95938324928284,-0.0019199363887310028,0.00148693285882473
321664,0.5349953174591064,1763260559.9576397,676.0,0.0,0.0001957286149263382,0.0002583859022706747,-0.3887753486633301,,3357,,0.00010706605098675936,501.5193626880646,-0.004792541265487671,0.0013609696179628372
321920,0.5782111883163452,1763260560.1809878,677.0,0.0,0.0001980029046535492,0.0030683442018926144,-0.03878021240234375,,3360,,0.00010691244096960872,501.7427108287811,-0.003680724650621414,-0.0027676690369844437
323693,,1763260561.7259324,,,,,,500.0,3377,500.0,,503.28765535354614,,
325760,0.5485643148422241,1763260563.646542,680.0,0.0,6.219930946826935e-05,378.8099365234375,5.7578086853027344e-05,,3398,,0.00010460829798830673,505.20826506614685,0.001322215422987938,-0.0005530901253223419
