losses/entropy,_step,_timestamp,charts/episodic_length,charts/SPS,losses/value_loss,losses/policy_loss,charts/learning_rate,losses/old_approx_kl,charts/episodic_return,losses/clipfrac,losses/approx_kl,_runtime,losses/explained_variance,global_step
0.6161200404167175,450,1763260140.0660236,,478.0,11.979907035827637,-0.005973596125841141,0.00028425498749129474,0.0049981651827692986,,0.0,0.0004883715882897377,81.62810468673706,0.9733281135559082,26368
,471,1763260143.2296555,157.0,,,,,,157.0,,,84.7917366027832,,27939
0.5647429823875427,481,1763260144.9462795,,480.0,16.402780532836914,-0.0017742514610290527,0.00028279569232836366,0.0029513249173760414,,0.0,0.0002971319481730461,86.50836062431335,0.7522726058959961,28800
0.5320461392402649,490,1763260146.0638232,,479.0,101.29580688476562,-0.016862502321600914,0.0002824884722940624,0.0044805193319916725,,0.0,0.0011199628934264183,87.62590432167053,0.694616973400116,29312
,504,1763260148.3183887,410.0,,,,,,410.0,,,89.88046979904175,,30513
0.5286245942115784,515,1763260150.2721682,,482.0,22.289400100708008,-0.0045347511768341064,0.00028118278714828193,0.00184569600969553,,0.0,0.00022566411644220352,91.83424925804138,0.8569798469543457,31488
0.5639786124229431,530,1763260152.9135356,,484.0,116.20541381835938,0.0036647170782089233,0.0002803379320539534,0.0001396089792251587,,0.0,0.0004370491951704025,94.4756166934967,-0.0018839836120605469,32896
0.5777921676635742,539,1763260154.651696,,484.0,13.092480659484863,-0.0002705678343772888,0.00027980029699392617,-0.001220710575580597,,0.0,1.8285587430000305e-05,96.2137770652771,-0.03576314449310303,33792
0.543750524520874,547,1763260156.0900526,,485.0,11.822071075439453,0.0021799057722091675,0.00027933946694247425,0.0003419974818825722,,0.0,0.00014232192188501358,97.65213370323181,0.057409822940826416,34560
,555,1763260157.2285848,213.0,,,,,,213.0,,,98.79066586494446,,35197
0.5380128622055054,559,1763260157.9031637,,486.0,75.64488983154297,-0.005965791642665863,0.000278801831882447,0.002223234623670578,,0.0,0.00015970133244991302,99.46524477005005,-0.005271792411804199,35456
0.5808072686195374,568,1763260159.5377355,,487.0,10.499893188476562,0.001956319436430931,0.00027826419682241976,-0.0018089162185788155,,0.0,0.0003634141758084297,101.09981656074524,-0.0012205839157104492,36352
0.5272868275642395,595,1763260164.167834,,489.0,83.2192153930664,-0.004349090158939362,0.0002768049016594887,-0.0074368929490447044,,0.0078125,0.002156694419682026,105.72991514205933,0.5040063858032227,38784
0.5696055293083191,612,1763260167.237941,,491.0,7.212625026702881,0.002767913043498993,0.00027580646565183997,-0.00021286588162183762,,0.0,0.00020975153893232346,108.80002212524414,-0.011394143104553223,40448
0.5784412622451782,614,1763260167.5350568,,491.0,225.04391479492188,0.00011698901653289795,0.00027572966064326465,0.0008798353374004364,,0.0,1.0501593351364136e-05,109.09713792800903,-0.00032591819763183594,40576
0.5681970119476318,630,1763260170.5240679,,492.0,5.513230800628662,0.001999795436859131,0.0002748080005403608,-0.003329557366669178,,0.0,0.0001212218776345253,112.08614897727966,0.014504075050354004,42112
0.5516900420188904,636,1763260171.7881522,,492.0,5.06013298034668,0.0018689446151256561,0.0002744239754974842,0.00014734268188476562,,0.0,5.723536014556885e-05,113.35023331642151,-0.0021779537200927734,42752
,640,1763260172.3477643,154.0,,,,,,154.0,,,113.90984535217285,,43075
0.6078669428825378,650,1763260174.0278764,,492.0,3.869828224182129,-0.0005722679197788239,0.0002737327304203063,-0.0029094433411955833,,0.0,7.852446287870407e-05,115.58995747566223,0.8783729076385498,43904
0.5855617523193359,664,1763260176.5476131,,493.0,147.00051879882812,0.00179344043135643,0.0002729646803345531,-0.0005139736458659172,,0.0,1.9096769392490387e-05,118.10969424247742,0.20059311389923096,45184
,684,1763260180.1097834,64.0,,,,,,64.0,,,121.67186450958252,,47001
0.5968996286392212,689,1763260180.9465759,,493.0,147.47897338867188,-0.0014306213706731796,0.0002716589951887727,0.0008764173835515976,,0.0,2.4469569325447083e-05,122.50865697860718,0.007384777069091797,47360
,698,1763260182.1066813,133.0,,,,,,133.0,,,123.66876244544983,,47935
0.5536414384841919,702,1763260182.6816359,,492.0,454.8648986816406,-0.002171207219362259,0.00027119816513732076,0.00048881396651268,,0.0,2.9917806386947632e-05,124.24371695518494,-0.09401381015777588,48128
0.5724287033081055,707,1763260183.661035,,492.0,278.1295166015625,-0.00423986092209816,0.0002708909451030195,0.007005286403000355,,0.0,0.00036598648875951767,125.22311615943909,0.3390001058578491,48640
,729,1763260188.0259051,500.0,,,,,,500.0,,,129.58798623085022,,51060
0.5009764432907104,757,1763260193.7129447,,495.0,1.0965840816497803,-0.020738162100315094,0.00026774193975143135,0.034196171909570694,,0.00390625,0.0048853550106287,135.27502584457397,-0.15071237087249756,53888
0.5942795276641846,762,1763260194.782335,,495.0,1.2149550914764404,0.0002536103129386902,0.00026743471971713006,-0.001313106156885624,,0.0,1.5505589544773102e-05,136.34441614151,0.0072296857833862305,54400
0.5433779358863831,767,1763260195.7331648,,495.0,1.0878993272781372,-0.0004497431218624115,0.0002671274996828288,0.002829046919941902,,0.0,5.620718002319336e-05,137.295245885849,-0.012743115425109863,54912
0.48740217089653015,775,1763260197.217949,,496.0,217.2119598388672,-0.0032621361315250397,0.00026666666963137686,0.003382038325071335,,0.0,0.00032649189233779907,138.78003001213074,0.006947457790374756,55680
0.4985840320587158,788,1763260199.7680044,,497.0,0.5330870151519775,-0.0018279924988746643,0.00026582181453704834,-0.0028057070448994637,,0.0,0.0004812469705939293,141.33008551597595,0.18361586332321167,57088
0.554349958896637,797,1763260201.4175847,,497.0,0.3422464430332184,-0.003896839916706085,0.0002652841794770211,-0.0041331760585308075,,0.0,0.0001081172376871109,142.9796657562256,0.5033538341522217,57984
0.4952613115310669,806,1763260203.1078374,,498.0,0.4022105634212494,0.00367182120680809,0.00026474654441699386,-0.0003593824803829193,,0.0,0.0001341048628091812,144.6699185371399,-0.017667174339294434,58880
0.4872916638851166,815,1763260204.8376179,,498.0,256.9945068359375,-0.005510393530130386,0.0002642089093569666,0.001219586469233036,,0.0,0.0003414200618863106,146.39969897270203,-0.00033593177795410156,59776
0.5848417282104492,863,1763260214.0058146,,500.0,0.008192825131118298,-0.03173037990927696,0.00026129031903110445,0.01020144671201706,,0.013671875,0.008073948323726654,155.56789565086365,0.09133273363113403,64640
0.5769814252853394,872,1763260215.3274784,,500.0,194.5730438232422,-0.03499651700258255,0.00026090629398822784,0.021690446883440018,,0.013671875,0.003816668875515461,156.88955950737,0.01595979928970337,65280
0.5474792122840881,876,1763260216.016005,,501.0,0.013921037316322327,-0.020788569003343582,0.0002606758789625019,0.030670255422592163,,0.0390625,0.01601938158273697,157.5780861377716,-1.4830830097198486,65664
,922,1763260224.4248967,500.0,,,,,,500.0,,,165.98697781562805,,70223
0.5116441249847412,930,1763260226.0870626,,503.0,0.00036338288919068873,-0.015033872798085213,0.00025745006860233843,0.029958458617329597,,0.009765625,0.005545270629227161,167.6491436958313,-0.0912240743637085,71040
0.5341876745223999,938,1763260227.5489933,,503.0,499.13336181640625,-0.027163833379745483,0.0002569892385508865,0.00045963749289512634,,0.001953125,0.002595575526356697,169.11107444763184,0.0007913112640380859,71808
0.5130228996276855,941,1763260228.2352223,,503.0,0.00016917097673285753,-0.005191627889871597,0.00025675882352516055,0.002938712015748024,,0.0,0.0005692169070243835,169.79730343818665,-0.777915358543396,72192
,942,1763260228.2918181,500.0,,,,,,500.0,,,169.85389924049377,,72223
0.48347386717796326,948,1763260229.454336,,504.0,132.8629608154297,-0.002961479127407074,0.00025637479848228395,0.0020650187507271767,,0.0,0.0009030112996697426,171.01641702651978,-0.00021708011627197266,72832
0.42182549834251404,974,1763260234.4625325,,505.0,0.0011486944276839495,-0.006451815366744995,0.0002547618933022022,-0.0037007490172982216,,0.00390625,0.000482671894133091,176.0246136188507,-0.04601597785949707,75520
0.4225846827030182,980,1763260235.666126,,505.0,0.0001794134732335806,-0.00047895312309265137,0.0002543778682593256,0.006244448944926262,,0.0,0.0008959975093603134,177.22820711135864,0.038192927837371826,76160
0.5185309648513794,985,1763260236.5979795,,505.0,7.689745689276606e-05,0.005829844623804092,0.00025407064822502434,-0.0038069719448685646,,0.0,0.00024351570755243301,178.16006064414978,0.30843669176101685,76672
,995,1763260238.2825038,449.0,,,,,,449.0,,,179.844584941864,,77672
0.4466555118560791,997,1763260238.7519493,,506.0,0.004013321362435818,0.0069974930956959724,0.00025337940314784646,0.00022202730178833008,,0.0,0.0003701392561197281,180.31403040885925,-0.008097171783447266,77824
,1015,1763260242.1548767,500.0,,,,,,500.0,,,183.7169578075409,,79618
0.4736199975013733,1020,1763260243.1027398,,506.0,424.1888427734375,0.00036014989018440247,0.00025199694209732115,-0.003999823704361916,,0.0,0.0007890891283750534,184.66482090950012,0.002680838108062744,80128
,1031,1763260245.0326278,233.0,,,,,,233.0,,,186.59470891952515,,81172
0.35778340697288513,1050,1763260248.4644902,,507.0,355.5576477050781,-0.005498871207237244,0.0002503072319086641,0.006394530646502972,,0.0078125,0.003945956937968731,190.0265712738037,0.3183218240737915,82944
0.34794187545776367,1053,1763260248.9648933,,507.0,220.49697875976562,0.0016167573630809784,0.00025015362189151347,-0.006023643538355827,,0.0,0.000466957688331604,190.52697443962097,0.3139941692352295,83200
0.34859955310821533,1058,1763260249.9459245,,507.0,202.41958618164062,-0.0009904801845550537,0.0002498464018572122,-0.0020599039271473885,,0.0,5.816388875246048e-05,191.50800561904907,-0.0028797388076782227,83712
0.32919326424598694,1083,1763260254.5297337,,508.0,152.02130126953125,0.010515749454498291,0.0002483871066942811,-0.016386333853006363,,0.0078125,0.003265383653342724,196.09181475639343,0.6233429312705994,86144
0.37446290254592896,1091,1763260255.9241273,,508.0,236.9180450439453,-0.00215308740735054,0.0002479262766428292,-0.004552691243588924,,0.001953125,0.0012234514579176903,197.4862084388733,0.5631242990493774,86912
0.37517473101615906,1106,1763260258.7134588,,509.0,0.07557305693626404,-0.000715162605047226,0.00024700461653992534,-0.0008673965930938721,,0.009765625,0.0016972962766885757,200.27553987503052,0.5064707398414612,88448
,1118,1763260260.4590385,500.0,,,,,,500.0,,,202.02111959457397,,89658
0.3399927616119385,1125,1763260261.3337762,,512.0,0.04338299110531807,-0.006703481078147888,0.00024585254141129553,-0.007760343141853809,,0.0,0.0008829208090901375,202.89585733413696,0.11970305442810059,90368
,1133,1763260262.2828326,500.0,,,,,,500.0,,,203.8449137210846,,91158
0.3934957981109619,1145,1763260264.365416,,515.0,0.0020429377909749746,0.002469182014465332,0.0002446236612740904,0.0011204276233911514,,0.0,0.000485006719827652,205.9274971485138,-0.44621527194976807,92416
0.448711097240448,1164,1763260267.575657,,516.0,0.003364464733749628,0.00032739341259002686,0.0002434715861454606,0.0012633604928851128,,0.0,0.00014981720596551895,209.13773798942566,0.21726298332214355,94336
0.45993590354919434,1165,1763260267.781696,,516.0,0.0004640833067242056,-0.0057227723300457,0.00024339478113688529,-0.003205609507858753,,0.0,0.0002622464671730995,209.34377717971802,-1.4964704513549805,94464
,1172,1763260268.9390464,500.0,,,,,,500.0,,,210.50112748146057,,95158
0.4584948420524597,1181,1763260270.6396067,,517.0,0.0001693887752480805,0.009339727461338043,0.00024239631602540612,-0.004169193096458912,,0.0,0.0002217097207903862,212.20168781280518,-1.616131067276001,96128
0.4336133599281311,1186,1763260271.3880556,,518.0,6.868492346256971e-05,-0.007147766649723053,0.00024208909599110484,-0.019248969852924347,,0.0,0.00258433073759079,212.95013666152954,0.35574615001678467,96640
0.4515983462333679,1197,1763260272.6641262,,520.0,104.15359497070312,0.013973914086818695,0.00024147465592250228,-0.005755232647061348,,0.0,0.0008084066212177277,214.22620725631714,-0.0001016855239868164,97664
0.5234318971633911,1213,1763260274.7852685,,523.0,0.003845933126285672,0.0016145072877407074,0.00024047619081102312,-0.00100770965218544,,0.0,4.030205309391022e-05,216.34734964370728,0.18273437023162842,99328
0.4380313456058502,1215,1763260275.1688411,,523.0,6.724902777932584e-05,-0.0007899180054664612,0.00024032258079387248,-0.0001402841880917549,,0.0,2.9484741389751434e-05,216.73092222213745,-1.3196065425872803,99584
,1226,1763260277.02862,500.0,,,,,,500.0,,,218.59070110321045,,100658
0.4419367015361786,1230,1763260277.8753388,,524.0,0.00013273513468448073,-0.006345026195049286,0.00023940092069096863,0.0020525576546788216,,0.0,0.00035817455500364304,219.43741989135742,-0.0949016809463501,101120
0.5210459232330322,1234,1763260278.5292246,,524.0,0.0004420896293595433,-0.012670949101448059,0.00023917050566524267,0.03153878450393677,,0.009765625,0.0037756357342004776,220.09130573272705,0.13339626789093018,101504
0.5003384947776794,1245,1763260280.430692,,525.0,0.0001558293151902035,0.00034170597791671753,0.0002384792605880648,0.00019663292914628983,,0.0,0.0002989592030644417,221.99277305603027,-0.12803447246551514,102656
0.5538209080696106,1254,1763260282.5825655,,524.0,7.793661643518135e-05,0.00193004310131073,0.00023794162552803755,0.0005118725821375847,,0.0,0.0001895548775792122,224.14464664459229,-0.1435527801513672,103552
0.46166640520095825,1271,1763260284.834977,,526.0,377.2326354980469,0.001752357929944992,0.00023694316041655838,0.012350065633654594,,0.0,0.0017362814396619797,226.39705801010132,0.0005065798759460449,105216
,1299,1763260288.3354328,500.0,,,,,,500.0,,,229.89751386642456,,108158
,1339,1763260294.7053854,500.0,,,,,,500.0,,,236.26746654510498,,112158
0.483087956905365,1340,1763260294.9172792,,534.0,155.11842346191406,0.011951982975006104,0.000232718899496831,-0.004647103138267994,,0.0,0.0006315493956208229,236.47936034202576,0.005602002143859863,112256
,1349,1763260296.4401748,500.0,,,,,,500.0,,,238.00225591659546,,113158
,1363,1763260298.864235,500.0,,,,,,500.0,,,240.42631602287292,,114658
0.49989816546440125,1365,1763260299.2841644,,535.0,0.008143085055053234,-0.022187916561961174,0.0002311827993253246,0.005226261913776398,,0.001953125,0.0036397892981767654,240.84624552726746,-0.34336137771606445,114816
0.44033703207969666,1370,1763260300.2004964,,535.0,0.008237115107476711,-0.0032657086849212646,0.00023087557929102331,0.007811523042619228,,0.0,0.0024087028577923775,241.76257753372192,-0.1105034351348877,115328
0.4639541208744049,1380,1763260301.8318512,,536.0,0.008779230527579784,0.002151602879166603,0.00023026113922242075,-0.00014645326882600784,,0.0,4.624668508768082e-05,243.3939323425293,-0.41420865058898926,116352
0.44430848956108093,1381,1763260302.020935,,536.0,0.0004921465297229588,0.0014746133238077164,0.00023018433421384543,-0.022962290793657303,,0.0078125,0.003624357283115387,243.58301615715027,-0.05276823043823242,116480
,1388,1763260302.8904698,500.0,,,,,,500.0,,,244.45255088806152,,117158
0.47778600454330444,1395,1763260303.8121774,,538.0,0.007455380633473396,0.00181502103805542,0.0002293394791195169,-0.0002542799338698387,,0.0,4.3905340135097504e-05,245.374258518219,-0.4362757205963135,117888
0.4728868007659912,1399,1763260304.2968576,,539.0,219.2930145263672,0.004555065184831619,0.00022910906409379095,0.0023089684545993805,,0.0,0.00032588280737400055,245.85893869400024,0.0009427666664123535,118272
0.49809736013412476,1405,1763260305.065671,,540.0,0.0002546636387705803,-0.009257305413484573,0.00022872503905091435,0.01085252407938242,,0.009765625,0.0035996967926621437,246.62775206565857,-0.7216869592666626,118912
,1432,1763260308.425951,500.0,,,,,,500.0,,,249.98803210258484,,121658
0.44235819578170776,1433,1763260308.5900738,,544.0,491.4031066894531,0.004510261118412018,0.0002270353288622573,-0.0007027909159660339,,0.0,0.00018177367746829987,250.15215492248535,0.005431652069091797,121728
0.4766941964626312,1455,1763260311.4387462,,547.0,0.0003740641986951232,-0.011608291417360306,0.00022565283870790154,0.01674713008105755,,0.0,0.001841808669269085,253.00082731246948,-0.44319963455200195,124032
,1456,1763260311.4946551,500.0,,,,,,500.0,,,253.05673623085022,,124158
0.5002602338790894,1457,1763260311.6360877,,547.0,572.3997192382812,-0.014650598168373108,0.00022557603369932622,-0.02557922899723053,,0.0,0.002041831612586975,253.19816875457764,0.0014584064483642578,124160
0.4556175768375397,1514,1763260319.1948845,,555.0,0.00019188201986253262,-0.01808169111609459,0.00022204301785677671,0.02517811767756939,,0.01171875,0.006035221740603447,260.75696563720703,-9.98727798461914,130048
0.4952852129936218,1521,1763260320.2429364,,555.0,249.80935668945312,0.0007594861090183258,0.0002216589928139001,-0.002842276357114315,,0.0,6.36884942650795e-05,261.8050174713135,-0.0004696846008300781,130688
,1525,1763260320.8790336,500.0,,,,,,500.0,,,262.44111466407776,,131158
0.44539889693260193,1527,1763260321.250454,,555.0,0.008058013394474983,-0.0010530650615692139,0.0002212749677710235,-0.010922946035861969,,0.0,0.0008604303002357483,262.8125350475311,-2.1780130863189697,131328
0.5584537982940674,1529,1763260321.6276476,,556.0,5.759221676271409e-05,-0.029206182807683945,0.00022112135775387287,0.009928462095558643,,0.00390625,0.005636167712509632,263.18972873687744,-0.5575708150863647,131584
0.4749952256679535,1534,1763260322.4559395,,556.0,0.0002640110906213522,-0.008874595165252686,0.0002208141377195716,-0.0012706276029348373,,0.0078125,0.003774823620915413,264.0180206298828,-2.56738543510437,132096
0.461811363697052,1536,1763260322.714706,,556.0,331.000244140625,0.0013158731162548065,0.00022073733271099627,0.0013657249510288239,,0.0,0.0006254278123378754,264.2767870426178,-0.0007337331771850586,132224
0.4545246660709381,1543,1763260323.9617574,,556.0,0.0005081477575004101,0.026361629366874695,0.00022027650265954435,0.016076337546110153,,0.044921875,0.011245550587773323,265.52383852005005,-0.009500265121459961,132992
,1545,1763260324.2059474,500.0,,,,,,500.0,,,265.7680284976959,,133158
0.5287373661994934,1546,1763260324.4035656,,556.0,110.72119903564453,-0.004654593765735626,0.0002201228926423937,4.370883107185364e-05,,0.0,0.00038119032979011536,265.9656467437744,-0.0009154081344604492,133248
0.4634956419467926,1558,1763260326.4068437,,557.0,0.0006206024554558098,-0.004857528954744339,0.0002193548425566405,0.005214482545852661,,0.021484375,0.008300509303808212,267.9689247608185,-0.3003571033477783,134528
0.48702532052993774,1559,1763260326.5890076,,557.0,0.00041540470556356013,-0.000794723629951477,0.00021927803754806519,-0.007596426643431187,,0.01171875,0.007670867256820202,268.1510887145996,-2.2635657787323,134656
0.41098523139953613,1563,1763260327.134265,,557.0,0.00020761396444868296,-0.009352944791316986,0.00021904762252233922,0.0018331632018089294,,0.0703125,0.004381457343697548,268.6963460445404,-0.19101440906524658,135040
0.5026248693466187,1566,1763260327.455552,,557.0,0.005769586656242609,-0.012614965438842773,0.00021889401250518858,-0.008456136099994183,,0.0,0.0011905087158083916,269.0176331996918,-1.0034685134887695,135296
0.5014063715934753,1588,1763260330.8585055,,559.0,0.00017059288802556694,-0.0025553032755851746,0.00021751152235083282,0.009260805323719978,,0.0,0.0006017051637172699,272.42058658599854,0.12029480934143066,137600
,1589,1763260330.8981214,500.0,,,,,,500.0,,,272.46020245552063,,137658
0.41065752506256104,1597,1763260332.265707,,560.0,0.0009081244352273643,-0.01979171857237816,0.00021697388729080558,0.005286423489451408,,0.0,0.002964101731777191,273.82778811454773,-0.2588237524032593,138496
0.5331330895423889,1607,1763260333.5314815,,561.0,0.00019511552818585187,0.010431364178657532,0.00021635944722220302,-0.002419709227979183,,0.001953125,0.0024747690185904503,275.0935626029968,-0.12485027313232422,139520
,1609,1763260333.707156,500.0,,,,,,500.0,,,275.2692370414734,,139658
0.4548485279083252,1610,1763260333.8635554,,561.0,211.28277587890625,0.0018134750425815582,0.00021620583720505238,0.005342260934412479,,0.0,0.0006254753097891808,275.4256365299225,-0.00046503543853759766,139776
0.43319106101989746,1612,1763260334.1480966,,561.0,0.0005950842169113457,0.0026158876717090607,0.00021605222718790174,0.0008007185533642769,,0.0,0.00021462049335241318,275.7101776599884,-0.18488562107086182,140032
0.4996474087238312,1626,1763260335.830042,,563.0,0.00033221428748220205,-0.0036681368947029114,0.0002152073720935732,-0.017070135101675987,,0.0,0.0022699665278196335,277.3921229839325,0.07456904649734497,141440
,1638,1763260337.2503724,500.0,,,,,,500.0,,,278.8124535083771,,142658
,1687,1763260344.5416698,500.0,,,,,,500.0,,,286.1037509441376,,147658
0.4580639600753784,1732,1763260350.4920862,,573.0,484.49053955078125,0.001170334406197071,0.00020875576592516154,-0.0006852876394987106,,0.0,0.0002748984843492508,292.0541672706604,-0.0006870031356811523,152192
0.4551176130771637,1745,1763260352.5516474,,574.0,0.00024923746241256595,-0.01439603790640831,0.00020791091083083302,0.004727951250970364,,0.0,0.0007567545399069786,294.1137285232544,0.02461874485015869,153600
0.42212653160095215,1753,1763260353.8420947,,574.0,0.008854835294187069,-0.014287235215306282,0.0002074500807793811,0.02135596238076687,,0.0078125,0.0047053685411810875,295.4041757583618,0.038659751415252686,154368
0.5008584856987,1754,1763260354.0315857,,574.0,0.0002563318412285298,-0.019950347021222115,0.00020737327577080578,0.03169277310371399,,0.01171875,0.006165944039821625,295.5936667919159,0.029581785202026367,154496
0.5416834950447083,1765,1763260355.826093,,574.0,0.000268734700512141,-0.008108936250209808,0.0002066820306936279,-0.032384440302848816,,0.021484375,0.007974481210112572,297.38817405700684,-0.12599945068359375,155648
0.5505120158195496,1768,1763260356.287859,,574.0,0.007006186991930008,-0.0015840418636798859,0.00020652842067647725,0.03683706372976303,,0.0078125,0.003744986839592457,297.8499400615692,-0.41662275791168213,155904
0.5378860831260681,1777,1763260357.383523,,575.0,0.006757689174264669,0.0005159825086593628,0.00020599078561645,-0.006583986803889275,,0.0,0.0005452428013086319,298.94560408592224,0.1940211057662964,156800
0.5000447034835815,1818,1763260362.0920885,,581.0,0.00024257008044514805,-0.016420595347881317,0.00020345622033346444,-0.0020303167402744293,,0.009765625,0.004561804234981537,303.65416955947876,0.012775123119354248,161024
0.524139404296875,1823,1763260362.673528,,581.0,0.00011026587890228257,-0.018544409424066544,0.00020314900029916316,-0.014352848753333092,,0.0,0.003281598910689354,304.23560905456543,-0.15103578567504883,161536
0.5260308980941772,1851,1763260366.3440628,,584.0,0.005388088524341583,0.0013874545693397522,0.00020145929011050612,-0.0054893456399440765,,0.0,0.00018320046365261078,307.9061439037323,-0.019149303436279297,164352
0.4947302043437958,1856,1763260367.153766,,584.0,0.004337312653660774,0.0008958503603935242,0.00020115207007620484,-0.0025729769840836525,,0.0,0.0005546035245060921,308.71584701538086,-0.10875988006591797,164864
0.4636058807373047,1868,1763260368.7889647,,584.0,412.2500915527344,0.0006149299442768097,0.00020046082499902695,0.004446535371243954,,0.0,0.0005798200145363808,310.3510458469391,0.00037592649459838867,166016
