_timestamp,_step,losses/value_loss,charts/episodic_return,losses/old_approx_kl,losses/entropy,charts/SPS,losses/approx_kl,losses/clipfrac,charts/learning_rate,charts/episodic_length,losses/explained_variance,_runtime,global_step,losses/policy_loss
1763260112.81,251,50.04901123046875,,-0.000664982944726944,0.6363663673400879,489.0,4.936009645462036e-06,0.0,0.00029185868334025145,,-0.012778282165527344,54.375202894210815,13696,0.0003732144832611084
1763260114.2368581,259,45.98866653442383,,0.004681410267949104,0.520897388458252,487.0,0.000539073720574379,0.0,0.00029147465829737484,,0.0984998345375061,55.80206108093262,14336,0.006966913118958473
1763260115.3171465,265,,491.0,,,,,,,491.0,,56.882349491119385,14945,
1763260116.681716,273,25.65296745300293,,0.0036659473553299904,0.5563613772392273,485.0,0.0001667635515332222,0.0,0.00029078341322019696,,0.7288627624511719,58.24691891670227,15488,-0.0038345512002706528
1763260116.937272,274,43.77312088012695,,0.0019714348018169403,0.6020873785018921,485.0,8.685700595378876e-05,0.0,0.00029070660821162164,,-0.018841266632080078,58.50247502326965,15616,-0.002252042293548584
1763260119.9813836,292,39.310306549072266,,-0.0020767133682966232,0.5632135272026062,487.0,0.001240493729710579,0.0,0.0002897849481087178,,0.661460280418396,61.54658651351929,17152,-0.01022469624876976
1763260124.4222002,321,,185.0,,,,,,,185.0,,65.98740315437317,19395,
1763260125.353147,327,,231.0,,,,,,,231.0,,66.91834998130798,19947,
1763260125.9783723,330,27.19237518310547,,0.0048321569338440895,0.566309928894043,491.0,0.0005685677751898766,0.0,0.0002879416279029101,,0.8681106567382812,67.54357528686523,20224,6.868690252304077e-05
1763260126.2271564,332,22.665666580200195,,0.0010098693892359734,0.5547931790351868,491.0,3.966502845287323e-06,0.0,0.0002878648228943348,,0.8800204992294312,67.79235935211182,20352,0.0005265846848487854
1763260127.1376936,337,28.39771270751953,,0.0015890197828412056,0.5562306642532349,492.0,0.00042529869824647903,0.0,0.0002875576028600335,,0.6334020495414734,68.70289659500122,20864,-0.006031859666109085
1763260127.6175184,340,29.06939697265625,,0.0011613164097070694,0.5535755753517151,493.0,8.884631097316742e-05,0.0,0.00028740399284288287,,0.09059405326843262,69.18272137641907,21120,-0.001631457358598709
1763260132.3651807,370,,378.0,,,,,,,378.0,,73.93038368225098,23779,
1763260133.4070702,375,23.134891510009766,,0.0022571254521608353,0.5737166404724121,497.0,3.1540170311927795e-05,0.0,0.0002855606726370752,,0.8275183439254761,74.97227311134338,24192,-0.0036614909768104553
1763260137.8238783,396,23.4564151763916,,-0.00015230756253004074,0.5613698363304138,492.0,1.2145377695560455e-05,0.0,0.0002844085975084454,,0.8384988307952881,79.38908123970032,26112,0.0008050724864006042
1763260142.74585,425,17.872615814208984,,0.0012487228959798813,0.5677000284194946,488.0,3.553926944732666e-05,0.0,0.00028310291236266494,,0.29149872064590454,84.31105303764343,28288,-0.003757670521736145
1763260145.6173139,441,9.565046310424805,,-0.007265165448188782,0.5372000932693481,488.0,0.0007670465856790543,0.0,0.0002822580572683364,,0.775011420249939,87.1825168132782,29696,-0.006841138005256653
1763260147.1219158,450,,307.0,,,,,,,307.0,,88.68711876869202,30474,
1763260150.7044423,471,6.836867809295654,,-0.004023801535367966,0.5145760178565979,489.0,0.0005433876067399979,0.0,0.00028072195709683,,0.9732016921043396,92.26964521408081,32256,-0.0011451393365859985
1763260152.6855645,481,10.69107723236084,,0.0010344451293349266,0.5665206909179688,490.0,4.9903057515621185e-05,0.0,0.00028010751702822745,,0.0314900279045105,94.25076746940613,33280,0.001414656639099121
1763260154.2982507,490,,500.0,,,,,,,500.0,,95.86345362663269,34144,
1763260157.002583,504,112.31640625,,0.0037188073620200157,0.5797267556190491,491.0,0.0009431531652808189,0.0,0.000278801831882447,,-0.0015628337860107422,98.56778597831726,35456,0.0035417675971984863
1763260159.036693,515,,500.0,,,,,,,500.0,,100.60189604759216,36585,
1763260161.6319609,530,10.404524803161621,,-0.0023849932476878166,0.520277738571167,491.0,0.00041454751044511795,0.0,0.00027741934172809124,,0.9486264586448669,103.19716382026672,37760,9.464100003242493e-05
1763260163.0126598,539,170.4729766845703,,-0.008897572755813599,0.5612950921058655,490.0,0.00362604483962059,0.005859375,0.00027703531668521464,,0.07613253593444824,104.57786273956299,38400,-0.007739908993244171
1763260164.3058121,547,,203.0,,,,,,,203.0,,105.8710150718689,39067,
1763260165.8518205,555,5.683189392089844,,0.0003254842013120651,0.5150089859962463,491.0,1.0440126061439514e-05,0.0,0.00027619049069471657,,-0.0004515647888183594,107.41702342033386,39808,-0.0004379991441965103
1763260166.6242568,559,5.124415874481201,,0.00012774579226970673,0.5800089240074158,491.0,0.0008048024028539658,0.0,0.0002759600756689906,,0.3411576747894287,108.18945980072021,40192,-0.004271246492862701
1763260168.2151885,568,,131.0,,,,,,,131.0,,109.78039145469666,41027,
1763260172.797589,595,,156.0,,,,,,,156.0,,114.36279201507568,43179,
1763260175.3883772,612,,54.0,,,,,,,54.0,,116.9535801410675,44328,
1763260175.6629024,614,,122.0,,,,,,,122.0,,117.22810530662537,44450,
1763260178.1871939,630,1.8880668878555298,,-0.0016664834693074226,0.5678911209106445,487.0,0.0008999193087220192,0.0,0.00027273426530882716,,0.9539318680763245,119.75239682197571,45568,-0.0013932064175605774
1763260179.0898428,636,,126.0,,,,,,,126.0,,120.65504574775696,45983,
1763260179.8802419,640,25.554105758666992,,-0.01283124927431345,0.5628525614738464,487.0,0.0021958090364933014,0.0,0.00027227343525737524,,0.664633572101593,121.4454448223114,46336,-0.005308091640472412
1763260181.9102688,650,1.4925490617752075,,0.00034144241362810135,0.6103968620300293,487.0,3.775302320718765e-05,0.0,0.0002716589951887727,,0.9119224548339844,123.47547173500061,47360,0.000307220034301281
1763260184.1484609,664,,73.0,,,,,,,73.0,,125.71366381645203,48479,
1763260188.0032713,684,,500.0,,,,,,,500.0,,129.56847429275513,50428,
1763260189.014712,689,,500.0,,,,,,,500.0,,130.5799150466919,50928,
1763260190.772693,698,153.8448944091797,,-0.003421609289944172,0.47474080324172974,487.0,0.00028541218489408493,0.0,0.0002690476248972118,,0.38849496841430664,132.33789587020874,51712,0.0035573765635490417
1763260191.5415986,702,,500.0,,,,,,,500.0,,133.10680150985718,52106,
1763260192.542026,707,147.0915069580078,,-0.0026007024571299553,0.5772297382354736,488.0,0.0003315238282084465,0.0,0.00026850998983718455,,-0.02110302448272705,134.1072289943695,52608,-0.004660017788410187
1763260197.0182326,729,,500.0,,,,,,,500.0,,138.5834355354309,54905,
1763260202.6201472,757,159.17005920410156,,0.003587307408452034,0.48685067892074585,488.0,0.0005022715777158737,0.0,0.00026551459450274706,,-2.7418136596679688e-06,144.18535017967224,57600,0.0016149338334798813
1763260203.687984,762,234.73309326171875,,-0.0019407765939831734,0.537237823009491,488.0,0.00035425368696451187,0.0,0.0002652073744684458,,0.007895171642303467,145.25318694114685,58112,0.0040841661393642426
1763260204.6611855,767,497.77685546875,,-0.009282344952225685,0.5696988105773926,489.0,0.0007557682693004608,0.0,0.0002649001544341445,,-0.0011985301971435547,146.22638845443726,58624,0.006629239767789841
1763260206.1803572,775,,500.0,,,,,,,500.0,,147.74556016921997,59462,
1763260208.95768,788,0.02265132963657379,,0.00791427306830883,0.5350876450538635,489.0,0.0034587904810905457,0.0,0.00026359446928836405,,-0.04263734817504883,150.522882938385,60800,-0.02234102226793766
1763260209.2055748,789,0.011959435418248177,,-0.0013678325340151787,0.5430147647857666,489.0,0.00038840901106595993,0.0,0.00026351766427978873,,0.013529956340789795,150.77077770233154,60928,0.004167656414210796
1763260210.774318,797,0.020095255225896835,,-0.0015781866386532784,0.5663401484489441,489.0,6.657745689153671e-05,0.0,0.0002630568342283368,,-0.06270337104797363,152.3395209312439,61696,-0.0008644349873065948
1763260212.5553603,806,0.006289666518568993,,-0.0007258951663970947,0.5347703695297241,489.0,0.0003071911633014679,0.0,0.00026251919916830957,,0.09081059694290161,154.1205632686615,62592,-0.0037308335304260254
1763260214.0939267,815,,114.0,,,,,,,114.0,,155.6591296195984,63375,
1763260223.3663132,863,89.28096008300781,,0.0011401250958442688,0.5023443102836609,491.0,0.0001373104751110077,0.0,0.0002592165837995708,,3.0159950256347656e-05,164.9315161705017,68096,0.0017353445291519165
1763260225.1654031,872,,500.0,,,,,,,500.0,,166.73060607910156,69086,
1763260225.9503152,876,,408.0,,,,,,,408.0,,167.51551818847656,69494,
1763260234.0170205,916,,500.0,,,,,,,500.0,,175.58222341537476,73494,
1763260235.2630582,922,331.99627685546875,,-0.004267082549631596,0.5254133939743042,492.0,0.0007544355466961861,0.0,0.00025560674839653075,,0.0003909468650817871,176.82826113700867,74112,0.008379381150007248
1763260236.8017912,930,,500.0,,,,,,,500.0,,178.36699414253235,74994,
1763260238.522982,938,0.0009622623911127448,,0.014935792423784733,0.49042123556137085,492.0,0.001469493843615055,0.0,0.0002546082832850516,,0.5493956804275513,180.0881848335266,75776,-0.007678359746932983
1763260239.0708115,941,222.82058715820312,,-0.0004101339727640152,0.5099531412124634,492.0,0.0006421618163585663,0.0,0.00025445467326790094,,-0.00031316280364990234,180.63601446151733,76032,-0.0037287622690200806
1763260239.3124294,942,0.00445715244859457,,0.0013834116980433464,0.4661431908607483,492.0,0.0001872396096587181,0.0,0.0002543778682593256,,-0.40375351905822754,180.87763237953186,76160,0.0022497624158859253
1763260240.520813,948,0.0006802015705034137,,-0.026568211615085602,0.510252833366394,493.0,0.0024910010397434235,0.001953125,0.000253993843216449,,0.13979065418243408,182.08601593971252,76800,-0.030913174152374268
1763260245.7556348,974,0.0002952829818241298,,0.003708415664732456,0.5114927887916565,493.0,0.0012396173551678658,0.001953125,0.0002523809380363673,,-0.6327186822891235,187.32083773612976,79488,-0.013849329203367233
1763260246.8173077,980,220.6073760986328,,-0.00379863940179348,0.4833158552646637,493.0,0.001547146588563919,0.0,0.0002520737471058965,,-7.212162017822266e-05,188.38251066207886,80000,-0.0012557096779346466
1763260247.8394947,985,391.6639099121094,,0.012415437027812004,0.5203736424446106,493.0,0.0003807544708251953,0.0,0.0002517665270715952,,-2.47955322265625e-05,189.40469765663147,80512,-0.0003229007124900818
1763260249.897717,995,300.97479248046875,,0.0016121212393045425,0.5010905861854553,493.0,0.0003005713224411011,0.0,0.00025115208700299263,,-0.0001513957977294922,191.46291995048523,81536,-0.0023136883974075317
1763260250.383973,997,0.0007445808150805533,,-0.0023827161639928818,0.5438202023506165,493.0,0.0006555542349815369,0.0,0.000250998476985842,,-0.2745257616043091,191.94917583465576,81792,-0.01461755856871605
1763260253.9536548,1015,357.67291259765625,,0.006657294929027557,0.5770928859710693,494.0,0.0006507448852062225,0.0,0.0002499232068657875,,0.00016236305236816406,195.51885771751404,83584,-0.00525374710559845
1763260254.9654357,1020,195.17697143554688,,-0.001828986220061779,0.5393574237823486,494.0,9.77860763669014e-05,0.0,0.0002496159868314862,,0.0003991127014160156,196.53063869476318,84096,0.00035486742854118347
1763260257.2020135,1031,0.0002724934311117977,,-9.28640365600586e-05,0.5162840485572815,494.0,0.0012895260006189346,0.0,0.00024892474175430834,,-0.14524054527282715,198.7672164440155,85248,-0.014836251735687256
1763260260.356035,1050,,500.0,,,,,,,500.0,,201.92123794555664,87053,
1763260260.7598717,1053,0.0010201032273471355,,-0.016307223588228226,0.5111417770385742,496.0,0.0006859553977847099,0.0,0.0002476190566085279,,-0.11056661605834961,202.32507467269897,87424,0.00347064808011055
1763260261.338031,1058,0.00010656338417902589,,0.002891009673476219,0.5459952354431152,498.0,0.0010567344725131989,0.001953125,0.0002473118365742266,,-0.5257145166397095,202.90323400497437,87936,-0.006885439157485962
1763260264.9885044,1082,0.0008294564322568476,,0.0018739523366093636,0.4879841208457947,501.0,1.3482756912708282e-05,0.0,0.00024585254141129553,,-0.19376063346862793,206.5537073612213,90368,-0.00048607587814331055
1763260265.1948535,1083,0.00021852292411495,,0.0037627965211868286,0.501626193523407,501.0,0.00037125498056411743,0.0,0.0002457757364027202,,0.026075899600982666,206.7600564956665,90496,0.003330409526824951
1763260266.5939302,1091,0.0046991389244794846,,-0.006938336417078972,0.5008084774017334,502.0,0.00015017203986644745,0.0,0.0002453149063512683,,-0.08716046810150146,208.15913319587708,91264,-0.0009257867932319641
1763260269.3085434,1106,0.0029679476283490658,,0.0011103665456175804,0.44479987025260925,502.0,0.0001351507380604744,0.0,0.00024439324624836445,,-0.07197153568267822,210.87374639511108,92800,-0.00305943563580513
1763260271.2562172,1118,,500.0,,,,,,,500.0,,212.8214201927185,94053,
1763260272.1302092,1125,0.003348544705659151,,-0.0007099313661456108,0.5004595518112183,505.0,0.0008390555158257484,0.001953125,0.00024324117111973464,,-0.010414600372314453,213.69541215896606,94720,-0.008388109505176544
1763260273.0096104,1133,,500.0,,,,,,,500.0,,214.57481336593628,95553,
1763260274.5040238,1145,0.004064226057380438,,0.0076524196192622185,0.5065401792526245,510.0,0.0006704395636916161,0.0,0.00024201229098252952,,0.4180527925491333,216.06922674179077,96768,0.0006889551877975464
1763260277.9540653,1164,0.004296664148569107,,-0.0018976787105202675,0.5131270885467529,510.0,0.00199118722230196,0.001953125,0.00024086021585389972,,-0.016869425773620605,219.51926827430725,98688,-0.003266364336013794
1763260278.1565049,1165,0.0009361631819047034,,-0.004527450539171696,0.5052069425582886,511.0,0.0006879428401589394,0.00390625,0.0002407834108453244,,0.018037915229797363,219.72170782089233,98816,-0.0086747407913208
1763260279.3380084,1172,,500.0,,,,,,,500.0,,220.90321135520935,99553,
