losses/explained_variance,losses/entropy,losses/old_approx_kl,charts/episodic_return,charts/SPS,_step,losses/policy_loss,losses/clipfrac,charts/episodic_length,_runtime,losses/approx_kl,losses/value_loss,global_step,_timestamp,charts/learning_rate
0.7589964866638184,0.5825091600418091,0.00664988998323679,,470.0,337,0.0006378218531608582,0.0,,67.99068713188171,0.0023886682465672493,32.12834548950195,19584,1763260126.426654,0.0002883256529457867
,,,410.0,,340,,,410.0,68.48470497131348,,,19932,1763260126.920672,
0.8921557664871216,0.5249927639961243,0.004166065715253353,,475.0,370,-0.011128313839435577,0.005859375,,72.91448044776917,0.0018689623102545738,20.653173446655273,22144,1763260131.3504474,0.0002867895527742803
0.32687807083129883,0.5805395245552063,0.0004910612478852272,,475.0,375,-0.002925669774413109,0.0,,73.77393937110901,5.8506615459918976e-05,83.66252136230469,22528,1763260132.2099063,0.00028655913774855435
0.9115079641342163,0.5655853748321533,0.00044172070920467377,,471.0,396,-0.0009489674121141434,0.0,,77.366459608078,2.8094276785850525e-05,12.512886047363281,24064,1763260135.8024266,0.0002856374776456505
0.9037896990776062,0.5512610077857971,-0.0008157612755894661,,464.0,425,0.002248719334602356,0.0,,82.53390192985535,0.0007241582497954369,20.125009536743164,26112,1763260140.969869,0.0002844085975084454
,,,97.0,,441,,,97.0,84.64877080917358,,,27012,1763260143.0847378,
0.5241382122039795,0.5346589088439941,0.0014409907162189484,,463.0,450,0.005751058459281921,0.0,,86.02280116081238,0.00047046132385730743,89.62052917480469,27648,1763260144.4587681,0.00028348693740554154
0.9758860468864441,0.5757806301116943,0.0007808944210410118,,462.0,471,-0.0024671852588653564,0.0,,88.92783641815186,9.436812251806259e-05,16.973100662231445,28928,1763260147.3638034,0.00028271888731978834
0.983517587184906,0.5793349742889404,0.002578938379883766,,462.0,481,-0.0019555240869522095,0.0,,90.57361221313477,0.0006072130054235458,4.894965171813965,29696,1763260149.0095792,0.0002822580572683364
,,,289.0,,490,,,289.0,92.20547819137573,,,30497,1763260150.6414452,
,,,293.0,,504,,,293.0,94.82096672058105,,,31768,1763260153.2569337,
-0.005586504936218262,0.5433695316314697,0.0020859884098172188,,465.0,515,0.003799811005592346,0.0,,97.06291365623474,0.00030398648232221603,12.798694610595703,32896,1763260155.4988806,0.0002803379320539534
0.03272193670272827,0.514633059501648,0.0067015113309025764,,466.0,530,-0.0031259655952453613,0.0,,99.86937046051025,0.0002944068983197212,10.027210235595703,34304,1763260158.3053374,0.0002794930769596249
0.2034035325050354,0.5238369703292847,-0.0009049838408827782,,467.0,539,-0.0031307563185691833,0.0,,101.43207359313965,8.003506809473038e-05,9.989447593688965,35072,1763260159.8680406,0.00027903224690817297
0.12179040908813477,0.5908727049827576,-0.0009574461728334427,,468.0,547,-0.0002928003668785095,0.0,,102.94365906715393,1.9369646906852722e-05,8.604052543640137,35840,1763260161.379626,0.00027857141685672104
-0.0727391242980957,0.562531590461731,-0.0003207949921488762,,468.0,555,0.00022444874048233032,0.0,,104.43883872032166,2.7327798306941986e-05,7.95403528213501,36608,1763260162.8748057,0.0002781105868052691
0.09025728702545166,0.5491702556610107,0.0031459229066967964,,469.0,559,0.00012912601232528687,0.0,,105.20440101623535,1.692119985818863e-05,6.746852874755859,36992,1763260163.640368,0.00027788017177954316
0.09892958402633667,0.5271804332733154,-0.0003460356965661049,,469.0,568,-0.0028806477785110474,0.0,,106.77007460594177,1.57160684466362e-05,196.21731567382812,37760,1763260165.2060416,0.00027741934172809124
-0.010642647743225098,0.571216344833374,-0.0027423016726970673,,471.0,595,-0.0008096136152744293,0.0,,112.11662077903748,6.394460797309875e-05,5.282480716705322,40448,1763260170.5525877,0.00027580646565183997
0.008135378360748291,0.5106796026229858,-0.0006780354306101799,,472.0,612,-0.00012363120913505554,0.0,,115.49207639694214,4.027970135211945e-06,4.951420783996582,42112,1763260173.9280434,0.0002748080005403608
0.5683715343475342,0.5592711567878723,0.01979554444551468,,472.0,614,-0.018498167395591736,0.0,,115.98675560951233,0.0009254869073629379,3.472545623779297,42368,1763260174.4227226,0.00027465439052321017
0.010567843914031982,0.5231322646141052,0.009274747222661972,,473.0,630,-0.008817613124847412,0.001953125,,119.06402206420898,0.0011601131409406662,3.4898529052734375,43904,1763260177.499989,0.0002737327304203063
-0.0026047229766845703,0.5488505363464355,0.010448836721479893,,473.0,636,0.004826858639717102,0.0,,120.1175148487091,0.00045603420585393906,191.16372680664062,44416,1763260178.5534818,0.00027342551038600504
,,,500.0,,640,,,500.0,120.86053323745728,,,44912,1763260179.2965002,
,,,500.0,,650,,,500.0,122.88589692115784,,,45868,1763260181.321864,
-0.07016444206237793,0.5663933753967285,0.007915505208075047,,476.0,664,-0.008402377367019653,0.00390625,,125.76204323768616,0.0006997557356953621,2.316472053527832,47360,1763260184.1980102,0.0002716589951887727
-0.09635698795318604,0.6000728011131287,-0.00022080633789300919,,476.0,684,7.298588752746582e-05,0.0,,129.6833198070526,6.887130439281464e-06,1.6902515888214111,49280,1763260188.1192868,0.0002705069200601429
0.1799742579460144,0.4721886217594147,0.012132808566093445,,477.0,689,-0.014783136546611786,0.0,,130.73345136642456,0.0008043460547924042,1.4644765853881836,49792,1763260189.1694183,0.0002701997000258416
0.009904682636260986,0.523276686668396,-0.0017988281324505806,,477.0,698,0.00095348060131073,0.0,,132.57627987861633,5.098152905702591e-05,1.5020734071731567,50688,1763260191.0122468,0.00026966206496581435
-0.0004955530166625977,0.5211851000785828,0.0022750813513994217,,477.0,702,-0.0031786076724529266,0.0,,133.3752589225769,0.00020837783813476562,277.0975341796875,51072,1763260191.811226,0.0002694316499400884
0.014647483825683594,0.5344542860984802,-0.0002753622829914093,,477.0,707,0.0003542983904480934,0.0,,134.41941094398499,1.4603137969970703e-05,1.3070396184921265,51584,1763260192.855378,0.0002691244299057871
-0.09893465042114258,0.5680476427078247,-0.00878475233912468,,477.0,729,0.0008730385452508926,0.0,,138.9150366783142,0.000445537269115448,0.6454089283943176,53760,1763260197.3510036,0.00026781874476000667
0.8278098106384277,0.5032668113708496,0.0006237337365746498,,477.0,757,-0.008274299092590809,0.001953125,,144.21157121658325,0.0009485436603426933,1.14042329788208,56320,1763260202.6475382,0.00026628264458850026
,,,139.0,,762,,,139.0,144.86832070350647,,,56673,1763260203.3042877,
,,,144.0,,767,,,144.0,145.6625428199768,,,57051,1763260204.0985098,
0.9060388207435608,0.5248351097106934,-0.007943720556795597,,477.0,775,0.015573330223560333,0.0,,147.24850964546204,0.0015869932249188423,83.48819732666016,57728,1763260205.6844766,0.00026543778949417174
,,,369.0,,788,,,369.0,149.55158734321594,,,58948,1763260207.9875543,
0.05910879373550415,0.596471905708313,0.007811184972524643,,478.0,789,-0.013941403478384018,0.0,,149.80131459236145,0.0006939340382814407,358.30767822265625,59008,1763260208.2372816,0.00026466973940841854
-1.1839022636413574,0.5517811179161072,0.0014865333214402199,,478.0,797,-0.004752341657876968,0.0,,151.38158178329468,0.00022743362933397293,0.49981850385665894,59776,1763260209.8175488,0.0002642089093569666
,,,482.0,,806,,,482.0,153.00618982315063,,,60567,1763260211.4421568,
-1.4232354164123535,0.5398135781288147,0.004441422410309315,,478.0,815,-0.0016159303486347198,0.0,,154.70070481300354,0.00016531627625226974,0.34284356236457825,61440,1763260213.1366718,0.00026321044424548745
0.016447484493255615,0.5118764638900757,-0.000987413339316845,,479.0,863,-0.00041726045310497284,0.0,,163.22961902618408,2.9173679649829865e-05,332.4822998046875,65664,1763260221.665586,0.0002606758789625019
0.002604186534881592,0.5348674058914185,0.0019026827067136765,,479.0,872,0.010199472308158875,0.0,,164.56827783584595,0.0010375957936048508,504.5957336425781,66304,1763260223.0042448,0.0002602918539196253
,,,500.0,,876,,,500.0,165.32199835777283,,,66758,1763260223.7579653,
0.18375539779663086,0.5696322917938232,-0.0006850073114037514,,481.0,916,0.0006477311253547668,0.0,,173.14892530441284,0.00010722968727350235,0.014577431604266167,70656,1763260231.5848923,0.0002576804836280644
-1.031562089920044,0.5141360759735107,0.007804065011441708,,481.0,922,-0.016440443694591522,0.013671875,,174.40690183639526,0.005385138094425201,0.018760502338409424,71296,1763260232.8428688,0.0002572964585851878
-2.6311912536621094,0.5605924129486084,0.006018122658133507,,481.0,930,-0.0016845837235450745,0.01171875,,175.9737355709076,0.0014798454940319061,0.01712048612535,72064,1763260234.4097025,0.00025683562853373587
-0.001881718635559082,0.5613966584205627,-0.0028078965842723846,,481.0,938,0.012805141508579254,0.0,,177.47433519363403,0.00220634788274765,211.3134002685547,72832,1763260235.9103022,0.00025637479848228395
0.732742190361023,0.5351165533065796,0.04256369173526764,,482.0,941,-0.023201268166303635,0.037109375,,178.19632697105408,0.008820859715342522,0.0011659404262900352,73216,1763260236.632294,0.000256144383456558
,,,500.0,,942,,,500.0,178.2570502758026,,,73330,1763260236.6930172,
-0.00032973289489746094,0.550123929977417,0.0009148018434643745,,482.0,948,0.008830487728118896,0.013671875,,179.48976945877075,0.004651916213333607,39.38902282714844,73856,1763260237.9257364,0.0002557603584136814
0.038735926151275635,0.5632772445678711,-0.0009381361305713654,,483.0,974,-0.002019677311182022,0.0,,184.73851990699768,0.00011885352432727814,0.0038759452290832996,76544,1763260243.1744869,0.00025414745323359966
-1.4125616550445557,0.4604477286338806,0.003095850348472595,,483.0,980,-0.01817457750439644,0.02734375,,185.97850942611694,0.008249562233686447,0.0005220023449510336,77184,1763260244.4144764,0.00025376342819072306
-1.446838617324829,0.4878098964691162,-0.004647296853363514,,483.0,985,-0.006174392998218536,0.0,,186.9518494606018,0.0013617118820548058,0.0005438546068035066,77696,1763260245.3878164,0.0002534562081564218
-0.542046070098877,0.5145770311355591,2.9855407774448395e-05,,484.0,995,-0.018575046211481094,0.013671875,,188.96637630462646,0.007361850701272488,0.00030131021048873663,78720,1763260247.4023433,0.0002528417680878192
-0.0004024505615234375,0.5087794065475464,0.0024167345836758614,,484.0,997,-0.002861631102859974,0.0,,189.26404690742493,0.0007100598886609077,139.921142578125,78848,1763260247.7000139,0.0002527649630792439
-0.3180520534515381,0.49474745988845825,-0.005684187635779381,,484.0,1015,0.0026161521673202515,0.001953125,,193.06306219100952,0.0025116074830293655,0.0003240233345422894,80768,1763260251.4990292,0.00025161291705444455
-0.7827713489532471,0.46600520610809326,-0.00013097934424877167,,484.0,1020,-9.559094905853271e-06,0.0,,194.08639788627625,4.213303327560425e-06,0.0002518711262382567,81280,1763260252.5223649,0.00025130569702014327
,,,500.0,,1031,,,500.0,196.1683430671692,,,82330,1763260254.60431,
,,,500.0,,1050,,,500.0,199.97639727592468,,,84330,1763260258.4123642,
0.5236395001411438,0.4978007972240448,0.026575326919555664,,485.0,1053,-0.014875797554850578,0.00390625,,200.67092609405518,0.002094798721373081,0.00017258936713915318,84608,1763260259.106893,0.00024930876679718494
-0.292219877243042,0.5560696721076965,0.008056453429162502,,486.0,1058,-0.029469575732946396,0.0,,201.50942039489746,0.0022939974442124367,0.0004076127370353788,85120,1763260259.9453874,0.00024900154676288366
-2.4421095848083496,0.5193412899971008,-0.032892417162656784,,491.0,1083,0.01960388571023941,0.046875,,204.82982277870178,0.006349516101181507,0.0007687584729865193,87680,1763260263.2657897,0.00024746544659137726
0.00036787986755371094,0.483848512172699,0.0002811141312122345,,491.0,1091,0.007191330194473267,0.0,,206.2188742160797,0.00041341595351696014,240.1524200439453,88448,1763260264.6548412,0.00024700461653992534
0.15687888860702515,0.5527557134628296,-0.0008963281288743019,,492.0,1106,0.0008997842669487,0.0,,208.92445921897888,4.167761653661728e-05,0.0059320926666259766,89984,1763260267.3604262,0.0002460829564370215
0.20487821102142334,0.5541444420814514,0.0025953250005841255,,493.0,1118,-0.0013313442468643188,0.0,,211.16833353042603,0.00017038453370332718,0.0002542947477195412,91264,1763260269.6043005,0.0002453149063512683
0.00023573637008666992,0.5251770615577698,-0.0009219208732247353,,494.0,1125,-0.005264807492494583,0.0,,212.37655639648438,0.001241547055542469,396.223388671875,91904,1763260270.8125234,0.0002449308813083917
0.18198341131210327,0.5907570719718933,0.0034236833453178406,,495.0,1133,0.002199321985244751,0.001953125,,213.54725003242493,0.0031852610409259796,5.7058212405536324e-05,92800,1763260271.983217,0.00024439324624836445
0.00029343366622924805,0.45557472109794617,-0.000678403303027153,,498.0,1145,0.00037866830825805664,0.0,,214.9323763847351,0.00013876333832740784,252.0746307373047,93952,1763260273.3683434,0.00024370200117118657
0.00022804737091064453,0.4824739694595337,0.001210961490869522,,500.0,1164,0.0001710839569568634,0.0,,218.0480718612671,3.0484050512313843e-05,297.85186767578125,95872,1763260276.4840388,0.00024254992604255676
0.1899043321609497,0.5183411240577698,0.006073335185647011,,500.0,1165,-0.0008502937853336334,0.0,,218.2481505870819,0.0001675579696893692,0.006016918458044529,96000,1763260276.6841176,0.00024247312103398144
0.04858189821243286,0.527885913848877,0.027107002213597298,,500.0,1172,-0.006814800202846527,0.0,,219.67855739593506,0.0028358884155750275,0.00010807374201249331,96768,1763260278.1145244,0.00024201229098252952
-0.14836418628692627,0.46148210763931274,0.041550956666469574,,501.0,1181,0.002310819923877716,0.052734375,,221.2668104171753,0.011655888520181179,0.00039663640200160444,97664,1763260279.7027774,0.00024147465592250228
-0.17646479606628418,0.4649023413658142,-0.0022395653650164604,,501.0,1186,0.0003321617841720581,0.015625,,222.2001552581787,0.0025320695713162422,0.0007209088071249425,98176,1763260280.6361222,0.000241167435888201
-0.24583280086517334,0.5156974196434021,0.004103256389498711,,500.0,1197,-0.007594019174575806,0.013671875,,224.81611704826355,0.0030432790517807007,0.00023643339227419347,99328,1763260283.252084,0.00024047619081102312
3.361701965332031e-05,0.5327860116958618,-0.0025355760008096695,,503.0,1213,-0.002804940566420555,0.0,,226.82404208183289,0.00025179795920848846,248.3863525390625,100864,1763260285.260009,0.00023955453070811927
-0.21827876567840576,0.5357715487480164,-0.004891029559075832,,503.0,1215,-0.0059670209884643555,0.0,,227.13170838356018,0.0009625004604458809,0.0002636327117215842,101120,1763260285.5676754,0.00023940092069096863
-0.21930480003356934,0.5613358616828918,-0.0012917956337332726,,505.0,1226,0.008336308412253857,0.0,,228.59794187545776,0.00043154414743185043,0.00012832030188292265,102272,1763260287.0339088,0.00023870967561379075
-0.648969292640686,0.5093293190002441,0.028954625129699707,,506.0,1230,0.006522554904222488,0.025390625,,229.0896430015564,0.010236259549856186,0.0003928308724425733,102656,1763260287.52561,0.0002384792605880648
-0.1085134744644165,0.5589838027954102,0.0013318276032805443,,507.0,1234,0.0011151619255542755,0.0,,229.56319570541382,0.000809776596724987,0.006075686309486628,103040,1763260287.9991627,0.00023824884556233883
-0.22491240501403809,0.5741487741470337,0.018409363925457,,509.0,1245,0.008806630969047546,0.001953125,,230.96066117286682,0.0030300328508019447,0.0010826761135831475,104192,1763260289.3966281,0.00023755760048516095
-0.04544055461883545,0.5739477872848511,0.035907600075006485,,510.0,1254,-0.015315473079681396,0.001953125,,232.1640887260437,0.005336932837963104,0.000643877952825278,105088,1763260290.6000557,0.0002370199654251337
,,,500.0,,1271,,,500.0,235.32957220077515,,,106830,1763260293.7655392,
-0.6575503349304199,0.4480191767215729,-0.03476007282733917,,512.0,1299,-0.005544260144233704,0.015625,,240.43910264968872,0.012160337530076504,0.0004886724054813385,109696,1763260298.8750696,0.00023425498511642218
0.3374602794647217,0.4992569386959076,-0.005304047837853432,,516.0,1339,-0.0032622218132019043,0.0,,246.6182291507721,0.0012830160558223724,0.00016497907927259803,113792,1763260305.0541961,0.00023179723939392716
,,,500.0,,1340,,,500.0,246.65990710258484,,,113830,1763260305.095874,
-0.4607579708099365,0.44233179092407227,0.004037339240312576,,518.0,1349,0.0040055811405181885,0.0,,248.00051498413086,0.00018401071429252625,0.00023189933563116938,114816,1763260306.436482,0.0002311827993253246
-0.17246794700622559,0.5195598006248474,0.0010867398232221603,,520.0,1363,-0.007653471082448959,0.0,,249.86863827705383,0.0009267274290323257,0.00019648777379188687,116224,1763260308.3046052,0.00023033794423099607
4.0411949157714844e-05,0.4342248737812042,0.0008165184408426285,,520.0,1365,0.008410453796386719,0.01171875,,250.03741669654846,0.001112423837184906,352.14385986328125,116352,1763260308.4733837,0.00023026113922242075
0.00016647577285766602,0.4126608967781067,0.007212684489786625,,521.0,1370,0.007943125441670418,0.0,,250.67213916778564,0.0008998746052384377,391.41668701171875,116864,1763260309.1081061,0.00022995391918811947
0.0006732940673828125,0.46954846382141113,-0.00458343792706728,,522.0,1380,-0.0017231879755854607,0.0,,251.97292757034302,0.0003832438960671425,338.9624938964844,117888,1763260310.4088945,0.0002293394791195169
0.2555115818977356,0.444336473941803,-0.009386025369167328,,522.0,1381,0.019803982228040695,0.0,,252.12994194030762,0.004227234981954098,0.007099154870957136,118016,1763260310.565909,0.0002292626741109416
-0.27985846996307373,0.48052507638931274,0.006153744645416737,,523.0,1388,0.007268581539392471,0.00390625,,253.1694164276123,0.0011087944731116295,0.00027193757705390453,118784,1763260311.6053834,0.00022880184405948967
0.0015156269073486328,0.49384862184524536,-0.003926461562514305,,524.0,1395,-0.0031982064247131348,0.0,,253.9772379398346,0.00027928873896598816,409.13330078125,119424,1763260312.413205,0.00022841781901661307
,,,500.0,,1399,,,500.0,254.42164874076843,,,119830,1763260312.8576157,
0.0006029009819030762,0.5296936631202698,0.004593552090227604,,526.0,1405,-0.0008273907005786896,0.0,,255.21582508087158,0.0006611933931708336,297.0283508300781,120448,1763260313.651792,0.0002278033789480105
-0.3755532503128052,0.439228355884552,0.026075411587953568,,530.0,1432,-0.008514545857906342,0.01171875,,258.5735249519348,0.00499420240521431,0.00034510434488765895,123264,1763260317.009492,0.00022611366875935346
,,,500.0,,1433,,,500.0,258.62422251701355,,,123330,1763260317.0601895,
0.548807680606842,0.47637853026390076,-0.0006505753844976425,,532.0,1455,0.003432203084230423,0.0,,262.3526916503906,3.0914321541786194e-05,0.006851302459836006,125568,1763260320.7886586,0.0002247311786049977
-0.16211926937103271,0.4747631847858429,0.006080410443246365,,532.0,1456,-0.004071928560733795,0.0,,262.55574226379395,0.0022005541250109673,0.000812091922853142,125696,1763260320.9917092,0.00022465437359642237
-0.139184832572937,0.4240693151950836,0.0032371897250413895,,532.0,1457,-0.0012288615107536316,0.0,,262.75394082069397,6.68354332447052e-05,0.0003110156685579568,125824,1763260321.1899078,0.00022457756858784705
-1.557490348815918,0.5086033940315247,0.004884952679276466,,536.0,1514,0.01919807493686676,0.001953125,,271.7468535900116,0.0021566078066825867,0.0008173717651516199,131584,1763260330.1828206,0.00022112135775387287
,,,500.0,,1521,,,500.0,272.779132604599,,,132330,1763260331.2150996,
-0.050133347511291504,0.4879463315010071,0.013181808404624462,,537.0,1525,-0.012905813753604889,0.017578125,,273.5401244163513,0.006850996054708958,0.0003338490496389568,132736,1763260331.9760914,0.000220430112676695
0.0009295344352722168,0.445559561252594,-0.004937047138810158,,537.0,1527,0.0032803937792778015,0.0,,273.76004338264465,9.88692045211792e-05,519.7669677734375,132864,1763260332.1960104,0.00022035330766811967
-1.8251779079437256,0.45176267623901367,0.00912213884294033,,537.0,1529,-0.019416071474552155,0.0,,274.1190097332001,0.0033959541469812393,0.000719301460776478,133120,1763260332.5549767,0.00022019969765096903
0.17388635873794556,0.4180870056152344,0.00881802849471569,,538.0,1534,0.006747463718056679,0.0,,274.7007553577423,0.0014258995652198792,0.0002773033920675516,133632,1763260333.1367223,0.00021989247761666775
,,,500.0,,1536,,,500.0,274.89366602897644,,,133830,1763260333.329633,
0.24313479661941528,0.5023111701011658,0.004571973346173763,,539.0,1543,-6.0848891735076904e-05,0.0,,275.828980922699,0.0006217742338776588,0.005979142151772976,134528,1763260334.264948,0.0002193548425566405
-0.19405806064605713,0.457288533449173,0.00592450238764286,,539.0,1545,0.004758395254611969,0.0,,276.13967180252075,0.0006949100643396378,0.0004098232602700591,134784,1763260334.5756388,0.00021920123253948987
,,,500.0,,1546,,,500.0,276.17948484420776,,,134830,1763260334.6154518,
-2.7518470287323,0.528248131275177,-0.011421752162277699,,541.0,1558,0.0017049312591552734,0.0,,277.7884593009949,0.0008612880483269691,0.00978538952767849,136064,1763260336.2244263,0.00021843318245373666
0.24754339456558228,0.5388420820236206,0.005720487795770168,,541.0,1559,0.00485997274518013,0.0,,277.9498908519745,0.0016749156638979912,0.0005346437101252377,136192,1763260336.3858578,0.00021835637744516134
-0.028148174285888672,0.4632631838321686,0.009672175161540508,,541.0,1563,0.005080528557300568,0.01171875,,278.4530198574066,0.0017684651538729668,0.009663823992013931,136576,1763260336.8889868,0.00021812596241943538
-0.00022983551025390625,0.46723708510398865,0.0032319696620106697,,542.0,1566,0.005075499415397644,0.0,,278.7903022766113,0.0005356231704354286,251.55532836914062,136832,1763260337.2262692,0.00021797235240228474
-0.5957341194152832,0.4700857996940613,0.027138344943523407,,544.0,1588,0.008283011615276337,0.001953125,,281.7726352214813,0.0027132006362080574,0.00039626116631552577,139136,1763260340.2086022,0.00021658986224792898
-0.702309250831604,0.49308615922927856,-0.008976520039141178,,544.0,1589,-0.017259642481803894,0.001953125,,281.97256088256836,0.0022164462134242058,0.0002410263696219772,139264,1763260340.4085279,0.00021651305723935366
0.7241905927658081,0.4789184331893921,0.008816308341920376,,545.0,1597,0.013175681233406067,0.0,,283.18486857414246,0.0029750028625130653,0.00590851716697216,140032,1763260341.6208355,0.00021605222718790174
0.1173047423362732,0.4837822914123535,0.0010793711990118027,,545.0,1607,0.001295618712902069,0.0,,284.8559594154358,0.0003226082772016525,0.006156262010335922,141056,1763260343.2919264,0.00021543778711929917
0.04585158824920654,0.5599730014801025,0.006459719501435757,,545.0,1609,9.676069021224976e-05,0.0,,285.24861454963684,0.000992760993540287,0.00020424544345587492,141312,1763260343.6845815,0.00021528417710214853
,,,500.0,,1610,,,500.0,285.29283237457275,,,141330,1763260343.7287993,
-0.15172922611236572,0.47066354751586914,-0.011251198127865791,,545.0,1612,-0.0037982165813446045,0.01171875,,285.6640212535858,0.0057730283588171005,0.00638806726783514,141568,1763260344.0999882,0.0002151305670849979
0.6678603887557983,0.5461909174919128,0.013145891018211842,,546.0,1626,-0.032699957489967346,0.021484375,,288.03345251083374,0.008866765536367893,0.010069715790450573,142976,1763260346.4694195,0.00021428571199066937
-0.07112288475036621,0.46710270643234253,-0.004548697732388973,,547.0,1638,-0.009548872709274292,0.001953125,,289.701712846756,0.0014583980664610863,0.0002611638337839395,144256,1763260348.1376798,0.00021351766190491617
