_runtime,losses/entropy,losses/clipfrac,losses/approx_kl,_timestamp,losses/policy_loss,charts/episodic_length,_step,losses/old_approx_kl,charts/learning_rate,charts/SPS,global_step,losses/value_loss,charts/episodic_return,losses/explained_variance
121.54866337776184,0.5263955593109131,0.0,2.0442530512809753e-05,1763260179.9833343,-0.0009850598871707916,,612,-0.0008477084338665009,0.00027465439052321017,445.0,42368,6.576264381408691,,-1.0533602237701416
121.83500003814697,0.5200238227844238,0.0,0.0001268228515982628,1763260180.269671,0.009317919611930847,,614,-0.0012968750670552254,0.00027457758551463485,445.0,42496,144.12924194335938,,0.03177231550216675
124.91836476325989,,,,1763260183.3530357,,141.0,630,,,,43978,,141.0,
126.039546251297,,,,1763260184.4742172,,250.0,636,,,,44438,,250.0,
127.06467294692993,0.5895917415618896,0.0,0.00010146480053663254,1763260185.4993439,-0.0024368762969970703,,640,-0.0020530065521597862,0.00027311829035170376,446.0,44928,8.443114280700684,,0.8350468873977661
129.0421862602234,,,,1763260187.4768572,,500.0,650,,,,45865,,500.0,
132.27170419692993,0.5298900008201599,0.0,0.0012070685625076294,1763260190.7063751,-0.00021338462829589844,,664,-0.01607934571802616,0.0002716589951887727,447.0,47360,2.9914867877960205,,-0.30782461166381836
136.08354783058167,,,,1763260194.5182188,,378.0,684,,,,49036,,378.0,
137.185467004776,0.4816185534000397,0.001953125,0.0022084806114435196,1763260195.620138,-0.016221247613430023,,689,0.0038541872054338455,0.00027035331004299223,447.0,49536,2.966076374053955,,-1.6681900024414062
138.93186402320862,,,,1763260197.366535,,382.0,698,,,,50318,,382.0,
139.75914645195007,0.4990191161632538,0.0,0.0019561396911740303,1763260198.1938174,-0.0065215155482292175,,702,0.011748072691261768,0.00026966206496581435,447.0,50688,1.3272719383239746,,0.7730259299278259
140.8635425567627,0.4870859980583191,0.0,0.00032621342688798904,1763260199.2982135,0.004837747663259506,,707,0.0024953996762633324,0.00026935484493151307,447.0,51200,1.6842880249023438,,-1.6576974391937256
145.578387260437,0.49695780873298645,0.0,4.9384310841560364e-05,1763260204.0130582,-0.001711089164018631,,729,-0.0014107394963502884,0.0002680491597857326,448.0,53376,1.226596474647522,,0.020636558532714844
151.56131505966187,,,,1763260209.995986,,500.0,757,,,,56241,,500.0,
152.66013550758362,,,,1763260211.0948064,,500.0,762,,,,56741,,500.0,
153.74085068702698,0.4556119441986084,0.0,0.0025143465027213097,1763260212.1755216,-0.01398409903049469,,767,-0.0024556033313274384,0.000265745009528473,449.0,57216,401.7415771484375,,0.03519028425216675
155.53517532348633,0.4630546569824219,0.0,0.0005473271012306213,1763260213.9698462,0.0033551454544067383,,775,-0.00015870854258537292,0.0002652073744684458,450.0,58112,0.2413264513015747,,-0.20888447761535645
158.12081480026245,0.4923994541168213,0.0,0.0009934362024068832,1763260216.5554857,0.007168404757976532,,788,-0.0030312296003103256,0.0002644393243826926,451.0,59392,0.15266506373882294,,0.4280893802642822
158.37041521072388,0.4895031452178955,0.0,0.0030151251703500748,1763260216.8050861,0.02176157385110855,,789,-0.002148197963833809,0.00026436251937411726,451.0,59520,0.29013848304748535,,-0.6837329864501953
160.01045894622803,0.5343993902206421,0.0,0.00011410098522901535,1763260218.4451299,-0.0003794431686401367,,797,0.001741304062306881,0.00026390168932266533,451.0,60288,0.10741787403821945,,0.01006239652633667
161.81198954582214,0.43318960070610046,0.0,0.0008197221904993057,1763260220.2466605,0.00019524060189723969,,806,-0.003000497817993164,0.0002633640542626381,452.0,61184,127.94387817382812,,0.0019298195838928223
163.70858025550842,0.45111083984375,0.0,0.0011651162058115005,1763260222.1432512,0.0021767914295196533,,815,-0.005514172837138176,0.00026282641920261085,452.0,62080,318.6387939453125,,-0.0027201175689697266
173.8151252269745,,,,1763260232.2497962,,500.0,863,,,,67031,,500.0,
175.9151587486267,0.45556023716926575,0.00390625,0.006074476987123489,1763260234.3498297,-0.03382274508476257,,872,-0.012175215408205986,0.0002592933888081461,454.0,67968,0.0002986086765304208,,-0.404796838760376
176.72015523910522,0.4803187847137451,0.0,5.957949906587601e-05,1763260235.1548262,0.00032790470868349075,,876,0.001279951073229313,0.00025906297378242016,455.0,68352,0.00033536655246280134,,-0.033669471740722656
185.02947330474854,0.474634051322937,0.00390625,0.004565673880279064,1763260243.4641442,0.015319449827075005,,916,0.01769932173192501,0.0002566052135080099,457.0,72448,0.00014940605615265667,,-0.7383662462234497
186.15692901611328,,,,1763260244.5916,,500.0,922,,,,73031,,500.0,
187.94637179374695,0.5479372143745422,0.0,0.004306674003601074,1763260246.3810427,-0.024792209267616272,,930,0.014379361644387245,0.0002557603584136814,457.0,73856,0.0008451803587377071,,-0.16770470142364502
189.5722849369049,0.43562406301498413,0.0,9.388010948896408e-05,1763260248.0069559,-0.00033549219369888306,,938,0.00015810411423444748,0.00025529952836222947,457.0,74624,103.7219467163086,,7.94529914855957e-05
190.3404335975647,0.445493221282959,0.0,0.0016200672835111618,1763260248.7751045,-0.003259960561990738,,941,0.013434357941150665,0.0002550691133365035,457.0,75008,0.0001678290864219889,,-0.6942340135574341
190.395770072937,,,,1763260248.830441,,500.0,942,,,,75031,,500.0,
191.76473903656006,0.40859174728393555,0.0,0.0002126852050423622,1763260250.19941,0.0060247331857681274,,948,-0.003146030940115452,0.0002546850882936269,457.0,75648,195.87420654296875,,0.0007627606391906738
197.4063081741333,0.5207222700119019,0.0,0.0011109216138720512,1763260255.840979,0.0007798168808221817,,974,-0.008546440862119198,0.0002530721831135452,458.0,78336,0.0007912617293186486,,-0.37889564037323
198.71386456489563,0.4992753863334656,0.0,0.0032224254682660103,1763260257.1485355,-0.016741029918193817,,980,0.03504463657736778,0.0002526881580706686,458.0,78976,0.00013276904064696282,,-0.013135313987731934
199.78812670707703,0.39564183354377747,0.0,0.0007358305156230927,1763260258.2227976,-0.0002830773591995239,,985,-0.00214567594230175,0.0002523809380363673,458.0,79488,0.0002237518347101286,,-0.80438232421875
201.6694233417511,0.40027281641960144,0.005859375,0.006030349060893059,1763260260.1040943,-0.006080232560634613,,995,0.02322528138756752,0.0002517665270715952,459.0,80512,0.0001587471051607281,,-0.12523210048675537
201.8237006664276,0.3579789400100708,0.0,0.0003941645845770836,1763260260.2583716,-0.011302739381790161,,997,0.0012884503230452538,0.00025168972206301987,459.0,80640,212.8599853515625,,-0.00012445449829101562
204.06231570243835,,,,1763260262.4969866,,500.0,1015,,,,82531,,500.0,
205.00972700119019,,,,1763260263.444398,,500.0,1020,,,,83031,,500.0,
207.16179299354553,0.4612060785293579,0.0,3.914441913366318e-05,1763260265.596464,-0.0006989389657974243,,1031,-0.0004125526174902916,0.0002496159868314862,465.0,84096,174.18641662597656,,-0.00010204315185546875
210.8149914741516,,,,1763260269.2496624,,500.0,1050,,,,86031,,500.0,
211.52068400382996,0.4380802512168884,0.0,0.0007820799946784973,1763260269.955355,-0.006467297673225403,,1053,0.003113856539130211,0.00024823349667713046,467.0,86400,0.000834620906971395,,0.14989912509918213
212.45491695404053,0.46560683846473694,0.0,0.0009475154802203178,1763260270.8895879,-0.009315446019172668,,1058,-0.006458199582993984,0.0002479262766428292,467.0,86912,0.00045143248280510306,,-0.09825301170349121
215.40220069885254,0.42106038331985474,0.0,0.0006705634295940399,1763260273.8368716,-0.003599613904953003,,1082,0.008104944601655006,0.0002464669814798981,473.0,89344,0.0006956764846108854,,-0.18069994449615479
215.54655718803406,0.43501734733581543,0.015625,0.006219325587153435,1763260273.981228,-0.03682059794664383,,1083,0.014374365098774433,0.0002463901764713228,473.0,89472,0.00022226352302823216,,-0.46474170684814453
216.955495595932,0.40887564420700073,0.0,0.0007510185241699219,1763260275.3901665,-0.006119184195995331,,1091,-0.001857604831457138,0.00024592934641987085,473.0,90240,0.0066878581419587135,,-0.09281337261199951
219.9504907131195,0.45911645889282227,0.0,0.0009370073676109314,1763260278.3851616,0.0017916951328516006,,1106,-0.003507247194647789,0.000245007686316967,474.0,91776,0.00505966879427433,,-0.12824976444244385
222.12009930610657,,,,1763260280.5547702,,500.0,1118,,,,93031,,500.0,
224.13715171813965,0.4358360767364502,0.0,0.0005279388278722763,1763260282.5718226,-0.004885047674179077,,1125,0.006458468735218048,0.0002438556111883372,474.0,93696,0.003817242104560137,,-0.07807648181915283
225.34989976882935,,,,1763260283.7845707,,500.0,1133,,,,94531,,500.0,
226.87615156173706,0.4760158061981201,0.0,0.0016230568289756775,1763260285.3108225,0.017464056611061096,,1145,0.00131995789706707,0.00024262673105113208,477.0,95744,0.003418674459680915,,0.4528030753135681
229.23298406600952,0.43235427141189575,0.0,3.429967910051346e-05,1763260287.667655,-0.0004925504326820374,,1164,-0.0015072235837578773,0.00024147465592250228,481.0,97664,0.005485253408551216,,-0.2881965637207031
229.38864660263062,0.40895551443099976,0.001953125,0.0023056501522660255,1763260287.8233175,0.005767708644270897,,1165,-0.001230449415743351,0.00024139785091392696,482.0,97792,0.0010714142117649317,,-1.688267707824707
230.17396783828735,,,,1763260288.6086388,,500.0,1172,,,,98531,,500.0,
231.3518590927124,0.5163043141365051,0.0,0.0003051748499274254,1763260289.78653,-0.004274705424904823,,1181,0.004926660098135471,0.0002403993858024478,485.0,99456,0.0001109656659536995,,-0.1281677484512329
232.05015063285828,0.43426263332366943,0.0,0.00017976295202970505,1763260290.4848216,0.0007983744144439697,,1186,-0.0033552953973412514,0.00024009216576814651,486.0,99968,0.00021563260816037655,,-0.09687376022338867
234.16524481773376,,,,1763260292.5999157,,500.0,1197,,,,101031,,500.0,
237.35485124588013,0.45937955379486084,0.0,6.815232336521149e-05,1763260295.7895222,0.0009848959743976593,,1213,0.0020972248166799545,0.0002384792605880648,486.0,102656,151.7261962890625,,3.039836883544922e-05
237.80682706832886,0.38833504915237427,0.0,0.00042542722076177597,1763260296.241498,-0.0004777833819389343,,1215,-0.006483384408056736,0.00023832565057091415,487.0,102912,0.00039335762267000973,,-0.008029818534851074
239.80378675460815,,,,1763260298.2384577,,500.0,1226,,,,104031,,500.0,
240.73380160331726,0.4737429618835449,0.009765625,0.00455663725733757,1763260299.1684725,-0.016543246805667877,,1230,-0.016191180795431137,0.0002374039904680103,487.0,104448,0.00012017592234769836,,-0.15532290935516357
241.4863464832306,0.5091932415962219,0.0,2.7670525014400482e-05,1763260299.9210174,0.002292376011610031,,1234,6.242003291845322e-05,0.00023717357544228435,487.0,104832,0.0006638300837948918,,-0.13600337505340576
243.56341242790222,0.4103652834892273,0.009765625,0.0048188716173172,1763260301.9980834,0.003264863044023514,,1245,0.0158725343644619,0.00023648233036510646,488.0,105984,0.00025959761114791036,,-0.12566113471984863
244.7866244316101,0.5191506743431091,0.0078125,0.0005077263340353966,1763260303.2212954,-0.0038536880165338516,,1254,0.014343767426908016,0.00023594469530507922,489.0,106880,0.0005534865777008235,,-0.6133211851119995
246.91985630989075,0.5071719884872437,0.0,0.00011161249130964279,1763260305.3545272,-0.0011863484978675842,,1271,-0.0027203811332583427,0.00023494623019360006,492.0,108544,380.257568359375,,-2.4080276489257812e-05
250.5921094417572,0.5391930937767029,0.0,0.0006427913904190063,1763260309.0267804,-0.0025013312697410583,,1299,-0.010294325649738312,0.00023317972954828292,497.0,111488,6.838870467618108e-05,,-0.061313509941101074
255.58283376693726,,,,1763260314.0175047,,500.0,1339,,,,115531,,500.0,
255.7253258228302,0.4602833092212677,0.0,0.000567978248000145,1763260314.1599967,-0.0011351443827152252,,1340,0.009939618408679962,0.00023072196927387267,504.0,115584,422.63946533203125,,-0.00014126300811767578
256.7826578617096,,,,1763260315.2173288,,500.0,1349,,,,116531,,500.0,
258.7860631942749,0.42689400911331177,0.00390625,0.001250946894288063,1763260317.2207341,0.0016007684171199799,,1363,-0.009628644213080406,0.0002292626741109416,508.0,118016,5.32024132553488e-05,,0.044620513916015625
259.04979848861694,0.5228673219680786,0.0,7.341615855693817e-05,1763260317.4844694,0.0014165863394737244,,1365,-0.0031957756727933884,0.00022918586910236627,508.0,118144,273.8369140625,,-1.2040138244628906e-05
259.92742133140564,0.5125607252120972,0.0,0.00021293573081493378,1763260318.3620923,-0.0003184489905834198,,1370,-0.006693612784147263,0.000228878649068065,508.0,118656,151.85569763183594,,3.9696693420410156e-05
261.69978284835815,0.5748571753501892,0.005859375,0.0047134775668382645,1763260320.1344538,-0.036280691623687744,,1380,0.008899187669157982,0.00022826420899946243,508.0,119680,0.003507782006636262,,0.04336827993392944
261.90430665016174,0.5289061665534973,0.005859375,0.0034473631531000137,1763260320.3389776,0.012789232656359673,,1381,-0.004837466403841972,0.0002281874039908871,508.0,119808,0.0004955387557856739,,0.06930887699127197
263.06945991516113,0.5952279567718506,0.00390625,0.0006390055641531944,1763260321.5041308,0.012244710698723793,,1388,0.015873637050390244,0.0002278033789480105,509.0,120448,0.0002490432816557586,,0.20891708135604858
264.28585267066956,,,,1763260322.7205236,,500.0,1395,,,,121130,,500.0,
265.17131304740906,0.5017910599708557,0.0,0.0006114207208156586,1763260323.605984,-0.0026130490005016327,,1399,-0.006334351375699043,0.00022711213387083262,509.0,121600,0.00013388317893259227,,0.14969491958618164
266.1472191810608,,,,1763260324.58189,,500.0,1405,,,,122130,,500.0,
270.4137487411499,0.6001371145248413,0.0,0.000756237655878067,1763260328.8484197,-0.008278809487819672,,1432,0.010428303852677345,0.0002251152036478743,512.0,124928,0.0006599340122193098,,-0.14905810356140137
270.6432545185089,0.5449895858764648,0.0,0.0009960457682609558,1763260329.0779254,-0.012194737792015076,,1433,0.0013643614947795868,0.00022503839863929898,512.0,125056,9.408071491634473e-05,,-0.1551973819732666
274.25227093696594,0.5534228086471558,0.0,0.0002446044236421585,1763260332.6869419,3.5628676414489746e-05,,1455,0.004436619579792023,0.00022373271349351853,513.0,127232,2.8569629648700356e-05,,0.09730410575866699
274.2803394794464,,,,1763260332.7150104,,500.0,1456,,,,127238,,500.0,
274.4250690937042,0.5792298316955566,0.0,0.00023895222693681717,1763260332.85974,-0.0045818910002708435,,1457,-0.0007188534364104271,0.0002236559084849432,513.0,127360,0.014829407446086407,,0.00014013051986694336
281.336389541626,0.5417908430099487,0.0,0.0016897069290280342,1763260339.7710605,-0.021551463752985,,1514,0.01031516119837761,0.00022019969765096903,522.0,133120,394.2171630859375,,0.00029009580612182617
282.66269159317017,0.5914404392242432,0.0,0.00016853399574756622,1763260341.0973625,0.0077198706567287445,,1521,0.002794848755002022,0.0002197388675995171,522.0,133888,0.0005435299826785922,,-0.7375471591949463
283.2849225997925,0.48885419964790344,0.0,0.0010518981143832207,1763260341.7195935,0.0018013492226600647,,1525,0.015041214413940907,0.00021950845257379115,522.0,134272,0.003240367863327265,,-0.16175425052642822
283.723801612854,0.5230763554573059,0.00390625,0.0016601542010903358,1763260342.1584725,-0.0032831914722919464,,1527,0.0037345653399825096,0.0002193548425566405,523.0,134528,0.00016253207286354154,,0.05170023441314697
283.97616267204285,0.49199289083480835,0.0,0.00020769517868757248,1763260342.4108336,0.007184237241744995,,1529,-0.0021137865260243416,0.00021927803754806519,523.0,134656,366.80145263671875,,0.001567065715789795
284.8810086250305,0.5134205222129822,0.0,0.000401902012526989,1763260343.3156796,-0.004649831913411617,,1534,0.0033670784905552864,0.0002189708175137639,523.0,135168,385.2552795410156,,0.0004566311836242676
285.2817006111145,0.5500653982162476,0.0,9.172409772872925e-05,1763260343.7163715,0.0007838010787963867,,1536,-0.0047678034752607346,0.00021881720749661326,523.0,135424,0.0003024980833288282,,-0.10052156448364258
286.47629141807556,,,,1763260344.9109623,,500.0,1543,,,,136082,,500.0,
286.93769669532776,0.5940360426902771,0.0,0.00016433745622634888,1763260345.3723676,-0.0025783181190490723,,1545,-0.0028218068182468414,0.00021827957243658602,523.0,136320,0.0031752553768455982,,-2.6929280757904053
287.1639280319214,0.6058374047279358,0.0,0.00017272774130105972,1763260345.598599,0.0010407213121652603,,1546,0.006090126000344753,0.0002182027674280107,523.0,136448,0.0008501544361934066,,-0.34097766876220703
289.04388093948364,0.4887872338294983,0.0,0.0006166491657495499,1763260347.4785519,0.014371242374181747,,1558,-0.0007372889667749405,0.00021751152235083282,524.0,137600,152.1667938232422,,0.0014991164207458496
289.18492603302,0.5360769033432007,0.0,0.0005504302680492401,1763260347.619597,0.00743088498711586,,1559,-0.0055804867297410965,0.0002174347173422575,524.0,137728,0.00391423748806119,,0.32797539234161377
289.6332609653473,0.5386297702789307,0.0,0.00027887336909770966,1763260348.067932,0.004540242254734039,,1563,-0.004494711756706238,0.00021720430231653154,524.0,138112,191.040771484375,,-0.0007241964340209961
290.08650755882263,0.5299326777458191,0.0,0.0001420164480805397,1763260348.5211785,-0.007745593786239624,,1566,-0.0047064246609807014,0.00021697388729080558,525.0,138496,0.0001288570638280362,,-1.4317660331726074
292.7539005279541,0.5611954927444458,0.0,0.00028935912996530533,1763260351.1885715,-0.0034945346415042877,,1588,-0.0019526956602931023,0.00021566820214502513,528.0,140672,221.9886016845703,,-5.793571472167969e-05
292.97260665893555,0.570691704750061,0.0,1.7374753952026367e-05,1763260351.4072776,-0.0008146613836288452,,1589,-0.0024784784764051437,0.00021559139713644981,528.0,140800,0.0031931018456816673,,-0.021926283836364746
294.4422535896301,,,,1763260352.8769245,,500.0,1597,,,,141582,,500.0,
296.2878074645996,0.616154670715332,0.0,0.00037748459726572037,1763260354.7224784,1.6357749700546265e-05,,1607,0.005139523185789585,0.00021451612701639533,528.0,142592,591.8018798828125,,-3.0994415283203125e-05
296.72836232185364,0.5249032974243164,0.005859375,0.0037984121590852737,1763260355.1630332,-0.021302152425050735,,1609,-0.0015848875045776367,0.0002143625169992447,528.0,142848,0.0004138355143368244,,-0.30899882316589355
296.95077323913574,0.5104897618293762,0.005859375,0.003283563069999218,1763260355.3854442,-0.017705857753753662,,1610,0.02006467431783676,0.00021428571199066937,528.0,142976,0.00011143663869006559,,0.08612442016601562
297.1962833404541,0.5378239154815674,0.0,0.00033906474709510803,1763260355.6309543,0.001383259892463684,,1612,0.006736584007740021,0.00021420890698209405,528.0,143104,384.1640625,,-0.0002714395523071289
299.1964054107666,,,,1763260357.6310763,,500.0,1626,,,,144582,,500.0,
300.64193081855774,0.49894604086875916,0.0,4.814751446247101e-05,1763260359.0766017,-0.001584470272064209,,1638,0.00041831471025943756,0.00021259600180201232,531.0,145792,0.0020711193792521954,,-1.7297227382659912
306.30396580696106,0.49893298745155334,0.0,0.0009428700432181358,1763260364.7386367,-0.013588085770606995,,1687,0.013026702217757702,0.00020960062101949006,538.0,150784,0.003855437971651554,,-0.6368141174316406
312.77743768692017,0.4855141341686249,0.0,0.0006035324186086655,1763260371.2121086,0.0061546750366687775,,1732,0.00354200042784214,0.00020683564071077853,542.0,155392,0.0006042923778295517,,0.001352071762084961
315.1571464538574,0.45275038480758667,0.0,4.601385444402695e-05,1763260373.5918174,0.0002401098608970642,,1745,0.000875948928296566,0.00020606759062502533,542.0,156672,251.9150848388672,,-5.161762237548828e-05
316.7371418476105,0.5418550372123718,0.0,0.0013609398156404495,1763260375.1718128,-0.00032933056354522705,,1753,-0.009629173204302788,0.0002055299555649981,542.0,157568,3.1790463253855705e-05,,-0.03947007656097412
316.7833294868469,,,,1763260375.2180004,,500.0,1754,,,,157582,,500.0,
318.75337958335876,0.5675768256187439,0.0,0.0009100520983338356,1763260377.1880505,-0.00708363950252533,,1765,-0.009318827651441097,0.0002048387104878202,543.0,158720,0.002471347339451313,,0.11664652824401855
319.1789827346802,,,,1763260377.6136537,,500.0,1768,,,,159082,,500.0,
320.70867395401,0.5977141857147217,0.0,0.001213783398270607,1763260379.1433449,0.003957688808441162,,1777,-0.004452897235751152,0.000204070660402067,543.0,160000,7.548907160526142e-05,,-0.09583568572998047
326.4722979068756,0.5403444170951843,0.0,0.0002897670492529869,1763260384.9069688,0.007179416716098785,,1818,0.001072973944246769,0.00020161290012765676,547.0,164096,367.03839111328125,,0.0002320408821105957
327.1399130821228,0.5390388369560242,0.0,0.0007971301674842834,1763260385.574584,-0.00814243033528328,,1823,0.0004508998245000839,0.00020130568009335548,547.0,164608,0.004011758137494326,,0.040734827518463135
330.3113579750061,0.4696618914604187,0.0,0.00013395212590694427,1763260388.746029,-0.0022270996123552322,,1851,-0.0007139667868614197,0.00019969277491327375,550.0,167296,0.005892209243029356,,-0.3214592933654785
330.9037311077118,0.49225640296936035,0.0,0.00039326585829257965,1763260389.338402,-0.0031497254967689514,,1856,0.001502959057688713,0.00019938555487897247,551.0,167808,0.004231431055814028,,-0.30466020107269287
332.3479664325714,0.5090289115905762,0.025390625,0.010197268798947334,1763260390.7826374,-0.015043076127767563,,1868,-0.01419626921415329,0.00019861750479321927,552.0,169088,0.00010684086009860039,,0.009229063987731934
332.86640071868896,,,,1763260391.3010716,,500.0,1873,,,,169595,,500.0,
333.3990259170532,0.5101110935211182,0.0,0.0016512703150510788,1763260391.8336968,-0.005062229931354523,,1877,0.0008636433631181717,0.00019807988428510725,553.0,169984,0.00015335914213210344,,-0.817947506904602
334.4283072948456,0.49987301230430603,0.0,0.0011538965627551079,1763260392.8629782,-0.0065978169441223145,,1886,-0.003151622600853443,0.00019754224922508,554.0,170880,0.000571600568946451,,-0.008118748664855957
335.4759318828583,0.5307403206825256,0.0,0.0009732116013765335,1763260393.9106028,9.296834468841553e-05,,1895,0.007910776883363724,0.00019700461416505277,555.0,171776,0.004712139256298542,,-0.2016080617904663
336.3942642211914,,,,1763260394.8289351,,500.0,1903,,,,172595,,500.0,
336.9468004703522,0.5209317207336426,0.0,0.0004828181117773056,1763260395.3814714,-0.010852152481675148,,1906,0.010098908096551895,0.0001963133690878749,557.0,172928,0.00021946048946119845,,0.1294156312942505
339.03510904312134,,,,1763260397.46978,,500.0,1918,,,,174095,,500.0,
339.4668719768524,0.49613699316978455,0.0,0.00011530425399541855,1763260397.901543,-0.004549283534288406,,1920,-0.001289614476263523,0.00019546851399354637,557.0,174336,0.003771251067519188,,-0.37647557258605957
344.12815952301025,0.5467305183410645,0.0,0.00017022155225276947,1763260402.5628304,-0.004577554762363434,,1945,-0.004233725368976593,0.00019393241382203996,556.0,176896,0.00043938530143350363,,-0.10168123245239258
346.8180742263794,0.49314573407173157,0.0,0.00017087720334529877,1763260405.2527452,-0.0015366822481155396,,1959,-0.0027081239968538284,0.00019308755872771144,556.0,178304,0.003316155169159174,,-0.05783247947692871
348.681058883667,0.4812382459640503,0.0,0.00017942208796739578,1763260407.1157298,0.00011238455772399902,,1973,-0.004407097585499287,0.00019224270363338292,557.0,179712,294.75311279296875,,-0.00010478496551513672
350.1273047924042,0.5051456689834595,0.0,0.0027022091671824455,1763260408.5619757,-0.010660000145435333,,1985,0.032114703208208084,0.00019147465354762971,559.0,180992,0.00010087076952913776,,-0.10784411430358887
350.7385609149933,,,,1763260409.1732318,,500.0,1991,,,,181595,,500.0,
352.10437417030334,0.47151872515678406,0.0,0.00021078530699014664,1763260410.539045,0.0036390870809555054,,2002,0.005433705635368824,0.00019047618843615055,561.0,182656,231.18838500976562,,2.3245811462402344e-06
352.71073484420776,0.4660646915435791,0.0,0.0012999344617128372,1763260411.1454058,0.003371909260749817,,2007,-0.004589594900608063,0.00019016896840184927,561.0,183168,474.2358093261719,,0.0001533031463623047
354.3757836818695,,,,1763260412.8104546,,500.0,2016,,,,184095,,500.0,
355.0861294269562,0.49535316228866577,0.0,0.000766403041779995,1763260413.5208004,-0.0025219954550266266,,2019,-0.0034907450899481773,0.00018940091831609607,561.0,184448,0.00015996728325262666,,-0.18901610374450684
355.9494457244873,0.5408891439437866,0.0,0.0005809683352708817,1763260414.3841166,-0.003585249185562134,,2024,2.4195760488510132e-05,0.0001890936982817948,561.0,184960,0.000297159276669845,,-0.04241025447845459
356.4437415599823,0.5250576138496399,0.0,2.8010457754135132e-05,1763260414.8784125,0.0005921795964241028,,2027,-0.0015460941940546036,0.00018894008826464415,561.0,185216,165.37344360351562,,-7.95125961303711e-05
356.8726849555969,0.49405375123023987,0.0,0.00010391231626272202,1763260415.3073559,-0.0011745095252990723,,2029,0.003015543334186077,0.0001887864782474935,561.0,185472,0.00029370328411459923,,-0.256239652633667
357.85253262519836,0.5061021447181702,0.0,0.00035704951733350754,1763260416.2872036,-0.0016194283962249756,,2034,0.004946415312588215,0.00018847925821319222,561.0,185984,0.000168319558724761,,-0.041098594665527344
359.7643678188324,,,,1763260418.1990387,,500.0,2045,,,,187095,,500.0,
360.890438079834,0.5437126755714417,0.0,4.700012505054474e-05,1763260419.325109,-0.003805655986070633,,2051,0.0019022170454263687,0.00018748079310171306,561.0,187648,430.48388671875,,6.0677528381347656e-05
361.1251530647278,0.5111794471740723,0.0,0.000288134440779686,1763260419.559824,0.0011335723102092743,,2052,-0.0077726636081933975,0.00018740398809313774,561.0,187776,0.0033959215506911278,,0.09973281621932983
364.6098208427429,,,,1763260423.0444918,,500.0,2070,,,,189595,,500.0,
365.80796813964844,0.5526372790336609,0.0,0.00043982453644275665,1763260424.242639,-0.005986709147691727,,2076,-0.004592759534716606,0.00018594470748212188,560.0,190208,151.5326690673828,,-1.633167266845703e-05
369.17443466186523,0.5324923992156982,0.0,0.0004169745370745659,1763260427.6091056,-0.006744245067238808,,2093,-0.00273010041564703,0.0001848694373620674,560.0,192000,9.675413457443938e-05,,0.5557417869567871
369.23905301094055,,,,1763260427.673724,,500.0,2094,,,,192095,,500.0,
372.6255638599396,,,,1763260431.0602348,,500.0,2117,,,,194318,,500.0,
375.4804527759552,,,,1763260433.9151237,,500.0,2141,,,,196818,,500.0,
376.0803611278534,,,,1763260434.515032,,500.0,2146,,,,197318,,500.0,
376.21275544166565,0.501224160194397,0.0,7.711444050073624e-05,1763260434.6474264,5.310028791427612e-05,,2147,0.0032012322917580605,0.00018164362700190395,564.0,197376,680.2579956054688,,8.32676887512207e-05
376.3628363609314,0.523626983165741,0.0,0.001297174021601677,1763260434.7975073,-0.02731059491634369,,2148,0.006823940202593803,0.00018156682199332863,564.0,197504,0.004483135882765055,,0.10748600959777832
377.2884545326233,0.5381273031234741,0.0,0.00018526241183280945,1763260435.7231255,-0.003844618797302246,,2155,-0.0033532436937093735,0.0001811059919418767,565.0,198272,0.00017826916882768273,,-0.12351644039154053
379.3010313510895,0.4642663300037384,0.0,0.0007935492321848869,1763260437.7357023,-0.0030726101249456406,,2172,0.0035760467872023582,0.00018010752683039755,566.0,199936,92.8335189819336,,-6.318092346191406e-05
380.7784583568573,,,,1763260439.2131293,,500.0,2185,,,,201318,,500.0,
381.63531827926636,0.5558661222457886,0.0,0.0005990490317344666,1763260440.0699892,0.004257000982761383,,2192,0.007975736632943153,0.00017887864669319242,568.0,201984,0.004278275649994612,,-0.08607828617095947
382.37512016296387,0.5405946969985962,0.0,0.00038761086761951447,1763260440.809791,0.0007843524217605591,,2198,-0.0020233336836099625,0.00017849462165031582,569.0,202624,0.0002219831512775272,,-0.19202494621276855
382.50267028808594,0.5132554173469543,0.0,0.0014456231147050858,1763260440.9373412,-0.007269769906997681,,2199,0.009955653920769691,0.0001784178166417405,569.0,202752,0.00012840355338994414,,-0.035247206687927246
383.82962942123413,0.4750291705131531,0.0,0.0003284681588411331,1763260442.2643003,0.007309194654226303,,2211,0.0028541199862957,0.00017772657156456262,570.0,203904,381.3973693847656,,0.00011944770812988281
384.26852560043335,0.4905267357826233,0.0,0.0001460360363125801,1763260442.7031965,-0.004902947694063187,,2214,-6.225425750017166e-05,0.00017749615653883666,571.0,204288,7.937451300676912e-05,,0.2040402889251709
384.86677289009094,,,,1763260443.3014438,,500.0,2220,,,,204818,,500.0,
385.3244802951813,0.5067958235740662,0.0,2.2726133465766907e-05,1763260443.7591512,-0.0007554963231086731,,2223,-0.0020742416381835938,0.00017695852147880942,571.0,205184,0.00041171637712977827,,-0.19050359725952148
385.4752104282379,,,,1763260443.9098814,,500.0,2225,,,,205318,,500.0,
