losses/value_loss,_step,global_step,charts/learning_rate,losses/old_approx_kl,_runtime,losses/entropy,losses/explained_variance,losses/policy_loss,losses/clipfrac,losses/approx_kl,charts/episodic_return,charts/SPS,charts/episodic_length,_timestamp
18.23183250427246,450,27136,0.0002837941574398428,0.008738277480006218,85.32713150978088,0.5526242852210999,0.7117388248443604,-0.006807353347539902,0.0,0.00023833848536014557,,461.0,,1763260143.6629765
14.140707969665527,471,28800,0.00028279569232836366,0.0101839080452919,88.7886712551117,0.5404519438743591,0.9193021059036255,-0.01576920598745346,0.0,0.0007634982466697693,,462.0,,1763260147.1245162
18.522674560546875,481,29696,0.0002822580572683364,0.0031963735818862915,90.60956311225891,0.5138851404190063,-0.04504060745239258,7.836893200874329e-05,0.0,7.787905633449554e-05,,462.0,,1763260148.945408
9.014488220214844,490,30592,0.0002817204222083092,-0.0008056303486227989,92.3608980178833,0.587804913520813,0.9389949440956116,-0.0007171481847763062,0.0,4.1629187762737274e-05,,464.0,,1763260150.696743
,504,31876,,,94.9938428401947,,,,,,500.0,,500.0,1763260153.3296878
13.650426864624023,515,33024,0.0002802611270453781,-0.0004861708730459213,97.25214052200317,0.5792129039764404,0.0003802180290222168,-0.00022539496421813965,0.0,4.8782676458358765e-06,,466.0,,1763260155.5879855
,530,34454,,,100.0908989906311,,,,,,500.0,,500.0,1763260158.426744
,539,35454,,,101.88880944252014,,,,,,500.0,,500.0,1763260160.2246544
,547,36126,,,103.41583800315857,,,,,,172.0,,172.0,1763260161.751683
8.780428886413574,555,36992,0.00027788017177954316,0.00197480246424675,105.10804438591003,0.5491192936897278,-0.0007898807525634766,-0.0004496276378631592,0.0,6.063282489776611e-05,,470.0,,1763260163.4438894
9.08601188659668,559,37376,0.0002776497567538172,-0.0003320816904306412,105.89476919174194,0.5864959955215454,0.02441120147705078,-0.001150965690612793,0.0,9.721703827381134e-05,,470.0,,1763260164.2306142
,568,38199,,,107.55615139007568,,,,,,73.0,,73.0,1763260165.8919964
8.201375961303711,595,40576,0.00027572966064326465,-0.00030764006078243256,112.61852550506592,0.5765299201011658,-0.008721113204956055,-0.00011495500802993774,0.0,2.5480985641479492e-06,,470.0,,1763260170.9543705
7.8924241065979,612,41984,0.00027488480554893613,0.00044056959450244904,115.59628081321716,0.5724924802780151,0.031621694564819336,-0.0002073720097541809,0.0,2.466142177581787e-06,,471.0,,1763260173.9321258
6.4594550132751465,614,42240,0.0002747311955317855,-0.0016840919852256775,116.09100675582886,0.5863001346588135,-0.13382983207702637,-0.006546270102262497,0.0,0.00041307322680950165,,471.0,,1763260174.4268517
14.225858688354492,630,43648,0.00027388634043745697,0.0027907053008675575,119.04844284057617,0.5933502316474915,0.9609183073043823,0.0014390721917152405,0.0,0.00012490246444940567,,471.0,,1763260177.3842878
6.168456077575684,636,44288,0.00027350231539458036,0.004183570854365826,120.30469727516174,0.5788138508796692,0.5627261996269226,0.008418863639235497,0.0,0.0008049001917243004,,471.0,,1763260178.6405423
5.71703577041626,640,44672,0.0002732719003688544,0.0019665947183966637,121.1182873249054,0.5556588768959045,0.17628997564315796,0.0026012714952230453,0.0,8.319225162267685e-05,,471.0,,1763260179.4541323
,650,45670,,,123.0033826828003,,,,,,424.0,,424.0,1763260181.3392277
4.173283100128174,664,46976,0.00027188941021449864,-0.0006369557231664658,125.85504817962646,0.5320420861244202,0.060576796531677246,-0.00043425336480140686,0.0,4.171207547187805e-05,,472.0,,1763260184.1908932
,684,48979,,,129.80277967453003,,,,,,500.0,,500.0,1763260188.1386247
,689,49479,,,130.8799593448639,,,,,,500.0,,500.0,1763260189.2158043
2.7077722549438477,698,50304,0.0002698924799915403,-0.0002986229956150055,132.73948073387146,0.6024168133735657,0.011831521987915039,-0.0008710026741027832,0.0,1.7033889889717102e-05,,473.0,,1763260191.0753257
3.0519556999206543,702,50688,0.00026966206496581435,-0.003230733796954155,133.49785733222961,0.592365026473999,0.006142735481262207,-0.003905009478330612,0.0,9.647570550441742e-05,,473.0,,1763260191.8337023
2.6634113788604736,707,51200,0.00026935484493151307,0.00044773053377866745,134.52165508270264,0.5406959056854248,-0.03600883483886719,0.00015459954738616943,0.0,4.013068974018097e-06,,473.0,,1763260192.8575
1.9006115198135376,729,53376,0.0002680491597857326,0.0010533686727285385,139.08033657073975,0.6066524982452393,-0.001225113868713379,-0.0012202411890029907,0.0,9.072013199329376e-05,,473.0,,1763260197.4161816
1.3242470026016235,757,56064,0.0002664362546056509,-0.0005197031423449516,144.5602433681488,0.6020298600196838,0.014150142669677734,-0.0012901648879051208,0.0,0.00010516960173845291,,474.0,,1763260202.8960884
,762,56464,,,145.43369817733765,,,,,,233.0,,233.0,1763260203.7695432
108.3949203491211,767,56832,0.000265975424554199,0.001595933921635151,146.28632044792175,0.5617930293083191,-0.0035376548767089844,-0.0004930505529046059,0.0,6.766151636838913e-05,,474.0,,1763260204.6221654
292.09368896484375,775,57472,0.0002655913995113224,0.0010136757045984268,147.6890242099762,0.5326328277587891,-0.0009237527847290039,-0.003004852682352066,0.0,2.4605542421340942e-05,,474.0,,1763260206.0248692
177.65235900878906,788,58624,0.0002649001544341445,-0.0005050897598266602,150.10120344161987,0.5690022706985474,0.0009617209434509277,3.25813889503479e-05,0.0,2.644956111907959e-06,,474.0,,1763260208.4370484
1.0145549774169922,797,59520,0.00026436251937411726,0.00013279356062412262,151.9212944507599,0.5681740641593933,-0.05457139015197754,0.002777397632598877,0.0,0.00023256242275238037,,474.0,,1763260210.2571394
,806,60164,,,153.31022477149963,,,,,,139.0,,139.0,1763260211.6460698
452.0648193359375,815,61056,0.0002634408592712134,-0.0027175741270184517,155.0106189250946,0.6026210784912109,0.0066492557525634766,-0.0012831427156925201,0.0,0.00012625474482774734,,474.0,,1763260213.346464
0.722987711429596,863,65280,0.00026090629398822784,-0.0004969760775566101,163.64604663848877,0.5896953344345093,-0.055818915367126465,0.00023446977138519287,0.0,4.736706614494324e-06,,475.0,,1763260221.9818916
402.03289794921875,872,66176,0.0002603686589282006,0.009886392392218113,165.44655227661133,0.6183091402053833,-0.00010979175567626953,0.001228436827659607,0.0,0.0028150929138064384,,476.0,,1763260223.7823973
,876,66641,,,166.24922680854797,,,,,,500.0,,500.0,1763260224.5850718
,922,71251,,,175.57461261749268,,,,,,500.0,,500.0,1763260233.9104576
0.02704845927655697,930,72064,0.00025683562853373587,0.011076363734900951,177.30688738822937,0.5713320374488831,0.0069460272789001465,-0.0013747252523899078,0.001953125,0.005501101724803448,,477.0,,1763260235.6427324
333.2949523925781,938,72832,0.00025637479848228395,0.0008033812046051025,178.87416696548462,0.5210856199264526,-0.0003648996353149414,-0.0017817188054323196,0.0,0.00032969750463962555,,477.0,,1763260237.210012
0.0022124911192804575,941,73216,0.000256144383456558,0.007639661431312561,179.58905053138733,0.5973231196403503,-0.004603147506713867,-0.021392080932855606,0.119140625,0.002193886786699295,,478.0,,1763260237.9248955
,942,73251,,,179.64630579948425,,,,,,500.0,,500.0,1763260237.9821508
,948,73751,,,180.72221207618713,,,,,,211.0,,211.0,1763260239.058057
225.82003784179688,974,75648,0.0002546850882936269,-0.019596505910158157,184.9573938846588,0.5977500677108765,0.2786373496055603,0.011619087308645248,0.0,0.0017107855528593063,,477.0,,1763260243.2932389
,980,76094,,,185.87127304077148,,,,,,125.0,,125.0,1763260244.207118
201.6263885498047,985,76416,0.000254224258242175,0.013926610350608826,186.68769335746765,0.5782902240753174,0.31281667947769165,-0.025837991386651993,0.0,0.0018045343458652496,,476.0,,1763260245.0235384
161.40121459960938,995,77056,0.0002538402331992984,-0.012034287676215172,188.18285846710205,0.6033100485801697,0.5360212326049805,0.00725855678319931,0.025390625,0.005903719924390316,,476.0,,1763260246.5187035
229.7323455810547,997,77184,0.00025376342819072306,-0.009740504436194897,188.45895171165466,0.6134586930274963,0.568863570690155,0.0043013617396354675,0.0,0.0004408089444041252,,476.0,,1763260246.7947967
,1015,78402,,,191.25445342063904,,,,,,144.0,,144.0,1763260249.5902984
59.497886657714844,1020,78720,0.0002528417680878192,0.0048021599650382996,192.01876497268677,0.6192103624343872,0.9077237248420715,0.005685772746801376,0.0,0.0008998941630125046,,475.0,,1763260250.35461
,1031,79433,,,193.62623739242554,,,,,,125.0,,125.0,1763260251.9620824
11.154935836791992,1050,80896,0.00025153611204586923,0.0014994880184531212,196.94928216934204,0.6004186272621155,0.9541357159614563,-0.00010879337787628174,0.0,7.958617061376572e-05,,474.0,,1763260255.2851272
31.61064338684082,1053,81152,0.0002513825020287186,0.01021630596369505,197.46448755264282,0.5308629274368286,0.9060601592063904,-0.01347941905260086,0.001953125,0.002445925958454609,,474.0,,1763260255.8003325
0.3516002297401428,1058,81664,0.0002510752819944173,0.006713944487273693,198.4991476535797,0.6140527129173279,0.47740209102630615,0.003245621919631958,0.0,0.0005044629797339439,,474.0,,1763260256.8349926
,1083,84025,,,202.41924667358398,,,,,,92.0,,92.0,1763260260.7550917
,1091,84770,,,203.32353925704956,,,,,,245.0,,245.0,1763260261.6593843
,1106,86220,,,205.42716026306152,,,,,,500.0,,500.0,1763260263.7630053
0.015435272827744484,1118,87424,0.0002476190566085279,0.01050577498972416,207.6174738407135,0.5867605805397034,-0.4073970317840576,-0.009005870670080185,0.001953125,0.004342691972851753,,482.0,,1763260265.9533188
82.06710815429688,1125,88064,0.0002472350315656513,-0.007122751325368881,208.8305721282959,0.5946083068847656,-0.0006544589996337891,0.009656598791480064,0.0,0.0005431994795799255,,482.0,,1763260267.1664171
,1133,88887,,,210.2648949623108,,,,,,328.0,,328.0,1763260268.60074
,1145,90069,,,212.34853744506836,,,,,,500.0,,500.0,1763260270.6843824
0.0008247472578659654,1164,92032,0.00024485407629981637,0.09575040638446808,214.75279235839844,0.5167284607887268,-0.4804798364639282,-0.0589771568775177,0.06640625,0.015698175877332687,,488.0,,1763260273.0886374
,1165,92069,,,214.77847290039062,,,,,,500.0,,500.0,1763260273.114318
0.006312282755970955,1172,92800,0.00024439324624836445,0.0018983213230967522,215.6503541469574,0.5610625147819519,-0.9634991884231567,-0.007193610072135925,0.0,0.0009751645848155022,,490.0,,1763260273.9861991
151.94468688964844,1181,93696,0.0002438556111883372,0.0038074906915426254,217.23400020599365,0.4827548563480377,-3.6954879760742188e-06,0.0023484043776988983,0.0,0.0005213916301727295,,491.0,,1763260275.5698452
0.0038952918257564306,1186,94208,0.00024354839115403593,0.0020624296739697456,218.11362290382385,0.4119717478752136,-3.2860779762268066,-0.004823043942451477,0.0,0.000395127572119236,,491.0,,1763260276.449468
0.0005832983879372478,1197,95360,0.00024285714607685804,0.008002454414963722,220.2721812725067,0.5162146091461182,0.7298740148544312,-0.012597139924764633,0.0,0.001218590885400772,,492.0,,1763260278.6080263
0.00010221388947684318,1213,97024,0.00024185868096537888,0.00016502663493156433,223.87119388580322,0.49229907989501953,0.06449234485626221,-0.004830280318856239,0.001953125,0.0017897561192512512,,491.0,,1763260282.2070389
291.9281921386719,1215,97152,0.00024178187595680356,0.002454414963722229,224.1298770904541,0.5169957876205444,-0.0013254880905151367,-0.007704274728894234,0.001953125,0.0018380451947450638,,491.0,,1763260282.465722
0.0034691256005316973,1226,98304,0.00024109063087962568,-0.004206751473248005,225.74864864349365,0.47910964488983154,-0.2754718065261841,-0.0027170106768608093,0.0,0.0004522474482655525,,493.0,,1763260284.0844936
345.1580810546875,1230,98688,0.00024086021585389972,0.002672448754310608,226.17731261253357,0.4835987091064453,-0.00010275840759277344,0.008625976741313934,0.0,0.0006632078438997269,,494.0,,1763260284.5131576
247.44873046875,1234,99072,0.00024062980082817376,0.010065344162285328,226.64585876464844,0.4415641725063324,0.00048720836639404297,-0.010699816048145294,0.0,0.0007499204948544502,,494.0,,1763260284.9817038
0.0051742419600486755,1245,100224,0.00023993855575099587,-0.004372184164822102,227.98136401176453,0.5005523562431335,-0.4127628803253174,-0.0028977394104003906,0.0,0.00043504778295755386,,497.0,,1763260286.317209
386.85076904296875,1254,101120,0.00023940092069096863,-0.0003149285912513733,229.06780242919922,0.5150263905525208,0.00041157007217407227,-0.00508413091301918,0.0,0.0004718862473964691,,499.0,,1763260287.4036474
0.000720597745385021,1271,102912,0.00023832565057091415,-0.011278760619461536,231.10871863365173,0.4794023036956787,0.026911377906799316,0.005123704671859741,0.0,0.003329494036734104,,502.0,,1763260289.4445636
0.00720976060256362,1299,105728,0.0002366359403822571,0.005351574160158634,235.9325053691864,0.5094068646430969,-2.835620164871216,-0.004796022083610296,0.0,0.0004884684458374977,,504.0,,1763260294.2683504
0.00018032330262940377,1339,109824,0.00023417819465976208,0.0033698854967951775,243.37983322143555,0.4640869200229645,0.29314273595809937,-0.004235386848449707,0.0,0.0011121882125735283,,506.0,,1763260301.7156782
0.0001497290504630655,1340,109952,0.00023410138965118676,0.002743753604590893,243.5958411693573,0.46919459104537964,-0.4364280700683594,0.011648714542388916,0.0,0.0015252558514475822,,506.0,,1763260301.9316862
0.0005701808258891106,1349,110848,0.00023356375459115952,0.010154349729418755,244.80808520317078,0.4637314975261688,-0.20294713973999023,0.0031434744596481323,0.0,0.00018113479018211365,,507.0,,1763260303.1439302
0.007213834673166275,1363,112256,0.000232718899496831,-0.023222247138619423,246.4929575920105,0.49212560057640076,-0.09896481037139893,-0.014985996298491955,0.00390625,0.0029750624671578407,,510.0,,1763260304.8288026
0.0002336704928893596,1365,112512,0.00023256528947968036,-0.008372443728148937,246.8102695941925,0.38045409321784973,-0.4178190231323242,-0.002011271193623543,0.001953125,0.00293178204447031,,510.0,,1763260305.1461146
0.00017204390314873308,1370,113024,0.00023225806944537908,0.013471918180584908,247.3918809890747,0.45558157563209534,0.36313682794570923,0.003909602761268616,0.0,0.0012422539293766022,,511.0,,1763260305.727726
0.00027370062889531255,1380,114048,0.00023164362937677652,0.00725353229790926,248.63426089286804,0.4179917573928833,-0.6488585472106934,0.0036700963973999023,0.0,0.0026827221736311913,,513.0,,1763260306.970106
,1381,114069,,,248.6658353805542,,,,,,500.0,,500.0,1763260307.0016804
0.0035625644959509373,1388,114816,0.0002311827993253246,0.0038617923855781555,249.5305027961731,0.4926404058933258,0.13752812147140503,-0.016966823488473892,0.0,0.001448100432753563,,514.0,,1763260307.8663478
,1395,115569,,,250.35757160186768,,,,,,500.0,,500.0,1763260308.6934166
0.000151143001858145,1399,115968,0.0002304915542481467,-0.00408953707665205,250.87670063972473,0.46563291549682617,0.0041928887367248535,-0.007957560941576958,0.00390625,0.0018713073804974556,,516.0,,1763260309.2125456
,1405,116569,,,251.48906207084656,,,,,,500.0,,500.0,1763260309.824907
0.006271280813962221,1432,119296,0.00022849462402518839,0.01258348859846592,254.57189846038818,0.45726171135902405,0.13719171285629272,-0.010896455496549606,0.0,0.0014013834297657013,,522.0,,1763260312.9077435
0.00044327398063614964,1433,119424,0.00022841781901661307,-0.002489103004336357,254.69700503349304,0.467632919549942,-0.048909664154052734,0.004288777709007263,0.0,0.0005222484469413757,,523.0,,1763260313.03285
484.0648498535156,1455,121600,0.00022711213387083262,-0.001819671131670475,257.04563760757446,0.5015128254890442,-0.0007981061935424805,-0.0010577291250228882,0.0,8.65226611495018e-05,,527.0,,1763260315.3814826
0.007503858767449856,1456,121728,0.0002270353288622573,0.002138475887477398,257.1694965362549,0.4793585538864136,-0.08715927600860596,-0.0034568235278129578,0.0,0.0012414762750267982,,527.0,,1763260315.5053415
0.0005746167153120041,1457,121856,0.00022695852385368198,-0.000995931215584278,257.307147026062,0.5323710441589355,-0.0638425350189209,-0.012100756168365479,0.021484375,0.0034608496353030205,,527.0,,1763260315.642992
467.2454528808594,1514,127616,0.00022350229846779257,-0.004743961617350578,266.8148639202118,0.5269843339920044,-8.857250213623047e-05,0.0004232078790664673,0.0,5.2813440561294556e-05,,530.0,,1763260325.150709
0.0004340592713560909,1521,128384,0.00022304146841634065,-0.016921067610383034,268.06694984436035,0.5317926406860352,-0.0540238618850708,-0.015816789120435715,0.005859375,0.004215393215417862,,531.0,,1763260326.4027948
0.0049575683660805225,1525,128768,0.0002228110533906147,-0.0013453802093863487,268.6238303184509,0.5135126709938049,-0.10844945907592773,-0.00040635839104652405,0.0,0.0006560655310750008,,531.0,,1763260326.9596753
0.00029391798307187855,1527,129024,0.00022265744337346405,-0.005987904034554958,268.89141750335693,0.5225468277931213,0.038737714290618896,-0.0018684230744838715,0.0,0.00019575376063585281,,532.0,,1763260327.2272625
148.0532989501953,1529,129152,0.00022258063836488873,0.0018636779859662056,269.02970242500305,0.48424679040908813,-0.0002799034118652344,-0.0008422434329986572,0.0,0.00025593768805265427,,532.0,,1763260327.3655474
404.6536865234375,1534,129664,0.00022227341833058745,0.0026497943326830864,269.6244008541107,0.4969515800476074,-0.00018918514251708984,-0.005874238908290863,0.0,0.0003379499539732933,,533.0,,1763260327.9602458
0.0004094818723388016,1536,129920,0.00022211982286535203,0.006019056774675846,269.9705390930176,0.46754249930381775,-0.30613064765930176,-0.003194032236933708,0.0,0.0011557163670659065,,533.0,,1763260328.306384
,1543,130569,,,271.1117932796478,,,,,,500.0,,500.0,1763260329.4476383
0.004993087612092495,1545,130816,0.0002215821878053248,0.0036557894200086594,271.50702452659607,0.4790053367614746,-1.495452642440796,0.004732862114906311,0.0,0.0007888413965702057,,533.0,,1763260329.8428695
0.00038595322985202074,1546,130944,0.00022150538279674947,-0.0006718402728438377,271.69264340400696,0.5795093774795532,-0.10101020336151123,-0.00038809701800346375,0.0,4.1027553379535675e-05,,533.0,,1763260330.0284884
365.6373291015625,1558,132096,0.0002208141377195716,-0.004755327478051186,273.5760819911957,0.4475556015968323,-7.808208465576172e-05,0.001665998250246048,0.0,0.00022223778069019318,,534.0,,1763260331.911927
0.008777594193816185,1559,132224,0.00022073733271099627,0.013280446641147137,273.76538491249084,0.44739091396331787,0.009522676467895508,-0.01152140274643898,0.0,0.002397342585027218,,534.0,,1763260332.10123
360.519287109375,1563,132608,0.0002205069176852703,-0.004949798807501793,274.3062233924866,0.5238383412361145,0.00012063980102539062,0.002295400947332382,0.0,0.00023556314408779144,,535.0,,1763260332.6420684
0.00011752790305763483,1566,132992,0.00022027650265954435,0.003931446000933647,274.67640256881714,0.4771069884300232,0.42595940828323364,-0.01751193031668663,0.0078125,0.0032263118773698807,,535.0,,1763260333.0122476
284.2283630371094,1588,135168,0.0002189708175137639,-0.01293649710714817,277.1744122505188,0.5494579076766968,-0.00012159347534179688,0.012655316852033138,0.0,0.001122545450925827,,539.0,,1763260335.5102572
0.00421520508825779,1589,135296,0.00021889401250518858,-0.0009199799969792366,277.31493186950684,0.5335691571235657,-0.18915832042694092,-0.005689023993909359,0.0,0.0003442680463194847,,539.0,,1763260335.6507769
,1597,136069,,,278.2044839859009,,,,,,500.0,,500.0,1763260336.540329
292.4189147949219,1607,137088,0.0002178187423851341,-0.0026461631059646606,279.30809807777405,0.5558899641036987,-0.00020372867584228516,0.004641588777303696,0.0,0.0002465285360813141,,542.0,,1763260337.643943
0.00035956845385953784,1609,137344,0.00021766513236798346,0.0009654518216848373,279.5698490142822,0.49893468618392944,0.026031851768493652,-0.008723024278879166,0.0,0.0007313210517168045,,542.0,,1763260337.905694
0.00010809170635184273,1610,137472,0.00021758832735940814,0.011703930795192719,279.69074511528015,0.45992377400398254,0.12031793594360352,-0.03343213349580765,0.005859375,0.0029499810189008713,,542.0,,1763260338.02659
239.58969116210938,1612,137600,0.00021751152235083282,0.017978869378566742,279.8407528400421,0.475549578666687,-1.6808509826660156e-05,-0.007986774668097496,0.0,0.0016904724761843681,,543.0,,1763260338.1765978
,1626,139069,,,281.7584867477417,,,,,,500.0,,500.0,1763260340.0943317
0.0043487255461514,1638,140288,0.0002158986171707511,0.0008271662518382072,283.8886651992798,0.5355607271194458,0.2768999934196472,-0.0009649991989135742,0.0,0.0009942417964339256,,544.0,,1763260342.2245102
0.00467544374987483,1687,145280,0.0002129032218363136,0.014419474638998508,291.2067382335663,0.5321027636528015,0.0297316312789917,-0.000669185072183609,0.0,0.0015534264966845512,,548.0,,1763260349.5425832
0.00032927541178651154,1732,149888,0.0002101382560795173,0.004970205016434193,298.1440427303314,0.5840451717376709,-0.09700524806976318,0.00020163878798484802,0.0,0.0014493530616164207,,551.0,,1763260356.4798877
386.724609375,1745,151168,0.0002093702059937641,-0.0014545731246471405,299.55034613609314,0.5844234824180603,0.0,-0.009070571511983871,0.0,0.0010049398988485336,,553.0,,1763260357.8861911
4.775797788170166e-05,1753,152064,0.00020883257093373686,-0.0042614080011844635,300.4723274707794,0.553209662437439,-0.08451735973358154,0.005895677953958511,0.0,0.0007170084863901138,,554.0,,1763260358.8081725
,1754,152069,,,300.49895191192627,,,,,,500.0,,500.0,1763260358.834797
0.004419821314513683,1765,153216,0.00020814132585655898,-0.007571700029075146,301.78116512298584,0.5157765746116638,-0.17241382598876953,-0.005373483523726463,0.0,0.0016689980402588844,,556.0,,1763260360.11701
,1768,153569,,,302.0746650695801,,,,,,500.0,,500.0,1763260360.41051
0.0001588168670423329,1777,154496,0.00020737327577080578,0.024751685559749603,303.0790870189667,0.4818287491798401,0.02153301239013672,0.01473701000213623,0.0,0.0015825293958187103,,558.0,,1763260361.414932
580.728759765625,1818,158592,0.00020491551549639553,-0.0026641925796866417,307.95313692092896,0.5711684823036194,-0.00025081634521484375,0.0012173354625701904,0.0,0.0003412002697587013,,563.0,,1763260366.288982
226.985107421875,1823,159104,0.00020460829546209425,0.006312193349003792,308.7313449382782,0.5577563047409058,5.251169204711914e-05,-0.00903036817908287,0.0,0.001097286120057106,,563.0,,1763260367.06719
0.0002283028734382242,1851,162048,0.00020284178026486188,0.011187811382114887,312.4385452270508,0.5257386565208435,0.08694571256637573,-0.008248914033174515,0.0,0.0016881031915545464,,566.0,,1763260370.7743902
0.00010875906446017325,1856,162560,0.0002025345602305606,-0.006750305183231831,313.0240821838379,0.5007250905036926,-0.17588090896606445,0.0056798430159688,0.0,0.0007047774270176888,,567.0,,1763260371.3599272
0.006590852048248053,1868,163712,0.00020184331515338272,0.0006092200055718422,315.1609477996826,0.46178656816482544,-0.0017775297164916992,0.0006061196327209473,0.0,6.443355232477188e-05,,567.0,,1763260373.4967928
0.004598940256983042,1873,164224,0.00020153609511908144,0.004579738713800907,316.0592694282532,0.48840096592903137,0.3399896025657654,-0.0064085740596055984,0.0,0.00030095968395471573,,567.0,,1763260374.3951144
