_timestamp,charts/SPS,losses/clipfrac,charts/episodic_length,losses/entropy,losses/policy_loss,losses/approx_kl,global_step,charts/learning_rate,_step,_runtime,losses/explained_variance,losses/old_approx_kl,charts/episodic_return,losses/value_loss
1763260470.727744,,,500.0,,,,237907,,2570,412.28882813453674,,,500.0,
1763260470.8570163,616.0,0.0,,0.619144082069397,0.0029850155115127563,8.013006299734116e-05,237952,0.0001572964683873579,2571,412.41810035705566,1.4066696166992188e-05,-0.0007717562839388847,,244.68270874023438
1763260471.4112484,616.0,0.0,,0.588131844997406,0.0055013857781887054,0.00015136133879423141,238464,0.0001569892483530566,2576,412.9723324775696,-5.9485435485839844e-05,-0.002987259067595005,,573.0139770507812
1763260471.5346434,616.0,0.0,,0.6087508201599121,-0.00012657791376113892,6.019230931997299e-05,238592,0.0001569124433444813,2577,413.09572744369507,-0.03344011306762695,0.0016954662278294563,,0.0033955948892980814
1763260474.8869941,619.0,0.0,,0.5968927145004272,0.0009358450770378113,9.3020498752594e-05,241792,0.00015499231813009828,2608,416.4480781555176,-0.024623632431030273,0.002384275197982788,,8.157394040608779e-05
1763260475.0231225,619.0,0.0,,0.6027483940124512,0.0006254687905311584,1.2540258467197418e-05,241920,0.00015491551312152296,2610,416.5842065811157,-3.314018249511719e-05,0.0002463376149535179,,118.60310363769531
1763260477.1535056,621.0,0.0,,0.5635139346122742,-0.0008317567408084869,0.00017919577658176422,243968,0.00015368663298431784,2630,418.7145895957947,-0.00019025802612304688,-0.0037927962839603424,,247.29974365234375
1763260477.7180681,622.0,0.0,,0.5265069007873535,-0.00010103732347488403,2.0684674382209778e-06,244480,0.00015337941295001656,2636,419.2791521549225,6.246566772460938e-05,0.0004228642210364342,,985.7999877929688
1763260478.7825763,623.0,0.0,,0.592039942741394,0.003557071089744568,0.0001293560490012169,245504,0.000152764972881414,2646,420.34366035461426,-7.975101470947266e-05,-0.002454143948853016,,442.5666809082031
1763260478.9040422,623.0,0.0,,0.56453537940979,-0.009487569332122803,0.0007273005321621895,245632,0.00015268816787283868,2647,420.46512627601624,-0.052257418632507324,-0.010886101983487606,,0.003199803177267313
1763260478.933081,,,244.0,,,,245691,,2648,420.49416494369507,,,244.0,
1763260481.0049613,625.0,0.0,,0.5633195638656616,-0.0006639226339757442,4.158448427915573e-05,247680,0.00015145928773563355,2668,422.56604528427124,0.048792123794555664,-0.0009057531133294106,,0.00016921653877943754
1763260481.5177898,625.0,0.0,,0.5833747386932373,-0.007695838809013367,0.0009077135473489761,248192,0.00015115206770133227,2673,423.07887387275696,-0.018796324729919434,0.00750960037112236,,0.00013736648543272167
1763260482.5710316,626.0,0.0,,0.531728982925415,-0.015574812889099121,0.0019346363842487335,249216,0.0001505376276327297,2683,424.1321156024933,-0.6247211694717407,-0.021619612351059914,,0.00010080821812152863
1763260482.9843783,626.0,0.0,,0.5763649940490723,-0.0006510205566883087,0.0006904304027557373,249600,0.00015030721260700375,2687,424.5454623699188,-0.10464978218078613,0.0015588533133268356,,0.0026046601124107838
1763260483.151126,,,500.0,,,,249853,,2689,424.71220993995667,,,500.0,
1763260483.515974,627.0,0.01171875,,0.5834029912948608,0.005378134548664093,0.0011813342571258545,250112,0.0001500000071246177,2692,425.0770580768585,-2.4431962966918945,-0.005924127995967865,,0.00022046355297788978
