losses/value_loss,charts/learning_rate,losses/policy_loss,charts/episodic_length,_timestamp,_step,losses/clipfrac,losses/explained_variance,charts/SPS,losses/approx_kl,losses/old_approx_kl,_runtime,global_step,losses/entropy,charts/episodic_return
,,,,1763260084.312083,0,,,,,,25.834507942199707,0,,
,,,19.0,1763260085.2824762,7,,,,,,26.804901123046875,216,,19.0
,,,39.0,1763260085.8728008,33,,,,,,27.395225763320923,770,,39.0
,,,110.0,1763260086.1228766,41,,,,,,27.645301580429077,1068,,110.0
82.18336486816406,0.0002993087691720575,0.0006085261702537537,,1763260086.5718477,47,0.0,0.09825444221496582,885.0,0.0005816491320729256,-0.0056108636781573296,28.09427261352539,1280,0.65366131067276,
,,,126.0,1763260087.764417,64,,,,,,29.286841869354248,1856,,126.0
64.12128448486328,0.00029861752409487963,-0.009072225540876389,,1763260088.8427186,74,0.0,0.043813884258270264,654.0,0.0010417904704809189,0.0032614916563034058,30.365143537521362,2432,0.609343945980072,
,,,115.0,1763260089.1022122,77,,,,,,30.624637126922607,2581,,115.0
,,,106.0,1763260090.2471678,88,,,,,,31.769592761993408,3299,,106.0
,,,139.0,1763260091.84503,102,,,,,,33.36745500564575,4026,,139.0
,,,122.0,1763260092.1595116,104,,,,,,33.681936502456665,4148,,122.0
,,,144.0,1763260098.53052,133,,,,,,40.05294489860535,6303,,144.0
77.70399475097656,0.00029562212876044214,-0.007659994065761566,,1763260101.6960058,147,0.0,0.16058075428009033,448.0,0.0009124130010604858,0.009633885696530342,43.21843075752258,7424,0.531712532043457,
57.02797317504883,0.0002955453237518668,0.003657188266515732,,1763260102.027923,149,0.009765625,0.09007656574249268,446.0,0.0015618754550814629,0.0015620188787579536,43.55034804344177,7552,0.5930136442184448,
68.17308044433594,0.0002954685187432915,-0.0036989543586969376,,1763260102.2918303,150,0.0,0.2915208339691162,447.0,0.000144200399518013,-0.0008324794471263885,43.814255237579346,7680,0.617533802986145,
54.8487548828125,0.00029523810371756554,0.00395740382373333,,1763260103.2438245,155,0.0,0.10378801822662354,445.0,0.0020553525537252426,0.0016270186752080917,44.76624941825867,8064,0.6052430868148804,
,,,205.0,1763260103.582912,157,,,,,,45.10533690452576,8227,,205.0
,,,121.0,1763260106.1293395,172,,,,,,47.65176439285278,9287,,121.0
61.420230865478516,0.00029347158852033317,-0.0022701211273670197,,1763260110.5615463,195,0.0,0.04481315612792969,432.0,3.717280924320221e-05,0.002832859754562378,52.08397126197815,11008,0.644466757774353,
51.92402267456055,0.00029308756347745657,-0.0004626251757144928,,1763260112.1077042,203,0.0,0.02337437868118286,431.0,0.00014739669859409332,0.00031070224940776825,53.63012909889221,11648,0.5988439321517944,
,,,242.0,1763260113.813485,213,,,,,,55.335909843444824,12343,,242.0
43.67708969116211,0.000292473123408854,-0.020808346569538116,,1763260114.6848078,217,0.0,0.36601924896240234,428.0,0.0032591773197054863,0.01709592156112194,56.20723271369934,12672,0.5946086645126343,
32.03948211669922,0.0002920122933574021,0.0027283355593681335,,1763260116.5507436,228,0.0,0.4945223331451416,427.0,9.392108768224716e-05,-0.0005600983276963234,58.07316851615906,13440,0.6237941980361938,
,,,208.0,1763260117.4879215,233,,,,,,59.01034641265869,13838,,208.0
69.92151641845703,0.0002909370232373476,0.0008005611598491669,,1763260120.6811132,251,0.0,0.026160478591918945,428.0,1.4137476682662964e-05,0.001566929742693901,62.20353817939758,15232,0.6400644779205322,
66.62582397460938,0.0002906298032030463,-0.006721161305904388,,1763260121.896743,259,0.0,0.024806439876556396,428.0,0.00011977646499872208,0.006006595678627491,63.41916799545288,15744,0.5410963296890259,
,,,274.0,1763260122.8412414,265,,,,,,64.36366629600525,16189,,274.0
46.45128631591797,0.00029001536313444376,-0.012147381901741028,,1763260124.1907237,273,0.0,0.022306203842163086,429.0,0.0006091156974434853,0.00619762297719717,65.71314859390259,16768,0.6206379532814026,
,,,134.0,1763260124.2424245,274,,,,,,65.76484942436218,16856,,134.0
120.0941162109375,0.00028917050804011524,0.005193045362830162,,1763260127.1274369,292,0.0,-0.0011664628982543945,432.0,6.227847188711166e-05,-0.0015161586925387383,68.64986181259155,18176,0.579039990901947,
67.56194305419922,0.0002878648228943348,0.0012007039040327072,,1763260131.921642,321,0.0,0.29419177770614624,434.0,4.889443516731262e-06,-0.0005314406007528305,73.44406700134277,20352,0.6505743861198425,
49.8552360534668,0.00028763440786860883,-0.0012429654598236084,,1763260132.91728,327,0.0,5.3763389587402344e-05,433.0,0.0007956763729453087,0.007687748409807682,74.43970489501953,20736,0.5558431148529053,
33.492881774902344,0.0002874807978514582,-0.0018630456179380417,,1763260133.542728,330,0.0,0.03734976053237915,433.0,2.6108697056770325e-05,-0.0022280383855104446,75.06515288352966,20992,0.609579861164093,
56.16175842285156,0.00028740399284288287,-0.007529031485319138,,1763260133.874054,332,0.0,0.26218050718307495,433.0,0.0003700209781527519,0.0006919531151652336,75.39647889137268,21120,0.512569010257721,
25.63162612915039,0.0002870967728085816,-0.00027738139033317566,,1763260135.0779588,337,0.0,0.4463437795639038,433.0,0.0019724080339074135,-0.004497191868722439,76.60038375854492,21632,0.5663240551948547,
27.282363891601562,0.00028694316279143095,-0.025321252644062042,,1763260135.7675824,340,0.0,0.4622611999511719,432.0,0.0019435249269008636,0.02628370001912117,77.29000735282898,21888,0.5839994549751282,
,,,163.0,1763260142.3002586,370,,,,,,83.82268357276917,24524,,163.0
16.86734962463379,0.00028509984258562326,-0.002198236994445324,,1763260143.3773122,375,0.0,0.8965837955474854,428.0,1.579243689775467e-05,0.0014973385259509087,84.89973711967468,24960,0.6187555193901062,
84.96660614013672,0.00028394776745699346,0.020185917615890503,,1763260147.6507552,396,0.0234375,0.3252505660057068,429.0,0.004790305159986019,-0.015379815362393856,89.173180103302,26880,0.5923986434936523,
215.2974395751953,0.00028233486227691174,-0.0027219653129577637,,1763260153.5169435,425,0.0,-0.003935337066650391,432.0,0.00018270965665578842,-0.0013179956004023552,95.03936839103699,29568,0.5779242515563965,
,,,255.0,1763260156.6980364,441,,,,,,98.22046136856079,31042,,255.0
152.33523559570312,0.00028095237212255597,-0.004956904798746109,,1763260158.5557766,450,0.0,-0.0022783279418945312,434.0,0.0003057187423110008,0.005093305371701717,100.07820153236389,31872,0.5858387351036072,
,,,250.0,1763260162.4543254,471,,,,,,103.97675037384033,33760,,250.0
12.434353828430176,0.00027933946694247425,-0.0011498089879751205,,1763260164.3734987,481,0.0,0.41765397787094116,436.0,0.0004229135811328888,-0.005218056961894035,105.89592361450195,34560,0.588692307472229,
13.138798713684082,0.000278801831882447,-0.0008531808853149414,,1763260166.3506663,490,0.0,0.02467447519302368,436.0,7.3071569204330444e-06,0.001072632148861885,107.87309122085571,35456,0.5875250101089478,
13.38209056854248,0.0002779569767881185,0.0029816441237926483,,1763260169.4528916,504,0.013671875,-1.5996575355529785,437.0,0.005714883096516132,0.001520277000963688,110.97531652450562,36864,0.5707467794418335,
29.900432586669922,0.0002773425367195159,-0.0022712647914886475,,1763260171.6803868,515,0.0,0.7839827537536621,437.0,8.15289095044136e-05,-0.00040378328412771225,113.20281171798706,37888,0.601466178894043,
,,,416.0,1763260174.5995293,530,,,,,,116.12195420265198,39292,,416.0
,,,192.0,1763260176.3314724,539,,,,,,117.85389733314514,39975,,192.0
,,,445.0,1763260178.0147986,547,,,,,,119.53722357749939,40717,,445.0
,,,327.0,1763260179.7199116,555,,,,,,121.24233651161194,41544,,327.0
8.19259262084961,0.00027496161055751145,0.0004312656819820404,,1763260180.5668237,559,0.0,-0.005222439765930176,438.0,2.3268163204193115e-05,0.00043777748942375183,122.08924865722656,41856,0.584034264087677,
152.78224182128906,0.0002744239754974842,-0.006057355552911758,,1763260182.5515234,568,0.0,0.01477283239364624,438.0,0.0006995433941483498,0.010993200354278088,124.0739483833313,42752,0.5651068091392517,
6.077723979949951,0.0002729646803345531,-0.005206422880291939,,1763260188.002622,595,0.0,-0.022199630737304688,439.0,0.00012040417641401291,0.003557995893061161,129.52504682540894,45184,0.555765688419342,
128.78250122070312,0.0002720430202316493,0.001207798719406128,,1763260191.5134003,612,0.0,0.04260718822479248,439.0,0.0011793039739131927,0.007575901225209236,133.03582525253296,46720,0.5309171676635742,
