losses/entropy,losses/value_loss,charts/episodic_length,_runtime,losses/approx_kl,charts/learning_rate,losses/explained_variance,charts/SPS,losses/clipfrac,_step,losses/policy_loss,charts/episodic_return,global_step,_timestamp,losses/old_approx_kl
0.5027945637702942,283.94219970703125,,277.7856788635254,0.00027615204453468323,0.00021259600180201232,-2.491474151611328e-05,580.0,0.0,1626,0.003520999103784561,,145792,1763260336.121528,-0.002123061567544937
0.47710278630256653,0.0006059735314920545,,279.3536767959595,0.0017655957490205765,0.00021182795171625912,-0.20519721508026123,581.0,0.001953125,1638,0.010639151558279991,,147072,1763260337.6895258,0.0035636182874441147
0.4833574593067169,0.0003560110635589808,,286.5760180950165,0.0008721286430954933,0.00020883257093373686,-0.028339385986328125,584.0,0.0,1687,0.0029691196978092194,,152064,1763260344.9118671,-0.008678429760038853
0.5146244168281555,0.00015852956857997924,,292.5831871032715,0.0026572654023766518,0.00020606759062502533,-0.09773123264312744,588.0,0.0,1732,-0.010812107473611832,,156672,1763260350.9190361,0.008330960758030415
0.523842453956604,0.008186595514416695,,294.5779039859772,0.00213470496237278,0.00020529954053927213,-1.5612103939056396,589.0,0.001953125,1745,-0.001606101170182228,,157952,1763260352.913753,-0.009937811642885208
,,85.0,295.7218563556671,,,,,,1753,,85.0,158653,1763260354.0577054,
,,51.0,295.7628004550934,,,,,,1754,,51.0,158704,1763260354.0986495,
,,500.0,297.1178574562073,,,,,,1765,,500.0,159484,1763260355.4537065,
0.5209403038024902,0.002456451067700982,,297.63549971580505,0.0027486439794301987,0.00020422427041921765,-0.31841397285461426,589.0,0.0,1768,0.0007390417158603668,,159744,1763260355.9713488,0.003651026636362076
0.433957040309906,0.013642684556543827,,298.8488013744354,0.000993628054857254,0.0002036866353591904,-0.13617205619812012,589.0,0.0,1777,0.004826555028557777,,160640,1763260357.1846504,-0.014302782714366913
0.49704688787460327,0.00020982148998882622,,303.73559308052063,9.302422404289246e-05,0.00020115207007620484,-0.7169418334960938,594.0,0.0,1818,0.0016589220613241196,,164864,1763260362.0714421,0.0037353280931711197
0.45928317308425903,0.00016332401719409972,,304.3282051086426,0.0007552746683359146,0.00020084485004190356,-0.03304719924926758,595.0,0.0,1823,-0.01147257536649704,,165376,1763260362.6640542,-0.00028485991060733795
0.44808149337768555,0.006094697397202253,,308.037722826004,0.0012630410492420197,0.0001991551398532465,-0.00907444953918457,597.0,0.0,1851,-0.007817767560482025,,168192,1763260366.3735719,-0.0005590803921222687
0.4833417534828186,0.003910163417458534,,308.8104610443115,0.0011657318100333214,0.00019884791981894523,-0.26470065116882324,597.0,0.0,1856,-0.004937035962939262,,168704,1763260367.14631,-0.006284954957664013
0.47709739208221436,468.19915771484375,500.0,310.6505675315857,0.0002829022705554962,0.00019807988428510725,-0.0006412267684936523,598.0,0.0,1868,0.0022092796862125397,500.0,169984,1763260368.9864166,0.0025961436331272125
0.41381874680519104,261.35296630859375,,311.27151894569397,0.0006302911788225174,0.00019777266425080597,-0.0004227161407470703,598.0,0.0,1873,-0.002848653122782707,,170496,1763260369.607368,0.005527624860405922
,,500.0,311.72904205322266,,,,,,1877,,500.0,170984,1763260370.064891,
0.4225965440273285,0.000337849254719913,,312.9267728328705,0.0010957326740026474,0.00019692780915647745,-0.5182021856307983,600.0,0.0,1886,-0.0036183400079607964,,171904,1763260371.2626219,0.002823634073138237
0.47099584341049194,0.0002738349139690399,,314.4189579486847,0.0015334216877818108,0.0001963901740964502,-0.027927517890930176,600.0,0.005859375,1895,0.007328135892748833,,172800,1763260372.754807,-0.002749481238424778
0.5004268884658813,566.18896484375,,315.7173388004303,0.0011276258155703545,0.0001959293440449983,-0.0003350973129272461,600.0,0.0,1903,0.005178395658731461,,173568,1763260374.0531878,0.009246035479009151
0.4717113971710205,0.00035550183383747935,,316.28588700294495,0.003589501604437828,0.00019569892901927233,-0.6749176979064941,600.0,0.0,1906,-0.015353113412857056,,173952,1763260374.621736,0.00766490213572979
0.47663813829421997,471.0166015625,,318.10352993011475,0.0012045381590723991,0.00019500768394209445,-0.000217437744140625,600.0,0.0,1918,-2.360716462135315e-05,,175104,1763260376.439379,-0.0001562396064400673
0.4694061577320099,0.0002643866464495659,,318.45222878456116,0.0015007471665740013,0.0001948540739249438,0.04011458158493042,600.0,0.0,1920,0.004719555377960205,,175360,1763260376.7880778,-0.007394838146865368
0.4343564212322235,0.0002541858411859721,,321.9246506690979,9.546149522066116e-05,0.0001933179737534374,-0.05192530155181885,602.0,0.0,1945,0.0013461709022521973,,177920,1763260380.2604997,0.0006912695243954659
0.36757203936576843,0.0004152570036239922,,323.60307145118713,0.0014200760051608086,0.00019247311865910888,-0.8788654804229736,603.0,0.0,1959,-0.01615297421813011,,179328,1763260381.9389205,-0.010624577291309834
0.47034284472465515,0.0015188035322353244,,325.77605628967285,0.0005097966641187668,0.00019162826356478035,-0.10981965065002441,603.0,0.001953125,1973,-0.004591602832078934,,180736,1763260384.1119053,0.002662213519215584
,,500.0,327.3742880821228,,,,,,1985,,500.0,181984,1763260385.7101371,
0.44807153940200806,279.9810485839844,,328.1104235649109,0.0002627735957503319,0.00019055299344472587,-0.00015234947204589844,605.0,0.0,1991,-0.001666732132434845,,182528,1763260386.4462726,0.004267497919499874
0.49669668078422546,0.004578511230647564,,329.4562382698059,0.0004683909937739372,0.000189861748367548,-0.1052330732345581,606.0,0.0,2002,0.001687716692686081,,183680,1763260387.7920873,-0.0019730953499674797
0.5124287605285645,0.004042334854602814,,330.02089619636536,0.00026986654847860336,0.0001895545283332467,0.09890824556350708,606.0,0.0,2007,0.0008447729051113129,,184192,1763260388.3567452,0.010219593532383442
0.4827958941459656,95.90818786621094,,331.0433077812195,0.0008041849359869957,0.00018901689327321947,-7.617473602294922e-05,607.0,0.0,2016,-0.009886384010314941,,185088,1763260389.3791568,-0.0036010006442666054
0.45455360412597656,7.280667341547087e-05,,331.4460599422455,1.1887401342391968e-05,0.0001887864782474935,0.07175976037979126,608.0,0.0,2019,0.00048409029841423035,,185472,1763260389.781909,2.8228387236595154e-05
0.4354720711708069,557.4122314453125,500.0,332.05868005752563,0.00015135295689105988,0.00018847925821319222,-2.3365020751953125e-05,608.0,0.0,2024,0.0011666668578982353,500.0,185984,1763260390.394529,0.000561147928237915
0.47783270478248596,0.0002281086635775864,,332.47081422805786,0.007132889702916145,0.00018824884318746626,-1.2372891902923584,609.0,0.021484375,2027,-0.014091391116380692,,186368,1763260390.8066633,-0.03164953365921974
0.48953086137771606,254.20274353027344,,332.64258646965027,0.0003085201606154442,0.00018817203817889094,2.980232238769531e-07,609.0,0.0,2029,0.01277536153793335,,186496,1763260390.9784355,-0.003827313892543316
0.5147681832313538,209.49432373046875,,333.26633405685425,4.043988883495331e-05,0.00018786481814458966,0.00041353702545166016,609.0,0.0,2034,-0.0020631030201911926,,187008,1763260391.602183,0.0018638800829648972
0.5186511278152466,0.004645766224712133,,334.55094838142395,0.0011416031047701836,0.00018717357306741178,-0.009287118911743164,610.0,0.001953125,2045,0.0047552138566970825,,188160,1763260392.8867974,0.019017400220036507
0.5132809281349182,0.00014810444554314017,,335.3022286891937,0.0022801244631409645,0.00018678954802453518,-0.0015516281127929688,611.0,0.0,2051,-0.021652840077877045,,188800,1763260393.6380777,0.007825161330401897
0.5638484954833984,0.00012060791050316766,,335.45287919044495,0.012137770652770996,0.00018671274301595986,-0.11267209053039551,611.0,0.033203125,2052,0.00805588811635971,,188928,1763260393.7887282,0.011842031031847
0.5219055414199829,0.004555037245154381,,337.77686834335327,0.00025186315178871155,0.0001856374874478206,-0.024422526359558105,612.0,0.0,2070,0.0068776728585362434,,190720,1763260396.1127174,-0.0027386248111724854
0.4967283606529236,0.00013801069871988147,,338.7444839477539,0.0019458075985312462,0.000185253462404944,-0.1299455165863037,612.0,0.001953125,2076,-0.007455207407474518,,191360,1763260397.080333,-0.013692115433514118
0.5141085982322693,355.5873107910156,,341.3765184879303,0.00047380663454532623,0.00018425499729346484,-0.000164031982421875,612.0,0.0,2093,-0.004014097154140472,,193024,1763260399.7123675,-0.004838030785322189
0.5420646071434021,0.005679680500179529,,341.58792090415955,6.696674972772598e-05,0.00018417819228488952,-0.13520240783691406,612.0,0.0,2094,0.0015281140804290771,,193152,1763260399.92377,0.0021364083513617516
,,500.0,345.38315081596375,,,,,,2117,,500.0,195484,1763260403.7189999,
,,500.0,348.91200041770935,,,,,,2141,,500.0,197984,1763260407.2478495,
,,500.0,349.5064706802368,,,,,,2146,,500.0,198484,1763260407.8423197,
0.34275129437446594,281.09600830078125,,349.63359475135803,0.0007182573899626732,0.00018095238192472607,-0.0006223917007446289,614.0,0.0,2147,-0.0007950812578201294,,198528,1763260407.9694438,0.0022231033071875572
0.5142796635627747,0.005809919908642769,,349.7722828388214,1.612398773431778e-05,0.00018087557691615075,-0.06464624404907227,614.0,0.0,2148,0.0008805077522993088,,198656,1763260408.108132,0.002332114614546299
0.5123276114463806,8.688271918799728e-05,,350.63361072540283,0.00043635908514261246,0.00018041474686469883,-0.053679823875427246,615.0,0.0,2155,0.0046864841133356094,,199424,1763260408.9694598,-0.0025113625451922417
0.5656165480613708,321.7765808105469,,352.71232509613037,0.00020145252346992493,0.00017941628175321966,-6.318092346191406e-05,616.0,0.0,2172,0.0068986983969807625,,201088,1763260411.0481741,0.004625475034117699
0.5909625887870789,313.7991027832031,,355.1500406265259,0.0017947088927030563,0.00017857142665889114,-5.2809715270996094e-05,616.0,0.0,2185,0.0025245845317840576,,202496,1763260413.4858897,0.005517112091183662
0.5173130035400391,0.0003107410448137671,,356.32543778419495,0.0015963520854711533,0.00017811059660743922,-0.07209599018096924,616.0,0.0,2192,-0.010703802108764648,,203264,1763260414.6612868,-0.012747161090373993
0.5311285853385925,0.0002736263268161565,,357.3402590751648,0.0010122871026396751,0.00017772657156456262,-0.20969796180725098,616.0,0.0,2198,-0.0035752058029174805,,203904,1763260415.6761081,0.0008216267451643944
,,500.0,357.39890933036804,,,,,,2199,,500.0,203984,1763260415.7347584,
0.5506430268287659,0.0060254959389567375,,359.48888754844666,0.0008536474779248238,0.00017695852147880942,0.009310424327850342,616.0,0.0,2211,-0.014937922358512878,,205184,1763260417.8247366,0.0018074540421366692
,,500.0,359.9062020778656,,,,,,2214,,500.0,205484,1763260418.2420511,
0.48880311846733093,199.97280883789062,,360.91503643989563,0.001955917105078697,0.00017642088641878217,1.1444091796875e-05,616.0,0.0,2220,0.0041192080825567245,,206080,1763260419.2508855,0.005758319050073624
0.5032639503479004,0.00018801700207404792,,361.53413105010986,4.2185187339782715e-05,0.00017619047139305621,-0.025405406951904297,616.0,0.0,2223,-0.0017184466123580933,,206464,1763260419.86998,-0.0015464946627616882
0.5543969869613647,319.0455322265625,,361.7661862373352,0.00011478271335363388,0.0001761136663844809,-0.00015211105346679688,616.0,0.0,2225,0.002465449273586273,,206592,1763260420.1020353,0.003696632571518421
0.5457975268363953,0.005755252670496702,,361.9729816913605,0.001830819994211197,0.00017603686137590557,-0.1052621603012085,616.0,0.0,2226,-0.0006173215806484222,,206720,1763260420.3088307,0.019068527966737747
0.5407042503356934,5.952166247880086e-05,,362.1684718132019,0.0012354487553238869,0.00017596005636733025,0.03128325939178467,616.0,0.0,2227,0.01389816403388977,,206848,1763260420.5043209,-0.0005298713222146034
0.5454277396202087,0.0020690923556685448,,362.86184453964233,0.0010324539616703987,0.0001757296413416043,-0.05563914775848389,616.0,0.0,2231,-0.005189340561628342,,207232,1763260421.1976936,0.006837767548859119
0.5508514642715454,0.004763518460094929,,363.5870671272278,8.027441799640656e-05,0.00017549922631587833,0.05505281686782837,615.0,0.0,2235,-0.0013711676001548767,,207616,1763260421.9229162,0.000719897449016571
0.5656061768531799,0.00018553044355940074,,364.67776703834534,0.0002514747902750969,0.00017511520127300173,-0.11051547527313232,615.0,0.0,2241,0.0008399114012718201,,208256,1763260423.013616,-0.002614031545817852
,,500.0,365.74962162971497,,,,,,2248,,500.0,208984,1763260424.0854707,
0.5387293100357056,0.005015305709093809,,366.14701795578003,0.0002512931823730469,0.0001745775662129745,0.03408700227737427,615.0,0.0,2250,0.0009965933859348297,,209152,1763260424.482867,-0.005136184394359589
,,500.0,366.5835711956024,,,,,,2253,,500.0,209484,1763260424.9194202,
0.5347744226455688,0.0002081026032101363,,369.9459595680237,0.00030625052750110626,0.00017319509061053395,-0.008961677551269531,615.0,0.0,2272,-0.0007645823061466217,,211456,1763260428.2818086,-0.0016753729432821274
0.4743584394454956,0.0046410528011620045,,371.10713291168213,0.0024696756154298782,0.00017273426055908203,-0.1640303134918213,615.0,0.0078125,2280,-0.006676876917481422,,212224,1763260429.442982,-0.010601472109556198
0.42797601222991943,0.0001743509783409536,,372.96599793434143,0.0005376040935516357,0.0001718126004561782,-0.04122006893157959,616.0,0.0,2295,-0.00857958197593689,,213760,1763260431.301847,-0.003204725682735443
0.5560767650604248,488.196533203125,,373.3020181655884,0.0004288479685783386,0.00017165899043902755,-4.172325134277344e-06,617.0,0.0,2298,0.002286880277097225,,214016,1763260431.6378672,-0.0009608231484889984
0.455471932888031,0.00012577975576277822,,374.77630162239075,0.0010695718228816986,0.00017089094035327435,-0.18180763721466064,618.0,0.0,2310,-0.004589740186929703,,215296,1763260433.1121507,0.0031106527894735336
,,500.0,374.96683526039124,,,,,,2312,,500.0,215484,1763260433.3026843,
0.47308146953582764,264.0467529296875,,375.73849153518677,0.00012034457176923752,0.00017043011030182242,-0.0002391338348388672,618.0,0.0,2318,-0.002693168818950653,,216064,1763260434.0743406,0.0020588012412190437
,,500.0,376.20943880081177,,,,,,2322,,500.0,216484,1763260434.5452878,
0.45897671580314636,0.004500687122344971,,376.4966788291931,0.0004300856962800026,0.00017004608525894582,-0.16808295249938965,619.0,0.0,2324,0.0004272405058145523,,216704,1763260434.8325279,-0.0022276854142546654
0.5457119345664978,0.004088725429028273,,377.12406826019287,3.3970922231674194e-05,0.00016973886522464454,0.016040802001953125,619.0,0.0,2329,0.0005715489387512207,,217216,1763260435.4599173,-7.543526589870453e-05
0.46247541904449463,0.00016106358089018613,,378.47776079177856,0.0017238929867744446,0.00016904762014746666,-0.21087026596069336,620.0,0.0,2339,0.001958552747964859,,218368,1763260436.8136098,-0.010883612558245659
0.47659432888031006,9.561624756315723e-05,,378.94069266319275,0.000620570033788681,0.0001688172051217407,0.0870969295501709,620.0,0.0,2343,0.0026351064443588257,,218752,1763260437.2765417,0.008286925032734871
0.491430401802063,0.00017602639854885638,,379.5380160808563,0.0006569717079401016,0.00016850998508743942,0.030969738960266113,621.0,0.0,2348,-0.004652723670005798,,219264,1763260437.8738651,0.002925032749772072
0.4633480906486511,0.00022826487838756293,,380.25749945640564,0.001188870519399643,0.00016812596004456282,-0.19329702854156494,621.0,0.0,2354,-0.012262962758541107,,219904,1763260438.5933485,0.0043732281774282455
0.4793974757194519,0.0002590114308986813,,381.33615589141846,0.00010654423385858536,0.00016758832498453557,-1.0355539321899414,622.0,0.0,2363,0.0002662390470504761,,220800,1763260439.672005,-0.00010394956916570663
,,500.0,384.3447153568268,,,,,,2389,,500.0,223484,1763260442.6805644,
,,500.0,384.9634304046631,,,,,,2394,,500.0,223984,1763260443.2992795,
,,500.0,386.7141857147217,,,,,,2409,,500.0,225484,1763260445.0500348,
0.5365423560142517,0.0048450506292283535,,388.6434497833252,0.0014357445761561394,0.00016374807455576956,-0.0017347335815429688,627.0,0.0,2426,-0.010846436023712158,,227200,1763260446.9792988,0.0018108533695340157
0.5328238606452942,181.42396545410156,,389.09504866600037,0.000528150238096714,0.0001635176595300436,-7.331371307373047e-05,627.0,0.0,2430,0.003045611083507538,,227584,1763260447.4308977,0.0009973077103495598
0.47138091921806335,434.74114990234375,,391.3315556049347,0.00019439682364463806,0.0001623655844014138,-6.29425048828125e-05,629.0,0.0,2449,-0.0007482469081878662,,229504,1763260449.6674047,-0.009747721254825592
0.5056664347648621,0.0037346845492720604,,393.2735950946808,3.321655094623566e-05,0.00016136713384184986,0.02136129140853882,630.0,0.0,2465,0.00036190077662467957,,231168,1763260451.6094441,-0.0005992390215396881
0.5173793435096741,0.00024258269695565104,,396.44253635406494,0.00015258882194757462,0.00015975422866176814,0.016333460807800293,632.0,0.0,2491,-0.0025416389107704163,,233856,1763260454.7783854,0.0005087079480290413
0.44912388920783997,0.003778574988245964,,396.7574474811554,7.144082337617874e-05,0.0001596006186446175,0.007137715816497803,632.0,0.0,2493,-0.0002208128571510315,,234112,1763260455.0932965,0.0007692808285355568
,,500.0,398.4335296154022,,,,,,2506,,500.0,235484,1763260456.7693787,
0.510076642036438,0.00016841539763845503,,399.4583237171173,0.0009833350777626038,0.00015829493349883705,-0.03139781951904297,633.0,0.0,2514,-0.017949430271983147,,236288,1763260457.7941728,-0.007937159389257431
0.4819243550300598,0.0002111755165969953,,399.6127197742462,0.0015427451580762863,0.00015821812849026173,-0.08104491233825684,633.0,0.001953125,2515,-0.004775486886501312,,236416,1763260457.9485688,-0.007344482466578484
0.5151168704032898,0.00025500624906271696,,400.21214151382446,0.0025140736252069473,0.00015791090845596045,-0.02175140380859375,633.0,0.001953125,2520,-0.008290417492389679,,236928,1763260458.5479906,-0.010949719697237015
0.5437257289886475,0.003551188390702009,,401.7360441684723,0.00023581739515066147,0.00015714285837020725,0.044163286685943604,634.0,0.0,2533,-0.0034495387226343155,,238208,1763260460.0718932,-0.0033174091950058937
0.5901457071304321,0.00015749687736388296,,402.6133875846863,0.002661699429154396,0.00015668202831875533,0.035448431968688965,635.0,0.0,2540,-0.0333806574344635,,238976,1763260460.9492366,-0.009143837727606297
0.5676501393318176,0.005285617429763079,,403.7146735191345,7.346365600824356e-05,0.00015629800327587873,-0.053501129150390625,635.0,0.0,2547,0.003020934760570526,,239616,1763260462.0505226,-0.0014303075149655342
,,500.0,406.7527687549591,,,,,,2570,,500.0,241984,1763260465.0886178,
0.5483376383781433,444.5397033691406,,406.88060879707336,9.229406714439392e-06,0.00015483870811294764,-3.314018249511719e-05,636.0,0.0,2571,-0.0008382685482501984,,242048,1763260465.2164578,-7.182545959949493e-05
0.6045793294906616,293.3788757324219,,407.662184715271,0.00019150692969560623,0.00015453148807864636,-3.0994415283203125e-06,636.0,0.0,2576,0.0022215861827135086,,242560,1763260465.9980338,0.003122643567621708
0.5767629146575928,0.00441814586520195,,407.8519940376282,0.00026757828891277313,0.00015445468307007104,-0.0700078010559082,636.0,0.0,2577,-0.0019197016954421997,,242688,1763260466.187843,-0.00526006892323494
0.5316767692565918,0.00011629232176346704,,412.3509142398834,0.0005911951884627342,0.00015253455785568804,-0.01964128017425537,637.0,0.0,2608,-0.010022897273302078,,245888,1763260470.6867633,0.0021035419777035713
0.5304606556892395,71.69625854492188,,412.5344340801239,0.0007355920970439911,0.00015245775284711272,-0.00011873245239257812,637.0,0.0,2610,0.008382245898246765,,246016,1763260470.8702831,0.004206420853734016
0.5044260025024414,413.2426452636719,,414.82902240753174,0.00017826445400714874,0.0001512288727099076,-1.2755393981933594e-05,638.0,0.0,2630,0.0024874266237020493,,248064,1763260473.1648715,-0.0011018868535757065
0.49962592124938965,0.004353758413344622,,415.5442852973938,6.442051380872726e-05,0.000150844847667031,-0.13782966136932373,639.0,0.0,2636,0.00020993873476982117,,248704,1763260473.8801343,-0.00391289871186018
0.47643688321113586,0.0029744489584118128,,416.6622211933136,0.00012031849473714828,0.00015023040759842843,-0.06722104549407959,640.0,0.0,2646,-0.001766551285982132,,249728,1763260474.9980702,0.002612627111375332
0.5212860107421875,9.6714444225654e-05,,416.8017723560333,0.0009584780782461166,0.0001501536025898531,0.024206101894378662,640.0,0.0,2647,-0.011680245399475098,,249856,1763260475.1376214,0.001521766185760498
0.5424190759658813,552.9371948242188,500.0,416.95624113082886,0.00041444040834903717,0.00015007681213319302,3.904104232788086e-05,640.0,0.0,2648,0.004993803799152374,500.0,249984,1763260475.2920902,-0.004994828253984451
0.4837135076522827,287.41217041015625,,419.19764280319214,0.0026386715471744537,0.0001488479319959879,-9.524822235107422e-05,641.0,0.00390625,2668,0.0011664154008030891,,252032,1763260477.5334918,0.01984172686934471
0.4877356290817261,641.0670776367188,,419.7486629486084,0.00034739822149276733,0.0001485407119616866,-0.0001304149627685547,642.0,0.0,2673,-0.005871929228305817,,252544,1763260478.084512,0.004441400989890099
0.5796416997909546,531.9140014648438,,420.87188839912415,8.161179721355438e-05,0.00014792627189308405,-2.1219253540039062e-05,642.0,0.0,2683,-0.0008646771311759949,,253568,1763260479.2077374,-0.0005376953631639481
,,500.0,421.31277441978455,,,,,,2687,,500.0,253984,1763260479.6486235,
0.6051627397537231,0.003432144643738866,,421.5804784297943,0.0002965005114674568,0.00014754224685020745,0.03005540370941162,643.0,0.0,2689,-0.0032268110662698746,,254208,1763260479.9163275,0.007505306042730808
,,500.0,421.86270332336426,,,,,,2692,,500.0,254484,1763260480.1985524,
,,500.0,426.2363271713257,,,,,,2732,,500.0,258433,1763260484.5721762,
,,500.0,428.544725894928,,,,,,2752,,500.0,260475,1763260486.880575,
0.5620139837265015,0.0005408897413872182,,429.06861090660095,0.00021643377840518951,0.0001435483864042908,-0.1273353099822998,647.0,0.0,2757,-0.005824867635965347,,260864,1763260487.40446,0.0018832460045814514
0.5507245659828186,8.195516420528293e-05,,430.8350727558136,2.0275823771953583e-05,0.00014262672630138695,0.1039305329322815,648.0,0.0,2772,0.0008160974830389023,,262400,1763260489.1709218,0.0015052100643515587
,,500.0,432.01413130760193,,,,,,2782,,500.0,263528,1763260490.3499804,
0.5167694687843323,290.6604309082031,,432.1302418708801,0.0003944728523492813,0.00014193548122420907,-9.131431579589844e-05,649.0,0.0,2783,-0.007581289857625961,,263552,1763260490.466091,0.007392378523945808
0.5311651825904846,102.58785247802734,,433.2372348308563,0.00011356454342603683,0.0001413210411556065,-0.00014209747314453125,650.0,0.0,2793,7.963553071022034e-05,,264576,1763260491.5730839,0.003709557466208935
0.5583463907241821,160.10250854492188,,436.6750605106354,1.8924474716186523e-05,0.00013947772094979882,-8.58306884765625e-05,652.0,0.0,2824,0.0004452541470527649,,267648,1763260495.0109096,2.5933608412742615e-05
,,500.0,438.88791060447693,,,,,,2843,,500.0,269619,1763260497.2237597,
0.5652580261230469,0.00017670051602181047,,440.5466344356537,0.001607830636203289,0.0001374040002701804,-0.02615070343017578,654.0,0.0,2857,-0.009483151137828827,,271104,1763260498.8824835,-0.0032794317230582237
,,500.0,443.56906962394714,,,,,,2882,,500.0,273619,1763260501.9049187,
0.5056605339050293,0.00020014290930703282,,444.502995967865,0.0015287389978766441,0.00013540707004722208,-0.030740857124328613,656.0,0.001953125,2890,-0.027536354959011078,,274432,1763260502.838845,0.0006181830540299416
0.5842756032943726,0.00012903126480523497,,446.95574140548706,0.00017705373466014862,0.00013410138490144163,0.055295348167419434,657.0,0.0,2911,0.0035762786865234375,,276608,1763260505.2915905,0.0009471923112869263
0.5273617506027222,0.00015569667448289692,,449.59695839881897,0.0001374790444970131,0.00013264208973851055,-0.27351057529449463,659.0,0.0,2935,-0.0037662312388420105,,279040,1763260507.9328074,-0.002413482405245304
0.5051120519638062,0.00012442779552657157,,451.16303300857544,0.00027651991695165634,0.00013179723464418203,0.045788347721099854,660.0,0.0,2949,-3.7997961044311523e-06,,280448,1763260509.498882,0.0005988897755742073
0.5113845467567444,0.00016586374840699136,,452.3969588279724,0.0001364322379231453,0.00013110598956700414,-0.14259719848632812,661.0,0.0,2960,0.0005304105579853058,,281600,1763260510.7328079,0.004969804547727108
,,500.0,453.96909952163696,,,,,,2975,,500.0,283119,1763260512.3049486,
0.5862187743186951,0.00013913496513850987,,455.6207699775696,6.057228893041611e-05,0.00012933947436977178,-0.06443774700164795,663.0,0.0,2989,0.0017086714506149292,,284544,1763260513.956619,-0.0011555897071957588
0.6313267350196838,0.00364282401278615,,456.46256136894226,0.0006114766001701355,0.00012887864431831986,0.03335458040237427,663.0,0.0,2997,-9.903311729431152e-05,,285312,1763260514.7984104,0.004251731559634209
0.5511994957923889,0.0014985308516770601,,458.02757596969604,9.274110198020935e-05,0.00012803378922399133,-0.14451682567596436,664.0,0.0,3011,0.0018458962440490723,,286720,1763260516.363425,-0.0023087915033102036
0.554300844669342,0.00017419745563529432,,462.561980009079,0.0014835204929113388,0.00012557604350149632,-0.0007824897766113281,666.0,0.0,3051,-0.01348864659667015,,290816,1763260520.897829,-0.003476560115814209
0.4886772632598877,244.80227661132812,,462.7365634441376,0.0015914207324385643,0.000125499238492921,-0.00020837783813476562,666.0,0.0,3053,0.007801540195941925,,290944,1763260521.0724125,0.011461068876087666
0.5460052490234375,0.00018846086459234357,,464.26104497909546,0.00042015500366687775,0.00012465438339859247,0.17419248819351196,667.0,0.0,3066,0.0009614359587430954,,292352,1763260522.596894,0.005599481984972954
0.553102433681488,0.00013592818868346512,,464.69551253318787,0.0014169635251164436,0.0001244239683728665,-0.4797661304473877,668.0,0.0,3070,0.0045227110385894775,,292736,1763260523.0313616,0.001310509629547596
0.5151170492172241,0.003920502960681915,,466.1606504917145,0.00021376460790634155,0.0001236559182871133,0.07514512538909912,668.0,0.0,3083,-0.0038100630044937134,,294016,1763260524.4964995,0.0008924752473831177
0.5951856970787048,0.003794898744672537,,467.88968443870544,0.0008144685998558998,0.00012273425818420947,0.13376319408416748,669.0,0.0,3098,-0.002476487308740616,,295552,1763260526.2255335,0.007692665793001652
0.5121021270751953,0.003349179867655039,,468.47034668922424,9.605661034584045e-05,0.00012242703814990819,0.03937798738479614,669.0,0.0,3103,-0.0002795681357383728,,296064,1763260526.8061957,-0.0004981551319360733
,,500.0,471.1340627670288,,,,,,3127,,500.0,298448,1763260529.4699118,
0.6033956408500671,0.0044462913647294044,,471.3782744407654,8.035358041524887e-05,0.00012089093797840178,-0.05508625507354736,671.0,0.0,3129,-0.0025511030107736588,,298624,1763260529.7141235,0.0011679818853735924
,,22.0,472.47493720054626,,,,,,3141,,22.0,299643,1763260530.8107862,
0.6072988510131836,0.00475699920207262,,472.7692437171936,1.6530975699424744e-05,0.0001201996929012239,-0.4757953882217407,671.0,0.0,3143,-0.0007876083254814148,,299776,1763260531.1050928,0.001124553382396698
,,468.0,473.08789348602295,,,,,,3146,,468.0,300111,1763260531.4237425,
,,500.0,474.8159167766571,,,,,,3161,,500.0,301574,1763260533.1517658,
0.5045912265777588,133.46774291992188,,475.7309784889221,1.6469508409500122e-05,0.00011866359272971749,0.0035957694053649902,672.0,0.0,3170,0.0027753449976444244,,302336,1763260534.0668275,-0.0005736742168664932
,,500.0,477.0523796081543,,,,,,3183,,500.0,303562,1763260535.3882287,
,,500.0,477.5738799571991,,,,,,3188,,500.0,304062,1763260535.909729,
0.5215339064598083,0.0036554683465510607,,480.6069612503052,2.2748485207557678e-05,0.0001159754247055389,-1.7487132549285889,675.0,0.0,3217,-0.00037731602787971497,,306816,1763260538.9428103,0.00031321682035923004
0.5385401248931885,0.0001288889325223863,,481.38430523872375,2.766866236925125e-05,0.00011551459465408698,-0.2728767395019531,676.0,0.0,3224,-0.0021733269095420837,,307584,1763260539.7201543,0.0005146609619259834
0.4848068356513977,0.0030225375667214394,,483.65143036842346,0.00010972004383802414,0.00011420890950830653,-1.208146095275879,677.0,0.0,3247,-0.000481337308883667,,309760,1763260541.9872794,-0.0029185237362980843
,,500.0,483.9510247707367,,,,,,3250,,500.0,310098,1763260542.2868738,
0.5124685764312744,0.0035845711827278137,,484.1891646385193,4.134234040975571e-05,0.00011390168947400525,0.2136220932006836,677.0,0.0,3252,0.0009438842535018921,,310272,1763260542.5250137,-0.00020742323249578476
,,500.0,484.4948830604553,,,,,,3255,,500.0,310598,1763260542.830732,
