losses/approx_kl,losses/value_loss,global_step,losses/entropy,losses/explained_variance,_timestamp,losses/policy_loss,_runtime,charts/episodic_length,_step,losses/old_approx_kl,charts/SPS,charts/learning_rate,charts/episodic_return,losses/clipfrac
0.0024622762575745583,0.0011629092041403055,153088,0.34686335921287537,0.4790871739387512,1763260243.6912544,-0.001489385962486267,216.03760027885437,,1868,0.0024365754798054695,720.0,0.0002082181308651343,,0.0
0.012433966621756554,0.0001306615158682689,153600,0.2787984609603882,0.7635992169380188,1763260244.5188644,-0.028338508680462837,216.8652102947235,,1873,-0.023681139573454857,720.0,0.00020791091083083302,,0.037109375
0.0038567865267395973,0.0034361055586487055,153984,0.3481113016605377,0.5797567367553711,1763260245.1320379,-0.0011532101780176163,217.47838377952576,,1877,0.0010153977200388908,719.0,0.00020768049580510706,,0.015625
0.000476127490401268,41.171512603759766,154880,0.31928810477256775,8.344650268554688e-06,1763260246.5762563,0.0009947903454303741,218.92260217666626,,1886,0.00332019105553627,719.0,0.00020714286074507982,,0.0
,,155838,,,1763260247.9556794,,220.30202531814575,500.0,1895,,,,500.0,
0.001409231685101986,5.066615267423913e-05,156672,0.41069477796554565,0.16391503810882568,1763260249.3094676,0.00218026340007782,221.65581345558167,,1903,-0.0009266110137104988,718.0,0.00020606759062502533,,0.005859375
0.0022527463734149933,0.8497654795646667,156928,0.36502861976623535,0.00016874074935913086,1763260249.733357,-0.020954839885234833,222.0797028541565,,1906,0.024563811719417572,718.0,0.0002059139806078747,,0.001953125
0.004223045893013477,0.00010175691568292677,158208,0.3656356632709503,0.05078244209289551,1763260251.7553658,-0.0033218092285096645,224.10171175003052,,1918,0.01632016897201538,717.0,0.0002051459305221215,,0.005859375
,,158338,,,1763260251.9935732,,224.339919090271,500.0,1920,,,,500.0,
0.008447677828371525,82.78527069091797,160896,0.32322123646736145,0.00033664703369140625,1763260256.0899746,0.010428834706544876,228.43632054328918,,1945,-0.022568192332983017,715.0,0.00020353302534203976,,0.03515625
,,162338,,,1763260258.3520236,,230.69836950302124,500.0,1959,,,,500.0,
,,163838,,,1763260260.645337,,232.99168300628662,500.0,1973,,,,500.0,
0.0008691046386957169,0.005176198668777943,164992,0.3196772336959839,0.05116826295852661,1763260262.6753948,0.0034584328532218933,235.02174067497253,,1985,0.0009771771728992462,712.0,0.00020107526506762952,,0.0
0.006071961484849453,2.5761157303350046e-05,165632,0.28882089257240295,-0.04112231731414795,1763260263.6827242,0.004484238568693399,236.02907013893127,,1991,-0.012397978454828262,712.0,0.00020069124002475291,,0.02734375
0.0017581656575202942,6.653669697698206e-05,166784,0.35842424631118774,-0.13180482387542725,1763260265.5151365,-0.00240455474704504,237.86148238182068,,2002,0.015408601611852646,711.0,0.00019999999494757503,,0.0
0.001066301017999649,3.6164827179163694e-05,167296,0.3181925415992737,0.17902988195419312,1763260266.3757927,0.012302622199058533,238.72213864326477,,2007,-0.0006327815353870392,711.0,0.00019969277491327375,,0.0
0.002027205191552639,6.732794281560928e-05,168192,0.3160437345504761,0.3609430193901062,1763260267.885393,-0.00843002088367939,240.23173880577087,,2016,-0.005464007146656513,710.0,0.0001991551398532465,,0.013671875
0.00013819336891174316,0.056282494217157364,168448,0.2928735613822937,0.0004069209098815918,1763260268.3456805,0.008379153907299042,240.69202637672424,,2019,0.003939809277653694,710.0,0.00019900152983609587,,0.0
0.0005179485306143761,0.018148273229599,168960,0.3490530252456665,9.495019912719727e-05,1763260269.232612,0.004736928269267082,241.5789577960968,,2024,-0.0023514972999691963,709.0,0.0001986943098017946,,0.0
,,169338,,,1763260269.6955914,,242.0419373512268,500.0,2027,,,,500.0,
0.008372409269213676,0.0045890952460467815,169472,0.35610726475715637,0.20351499319076538,1763260270.0833561,-0.007632143795490265,242.42970204353333,,2029,-0.0369112491607666,709.0,0.0001983870897674933,,0.0234375
4.865601658821106e-05,0.002656044438481331,169984,0.3404998481273651,0.04623442888259888,1763260270.9252634,0.0009056348353624344,243.27160930633545,,2034,0.0010102223604917526,709.0,0.00019807988428510725,,0.0
0.0019142413511872292,5.730771226808429e-05,171136,0.33704128861427307,0.05227750539779663,1763260272.7836382,0.0005284398794174194,245.12998414039612,,2045,0.0007461635395884514,708.0,0.00019738863920792937,,0.0
0.003125847317278385,8.005881682038307e-06,171776,0.2717324197292328,0.15188884735107422,1763260273.7995825,0.02432294189929962,246.14592838287354,,2051,-0.0152273029088974,708.0,0.00019700461416505277,,0.00390625
,,171838,,,1763260273.8415549,,246.18790078163147,500.0,2052,,,,500.0,
0.0004981104284524918,4.6996225137263536e-05,173696,0.28076499700546265,-0.060376763343811035,1763260276.8033714,-0.003123544156551361,249.14971733093262,,2070,-0.0010189022868871689,707.0,0.00019585253903642297,,0.0
0.007046989165246487,0.000131356151541695,174336,0.3801090121269226,0.012926638126373291,1763260277.7631283,0.010547667741775513,250.1094741821289,,2076,0.0006570769473910332,707.0,0.00019546851399354637,,0.0078125
0.000566486269235611,0.004253052640706301,176000,0.3732997179031372,0.08439511060714722,1763260280.2104445,-0.0005554035305976868,252.55679035186768,,2093,0.0021288394927978516,706.0,0.0001944700488820672,,0.0
0.001064041629433632,0.00016552639135625213,176128,0.3744165599346161,0.17580819129943848,1763260280.391053,-0.0037187114357948303,252.73739886283875,,2094,-0.006983984261751175,706.0,0.00019439324387349188,,0.0
0.0006897328421473503,5.40885591506958,178432,0.3544157147407532,-8.475780487060547e-05,1763260283.800536,-0.007096819579601288,256.14688181877136,,2117,0.002892698161303997,706.0,0.00019301075371913612,,0.0
0.0008973190560936928,41.486907958984375,180864,0.31680911779403687,2.187490463256836e-05,1763260287.430454,0.003363683819770813,259.77679991722107,,2141,0.00783922802656889,706.0,0.00019155145855620503,,0.0
0.00021054688841104507,77.85592651367188,181376,0.35346972942352295,2.187490463256836e-05,1763260288.195285,0.0004065074026584625,260.54163098335266,,2146,0.008081703446805477,705.0,0.00019124423852190375,,0.0
0.0027184486389160156,0.006996151525527239,181504,0.38319605588912964,-0.0654153823852539,1763260288.3817828,-0.0027233585715293884,260.7281286716461,,2147,-0.02013728767633438,705.0,0.00019116743351332843,,0.0
0.0024688532575964928,8.55732196214376e-06,181632,0.4168756902217865,-0.005042076110839844,1763260288.5732076,-0.02049563080072403,260.9195535182953,,2148,0.02699742466211319,705.0,0.0001910906285047531,,0.0
,,182338,,,1763260289.622056,,261.9684019088745,500.0,2155,,,,500.0,
0.0026334933936595917,0.004115250892937183,184064,0.32132989168167114,-0.0116502046585083,1763260292.354127,-0.009696532040834427,264.7004728317261,,2172,0.008005425333976746,704.0,0.00018963133334182203,,0.00390625
0.003378726541996002,153.43951416015625,185344,0.38139525055885315,2.7418136596679688e-05,1763260294.4090385,0.0008655749261379242,266.75538444519043,,2185,0.009182719513773918,704.0,0.00018886328325606883,,0.00390625
0.001780947670340538,1.9245482690166682e-05,186112,0.3879598379135132,0.16666018962860107,1763260295.6150305,0.0009099952876567841,267.9613764286041,,2192,-0.014204775914549828,704.0,0.0001884024532046169,,0.0
0.001705411821603775,5.418394721345976e-05,186752,0.3884173631668091,0.07270073890686035,1763260296.596263,0.0056598372757434845,268.942608833313,,2198,0.009218800812959671,703.0,0.0001880184281617403,,0.005859375
,,186838,,,1763260296.645935,,268.992280960083,500.0,2199,,,,500.0,
0.000895635224878788,0.004832540638744831,188032,0.31277284026145935,0.0018099546432495117,1763260298.5556884,-0.00017561018466949463,270.9020342826843,,2211,0.005363672040402889,703.0,0.0001872503780759871,,0.0
,,188338,,,1763260298.9848433,,271.3311891555786,500.0,2214,,,,500.0,
0.0017170961946249008,0.10335149616003036,188928,0.2948276400566101,-5.340576171875e-05,1763260300.512595,-0.019389323890209198,272.85894083976746,,2220,0.004381956532597542,701.0,0.00018671274301595986,,0.0
0.00014412961900234222,0.00018234601884614676,189312,0.4336199462413788,-0.031893372535705566,1763260301.0332243,-0.001106318086385727,273.3795702457428,,2223,-0.001055050641298294,701.0,0.0001864823279902339,,0.0
2.5979243218898773e-05,0.23537996411323547,189440,0.3331585228443146,-1.0848045349121094e-05,1763260301.2677066,-0.00031848251819610596,273.6140525341034,,2225,-0.00028889719396829605,701.0,0.00018640552298165858,,0.0
7.478892803192139e-05,0.004012200050055981,189568,0.37816938757896423,-0.02319049835205078,1763260301.4242923,1.330394297838211e-05,273.77063822746277,,2226,0.0020123813301324844,701.0,0.00018632871797308326,,0.0
0.0013174181804060936,6.48886853014119e-05,189696,0.40601110458374023,0.006452322006225586,1763260301.6064801,-0.002488238736987114,273.9528260231018,,2227,0.003285975195467472,701.0,0.00018625191296450794,,0.00390625
0.0038047507405281067,0.0056179119274020195,190080,0.3671054244041443,0.02917003631591797,1763260302.2087553,-0.029196597635746002,274.55510115623474,,2231,0.04054834321141243,701.0,0.0001860215124906972,,0.01171875
0.00048631615936756134,146.20448303222656,190464,0.4350883662700653,4.416704177856445e-05,1763260302.790212,-0.0062172673642635345,275.1365578174591,,2235,0.005070088431239128,701.0,0.00018579109746497124,,0.0
0.02159680239856243,7.576883945148438e-05,191104,0.3459096848964691,0.18789589405059814,1763260303.8509588,-0.017509179189801216,276.197304725647,,2241,0.01269138976931572,701.0,0.00018540707242209464,,0.06640625
,,191838,,,1763260304.985944,,277.3322899341583,500.0,2248,,,,500.0,
0.003593047149479389,0.00437241792678833,192000,0.3478451371192932,0.4138890504837036,1763260305.369451,0.003185279667377472,277.71579694747925,,2250,0.007299560122191906,700.0,0.0001848694373620674,,0.009765625
,,192338,,,1763260305.8015056,,278.14785146713257,500.0,2253,,,,500.0,
0.00048565585166215897,2.1821648260811344e-05,194304,0.2780466377735138,0.12558060884475708,1763260308.9483037,0.001153320074081421,281.29464960098267,,2272,-0.009812857024371624,699.0,0.00018348694720771164,,0.0
0.0015576286241412163,0.0018259240314364433,195072,0.2888287305831909,-0.02663445472717285,1763260310.2434251,-0.0007757358253002167,282.5897710323334,,2280,-0.009495860897004604,699.0,0.00018302611715625972,,0.005859375
3.823079168796539e-05,1.7965850929613225e-05,196608,0.36497926712036133,-0.05530130863189697,1763260312.6781373,0.0007984824478626251,285.02448320388794,,2295,-0.0008052550256252289,698.0,0.00018210445705335587,,0.0
8.757133036851883e-05,273.7721252441406,196864,0.3808059096336365,-4.8279762268066406e-05,1763260313.083857,0.0004028007388114929,285.430202960968,,2298,0.001411636359989643,698.0,0.00018195084703620523,,0.0
1.0246410965919495e-05,2.1584073692793027e-06,198144,0.3641355633735657,0.13830184936523438,1763260315.0265865,-0.001409374177455902,287.37293243408203,,2310,0.0008480120450258255,698.0,0.00018118279695045203,,0.0
,,198338,,,1763260315.2601585,,287.6065044403076,500.0,2312,,,,500.0,
0.0009283842518925667,103.52764892578125,198912,0.35949045419692993,0.00013083219528198242,1763260316.2655616,0.002712555229663849,288.6119074821472,,2318,0.011007518507540226,697.0,0.0001807219668990001,,0.001953125
,,199338,,,1763260316.8786802,,289.22502613067627,500.0,2322,,,,500.0,
0.0005095554515719414,0.004106411710381508,199552,0.472713440656662,-0.08550119400024414,1763260317.2210634,-0.0012674778699874878,289.5674092769623,,2324,0.0026432471349835396,697.0,0.0001803379418561235,,0.0
0.0026376722380518913,0.004105821251869202,200064,0.4014595150947571,0.09034591913223267,1763260317.9909966,0.006599143147468567,290.33734250068665,,2329,-0.006083028391003609,697.0,0.00018003072182182223,,0.005859375
0.003746551461517811,0.004066523630172014,201088,0.42352715134620667,0.16628462076187134,1763260319.53283,0.012803848832845688,291.87917590141296,,2339,-0.0011311275884509087,697.0,0.00017941628175321966,,0.005859375
0.001675696112215519,0.007008845452219248,201472,0.3825445771217346,0.010255575180053711,1763260320.1034672,-0.015751414000988007,292.4498131275177,,2343,0.008250766433775425,697.0,0.0001791858667274937,,0.001953125
0.0005420232191681862,0.004225956276059151,201984,0.40554243326187134,0.32010889053344727,1763260320.8560827,-0.0040420349687337875,293.20242857933044,,2348,0.0016032988205552101,697.0,0.00017887864669319242,,0.0
0.009947654791176319,1.4544722944265231e-05,202624,0.4016475975513458,0.17979907989501953,1763260321.8498704,-0.0292985662817955,294.1962163448334,,2354,0.02582293562591076,697.0,0.00017849462165031582,,0.052734375
0.0015557846054434776,0.005822409875690937,203520,0.38305360078811646,-0.015380144119262695,1763260323.3073754,-0.006222441792488098,295.65372133255005,,2363,-0.0040544671937823296,696.0,0.00017795698659028858,,0.001953125
7.37067312002182e-05,4.777056165039539e-05,206208,0.37739118933677673,0.07049429416656494,1763260327.3764503,-0.005206376314163208,299.72279620170593,,2389,0.0038449764251708984,696.0,0.00017634408141020685,,0.0
0.0013013379648327827,0.8368679881095886,209920,0.46229851245880127,4.887580871582031e-06,1763260332.6843483,0.0007442664355039597,305.0306942462921,,2426,0.002718583680689335,696.0,0.0001741167507134378,,0.005859375
,,210338,,,1763260333.2422721,,305.58861804008484,500.0,2430,,,,500.0,
,,212338,,,1763260336.0416245,,308.3879704475403,500.0,2449,,,,500.0,
0.0006915964186191559,2.135101318359375,213888,0.4628024399280548,-1.5139579772949219e-05,1763260338.6159024,0.0007700175046920776,310.9622483253479,,2465,-0.005104575306177139,695.0,0.00017173579544760287,,0.0
0.0007694773375988007,0.00012849483755417168,216832,0.40525245666503906,-0.022350311279296875,1763260343.050894,0.010311657562851906,315.3972399234772,,2493,0.010085858404636383,695.0,0.0001699692802503705,,0.0
0.0014310674741864204,1.5220409295579884e-05,218112,0.3613473176956177,0.030310988426208496,1763260344.8567488,0.007794883102178574,317.20309472084045,,2506,-0.00679523590952158,695.0,0.0001692012301646173,,0.0
9.984709322452545e-05,146.45230102539062,218880,0.41314202547073364,-7.152557373046875e-06,1763260345.9136622,-0.0006134025752544403,318.26000809669495,,2514,-0.0025153495371341705,695.0,0.00016874040011316538,,0.0
0.0005944492295384407,0.008708462119102478,219008,0.4113442599773407,-0.11918604373931885,1763260346.142458,-0.0012923255562782288,318.4888038635254,,2515,-0.001380045898258686,695.0,0.00016866359510459006,,0.0
0.0020008673891425133,0.0036989510990679264,219520,0.4304784834384918,-0.054042696952819824,1763260346.8490503,-0.0008415281772613525,319.19539618492126,,2520,0.010205556638538837,695.0,0.00016835637507028878,,0.0
,,220838,,,1763260348.7306924,,321.07703828811646,500.0,2533,,,,500.0,
0.0006318744271993637,0.006135939620435238,221568,0.36213919520378113,-0.04346358776092529,1763260349.8257585,0.00014115869998931885,322.1721043586731,,2540,0.01039302907884121,695.0,0.00016712749493308365,,0.0
0.000451819971203804,4.620122126652859e-06,222336,0.3452153503894806,0.2022080421447754,1763260350.9123695,-0.0018037892878055573,323.25871539115906,,2547,-0.0029572248458862305,695.0,0.00016666666488163173,,0.0
0.0015671048313379288,1.1930449545616284e-05,224640,0.3331447243690491,0.4369555711746216,1763260354.4777946,-0.0037776120007038116,326.82414054870605,,2570,-0.0067453403025865555,695.0,0.00016528417472727597,,0.0
3.014039248228073e-05,0.00014631777594331652,224768,0.4713982343673706,0.17455440759658813,1763260354.691582,-0.0013178475201129913,327.03792786598206,,2571,0.0007033282890915871,694.0,0.00016520736971870065,,0.0
0.001240454614162445,4.880395135842264e-05,225280,0.39845985174179077,-0.21475982666015625,1763260355.505834,-0.006115943193435669,327.8521800041199,,2576,0.002528136596083641,694.0,0.00016490014968439937,,0.0
,,225338,,,1763260355.5445528,,327.8908987045288,500.0,2577,,,,500.0,
0.0023038433864712715,0.005591430701315403,228480,0.3828444182872772,0.11269009113311768,1763260360.203456,-0.0008625797927379608,332.54980182647705,,2608,-0.012447639368474483,694.0,0.00016298002447001636,,0.0
0.0017483867704868317,6.805254088249058e-05,228736,0.43195927143096924,-0.11607992649078369,1763260360.5688438,0.0016351938247680664,332.915189743042,,2610,-0.006906554102897644,694.0,0.00016282641445286572,,0.005859375
0.0012298235669732094,8.321878704009578e-05,230784,0.4228993058204651,-0.11133849620819092,1763260363.6574934,-0.0010584965348243713,336.0038392543793,,2630,-0.0010224124416708946,694.0,0.00016159754886757582,,0.001953125
,,231338,,,1763260364.490187,,336.836532831192,500.0,2636,,,,500.0,
,,232338,,,1763260365.9909174,,338.3372633457184,500.0,2646,,,,500.0,
0.0011516399681568146,22.27281379699707,232448,0.440488338470459,1.1920928955078125e-07,1763260366.1504035,0.015568021684885025,338.49674940109253,,2647,0.0018369704484939575,694.0,0.00016059908375609666,,0.0
0.00018009264022111893,0.003745655296370387,232576,0.5100351572036743,0.029871106147766113,1763260366.3128254,-0.007425941526889801,338.65917134284973,,2648,-0.004163031466305256,694.0,0.00016052227874752134,,0.0
0.006663418374955654,6.814600783400238e-05,234624,0.4680434465408325,0.04796016216278076,1763260369.423569,-0.020479433238506317,341.7699148654938,,2668,0.03664311021566391,693.0,0.00015929339861031622,,0.033203125
0.0003180038183927536,5.570765642914921e-05,235136,0.41372501850128174,0.05324608087539673,1763260370.1278234,0.0027051568031311035,342.474169254303,,2673,-0.0014659203588962555,693.0,0.00015898617857601494,,0.0
0.00024460162967443466,0.00011257457663305104,236160,0.4073328375816345,-0.06388545036315918,1763260371.42019,-0.003954337909817696,343.76653599739075,,2683,0.007765439338982105,694.0,0.00015837173850741237,,0.0
0.0018864218145608902,0.0058498624712228775,236544,0.41427886486053467,0.06954395771026611,1763260372.015372,-0.015019966289401054,344.36171793937683,,2687,0.0003195367753505707,694.0,0.0001581413234816864,,0.009765625
1.9098632037639618e-05,0.0003008987696375698,236800,0.43040943145751953,0.0050470829010009766,1763260372.3755941,0.00012493133544921875,344.7219400405884,,2689,1.871120184659958e-05,694.0,0.00015798771346453577,,0.0
0.0012243520468473434,0.00345021765679121,237056,0.459340900182724,0.015088856220245361,1763260372.7567399,-0.001817166805267334,345.1030857563019,,2692,0.002563321962952614,694.0,0.00015783410344738513,,0.0
0.00041358359158039093,0.00019991530280094594,241152,0.3993237018585205,0.036493003368377686,1763260378.6828086,-0.013821803033351898,351.0291545391083,,2732,0.003211427479982376,694.0,0.00015537634317297488,,0.0
0.0055925194174051285,0.00010336342529626563,243200,0.46764829754829407,0.12646836042404175,1763260381.4197412,-0.03351511433720589,353.7660870552063,,2752,0.016022581607103348,694.0,0.00015414746303576976,,0.0078125
0.0009329533204436302,3.171464413753711e-05,243712,0.4281201958656311,0.08927905559539795,1763260382.1478589,-0.0006828159093856812,354.4942047595978,,2757,0.005158628337085247,694.0,0.00015384024300146848,,0.0
0.007522079162299633,8.339968917425722e-05,245248,0.4461204707622528,0.11764562129974365,1763260384.3841858,-0.008470438420772552,356.7305316925049,,2772,0.008481199853122234,694.0,0.00015291858289856464,,0.01953125
0.004703053273260593,0.00021753089095000178,246272,0.32571181654930115,0.034136831760406494,1763260385.8843071,0.00668763741850853,358.23065304756165,,2782,0.005478388629853725,694.0,0.00015230414282996207,,0.052734375
,,246338,,,1763260385.9263625,,358.2727084159851,500.0,2783,,,,500.0,
,,247338,,,1763260387.410177,,359.75652289390564,500.0,2793,,,,500.0,
0.0026535997167229652,0.005193896591663361,250496,0.45417162775993347,0.06890422105789185,1763260392.243658,-0.014856954105198383,364.59000396728516,,2824,0.005314185284078121,693.0,0.00014976959209889174,,0.001953125
0.000743914395570755,1.3036922216415405,252416,0.472231388092041,2.6345252990722656e-05,1763260395.0719647,-0.009223081171512604,367.41831064224243,,2843,0.016176505014300346,693.0,0.00014861751697026193,,0.0
,,253838,,,1763260397.0531352,,369.3994810581207,500.0,2857,,,,500.0,
0.0004674866795539856,195.7892303466797,256384,0.4383154809474945,-2.181529998779297e-05,1763260400.8776858,0.0015127183869481087,373.22403168678284,,2882,0.007034461945295334,693.0,0.000146236561704427,,0.0
0.0007733646780252457,0.00010616255167406052,257280,0.4501209259033203,-0.02489018440246582,1763260402.2218587,0.006324131041765213,374.56820464134216,,2890,4.5301392674446106e-05,693.0,0.00014569892664439976,,0.0
,,259338,,,1763260405.2405796,,377.5869255065918,500.0,2911,,,,500.0,
,,261838,,,1763260408.6937375,,381.0400834083557,500.0,2935,,,,500.0,
0.003188597969710827,0.0001401605550199747,263296,0.3681272268295288,0.045101165771484375,1763260410.8864017,-0.016767166554927826,383.23274755477905,,2949,-0.0021114973351359367,693.0,0.0001420890912413597,,0.009765625
,,264338,,,1763260412.3779893,,384.72433519363403,500.0,2960,,,,500.0,
0.0005025584250688553,0.012396074831485748,265856,0.39778411388397217,-1.8358230590820312e-05,1763260414.736908,-0.00923188030719757,387.08325386047363,,2975,0.00046601518988609314,693.0,0.0001405529910698533,,0.0
,,267338,,,1763260416.9264567,,389.27280259132385,500.0,2989,,,,500.0,
0.0002831779420375824,6.235310866031796e-05,268160,0.48684513568878174,-0.03335154056549072,1763260418.3153083,-0.0015987083315849304,390.6616542339325,,2997,0.004704585298895836,692.0,0.00013917050091549754,,0.0
0.0007989620789885521,0.003663300536572933,269568,0.4753605127334595,-0.018146157264709473,1763260420.5561848,-0.007416516542434692,392.902530670166,,3011,-0.001722925342619419,692.0,0.00013832564582116902,,0.001953125
0.0012206640094518661,0.00030877304379828274,273664,0.4819680154323578,0.03250175714492798,1763260426.5694268,-0.006781058385968208,398.9157726764679,,3051,0.003091035410761833,692.0,0.000135867900098674,,0.0
,,273838,,,1763260426.7882345,,399.13458037376404,500.0,3053,,,,500.0,
0.0001358911395072937,0.00012455653632059693,275200,0.4622008502483368,0.03767639398574829,1763260428.8605056,0.00396038219332695,401.20685148239136,,3066,0.006211638450622559,692.0,0.00013494623999577016,,0.0
0.001346692442893982,0.004860049579292536,275584,0.5476037263870239,-0.013536691665649414,1763260429.4165213,-0.01763838157057762,401.76286721229553,,3070,-0.002396645024418831,692.0,0.0001347158249700442,,0.0
0.0006473548710346222,104.05406188964844,276864,0.475754052400589,-2.193450927734375e-05,1763260431.4627125,0.0024060681462287903,403.80905842781067,,3083,-0.005015609785914421,691.0,0.000133947774884291,,0.0
0.00019066222012043,3.70139741897583,278400,0.4341832399368286,-2.1457672119140625e-05,1763260433.820361,-0.004061147570610046,406.1667068004608,,3098,0.009765330702066422,691.0,0.00013302611478138715,,0.0
0.0005921311676502228,79.0077133178711,278912,0.4595125615596771,-3.2067298889160156e-05,1763260434.6374187,-0.001180935651063919,406.9837646484375,,3103,0.00712280347943306,691.0,0.00013271889474708587,,0.0
0.0017141234129667282,0.6665324568748474,281344,0.4310031533241272,-4.887580871582031e-06,1763260438.3506784,-0.0076211728155612946,410.69702434539795,,3127,0.006471425294876099,691.0,0.00013125959958415478,,0.0
0.000512133352458477,3.413259400986135e-05,281600,0.412961483001709,0.007721006870269775,1763260438.734349,-0.005712389945983887,411.08069491386414,,3129,0.00830232072621584,691.0,0.00013110598956700414,,0.0
,,282838,,,1763260440.7126384,,413.05898427963257,500.0,3141,,,,500.0,
0.0001758858561515808,0.004005569498986006,283008,0.4372481405735016,-0.01665627956390381,1763260441.10958,-0.002133335918188095,413.4559259414673,,3143,7.398240268230438e-05,690.0,0.00013026113447267562,,0.0
,,283338,,,1763260441.5149355,,413.8612813949585,500.0,3146,,,,500.0,
0.0007388358935713768,0.0001125639391830191,285824,0.46055173873901367,0.00690847635269165,1763260445.5556884,-0.01162630319595337,417.9020342826843,,3170,-0.001998656429350376,689.0,0.00012857142428401858,,0.0
8.836295455694199e-05,0.00012045870971633121,287104,0.42806920409202576,-0.02376723289489746,1763260447.5416763,0.002033911645412445,419.88802218437195,,3183,-0.00042694900184869766,689.0,0.00012780337419826537,,0.0
0.0003913240507245064,6.039991058059968e-05,287616,0.4375411570072174,-0.001307368278503418,1763260448.2693222,0.002558017149567604,420.6156680583954,,3188,0.003979562781751156,689.0,0.0001274961541639641,,0.0
8.281785994768143e-05,0.0037820646539330482,290560,0.5460342764854431,-0.006765484809875488,1763260452.8138967,-0.001057412475347519,425.16024255752563,,3217,0.0008302843198180199,689.0,0.00012572965351864696,,0.0
0.00015278253704309464,0.00018023187294602394,291328,0.4588199257850647,-0.006750702857971191,1763260453.9640853,-0.00018929364159703255,426.31043124198914,,3224,-0.0048645855858922005,689.0,0.00012526882346719503,,0.0
0.0003084084019064903,0.00013001287879887968,293632,0.4912388324737549,-0.015722990036010742,1763260457.286749,-0.002437352202832699,429.63309478759766,,3247,-0.0037431353703141212,689.0,0.00012388633331283927,,0.0
0.00025914516299963,88.58445739746094,293888,0.46812474727630615,6.079673767089844e-06,1763260457.6908588,-0.004031650722026825,430.03720474243164,,3250,0.0009584920480847359,689.0,0.00012373272329568863,,0.0
0.00010643526911735535,8.138913835864514e-05,294144,0.42051273584365845,-0.013525843620300293,1763260458.0052629,-0.0004161633551120758,430.35160875320435,,3252,-0.0035467445850372314,689.0,0.000123579113278538,,0.0
0.00011420715600252151,20.328794479370117,294400,0.4548937678337097,-1.5616416931152344e-05,1763260458.4139905,-0.0009044818580150604,430.76033639907837,,3255,-0.0007491009309887886,689.0,0.00012342550326138735,,0.0
,,294838,,,1763260458.9791903,,431.3255362510681,500.0,3259,,,,500.0,
0.0006086966022849083,0.00015919128782115877,296192,0.5177750587463379,-0.018375277519226074,1763260460.9723747,-0.007914580404758453,433.31872057914734,,3272,0.008724263869225979,689.0,0.00012235023314133286,,0.0
6.507802754640579e-05,16.160423278808594,296448,0.4916870594024658,-5.364418029785156e-06,1763260461.33436,-0.000606343150138855,433.68070578575134,,3275,0.0007024770602583885,689.0,0.00012219662312418222,,0.0
0.00025167129933834076,0.0037295513320714235,296576,0.4714356064796448,-0.020586013793945312,1763260461.5193815,0.00223550945520401,433.8657274246216,,3276,-0.0002782437950372696,689.0,0.0001221198181156069,,0.0
0.0005971100181341171,0.00010410363756818697,298624,0.5025615692138672,0.006536900997161865,1763260464.2277467,0.00016874819993972778,436.57409262657166,,3296,0.0020070169121026993,689.0,0.00012089093797840178,,0.0
0.00016134418547153473,70.30023956298828,298880,0.4867103695869446,2.6226043701171875e-06,1763260464.5481272,0.0033653248101472855,436.8944730758667,,3299,-0.002229791134595871,689.0,0.00012073732796125114,,0.0
3.8471072912216187e-05,2.8196280002593994,302848,0.5081238746643066,-8.940696716308594e-06,1763260469.9133794,-0.00031522661447525024,442.25972533226013,,3338,-0.0026560574769973755,690.0,0.00011835637269541621,,0.0
0.0014672400429844856,0.00015212617290671915,304256,0.5207185745239258,0.018952906131744385,1763260471.8107784,-0.013665750622749329,444.15712428092957,,3351,0.001386827789247036,690.0,0.00011751151760108769,,0.0
,,304838,,,1763260472.620568,,444.96691393852234,500.0,3357,,,,500.0,
0.00031169597059488297,0.00022774480748921633,305152,0.4905068874359131,-0.008364081382751465,1763260473.1532075,0.000974610447883606,445.49955344200134,,3360,-0.006583047099411488,690.0,0.00011697388981701806,,0.0
0.0014236997812986374,0.0025676474906504154,308992,0.5208253264427185,0.0014054179191589355,1763260478.6136477,-0.007873088121414185,450.95999360084534,,3398,0.012216856703162193,690.0,0.00011466973955975845,,0.0
,,309338,,,1763260478.9997962,,451.3461420536041,500.0,3401,,,,500.0,
,,309838,,,1763260479.8126543,,452.15900015830994,500.0,3406,,,,500.0,
0.0003275889903306961,18.378101348876953,309888,0.4750657081604004,-3.075599670410156e-05,1763260480.0147498,0.001567792147397995,452.3610956668854,,3407,-0.0009703915566205978,690.0,0.00011413210449973121,,0.0
0.00051126629114151,0.00018159946193918586,311168,0.43952083587646484,-0.012491703033447266,1763260481.9955924,-0.007484354078769684,454.3419382572174,,3419,0.0022117197513580322,690.0,0.00011336405441397801,,0.0
,,311838,,,1763260482.9440217,,455.290367603302,500.0,3426,,,,500.0,
0.0003775348886847496,0.0022873282432556152,312064,0.47387340664863586,-0.025970935821533203,1763260483.311945,-0.001844990998506546,455.6582908630371,,3428,-0.0032584695145487785,690.0,0.00011282641935395077,,0.0
4.347413778305054e-05,0.00024221418425440788,312832,0.44463539123535156,-0.04716897010803223,1763260484.425365,-0.0021148808300495148,456.77171087265015,,3435,0.0019550658762454987,690.0,0.00011236558930249885,,0.0
