charts/episodic_return,global_step
46,46
22,68
21,89
11,100
17,117
21,138
19,157
18,175
28,203
24,227
11,238
19,257
12,269
21,290
26,316
36,352
17,369
16,385
26,411
24,435
23,458
24,482
22,504
28,532
27,559
24,583
16,599
10,609
17,626
17,643
26,669
22,691
29,720
33,753
10,763
20,783
23,806
34,840
14,854
17,871
15,886
58,944
16,960
26,986
34,1020
112,1132
39,1171
59,1230
36,1266
52,1318
23,1341
32,1373
78,1451
37,1488
17,1505
57,1562
19,1581
37,1618
60,1678
61,1739
63,1802
24,1826
23,1849
48,1897
62,1959
72,2031
81,2112
41,2153
19,2172
67,2239
24,2263
31,2294
26,2320
91,2411
41,2452
39,2491
37,2528
16,2544
36,2580
32,2612
43,2655
22,2677
48,2725
70,2795
52,2847
24,2871
53,2924
44,2968
72,3040
78,3118
49,3167
52,3219
42,3261
76,3337
224,3561
134,3695
61,3756
133,3889
222,4111
169,4280
90,4370
170,4540
135,4675
55,4730
136,4866
80,4946
75,5021
73,5094
114,5208
69,5277
133,5410
115,5525
119,5644
79,5723
43,5766
71,5837
50,5887
139,6026
134,6160
105,6265
60,6325
62,6387
67,6454
46,6500
94,6594
62,6656
57,6713
160,6873
173,7046
254,7300
66,7366
122,7488
106,7594
169,7763
106,7869
113,7982
121,8103
127,8230
133,8363
72,8435
113,8548
133,8681
126,8807
221,9028
90,9118
44,9162
55,9217
50,9267
110,9377
138,9515
156,9671
57,9728
156,9884
154,10038
145,10183
308,10491
186,10677
148,10825
230,11055
124,11179
236,11415
357,11772
348,12120
241,12361
159,12520
340,12860
384,13244
180,13424
500,13924
153,14077
225,14302
154,14456
285,14741
208,14949
180,15129
145,15274
139,15413
119,15532
132,15664
102,15766
116,15882
110,15992
137,16129
122,16251
72,16323
138,16461
69,16530
105,16635
96,16731
136,16867
114,16981
162,17143
46,17189
96,17285
100,17385
140,17525
137,17662
128,17790
132,17922
124,18046
138,18184
92,18276
153,18429
154,18583
182,18765
100,18865
133,18998
119,19117
142,19259
96,19355
113,19468
120,19588
106,19694
132,19826
89,19915
102,20017
79,20096
86,20182
73,20255
103,20358
126,20484
113,20597
185,20782
177,20959
158,21117
94,21211
122,21333
115,21448
139,21587
118,21705
89,21794
60,21854
137,21991
108,22099
129,22228
134,22362
135,22497
111,22608
132,22740
96,22836
148,22984
150,23134
144,23278
175,23453
147,23600
149,23749
123,23872
140,24012
163,24175
143,24318
205,24523
117,24640
150,24790
154,24944
230,25174
141,25315
114,25429
115,25544
185,25729
155,25884
129,26013
124,26137
174,26311
173,26484
219,26703
191,26894
186,27080
164,27244
213,27457
282,27739
269,28008
211,28219
152,28371
172,28543
176,28719
177,28896
229,29125
351,29476
251,29727
282,30009
263,30272
189,30461
500,30961
422,31383
261,31644
144,31788
148,31936
134,32070
138,32208
142,32350
168,32518
145,32663
156,32819
154,32973
139,33112
147,33259
121,33380
192,33572
130,33702
169,33871
111,33982
167,34149
159,34308
144,34452
179,34631
269,34900
285,35185
200,35385
236,35621
149,35770
206,35976
138,36114
139,36253
115,36368
160,36528
134,36662
182,36844
288,37132
150,37282
116,37398
151,37549
141,37690
138,37828
500,38328
500,38828
116,38944
124,39068
112,39180
190,39370
79,39449
301,39750
500,40250
500,40750
500,41250
95,41345
295,41640
149,41789
372,42161
447,42608
238,42846
199,43045
198,43243
85,43328
337,43665
500,44165
396,44561
233,44794
208,45002
198,45200
168,45368
161,45529
149,45678
140,45818
153,45971
116,46087
45,46132
48,46180
101,46281
116,46397
110,46507
111,46618
108,46726
117,46843
112,46955
104,47059
108,47167
122,47289
118,47407
120,47527
101,47628
109,47737
105,47842
107,47949
62,48011
102,48113
25,48138
100,48238
102,48340
37,48377
108,48485
100,48585
92,48677
106,48783
113,48896
54,48950
108,49058
27,49085
96,49181
114,49295
108,49403
114,49517
109,49626
91,49717
100,49817
69,49886
114,50000
69,50069
76,50145
66,50211
30,50241
32,50273
108,50381
82,50463
82,50545
68,50613
69,50682
71,50753
63,50816
64,50880
106,50986
77,51063
108,51171
86,51257
99,51356
104,51460
118,51578
122,51700
116,51816
93,51909
94,52003
56,52059
101,52160
56,52216
108,52324
101,52425
108,52533
98,52631
108,52739
112,52851
91,52942
113,53055
120,53175
113,53288
112,53400
125,53525
109,53634
77,53711
84,53795
54,53849
115,53964
117,54081
118,54199
109,54308
123,54431
112,54543
108,54651
112,54763
107,54870
109,54979
111,55090
116,55206
108,55314
121,55435
118,55553
113,55666
128,55794
115,55909
115,56024
118,56142
128,56270
109,56379
119,56498
126,56624
136,56760
118,56878
129,57007
130,57137
158,57295
144,57439
142,57581
142,57723
147,57870
220,58090
175,58265
264,58529
326,58855
237,59092
466,59558
391,59949
500,60449
455,60904
500,61404
500,61904
500,62404
500,62904
500,63404
500,63904
500,64404
500,64904
500,65404
500,65904
500,65904
500,66404
500,66904
500,67404
500,67904
500,68404
500,68904
500,69404
500,69904
500,70404
500,70904
500,71404
500,71904
500,72404
500,72904
500,73404
500,73904
500,74404
500,74904
500,75404
500,75904
500,76404
500,76904
500,77404
500,77904
500,78404
500,78904
500,79404
500,79904
500,80404
500,80904
500,81404
500,81904
500,82404
500,82904
500,83404
500,83904
500,84404
500,84904
500,85404
500,85904
500,86404
500,86904
500,87404
500,87904
500,88404
500,88904
500,89404
500,89904
500,90404
500,90904
500,91404
500,91904
500,92404
500,92904
500,93404
500,93904
500,94404
500,94904
500,95404
500,95904
500,96404
500,96904
500,97404
500,97904
500,98404
500,98904
500,99404
500,99904
500,100404
500,100904
500,101404
500,101904
500,102404
500,102904
500,103404
500,103904
500,104404
500,104904
500,105404
500,105904
500,106404
500,106904
500,107404
500,107904
500,108404
500,108904
500,109404
500,109904
500,110404
500,110904
500,111404
500,111904
500,112404
500,112904
500,113404
500,113904
500,114404
500,114904
500,115404
500,115904
500,116404
500,116904
500,117404
500,117904
500,118404
500,118904
500,119404
500,119904
500,120404
500,120904
500,121404
500,121904
500,122404
500,122904
500,123404
500,123904
500,124404
500,124904
500,125404
500,125904
500,126404
500,126904
500,127404
500,127904
500,128404
500,128904
500,129404
500,129904
500,130404
500,130904
500,131404
500,131904
500,132404
500,132904
500,133404
500,133904
500,134404
500,134904
500,135404
500,135904
500,136404
500,136904
500,137404
500,137904
500,138404
500,138904
500,139404
500,139904
500,140404
500,140904
500,141404
500,141904
500,142404
500,142904
500,143404
500,143904
500,144404
500,144904
500,145404
500,145904
500,146404
500,146904
500,147404
500,147904
500,148404
500,148904
500,149404
500,149904
500,150404
500,150904
500,151404
500,151904
500,152404
500,152904
500,153404
500,153904
500,154404
500,154904
500,155404
500,155904
500,156404
500,156904
500,157404
500,157904
500,158404
500,158904
500,159404
500,159904
500,160404
500,160904
500,161404
500,161904
500,162404
500,162904
500,163404
500,163904
500,164404
500,164904
500,165404
500,165904
500,166404
500,166904
500,167404
500,167904
500,168404
500,168404
500,168904
500,169404
500,169904
500,170404
500,170904
500,171404
500,171904
500,172404
500,172904
500,173404
500,173904
500,174404
500,174904
500,175404
500,175904
500,176404
500,176904
500,177404
500,177904
500,178404
500,178904
500,179404
500,179904
500,180404
500,180904
500,181404
500,181904
500,182404
500,182904
500,183404
500,183904
500,184404
500,184904
500,185404
500,185904
500,186404
500,186904
500,187404
500,187904
500,188404
500,188904
500,189404
500,189904
500,190404
500,190904
500,191404
500,191904
500,192404
500,192904
500,193404
500,193904
500,194404
500,194904
500,195404
500,195904
500,196404
500,196904
500,197404
500,197904
500,198404
500,198904
500,199404
500,199904
500,200404
500,200904
500,201404
500,201904
500,202404
500,202904
500,203404
500,203904
500,204404
500,204904
500,205404
500,205904
500,206404
500,206904
500,207404
500,207904
500,208404
500,208904
500,209404
500,209904
500,210404
500,210904
500,211404
500,211904
500,212404
500,212904
500,213404
500,213904
500,214404
500,214904
500,215404
500,215904
500,216404
500,216904
500,217404
500,217904
500,218404
500,218904
500,219404
500,219904
500,220404
500,220904
500,221404
500,221904
500,222404
500,222904
500,223404
500,223904
500,224404
500,224904
500,225404
500,225904
500,226404
500,226904
500,227404
500,227904
500,228404
500,228904
500,229404
500,229904
500,230404
500,230904
500,231404
500,231904
500,232404
500,232904
500,233404
500,233904
500,234404
500,234904
500,235404
500,235904
500,236404
500,236904
500,237404
500,237904
500,238404
500,238904
500,239404
500,239904
500,240404
500,240904
500,241404
500,241904
500,242404
500,242904
500,243404
500,243904
500,244404
500,244904
500,245404
500,245904
500,246404
500,246904
500,247404
500,247904
500,248404
500,248904
500,249404
500,249904
500,250404
500,250904
500,251404
500,251904
500,252404
500,252904
500,253404
500,253904
500,254404
500,254904
500,255404
500,255904
500,256404
500,256904
500,257404
500,257904
500,258404
500,258904
500,259404
500,259904
500,260404
500,260904
500,261404
500,261904
500,262404
500,262904
500,263404
500,263904
500,264404
500,264904
500,265404
500,265904
500,266404
500,266904
500,267404
500,267904
500,268404
500,268904
500,269404
500,269904
500,270404
500,270904
500,271404
500,271904
500,272404
500,272904
500,273404
500,273904
500,274404
500,274904
500,275404
500,275904
500,276404
500,276904
500,277404
500,277904
500,278404
500,278904
500,279404
500,279904
500,280404
500,280904
500,281404
500,281904
500,282404
500,282904
500,283404
500,283904
500,284404
500,284904
500,285404
500,285904
500,286404
500,286904
500,287404
500,287904
500,288404
500,288904
500,289404
500,289904
500,290404
500,290904
500,291404
500,291904
500,292404
500,292904
500,293404
500,293904
500,294404
500,294904
500,295404
500,295904
500,296404
500,296904
500,297404
500,297904
500,298404
500,298904
500,299404
500,299904
500,300404
500,300904
500,301404
500,301904
500,302404
500,302904
500,303404
500,303904
500,304404
500,304904
500,305404
500,305904
500,306404
500,306904
500,307404
500,307904
500,308404
500,308904
500,309404
500,309904
500,310404
500,310904
500,311404
500,311904
500,312404
500,312904
500,313404
500,313904
500,314404
500,314904
500,315404
500,315904
500,316404
500,316904
500,317404
500,317904
500,318404
500,318904
500,319404
500,319904
500,320404
500,320904
500,321404
500,321904
500,322404
500,322904
500,323404
500,323904
500,324404
500,324904
500,325404
500,325904
500,326404
500,326904
500,327404
500,327904
500,328404
500,328904
500,329404
500,329904
500,330404
500,330904
500,331404
500,331904
500,332404
500,332904
500,333404
500,333904
500,334404
500,334904
500,335404
500,335904
500,336404
500,336904
500,337404
500,337904
500,338404
500,338904
500,339404
500,339904
500,340404
500,340904
500,341404
500,341904
500,342404
500,342904
500,343404
500,343904
500,344404
500,344904
500,345404
500,345904
500,346404
500,346904
500,347404
500,347904
500,348404
500,348904
500,349404
500,349904
500,350404
500,350904
500,351404
500,351904
500,352404
500,352904
500,353404
500,353904
500,354404
500,354904
500,355404
500,355904
500,356404
500,356904
500,357404
500,357904
500,358404
500,358904
500,359404
500,359904
500,360404
500,360904
500,361404
500,361904
500,362404
500,362904
500,363404
500,363904
500,364404
500,364904
500,365404
500,365904
500,366404
500,366904
500,367404
500,367904
500,368404
500,368904
500,369404
500,369904
500,370404
500,370904
500,371404
500,371904
500,372404
500,372904
500,373404
500,373904
500,374404
500,374904
500,375404
500,375904
500,376404
500,376904
500,377404
500,377904
500,378404
500,378904
500,379404
500,379904
500,380404
500,380904
500,381404
500,381904
500,382404
500,382904
500,383404
500,383904
500,384404
500,384904
500,385404
500,385904
500,386404
500,386904
500,387404
500,387904
500,388404
500,388904
500,389404
500,389904
500,390404
500,390904
500,391404
500,391904
500,392404
500,392904
500,393404
500,393904
500,394404
500,394904
500,395404
500,395904
500,396404
500,396904
500,397404
500,397904
500,398404
500,398904
500,399404
500,399904
500,400404
500,400904
500,401404
500,401904
500,402404
500,402904
500,403404
500,403904
500,404404
500,404904
500,405404
500,405904
500,406404
500,406904
500,407404
500,407904
500,408404
500,408904
500,409404
500,409904
500,410404
500,410904
500,411404
500,411904
500,412404
500,412904
500,413404
500,413904
500,414404
500,414904
500,415404
500,415904
500,416404
500,416904
500,417404
500,417904
500,418404
500,418904
500,419404
500,419904
500,420404
500,420904
500,421404
500,421904
500,422404
500,422904
500,423404
500,423904
500,424404
500,424904
500,425404
500,425904
500,426404
500,426904
500,427404
500,427904
500,428404
500,428904
500,429404
500,429904
500,430404
500,430904
500,431404
500,431904
500,432404
500,432904
500,433404
500,433904
500,434404
500,434904
500,435404
500,435904
500,436404
500,436904
500,437404
500,437904
500,438404
500,438904
500,439404
500,439904
500,440404
500,440904
500,441404
500,441904
500,442404
500,442904
500,443404
500,443904
500,444404
500,444904
500,445404
500,445904
500,446404
500,446904
500,447404
500,447904
500,448404
500,448904
500,449404
500,449904
500,450404
500,450904
500,451404
500,451904
500,452404
500,452904
500,453404
500,453904
500,454404
500,454904
500,455404
500,455904
500,456404
500,456904
500,457404
500,457904
500,458404
500,458904
500,459404
500,459904
500,460404
500,460904
500,461404
500,461904
500,462404
500,462904
500,463404
500,463904
500,464404
500,464904
500,465404
500,465904
500,466404
500,466904
500,467404
500,467904
500,468404
500,468904
500,469404
500,469904
500,470404
500,470904
500,471404
500,471904
500,472404
500,472904
500,473404
500,473904
500,474404
500,474904
500,475404
500,475904
500,476404
500,476904
500,477404
500,477904
500,478404
500,478904
500,479404
500,479904
500,480404
500,480904
500,481404
500,481904
500,482404
500,482904
500,483404
500,483904
500,484404
500,484904
500,485404
500,485904
500,486404
500,486904
500,487404
500,487904
500,488404
500,488904
500,489404
500,489904
500,490404
500,490904
500,491404
500,491904
500,492404
500,492904
500,493404
500,493904
500,494404
500,494904
500,495404
500,495904
500,496404
500,496904
500,497404
500,497904
500,498404
500,498904
500,499404
500,499904
