charts/episodic_return,global_step
21,21
16,37
21,58
13,71
19,90
13,103
16,119
18,137
15,152
14,166
13,179
36,215
19,234
12,246
11,257
18,275
16,291
34,325
24,349
14,363
18,381
17,398
20,418
26,444
28,472
22,494
9,503
10,513
29,542
15,557
20,577
41,618
13,631
56,687
28,715
16,731
10,741
16,757
21,778
26,804
17,821
24,845
48,893
21,914
13,927
13,940
25,965
24,989
18,1007
28,1035
10,1045
24,1069
14,1083
20,1103
15,1118
15,1133
46,1179
16,1195
13,1208
47,1255
26,1281
21,1302
14,1316
37,1353
15,1368
12,1380
83,1463
30,1493
16,1509
22,1531
96,1627
34,1661
13,1674
11,1685
19,1704
21,1725
12,1737
33,1770
14,1784
16,1800
32,1832
65,1897
62,1959
21,1980
33,2013
27,2040
39,2079
99,2178
22,2200
27,2227
37,2264
32,2296
19,2315
35,2350
46,2396
23,2419
25,2444
34,2478
13,2491
43,2534
18,2552
61,2613
40,2653
26,2679
20,2699
134,2833
36,2869
21,2890
33,2923
32,2955
14,2969
75,3044
32,3076
22,3098
67,3165
63,3228
56,3284
33,3317
81,3398
85,3483
64,3547
102,3649
183,3832
136,3968
29,3997
178,4175
129,4304
140,4444
141,4585
145,4730
112,4842
102,4944
84,5028
110,5138
83,5221
66,5287
165,5452
241,5693
128,5821
50,5871
60,5931
76,6007
77,6084
52,6136
174,6310
131,6441
115,6556
92,6648
81,6729
80,6809
83,6892
120,7012
298,7310
61,7371
98,7469
145,7614
152,7766
173,7939
90,8029
80,8109
73,8182
112,8294
84,8378
87,8465
183,8648
102,8750
68,8818
129,8947
74,9021
83,9104
79,9183
93,9276
134,9410
109,9519
117,9636
340,9976
121,10097
107,10204
91,10295
255,10550
88,10638
93,10731
70,10801
91,10892
74,10966
183,11149
86,11235
81,11316
80,11396
114,11510
104,11614
202,11816
65,11881
61,11942
57,11999
97,12096
142,12238
65,12303
57,12360
129,12489
136,12625
92,12717
65,12782
56,12838
155,12993
188,13181
74,13255
143,13398
180,13578
133,13711
89,13800
105,13905
62,13967
109,14076
49,14125
63,14188
69,14257
58,14315
68,14383
92,14475
73,14548
90,14638
215,14853
140,14993
127,15120
67,15187
52,15239
89,15328
113,15441
228,15669
99,15768
236,16004
226,16230
133,16363
143,16506
75,16581
217,16798
362,17160
169,17329
139,17468
202,17670
161,17831
139,17970
274,18244
428,18672
197,18869
225,19094
226,19320
124,19444
237,19681
167,19848
244,20092
249,20341
107,20448
153,20601
304,20905
128,21033
276,21309
246,21555
123,21678
315,21993
138,22131
161,22292
204,22496
227,22723
328,23051
196,23247
391,23638
129,23767
381,24148
225,24373
500,24873
265,25138
235,25373
204,25577
218,25795
138,25933
264,26197
185,26382
293,26675
197,26872
281,27153
157,27310
273,27583
342,27925
211,28136
403,28539
335,28874
169,29043
171,29214
162,29376
141,29517
405,29922
160,30082
121,30203
120,30323
132,30455
135,30590
106,30696
85,30781
97,30878
86,30964
149,31113
145,31258
142,31400
142,31542
57,31599
126,31725
109,31834
108,31942
124,32066
138,32204
126,32330
89,32419
86,32505
142,32647
107,32754
97,32851
147,32998
147,33145
153,33298
158,33456
133,33589
116,33705
121,33826
142,33968
139,34107
131,34238
163,34401
122,34523
147,34670
131,34801
145,34946
119,35065
107,35172
58,35230
54,35284
128,35412
113,35525
114,35639
67,35706
112,35818
126,35944
64,36008
123,36131
74,36205
110,36315
104,36419
119,36538
104,36642
118,36760
139,36899
140,37039
125,37164
100,37264
113,37377
51,37428
108,37536
112,37648
48,37696
105,37801
103,37904
122,38026
141,38167
124,38291
125,38416
118,38534
139,38673
121,38794
110,38904
138,39042
124,39166
157,39323
187,39510
138,39648
161,39809
293,40102
211,40313
351,40664
160,40824
149,40973
174,41147
165,41312
175,41487
136,41623
172,41795
173,41968
143,42111
126,42237
165,42402
182,42584
213,42797
381,43178
351,43529
290,43819
500,44319
247,44566
200,44766
189,44955
281,45236
191,45427
131,45558
152,45710
142,45852
192,46044
154,46198
164,46362
159,46521
124,46645
143,46788
121,46909
136,47045
167,47212
137,47349
169,47518
115,47633
126,47759
109,47868
115,47983
136,48119
131,48250
140,48390
119,48509
38,48547
123,48670
103,48773
125,48898
164,49062
141,49203
201,49404
193,49597
120,49717
243,49960
110,50070
222,50292
405,50697
312,51009
347,51356
302,51658
132,51790
500,52290
259,52549
288,52837
231,53068
500,53568
181,53749
149,53898
75,53973
231,54204
105,54309
54,54363
132,54495
264,54759
178,54937
356,55293
307,55600
194,55794
111,55905
329,56234
357,56591
297,56888
186,57074
288,57362
242,57604
68,57672
472,58144
211,58355
500,58855
500,59355
500,59855
500,60355
241,60596
133,60729
296,61025
409,61434
500,61934
388,62322
209,62531
347,62878
366,63244
182,63426
214,63640
377,64017
231,64248
152,64400
289,64689
85,64774
242,65016
120,65136
500,65636
93,65729
268,65997
101,66098
500,66598
500,67098
500,67598
500,68098
500,68598
500,69098
500,69598
500,70098
500,70598
500,71098
500,71598
500,72098
500,72598
500,73098
500,73598
500,74098
500,74598
500,75098
500,75598
500,76098
500,76598
500,77098
500,77598
500,78098
500,78598
500,79098
500,79598
500,80098
500,80598
500,81098
500,81598
500,82098
500,82598
500,83098
500,83598
500,84098
500,84598
500,85098
500,85598
500,86098
