_runtime,losses/clipfrac,losses/value_loss,charts/learning_rate,losses/explained_variance,charts/SPS,_step,_timestamp,losses/approx_kl,losses/entropy,losses/policy_loss,charts/episodic_length,charts/episodic_return,losses/old_approx_kl,global_step
228.59003114700317,,,,,,2016,1763260237.6087492,,,,177.0,177.0,,155808
228.8888976573944,,,,,,2019,1763260237.9076157,,,,160.0,160.0,,155983
229.5783247947693,0.0,70.44184875488281,0.0002062980056507513,0.13266104459762573,690.0,2024,1763260238.5970428,0.0014883112162351608,0.5798999071121216,-0.00037587806582450867,,,-0.00791129469871521,156288
229.87157273292542,,,,,,2027,1763260238.8902907,,,,17.0,17.0,,156446
230.12650680541992,,,,,,2029,1763260239.1452248,,,,145.0,145.0,,156591
230.67437767982483,,,,,,2034,1763260239.6930957,,,,148.0,148.0,,156901
232.12447667121887,0.01953125,149.36611938476562,0.0002055299555649981,0.1355501413345337,688.0,2045,1763260241.1431947,0.006793977692723274,0.47016996145248413,-0.027998872101306915,,,0.009586386382579803,157568
232.88010430335999,,,,,,2051,1763260241.8988223,,,,139.0,139.0,,157978
232.9298677444458,,,,,,2052,1763260241.9485857,,,,13.0,13.0,,157991
235.05201029777527,,,,,,2070,1763260244.0707283,,,,142.0,142.0,,159056
235.93718814849854,0.015625,0.04368876665830612,0.0002043778804363683,0.9886513352394104,685.0,2076,1763260244.9559062,0.008557423017919064,0.5563911199569702,-0.0012462660670280457,,,0.01822947897017002,159488
237.99373936653137,0.00390625,68.97381591796875,0.00020376344036776572,0.7466493844985962,683.0,2093,1763260247.0124574,0.005803758278489113,0.57643061876297,0.003719676285982132,,,0.034238047897815704,160512
238.05483865737915,,,,,,2094,1763260247.0735567,,,,154.0,154.0,,160639
241.24719262123108,,,,,,2117,1763260250.2659106,,,,239.0,239.0,,162295
246.2176752090454,0.0,3.2510382879991084e-05,0.0002009984600590542,0.3121740221977234,679.0,2146,1763260255.2363932,0.0005127564072608948,0.5187326073646545,-0.0045372843742370605,,,0.007181093096733093,165120
246.45480394363403,,,,,,2148,1763260255.473522,,,,500.0,500.0,,165290
247.69299697875977,0.0,0.00728941336274147,0.00020046082499902695,0.5400817394256592,679.0,2155,1763260256.711715,0.002410590648651123,0.4500797986984253,-0.004544157534837723,,,-0.010424571111798286,166016
250.37245225906372,,,,,,2172,1763260259.3911703,,,,500.0,500.0,,167790
252.51783514022827,0.11328125,1.9916229575756006e-05,0.00019861750479321927,0.8733609914779663,678.0,2185,1763260261.5365531,0.030183589085936546,0.4616914391517639,-0.0042692553251981735,,,0.05837558954954147,169088
253.5659966468811,,,,,,2192,1763260262.5847147,,,,500.0,500.0,,169790
254.52797436714172,0.00390625,158.39324951171875,0.0001978494692593813,0.006752908229827881,678.0,2198,1763260263.5466924,0.0028348155319690704,0.32618680596351624,-0.0035089999437332153,,,0.010330023244023323,170368
254.70803689956665,0.060546875,0.00980241410434246,0.00019777266425080597,0.9807628989219666,678.0,2199,1763260263.726755,0.020328469574451447,0.33917129039764404,-0.04645469784736633,,,0.09513332694768906,170496
256.59361743927,0.09375,0.00018730042211245745,0.00019700461416505277,0.8582906723022461,678.0,2211,1763260265.6123354,0.02056192234158516,0.35961198806762695,-0.004922352731227875,,,0.045890726149082184,171776
256.97650814056396,0.021484375,0.003693621838465333,0.00019685100414790213,0.8660009503364563,678.0,2214,1763260265.9952261,0.008119698613882065,0.42136335372924805,-0.01527329534292221,,,0.0022737719118595123,172032
257.9458339214325,0.07421875,0.001270390348508954,0.00019646697910502553,0.9772328734397888,678.0,2220,1763260266.964552,0.015260595828294754,0.37730756402015686,-0.011031180620193481,,,0.08446453511714935,172672
258.3480408191681,0.0,0.0014019036898389459,0.0001963133690878749,0.9379649758338928,677.0,2223,1763260267.3667588,0.003060990944504738,0.2885168790817261,-0.022826869040727615,,,0.024004019796848297,172928
258.7203559875488,0.0234375,6.479500734712929e-05,0.00019615975907072425,0.9833073616027832,677.0,2225,1763260267.739074,0.0067026661708951,0.38702529668807983,-0.001497466117143631,,,-0.01188973430544138,173184
258.77498054504395,,,,,,2226,1763260267.7936985,,,,500.0,500.0,,173290
258.94609355926514,0.0,33.10942077636719,0.00019608295406214893,0.0026795268058776855,677.0,2227,1763260267.9648116,0.00043117254972457886,0.36503833532333374,-0.0008672736585140228,,,0.002185612916946411,173312
259.54891061782837,,,,,,2231,1763260268.5676286,,,,500.0,500.0,,173790
260.24767899513245,0.005859375,0.0002077581884805113,0.0001955453190021217,0.8926587700843811,677.0,2235,1763260269.266397,0.004601111635565758,0.3348871171474457,-0.01093381643295288,,,-0.012586085125803947,174208
261.1021354198456,,,,,,2241,1763260270.1208534,,,,500.0,500.0,,174790
262.32374238967896,0.0234375,0.00038040545769035816,0.00019477726891636848,0.9896876215934753,677.0,2248,1763260271.3424604,0.005499584600329399,0.3259994089603424,-0.012901877984404564,,,0.028269892558455467,175488
262.714697599411,0.005859375,0.00020799419144168496,0.00019462365889921784,0.9383647441864014,677.0,2250,1763260271.7334156,0.002790099009871483,0.34005042910575867,0.004940547049045563,,,-0.010158291086554527,175744
263.21250891685486,0.0,0.002190125174820423,0.0001944700488820672,0.9744151830673218,677.0,2253,1763260272.231227,0.0007785661146044731,0.329560786485672,0.0032552890479564667,,,-0.0036239856854081154,176000
266.19726037979126,0.0,0.00029546100995503366,0.0001933179737534374,0.9820352792739868,676.0,2272,1763260275.2159784,0.0015752529725432396,0.29843080043792725,-0.015249062329530716,,,0.021416008472442627,177920
267.4552297592163,,,,,,2280,1763260276.4739478,,,,500.0,500.0,,178790
269.9057035446167,,,,,,2295,1763260278.9244215,,,,500.0,500.0,,180290
270.4608418941498,0.08984375,0.003933663479983807,0.00019170506857335567,0.9810512065887451,675.0,2298,1763260279.47956,0.01215211022645235,0.3293703496456146,0.012117482721805573,,,0.009752985090017319,180608
272.1628632545471,,,,,,2310,1763260281.1815813,,,,500.0,500.0,,181790
272.4734790325165,0.119140625,0.0019257760141044855,0.00019086021347902715,0.9302480220794678,676.0,2312,1763260281.492197,0.030487079173326492,0.30453985929489136,-0.025801435112953186,,,0.04798181727528572,182016
273.30206179618835,0.009765625,0.0014972240896895528,0.00019047618843615055,0.9922270178794861,676.0,2318,1763260282.3207798,0.0017078360542654991,0.3459545373916626,0.004274331033229828,,,-0.011855199001729488,182656
273.8881061077118,0.04296875,0.0038472148589789867,0.0001902457734104246,0.9279674291610718,676.0,2322,1763260282.906824,0.01100032776594162,0.29122331738471985,-0.01799573004245758,,,0.018199054524302483,183040
274.1125953197479,,,,,,2324,1763260283.1313133,,,,500.0,500.0,,183290
274.88751554489136,,,,,,2329,1763260283.9062335,,,,500.0,500.0,,183790
276.5679121017456,,,,,,2339,1763260285.58663,,,,500.0,500.0,,184790
277.40641617774963,0.0,0.0010671329218894243,0.00018894008826464415,0.9713966846466064,675.0,2343,1763260286.4251342,0.00264658872038126,0.32858315110206604,-0.014565698802471161,,,0.0076650409027934074,185216
278.30010652542114,0.025390625,0.0013550483854487538,0.00018863286823034286,0.98172527551651,675.0,2348,1763260287.3188245,0.0050187427550554276,0.39482471346855164,0.03225535526871681,,,-0.0021767430007457733,185728
279.1175653934479,,,,,,2354,1763260288.1362834,,,,500.0,500.0,,186290
280.62598609924316,0.0546875,0.0008470825850963593,0.00018771120812743902,0.9170932769775391,675.0,2363,1763260289.644704,0.009595314040780067,0.3692113161087036,-0.013384915888309479,,,0.017456594854593277,187264
284.8623204231262,0.0,146.78997802734375,0.00018617510795593262,0.011944115161895752,674.0,2389,1763260293.8810384,0.0014825612306594849,0.38854101300239563,0.0008111987262964249,,,-0.00013362616300582886,189824
290.89194893836975,0.0,0.0004439930780790746,0.00018387097225058824,0.9686416983604431,673.0,2426,1763260299.910667,0.0007164906710386276,0.3274955451488495,-0.0007847771048545837,,,0.00660027377307415,193664
291.4844479560852,0.080078125,0.0002472602645866573,0.00018364055722486228,0.98027104139328,673.0,2430,1763260300.503166,0.011562728323042393,0.3846219778060913,-0.007114369422197342,,,0.043103814125061035,194048
294.5092098712921,0.03515625,7.958555215736851e-05,0.00018248848209623247,0.9952837824821472,672.0,2449,1763260303.5279279,0.005373465828597546,0.31407734751701355,-0.010844895616173744,,,0.006095155142247677,195968
297.2827696800232,0.00390625,0.00044415725278668106,0.0001814900169847533,0.9829301834106445,672.0,2465,1763260306.3014877,0.0028739608824253082,0.36861735582351685,-0.0048049092292785645,,,0.007270900532603264,197632
301.78691506385803,0.021484375,0.00022440726752392948,0.00017980030679609627,0.9924309849739075,671.0,2493,1763260310.805633,0.005617041140794754,0.3277740776538849,-0.005426190793514252,,,0.007725721225142479,200448
303.5941140651703,,,,,,2506,1763260312.612832,,,,500.0,500.0,,201790
304.8294222354889,0.126953125,0.00021824271243531257,0.00017849462165031582,0.9016751050949097,671.0,2514,1763260313.8481402,0.013965127989649773,0.3265426754951477,-0.03779919818043709,,,-0.017499666661024094,202624
305.02488827705383,0.1171875,0.00021186203230172396,0.0001784178166417405,0.6797400712966919,671.0,2515,1763260314.0436063,0.024789173156023026,0.37507274746894836,-0.03674481809139252,,,0.06348578631877899,202752
305.77294278144836,0.0,0.0009681849041953683,0.00017811059660743922,0.9127109050750732,671.0,2520,1763260314.7916608,0.000719957984983921,0.3713694214820862,-0.014089524745941162,,,0.006554479710757732,203264
307.5926094055176,0.05859375,0.00474054180085659,0.00017734254652168602,0.9739019870758057,672.0,2533,1763260316.6113274,0.016286708414554596,0.3960168957710266,-0.06965040415525436,,,0.07482430338859558,204544
308.6530933380127,,,,,,2540,1763260317.6718113,,,,500.0,500.0,,205290
309.81609869003296,0.07421875,0.0001467991532990709,0.0001764976914273575,0.9960746169090271,671.0,2547,1763260318.8348167,0.02068510837852955,0.3448447585105896,-0.01742037758231163,,,-0.008022265508770943,205952
313.4823739528656,,,,,,2570,1763260322.501092,,,,500.0,500.0,,208290
313.6708333492279,0.0078125,48.2261848449707,0.0001750383962644264,0.06123107671737671,671.0,2571,1763260322.6895514,0.001581413671374321,0.3441835045814514,0.00966893881559372,,,0.020181428641080856,208384
314.62513995170593,0.076171875,0.0007773630786687136,0.0001746543712215498,0.9941349029541016,671.0,2577,1763260323.643858,0.023705581203103065,0.44651421904563904,-0.014750279486179352,,,0.059258535504341125,209024
319.3433771133423,0.126953125,0.0010476361494511366,0.00017273426055908203,0.9768494963645935,671.0,2608,1763260328.362095,0.01087584812194109,0.30378246307373047,-0.010190702974796295,,,-0.020508350804448128,212224
319.5489819049835,0.009765625,81.58927917480469,0.0001726574555505067,0.08764559030532837,671.0,2610,1763260328.5677,0.001824803650379181,0.31911027431488037,0.023032762110233307,,,-0.007300343364477158,212352
322.50567603111267,0.0,85.21804809570312,0.0001714285754133016,0.11365783214569092,671.0,2630,1763260331.524394,0.0006986204534769058,0.22388017177581787,-0.007421232759952545,,,0.006937805563211441,214400
323.43584871292114,0.126953125,0.0014729402028024197,0.00017104455037042499,0.9923334121704102,671.0,2636,1763260332.4545667,0.03471028804779053,0.30746686458587646,-0.005078066140413284,,,0.03939421474933624,215040
325.0452256202698,0.0,0.0008520791889168322,0.00017043011030182242,0.9941897392272949,671.0,2646,1763260334.0639436,1.0540708899497986e-05,0.3843817710876465,-0.00032244622707366943,,,-0.00021662935614585876,216064
325.2102007865906,0.138671875,0.0005893001216463745,0.0001703533052932471,0.9888610243797302,671.0,2647,1763260334.2289188,0.07158559560775757,0.3591700494289398,-0.05033078417181969,,,0.10722582042217255,216192
325.2629725933075,,,,,,2648,1763260334.2816906,,,,500.0,500.0,,216290
328.50331234931946,,,,,,2668,1763260337.5220304,,,,500.0,500.0,,218290
329.19692611694336,,,,,,2673,1763260338.2156441,,,,500.0,500.0,,218790
330.74775409698486,,,,,,2683,1763260339.766472,,,,500.0,500.0,,219790
331.5156919956207,0.03515625,0.000672350637614727,0.00016789554501883686,0.9852585792541504,671.0,2687,1763260340.53441,0.017433542758226395,0.385373592376709,-0.0586751326918602,,,0.08700001239776611,220288
331.7305257320404,0.0859375,0.002261803951114416,0.00016781874001026154,0.08068466186523438,671.0,2689,1763260340.7492437,0.012771022506058216,0.33014771342277527,-0.003593266010284424,,,0.032668519765138626,220416
332.1525981426239,,,,,,2692,1763260341.1713161,,,,500.0,500.0,,220790
338.4117398262024,,,,,,2732,1763260347.4304578,,,,500.0,500.0,,224790
341.63488602638245,0.00390625,3.9616734981536865,0.00016397848958149552,0.0303192138671875,670.0,2752,1763260350.653604,0.0012253634631633759,0.3076440989971161,-0.016363147646188736,,,0.002523554489016533,226816
342.3638379573822,0.0,68.95716857910156,0.00016367126954719424,0.052703261375427246,670.0,2757,1763260351.382556,0.001368185505270958,0.29644274711608887,-0.003289606422185898,,,0.020331893116235733,227328
344.47623014450073,0.0078125,147.6337127685547,0.0001627496094442904,0.10199230909347534,670.0,2772,1763260353.4949481,0.0033808760344982147,0.26498550176620483,0.0006155725568532944,,,0.0005609244108200073,228864
346.0368971824646,0.0,157.4543914794922,0.00016213516937568784,0.12212538719177246,670.0,2782,1763260355.0556152,7.793586701154709e-05,0.2567780613899231,-0.00198272243142128,,,-0.0009316960349678993,229888
346.2007255554199,0.1223958358168602,0.0004433784924913198,0.00016205837891902775,0.996117115020752,670.0,2783,1763260355.2194436,0.03471115231513977,0.3595659136772156,-0.03803544119000435,,,0.054550446569919586,230016
347.665087223053,0.029296875,0.00042257740278728306,0.00016144393885042518,0.9976751804351807,670.0,2793,1763260356.6838052,0.0030188364908099174,0.1972319334745407,-0.01238078624010086,,,0.0011443989351391792,231040
352.2859101295471,0.001953125,0.0005929229664616287,0.00015952381363604218,0.9915008544921875,671.0,2824,1763260361.3046281,0.003619454801082611,0.2539287507534027,0.004181325435638428,,,0.0033282339572906494,234240
354.9847962856293,0.0,0.0006871076766401529,0.00015837173850741237,0.9793515801429749,671.0,2843,1763260364.0035143,0.0009089522063732147,0.3368149995803833,0.0011480525135993958,,,0.0013926401734352112,236160
356.98051834106445,0.017578125,0.0001665889285504818,0.00015752688341308385,0.9960718750953674,671.0,2857,1763260365.9992363,0.0033844569697976112,0.28317058086395264,-0.019546091556549072,,,0.028718747198581696,237568
360.67600560188293,0.1484375,0.00016149628208950162,0.00015599078324157745,0.9961313605308533,671.0,2882,1763260369.6947236,0.026864927262067795,0.28224048018455505,-0.03882195055484772,,,-0.0029152734205126762,240128
361.85110354423523,0.0234375,83.23950958251953,0.00015552995319012552,0.1064908504486084,671.0,2890,1763260370.8698215,0.005154484882950783,0.29544126987457275,-0.02874685451388359,,,0.02114179916679859,240896
365.1513657569885,0.046875,0.00027339067310094833,0.00015422426804434508,0.9965394735336304,671.0,2911,1763260374.1700838,0.006870421580970287,0.26347866654396057,0.012622016482055187,,,-0.0024134861305356026,243072
370.8810820579529,0.009765625,171.32723999023438,0.00015192011778708547,0.12139928340911865,671.0,2949,1763260379.8998,0.0034509366378188133,0.26378917694091797,-0.002206893637776375,,,-0.001092257909476757,246912
372.70812582969666,0.025390625,0.00015537954459432513,0.0001512288727099076,0.9970600008964539,671.0,2960,1763260381.7268438,0.008877139538526535,0.31839126348495483,-0.019079580903053284,,,0.029734011739492416,248064
375.00954842567444,0.0833333358168602,0.0005253571434877813,0.00015030721260700375,0.9947059750556946,671.0,2975,1763260384.0282664,0.03126661852002144,0.23950639367103577,-0.009923816658556461,,,0.07146219909191132,249600
377.0201897621155,0.0625,0.00018949765944853425,0.00014946237206459045,0.9989460706710815,671.0,2989,1763260386.0389078,0.019761236384510994,0.24513810873031616,-0.014697279781103134,,,-0.008913720026612282,251008
378.262521982193,,,,,,2997,1763260387.28124,,,,500.0,500.0,,251790
380.37635016441345,,,,,,3011,1763260389.3950682,,,,500.0,500.0,,253290
386.4202983379364,,,,,,3051,1763260395.4390163,,,,500.0,500.0,,257290
386.8364591598511,0.0546875,0.00029547931626439095,0.00014554531662724912,0.997997522354126,671.0,3053,1763260395.8551772,0.02787008509039879,0.3665733337402344,0.029405532404780388,,,0.05315876752138138,257536
389.00738763809204,0.0,70.41419219970703,0.00014477726654149592,0.0564916729927063,670.0,3066,1763260398.0261056,0.0002539604902267456,0.27014851570129395,-0.001669442281126976,,,0.006402922794222832,258816
389.6177763938904,,,,,,3070,1763260398.6364944,,,,500.0,500.0,,259290
391.8705313205719,0.0,0.0005493804928846657,0.00014370199642144144,0.9897300004959106,670.0,3083,1763260400.8892493,0.0015923744067549706,0.22540204226970673,0.006566077470779419,,,0.0011356445029377937,260608
394.30936789512634,0.078125,0.0002249616663902998,0.0001427803363185376,0.9956280589103699,670.0,3098,1763260403.328086,0.028877990320324898,0.22287839651107788,-0.033641986548900604,,,0.0973140224814415,262144
395.07951974868774,0.021484375,0.0017606354085728526,0.0001424731162842363,0.9926044344902039,670.0,3103,1763260404.0982378,0.010768978856503963,0.3282511830329895,0.02708527445793152,,,0.010886895470321178,262656
398.766836643219,0.021484375,0.00043304896098561585,0.00014101382112130523,0.9963285326957703,670.0,3127,1763260407.7855546,0.004772711545228958,0.21779540181159973,-0.010368123650550842,,,0.018729383125901222,265088
398.969660282135,,,,,,3129,1763260407.9883783,,,,500.0,500.0,,265290
400.8401460647583,0.0625,0.0006074673729017377,0.0001401689660269767,0.9986380934715271,670.0,3141,1763260409.858864,0.018459100276231766,0.26011180877685547,-0.04664484038949013,,,0.055626362562179565,266496
401.2108805179596,0.078125,0.0013780816225335002,0.00014001535600982606,0.9203968048095703,670.0,3143,1763260410.2295985,0.006579766049981117,0.22748664021492004,0.00193047896027565,,,0.009329701773822308,266752
401.65146589279175,0.021484375,0.000590705603826791,0.00013986174599267542,0.99909907579422,670.0,3146,1763260410.670184,0.0013827495276927948,0.23682084679603577,-0.003465374931693077,,,0.01598474569618702,267008
405.45332860946655,0.015625,0.0003028104256372899,0.00013840245082974434,0.9992079734802246,669.0,3170,1763260414.4720466,0.0013682032003998756,0.23059408366680145,-0.002983957529067993,,,0.019478915259242058,269440
407.5278389453888,,,,,,3183,1763260416.546557,,,,500.0,500.0,,270790
408.34295439720154,,,,,,3188,1763260417.3616724,,,,500.0,500.0,,271290
413.01251125335693,,,,,,3217,1763260422.0312293,,,,500.0,500.0,,274290
414.1939034461975,0.001953125,0.00013192003825679421,0.0001350998500129208,0.9995796084403992,669.0,3224,1763260423.2126215,0.0012130439281463623,0.18423967063426971,-0.008234646171331406,,,0.010794062167406082,274944
417.95246505737305,,,,,,3247,1763260426.971183,,,,500.0,500.0,,277290
418.56007838249207,0.056640625,0.00017404049867764115,0.00013348694483283907,0.9981302618980408,668.0,3250,1763260427.5787964,0.010005258955061436,0.25356584787368774,0.020200632512569427,,,0.013515669852495193,277632
418.800568819046,,,,,,3252,1763260427.8192868,,,,500.0,500.0,,277790
419.3897433280945,0.033203125,0.00041725157643668354,0.0001331797247985378,0.9943920969963074,668.0,3255,1763260428.4084613,0.010524173267185688,0.28858092427253723,0.0025962237268686295,,,0.005765714682638645,278144
419.96741700172424,0.015625,0.0004104705585632473,0.00013294930977281183,0.9986912608146667,668.0,3259,1763260428.986135,0.0057731131091713905,0.27157530188560486,-0.007476300001144409,,,0.0019335979595780373,278528
421.881240606308,0.00390625,2.763036012649536,0.00013218125968705863,0.06675112247467041,668.0,3272,1763260430.8999586,0.0020827380940318108,0.25850358605384827,0.0024402588605880737,,,-0.012226906605064869,279808
422.4476583003998,0.04296875,0.0009540226892568171,0.00013195084466133267,0.9923372268676758,668.0,3275,1763260431.4663763,0.0024111391976475716,0.24701857566833496,-0.008101291954517365,,,0.006891614757478237,280192
422.5111393928528,,,,,,3276,1763260431.5298574,,,,500.0,500.0,,280290
425.6186635494232,,,,,,3296,1763260434.6373816,,,,500.0,500.0,,282290
426.2416949272156,0.0,0.00028996006585657597,0.00013049154949840158,0.9951125979423523,668.0,3299,1763260435.260413,2.423301339149475e-06,0.18888668715953827,-0.0006569549441337585,,,0.0005568899214267731,282624
432.13775062561035,0.041015625,0.0002654946001712233,0.00012811059423256665,0.9967315196990967,668.0,3338,1763260441.1564686,0.0007016006857156754,0.23821556568145752,0.005295690149068832,,,0.003597734495997429,286592
434.02282762527466,0.0,236.65272521972656,0.00012734254414681345,0.1268705129623413,668.0,3351,1763260443.0415456,0.0004815412685275078,0.1827104389667511,-0.0006110444664955139,,,0.004688619635999203,287872
434.892618894577,0.013671875,0.0007902553770691156,0.00012695851910393685,0.9970284700393677,668.0,3357,1763260443.911337,0.0031682346016168594,0.22526885569095612,-0.012036990374326706,,,0.009872199967503548,288512
435.2742943763733,,,,,,3360,1763260444.2930124,,,,500.0,500.0,,288790
440.7590796947479,0.0078125,0.001465281704440713,0.0001244239683728665,0.9695901274681091,669.0,3398,1763260449.7777977,0.0012296466156840324,0.3066234588623047,-0.0018446147441864014,,,0.017705146223306656,292736
441.1006407737732,0.072265625,0.000640244223177433,0.00012427035835571587,0.9977861642837524,669.0,3401,1763260450.1193588,0.0077935922890901566,0.2446345090866089,-0.02939281240105629,,,0.043558619916439056,292992
441.78889632225037,0.076171875,0.00022530529531650245,0.0001239631383214146,0.9988942742347717,669.0,3406,1763260450.8076143,0.0155190983787179,0.26544585824012756,-0.003416582942008972,,,-0.033848922699689865,293504
441.94241642951965,0.0546875,0.0006998321041464806,0.00012388633331283927,0.9954570531845093,669.0,3407,1763260450.9611344,0.009217975661158562,0.22546543180942535,-0.026456311345100403,,,0.03545494005084038,293632
443.6219766139984,,,,,,3419,1763260452.6406946,,,,500.0,500.0,,294790
444.73097109794617,0.0625,0.00017794579616747797,0.00012273425818420947,0.998092532157898,669.0,3426,1763260453.749689,0.00454575102776289,0.1481669396162033,0.00013686716556549072,,,0.0043641263619065285,295552
444.9435279369354,,,,,,3428,1763260453.962246,,,,500.0,500.0,,295790
446.06997179985046,0.0546875,0.0010041752830147743,0.00012219662312418222,0.9992018938064575,669.0,3435,1763260455.0886898,0.011622827500104904,0.21068285405635834,-0.028227029368281364,,,0.007290571928024292,296448
448.3337140083313,0.0,0.00018141884356737137,0.00012127496302127838,0.9992912411689758,669.0,3450,1763260457.352432,0.0010424461215734482,0.18621796369552612,-0.004364971071481705,,,0.009242003783583641,297984
448.5118908882141,0.037109375,0.00040195175097323954,0.00012119815801270306,0.9976980090141296,669.0,3451,1763260457.530609,0.006329396739602089,0.23751625418663025,-0.041455626487731934,,,0.06637376546859741,298112
450.1643307209015,0.0078125,0.0011528298491612077,0.00012050691293552518,0.9949793815612793,669.0,3462,1763260459.1830487,0.003033141605556011,0.20478588342666626,-0.0018918812274932861,,,-0.013105000369250774,299264
452.23128390312195,0.04296875,0.000777739507611841,0.00011966205784119666,0.9977703094482422,669.0,3476,1763260461.250002,0.008031077682971954,0.24143840372562408,-0.01374005526304245,,,-0.0005502048879861832,300672
452.70638132095337,0.04296875,0.0014618508284911513,0.00011950844782404602,0.9994577169418335,669.0,3479,1763260461.7250993,0.007694559171795845,0.204423725605011,0.017753910273313522,,,-0.0033624395728111267,300928
455.69408774375916,0.0,181.16896057128906,0.00011835637269541621,0.13929533958435059,669.0,3498,1763260464.7128057,0.0006174715235829353,0.3071328401565552,5.8069825172424316e-05,,,0.007968177087605,302848
456.49352192878723,0.033203125,31.1447811126709,0.00011804915266111493,0.1698969602584839,669.0,3503,1763260465.51224,0.002635347656905651,0.2093118131160736,3.439001739025116e-05,,,0.01374103780835867,303360
458.1107680797577,0.0,82.02191925048828,0.00011743471259251237,0.13040459156036377,669.0,3513,1763260467.129486,0.000561906024813652,0.21292191743850708,0.021676041185855865,,,-0.002588704228401184,304384
459.9998483657837,0.048828125,0.0007169494638219476,0.00011666666978271678,0.9965051412582397,669.0,3525,1763260469.0185664,0.010896727442741394,0.22935020923614502,0.009422197937965393,,,0.01998189091682434,305664
461.7761251926422,0.03515625,32.419647216796875,0.0001159754247055389,0.090237557888031,669.0,3537,1763260470.7948432,0.007122761569917202,0.26382914185523987,0.0016973447054624557,,,0.007374324835836887,306816
464.3351249694824,0.0546875,0.0005041110562160611,0.00011490015458548442,0.9963814616203308,669.0,3554,1763260473.353843,0.012850828468799591,0.20985174179077148,-0.00493776798248291,,,-0.028542356565594673,308608
464.5103328227997,0.03515625,0.0007880289922468364,0.0001148233495769091,0.994813859462738,669.0,3555,1763260473.5290508,0.006303694099187851,0.23649661242961884,-0.007369484752416611,,,0.024981658905744553,308736
467.3935580253601,,,,,,3576,1763260476.412276,,,,500.0,500.0,,310790
467.7202317714691,0.033203125,0.00038437184412032366,0.00011344085942255333,0.9978645443916321,669.0,3578,1763260476.7389498,0.01696864888072014,0.18616408109664917,-0.012585766613483429,,,0.07522650808095932,311040
468.06122303009033,0.0,21.543331146240234,0.00011328724940540269,0.047527194023132324,669.0,3581,1763260477.079941,0.00011233612895011902,0.16044850647449493,0.0009744316339492798,,,-0.000997522845864296,311296
469.25274085998535,0.005859375,0.0019166914280503988,0.00011274961434537545,0.993708074092865,669.0,3589,1763260478.2714589,0.00047563202679157257,0.12046355754137039,-0.00394873321056366,,,0.0038188770413398743,312192
472.6211853027344,0.048828125,0.00046229740837588906,0.00011129031918244436,0.9965256452560425,670.0,3613,1763260481.6399033,0.004377986304461956,0.14391055703163147,-0.013252541422843933,,,-0.002237941138446331,314624
473.76429200172424,0.060546875,0.00022638440714217722,0.00011075269139837474,0.9995474219322205,670.0,3622,1763260482.78301,0.01140209287405014,0.285636305809021,-0.01626557484269142,,,0.015253279358148575,315520
476.0594780445099,0.0,65.03417205810547,0.00010967742127832025,0.09759533405303955,671.0,3640,1763260485.078196,0.0004893308505415916,0.26001426577568054,0.004257906228303909,,,0.007465154863893986,317312
478.20933961868286,0.00390625,0.00023804335796739906,0.00010867895616684109,0.9995099306106567,671.0,3656,1763260487.2280576,0.0028334176167845726,0.24044790863990784,0.009538011625409126,,,-0.009377365000545979,318976
479.86667227745056,,,,,,3669,1763260488.8853903,,,,500.0,500.0,,320290
481.16980838775635,,,,,,3679,1763260490.1885264,,,,500.0,500.0,,321290
481.6602478027344,,,,,,3683,1763260490.6789658,,,,500.0,500.0,,321790
481.8017554283142,0.00390625,82.88970947265625,0.00010698924597818404,0.015074193477630615,672.0,3684,1763260490.8204734,0.0020051384344697,0.28279024362564087,-0.014874041080474854,,,0.007554340176284313,321792
485.3387041091919,0.03125,0.00033664493821561337,0.000105299535789527,0.9974715113639832,673.0,3711,1763260494.357422,0.0024152295663952827,0.20548062026500702,-0.01592010073363781,,,-0.010682162828743458,324608
485.53321290016174,,,,,,3713,1763260494.551931,,,,500.0,500.0,,324790
485.8388056755066,0.03125,0.00036934780655428767,0.00010506912803975865,0.9985003471374512,673.0,3715,1763260494.8575237,0.013202792964875698,0.25149795413017273,-0.009028751403093338,,,0.05708887800574303,324992
487.9263620376587,0.0,0.0009122398332692683,0.00010407066292827949,0.9978688359260559,674.0,3731,1763260496.94508,0.0008042482659220695,0.24076884984970093,0.00024215877056121826,,,0.01023739855736494,326656
488.27401065826416,0.005859375,133.84519958496094,0.00010391705291112885,0.17417937517166138,674.0,3734,1763260497.2927287,0.002091730944812298,0.2475595772266388,-0.0034148655831813812,,,-0.017704665660858154,326912
491.0341908931732,0.068359375,0.0003252202004659921,0.0001026113677653484,0.997002899646759,674.0,3755,1763260500.052909,0.021812742576003075,0.23207424581050873,-0.005853563547134399,,,0.015182467177510262,329088
493.70309591293335,0.076171875,0.00018444018496666104,0.00010138248762814328,0.9982087016105652,675.0,3775,1763260502.721814,0.008883473463356495,0.25519102811813354,-0.02473124861717224,,,0.000791420228779316,331136
494.24331760406494,0.08984375,0.00045574919204227626,0.00010115207260241732,0.9984201192855835,675.0,3779,1763260503.2620356,0.03061823360621929,0.21343013644218445,-0.028566956520080566,,,0.07117237150669098,331520
