charts/episodic_return,global_step
19,19
21,40
12,52
16,68
9,77
24,101
48,149
17,166
19,185
10,195
10,205
15,220
22,242
45,287
12,299
24,323
16,339
17,356
46,402
44,446
19,465
10,475
13,488
18,506
23,529
25,554
21,575
10,585
20,605
20,625
23,648
33,681
21,702
21,723
44,767
56,823
25,848
29,877
14,891
11,902
17,919
37,956
20,976
19,995
13,1008
34,1042
58,1100
16,1116
20,1136
19,1155
16,1171
14,1185
17,1202
32,1234
40,1274
33,1307
26,1333
15,1348
15,1363
34,1397
13,1410
17,1427
11,1438
22,1460
10,1470
16,1486
12,1498
22,1520
13,1533
18,1551
17,1568
12,1580
11,1591
20,1611
19,1630
16,1646
13,1659
13,1672
9,1681
12,1693
13,1706
11,1717
16,1733
11,1744
8,1752
9,1761
10,1771
22,1793
11,1804
31,1835
15,1850
14,1864
16,1880
10,1890
15,1905
15,1920
11,1931
12,1943
22,1965
10,1975
12,1987
12,1999
14,2013
13,2026
14,2040
13,2053
12,2065
11,2076
12,2088
14,2102
15,2117
13,2130
18,2148
10,2158
13,2171
12,2183
10,2193
9,2202
9,2211
14,2225
14,2239
9,2248
17,2265
9,2274
14,2288
20,2308
11,2319
21,2340
15,2355
14,2369
12,2381
15,2396
12,2408
15,2423
10,2433
36,2469
11,2480
11,2491
14,2505
9,2514
12,2526
11,2537
12,2549
11,2560
9,2569
11,2580
17,2597
11,2608
12,2620
9,2629
14,2643
12,2655
16,2671
17,2688
16,2704
12,2716
14,2730
13,2743
14,2757
12,2769
23,2792
21,2813
10,2823
18,2841
13,2854
12,2866
18,2884
9,2893
11,2904
13,2917
11,2928
18,2946
16,2962
14,2976
11,2987
17,3004
17,3021
14,3035
11,3046
13,3059
11,3070
16,3086
20,3106
16,3122
20,3142
39,3181
33,3214
19,3233
28,3261
22,3283
17,3300
27,3327
21,3348
28,3376
13,3389
26,3415
27,3442
21,3463
15,3478
21,3499
22,3521
17,3538
28,3566
16,3582
35,3617
30,3647
27,3674
21,3695
38,3733
38,3771
31,3802
25,3827
41,3868
38,3906
32,3938
35,3973
27,4000
35,4035
54,4089
31,4120
20,4140
35,4175
49,4224
67,4291
48,4339
46,4385
75,4460
64,4524
112,4636
46,4682
129,4811
61,4872
87,4959
54,5013
33,5046
41,5087
30,5117
81,5198
37,5235
32,5267
41,5308
45,5353
60,5413
48,5461
57,5518
84,5602
63,5665
100,5765
66,5831
58,5889
43,5932
31,5963
64,6027
114,6141
64,6205
105,6310
44,6354
44,6398
69,6467
86,6553
53,6606
38,6644
41,6685
37,6722
62,6784
46,6830
59,6889
27,6916
56,6972
76,7048
37,7085
166,7251
67,7318
42,7360
37,7397
42,7439
66,7505
84,7589
72,7661
53,7714
112,7826
61,7887
60,7947
83,8030
73,8103
50,8153
57,8210
65,8275
69,8344
91,8435
56,8491
59,8550
63,8613
68,8681
48,8729
47,8776
58,8834
40,8874
50,8924
59,8983
47,9030
152,9182
92,9274
35,9309
106,9415
184,9599
126,9725
77,9802
163,9965
179,10144
37,10181
62,10243
58,10301
46,10347
37,10384
68,10452
79,10531
44,10575
69,10644
58,10702
96,10798
71,10869
60,10929
93,11022
122,11144
52,11196
54,11250
47,11297
103,11400
51,11451
67,11518
53,11571
42,11613
64,11677
122,11799
91,11890
52,11942
64,12006
51,12057
37,12094
39,12133
92,12225
39,12264
87,12351
32,12383
54,12437
30,12467
73,12540
69,12609
52,12661
38,12699
34,12733
65,12798
93,12891
39,12930
52,12982
90,13072
54,13126
75,13201
124,13325
60,13385
78,13463
87,13550
70,13620
70,13690
36,13726
81,13807
67,13874
64,13938
44,13982
100,14082
54,14136
59,14195
45,14240
40,14280
49,14329
59,14388
42,14430
89,14519
64,14583
76,14659
32,14691
42,14733
153,14886
36,14922
43,14965
106,15071
49,15120
52,15172
92,15264
59,15323
52,15375
54,15429
78,15507
75,15582
61,15643
49,15692
42,15734
45,15779
48,15827
54,15881
50,15931
41,15972
98,16070
52,16122
46,16168
48,16216
49,16265
30,16295
61,16356
38,16394
116,16510
41,16551
49,16600
37,16637
57,16694
47,16741
39,16780
38,16818
46,16864
31,16895
32,16927
45,16972
37,17009
52,17061
32,17093
47,17140
47,17187
89,17276
43,17319
42,17361
37,17398
41,17439
46,17485
48,17533
68,17601
38,17639
37,17676
47,17723
43,17766
40,17806
52,17858
55,17913
39,17952
42,17994
65,18059
34,18093
28,18121
41,18162
43,18205
52,18257
92,18349
76,18425
55,18480
56,18536
65,18601
39,18640
71,18711
73,18784
31,18815
57,18872
62,18934
31,18965
45,19010
48,19058
55,19113
27,19140
50,19190
42,19232
34,19266
41,19307
49,19356
57,19413
56,19469
46,19515
126,19641
29,19670
40,19710
45,19755
76,19831
53,19884
265,20149
64,20213
39,20252
58,20310
74,20384
77,20461
67,20528
73,20601
170,20771
106,20877
168,21045
138,21183
70,21253
85,21338
76,21414
106,21520
50,21570
81,21651
61,21712
118,21830
85,21915
107,22022
186,22208
112,22320
223,22543
134,22677
224,22901
182,23083
160,23243
177,23420
88,23508
122,23630
277,23907
286,24193
17,24210
249,24459
128,24587
390,24977
50,25027
143,25170
167,25337
189,25526
119,25645
169,25814
85,25899
162,26061
251,26312
100,26412
30,26442
324,26766
90,26856
265,27121
55,27176
126,27302
83,27385
242,27627
130,27757
251,28008
169,28177
72,28249
106,28355
391,28746
229,28975
146,29121
182,29303
39,29342
135,29477
141,29618
171,29789
133,29922
155,30077
38,30115
157,30272
149,30421
152,30573
148,30721
131,30852
152,31004
136,31140
143,31283
121,31404
120,31524
126,31650
107,31757
111,31868
108,31976
126,32102
125,32227
125,32352
121,32473
124,32597
130,32727
111,32838
107,32945
110,33055
103,33158
113,33271
121,33392
108,33500
117,33617
98,33715
102,33817
112,33929
125,34054
128,34182
129,34311
131,34442
137,34579
20,34599
117,34716
122,34838
132,34970
121,35091
147,35238
141,35379
163,35542
185,35727
117,35844
163,36007
157,36164
185,36349
183,36532
204,36736
231,36967
195,37162
181,37343
403,37746
141,37887
475,38362
