losses/old_approx_kl,global_step,losses/approx_kl,charts/episodic_length,losses/value_loss,_step,losses/policy_loss,losses/clipfrac,losses/explained_variance,_runtime,charts/learning_rate,charts/SPS,losses/entropy,_timestamp,charts/episodic_return
-0.009084658697247505,20096,0.0017931461334228516,,0.3840615749359131,559,-0.010358750820159912,0.0,0.9962912201881409,25.93017339706421,0.00028801843291148543,1014.0,0.4113807678222656,1763260037.6478934,
,20535,,69.0,,568,,,,26.295900344848633,,,,1763260038.0136204,69.0
0.009653829038143158,22144,0.0011317618191242218,,2.3881373405456543,595,0.009420426562428474,0.0,-0.013979911804199219,27.846017837524414,0.0002867895527742803,1018.0,0.4647635221481323,1763260039.5637379,
,23467,,130.0,,614,,,,29.030254364013672,,,,1763260040.7479744,130.0
0.016214519739151,24704,0.0014946544542908669,,3.475304365158081,630,-0.01982385292649269,0.0,0.6628655195236206,30.17529320716858,0.0002852534526027739,1026.0,0.4676104485988617,1763260041.8930132,
-0.0037243207916617393,25088,0.00020485837012529373,,9.055903434753418,636,-0.0015112776309251785,0.0,0.5424970388412476,30.51367974281311,0.00028502303757704794,1028.0,0.5809195637702942,1763260042.2313998,
0.02195056527853012,25472,0.0049162860959768295,,1.528301477432251,640,-0.015086397528648376,0.0078125,0.9934337139129639,30.845134973526,0.000284792622551322,1029.0,0.5507204532623291,1763260042.562855,
0.004578899592161179,26240,0.00024690479040145874,,8.29662799835205,650,-0.0004965737462043762,0.0,0.12216871976852417,31.549927473068237,0.00028433179249987006,1031.0,0.5838050246238708,1763260043.2676475,
0.035903267562389374,27264,0.019044198095798492,,0.20407509803771973,664,-0.02611709199845791,0.03125,0.9820390939712524,32.4747531414032,0.0002837173524312675,1034.0,0.5924510359764099,1763260044.1924732,
0.02877632901072502,28416,0.0022697141394019127,,37.118446350097656,684,-0.002694050781428814,0.0,0.10183006525039673,33.49419140815735,0.0002830261073540896,1037.0,0.4964956045150757,1763260045.2119114,
-0.0016383938491344452,28800,0.0001742783933877945,,0.22696909308433533,689,-0.0034273043274879456,0.0,0.28915613889694214,33.82798886299133,0.00028279569232836366,1039.0,0.569656491279602,1763260045.545709,
0.013435774482786655,29440,0.003594963811337948,,0.24144738912582397,698,-0.03120347484946251,0.0,0.9043883085250854,34.423088788986206,0.00028241166728548706,1039.0,0.5506393909454346,1763260046.1408088,
,30075,,136.0,,707,,,,34.9136004447937,,,,1763260046.6313205,136.0
-0.010805414989590645,31360,0.004395974799990654,,32.55268096923828,729,0.0308566652238369,0.001953125,0.5403050184249878,36.16884756088257,0.00028125959215685725,1043.0,0.6093108654022217,1763260047.8865676,
0.010902482084929943,33024,0.009051823057234287,,0.11552892625331879,757,0.05386306345462799,0.0625,0.9890645146369934,37.74139189720154,0.0002802611270453781,1044.0,0.5786990523338318,1763260049.459112,
,33370,,170.0,,762,,,,37.99983191490173,,,,1763260049.717552,170.0
-5.4397620260715485e-05,33664,0.005425502546131611,,2.971069812774658,767,-0.0017206612974405289,0.001953125,0.2613305449485779,38.30486297607422,0.0002798771020025015,1045.0,0.5835356116294861,1763260050.022583,
0.0328826978802681,34176,0.014906029216945171,,1.530326247215271,775,0.03809606283903122,0.060546875,0.7796761989593506,38.78774929046631,0.0002795698819682002,1045.0,0.5766879320144653,1763260050.5054693,
,34952,,134.0,,788,,,,39.50142049789429,,,,1763260051.2191405,134.0
-0.003675786778330803,35584,0.0014135148376226425,,8.721936225891113,797,-0.015602070838212967,0.0,0.7363463640213013,40.05771994590759,0.0002787250268738717,1048.0,0.6225618720054626,1763260051.77544,
0.009334909729659557,36096,0.008364544250071049,,4.669572353363037,806,-0.02917547896504402,0.048828125,0.0013065934181213379,40.54094934463501,0.0002784178068395704,1048.0,0.47207361459732056,1763260052.2586694,
,36766,,189.0,,815,,,,41.139002561569214,,,,1763260052.8567226,189.0
,39880,,152.0,,863,,,,44.05390453338623,,,,1763260055.7716246,152.0
-0.007994506508111954,40448,0.008414866402745247,,0.16825082898139954,872,-0.018469316884875298,0.056640625,0.9353330135345459,44.63523244857788,0.00027580646565183997,1049.0,0.5358380079269409,1763260056.3529525,
0.026551667600870132,40704,0.0048323264345526695,,0.8996531963348389,876,-0.023402271792292595,0.001953125,0.9567212462425232,44.91760516166687,0.00027565285563468933,1048.0,0.5958878397941589,1763260056.6353252,
-0.0011178012937307358,43136,0.000888599082827568,,6.264402389526367,922,0.004691198468208313,0.0,0.9850364327430725,47.2989239692688,0.00027419356047175825,1047.0,0.5714675188064575,1763260059.016644,
-0.0055750589817762375,43648,0.0025940854102373123,,0.23869910836219788,930,-0.01806766912341118,0.0,0.9873152375221252,47.74988007545471,0.00027388634043745697,1048.0,0.5836363434791565,1763260059.4676,
,44110,,68.0,,938,,,,48.172513246536255,,,,1763260059.8902333,68.0
0.004210592247545719,44288,0.00039485376328229904,,5.441500186920166,941,0.0020682630129158497,0.0,0.913266658782959,48.36908578872681,0.00027350231539458036,1048.0,0.5123307704925537,1763260060.0868058,
,44302,,69.0,,942,,,,48.37663459777832,,,,1763260060.0943546,69.0
0.010046472772955894,44672,0.0017147604376077652,,9.439237594604492,948,0.0013035573065280914,0.0,0.833246648311615,48.70997405052185,0.0002732719003688544,1048.0,0.5002562403678894,1763260060.427694,
0.010841474868357182,46080,0.0017988281324505806,,27.936044692993164,974,-0.006958063691854477,0.00390625,0.004168331623077393,50.07232356071472,0.0002724270452745259,1048.0,0.5479366183280945,1763260061.7900436,
,46361,,61.0,,980,,,,50.31119918823242,,,,1763260062.0289192,61.0
-0.0031869029626250267,46720,0.00034634117037057877,,19.745410919189453,985,0.0005590915679931641,0.0,0.06531620025634766,50.6370804309845,0.0002720430202316493,1049.0,0.5378251671791077,1763260062.3548005,
0.03688272088766098,47360,0.01080386433750391,,0.1991911381483078,995,-0.051787398755550385,0.05078125,0.22748726606369019,51.231284856796265,0.0002716589951887727,1049.0,0.5086902379989624,1763260062.949005,
-0.013192132115364075,47616,0.020718827843666077,,0.18523843586444855,997,-0.044172242283821106,0.05078125,0.9970995187759399,51.454219579696655,0.00027150538517162204,1050.0,0.521828293800354,1763260063.1719396,
0.004967283457517624,49280,0.0022263843566179276,,1.741454839706421,1015,0.003406282514333725,0.0,0.990577757358551,52.96335554122925,0.0002705069200601429,1051.0,0.5445808172225952,1763260064.6810756,
0.02603127248585224,50944,0.009488554671406746,,0.2617112398147583,1031,-0.04128626734018326,0.01171875,0.9929471015930176,54.475770235061646,0.0002695084549486637,1053.0,0.5494301319122314,1763260066.1934903,
,52776,,500.0,,1050,,,,56.056772232055664,,,,1763260067.7744923,500.0
-0.007232850417494774,53120,0.0011446475982666016,,0.014847839251160622,1053,-0.005258709192276001,0.0,0.9517530798912048,56.37826609611511,0.00026820276980288327,1056.0,0.5148852467536926,1763260068.0959861,
-0.0020248908549547195,53632,0.002908661961555481,,0.012241016142070293,1058,-0.01143798977136612,0.013671875,0.8997299075126648,56.8538556098938,0.000267895549768582,1056.0,0.4976140558719635,1763260068.5715756,
-0.002735363319516182,56192,0.010690002702176571,,0.0045014419592916965,1083,-0.03133416548371315,0.08203125,0.591452956199646,59.143105030059814,0.0002663594495970756,1059.0,0.41609418392181396,1763260070.860825,
0.06574144214391708,56960,0.029700327664613724,,0.01833842694759369,1091,-0.0785011276602745,0.060546875,0.6179723739624023,59.84545350074768,0.00026589861954562366,1060.0,0.3933789134025574,1763260071.5631735,
0.004720618017017841,58496,0.0015344740822911263,,0.010168800130486488,1106,-0.010669076815247536,0.015625,0.6833131313323975,61.20825147628784,0.0002649769594427198,1061.0,0.38238152861595154,1763260072.9259715,
0.021721545606851578,59776,0.007711369544267654,500.0,122.86176300048828,1118,0.000402938574552536,0.021484375,2.092123031616211e-05,62.3487024307251,0.0002642089093569666,1062.0,0.36531931161880493,1763260074.0664225,500.0
-0.0047958046197891235,60544,0.0007083192467689514,,2.0560113625833765e-05,1125,0.0012991726398468018,0.00390625,0.7326712608337402,63.05902910232544,0.0002637480793055147,1063.0,0.3430614471435547,1763260074.7767491,
0.0021437527611851692,61312,0.00016371440142393112,,1.806557297706604,1133,9.11131501197815e-05,0.0,0.001649320125579834,63.75227236747742,0.00026328724925406277,1063.0,0.3332297205924988,1763260075.4699924,
0.06769108027219772,62592,0.023983709514141083,,7.628256571479142e-05,1145,-0.027306102216243744,0.09765625,0.8292189836502075,64.90525603294373,0.00026251919916830957,1064.0,0.32908716797828674,1763260076.622976,
0.010601343587040901,64512,0.015782911330461502,,0.005943287163972855,1164,0.005829863250255585,0.0703125,0.7340336441993713,66.62097430229187,0.00026136712403967977,1066.0,0.28879600763320923,1763260078.3386943,
-0.013548069633543491,64640,0.006123174913227558,,0.0004417929449118674,1165,-0.009684503078460693,0.03125,0.7270175218582153,66.72963857650757,0.00026129031903110445,1066.0,0.32097670435905457,1763260078.4473586,
-0.02934633381664753,65280,0.006712779402732849,,0.04840468615293503,1172,-0.0012931972742080688,0.03125,0.00014162063598632812,67.32273864746094,0.00026090629398822784,1066.0,0.34914493560791016,1763260079.0404587,
,66276,,500.0,,1181,,,,68.1671245098114,,,,1763260079.8848445,500.0
,66776,,500.0,,1186,,,,68.6058828830719,,,,1763260080.323603,500.0
0.013520631939172745,67840,0.0019456371665000916,,34.670780181884766,1197,0.006867758929729462,0.03125,0.0020137429237365723,69.6156268119812,0.00025937019381672144,1068.0,0.19348371028900146,1763260081.3333468,
0.019352875649929047,69504,0.007734411396086216,,0.0031476300209760666,1213,-0.02031102031469345,0.025390625,0.851129412651062,71.12430691719055,0.0002583717287052423,1069.0,0.1882951706647873,1763260082.842027,
-0.008752986788749695,69760,0.00020474940538406372,,5.976971806376241e-05,1215,0.0077677518129348755,0.0,0.06217622756958008,71.34729480743408,0.00025821811868809164,1069.0,0.24223487079143524,1763260083.0650148,
-0.006078467704355717,70784,0.003065054304897785,,136.26268005371094,1226,-0.0023264046758413315,0.00390625,0.0006940364837646484,72.25345587730408,0.0002576036786194891,1070.0,0.2937255799770355,1763260083.971176,
,71276,,500.0,,1230,,,,72.62040376663208,,,,1763260084.3381238,500.0
-0.001772516407072544,71680,0.00040463078767061234,,6.219134229468182e-05,1234,-0.002325601875782013,0.0,0.7595921754837036,73.02716946601868,0.00025706604355946183,1071.0,0.26842305064201355,1763260084.7448895,
,72776,,500.0,,1245,,,,73.97911334037781,,,,1763260085.6968334,500.0
0.07746635377407074,73728,0.021199170500040054,,0.0002544814778957516,1254,-0.027713794261217117,0.06640625,0.32203972339630127,74.8724160194397,0.0002558371634222567,1072.0,0.28202810883522034,1763260086.590136,
-0.00325112696737051,75392,0.0007374687120318413,,2.102541923522949,1271,0.001352459192276001,0.001953125,0.00568699836730957,76.39687013626099,0.00025483869831077754,1072.0,0.2089369297027588,1763260088.1145902,
0.003636742942035198,78336,0.00038699712604284286,,0.06033993139863014,1299,6.140768527984619e-05,0.013671875,0.006137728691101074,79.02553939819336,0.0002530721831135452,1074.0,0.20053841173648834,1763260090.7432594,
0.04413525387644768,82432,0.013545655645430088,,0.0003230272268410772,1339,-0.04151996970176697,0.076171875,0.9888516664505005,82.71074604988098,0.0002506144519429654,1076.0,0.2087535262107849,1763260094.428466,
0.08355632424354553,82560,0.05730710178613663,,0.0004271927464287728,1340,0.012856736779212952,0.166015625,0.9209572672843933,82.82074904441833,0.00025053764693439007,1076.0,0.22297894954681396,1763260094.538469,
-0.008967365138232708,83456,0.0009032608941197395,,0.00025461334735155106,1349,0.010130755603313446,0.033203125,0.9911358952522278,83.6428735256195,0.0002500000118743628,1076.0,0.15485678613185883,1763260095.3605936,
0.009587973356246948,84864,0.006969122216105461,,44.04658889770508,1363,0.02494317851960659,0.041015625,0.03290605545043945,84.89842295646667,0.0002491551567800343,1077.0,0.24059058725833893,1763260096.616143,
0.015274705365300179,85120,0.0017569493502378464,,0.0009337274241261184,1365,-0.01256553828716278,0.0,0.8848823308944702,85.11942386627197,0.00024900154676288366,1077.0,0.23218588531017303,1763260096.837144,
0.0056780800223350525,85632,0.0023777056485414505,,0.0015862558502703905,1370,-0.01273115910589695,0.033203125,0.8943418264389038,85.58296465873718,0.0002486943267285824,1077.0,0.2805309295654297,1763260097.3006847,
-0.030551977455615997,86656,0.01668916456401348,,0.0010630425531417131,1380,0.0422062873840332,0.111328125,0.2520902752876282,86.48958778381348,0.0002480798866599798,1078.0,0.21254771947860718,1763260098.2073078,
,86776,,500.0,,1381,,,,86.52987360954285,,,,1763260098.2475936,500.0
0.0888698548078537,87424,0.028704218566417694,,8.944376895669848e-05,1388,-0.05507982522249222,0.078125,0.9832653999328613,87.19690203666687,0.0002476190566085279,1078.0,0.17215560376644135,1763260098.914622,
0.0023596445098519325,88192,0.0007124999538064003,,0.001094647916033864,1395,-0.005988508462905884,0.005859375,0.7560758590698242,87.8999605178833,0.000247158226557076,1078.0,0.21604909002780914,1763260099.6176805,
0.003006136044859886,88576,0.0032663848251104355,,0.000475187785923481,1399,-0.004685975611209869,0.0546875,0.6753970384597778,88.23352122306824,0.00024692781153135,1078.0,0.22160093486309052,1763260099.9512413,
0.021433603018522263,89216,0.002295725978910923,,0.0010482107754796743,1405,-0.023657020181417465,0.05859375,0.8905235528945923,88.82396912574768,0.0002465437864884734,1078.0,0.2584841251373291,1763260100.5416892,
0.008250419981777668,92032,0.0038888538256287575,,0.000822896312456578,1432,-0.011157587170600891,0.021484375,0.9903854727745056,91.3413290977478,0.00024485407629981637,1079.0,0.24149207770824432,1763260103.0590491,
0.004400013945996761,92160,0.001499551348388195,,0.0014877625508233905,1433,0.00565357506275177,0.001953125,0.9669433236122131,91.45054221153259,0.00024477727129124105,1079.0,0.3062874674797058,1763260103.1682622,
0.004708884283900261,94336,0.0002454649657011032,,0.023516589775681496,1455,-0.003971737809479237,0.00390625,0.023077428340911865,93.39624238014221,0.0002434715861454606,1080.0,0.2075556069612503,1763260105.1139624,
0.00495811365544796,94464,0.0019407738000154495,,0.0005918757524341345,1456,-0.010204944759607315,0.005859375,0.996364414691925,93.50671291351318,0.00024339478113688529,1080.0,0.19768227636814117,1763260105.224433,
0.019343774765729904,94592,0.005101730115711689,,0.00032306104549206793,1457,-0.020381301641464233,0.015625,0.9702479243278503,93.61678671836853,0.00024331797612830997,1081.0,0.3004358410835266,1763260105.3345068,
-0.0326729416847229,100352,0.004874196834862232,,144.3954620361328,1514,-0.005195504054427147,0.041015625,0.02251565456390381,98.83822894096375,0.00023986175074242055,1082.0,0.2874210476875305,1763260110.555949,
0.10030680894851685,101120,0.03224329650402069,,0.0015699199866503477,1521,-0.06787886470556259,0.14453125,0.8379793763160706,99.50911235809326,0.00023940092069096863,1082.0,0.2699315547943115,1763260111.2268324,
0.0473187118768692,101504,0.01726715639233589,,0.0008640739833936095,1525,-0.03821625933051109,0.11328125,0.9883352518081665,99.84327054023743,0.00023917050566524267,1082.0,0.24759310483932495,1763260111.5609906,
0.01299359928816557,101760,0.009363383986055851,,0.0005776780308224261,1527,-0.002020403742790222,0.017578125,-0.46606922149658203,100.06322622299194,0.00023901689564809203,1083.0,0.20374447107315063,1763260111.7809463,
0.013686582446098328,101888,0.003855236805975437,,2.0855114459991455,1529,-0.01813323050737381,0.02734375,0.02990621328353882,100.17722201347351,0.0002389400906395167,1083.0,0.19444707036018372,1763260111.894942,
-0.0016258228570222855,102400,0.00017637945711612701,,0.005659915506839752,1534,0.0015631094574928284,0.001953125,0.05138599872589111,100.63885140419006,0.00023863287060521543,1083.0,0.17962613701820374,1763260112.3565714,
0.06670822203159332,102656,0.029037905856966972,,0.0010439060861244798,1536,-0.021167069673538208,0.138671875,0.9576107263565063,100.858731508255,0.0002384792605880648,1083.0,0.21092842519283295,1763260112.5764515,
-0.010242260061204433,103296,0.001062297262251377,,0.0434279702603817,1543,0.001468803733587265,0.03515625,0.014310002326965332,101.4533097743988,0.0002380952355451882,1083.0,0.21207524836063385,1763260113.1710298,
0.034105975180864334,103552,0.005364640615880489,,0.0005149142234586179,1545,-0.015794023871421814,0.025390625,0.9784529209136963,101.67352938652039,0.00023794162552803755,1083.0,0.23080363869667053,1763260113.3912494,
0.011989331804215908,103680,0.0006944211199879646,,0.0008588843629695475,1546,-0.014570094645023346,0.0,0.8556174039840698,101.78316926956177,0.00023786482051946223,1083.0,0.23949111998081207,1763260113.5008893,
0.006790176033973694,104832,0.004359010607004166,,0.13990429043769836,1558,-0.007454991340637207,0.033203125,0.08648121356964111,102.80130195617676,0.00023717357544228435,1084.0,0.17884120345115662,1763260114.519022,
-0.005996145308017731,104960,0.03667733073234558,,0.0007753054378554225,1559,0.014279752969741821,0.08984375,0.9946340918540955,102.91101908683777,0.00023709677043370903,1084.0,0.19922718405723572,1763260114.628739,
-0.006535841152071953,105344,0.01944039948284626,,0.02335745096206665,1563,0.10399042069911957,0.078125,0.06087934970855713,103.23108005523682,0.00023686635540798306,1084.0,0.18582315742969513,1763260114.9488,
-0.008058253675699234,105728,0.0018455814570188522,,0.0009359774994663894,1566,0.00034485943615436554,0.021484375,0.8576822280883789,103.59796619415283,0.0002366359403822571,1084.0,0.2802295982837677,1763260115.3156862,
0.005336036905646324,108032,0.006158765405416489,,0.00042251584818586707,1588,-0.0019481629133224487,0.017578125,0.9971358180046082,105.59449815750122,0.00023525345022790134,1085.0,0.26509302854537964,1763260117.3122182,
-0.010261601768434048,108160,0.01121798250824213,,0.0021398188546299934,1589,0.004111718386411667,0.123046875,0.9331158399581909,105.70542311668396,0.00023517664521932602,1086.0,0.2704244554042816,1763260117.4231431,
0.00926637090742588,108928,0.0306385587900877,,0.00015026975597720593,1597,0.05461884289979935,0.0755208358168602,0.9960315823554993,106.35944509506226,0.0002347158151678741,1086.0,0.16163155436515808,1763260118.0771651,
0.015559454448521137,109952,0.0046786535531282425,,0.0001482613879488781,1607,-0.027841631323099136,0.01953125,0.9973077774047852,107.282949924469,0.00023410138965118676,1086.0,0.22110657393932343,1763260119.00067,
0.004046080633997917,110208,0.00032320432364940643,,0.0009774103527888656,1609,-0.0034286603331565857,0.009765625,0.9793546795845032,107.50660037994385,0.00023394777963403612,1086.0,0.24798353016376495,1763260119.2243204,
,110276,,500.0,,1610,,,,107.53194737434387,,,,1763260119.2496674,500.0
0.07392029464244843,110464,0.015906980261206627,,0.00018260799697600305,1612,-0.04318701848387718,0.091796875,0.9982302188873291,107.76528096199036,0.00023379416961688548,1086.0,0.14579951763153076,1763260119.483001,
0.02976926416158676,111872,0.00486353412270546,,2.3749289512634277,1626,-0.001468375325202942,0.021484375,0.15554368495941162,108.97530508041382,0.00023294931452255696,1087.0,0.18571819365024567,1763260120.693025,
0.038138050585985184,113152,0.014131150208413601,,0.0008277629385702312,1638,-0.01786912977695465,0.078125,0.9590176343917847,110.06003594398499,0.00023218126443680376,1088.0,0.2849333584308624,1763260121.777756,
0.0030631590634584427,118144,0.003462614491581917,,0.000931956572458148,1687,-0.027015551924705505,0.06640625,0.9787586331367493,114.44929027557373,0.00022918586910236627,1090.0,0.12746384739875793,1763260126.1670103,
-0.02150304988026619,122752,0.0370948351919651,,0.00320100667886436,1732,0.02238544262945652,0.1328125,0.9923033714294434,118.46749567985535,0.00022642088879365474,1092.0,0.34586742520332336,1763260130.1852157,
0.09330084919929504,124160,0.05953875929117203,,0.0013916946481913328,1745,-0.020657993853092194,0.1822916716337204,0.7951873540878296,119.65169525146484,0.00022557603369932622,1093.0,0.2502707839012146,1763260131.3694153,
0.006972592324018478,124928,0.025474049150943756,,0.002629732247442007,1753,-0.020480584353208542,0.115234375,0.9954075813293457,120.35303902626038,0.0002251152036478743,1093.0,0.228646382689476,1763260132.070759,
-0.0022677164524793625,125056,0.023897778242826462,,0.0006124486681073904,1754,-0.03357243537902832,0.10546875,0.9894207119941711,120.46217894554138,0.00022503839863929898,1093.0,0.18498270213603973,1763260132.179899,
-0.04893522709608078,126208,0.03212161362171173,,0.0014243395999073982,1765,0.002324577420949936,0.1901041716337204,0.9769542217254639,121.45067644119263,0.0002243471535621211,1094.0,0.22143277525901794,1763260133.1683965,
0.20237690210342407,126464,0.10631594061851501,,0.000663692073430866,1768,-0.07197389006614685,0.158203125,0.9962123036384583,121.67233753204346,0.00022419354354497045,1094.0,0.20622511208057404,1763260133.3900576,
0.008449479006230831,127360,0.0008336128666996956,,37.14653015136719,1777,0.000757317990064621,0.025390625,0.05941569805145264,122.42972254753113,0.0002236559084849432,1094.0,0.15539313852787018,1763260134.1474426,
0.02211863547563553,131584,0.0060614896938204765,,0.00038340623723343015,1818,-0.01720617339015007,0.033203125,0.9980027079582214,126.18108630180359,0.00022112135775387287,1095.0,0.14455309510231018,1763260137.8988063,
0.06905972212553024,132096,0.06071208417415619,,0.0005020021926611662,1823,-0.029629968106746674,0.1171875,0.9928877353668213,126.65874552726746,0.0002208141377195716,1095.0,0.23201823234558105,1763260138.3764656,
0.13568274676799774,134912,0.03708861395716667,,0.00023914147459436208,1851,-0.04364998638629913,0.099609375,0.9990347027778625,129.12815117835999,0.00021912442753091455,1096.0,0.20664308965206146,1763260140.8458712,
0.006693030707538128,135424,0.001413530670106411,,0.0008573762024752796,1856,0.00018161162734031677,0.0078125,0.9992150068283081,129.59416508674622,0.00021881720749661326,1096.0,0.14998821914196014,1763260141.311885,
0.07609345763921738,136704,0.02323247492313385,,0.00027822217089124024,1868,-0.04136327654123306,0.119140625,0.9874794483184814,130.73895025253296,0.00021804915741086006,1096.0,0.2844442129135132,1763260142.4566703,
0.001659207046031952,137216,0.0018137581646442413,,0.0005457299994304776,1873,-0.002846449613571167,0.0,0.9815495014190674,131.17996978759766,0.00021774193737655878,1097.0,0.22840242087841034,1763260142.8976898,
0.04098416492342949,137600,0.019371846690773964,,0.0005095845554023981,1877,-0.026395998895168304,0.068359375,0.9965721368789673,131.54909110069275,0.00021751152235083282,1096.0,0.14906851947307587,1763260143.2668111,
-0.00019390694797039032,138496,0.02646978572010994,,0.0003334910434205085,1886,-0.007473185658454895,0.099609375,0.9970345497131348,132.3314619064331,0.00021697388729080558,1097.0,0.15711091458797455,1763260144.049182,
0.006123552098870277,139392,0.001355636864900589,,137.6452178955078,1895,-6.023421883583069e-05,0.0390625,0.14880776405334473,133.0999879837036,0.00021643625223077834,1097.0,0.1978588104248047,1763260144.817708,
