charts/episodic_return,global_step
18,18
17,35
11,46
37,83
13,96
38,134
28,162
15,177
36,213
16,229
23,252
13,265
27,292
16,308
15,323
28,351
25,376
45,421
30,451
36,487
12,499
18,517
13,530
42,572
25,597
22,619
27,646
36,682
15,697
20,717
21,738
30,768
25,793
23,816
27,843
16,859
38,897
24,921
32,953
30,983
24,1007
27,1034
16,1050
11,1061
19,1080
14,1094
14,1108
24,1132
22,1154
24,1178
32,1210
12,1222
15,1237
17,1254
66,1320
23,1343
36,1379
16,1395
14,1409
16,1425
21,1446
25,1471
25,1496
16,1512
20,1532
19,1551
52,1603
12,1615
16,1631
11,1642
23,1665
10,1675
9,1684
23,1707
22,1729
19,1748
24,1772
17,1789
13,1802
19,1821
15,1836
22,1858
27,1885
14,1899
28,1927
18,1945
19,1964
16,1980
20,2000
21,2021
13,2034
13,2047
18,2065
11,2076
18,2094
18,2112
12,2124
10,2134
18,2152
11,2163
26,2189
17,2206
21,2227
16,2243
21,2264
13,2277
13,2290
20,2310
20,2330
16,2346
13,2359
11,2370
13,2383
19,2402
13,2415
14,2429
16,2445
14,2459
18,2477
15,2492
21,2513
15,2528
16,2544
16,2560
14,2574
13,2587
13,2600
14,2614
10,2624
14,2638
9,2647
13,2660
14,2674
14,2688
12,2700
10,2710
9,2719
16,2735
12,2747
16,2763
14,2777
13,2790
12,2802
16,2818
12,2830
11,2841
15,2856
12,2868
10,2878
13,2891
12,2903
11,2914
15,2929
13,2942
10,2952
12,2964
11,2975
11,2986
12,2998
9,3007
12,3019
12,3031
12,3043
8,3051
11,3062
12,3074
17,3091
15,3106
12,3118
23,3141
16,3157
16,3173
12,3185
12,3197
18,3215
21,3236
21,3257
13,3270
15,3285
11,3296
11,3307
9,3316
10,3326
17,3343
19,3362
19,3381
18,3399
17,3416
18,3434
17,3451
24,3475
12,3487
23,3510
16,3526
16,3542
22,3564
17,3581
16,3597
36,3633
19,3652
9,3661
13,3674
13,3687
12,3699
26,3725
21,3746
18,3764
16,3780
15,3795
15,3810
14,3824
21,3845
16,3861
26,3887
12,3899
20,3919
22,3941
15,3956
16,3972
18,3990
15,4005
22,4027
19,4046
14,4060
26,4086
30,4116
22,4138
21,4159
17,4176
19,4195
16,4211
16,4227
22,4249
16,4265
18,4283
16,4299
15,4314
21,4335
15,4350
23,4373
25,4398
31,4429
42,4471
25,4496
19,4515
53,4568
17,4585
16,4601
22,4623
22,4645
19,4664
42,4706
16,4722
22,4744
15,4759
29,4788
21,4809
27,4836
17,4853
38,4891
49,4940
17,4957
60,5017
42,5059
42,5101
33,5134
66,5200
60,5260
29,5289
43,5332
138,5470
73,5543
58,5601
25,5626
83,5709
64,5773
46,5819
118,5937
50,5987
50,6037
37,6074
56,6130
84,6214
64,6278
89,6367
58,6425
65,6490
40,6530
87,6617
65,6682
44,6726
91,6817
87,6904
42,6946
74,7020
46,7066
115,7181
109,7290
96,7386
42,7428
63,7491
192,7683
64,7747
52,7799
94,7893
65,7958
57,8015
89,8104
61,8165
84,8249
61,8310
106,8416
60,8476
128,8604
40,8644
97,8741
111,8852
75,8927
67,8994
104,9098
73,9171
118,9289
125,9414
65,9479
62,9541
92,9633
55,9688
54,9742
61,9803
84,9887
68,9955
66,10021
64,10085
57,10142
64,10206
61,10267
76,10343
69,10412
54,10466
71,10537
69,10606
113,10719
60,10779
126,10905
87,10992
63,11055
115,11170
64,11234
36,11270
107,11377
84,11461
85,11546
65,11611
78,11689
78,11767
100,11867
56,11923
50,11973
106,12079
56,12135
103,12238
78,12316
64,12380
57,12437
44,12481
69,12550
60,12610
116,12726
94,12820
112,12932
110,13042
115,13157
55,13212
83,13295
67,13362
68,13430
48,13478
64,13542
73,13615
50,13665
125,13790
90,13880
83,13963
60,14023
70,14093
54,14147
78,14225
88,14313
57,14370
69,14439
54,14493
53,14546
