_step,_runtime,global_step,_timestamp,charts/episodic_length,charts/episodic_return,losses/approx_kl,losses/explained_variance,losses/old_approx_kl,losses/clipfrac,losses/policy_loss,losses/entropy,charts/learning_rate,charts/SPS,losses/value_loss
0,4.876359701156616,0,1763260016.5597377,,,,,,,,,,,
7,5.696470022201538,102,1763260017.379848,21.0,21.0,,,,,,,,,
33,6.181180715560913,512,1763260017.8645587,,,0.00024534761905670166,0.025942325592041016,0.0034831613302230835,0.0,-0.002904687076807022,0.6929485201835632,0.00029976959922350943,961.0,1.4995107650756836
41,6.324082612991333,688,1763260018.0074606,11.0,11.0,,,,,,,,,
47,6.435288667678833,783,1763260018.1186666,25.0,25.0,,,,,,,,,
64,6.710171937942505,1090,1763260018.39355,21.0,21.0,,,,,,,,,
74,6.940021276473999,1310,1763260018.6233993,14.0,14.0,,,,,,,,,
77,7.042867422103882,1408,1763260018.7262454,,,0.0011601177975535393,0.40689581632614136,0.02298196777701378,0.0,-0.009326938539743423,0.6796813011169434,0.0002992319641634822,1010.0,1.2151174545288086
88,7.251367568969727,1654,1763260018.9347456,13.0,13.0,,,,,,,,,
102,7.494556427001953,1901,1763260019.1779344,24.0,24.0,,,,,,,,,
104,7.575930833816528,1920,1763260019.2593088,,,0.00045180879533290863,-0.10096132755279541,0.00038387440145015717,0.0,0.007597653195261955,0.6639310121536255,0.0002989247441291809,996.0,1.5819791555404663
133,7.97748064994812,2340,1763260019.6608586,10.0,10.0,,,,,,,,,
147,8.127443790435791,2509,1763260019.8108218,13.0,13.0,,,,,,,,,
149,8.13811731338501,2531,1763260019.8214953,10.0,10.0,,,,,,,,,
150,8.14354681968689,2542,1763260019.8269248,11.0,11.0,,,,,,,,,
155,8.25301480293274,2595,1763260019.9363928,15.0,15.0,,,,,,,,,
157,8.284027099609375,2630,1763260019.967405,22.0,22.0,,,,,,,,,
195,8.907425165176392,3211,1763260020.5908031,15.0,15.0,,,,,,,,,
203,9.035932302474976,3353,1763260020.7193103,12.0,12.0,,,,,,,,,
213,9.194609880447388,3571,1763260020.8779879,22.0,22.0,,,,,,,,,
217,9.295991659164429,3647,1763260020.9793696,25.0,25.0,,,,,,,,,
228,9.657452821731567,3968,1763260021.3408308,,,0.004745490849018097,0.1934366226196289,-0.011551501229405403,0.0,-0.028069503605365753,0.613926351070404,0.0002976958639919758,989.0,1.0842173099517822
233,9.787114143371582,4121,1763260021.4704921,34.0,34.0,,,,,,,,,
251,10.382382869720459,4758,1763260022.0657609,33.0,33.0,,,,,,,,,
259,10.638900518417358,5041,1763260022.3222785,38.0,38.0,,,,,,,,,
265,10.859184265136719,5268,1763260022.5425622,28.0,28.0,,,,,,,,,
273,11.089683532714844,5514,1763260022.7730615,27.0,27.0,,,,,,,,,
274,11.111810207366943,5573,1763260022.7951882,59.0,59.0,,,,,,,,,
292,11.767119407653809,6198,1763260023.4504974,34.0,34.0,,,,,,,,,
327,12.649345874786377,7145,1763260024.3327239,73.0,73.0,,,,,,,,,
330,12.743634462356567,7207,1763260024.4270124,32.0,32.0,,,,,,,,,
332,12.843767166137695,7296,1763260024.5271451,,,0.0013269539922475815,0.1601504683494568,0.011236544698476791,0.0,-0.022456355392932892,0.5555225610733032,0.00029569893376901746,1014.0,1.8080370426177979
337,12.962021827697754,7424,1763260024.6453998,,,0.0008213929831981659,0.20806008577346802,-0.005228839814662933,0.0,0.0024477727711200714,0.5283843278884888,0.00029562212876044214,1015.0,1.008205771446228
340,13.00018858909607,7518,1763260024.6835666,31.0,31.0,,,,,,,,,
370,14.355802774429321,8960,1763260026.0391808,,,0.0011219121515750885,-0.06740975379943848,-0.0032623372972011566,0.0,0.018588393926620483,0.5603151321411133,0.0002947004686575383,1029.0,8.478628158569336
396,16.894747734069824,11008,1763260028.5781257,,,0.001948382705450058,0.9872540831565857,-0.017100874334573746,0.0,-0.001440722495317459,0.5159482359886169,0.00029347158852033317,978.0,0.9474194645881653
425,18.687564373016357,12946,1763260030.3709424,145.0,145.0,,,,,,,,,
441,19.624383211135864,13952,1763260031.3077612,,,0.001680220477283001,0.3299313187599182,0.010783522389829159,0.0,-0.024550708010792732,0.523335874080658,0.0002917050733231008,998.0,10.74476432800293
450,19.98137903213501,14373,1763260031.664757,89.0,89.0,,,,,,,,,
471,21.087111711502075,15578,1763260032.7704897,111.0,111.0,,,,,,,,,
481,21.64190411567688,16128,1763260033.325282,,,0.0003240872174501419,0.001230478286743164,-0.0008936617523431778,0.0,-0.0029104184359312057,0.4854464530944824,0.00029039938817732036,1008.0,21.849342346191406
490,21.99927043914795,16547,1763260033.6826484,114.0,114.0,,,,,,,,,
504,22.721078395843506,17280,1763260034.4044564,,,0.0005140462890267372,0.032370805740356445,0.0016846423968672752,0.0,-0.0025953445583581924,0.43780016899108887,0.0002897081431001425,1012.0,19.5635929107666
515,23.433502197265625,18048,1763260035.1168802,,,0.042227767407894135,0.994177520275116,0.005132867954671383,0.1510416716337204,-0.012001588940620422,0.5312634706497192,0.00028924731304869056,1014.0,1.0196585655212402
530,24.68345880508423,19456,1763260036.3668368,,,0.003740214742720127,0.9864888191223145,-0.0010669166222214699,0.009765625,0.006041253916919231,0.44667521119117737,0.00028840245795436203,1022.0,0.5147759318351746
539,25.142446041107178,19983,1763260036.825824,116.0,116.0,,,,,,,,,
547,25.629895210266113,20480,1763260037.3132732,,,0.0007307194173336029,0.49254512786865234,0.004222514107823372,0.0,-0.02113313041627407,0.5062801837921143,0.00028778801788575947,1024.0,0.5480098128318787
555,26.07887601852417,20992,1763260037.762254,,,0.0005380632355809212,0.45304447412490845,0.0072884345427155495,0.00390625,0.00417691096663475,0.42125776410102844,0.0002874807978514582,1027.0,33.8478889465332
559,26.3059823513031,21248,1763260037.9893603,,,0.0009083598852157593,0.7144864797592163,-0.005018023774027824,0.0,-0.003950439393520355,0.41909608244895935,0.00028732718783430755,1028.0,0.49937885999679565
568,26.840656280517578,21826,1763260038.5240343,139.0,139.0,,,,,,,,,
595,28.246509790420532,23380,1763260039.9298878,115.0,115.0,,,,,,,,,
614,29.30851912498474,24539,1763260040.991897,84.0,84.0,,,,,,,,,
630,30.252705335617065,25574,1763260041.9360833,107.0,107.0,,,,,,,,,
636,30.69365358352661,25984,1763260042.3770316,,,0.00021609384566545486,0.9392995834350586,-0.0010114489123225212,0.0,-0.000854741781949997,0.4702150523662567,0.0002844854025170207,1037.0,1.130399465560913
640,30.83630609512329,26191,1763260042.519684,85.0,85.0,,,,,,,,,
650,31.387957334518433,26804,1763260043.0713353,141.0,141.0,,,,,,,,,
664,32.29553270339966,27776,1763260043.9789107,,,0.004665764048695564,0.9922841787338257,0.0009679142385721207,0.05078125,0.04810980334877968,0.4235101044178009,0.0002834101323969662,1042.0,2.298698902130127
684,33.342734813690186,28928,1763260045.0261128,,,0.00240966584533453,0.9856491684913635,0.01725435070693493,0.033203125,-0.023603420704603195,0.45345747470855713,0.00028271888731978834,1044.0,0.8046669363975525
689,33.57367706298828,29203,1763260045.257055,114.0,114.0,,,,,,,,,
698,34.05140924453735,29696,1763260045.7347872,,,0.004075312055647373,0.9977925419807434,-0.01810256764292717,0.009765625,0.0102577805519104,0.4396089017391205,0.0002822580572683364,1045.0,0.24956415593624115
707,34.49972748756409,30208,1763260046.1831055,,,0.007812483236193657,0.9804101586341858,0.010896431282162666,0.037109375,-0.02835758775472641,0.5060545206069946,0.00028195083723403513,1047.0,0.44204145669937134
729,35.62612199783325,31415,1763260047.3095,123.0,123.0,,,,,,,,,
757,36.94116544723511,32794,1763260048.6245434,75.0,75.0,,,,,,,,,
762,37.15908360481262,33024,1763260048.8424616,,,0.001242728903889656,0.8730684518814087,-0.009355025365948677,0.005859375,0.009194571524858475,0.49422234296798706,0.0002802611270453781,1048.0,22.418556213378906
767,37.31674313545227,33270,1763260049.000121,89.0,89.0,,,,,,,,,
775,37.64708352088928,33621,1763260049.3304615,54.0,54.0,,,,,,,,,
788,38.24793815612793,34240,1763260049.9313161,81.0,81.0,,,,,,,,,
797,38.68490695953369,34712,1763260050.368285,93.0,93.0,,,,,,,,,
806,39.19123911857605,35284,1763260050.874617,89.0,89.0,,,,,,,,,
863,41.648622274398804,37964,1763260053.3320003,40.0,40.0,,,,,,,,,
872,42.00464630126953,38392,1763260053.6880243,39.0,39.0,,,,,,,,,
876,42.23115944862366,38528,1763260053.9145374,,,0.001875012181699276,0.9759265184402466,0.012778588570654392,0.03515625,0.008756941184401512,0.35500645637512207,0.0002769585116766393,1053.0,2.097731828689575
922,44.474576234817505,40960,1763260056.1579542,,,0.018483713269233704,0.9974550008773804,0.005727549083530903,0.09375,0.0006437934935092926,0.3621203303337097,0.0002754992456175387,1054.0,0.5292056798934937
930,44.90947127342224,41472,1763260056.5928493,,,0.05248884856700897,0.9975457787513733,-0.07062937319278717,0.1354166716337204,-0.07806701958179474,0.42904138565063477,0.0002751920255832374,1056.0,0.8624936938285828
938,45.57186698913574,42240,1763260057.255245,,,0.0064963363111019135,0.9149566888809204,0.022373847663402557,0.0703125,0.016954809427261353,0.42430931329727173,0.0002747311955317855,1058.0,5.635923862457275
941,45.79651117324829,42496,1763260057.4798892,,,6.733648478984833e-05,0.9366027116775513,0.0016350466758012772,0.0,-0.002797268331050873,0.3229254484176636,0.00027457758551463485,1058.0,0.5818315744400024
942,45.906447649002075,42624,1763260057.5898256,,,0.0006698127835988998,0.9867914319038391,-0.011687980964779854,0.0,-0.0073868632316589355,0.3075019121170044,0.00027450078050605953,1058.0,1.7449800968170166
948,46.37774062156677,43136,1763260058.0611186,,,0.001665700227022171,0.9900690913200378,0.00786001980304718,0.0,-0.008628015406429768,0.4775075912475586,0.00027419356047175825,1059.0,0.9447025656700134
974,48.605759143829346,45568,1763260060.2891371,,,0.004695519804954529,0.29492443799972534,0.022296156734228134,0.021484375,-0.0011298656463623047,0.3466785252094269,0.00027273426530882716,1060.0,4.9438371658325195
980,49.15975761413574,46208,1763260060.8431356,,,0.018809255212545395,0.9394183158874512,0.02242502197623253,0.056640625,-0.019817160442471504,0.3847828805446625,0.00027235024026595056,1061.0,0.29371514916419983
985,49.60826063156128,46720,1763260061.2916386,,,0.03244906663894653,0.8645129799842834,0.011094095185399055,0.1354166716337204,-0.017757028341293335,0.4125404953956604,0.0002720430202316493,1062.0,0.045210450887680054
995,50.27657151222229,47488,1763260061.9599495,,,0.01218391302973032,0.9134136438369751,0.060443732887506485,0.029296875,-0.015458952635526657,0.4195021390914917,0.00027158219018019736,1064.0,0.07960882037878036
997,50.388558864593506,47616,1763260062.0719368,,,0.0037985416129231453,0.0066471099853515625,0.019924350082874298,0.076171875,-0.001356048509478569,0.42884618043899536,0.00027150538517162204,1064.0,21.636444091796875
1015,51.32844686508179,48651,1763260063.0118248,127.0,127.0,,,,,,,,,
1031,52.25615453720093,49664,1763260063.9395325,,,0.0021366802975535393,0.2867114543914795,-0.0063815051689744,0.00390625,0.0029275547713041306,0.43004512786865234,0.0002702765050344169,1065.0,74.39965057373047
1050,53.279420614242554,50667,1763260064.9627986,27.0,27.0,,,,,,,,,
1053,53.52466320991516,50816,1763260065.2080412,,,0.007657020352780819,0.39992809295654297,0.019822295755147934,0.078125,0.005061931908130646,0.4816153645515442,0.00026958525995723903,1061.0,0.1040547639131546
1058,53.865246057510376,51098,1763260065.548624,148.0,148.0,,,,,,,,,
