_timestamp,charts/learning_rate,charts/episodic_return,losses/clipfrac,losses/approx_kl,_runtime,losses/entropy,charts/episodic_length,global_step,losses/value_loss,charts/SPS,_step,losses/explained_variance,losses/policy_loss,losses/old_approx_kl
1763260149.3856657,,500.0,,,89.155202627182,,500.0,79311,,,1339,,,
1763260149.5810304,0.0002524577430449426,,0.0,0.0014917077496647835,89.35056734085083,0.30212196707725525,,79360,175.7815399169922,966.0,1340,-0.0003542900085449219,0.007851677015423775,0.004380709491670132
1763260153.5793636,0.000250998476985842,,0.0234375,0.011559340171515942,93.34890055656433,0.21748501062393188,,81792,7.916795766504947e-06,950.0,1363,-0.07460176944732666,-0.00214308500289917,0.06850964576005936
1763260153.8187356,0.00025092167197726667,,0.06640625,0.011825643479824066,93.58827257156372,0.227801114320755,,81920,0.03249455988407135,949.0,1365,-0.0007342100143432617,-0.006797991693019867,0.019759807735681534
1763260154.6925719,0.0002506144519429654,,0.068359375,0.007545149885118008,94.46210885047913,0.20500944554805756,,82432,34.737911224365234,945.0,1370,-0.00044465065002441406,-0.03486376255750656,0.032701946794986725
1763260156.408423,0.0002500000118743628,,0.025390625,0.0067128874361515045,96.17795991897583,0.2934766411781311,,83456,0.003974425606429577,938.0,1380,0.8204928636550903,0.002655729651451111,0.010798970237374306
1763260156.6092803,0.0002499232068657875,,0.083984375,0.005456520244479179,96.37881731987,0.23701795935630798,,83584,0.0001236016396433115,938.0,1381,0.018661022186279297,-0.032853223383426666,0.02842758037149906
1763260157.76154,,500.0,,,97.53107690811157,,500.0,84311,,,1388,,,
1763260159.02065,0.000249078351771459,,0.029296875,0.0013961046934127808,98.79018688201904,0.2868265211582184,,84992,0.003141677938401699,928.0,1395,0.14884692430496216,-0.003971759229898453,0.008348958566784859
1763260159.6543632,0.000248847936745733,,0.04296875,0.001927938312292099,99.42390012741089,0.19906285405158997,,85376,0.017639348283410072,926.0,1399,-0.00030219554901123047,-0.009726041927933693,0.015043877065181732
1763260160.662267,0.0002484639117028564,,0.015625,0.002877378836274147,100.43180394172668,0.25222599506378174,,86016,0.002451279666274786,923.0,1405,0.10093522071838379,-0.022969214245676994,0.01631690375506878
1763260165.24223,,500.0,,,105.01176691055298,,500.0,88811,,,1432,,,
1763260165.4524322,0.0002467742015141994,,0.0,0.0015947800129652023,105.22196912765503,0.21823064982891083,,88832,142.24266052246094,906.0,1433,-0.00013899803161621094,0.0006697624921798706,0.0074739642441272736
1763260169.3024464,0.0002453917113598436,,0.025390625,0.0020214542746543884,109.07198333740234,0.1766459047794342,,91136,0.0003978233435191214,895.0,1455,-0.048088669776916504,0.019826671108603477,-0.017005836591124535
1763260169.5030282,0.0002453149063512683,,0.017578125,0.0019614314660429955,109.27256512641907,0.2039288729429245,,91264,8.38108389871195e-05,894.0,1456,-0.005659341812133789,0.00933084636926651,-0.003138917498290539
1763260169.547002,,500.0,,,109.31653904914856,,500.0,91311,,,1457,,,
1763260179.0182452,0.00024178187595680356,,0.037109375,0.004077063873410225,118.78778219223022,0.1578046977519989,,97152,0.00011427654681028798,871.0,1514,-0.042086243629455566,0.03022591769695282,-0.019686060026288033
1763260180.2510319,,500.0,,,120.02056884765625,,500.0,97811,,,1521,,,
1763260181.1765375,0.00024109063087962568,,0.0,0.0023214230313897133,120.94607448577881,0.2347327172756195,,98304,4.259975685272366e-05,864.0,1525,-0.034146904945373535,-0.0318559929728508,0.008309968747198582
1763260181.4662633,0.00024101382587105036,,0.0,0.0002965359017252922,121.23580026626587,0.20953679084777832,,98432,142.5375518798828,863.0,1527,-0.0003114938735961914,-0.002211621031165123,-0.008749171160161495
1763260181.9364877,0.00024086021585389972,,0.119140625,0.0293879397213459,121.70602464675903,0.28842663764953613,,98688,0.0002646723296493292,862.0,1529,-0.04188668727874756,-0.0336100272834301,0.08239354193210602
1763260183.0415068,0.00024055299581959844,,0.01171875,0.00010851584374904633,122.81104373931885,0.20166397094726562,,99200,0.0001359436719212681,858.0,1534,-0.01984870433807373,0.00027853623032569885,0.0016245655715465546
1763260183.346326,0.00024047619081102312,,0.0078125,0.0023895464837551117,123.11586308479309,0.20427703857421875,,99328,177.0402069091797,857.0,1536,-8.094310760498047e-05,0.0021874327212572098,-0.006364267319440842
1763260184.8368893,0.0002400153607595712,,0.001953125,0.0011628959327936172,124.60642623901367,0.14001676440238953,,100096,0.00025917936000041664,853.0,1543,-0.029502272605895996,-0.0034125372767448425,0.002336094155907631
1763260185.1090305,,500.0,,,124.8785674571991,,500.0,100311,,,1545,,,
1763260185.3284307,0.00023986175074242055,,0.072265625,0.0043445127084851265,125.0979676246643,0.24150151014328003,,100352,0.024879880249500275,851.0,1546,-0.00015783309936523438,0.0008112303912639618,0.02505093812942505
1763260187.6035883,0.00023909370065666735,,0.07421875,0.022167596966028214,127.37312531471252,0.24344128370285034,,101632,4.648714093491435e-05,846.0,1558,-0.048059940338134766,-0.019465317949652672,0.04004232585430145
1763260187.8153622,0.00023901689564809203,,0.05859375,0.016330372542142868,127.58489918708801,0.2975234091281891,,101760,0.00014519527030643076,845.0,1559,-0.041048526763916016,-0.01897077076137066,0.013586742803454399
1763260188.491209,0.00023878648062236607,,0.021484375,0.004012036137282848,128.26074600219727,0.26955604553222656,,102144,5.884359416086227e-05,844.0,1563,-0.035491108894348145,-0.01938973367214203,0.0010782377794384956
1763260188.9624152,0.00023863287060521543,,0.0078125,0.0009460737928748131,128.73195219039917,0.191972017288208,,102400,141.84713745117188,843.0,1566,-0.00025200843811035156,-0.0005302578210830688,-0.003360155038535595
1763260192.8706775,0.00023725038045085967,,0.0078125,6.590224802494049e-05,132.6402144432068,0.23088280856609344,,104704,2.424510967102833e-05,835.0,1588,-0.04479789733886719,-0.001371515914797783,0.0019029248505830765
1763260192.9272225,,500.0,,,132.69675946235657,,500.0,104811,,,1589,,,
1763260194.3721445,0.00023671274539083242,,0.08203125,0.01249893382191658,134.141681432724,0.16208480298519135,,105600,6.595499871764332e-05,832.0,1597,-0.06601226329803467,0.08325657248497009,-0.04957832396030426
1763260196.1130178,0.00023609830532222986,,0.0,9.119696915149689e-05,135.882554769516,0.15229053795337677,,106624,0.00021479498536791652,829.0,1607,-0.04486668109893799,0.0010491851717233658,-0.002065591514110565
1763260196.3589313,,500.0,,,136.1284682750702,,500.0,106811,,,1609,,,
1763260196.557838,0.00023594469530507922,,0.02734375,0.006206408143043518,136.32737493515015,0.25748196244239807,,106880,0.12727683782577515,828.0,1610,-0.00017940998077392578,-0.037862539291381836,-0.018435325473546982
1763260199.2836556,0.00023494623019360006,,0.0,8.588284254074097e-05,139.05319261550903,0.17113105952739716,,108544,0.003411476965993643,823.0,1626,-0.051438093185424805,-0.0013746023178100586,-0.0008200053125619888
1763260201.190146,,500.0,,,140.95968294143677,,500.0,109811,,,1638,,,
1763260209.3839195,,500.0,,,149.15345644950867,,500.0,114811,,,1687,,,
1763260217.002549,,500.0,,,156.77208590507507,,500.0,119311,,,1732,,,
1763260219.373575,0.00022764976893085986,,0.078125,0.015961702913045883,159.1431119441986,0.20938262343406677,,120704,8.499539944750722e-06,794.0,1745,-0.01897263526916504,-0.0014062896370887756,0.014509965665638447
1763260220.7061872,0.00022718893887940794,,0.029296875,0.0021592071279883385,160.47572422027588,0.14022545516490936,,121472,0.001783593324944377,792.0,1753,-0.022131800651550293,-0.0011379513889551163,0.003595908172428608
1763260220.9136794,0.00022711213387083262,,0.072265625,0.009312769398093224,160.68321633338928,0.19328340888023376,,121600,0.0001604536228114739,792.0,1754,-0.022045016288757324,-0.03015228360891342,0.0034239571541547775
1763260222.810708,0.00022642088879365474,,0.005859375,0.0015711067244410515,162.58024501800537,0.22224459052085876,,122752,1.7960881450562738e-05,790.0,1765,-0.014265179634094238,-0.0313958004117012,0.008846395649015903
1763260223.2748492,0.0002262672787765041,,0.0078125,0.0020706290379166603,163.04438614845276,0.20651625096797943,,123008,0.0038526926655322313,789.0,1768,-0.03828024864196777,-0.004949532449245453,0.005763485096395016
1763260224.7863123,0.00022572964371647686,,0.037109375,0.006069817580282688,164.55584931373596,0.18671353161334991,,123904,8.975769996643066,787.0,1777,-9.548664093017578e-05,0.005165359005331993,0.009879058226943016
1763260231.7782304,0.0002231950784334913,,0.0,3.274064511060715e-05,171.54776740074158,0.2287972867488861,,128128,0.0001051909348461777,779.0,1818,-0.01949000358581543,-0.00022598356008529663,-0.0006012646481394768
1763260232.6136627,0.00022288785839919,,0.076171875,0.020453300327062607,172.38319969177246,0.16968996822834015,,128640,0.00015900612925179303,779.0,1823,-0.010596871376037598,-0.004117073491215706,0.040110960602760315
1763260237.2143693,0.0002211981627624482,,0.00390625,0.0017150891944766045,176.9839062690735,0.23561641573905945,,131456,0.0014997059479355812,774.0,1851,-0.05711770057678223,-0.0029911287128925323,-0.013477913103997707
1763260238.0434008,0.0002208909427281469,,0.01171875,0.0026850635185837746,177.81293773651123,0.2760200798511505,,131968,0.0031252126209437847,773.0,1856,-0.0286027193069458,0.016887493431568146,-0.001045883633196354
1763260240.0708897,0.0002201228926423937,,0.033203125,0.00974736362695694,179.8404266834259,0.13930189609527588,,133248,0.0001876989845186472,772.0,1868,-0.0034525394439697266,-0.0005873162299394608,0.027307093143463135
1763260240.8735118,0.00021981567260809243,,0.02734375,0.012344998307526112,180.64304876327515,0.1853950023651123,,133760,4.385290594655089e-05,771.0,1873,-0.009356975555419922,-0.0011954940855503082,-0.00414079986512661
1763260241.4751225,0.00021958525758236647,,0.0,0.00022851303219795227,181.24465942382812,0.1740732342004776,,134144,0.00021233843290247023,771.0,1877,-0.004980802536010742,0.005074396729469299,0.0033872295171022415
1763260242.9136279,0.00021904762252233922,,0.0234375,0.0026879310607910156,182.6831648349762,0.16737523674964905,,135040,0.0009278293582610786,769.0,1886,-0.031351566314697266,-0.015362415462732315,0.015308283269405365
1763260245.6252716,,500.0,,,185.3948085308075,,500.0,136811,,,1903,,,
1763260246.1557832,0.0002178187423851341,,0.02734375,0.00517628900706768,185.92532014846802,0.203212171792984,,137088,0.000329650123603642,767.0,1906,-0.008791804313659668,-0.006118513643741608,-0.005785954184830189
1763260247.9878156,,500.0,,,187.7573525905609,,500.0,138311,,,1918,,,
1763260248.332774,0.00021697388729080558,,0.0234375,0.00423815194517374,188.1023108959198,0.20109188556671143,,138496,0.004917589947581291,765.0,1920,-0.018311619758605957,-0.008198892697691917,0.012459350749850273
1763260252.28184,0.00021543778711929917,,0.021484375,0.000290868803858757,192.05137705802917,0.11754844337701797,,141056,0.002549684140831232,763.0,1945,-0.01648259162902832,-0.001584172248840332,0.0007778741419315338
1763260254.4129999,0.00021459293202497065,,0.0,0.0012871520593762398,194.18253684043884,0.22160853445529938,,142464,0.0018231510184705257,762.0,1959,-0.03975486755371094,-0.013985391706228256,0.016398761421442032
1763260256.5580404,0.00021374807693064213,,0.0078125,0.0026427507400512695,196.3275773525238,0.2357860654592514,,143872,37.59331130981445,761.0,1973,-1.9669532775878906e-05,-0.014942264184355736,-0.003157835453748703
1763260258.4560192,0.00021298002684488893,,0.08203125,0.0087501285597682,198.2255561351776,0.1958310604095459,,145152,0.0002324934903299436,760.0,1985,-0.011846661567687988,-0.0019625071436166763,0.028637725859880447
1763260259.3823307,0.00021259600180201232,,0.0078125,0.001043969765305519,199.15186762809753,0.24932007491588593,,145792,3.418146661715582e-05,759.0,1991,-0.0041779279708862305,0.0034188851714134216,0.0004909969866275787
1763260260.9774976,0.00021198156173340976,,0.005859375,0.000537453219294548,200.74703454971313,0.2557135224342346,,146816,0.02232614904642105,758.0,2002,-5.125999450683594e-06,-0.003176923841238022,0.008083799853920937
1763260261.7557478,0.00021167434169910848,,0.0,0.0004911022260785103,201.52528476715088,0.17045266926288605,,147328,0.5254960656166077,758.0,2007,-6.67572021484375e-06,0.014552280306816101,-0.00621770229190588
1763260263.1006706,,500.0,,,202.87020754814148,,500.0,148311,,,2016,,,
1763260263.6212778,0.00021090629161335528,,0.03515625,0.01529233530163765,203.39081478118896,0.29843810200691223,,148608,0.00018898010603152215,757.0,2019,-0.008713364601135254,-0.02178797870874405,0.019631406292319298
1763260264.4009902,0.000210599071579054,,0.0,0.00141134113073349,204.17052721977234,0.16179259121418,,149120,3.351669874973595e-05,757.0,2024,0.0006544589996337891,0.011391028761863708,-0.0039910245686769485
1763260264.8188431,0.00021044546156190336,,0.015625,0.0005219439044594765,204.5883800983429,0.21952326595783234,,149376,151.84188842773438,757.0,2027,-1.919269561767578e-05,-0.007245687767863274,0.007133009843528271
1763260265.1985817,0.00021029185154475272,,0.064453125,0.006408612243831158,204.96811866760254,0.24072527885437012,,149632,7.873530557844788e-05,756.0,2029,-0.004607677459716797,-0.0251094251871109,0.037890590727329254
1763260265.9811642,0.00020998464606236666,,0.0,0.0009362297132611275,205.75070118904114,0.23796790838241577,,150144,0.0003561492485459894,756.0,2034,-0.007809638977050781,-0.0014272276312112808,-0.006711202673614025
1763260267.6882007,0.00020929340098518878,,0.11328125,0.016903957352042198,207.45773768424988,0.2793661653995514,,151296,4.547449134406634e-05,755.0,2045,-0.0019649267196655273,-0.027554728090763092,0.039737362414598465
1763260268.4683118,,500.0,,,208.2378487586975,,500.0,151811,,,2051,,,
1763260268.6400163,0.00020890937594231218,,0.017578125,0.005092868581414223,208.40955328941345,0.2580605745315552,,151936,0.005866070277988911,755.0,2052,-2.8252601623535156e-05,0.002199731767177582,0.01850743219256401
1763260271.3698277,,500.0,,,211.13936471939087,,500.0,153811,,,2070,,,
1763260272.3090189,0.0002074500807793811,,0.0,3.192387521266937e-05,212.07855582237244,0.16802558302879333,,154368,11.131278991699219,753.0,2076,-1.9550323486328125e-05,0.001823876053094864,0.0020448248833417892
1763260275.0440624,0.0002063748106593266,,0.00390625,6.07343390583992e-05,214.81359934806824,0.1604299247264862,,156160,7.686233402637299e-06,752.0,2093,-0.0037196874618530273,0.001443430781364441,-0.0007173763588070869
1763260275.2320986,0.0002062980056507513,,0.10546875,0.008097526617348194,215.00163555145264,0.2220344990491867,,156288,0.00016045714437495917,752.0,2094,0.0015426278114318848,0.0016834456473588943,0.018897417932748795
1763260278.74946,0.00020491551549639553,,0.001953125,0.001323796808719635,218.51899695396423,0.19191232323646545,,158592,0.0002137525734724477,750.0,2117,-0.0007380247116088867,0.0006182696670293808,0.010355766862630844
1763260282.9415312,0.00020314900029916316,,0.01953125,0.0030592763796448708,222.71106815338135,0.2627246081829071,,161536,0.001606832491233945,749.0,2146,-0.006991863250732422,-0.012021504342556,0.014938130974769592
1763260283.3041837,0.00020299539028201252,,0.03125,0.004124476574361324,223.07372069358826,0.18105801939964294,,161792,5.488956958288327e-05,749.0,2148,-0.0014541149139404297,-0.03297290578484535,0.022482067346572876
1763260284.3120117,0.00020261136523913592,,0.005859375,0.0003349967300891876,224.0815486907959,0.1207532212138176,,162432,144.09857177734375,749.0,2155,-1.0609626770019531e-05,0.00024730898439884186,-0.004403119906783104
1763260286.9567392,0.00020153609511908144,,0.025390625,0.004218859598040581,226.7262761592865,0.2494371086359024,,164224,1.5879521015449427e-05,748.0,2172,-0.004832267761230469,0.02997814491391182,-0.009295597672462463
1763260288.8741162,0.00020076804503332824,,0.0,0.0013817073777318,228.64365315437317,0.28872156143188477,,165504,0.002656221156939864,747.0,2185,0.0006529092788696289,-0.016450919210910797,-0.009239102713763714
1763260290.0141454,0.00020030721498187631,,0.0,0.0002853749319911003,229.783682346344,0.14369487762451172,,166272,0.00015508136129938066,747.0,2192,-0.00603032112121582,0.004594847559928894,-0.0018612490966916084
1763260290.8223896,,500.0,,,230.59192657470703,,500.0,166811,,,2198,,,
1763260290.9994934,0.0001999231899389997,,0.001953125,0.0008432650938630104,230.7690303325653,0.201063334941864,,166912,45.907432556152344,746.0,2199,-9.417533874511719e-06,-0.006386455148458481,-0.0028048595413565636
1763260292.6768444,0.0001991551398532465,,0.0,0.0005486169829964638,232.4463813304901,0.19821083545684814,,168192,3.304484926047735e-05,746.0,2211,-0.003980159759521484,0.0013557150959968567,0.0067831119522452354
1763260293.041489,0.00019900152983609587,,0.0234375,0.0060698119923472404,232.81102585792542,0.20707273483276367,,168448,0.004114784765988588,746.0,2214,-0.0032334327697753906,-0.0019996892660856247,0.0006499709561467171
1763260293.9311833,0.00019861750479321927,,0.05859375,0.0073309969156980515,233.70072031021118,0.22670428454875946,,169088,0.00023473847249988467,746.0,2220,-0.004122138023376465,-0.0036909133195877075,0.0061475858092308044
1763260294.3242955,0.00019846389477606863,,0.009765625,0.002024741843342781,234.09383249282837,0.2557072937488556,,169344,0.5308265089988708,746.0,2223,-5.364418029785156e-06,0.0016220062971115112,0.009328063577413559
1763260294.6795897,0.000198310284758918,,0.029296875,0.004353374242782593,234.44912672042847,0.26280176639556885,,169600,0.00014274423301685601,746.0,2225,-0.0008745193481445312,-0.0020301081240177155,-0.0027246233075857162
1763260294.8493829,0.00019823347975034267,,0.0,4.4967979192733765e-05,234.61891984939575,0.2047087401151657,,169728,2.7165200663148426e-05,746.0,2226,0.008076310157775879,-0.0006518475711345673,0.002260332927107811
1763260294.8962,,500.0,,,234.66573691368103,,500.0,169811,,,2227,,,
1763260295.6108534,0.00019792627426795661,,0.0234375,0.007829532027244568,235.3803904056549,0.20128124952316284,,170240,2.3166867322288454e-06,746.0,2231,0.003922641277313232,-0.008117612451314926,-0.010104276239871979
1763260296.2015257,0.00019769585924223065,,0.064453125,0.008791899308562279,235.97106266021729,0.24983851611614227,,170624,0.00019961255020461977,746.0,2235,-0.00821685791015625,-0.0056892335414886475,0.020024245604872704
1763260297.1572478,0.00019731183419935405,,0.05859375,0.011666658334434032,236.92678475379944,0.2541557848453522,,171264,6.239650247152895e-05,745.0,2241,-0.0028350353240966797,-0.002786252647638321,-0.034070130437612534
1763260298.1142318,0.00019692780915647745,,0.01171875,0.0011956244707107544,237.88376879692078,0.24401667714118958,,171904,144.4765167236328,745.0,2248,-8.58306884765625e-06,-0.0021975766867399216,-0.0008704978972673416
1763260298.4578016,0.0001967741991393268,,0.001953125,0.0003273487091064453,238.22733855247498,0.2944694757461548,,172160,0.00017306330846622586,745.0,2250,0.00027060508728027344,-0.001324482262134552,-0.005897751078009605
1763260298.8282316,0.00019662058912217617,,0.005859375,0.0035668406635522842,238.59776854515076,0.24334892630577087,,172416,8.59390926361084,745.0,2253,-7.033348083496094e-06,-0.0020607635378837585,-0.015646599233150482
1763260301.6729689,0.00019546851399354637,,0.01953125,0.012907007709145546,241.44250583648682,0.2816510796546936,,174336,152.8116912841797,744.0,2272,-5.245208740234375e-06,-0.011140579357743263,-0.001550009474158287
1763260302.9250274,0.00019493087893351912,,0.0546875,0.010548348538577557,242.69456434249878,0.2803608775138855,,175232,0.0001227020111400634,744.0,2280,-0.005573868751525879,0.05107751488685608,-0.002083812840282917
1763260305.077126,0.00019400921883061528,,0.00390625,0.001141921617090702,244.84666299819946,0.27133214473724365,,176768,5.7012115576071665e-05,744.0,2295,0.00468677282333374,-0.0008056275546550751,0.009782086126506329
1763260305.4865336,0.00019385560881346464,,0.0234375,0.007388954982161522,245.25607061386108,0.30051520466804504,,177024,0.004253393970429897,743.0,2298,-0.0011752843856811523,-0.0011371467262506485,0.019398890435695648
1763260307.2587163,0.00019308755872771144,,0.0,0.001589328981935978,247.02825331687927,0.3238547444343567,,178304,0.00011193124373676255,743.0,2310,-0.0009291172027587891,0.015049085021018982,-0.00724050123244524
1763260307.4287834,0.00019301075371913612,,0.0,2.7613714337348938e-05,247.19832038879395,0.18671847879886627,,178432,152.47837829589844,743.0,2312,4.76837158203125e-07,-0.00035155005753040314,-0.0001695919781923294
1763260308.1804552,0.00019262672867625952,,0.0,0.0001273825764656067,247.9499921798706,0.2247459888458252,,179072,8.53917754284339e-06,744.0,2318,0.0041207075119018555,-0.0029108822345733643,0.0016298238188028336
1763260308.5477307,0.00019239631365053356,,0.033203125,0.004788994789123535,248.3172676563263,0.21676141023635864,,179456,0.00197976129129529,744.0,2322,0.00017005205154418945,-0.010640233755111694,0.022765161469578743
1763260308.7690496,0.00019224270363338292,,0.005859375,0.0017527351155877113,248.5385866165161,0.22731108963489532,,179712,1.877207978395745e-05,744.0,2324,0.006511986255645752,-0.0008529089391231537,-0.011276920326054096
1763260309.2116086,0.00019193548359908164,,0.029296875,0.004188217222690582,248.98114562034607,0.2591697573661804,,180224,6.58137651043944e-08,745.0,2329,-0.0023915767669677734,-0.0009144879877567291,-0.010341346263885498
1763260310.1362295,0.00019132104353047907,,0.064453125,0.012679195031523705,249.90576648712158,0.1976071298122406,,181248,5.05855496157892e-07,747.0,2339,-0.007666468620300293,0.0031031500548124313,0.03463040292263031
1763260310.503927,0.0001910906285047531,,0.01953125,0.009436932392418385,250.27346396446228,0.1866096705198288,,181632,3.990672485087998e-05,747.0,2343,-0.0028399229049682617,-0.03973957151174545,0.05361850559711456
1763260310.9944305,0.00019078340847045183,,0.01953125,0.003528219647705555,250.7639675140381,0.19650819897651672,,182144,7.401023322017863e-05,748.0,2348,-0.008051753044128418,0.02156791090965271,-0.007827556692063808
1763260311.8585644,0.00019039938342757523,,0.0,0.00010277237743139267,251.62810134887695,0.2516169548034668,,182784,1.737891579978168e-05,748.0,2354,0.005781710147857666,-0.00024725310504436493,-0.003517596982419491
1763260313.0384984,0.000189861748367548,,0.01953125,0.005643358454108238,252.80803537368774,0.21246983110904694,,183680,5.1739192713284865e-05,748.0,2363,0.004855155944824219,-0.02651277929544449,-0.018073057755827904
1763260316.4463432,,500.0,,,256.21588015556335,,500.0,186311,,,2389,,,
1763260320.7633665,0.0001860215124906972,,0.0,0.00041908398270606995,260.53290343284607,0.30412304401397705,,190080,5.758747647632845e-07,750.0,2426,0.006821036338806152,-0.0017116963863372803,0.007364735007286072
1763260321.0970762,0.00018579109746497124,,0.01171875,0.0018914928659796715,260.86661314964294,0.35704782605171204,,190464,0.003073272295296192,751.0,2430,-0.006468653678894043,-0.010075191035866737,0.01105379406362772
1763260323.1156616,0.00018463902233634144,,0.009765625,0.002267148345708847,262.88519859313965,0.24950166046619415,,192384,0.5043121576309204,752.0,2449,3.516674041748047e-06,-0.00031176209449768066,0.0002928171306848526
1763260325.4462504,0.00018364055722486228,,0.0,0.0007568588480353355,265.2157874107361,0.3119177222251892,,194048,0.0021344968117773533,752.0,2465,0.004229724407196045,-0.003179699182510376,-0.0035634180530905724
1763260329.178929,0.00018195084703620523,,0.0,0.0002283891662955284,268.9484660625458,0.25589480996131897,,196864,0.013245214708149433,752.0,2493,4.76837158203125e-06,-0.0005974061787128448,-0.003223569132387638
1763260330.9753366,0.0001811059919418767,,0.00390625,0.0015778550878167152,270.74487352371216,0.2644668221473694,,198272,2.571842196630314e-05,752.0,2506,0.002299368381500244,0.0034961923956871033,0.008490911684930325
1763260331.863977,0.0001806451618904248,,0.0,0.0006169388070702553,271.6335139274597,0.2226034700870514,,199040,0.0020544580183923244,752.0,2514,0.045223891735076904,-0.00026782043278217316,0.00048191938549280167
1763260331.9738533,0.00018056835688184947,,0.01953125,0.006919528357684612,271.74339032173157,0.28344497084617615,,199168,3.90311615774408e-05,753.0,2515,0.014400184154510498,-0.022379396483302116,0.008648776449263096
1763260332.417261,0.0001802611368475482,,0.02734375,0.009020759724080563,272.18679785728455,0.23003292083740234,,199680,4.698926932178438e-05,753.0,2520,-0.023835420608520508,-0.0008760169148445129,0.05433995649218559
1763260333.5674279,0.00017949308676179498,,0.0,0.00017095543444156647,273.33696484565735,0.1679231971502304,,200960,0.0007612350163981318,755.0,2533,0.07407194375991821,-0.00011989101767539978,0.005088888108730316
1763260334.2641623,0.00017903225671034306,,0.0078125,0.00367539469152689,274.0336992740631,0.21469122171401978,,201728,2.1698724594898522e-07,756.0,2540,0.009708821773529053,-0.004422079771757126,0.021651560440659523
1763260334.820691,0.00017864823166746646,,0.021484375,0.0018038516864180565,274.5902280807495,0.2120589017868042,,202368,45.74946975708008,757.0,2547,2.0265579223632812e-05,-0.008309256285429,0.006281252019107342
1763260337.024151,0.00017718893650453538,,0.0,1.9837170839309692e-07,276.79368805885315,0.2649947702884674,,204800,1.0642179404385388e-07,759.0,2570,0.016915500164031982,-0.00016763713210821152,0.00038013141602277756
1763260337.0313873,,500.0,,,276.80092430114746,,500.0,204811,,,2571,,,
1763260337.5812256,0.00017680491146165878,,0.0,0.00038893986493349075,277.3507626056671,0.22834037244319916,,205440,0.002828118856996298,760.0,2577,0.1179397702217102,0.000125909224152565,-0.0033875005319714546
1763260341.5115192,0.00017488478624727577,,0.0,0.0021175500005483627,281.2810561656952,0.18391771614551544,,208640,0.0002315537421964109,761.0,2608,0.02380746603012085,0.0028110668063163757,0.025421353057026863
1763260341.7113879,,500.0,,,281.4809248447418,,500.0,208811,,,2610,,,
1763260344.3732452,0.00017357911565341055,,0.005859375,0.002059333026409149,284.1427822113037,0.22139430046081543,,210816,144.35690307617188,761.0,2630,8.821487426757812e-06,-0.0014568567276000977,-0.020403586328029633
1763260345.1999183,0.00017319509061053395,,0.013671875,0.0005825869739055634,284.969455242157,0.17114253342151642,,211456,0.001616189256310463,761.0,2636,0.4906792640686035,-0.014668876305222511,0.006883906200528145
1763260346.5532067,0.0001725806505419314,,0.0,0.0010047946125268936,286.3227436542511,0.1721116155385971,,212480,0.0009249242139048874,761.0,2646,0.12885963916778564,-0.009180612862110138,0.00440417043864727
1763260346.70949,0.00017250384553335607,,0.0078125,0.001148759387433529,286.4790270328522,0.1384374350309372,,212608,6.72413625579793e-06,761.0,2647,-0.033789873123168945,-0.005313970148563385,0.017875313758850098
1763260346.8886077,0.00017242704052478075,,0.05078125,0.007578705437481403,286.6581447124481,0.2665422260761261,,212736,0.00017611862858757377,761.0,2648,-0.1178826093673706,-0.0029170140624046326,0.012429728172719479
1763260349.5361362,0.00017119816038757563,,0.017578125,0.0021178806200623512,289.305673122406,0.22498318552970886,,214784,5.594056347035803e-05,761.0,2668,0.08218216896057129,0.012379001826047897,-0.00803802628070116
1763260350.1894755,0.00017089094035327435,,0.0,0.00033412035554647446,289.95901250839233,0.22090895473957062,,215296,0.0003361250273883343,761.0,2673,0.16001182794570923,-0.0038056420162320137,0.0020659128203988075
1763260351.1273584,,500.0,,,290.89689540863037,,500.0,216311,,,2683,,,
1763260351.531211,0.00017004608525894582,,0.046875,0.008172834292054176,291.3007478713989,0.1836349219083786,,216704,0.0001417155290255323,762.0,2687,0.44166475534439087,0.017319902777671814,-0.009904943406581879
1763260351.643471,0.0001699692802503705,,0.001953125,0.0008684154599905014,291.41300797462463,0.19963006675243378,,216832,2.071953296661377,763.0,2689,0.00042748451232910156,-0.003179248422384262,-0.0025756340473890305
1763260351.9747663,0.00016973886522464454,,0.0859375,0.012710117734968662,291.74430322647095,0.3445546329021454,,217216,0.0001181462430395186,763.0,2692,0.24061906337738037,-0.017583956941962242,0.0106970751658082
1763260355.5982168,,500.0,,,295.36775374412537,,500.0,221311,,,2732,,,
1763260357.4159658,,500.0,,,297.18550276756287,,500.0,223311,,,2752,,,
1763260357.86289,,500.0,,,297.6324269771576,,500.0,223811,,,2757,,,
1763260359.229123,,500.0,,,298.99866008758545,,500.0,225311,,,2772,,,
1763260360.1296833,,500.0,,,299.8992202281952,,500.0,226311,,,2782,,,
1763260360.2386394,0.00016420890460722148,,0.001953125,0.0012405533343553543,300.0081763267517,0.16352786123752594,,226432,181.56227111816406,773.0,2783,0.053353846073150635,-0.005486492067575455,-0.00841376930475235
1763260361.1661863,0.00016359446453861892,,0.03125,0.006694921292364597,300.93572330474854,0.2222680002450943,,227456,0.00012391309428494424,774.0,2793,0.9739896655082703,-0.022825542837381363,0.02860148437321186
1763260364.0532994,0.00016167435387615114,,0.140625,0.015815604478120804,303.82283639907837,0.20317798852920532,,230656,0.0016715085366740823,777.0,2824,0.9794602990150452,-0.011286094784736633,0.006951997987926006
