charts/episodic_return,global_step
39,39
41,80
16,96
23,119
26,145
22,167
26,193
11,204
15,219
27,246
24,270
13,283
45,328
12,340
23,363
27,390
14,404
19,423
55,478
25,503
9,512
13,525
12,537
24,561
15,576
12,588
18,606
11,617
12,629
18,647
17,664
13,677
17,694
23,717
66,783
27,810
18,828
27,855
49,904
20,924
44,968
50,1018
23,1041
26,1067
44,1111
12,1123
27,1150
28,1178
108,1286
18,1304
27,1331
29,1360
33,1393
30,1423
15,1438
21,1459
35,1494
27,1521
48,1569
35,1604
81,1685
78,1763
39,1802
22,1824
18,1842
33,1875
63,1938
27,1965
29,1994
16,2010
28,2038
103,2141
16,2157
26,2183
39,2222
53,2275
29,2304
24,2328
46,2374
47,2421
24,2445
42,2487
31,2518
32,2550
66,2616
43,2659
48,2707
36,2743
59,2802
34,2836
35,2871
38,2909
36,2945
34,2979
30,3009
63,3072
78,3150
31,3181
54,3235
104,3339
21,3360
154,3514
41,3555
109,3664
69,3733
28,3761
48,3809
102,3911
48,3959
44,4003
86,4089
38,4127
40,4167
59,4226
37,4263
55,4318
48,4366
25,4391
39,4430
22,4452
57,4509
45,4554
49,4603
87,4690
32,4722
28,4750
56,4806
39,4845
47,4892
51,4943
94,5037
99,5136
60,5196
44,5240
64,5304
66,5370
49,5419
25,5444
16,5460
64,5524
41,5565
78,5643
52,5695
59,5754
41,5795
40,5835
46,5881
55,5936
33,5969
47,6016
36,6052
90,6142
38,6180
40,6220
41,6261
69,6330
64,6394
114,6508
52,6560
70,6630
53,6683
141,6824
132,6956
500,7456
198,7654
119,7773
163,7936
115,8051
127,8178
68,8246
83,8329
120,8449
150,8599
123,8722
42,8764
42,8806
74,8880
146,9026
123,9149
62,9211
81,9292
93,9385
56,9441
64,9505
118,9623
75,9698
95,9793
120,9913
106,10019
61,10080
101,10181
40,10221
59,10280
107,10387
111,10498
134,10632
101,10733
56,10789
121,10910
115,11025
48,11073
39,11112
47,11159
55,11214
60,11274
96,11370
107,11477
60,11537
89,11626
77,11703
118,11821
111,11932
49,11981
45,12026
73,12099
70,12169
54,12223
110,12333
133,12466
38,12504
94,12598
73,12671
62,12733
86,12819
31,12850
99,12949
135,13084
118,13202
109,13311
58,13369
120,13489
127,13616
122,13738
66,13804
47,13851
81,13932
80,14012
81,14093
131,14224
119,14343
115,14458
103,14561
56,14617
127,14744
42,14786
74,14860
66,14926
63,14989
58,15047
133,15180
125,15305
145,15450
98,15548
109,15657
99,15756
104,15860
93,15953
94,16047
114,16161
106,16267
108,16375
86,16461
83,16544
125,16669
101,16770
91,16861
71,16932
85,17017
98,17115
102,17217
114,17331
116,17447
107,17554
97,17651
100,17751
58,17809
93,17902
58,17960
115,18075
102,18177
113,18290
82,18372
119,18491
115,18606
100,18706
94,18800
108,18908
103,19011
103,19114
87,19201
73,19274
87,19361
71,19432
72,19504
80,19584
128,19712
87,19799
121,19920
128,20048
78,20126
114,20240
123,20363
61,20424
99,20523
126,20649
74,20723
76,20799
72,20871
76,20947
58,21005
53,21058
63,21121
116,21237
94,21331
98,21429
129,21558
81,21639
97,21736
90,21826
115,21941
90,22031
95,22126
84,22210
51,22261
99,22360
112,22472
98,22570
92,22662
86,22748
94,22842
104,22946
95,23041
107,23148
61,23209
82,23291
89,23380
101,23481
87,23568
84,23652
52,23704
74,23778
68,23846
32,23878
82,23960
44,24004
54,24058
55,24113
42,24155
90,24245
58,24303
61,24364
68,24432
65,24497
82,24579
94,24673
113,24786
100,24886
75,24961
98,25059
65,25124
101,25225
63,25288
79,25367
58,25425
96,25521
74,25595
110,25705
70,25775
46,25821
82,25903
67,25970
66,26036
74,26110
109,26219
58,26277
78,26355
82,26437
46,26483
46,26529
46,26575
80,26655
86,26741
92,26833
100,26933
76,27009
64,27073
47,27120
82,27202
59,27261
61,27322
89,27411
50,27461
55,27516
81,27597
66,27663
48,27711
93,27804
73,27877
94,27971
82,28053
90,28143
76,28219
94,28313
72,28385
79,28464
62,28526
67,28593
54,28647
36,28683
47,28730
66,28796
50,28846
45,28891
47,28938
38,28976
74,29050
31,29081
70,29151
56,29207
69,29276
101,29377
81,29458
65,29523
51,29574
45,29619
66,29685
83,29768
67,29835
65,29900
57,29957
66,30023
76,30099
80,30179
79,30258
45,30303
74,30377
62,30439
58,30497
35,30532
37,30569
59,30628
87,30715
91,30806
84,30890
73,30963
73,31036
66,31102
41,31143
57,31200
53,31253
57,31310
45,31355
48,31403
39,31442
73,31515
42,31557
38,31595
35,31630
98,31728
36,31764
66,31830
35,31865
91,31956
90,32046
107,32153
45,32198
90,32288
82,32370
81,32451
42,32493
94,32587
36,32623
42,32665
60,32725
74,32799
85,32884
105,32989
114,33103
91,33194
96,33290
113,33403
87,33490
108,33598
118,33716
119,33835
108,33943
114,34057
127,34184
107,34291
105,34396
117,34513
118,34631
141,34772
126,34898
129,35027
145,35172
159,35331
200,35531
273,35804
500,36304
407,36711
500,37211
290,37501
282,37783
343,38126
172,38298
348,38646
217,38863
500,39363
324,39687
256,39943
267,40210
239,40449
243,40692
168,40860
186,41046
19,41065
193,41258
20,41278
160,41438
164,41602
19,41621
24,41645
156,41801
155,41956
169,42125
24,42149
156,42305
25,42330
150,42480
18,42498
154,42652
154,42806
18,42824
152,42976
152,43128
18,43146
22,43168
20,43188
17,43205
22,43227
158,43385
153,43538
176,43714
189,43903
23,43926
20,43946
297,44243
500,44743
59,44802
330,45132
14,45146
17,45163
357,45520
406,45926
24,45950
17,45967
19,45986
15,46001
17,46018
500,46518
21,46539
16,46555
60,46615
15,46630
16,46646
55,46701
500,47201
14,47215
55,47270
93,47363
14,47377
500,47877
340,48217
55,48272
411,48683
500,49183
62,49245
15,49260
14,49274
16,49290
500,49790
60,49850
15,49865
17,49882
24,49906
17,49923
30,49953
17,49970
17,49987
64,50051
64,50115
500,50615
500,51115
16,51131
18,51149
13,51162
15,51177
57,51234
49,51283
13,51296
21,51317
53,51370
59,51429
500,51929
22,51951
500,52451
12,52463
16,52479
18,52497
17,52514
16,52530
15,52545
20,52565
29,52594
500,53094
18,53112
500,53612
500,54112
500,54612
16,54628
26,54654
17,54671
15,54686
20,54706
500,55206
16,55222
17,55239
14,55253
19,55272
17,55289
500,55789
14,55803
15,55818
17,55835
16,55851
14,55865
57,55922
13,55935
14,55949
500,56449
11,56460
13,56473
58,56531
15,56546
13,56559
12,56571
53,56624
14,56638
15,56653
500,57153
15,57168
500,57668
19,57687
500,58187
500,58687
500,59187
500,59687
500,60187
56,60243
500,60743
14,60757
500,61257
500,61757
500,62257
500,62757
500,63257
19,63276
500,63776
500,64276
500,64776
500,65276
18,65294
500,65794
500,66294
16,66310
59,66369
500,66869
500,67369
500,67869
500,68369
500,68869
500,69369
500,69869
19,69888
19,69907
500,70407
500,70907
500,71407
500,71907
16,71923
500,72423
500,72923
500,73423
500,73923
500,74423
500,74923
500,75423
