_step,_runtime,global_step,_timestamp,losses/approx_kl,losses/explained_variance,losses/old_approx_kl,losses/clipfrac,losses/policy_loss,losses/entropy,charts/learning_rate,charts/SPS,losses/value_loss,charts/episodic_length,charts/episodic_return
0,5.64360237121582,0,1763260017.4701533,,,,,,,,,,,
7,6.594864130020142,128,1763260018.421415,9.400956332683563e-05,0.2423543930053711,0.0018157195299863815,0.0,-0.005623413249850273,0.6930261850357056,0.0003000000142492354,954.0,1.7182588577270508,,
33,7.145407199859619,681,1763260018.9719582,,,,,,,,,,24.0,24.0
41,7.309403896331787,894,1763260019.1359549,,,,,,,,,,55.0,55.0
47,7.512365818023682,1024,1763260019.3389168,0.000903768464922905,0.26195216178894043,-0.013887541368603706,0.0,0.0010236669331789017,0.6740888357162476,0.00029946237918920815,973.0,1.3728337287902832,,
64,7.915122985839844,1408,1763260019.741674,0.0014296416193246841,-0.04657852649688721,0.013769077137112617,0.0,-0.0036782659590244293,0.6584524512290955,0.0002992319641634822,968.0,1.293333649635315,50.0,50.0
74,8.099634408950806,1622,1763260019.9261854,,,,,,,,,,17.0,17.0
77,8.196845293045044,1677,1763260020.0233963,,,,,,,,,,27.0,27.0
88,8.361661434173584,1876,1763260020.1882124,,,,,,,,,,16.0,16.0
102,8.618512868881226,2109,1763260020.4450638,,,,,,,,,,33.0,33.0
104,8.631106615066528,2134,1763260020.4576576,,,,,,,,,,12.0,12.0
133,9.162917852401733,2572,1763260020.9894688,,,,,,,,,,14.0,14.0
147,9.347459554672241,2814,1763260021.1740105,,,,,,,,,,12.0,12.0
149,9.430254936218262,2833,1763260021.256806,,,,,,,,,,19.0,19.0
150,9.440673351287842,2858,1763260021.2672243,,,,,,,,,,25.0,25.0
155,9.553892135620117,2944,1763260021.380443,0.0001740381121635437,0.04854065179824829,0.005170224234461784,0.0,-0.005236051976680756,0.5986121296882629,0.00029831030406057835,951.0,1.3289352655410767,,
157,9.569962978363037,2975,1763260021.396514,,,,,,,,,,22.0,22.0
172,9.823902606964111,3213,1763260021.6504536,,,,,,,,,,15.0,15.0
195,10.258411884307861,3590,1763260022.0849628,,,,,,,,,,18.0,18.0
203,10.38840389251709,3712,1763260022.2149549,0.004515253007411957,0.21804416179656982,0.020753175020217896,0.001953125,-0.007523030042648315,0.570193886756897,0.0002978494740091264,945.0,2.8034582138061523,,
213,10.54259967803955,3886,1763260022.3691506,,,,,,,,,,18.0,18.0
217,10.579349279403687,3962,1763260022.4059002,,,,,,,,,,19.0,19.0
228,10.799680233001709,4121,1763260022.6262312,,,,,,,,,,32.0,32.0
233,10.837622165679932,4201,1763260022.6641731,,,,,,,,,,19.0,19.0
251,11.242509603500366,4543,1763260023.0690606,,,,,,,,,,26.0,26.0
259,11.495042324066162,4811,1763260023.3215933,,,,,,,,,,36.0,36.0
265,11.712709903717041,4992,1763260023.5392609,0.0037613948807120323,0.6050423383712769,0.002973143942654133,0.001953125,-0.03989768028259277,0.5351961851119995,0.0002970814239233732,950.0,2.165762424468994,,
273,11.981631755828857,5307,1763260023.8081827,,,,,,,,,,25.0,25.0
274,11.999686002731323,5356,1763260023.826237,,,,,,,,,,49.0,49.0
292,12.769973754882812,6016,1763260024.5965247,0.0024871472269296646,0.6546837091445923,-0.013831574469804764,0.001953125,0.004214376211166382,0.5288517475128174,0.00029646698385477066,953.0,1.982558012008667,,
327,14.827277183532715,8234,1763260026.6538281,,,,,,,,,,234.0,234.0
330,15.048587560653687,8460,1763260026.8751385,,,,,,,,,,226.0,226.0
332,15.27737283706665,8704,1763260027.1039238,0.0032295072451233864,0.9893898963928223,0.01740545779466629,0.001953125,-0.02411065623164177,0.482462614774704,0.00029485407867468894,987.0,0.875442624092102,,
337,15.445595026016235,8950,1763260027.272146,,,,,,,,,,66.0,66.0
340,15.578498840332031,9047,1763260027.4050498,,,,,,,,,,42.0,42.0
370,17.77893352508545,10729,1763260029.6054845,,,,,,,,,,143.0,143.0
396,19.847191095352173,12779,1763260031.673742,,,,,,,,,,166.0,166.0
425,21.6964271068573,14618,1763260033.522978,,,,,,,,,,144.0,144.0
441,22.67430567741394,15616,1763260034.5008566,3.946665674448013e-05,0.6716183423995972,0.0005776891484856606,0.0,0.003557671792805195,0.49137789011001587,0.00029070660821162164,963.0,0.938991367816925,,
450,23.20932102203369,16144,1763260035.035872,,,,,,,,,,105.0,105.0
471,24.360317945480347,17389,1763260036.186869,,,,,,,,,,126.0,126.0
481,24.914225816726685,17920,1763260036.7407768,0.003195994533598423,0.9189296960830688,0.0182885080575943,0.005859375,-0.03565825894474983,0.45950305461883545,0.0002893241180572659,971.0,1.4273391962051392,,
490,25.455154418945312,18494,1763260037.2817054,,,,,,,,,,124.0,124.0
504,26.342183828353882,19421,1763260038.1687348,,,,,,,,,,127.0,127.0
