_step,_runtime,global_step,_timestamp,charts/episodic_length,charts/episodic_return,losses/approx_kl,losses/explained_variance,losses/old_approx_kl,losses/clipfrac,losses/policy_loss,losses/entropy,charts/learning_rate,charts/SPS,losses/value_loss
0,6.051607131958008,0,1763260017.89615,,,,,,,,,,,
7,6.956503629684448,126,1763260018.8010466,15.0,15.0,,,,,,,,,
33,7.477941274642944,560,1763260019.3224843,11.0,11.0,,,,,,,,,
41,7.631017684936523,729,1763260019.4755607,12.0,12.0,,,,,,,,,
47,7.756620168685913,840,1763260019.6011631,13.0,13.0,,,,,,,,,
64,8.149217128753662,1205,1763260019.99376,13.0,13.0,,,,,,,,,
74,8.313301086425781,1404,1763260020.157844,27.0,27.0,,,,,,,,,
77,8.450039863586426,1461,1763260020.2945828,26.0,26.0,,,,,,,,,
88,8.713340759277344,1700,1763260020.5578837,11.0,11.0,,,,,,,,,
102,8.967865943908691,1931,1763260020.812409,22.0,22.0,,,,,,,,,
104,8.982848405838013,1958,1763260020.8273914,14.0,14.0,,,,,,,,,
133,9.396053075790405,2337,1763260021.240596,12.0,12.0,,,,,,,,,
147,9.610415697097778,2542,1763260021.4549587,11.0,11.0,,,,,,,,,
149,9.693246126174927,2561,1763260021.537789,19.0,19.0,,,,,,,,,
150,9.704537630081177,2582,1763260021.5490806,21.0,21.0,,,,,,,,,
155,9.750219821929932,2682,1763260021.5947628,24.0,24.0,,,,,,,,,
157,9.831042528152466,2697,1763260021.6755855,15.0,15.0,,,,,,,,,
195,10.411061525344849,3291,1763260022.2556045,17.0,17.0,,,,,,,,,
203,10.58177375793457,3415,1763260022.4263167,26.0,26.0,,,,,,,,,
213,10.804765224456787,3584,1763260022.6493082,23.0,23.0,0.0007149269804358482,0.1793653964996338,0.009072891436517239,0.0,-0.005846932530403137,0.6348092555999756,0.00029792627901770175,916.0,2.3646645545959473
217,10.846069574356079,3671,1763260022.6906126,14.0,14.0,,,,,,,,,
228,11.097008466720581,3911,1763260022.9415514,17.0,17.0,,,,,,,,,
233,11.20866322517395,3997,1763260023.0532062,22.0,22.0,,,,,,,,,
251,11.63941478729248,4416,1763260023.4839578,50.0,50.0,,,,,,,,,
259,11.898239135742188,4700,1763260023.742782,47.0,47.0,,,,,,,,,
