losses/entropy,losses/policy_loss,losses/approx_kl,charts/learning_rate,losses/value_loss,_step,global_step,charts/episodic_length,_timestamp,charts/SPS,losses/clipfrac,charts/episodic_return,losses/old_approx_kl,losses/explained_variance,_runtime
0.1886463165283203,0.001980522647500038,0.0012898575514554977,0.00021336405188776553,0.01918269693851471,2034,144512,,1763260153.9853845,1065.0,0.013671875,,0.011638617143034935,-5.650520324707031e-05,142.27072739601135
0.3101465702056885,-0.03286921977996826,0.016011547297239304,0.00021267280681058764,0.003995610401034355,2045,145664,,1763260155.063161,1065.0,0.09375,,-0.0063035134226083755,-0.0068999528884887695,143.3485038280487
0.20061446726322174,0.003195629920810461,0.0017527202144265175,0.00021228878176771104,1.4909173842170276e-05,2051,146304,,1763260155.66558,1065.0,0.001953125,,0.0036323675885796547,-0.003940582275390625,143.95092296600342
,,,,,2052,146421,500.0,1763260155.7053142,,,500.0,,,143.99065709114075
0.2374480962753296,0.0009717047214508057,0.0003298511728644371,0.00021113670663908124,9.999202302424237e-05,2070,148224,,1763260157.412066,1066.0,0.0,,0.0061529213562607765,-0.005495905876159668,145.69740891456604
0.24331901967525482,0.0012086033821105957,0.015765618532896042,0.00021075268159620464,2.5117164113908075e-05,2076,148864,,1763260158.0285976,1065.0,0.103515625,,0.006159333512187004,0.00018674135208129883,146.31394052505493
0.22938525676727295,-0.0011906176805496216,0.013856357894837856,0.0002097542310366407,2.0732905864715576,2093,150528,,1763260159.529183,1066.0,0.0625,,0.021835295483469963,-4.4465065002441406e-05,147.81452584266663
0.2693207561969757,0.0011457614600658417,0.0025805579498410225,0.00020967742602806538,0.002214857144281268,2094,150656,,1763260159.6751094,1066.0,0.017578125,,-0.0014976905658841133,-0.00925898551940918,147.96045231819153
0.2430274784564972,0.0013212952762842178,0.002320263534784317,0.00020829493587370962,9.05975341796875,2117,152960,,1763260161.7750142,1066.0,0.00390625,,0.005828702822327614,-2.9087066650390625e-05,150.06035709381104
,,,,,2146,155921,500.0,1763260164.545032,,,500.0,,,152.83037495613098
0.2838916778564453,-0.037742916494607925,0.007462158799171448,0.0002063748106593266,0.0019019688479602337,2148,156160,,1763260164.7625754,1066.0,0.048828125,,-0.014422895386815071,-0.008406639099121094,153.04791831970215
,,,,,2155,156921,500.0,1763260165.4095964,,,500.0,,,153.6949393749237
0.28021660447120667,-0.00957529991865158,0.0029007336124777794,0.00020491551549639553,0.001981891691684723,2172,158592,,1763260167.0324187,1066.0,0.0078125,,0.004182870499789715,-0.01855027675628662,155.3177616596222
,,,,,2185,159921,500.0,1763260168.2100327,,,500.0,,,156.49537563323975
0.23781603574752808,0.0005983449518680573,0.004642711021006107,0.0002036866353591904,0.0009724657284095883,2192,160640,,1763260168.8680594,1067.0,0.037109375,,-0.00922496896237135,0.000960230827331543,157.1534023284912
0.2963652014732361,0.007246686145663261,0.033033691346645355,0.0002033026103163138,3.898546492564492e-05,2198,161280,,1763260169.4477556,1067.0,0.1119791641831398,,0.02391257882118225,-0.000775456428527832,157.7330985069275
0.32035666704177856,-0.025522403419017792,0.02567712962627411,0.00020322580530773848,4.006767994724214e-05,2199,161408,,1763260169.5600202,1067.0,0.119140625,,0.07189999520778656,0.002307415008544922,157.8453631401062
0.26183247566223145,-0.001931268721818924,0.003988800570368767,0.0002025345602305606,0.002870552707463503,2211,162560,,1763260170.6119478,1067.0,0.0078125,,-0.0012833308428525925,-0.01297616958618164,158.89729070663452
,,,,,2214,162921,500.0,1763260170.87151,,,500.0,,,159.15685296058655
0.2656669616699219,-0.004376178607344627,0.0010456070303916931,0.00020199692517053336,37.28754425048828,2220,163456,,1763260171.4606946,1067.0,0.001953125,,0.02419397234916687,-8.940696716308594e-06,159.74603748321533
0.22503377497196198,0.00021669268608093262,0.0002584308385848999,0.0002017665101448074,1.154501751443604e-05,2223,163840,,1763260171.7990038,1067.0,0.0,,0.0031125135719776154,-0.0026160478591918945,160.08434677124023
0.2506832480430603,0.0050748721696436405,0.0004919674247503281,0.00020168970513623208,35.71381378173828,2225,163968,,1763260171.9130595,1067.0,0.0,,0.0009888112545013428,-1.5735626220703125e-05,160.19840240478516
0.26681169867515564,-0.00888437032699585,0.0009943386539816856,0.00020161290012765676,0.002563724759966135,2226,164096,,1763260172.0243967,1067.0,0.0,,0.0069373613223433495,-0.016469955444335938,160.30973958969116
0.24591131508350372,0.011218579486012459,0.0035513853654265404,0.00020153609511908144,5.270927067613229e-05,2227,164224,,1763260172.1808653,1067.0,0.0390625,,0.007232428528368473,-0.004471182823181152,160.4662082195282
0.22818729281425476,-0.0021403301507234573,0.0009239576756954193,0.00020107526506762952,35.22917556762695,2235,164992,,1763260172.8779807,1067.0,0.001953125,,0.012327788397669792,-1.2040138244628906e-05,161.16332364082336
0.24573741853237152,0.009905826300382614,0.004069607704877853,0.00020069124002475291,0.0023014319594949484,2241,165632,,1763260173.470762,1067.0,0.017578125,,-0.011897556483745575,-0.0024241209030151367,161.75610494613647
0.25134924054145813,-0.03866592049598694,0.011631238274276257,0.000200230409973301,1.2859262824349571e-05,2248,166400,,1763260174.1730437,1068.0,0.048828125,,0.03739573061466217,0.008789300918579102,162.4583866596222
0.2501620054244995,0.0003849416971206665,0.0015907548367977142,0.00020015360496472567,152.35894775390625,2250,166528,,1763260174.3031306,1067.0,0.005859375,,0.013612966984510422,-1.6808509826660156e-05,162.5884735584259
0.2839891314506531,-0.0008035562932491302,0.0034263888373970985,0.0001999231899389997,0.00013877672608941793,2253,166912,,1763260174.6354384,1068.0,0.001953125,,0.002400599420070648,-0.001318812370300293,162.92078137397766
0.4400600492954254,-0.03396083787083626,0.04648002237081528,0.0001987711148103699,0.0001773159165168181,2272,168832,,1763260176.3972476,1068.0,0.1458333283662796,,-0.03253792226314545,-0.0013118982315063477,164.68259048461914
0.38350892066955566,-0.0006258208304643631,0.0003025280311703682,0.000198310284758918,0.0035021190997213125,2280,169600,,1763260177.0664535,1068.0,0.001953125,,0.0006883246824145317,-0.012366652488708496,165.3517963886261
0.17446790635585785,-0.020228242501616478,0.024960163980722427,0.00019738863920792937,0.0040200017392635345,2295,171136,,1763260178.5076537,1068.0,0.107421875,,0.08785222470760345,-0.004404664039611816,166.79299664497375
,,,,,2298,171421,500.0,1763260178.7430787,,,500.0,,,167.02842164039612
0.3211892247200012,-0.0005750088021159172,0.002523377537727356,0.00019646697910502553,0.0009713383624330163,2310,172672,,1763260179.914527,1068.0,0.017578125,,-0.013795645907521248,-0.0062988996505737305,168.19986987113953
,,,,,2312,172921,500.0,1763260180.0672715,,,500.0,,,168.352614402771
0.38462138175964355,0.009305013343691826,0.012331071309745312,0.0001960061490535736,2.2058265209198,2318,173440,,1763260180.6372757,1068.0,0.0546875,,0.0559103861451149,-7.510185241699219e-06,168.92261862754822
,,,,,2322,173921,500.0,1763260181.0093167,,,500.0,,,169.294659614563
0.2746923267841339,0.009093856438994408,0.010169117711484432,0.000195622124010697,0.004565700422972441,2324,174080,,1763260181.2133996,1069.0,0.05078125,,0.006200426258146763,-0.0028879642486572266,169.49874258041382
0.2971390187740326,-0.00011811405420303345,0.004020100459456444,0.00019531490397639573,0.0016806251369416714,2329,174592,,1763260181.7216623,1068.0,0.015625,,0.008675919845700264,-0.009684562683105469,170.00700521469116
0.3030528426170349,-0.00944068469107151,0.0042699184268713,0.00019470046390779316,0.0017448365688323975,2339,175616,,1763260182.666322,1068.0,0.03125,,0.00036469846963882446,-0.0047119855880737305,170.95166492462158
0.2862556576728821,-0.02845635823905468,0.002453938126564026,0.0001944700488820672,37.23347473144531,2343,176000,,1763260183.0098157,1069.0,0.015625,,-0.0047234781086444855,-1.1086463928222656e-05,171.29515862464905
0.2877071797847748,-0.00231952965259552,0.0003581307828426361,0.00019416282884776592,0.019088784232735634,2348,176512,,1763260183.4533107,1069.0,0.0,,0.0054871756583452225,-1.0728836059570312e-05,171.73865365982056
0.319490909576416,-0.022060934454202652,0.00804962869733572,0.00019377880380488932,0.0023980250116437674,2354,177152,,1763260184.0611444,1069.0,0.04296875,,0.0027063414454460144,-0.0032196044921875,172.34648728370667
0.28574809432029724,0.01403762400150299,0.0021239593625068665,0.00019324116874486208,143.87786865234375,2363,178048,,1763260184.8801348,1069.0,0.009765625,,-0.019637081772089005,-7.033348083496094e-06,173.16547775268555
0.256287544965744,0.020580243319272995,0.0014905007556080818,0.00019162826356478035,8.57364502735436e-05,2389,180736,,1763260187.3064938,1069.0,0.0,,0.006826753728091717,-0.0013628005981445312,175.5918366909027
0.27469968795776367,-0.02542736567556858,0.003171793185174465,0.00018940091831609607,0.012836070731282234,2426,184448,,1763260190.688323,1070.0,0.03125,,0.0353434681892395,-5.841255187988281e-06,178.9736659526825
,,,,,2430,184921,500.0,1763260191.1016448,,,500.0,,,179.38698768615723
0.27257686853408813,0.0008515026420354843,0.005393454805016518,0.00018794162315316498,9.736765605339315e-06,2449,186880,,1763260192.9494617,1070.0,0.08984375,,-0.005389248952269554,0.0006652474403381348,181.23480463027954
,,,,,2465,188421,500.0,1763260194.348379,,,500.0,,,182.6337218284607
0.3163417875766754,-0.030644714832305908,0.02983657643198967,0.000185253462404944,2.412511094007641e-06,2493,191360,,1763260197.026259,1071.0,0.107421875,,0.12162784487009048,7.18832015991211e-05,185.31160187721252
0.36385589838027954,-0.00022549927234649658,2.9904767870903015e-06,0.0001844854123191908,0.002017886843532324,2506,192640,,1763260198.2411516,1071.0,0.0,,0.001237192191183567,-0.0015627145767211914,186.52649450302124
,,,,,2514,193421,500.0,1763260198.928395,,,500.0,,,187.21373796463013
0.36043405532836914,0.003760911524295807,0.0024913642555475235,0.00018394777725916356,2.0789847373962402,2515,193536,,1763260199.0346096,1071.0,0.0,,0.017580708488821983,-5.125999450683594e-06,187.31995248794556
0.3756079375743866,0.027964327484369278,0.013005304150283337,0.00018364055722486228,0.0007104023243300617,2520,194048,,1763260199.5135205,1071.0,0.017578125,,-0.01950671896338463,-2.2649765014648438e-06,187.7988634109497
,,,,,2533,195421,500.0,1763260200.7417262,,,500.0,,,189.02706909179688
0.3093385100364685,-0.0076650455594062805,0.0002446640282869339,0.00018241167708765715,0.004007324576377869,2540,196096,,1763260201.4757752,1070.0,0.0,,-0.006982322782278061,-0.008141756057739258,189.76111817359924
0.34198611974716187,0.0033125653862953186,0.0005702469497919083,0.00018195084703620523,5.378751666285098e-09,2547,196864,,1763260202.171977,1071.0,0.001953125,,0.004590494558215141,0.0007033348083496094,190.4573199748993
0.3166387677192688,0.0072793420404195786,0.002747182734310627,0.0001806451618904248,2.077784538269043,2570,199040,,1763260204.2525625,1070.0,0.015625,,0.0021772952750325203,-6.318092346191406e-06,192.53790545463562
0.28268203139305115,-0.004921775311231613,3.829877823591232e-05,0.00018056835688184947,0.00307484227232635,2571,199168,,1763260204.3645148,1070.0,0.0,,-0.00025302451103925705,-0.006545424461364746,192.6498577594757
0.32246634364128113,-0.0009183436632156372,0.01962238736450672,0.00018018433183897287,8.782010991126299e-05,2577,199808,,1763260204.958306,1070.0,0.08984375,,-0.022950459271669388,-0.0025647878646850586,193.2436490058899
,,,,,2608,202953,500.0,1763260207.849728,,,500.0,,,196.13507103919983
0.35266026854515076,-0.010234620422124863,0.0010583139955997467,0.00017818740161601454,0.003526171436533332,2610,203136,,1763260208.0544863,1070.0,0.0,,0.013177553191781044,-0.0056182146072387695,196.33982920646667
0.3430367410182953,0.039636626839637756,0.01837647520005703,0.00017695852147880942,0.005862868390977383,2630,205184,,1763260209.9245787,1071.0,0.0625,,-0.005629712715744972,-0.0009016990661621094,198.20992159843445
0.35388249158859253,-0.013567689806222916,0.0036073066294193268,0.00017657449643593282,0.00011322157661197707,2636,205824,,1763260210.4833817,1071.0,0.03515625,,-0.012225622311234474,-0.0038909912109375,198.7687246799469
0.31231120228767395,0.0033032409846782684,0.0013222182169556618,0.00017596005636733025,4.33265813626349e-06,2646,206848,,1763260211.4181476,1071.0,0.0,,0.006640163250267506,-0.00023424625396728516,199.70349049568176
,,,,,2647,206953,500.0,1763260211.4547815,,,500.0,,,199.74012446403503
0.36064857244491577,-0.00198432058095932,0.0001951334998011589,0.00017588325135875493,2.10365891456604,2648,206976,,1763260211.531926,1071.0,0.0,,-0.005656777881085873,-2.5033950805664062e-06,199.8172688484192
0.3849759101867676,-0.001460408791899681,0.00012756604701280594,0.0001746543712215498,0.5044448375701904,2668,209024,,1763260213.4042256,1071.0,0.0,,-0.0031508291140198708,-5.364418029785156e-06,201.68956851959229
0.3475324809551239,0.005741037428379059,0.0031102746725082397,0.00017434715118724853,0.12685728073120117,2673,209536,,1763260213.8578775,1071.0,0.005859375,,-0.006789065897464752,-3.4570693969726562e-06,202.1432204246521
0.34353896975517273,-0.006724651902914047,0.006990645080804825,0.0001737327256705612,0.03835434466600418,2683,210560,,1763260214.7924094,1072.0,0.02734375,,-0.002411775290966034,-8.344650268554688e-06,203.07775235176086
,,,,,2687,210953,500.0,1763260215.1751192,,,500.0,,,203.46046209335327
0.3490063548088074,-0.0007687956094741821,0.0035316739231348038,0.0001733487006276846,0.003056286834180355,2689,211200,,1763260215.3953345,1071.0,0.001953125,,0.004105895757675171,-0.006722211837768555,203.68067741394043
0.3658956289291382,-0.0005644951015710831,0.00038980506360530853,0.00017319509061053395,152.56439208984375,2692,211456,,1763260215.624194,1072.0,0.0,,-0.005973216146230698,-1.1920928955078125e-06,203.9095368385315
0.38773056864738464,0.0004918817430734634,0.000732853077352047,0.0001707373303361237,152.77020263671875,2732,215552,,1763260219.3812993,1072.0,0.0,,0.002214551903307438,-5.245208740234375e-06,207.66664218902588
0.3137974143028259,0.002405427396297455,0.0004311865195631981,0.00016950845019891858,0.001877869013696909,2752,217600,,1763260221.280465,1072.0,0.0,,0.00048756133764982224,0.0029160380363464355,209.56580781936646
0.321018785238266,-0.01576187089085579,0.0015535010024905205,0.0001692012301646173,0.00234208139590919,2757,218112,,1763260221.7431934,1072.0,0.0,,0.011689136736094952,-0.0024377107620239258,210.02853631973267
0.3721081614494324,0.0031840577721595764,0.0017277263104915619,0.00016827957006171346,0.003264792263507843,2772,219648,,1763260223.1352892,1072.0,0.0,,0.01993667520582676,0.0018019676208496094,211.42063212394714
0.3680155873298645,0.004522114992141724,0.002493969164788723,0.0001676651299931109,0.0022256344091147184,2782,220672,,1763260224.0698857,1072.0,0.0078125,,0.0007933462038636208,0.004210293292999268,212.35522866249084
0.3617885112762451,-0.0005556121468544006,6.121397018432617e-05,0.00016758832498453557,1.941259324667044e-05,2783,220800,,1763260224.1818662,1072.0,0.0,,0.0031737517565488815,0.002840280532836914,212.46720910072327
0.3716750144958496,-0.035553865134716034,0.009928686544299126,0.000166973884915933,2.2905780497239903e-05,2793,221824,,1763260225.1541283,1072.0,0.03515625,,0.007265010848641396,0.0026336312294006348,213.439471244812
,,,,,2824,224953,500.0,1763260227.9953399,,,500.0,,,216.28068280220032
0.32534128427505493,-0.016945000737905502,0.002557210624217987,0.0001639016845729202,3.7657202483387664e-05,2843,226944,,1763260229.8875315,1072.0,0.001953125,,0.003999041393399239,0.0003949403762817383,218.1728744506836
0.3352416157722473,0.0011326707899570465,3.759097307920456e-05,0.00016305682947859168,1.0565475349721964e-05,2857,228352,,1763260231.1689572,1073.0,0.0,,-0.0017570825293660164,-0.002830982208251953,219.4543001651764
0.42541974782943726,-0.002724716439843178,9.913835674524307e-05,0.0001615207438590005,0.00020829963614232838,2882,230912,,1763260233.515348,1073.0,0.0,,0.0004555182531476021,-0.0017229318618774414,221.80069088935852
0.4439132809638977,-0.00048305094242095947,3.526918590068817e-06,0.00016105991380754858,0.0022275166120380163,2890,231680,,1763260234.2256935,1073.0,0.0,,0.0007079122588038445,0.000919640064239502,222.5110363960266
0.35614922642707825,-0.0015496965497732162,0.0004986152052879333,0.00015752688341308385,0.0365026630461216,2949,237568,,1763260239.7198515,1073.0,0.0,,-0.013460535556077957,-4.410743713378906e-06,228.00519442558289
0.40183407068252563,-0.012082189321517944,0.002081573009490967,0.00015683563833590597,0.0017547955503687263,2960,238720,,1763260240.8049796,1073.0,0.00390625,,0.024987060576677322,0.0010238885879516602,229.09032249450684
0.37449750304222107,0.011421360075473785,0.006521695293486118,0.00015591397823300213,6.009806384099647e-06,2975,240256,,1763260242.2371745,1073.0,0.044921875,,-0.020494535565376282,0.0007095932960510254,230.52251744270325
0.44655299186706543,-0.00030402466654777527,0.0006597917526960373,0.0001550691231386736,0.005314747802913189,2989,241664,,1763260243.5125675,1073.0,0.0,,0.005053902044892311,0.0006977319717407227,231.79791045188904
0.43265557289123535,-0.0001545250415802002,0.0011187931522727013,0.00015460829308722168,3.595383168430999e-05,2997,242432,,1763260244.248745,1073.0,0.001953125,,-0.011621945537626743,-0.0014636516571044922,232.53408789634705
0.3859940469264984,-0.02272847294807434,0.0034233415499329567,0.00015376343799289316,2.900159415730741e-06,3011,243840,,1763260245.5554457,1073.0,0.005859375,,0.012408778071403503,0.0035640597343444824,233.84078860282898
0.4485127627849579,0.004312597215175629,0.012059101834893227,0.00015138248272705823,0.0027115889824926853,3051,247808,,1763260249.1975253,1073.0,0.048828125,,0.013047588989138603,-0.0029082298278808594,237.48286819458008
0.404518187046051,0.007967468351125717,0.007875206880271435,0.0001512288727099076,2.6734878701972775e-05,3053,248064,,1763260249.4652116,1073.0,0.013671875,,-0.016024429351091385,-0.0024858713150024414,237.750554561615
0.4336632788181305,0.005761340260505676,0.003681020811200142,0.0001504608226241544,2.8264912543818355e-06,3066,249344,,1763260250.6401992,1073.0,0.021484375,,-0.0014582760632038116,-0.0020407438278198242,238.92554211616516
0.4083000421524048,-0.0019592642784118652,0.0026394547894597054,0.00015023040759842843,0.002461009658873081,3070,249728,,1763260250.9791877,1073.0,0.001953125,,-0.009055462665855885,-0.002318263053894043,239.26453065872192
,,,,,3083,251072,500.0,1763260252.2153466,,,500.0,,,240.50068950653076
,,,,,3098,252572,500.0,1763260253.6576443,,,500.0,,,241.94298720359802
,,,,,3103,253072,500.0,1763260254.109211,,,500.0,,,242.39455389976501
,,,,,3127,255572,500.0,1763260256.367509,,,500.0,,,244.65285181999207
0.3211143910884857,-0.006459936499595642,0.00018748082220554352,0.0001466205867473036,0.003071507439017296,3129,255744,,1763260256.5634532,1073.0,0.0,,0.007267322391271591,-0.006287932395935059,244.84879612922668
0.377686470746994,0.00014982931315898895,1.0057352483272552e-05,0.0001458525366615504,9.687566489446908e-05,3141,257024,,1763260257.7414274,1073.0,0.0,,-2.305302768945694e-05,-0.0024328231811523438,246.02677035331726
0.3973158001899719,-0.017836693674325943,0.001814497634768486,0.00014577573165297508,8.70091724395752,3143,257152,,1763260257.8918834,1073.0,0.005859375,,-0.0010189972817897797,-2.1457672119140625e-06,246.17722630500793
0.42762818932533264,-0.0068499986082315445,0.007872623391449451,0.00014554531662724912,4.930539580527693e-05,3146,257536,,1763260258.234979,1073.0,0.021484375,,0.0006210291758179665,0.0026425719261169434,246.5203218460083
0.4245828688144684,0.0007117502391338348,0.0003125695511698723,0.00014408602146431804,1.6888185200514272e-05,3170,259968,,1763260260.4384189,1073.0,0.0,,-0.001613113097846508,-0.003535628318786621,248.7237617969513
0.42790818214416504,-0.006478697061538696,0.001826571300625801,0.00014331797137856483,35.186214447021484,3183,261248,,1763260261.6126595,1074.0,0.0,,0.00397578626871109,-2.0265579223632812e-06,249.89800238609314
0.36276084184646606,-0.002561211585998535,0.0015005767345428467,0.00014301075134426355,0.0019161072559654713,3188,261760,,1763260262.0938857,1074.0,0.001953125,,0.00636235810816288,-0.00582575798034668,250.37922859191895
0.39709997177124023,0.0008496623486280441,0.0007011843845248222,0.0001412442361470312,144.36328125,3217,264704,,1763260264.7881243,1074.0,0.0,,0.00019021239131689072,-1.9073486328125e-06,253.07346725463867
0.3649066090583801,-0.028147410601377487,0.011239674873650074,0.00014078340609557927,8.363428059965372e-05,3224,265472,,1763260265.503782,1074.0,0.083984375,,0.042822856456041336,0.002127408981323242,253.78912496566772
0.4386587142944336,0.0006672348827123642,0.00012256205081939697,0.0001394009159412235,0.0028815639670938253,3247,267776,,1763260267.6066961,1074.0,0.0,,-0.001991802826523781,-0.001367330551147461,255.89203906059265
,,,,,3250,268122,500.0,1763260267.8607426,,,500.0,,,256.14608550071716
0.3955245018005371,-0.00024824589490890503,0.0003874320536851883,0.00013909369590692222,0.0023269252851605415,3252,268288,,1763260268.054,1074.0,0.0,,-0.0006190426647663116,-0.006426215171813965,256.3393428325653
,,,,,3255,268622,500.0,1763260268.3412619,,,500.0,,,256.62660479545593
0.4012296199798584,-0.024456433951854706,0.010124889202415943,0.0001386328658554703,8.629715739516541e-05,3259,269056,,1763260268.7615423,1074.0,0.07421875,,0.03809331730008125,-0.004704833030700684,257.0468852519989
0.3876616060733795,0.004896378144621849,0.0012849513441324234,0.00013786483032163233,0.0019288198091089725,3272,270336,,1763260269.963451,1074.0,0.0,,-0.0014879927039146423,-0.0005730390548706055,258.2487938404083
,,,,,3275,270622,500.0,1763260270.2362428,,,500.0,,,258.5215857028961
0.4143931269645691,0.001139998435974121,0.00020398292690515518,0.00013763441529590636,37.86332702636719,3276,270720,,1763260270.3491032,1074.0,0.0,,0.0021448442712426186,-3.2186508178710938e-06,258.634446144104
,,,,,3296,272643,500.0,1763260272.1062105,,,500.0,,,260.391553401947
0.41094955801963806,-0.01238273922353983,0.0014406777918338776,0.0001362519251415506,4.694960807682946e-05,3299,273024,,1763260272.491408,1074.0,0.0,,-0.007861202582716942,-0.0015413761138916016,260.77675104141235
0.4552595317363739,0.016720984131097794,0.0007635857909917831,0.000133947774884291,0.003413686528801918,3338,276864,,1763260276.0014377,1074.0,0.001953125,,-0.00023314356803894043,-0.005522251129150391,264.2867805957794
,,,,,3351,278192,500.0,1763260277.2142136,,,500.0,,,265.49955654144287
0.4162062406539917,0.0038375090807676315,0.0013403864577412605,0.0001327956997556612,0.01034238189458847,3357,278784,,1763260277.8120425,1074.0,0.0,,0.014694112353026867,-4.0531158447265625e-06,266.09738540649414
0.5056763887405396,0.0011496208608150482,0.000799376517534256,0.00013256528472993523,0.0001452713186154142,3360,279168,,1763260278.155099,1074.0,0.0,,-0.007187247276306152,-0.001803755760192871,266.44044184684753
,,,,,3398,282507,212.0,1763260281.2282445,,,212.0,,,269.513587474823
,,,,,3401,282618,14.0,1763260281.2708673,,,14.0,,,269.5562102794647
,,,,,3406,283118,500.0,1763260281.7595818,,,500.0,,,270.04492473602295
,,,,,3419,284219,500.0,1763260282.8145819,,,500.0,,,271.09992480278015
0.40116244554519653,1.947954297065735e-05,0.000777040608227253,0.00012910905934404582,0.0019584891851991415,3426,284928,,1763260283.4707692,1074.0,0.0,,-0.0031121568754315376,-0.0012664794921875,271.75611209869385
0.3964323401451111,0.005264163017272949,0.0004364345222711563,0.00012895544932689518,6.508380465675145e-05,3428,285184,,1763260283.7117004,1074.0,0.00390625,,-0.008274596184492111,-0.002527475357055664,271.99704337120056
0.3966875374317169,-0.03601808473467827,0.0031821588054299355,0.00012857142428401858,2.193821430206299,3435,285824,,1763260284.3246648,1074.0,0.0,,0.022698326036334038,-3.0994415283203125e-06,272.61000776290894
0.34358859062194824,0.014216030947864056,0.0013661710545420647,0.00012764976418111473,0.002022606087848544,3450,287360,,1763260285.7251637,1074.0,0.0078125,,-0.002206721343100071,-0.0021958351135253906,274.01050662994385
0.42955896258354187,0.007384028285741806,0.002574875019490719,0.0001275729591725394,5.555451934924349e-05,3451,287488,,1763260285.837943,1074.0,0.0078125,,-0.014934905804693699,0.0008222460746765137,274.12328600883484
0.4194779098033905,-0.018772950395941734,0.005202853120863438,0.00012688171409536153,7.336390990531072e-05,3462,288640,,1763260286.954508,1074.0,0.01953125,,0.015580323524773121,0.0037910938262939453,275.2398509979248
0.41381704807281494,0.0029670577496290207,0.0024346671998500824,0.00012611366400960833,0.004114456940442324,3476,289920,,1763260288.1344802,1074.0,0.001953125,,0.0017968043684959412,-0.0033652782440185547,276.41982316970825
,,,,,3479,290238,500.0,1763260288.3935037,,,500.0,,,276.6788465976715
0.4791308641433716,0.012922683730721474,0.0029894905164837837,0.0001248079934157431,2.2987589545664378e-05,3498,292096,,1763260290.1438708,1074.0,0.005859375,,0.01748530939221382,-9.107589721679688e-05,278.4292137622833
0.4718113839626312,-0.006139220669865608,0.00032709259539842606,0.00012450077338144183,2.8593463866855018e-05,3503,292608,,1763260290.5921912,1074.0,0.0,,0.0013299407437443733,-0.0021921396255493164,278.87753415107727
0.4264935851097107,0.004058413207530975,0.0014385906979441643,0.0001240399433299899,189.48667907714844,3513,293376,,1763260291.3125806,1074.0,0.0,,-0.004213334061205387,-1.0728836059570312e-06,279.5979235172272
0.47317010164260864,0.00534859299659729,0.0011046519502997398,0.0001232718932442367,8.713858551345766e-05,3525,294656,,1763260292.5005019,1074.0,0.0,,0.004531404934823513,9.930133819580078e-05,280.78584480285645
,,,,,3537,295870,500.0,1763260293.5749168,,,500.0,,,281.86025977134705
0.4064934253692627,0.004035281017422676,0.0001070462167263031,0.00012158218305557966,35.134765625,3554,297472,,1763260295.0545242,1075.0,0.0,,-0.001172378659248352,-5.841255187988281e-06,283.33986711502075
0.4386347234249115,0.00209643691778183,0.0002976721152663231,0.00012150537804700434,0.003412023186683655,3555,297600,,1763260295.1969256,1075.0,0.0,,0.009236657060682774,0.0011060237884521484,283.48226857185364
0.4168379306793213,-0.005340665578842163,0.006951767019927502,0.00012027649790979922,0.0040708547458052635,3576,299648,,1763260297.0572817,1075.0,0.02734375,,0.010753157548606396,-0.0011795759201049805,285.34262466430664
0.42580798268318176,-0.001170063391327858,4.937313497066498e-05,0.00012012288789264858,0.00022906965750735253,3578,299904,,1763260297.3107672,1075.0,0.0,,-0.005172392353415489,0.0008528232574462891,285.5961101055145
0.43689054250717163,0.0030076205730438232,0.0005460148677229881,0.00011996927787549794,0.002977537689730525,3581,300160,,1763260297.5402787,1075.0,0.0,,0.003243745304644108,0.0029001832008361816,285.82562160491943
,,,,,3589,300981,500.0,1763260298.2315276,,,500.0,,,286.5168704986572
0.418783038854599,-0.0032412074506282806,0.0005269860848784447,0.00011812595766969025,0.001933705760166049,3613,303232,,1763260300.374563,1075.0,0.0,,-0.004053925164043903,-0.0045288801193237305,288.65990591049194
0.40334486961364746,-0.0004209596663713455,0.003388345241546631,0.00011758832260966301,9.086535453796387,3622,304128,,1763260301.2105565,1075.0,0.00390625,,0.015437157824635506,-2.5033950805664062e-06,289.49589943885803
0.39759403467178345,-0.005694236606359482,6.95493072271347e-05,0.00011643625475699082,5.17581902386155e-05,3640,306048,,1763260302.977709,1075.0,0.0,,0.00254795141518116,0.0046634674072265625,291.26305198669434
0.3934108018875122,-0.03261955827474594,0.006402427330613136,0.00011551459465408698,0.00019518780754879117,3656,307584,,1763260304.3666332,1075.0,0.02734375,,-0.0184014905244112,0.009019136428833008,292.651976108551
0.4036387801170349,-0.02248413860797882,0.0039015598595142365,0.00011474654456833377,0.0026516555808484554,3669,308864,,1763260305.5524914,1075.0,0.001953125,,0.008781485259532928,-0.00028526782989501953,293.83783435821533
0.47508615255355835,-0.00018638372421264648,0.0007027536630630493,0.00011413210449973121,0.0026239552535116673,3679,309888,,1763260306.4860466,1075.0,0.0,,-0.0026143211871385574,0.00036019086837768555,294.7713894844055
0.39711177349090576,-0.001658659428358078,0.00012252386659383774,0.00011390168947400525,2.0896503925323486,3683,310272,,1763260306.859695,1075.0,0.0,,-0.004104156978428364,-3.2186508178710938e-06,295.1450378894806
0.4232560098171234,-0.0027944743633270264,9.206775575876236e-05,0.00011382488446542993,0.0025681699626147747,3684,310400,,1763260306.9726486,1075.0,0.0,,0.0005484027788043022,-0.002290010452270508,295.2579915523529
