_step,_runtime,global_step,_timestamp,losses/approx_kl,losses/explained_variance,losses/old_approx_kl,losses/clipfrac,losses/policy_loss,losses/entropy,charts/learning_rate,charts/SPS,losses/value_loss,charts/episodic_length,charts/episodic_return
0,6.317306995391846,0,1763260066.363008,,,,,,,,,,,
7,7.622675657272339,128,1763260067.6683767,6.666406989097595e-06,0.3574867248535156,0.001028379425406456,0.0,-0.001668781042098999,0.6931376457214355,0.0003000000142492354,784.0,0.8674761056900024,,
33,8.076111078262329,635,1763260068.121812,,,,,,,,,,16.0,16.0
41,8.206275463104248,747,1763260068.2519765,,,,,,,,,,9.0,9.0
47,8.31856083869934,825,1763260068.3642619,,,,,,,,,,12.0,12.0
64,8.739697217941284,1193,1763260068.7853982,,,,,,,,,,26.0,26.0
74,8.892804384231567,1363,1763260068.9385054,,,,,,,,,,15.0,15.0
77,8.988270282745361,1408,1763260069.0339713,0.0010195085778832436,0.16251564025878906,-0.005566864274442196,0.0,-0.008922144770622253,0.6648301482200623,0.0002992319641634822,920.0,0.6610104441642761,,
88,9.155813217163086,1595,1763260069.2015142,,,,,,,,,,12.0,12.0
102,9.402022123336792,1792,1763260069.4477232,0.0016972655430436134,0.1746445894241333,0.0004636300727725029,0.0,-0.01307138055562973,0.6102585196495056,0.00029900154913775623,922.0,0.6428472995758057,,
133,9.864527702331543,2205,1763260069.9102287,,,,,,,,,,14.0,14.0
147,10.040359497070312,2413,1763260070.0860605,,,,,,,,,,9.0,9.0
149,10.123006105422974,2432,1763260070.1687071,0.00026176031678915024,0.31698447465896606,-0.0012345602735877037,0.0,-0.007907986640930176,0.5731241703033447,0.00029861752409487963,913.0,0.8034732341766357,,
150,10.129529476165771,2443,1763260070.1752305,,,,,,,,,,18.0,18.0
155,10.157586336135864,2499,1763260070.2032874,,,,,,,,,,9.0,9.0
157,10.17105484008789,2525,1763260070.2167559,,,,,,,,,,12.0,12.0
195,10.716711044311523,3009,1763260070.762412,,,,,,,,,,8.0,8.0
203,10.888399362564087,3132,1763260070.9341004,,,,,,,,,,10.0,10.0
213,11.126220941543579,3328,1763260071.171922,0.003712601959705353,0.5617102980613708,0.029075216501951218,0.0,-0.030967216938734055,0.6651705503463745,0.0002980798890348524,907.0,0.48971906304359436,,
217,11.158103942871094,3394,1763260071.203805,,,,,,,,,,18.0,18.0
228,11.415791034698486,3656,1763260071.461492,,,,,,,,,,27.0,27.0
233,11.55021047592163,3794,1763260071.5959115,,,,,,,,,,15.0,15.0
251,12.177328109741211,4352,1763260072.2230291,0.002133721485733986,-0.17784643173217773,0.009720658883452415,0.0,-0.01292974129319191,0.6322034597396851,0.0002974654489662498,922.0,2.404027223587036,,
259,12.357308864593506,4607,1763260072.40301,,,,,,,,,,41.0,41.0
265,12.48195767402649,4728,1763260072.5276587,,,,,,,,,,21.0,21.0
273,12.710477590560913,4911,1763260072.7561786,,,,,,,,,,20.0,20.0
274,12.727969884872437,4954,1763260072.773671,,,,,,,,,,43.0,43.0
292,13.197621583938599,5334,1763260073.2433226,,,,,,,,,,30.0,30.0
