charts/episodic_return,global_step
23,23
19,42
28,70
15,85
11,96
15,111
15,126
29,155
22,177
28,205
18,223
26,249
17,266
37,303
10,313
15,328
13,341
11,352
16,368
20,388
27,415
25,440
11,451
33,484
18,502
27,529
11,540
10,550
13,563
30,593
17,610
40,650
14,664
19,683
14,697
12,709
19,728
28,756
38,794
22,816
23,839
19,858
11,869
22,891
27,918
19,937
13,950
13,963
20,983
24,1007
27,1034
28,1062
11,1073
23,1096
39,1135
16,1151
18,1169
15,1184
12,1196
16,1212
9,1221
12,1233
22,1255
15,1270
9,1279
22,1301
14,1315
13,1328
11,1339
13,1352
10,1362
11,1373
14,1387
18,1405
20,1425
11,1436
16,1452
8,1460
44,1504
14,1518
20,1538
10,1548
10,1558
13,1571
11,1582
17,1599
32,1631
12,1643
10,1653
9,1662
12,1674
9,1683
15,1698
21,1719
10,1729
9,1738
17,1755
16,1771
11,1782
15,1797
17,1814
14,1828
17,1845
15,1860
13,1873
9,1882
18,1900
18,1918
19,1937
11,1948
11,1959
20,1979
11,1990
13,2003
12,2015
12,2027
9,2036
16,2052
10,2062
13,2075
19,2094
11,2105
12,2117
12,2129
38,2167
8,2175
53,2228
22,2250
13,2263
11,2274
19,2293
18,2311
18,2329
11,2340
16,2356
10,2366
20,2386
11,2397
11,2408
11,2419
13,2432
15,2447
11,2458
15,2473
21,2494
15,2509
13,2522
13,2535
18,2553
26,2579
12,2591
14,2605
25,2630
13,2643
12,2655
16,2671
15,2686
12,2698
25,2723
18,2741
11,2752
21,2773
16,2789
18,2807
12,2819
12,2831
21,2852
22,2874
29,2903
18,2921
15,2936
16,2952
31,2983
14,2997
20,3017
29,3046
33,3079
28,3107
18,3125
20,3145
24,3169
21,3190
22,3212
25,3237
16,3253
17,3270
13,3283
17,3300
14,3314
20,3334
19,3353
20,3373
13,3386
27,3413
18,3431
27,3458
18,3476
19,3495
18,3513
20,3533
20,3553
14,3567
41,3608
25,3633
23,3656
28,3684
32,3716
30,3746
122,3868
24,3892
18,3910
25,3935
21,3956
24,3980
43,4023
42,4065
44,4109
24,4133
34,4167
41,4208
37,4245
33,4278
52,4330
33,4363
46,4409
87,4496
54,4550
68,4618
71,4689
132,4821
76,4897
59,4956
34,4990
70,5060
104,5164
72,5236
96,5332
75,5407
58,5465
49,5514
76,5590
99,5689
147,5836
54,5890
51,5941
129,6070
70,6140
87,6227
49,6276
75,6351
51,6402
60,6462
49,6511
100,6611
57,6668
56,6724
74,6798
65,6863
46,6909
43,6952
101,7053
54,7107
50,7157
97,7254
103,7357
87,7444
38,7482
46,7528
35,7563
38,7601
34,7635
49,7684
65,7749
52,7801
41,7842
88,7930
52,7982
55,8037
43,8080
54,8134
38,8172
63,8235
39,8274
59,8333
46,8379
41,8420
73,8493
40,8533
72,8605
120,8725
105,8830
68,8898
45,8943
83,9026
76,9102
40,9142
62,9204
52,9256
72,9328
42,9370
61,9431
92,9523
45,9568
129,9697
56,9753
46,9799
80,9879
46,9925
85,10010
85,10095
52,10147
48,10195
82,10277
54,10331
49,10380
67,10447
28,10475
31,10506
45,10551
41,10592
46,10638
55,10693
50,10743
42,10785
49,10834
62,10896
40,10936
42,10978
110,11088
43,11131
29,11160
91,11251
43,11294
33,11327
127,11454
47,11501
56,11557
51,11608
61,11669
33,11702
77,11779
90,11869
51,11920
60,11980
126,12106
53,12159
59,12218
64,12282
51,12333
37,12370
67,12437
35,12472
60,12532
49,12581
77,12658
48,12706
75,12781
50,12831
44,12875
140,13015
108,13123
44,13167
44,13211
47,13258
109,13367
108,13475
113,13588
75,13663
112,13775
76,13851
84,13935
92,14027
86,14113
82,14195
81,14276
40,14316
62,14378
62,14440
261,14701
72,14773
128,14901
76,14977
80,15057
113,15170
85,15255
100,15355
88,15443
82,15525
116,15641
78,15719
77,15796
120,15916
99,16015
100,16115
104,16219
119,16338
93,16431
61,16492
97,16589
100,16689
59,16748
66,16814
110,16924
117,17041
119,17160
54,17214
141,17355
73,17428
90,17518
79,17597
81,17678
105,17783
103,17886
135,18021
76,18097
51,18148
52,18200
64,18264
63,18327
167,18494
90,18584
140,18724
71,18795
77,18872
140,19012
52,19064
48,19112
68,19180
85,19265
57,19322
51,19373
67,19440
65,19505
115,19620
90,19710
43,19753
61,19814
69,19883
