charts/episodic_return,global_step
12,12
32,44
36,80
54,134
13,147
27,174
35,209
21,230
16,246
10,256
20,276
31,307
13,320
18,338
14,352
28,380
36,416
42,458
27,485
28,513
29,542
54,596
19,615
41,656
16,672
39,711
25,736
27,763
19,782
25,807
48,855
33,888
19,907
18,925
22,947
15,962
25,987
31,1018
49,1067
20,1087
29,1116
27,1143
36,1179
37,1216
26,1242
21,1263
24,1287
51,1338
22,1360
13,1373
20,1393
18,1411
19,1430
57,1487
44,1531
26,1557
65,1622
57,1679
25,1704
43,1747
25,1772
32,1804
16,1820
26,1846
39,1885
56,1941
29,1970
43,2013
67,2080
33,2113
42,2155
46,2201
29,2230
22,2252
46,2298
22,2320
55,2375
27,2402
37,2439
25,2464
61,2525
28,2553
37,2590
26,2616
23,2639
29,2668
39,2707
36,2743
48,2791
23,2814
46,2860
30,2890
25,2915
34,2949
29,2978
24,3002
26,3028
17,3045
29,3074
19,3093
34,3127
23,3150
33,3183
44,3227
23,3250
19,3269
18,3287
20,3307
29,3336
17,3353
23,3376
18,3394
24,3418
36,3454
18,3472
21,3493
22,3515
29,3544
33,3577
24,3601
29,3630
35,3665
23,3688
29,3717
14,3731
18,3749
16,3765
37,3802
20,3822
22,3844
27,3871
26,3897
14,3911
19,3930
16,3946
11,3957
16,3973
19,3992
23,4015
22,4037
23,4060
20,4080
25,4105
19,4124
16,4140
23,4163
21,4184
28,4212
16,4228
17,4245
15,4260
23,4283
13,4296
31,4327
22,4349
27,4376
19,4395
15,4410
13,4423
14,4437
15,4452
18,4470
15,4485
21,4506
15,4521
22,4543
17,4560
15,4575
13,4588
17,4605
15,4620
18,4638
18,4656
21,4677
18,4695
22,4717
17,4734
27,4761
13,4774
15,4789
17,4806
26,4832
18,4850
22,4872
26,4898
20,4918
19,4937
27,4964
19,4983
16,4999
23,5022
23,5045
15,5060
21,5081
19,5100
23,5123
25,5148
29,5177
21,5198
25,5223
19,5242
23,5265
23,5288
28,5316
27,5343
22,5365
16,5381
21,5402
25,5427
21,5448
23,5471
28,5499
22,5521
17,5538
26,5564
18,5582
18,5600
21,5621
26,5647
25,5672
34,5706
26,5732
26,5758
21,5779
30,5809
35,5844
16,5860
22,5882
17,5899
40,5939
24,5963
22,5985
27,6012
37,6049
39,6088
35,6123
29,6152
30,6182
28,6210
31,6241
22,6263
37,6300
23,6323
37,6360
24,6384
58,6442
22,6464
45,6509
25,6534
39,6573
39,6612
55,6667
26,6693
53,6746
57,6803
71,6874
29,6903
58,6961
49,7010
49,7059
44,7103
41,7144
45,7189
32,7221
46,7267
86,7353
73,7426
52,7478
39,7517
41,7558
88,7646
47,7693
90,7783
79,7862
74,7936
77,8013
89,8102
90,8192
54,8246
195,8441
68,8509
91,8600
87,8687
89,8776
103,8879
89,8968
65,9033
84,9117
71,9188
125,9313
87,9400
84,9484
87,9571
117,9688
118,9806
79,9885
135,10020
102,10122
121,10243
60,10303
107,10410
75,10485
92,10577
51,10628
48,10676
63,10739
105,10844
111,10955
82,11037
61,11098
105,11203
48,11251
47,11298
64,11362
72,11434
55,11489
35,11524
122,11646
105,11751
71,11822
41,11863
118,11981
84,12065
122,12187
101,12288
58,12346
123,12469
103,12572
69,12641
29,12670
25,12695
59,12754
112,12866
113,12979
40,13019
55,13074
51,13125
45,13170
56,13226
45,13271
32,13303
93,13396
27,13423
38,13461
55,13516
39,13555
38,13593
30,13623
47,13670
44,13714
59,13773
33,13806
37,13843
118,13961
97,14058
46,14104
90,14194
45,14239
90,14329
66,14395
95,14490
62,14552
45,14597
48,14645
47,14692
20,14712
49,14761
81,14842
50,14892
32,14924
104,15028
36,15064
100,15164
83,15247
104,15351
25,15376
97,15473
44,15517
43,15560
35,15595
61,15656
56,15712
36,15748
77,15825
73,15898
50,15948
19,15967
49,16016
45,16061
59,16120
33,16153
25,16178
90,16268
112,16380
74,16454
78,16532
46,16578
93,16671
54,16725
27,16752
104,16856
59,16915
96,17011
64,17075
42,17117
85,17202
94,17296
99,17395
38,17433
65,17498
98,17596
88,17684
95,17779
104,17883
90,17973
86,18059
34,18093
80,18173
31,18204
34,18238
69,18307
77,18384
31,18415
82,18497
82,18579
87,18666
101,18767
61,18828
80,18908
84,18992
72,19064
78,19142
51,19193
32,19225
93,19318
56,19374
82,19456
90,19546
40,19586
27,19613
73,19686
25,19711
80,19791
95,19886
104,19990
86,20076
87,20163
95,20258
89,20347
72,20419
85,20504
93,20597
101,20698
97,20795
75,20870
83,20953
101,21054
96,21150
86,21236
88,21324
88,21412
95,21507
71,21578
69,21647
62,21709
51,21760
72,21832
80,21912
53,21965
63,22028
74,22102
90,22192
78,22270
70,22340
80,22420
94,22514
66,22580
88,22668
71,22739
54,22793
84,22877
96,22973
84,23057
78,23135
74,23209
50,23259
62,23321
60,23381
27,23408
73,23481
68,23549
79,23628
67,23695
72,23767
67,23834
50,23884
54,23938
72,24010
64,24074
60,24134
20,24154
30,24184
35,24219
18,24237
41,24278
66,24344
56,24400
78,24478
67,24545
36,24581
31,24612
72,24684
72,24756
61,24817
68,24885
74,24959
51,25010
56,25066
79,25145
87,25232
86,25318
69,25387
72,25459
66,25525
46,25571
73,25644
73,25717
65,25782
58,25840
77,25917
79,25996
52,26048
62,26110
63,26173
54,26227
42,26269
53,26322
65,26387
23,26410
44,26454
55,26509
50,26559
66,26625
76,26701
47,26748
59,26807
35,26842
47,26889
46,26935
62,26997
69,27066
53,27119
64,27183
55,27238
33,27271
39,27310
47,27357
36,27393
54,27447
40,27487
31,27518
31,27549
52,27601
57,27658
63,27721
43,27764
46,27810
60,27870
66,27936
59,27995
54,28049
49,28098
29,28127
49,28176
50,28226
37,28263
33,28296
51,28347
36,28383
58,28441
58,28499
33,28532
39,28571
50,28621
55,28676
38,28714
47,28761
25,28786
38,28824
43,28867
42,28909
49,28958
35,28993
39,29032
51,29083
35,29118
45,29163
29,29192
30,29222
38,29260
34,29294
26,29320
21,29341
24,29365
32,29397
34,29431
28,29459
63,29522
51,29573
41,29614
34,29648
35,29683
26,29709
48,29757
51,29808
36,29844
46,29890
33,29923
44,29967
38,30005
30,30035
45,30080
47,30127
26,30153
50,30203
50,30253
45,30298
43,30341
42,30383
33,30416
28,30444
41,30485
26,30511
34,30545
38,30583
33,30616
26,30642
31,30673
21,30694
22,30716
29,30745
22,30767
29,30796
36,30832
22,30854
30,30884
23,30907
27,30934
34,30968
32,31000
28,31028
32,31060
31,31091
22,31113
23,31136
37,31173
22,31195
31,31226
24,31250
24,31274
35,31309
20,31329
22,31351
28,31379
30,31409
30,31439
28,31467
34,31501
36,31537
46,31583
26,31609
23,31632
31,31663
27,31690
27,31717
33,31750
25,31775
29,31804
32,31836
36,31872
35,31907
38,31945
48,31993
39,32032
28,32060
35,32095
27,32122
30,32152
26,32178
23,32201
29,32230
41,32271
32,32303
30,32333
26,32359
24,32383
24,32407
27,32434
39,32473
22,32495
48,32543
26,32569
36,32605
36,32641
52,32693
47,32740
21,32761
23,32784
27,32811
24,32835
42,32877
22,32899
30,32929
21,32950
20,32970
26,32996
18,33014
21,33035
27,33062
31,33093
41,33134
41,33175
18,33193
23,33216
25,33241
17,33258
45,33303
19,33322
34,33356
22,33378
44,33422
25,33447
27,33474
35,33509
33,33542
27,33569
41,33610
25,33635
22,33657
29,33686
32,33718
38,33756
28,33784
29,33813
29,33813
24,33837
25,33862
22,33884
19,33903
22,33925
27,33952
32,33984
29,34013
27,34040
36,34076
26,34102
27,34129
30,34159
30,34189
31,34220
21,34241
22,34263
25,34288
30,34318
21,34339
29,34368
22,34390
20,34410
29,34439
23,34462
19,34481
21,34502
29,34531
21,34552
18,34570
17,34587
18,34605
25,34630
24,34654
34,34688
22,34710
18,34728
23,34751
19,34770
22,34792
20,34812
28,34840
24,34864
17,34881
20,34901
13,34914
17,34931
30,34961
16,34977
23,35000
18,35018
17,35035
31,35066
21,35087
15,35102
33,35135
19,35154
20,35174
29,35203
17,35220
22,35242
31,35273
31,35304
37,35341
17,35358
22,35380
25,35405
24,35429
19,35448
18,35466
15,35481
18,35499
18,35517
31,35548
25,35573
29,35602
18,35620
19,35639
25,35664
27,35691
23,35714
20,35734
26,35760
23,35783
27,35810
17,35827
24,35851
24,35875
26,35901
22,35923
19,35942
29,35971
21,35992
25,36017
30,36047
24,36071
27,36098
23,36121
16,36137
28,36165
23,36188
15,36203
24,36227
32,36259
23,36282
17,36299
23,36322
16,36338
18,36356
12,36368
14,36382
21,36403
21,36424
29,36453
19,36472
18,36490
16,36506
23,36529
15,36544
16,36560
15,36575
18,36593
16,36609
16,36625
18,36643
18,36661
15,36676
13,36689
16,36705
17,36722
24,36746
16,36762
15,36777
17,36794
15,36809
13,36822
16,36838
16,36854
18,36872
12,36884
19,36903
18,36921
12,36933
15,36948
15,36963
14,36977
17,36994
20,37014
16,37030
15,37045
15,37060
16,37076
13,37089
15,37104
15,37119
16,37135
11,37146
13,37159
18,37177
18,37195
20,37215
17,37232
17,37249
24,37273
15,37288
15,37303
21,37324
16,37340
18,37358
17,37375
16,37391
18,37409
22,37431
18,37449
14,37463
15,37478
16,37494
21,37515
17,37532
18,37550
15,37565
14,37579
14,37593
18,37611
21,37632
18,37650
16,37666
18,37684
21,37705
15,37720
16,37736
15,37751
33,37784
20,37804
19,37823
20,37843
25,37868
13,37881
28,37909
14,37923
27,37950
21,37971
25,37996
24,38020
19,38039
21,38060
22,38082
19,38101
21,38122
25,38147
35,38182
25,38207
27,38234
20,38254
26,38280
36,38316
29,38345
33,38378
29,38407
19,38426
39,38465
33,38498
34,38532
30,38562
24,38586
21,38607
25,38632
31,38663
35,38698
34,38732
47,38779
33,38812
30,38842
36,38878
40,38918
30,38948
32,38980
29,39009
21,39030
31,39061
33,39094
47,39141
30,39171
38,39209
33,39242
35,39277
42,39319
58,39377
55,39432
54,39486
48,39534
34,39568
54,39622
45,39667
38,39705
56,39761
48,39809
51,39860
40,39900
81,39981
79,40060
39,40099
52,40151
62,40213
104,40317
97,40414
49,40463
91,40554
56,40610
70,40680
45,40725
60,40785
51,40836
56,40892
108,41000
110,41110
67,41177
98,41275
66,41341
71,41412
63,41475
60,41535
70,41605
56,41661
112,41773
53,41826
52,41878
52,41930
58,41988
47,42035
109,42144
72,42216
66,42282
50,42332
45,42377
86,42463
85,42548
63,42611
49,42660
51,42711
54,42765
80,42845
123,42968
40,43008
91,43099
52,43151
46,43197
50,43247
86,43333
49,43382
44,43426
59,43485
79,43564
40,43604
63,43667
48,43715
66,43781
39,43820
33,43853
70,43923
34,43957
36,43993
57,44050
82,44132
83,44215
33,44248
31,44279
39,44318
53,44371
52,44423
47,44470
48,44518
46,44564
79,44643
55,44698
40,44738
51,44789
52,44841
35,44876
57,44933
55,44988
33,45021
42,45063
50,45113
39,45152
51,45203
76,45279
33,45312
55,45367
91,45458
89,45547
72,45619
65,45684
46,45730
53,45783
66,45849
50,45899
81,45980
137,46117
62,46179
88,46267
89,46356
106,46462
93,46555
99,46654
103,46757
152,46909
94,47003
83,47086
95,47181
147,47328
243,47571
152,47723
211,47934
500,48434
500,48934
500,49434
430,49864
287,50151
154,50305
252,50557
237,50794
282,51076
145,51221
498,51719
500,52219
500,52719
500,53219
500,53719
500,54219
500,54719
500,55219
500,55719
500,56219
500,56719
500,57219
500,57719
500,58219
500,58719
500,59219
500,59719
500,60219
500,60719
500,61219
500,61719
500,62219
500,62719
500,63219
500,63719
500,64219
500,64719
500,65219
500,65719
500,66219
500,66719
500,67219
500,67719
500,68219
500,68719
500,69219
500,69719
500,70219
500,70719
500,71219
500,71719
500,72219
500,72719
500,73219
500,73719
500,74219
500,74719
500,75219
500,75719
500,76219
500,76719
500,77219
500,77719
500,78219
500,78719
500,79219
500,79719
500,80219
500,80719
500,81219
500,81719
500,82219
500,82719
500,83219
500,83719
500,84219
500,84719
500,85219
500,85719
500,86219
500,86719
500,87219
500,87719
500,88219
500,88719
500,89219
500,89719
500,90219
500,90719
500,91219
500,91719
500,92219
500,92719
500,93219
500,93719
500,94219
500,94719
500,95219
500,95719
500,96219
500,96719
500,97219
500,97719
500,98219
500,98719
500,99219
500,99719
500,100219
500,100719
500,101219
500,101719
500,102219
500,102719
500,103219
500,103719
500,104219
500,104719
500,105219
500,105719
500,106219
500,106719
500,107219
500,107719
500,108219
500,108719
500,109219
500,109719
500,110219
500,110719
500,111219
500,111719
500,112219
500,112719
500,113219
500,113719
500,114219
500,114719
500,115219
500,115719
500,116219
500,116719
500,117219
500,117719
500,118219
500,118719
500,119219
500,119719
500,120219
500,120719
500,121219
500,121719
500,122219
500,122719
500,123219
500,123719
500,124219
500,124719
500,125219
500,125719
500,126219
500,126719
500,127219
500,127719
500,128219
500,128719
500,129219
500,129719
500,130219
500,130719
500,131219
500,131719
500,132219
500,132719
500,133219
500,133719
500,134219
500,134719
500,135219
500,135719
500,136219
500,136719
500,137219
500,137719
500,138219
500,138719
500,139219
500,139719
500,140219
500,140719
500,141219
500,141719
500,142219
500,142719
500,143219
500,143719
500,144219
500,144719
500,145219
500,145719
500,146219
500,146719
500,147219
500,147719
500,148219
500,148719
500,149219
500,149719
500,150219
500,150719
500,151219
500,151719
500,152219
500,152719
500,153219
500,153719
500,154219
500,154719
500,155219
500,155719
500,156219
500,156719
500,157219
500,157719
500,158219
500,158719
500,159219
500,159719
500,160219
500,160719
500,161219
500,161719
500,162219
500,162719
500,163219
500,163719
500,164219
500,164719
500,165219
500,165719
500,166219
500,166719
500,167219
500,167719
500,168219
500,168719
500,169219
500,169719
500,170219
500,170719
500,171219
500,171719
500,172219
500,172719
500,173219
500,173719
500,174219
500,174719
500,175219
500,175719
500,176219
500,176719
500,177219
500,177719
500,178219
500,178719
500,179219
500,179719
500,180219
500,180719
500,181219
500,181719
500,182219
500,182719
500,183219
500,183719
500,184219
500,184719
500,185219
500,185719
500,186219
500,186719
500,187219
500,187719
500,188219
500,188719
500,189219
500,189719
500,190219
500,190719
500,191219
500,191719
500,192219
500,192719
500,193219
500,193719
500,194219
500,194719
500,195219
500,195719
500,196219
500,196719
500,197219
500,197719
500,198219
500,198719
500,199219
500,199719
