charts/episodic_return,global_step
22,22
21,43
18,61
12,73
16,89
35,124
19,143
23,166
14,180
37,217
15,232
41,273
23,296
12,308
16,324
10,334
14,348
16,364
19,383
22,405
15,420
101,521
34,555
31,586
11,597
18,615
55,670
46,716
22,738
19,757
37,794
14,808
26,834
12,846
24,870
19,889
16,905
52,957
15,972
28,1000
26,1026
27,1053
14,1067
19,1086
23,1109
31,1140
40,1180
62,1242
77,1319
44,1363
54,1417
50,1467
20,1487
31,1518
62,1580
92,1672
60,1732
64,1796
44,1840
45,1885
52,1937
28,1965
57,2022
35,2057
37,2094
69,2163
43,2206
29,2235
31,2266
26,2292
39,2331
56,2387
73,2460
44,2504
47,2551
33,2584
30,2614
31,2645
33,2678
65,2743
33,2776
27,2803
48,2851
47,2898
23,2921
34,2955
36,2991
20,3011
57,3068
62,3130
40,3170
38,3208
25,3233
24,3257
37,3294
19,3313
22,3335
39,3374
31,3405
32,3437
26,3463
35,3498
22,3520
29,3549
25,3574
43,3617
27,3644
27,3671
29,3700
40,3740
22,3762
34,3796
22,3818
27,3845
33,3878
23,3901
24,3925
20,3945
24,3969
28,3997
26,4023
24,4047
30,4077
20,4097
19,4116
26,4142
18,4160
20,4180
29,4209
34,4243
23,4266
20,4286
34,4320
24,4344
22,4366
25,4391
26,4417
20,4437
19,4456
27,4483
21,4504
20,4524
23,4547
28,4575
36,4611
22,4633
19,4652
20,4672
33,4705
26,4731
25,4756
30,4786
26,4812
33,4845
17,4862
26,4888
35,4923
38,4961
33,4994
26,5020
62,5082
27,5109
29,5138
35,5173
25,5198
38,5236
31,5267
44,5311
33,5344
52,5396
31,5427
36,5463
30,5493
53,5546
39,5585
39,5624
37,5661
32,5693
29,5722
26,5748
25,5773
41,5814
39,5853
38,5891
45,5936
34,5970
67,6037
68,6105
57,6162
38,6200
111,6311
36,6347
126,6473
33,6506
56,6562
43,6605
28,6633
33,6666
48,6714
77,6791
76,6867
46,6913
61,6974
49,7023
50,7073
91,7164
56,7220
37,7257
140,7397
47,7444
50,7494
31,7525
73,7598
60,7658
95,7753
54,7807
24,7831
35,7866
151,8017
42,8059
39,8098
44,8142
36,8178
60,8238
55,8293
131,8424
37,8461
67,8528
49,8577
107,8684
56,8740
34,8774
55,8829
26,8855
78,8933
62,8995
102,9097
58,9155
54,9209
69,9278
78,9356
46,9402
50,9452
63,9515
58,9573
73,9646
77,9723
79,9802
43,9845
128,9973
53,10026
29,10055
40,10095
45,10140
60,10200
79,10279
86,10365
46,10411
60,10471
66,10537
43,10580
82,10662
31,10693
50,10743
69,10812
53,10865
79,10944
69,11013
81,11094
136,11230
48,11278
55,11333
61,11394
82,11476
108,11584
81,11665
84,11749
39,11788
75,11863
85,11948
79,12027
70,12097
33,12130
78,12208
47,12255
75,12330
56,12386
120,12506
40,12546
89,12635
183,12818
48,12866
102,12968
104,13072
32,13104
109,13213
63,13276
58,13334
126,13460
99,13559
76,13635
47,13682
51,13733
