_step,_runtime,global_step,_timestamp,losses/approx_kl,losses/explained_variance,losses/old_approx_kl,losses/clipfrac,losses/policy_loss,losses/entropy,charts/learning_rate,charts/SPS,losses/value_loss,charts/episodic_length,charts/episodic_return
0,8.962992906570435,0,1763260069.233512,,,,,,,,,,,
7,9.994216203689575,128,1763260070.2647352,0.00033569522202014923,0.6223690509796143,0.0009964052587747574,0.0,-0.008854961022734642,0.6928290724754333,0.0003000000142492354,913.0,0.8276820182800293,,
33,10.471415042877197,636,1763260070.741934,,,,,,,,,,12.0,12.0
41,10.698155879974365,768,1763260070.968675,0.0008262190967798233,0.5451595783233643,-0.0008579250425100327,0.0,-0.024351660162210464,0.6883759498596191,0.0002996159892063588,909.0,0.7155486345291138,,
47,10.759570360183716,890,1763260071.0300894,,,,,,,,,,18.0,18.0
64,11.119903564453125,1152,1763260071.3904226,0.005518498830497265,-0.0401761531829834,0.036542244255542755,0.0078125,-0.037048280239105225,0.6709772348403931,0.00029938557418063283,910.0,0.7289853096008301,,
74,11.346258640289307,1353,1763260071.6167777,,,,,,,,,,14.0,14.0
77,11.369821310043335,1396,1763260071.6403403,,,,,,,,,,10.0,10.0
88,11.609633207321167,1578,1763260071.8801522,,,,,,,,,,14.0,14.0
133,12.321131706237793,2197,1763260072.5916507,,,,,,,,,,11.0,11.0
147,12.52593469619751,2362,1763260072.7964537,,,,,,,,,,11.0,11.0
149,12.54134488105774,2389,1763260072.811864,,,,,,,,,,10.0,10.0
150,12.550235986709595,2408,1763260072.820755,,,,,,,,,,19.0,19.0
155,12.664925575256348,2481,1763260072.9354446,,,,,,,,,,15.0,15.0
157,12.680384159088135,2512,1763260072.9509032,,,,,,,,,,19.0,19.0
195,13.242150783538818,2984,1763260073.5126698,,,,,,,,,,11.0,11.0
203,13.371004343032837,3072,1763260073.6415234,0.011239713989198208,0.14861613512039185,0.0036251889541745186,0.01171875,-0.012849774211645126,0.6055316925048828,0.000298233499052003,873.0,0.8258261680603027,,
213,13.55605435371399,3200,1763260073.8265734,0.017755914479494095,0.2759672999382019,0.027545001357793808,0.125,-0.042818836867809296,0.5381704568862915,0.0002981566940434277,864.0,1.3628672361373901,,
217,13.576884031295776,3235,1763260073.847403,,,,,,,,,,11.0,11.0
228,13.722826957702637,3367,1763260073.993346,,,,,,,,,,12.0,12.0
233,13.754477262496948,3426,1763260074.0249963,,,,,,,,,,10.0,10.0
251,14.004989624023438,3609,1763260074.2755086,,,,,,,,,,10.0,10.0
259,14.055215120315552,3704,1763260074.3257341,,,,,,,,,,11.0,11.0
265,14.172353029251099,3776,1763260074.442872,,,,,,,,,,16.0,16.0
273,14.302047967910767,3873,1763260074.572567,,,,,,,,,,19.0,19.0
274,14.312182903289795,3891,1763260074.582702,,,,,,,,,,18.0,18.0
292,14.639679431915283,4155,1763260074.9101985,,,,,,,,,,17.0,17.0
327,15.910794019699097,5371,1763260076.181313,,,,,,,,,,61.0,61.0
330,16.109972953796387,5504,1763260076.380492,0.0019119540229439735,-0.029446721076965332,-0.0019645793363451958,0.0,-0.007454952225089073,0.5917569398880005,0.00029677420388907194,879.0,0.647528350353241,55.0,55.0
332,16.150235891342163,5602,1763260076.420755,,,,,,,,,,65.0,65.0
340,16.409522771835327,5838,1763260076.6800418,,,,,,,,,,40.0,40.0
370,17.388933897018433,6746,1763260077.659453,,,,,,,,,,36.0,36.0
396,18.509098529815674,7680,1763260078.7796175,1.5473924577236176e-05,0.2724747061729431,-0.0004450855776667595,0.0,-0.0010957550257444382,0.49189651012420654,0.0002954685187432915,887.0,4.376402854919434,,
425,20.2266206741333,8727,1763260080.4971397,,,,,,,,,,30.0,30.0
441,21.212369441986084,9472,1763260081.4828885,0.00026004109531641006,0.8873263001441956,-0.010303077287971973,0.0,0.0022858083248138428,0.43586164712905884,0.000294393248623237,833.0,2.9409115314483643,,
450,21.716168642044067,9856,1763260081.9866877,0.004382153041660786,0.9613906741142273,0.027669157832860947,0.013671875,-0.017200104892253876,0.41808661818504333,0.00029416283359751105,830.0,0.46381235122680664,,
471,22.891978979110718,10814,1763260083.162498,,,,,,,,,,47.0,47.0
481,23.595447540283203,11392,1763260083.8659666,0.00015599466860294342,0.9555307030677795,-0.0008134786039590836,0.0,-0.007420215755701065,0.37609532475471497,0.0002932411734946072,829.0,0.420733779668808,,
490,24.131635665893555,11904,1763260084.4021547,0.0003607179969549179,0.9910984635353088,0.01070723682641983,0.0,-0.0034123435616493225,0.35195380449295044,0.00029293395346030593,833.0,0.4111751914024353,137.0,137.0
504,24.90101909637451,12645,1763260085.171538,,,,,,,,,,127.0,127.0
515,25.58610987663269,13184,1763260085.856629,0.00028759054839611053,0.9810245037078857,-0.0008346624672412872,0.0,-0.0007599368691444397,0.36867186427116394,0.0002921659033745527,838.0,1.2669191360473633,,
530,26.283106565475464,13930,1763260086.5536256,,,,,,,,,,53.0,53.0
539,26.732577323913574,14333,1763260087.0030963,,,,,,,,,,46.0,46.0
555,27.49317479133606,14977,1763260087.7636938,,,,,,,,,,78.0,78.0
559,27.70761799812317,15169,1763260087.978137,,,,,,,,,,54.0,54.0
568,28.07844042778015,15488,1763260088.3489594,2.3752450942993164e-05,0.9850400686264038,-0.0007360484451055527,0.0,0.0013784095644950867,0.3833049535751343,0.00029078341322019696,849.0,0.5676159262657166,,
595,29.250957489013672,16637,1763260089.5214765,,,,,,,,,,52.0,52.0
614,30.066871643066406,17284,1763260090.3373907,,,,,,,,,,44.0,44.0
630,30.78607726097107,17920,1763260091.0565963,0.0009751729667186737,0.9915812611579895,-0.005135245621204376,0.0,0.0028868764638900757,0.3072502315044403,0.0002893241180572659,856.0,0.7911784648895264,50.0,50.0
636,30.95578169822693,18102,1763260091.2263007,,,,,,,,,,35.0,35.0
640,31.100998163223267,18269,1763260091.3715172,,,,,,,,,,52.0,52.0
684,33.05505657196045,20085,1763260093.3255756,,,,,,,,,,75.0,75.0
689,33.273194789886475,20232,1763260093.5437138,,,,,,,,,,66.0,66.0
707,34.09151363372803,20992,1763260094.3620327,0.0004660021513700485,0.9309181571006775,0.005204087123274803,0.0,0.003895157016813755,0.3362417221069336,0.0002874807978514582,866.0,2.7898805141448975,,
729,35.05099296569824,21948,1763260095.321512,,,,,,,,,,31.0,31.0
767,36.60606336593628,23476,1763260096.8765824,,,,,,,,,,64.0,64.0
775,36.96851468086243,23808,1763260097.2390337,0.0011068666353821754,0.9292691349983215,0.01889539510011673,0.001953125,0.002467237412929535,0.3507433235645294,0.00028579108766280115,878.0,0.31055164337158203,,
788,37.587167263031006,24435,1763260097.8576863,,,,,,,,,,57.0,57.0
806,38.38597750663757,25139,1763260098.6564965,,,,,,,,,,47.0,47.0
863,41.09537625312805,27732,1763260101.3658953,,,,,,,,,,59.0,59.0
872,41.532740116119385,28134,1763260101.8032591,,,,,,,,,,65.0,65.0
876,41.75273108482361,28288,1763260102.02325,0.0018419446423649788,0.9194991588592529,0.007766156457364559,0.001953125,-0.004590622149407864,0.39597928524017334,0.00028310291236266494,886.0,0.5768343210220337,,
922,44.15778660774231,30592,1763260104.4283056,0.0006246734410524368,0.9172228574752808,-0.002820601686835289,0.00390625,0.0002807788550853729,0.2997758090496063,0.0002817204222083092,891.0,39.74134826660156,,
930,44.587430477142334,30988,1763260104.8579495,,,,,,,,,,157.0,157.0
938,45.051596879959106,31360,1763260105.322116,0.00019033346325159073,0.9464113712310791,5.7005323469638824e-05,0.0,-0.008394342847168446,0.35718923807144165,0.00028125959215685725,890.0,0.4293966293334961,,
941,45.190292835235596,31488,1763260105.4608119,0.0019083516672253609,0.9332564473152161,-0.013743060640990734,0.001953125,-0.008322823792696,0.33365777134895325,0.00028118278714828193,891.0,0.23218484222888947,,
942,45.21135401725769,31536,1763260105.481873,,,,,,,,,,53.0,53.0
948,45.49273991584778,31813,1763260105.763259,,,,,,,,,,104.0,104.0
974,46.97608828544617,33085,1763260107.2466073,,,,,,,,,,55.0,55.0
980,47.29701066017151,33401,1763260107.5675297,,,,,,,,,,44.0,44.0
985,47.55581831932068,33559,1763260107.8263373,,,,,,,,,,87.0,87.0
1015,48.77942490577698,34678,1763260109.049944,,,,,,,,,,93.0,93.0
1031,49.59056282043457,35431,1763260109.8610818,,,,,,,,,,50.0,50.0
1050,50.61663269996643,36352,1763260110.8871517,0.029791653156280518,-0.00025200843811035156,0.06557253003120422,0.14453125,-0.030321788042783737,0.41071557998657227,0.00027826419682241976,891.0,40.27853012084961,,
1053,50.764719009399414,36540,1763260111.035238,,,,,,,,,,148.0,148.0
1058,51.17164874076843,36864,1763260111.4421678,0.01545947976410389,-0.003740668296813965,0.06127352640032768,0.06640625,-0.02668580412864685,0.48747479915618896,0.0002779569767881185,892.0,3.576716661453247,,
1083,52.7362756729126,38400,1763260113.0067947,2.9556453227996826e-05,-0.0008133649826049805,0.0013348441570997238,0.0,-0.0014047957956790924,0.48009008169174194,0.00027703531668521464,895.0,43.629878997802734,,
1091,53.274725675582886,38912,1763260113.5452447,0.003430688753724098,-0.0010548830032348633,0.022528499364852905,0.005859375,-0.02459593303501606,0.5023426413536072,0.00027672809665091336,896.0,44.12614822387695,,
1106,54.68326115608215,40320,1763260114.9537802,0.002846847288310528,0.7831329107284546,0.019540058448910713,0.005859375,-0.007479488849639893,0.49851739406585693,0.0002758832706604153,899.0,4.733193874359131,,
1118,55.66872715950012,41216,1763260115.9392462,0.00038338545709848404,-0.000674128532409668,0.004384717904031277,0.0,-0.007634647190570831,0.5325232148170471,0.00027534563560038805,899.0,0.11108019948005676,,
1133,56.830660581588745,42368,1763260117.1011796,0.0017682826146483421,-0.005386948585510254,0.0012808004394173622,0.0,-0.012140229344367981,0.5318385362625122,0.00027465439052321017,901.0,0.07980913668870926,,
1145,57.77566981315613,43268,1763260118.0461888,,,,,,,,,,307.0,307.0
1164,59.61273646354675,45095,1763260119.8832555,,,,,,,,,,342.0,342.0
1172,60.452682971954346,45952,1763260120.723202,0.0005916766822338104,0.1366804838180542,-0.0009598974138498306,0.0,-0.00021896883845329285,0.5420762300491333,0.0002725038502831012,908.0,0.0500585213303566,,
1181,61.230133056640625,46720,1763260121.500652,0.015089072287082672,-5.340576171875e-05,0.02261030115187168,0.04296875,0.01947353407740593,0.5314061641693115,0.0002720430202316493,909.0,0.07831285148859024,,
1186,61.747649908065796,47232,1763260122.018169,0.0017137536779046059,-0.004910826683044434,-0.0036542629823088646,0.001953125,-0.021628130227327347,0.5363362431526184,0.000271735800197348,910.0,0.05312173813581467,,
1197,62.65583086013794,48128,1763260122.9263499,0.008621075190603733,-0.0003542900085449219,0.036213699728250504,0.0234375,0.009073901921510696,0.4803762137889862,0.00027119816513732076,911.0,0.06473841518163681,,
1213,64.07671761512756,49536,1763260124.3472366,0.027441663667559624,-0.003141045570373535,0.010383915156126022,0.205078125,-0.007203362882137299,0.5394458770751953,0.00027035331004299223,913.0,0.043806448578834534,,
1215,64.20423460006714,49664,1763260124.4747536,0.0013075005263090134,-0.00014793872833251953,0.013752326369285583,0.0,-0.012862836942076683,0.49723702669143677,0.0002702765050344169,913.0,76.8703384399414,,
1226,65.1038146018982,50560,1763260125.3743336,0.010244552046060562,-0.00016248226165771484,0.021527307108044624,0.0390625,-0.031996991485357285,0.4816645681858063,0.00026973886997438967,915.0,0.5662396550178528,,
1230,65.48352217674255,50944,1763260125.7540412,5.6267715990543365e-05,-0.003190755844116211,-0.0030073048546910286,0.0,0.0037072841078042984,0.5075615048408508,0.0002695084549486637,915.0,0.04178297519683838,,
1234,65.7731294631958,51224,1763260126.0436485,,,,,,,,,,265.0,265.0
1245,66.90912771224976,52352,1763260127.1796467,0.010373031720519066,-0.004102826118469238,-0.014004901051521301,0.0625,0.04086949676275253,0.5181699991226196,0.0002686635998543352,917.0,0.021419433876872063,,
1271,69.19628500938416,54657,1763260129.466804,,,,,,,,,,244.0,244.0
1299,71.2109534740448,56699,1763260131.4814725,,,,,,,,,,129.0,129.0
1339,73.695885181427,59122,1763260133.9664042,,,,,,,,,,127.0,127.0
1340,73.77510905265808,59136,1763260134.045628,0.01652625948190689,-0.00011146068572998047,0.05764956399798393,0.109375,-0.02619461715221405,0.6162667274475098,0.0002645929343998432,925.0,0.10421336442232132,,
1363,76.0219554901123,60288,1763260136.2924745,0.004940074868500233,-0.00011599063873291016,-0.018339918926358223,0.0078125,-0.007763028144836426,0.494271844625473,0.00026390168932266533,911.0,85.35237121582031,,
1365,76.28775334358215,60416,1763260136.5582724,0.006815141998231411,-0.00019216537475585938,0.021188683807849884,0.033203125,-0.035629164427518845,0.49320554733276367,0.00026382488431409,909.0,0.07768431305885315,,
1370,76.83700013160706,60672,1763260137.1075191,0.006834101863205433,8.64267349243164e-06,0.03059118613600731,0.0078125,-0.03134799376130104,0.5293712615966797,0.0002636712742969394,905.0,0.6588964462280273,,
1381,78.11625933647156,61328,1763260138.3867784,,,,,,,,,,13.0,13.0
1388,78.94847702980042,61745,1763260139.218996,,,,,,,,,,133.0,133.0
1395,79.81349730491638,62167,1763260140.0840163,,,,,,,,,,141.0,141.0
1399,80.3336112499237,62416,1763260140.6041303,,,,,,,,,,150.0,150.0
1432,85.74371933937073,64572,1763260146.0142384,,,,,,,,,,139.0,139.0
1433,85.99973654747009,64640,1763260146.2702556,0.0006328597664833069,-3.921985626220703e-05,0.004349125549197197,0.0,-0.01346859522163868,0.5450676679611206,0.00026129031903110445,848.0,0.10106082260608673,,
1455,89.13798904418945,66176,1763260149.408508,0.00913038570433855,-5.1856040954589844e-05,-0.02158019132912159,0.025390625,-0.04018644988536835,0.6024603843688965,0.0002603686589282006,834.0,0.0515994131565094,,
1456,89.1819338798523,66190,1763260149.452453,,,,,,,,,,131.0,131.0
1514,96.02838325500488,69632,1763260156.2989023,0.001621948555111885,-7.450580596923828e-05,0.015692804008722305,0.0,-0.029875751584768295,0.482195645570755,0.00025829492369666696,808.0,0.101717509329319,,
1527,97.59011554718018,70494,1763260157.8606346,,,,,,,,,,159.0,159.0
1529,97.83656358718872,70642,1763260158.1070826,,,,,,,,,,148.0,148.0
1534,98.53863763809204,70932,1763260158.8091567,,,,,,,,,,139.0,139.0
1536,98.78355646133423,71063,1763260159.0540755,,,,,,,,,,131.0,131.0
1543,99.7068657875061,71552,1763260159.9773848,0.003917085938155651,-3.826618194580078e-05,0.013846595771610737,0.001953125,-0.016567615792155266,0.6024348139762878,0.00025714284856803715,796.0,0.057415276765823364,,
1545,99.95007395744324,71680,1763260160.220593,0.0011367341503500938,-7.474422454833984e-05,-0.01907898113131523,0.0,-0.008706517517566681,0.5347625017166138,0.00025706604355946183,795.0,0.6589992046356201,,
1546,99.99098563194275,71730,1763260160.2615047,,,,,,,,,,131.0,131.0
1558,101.4338972568512,72481,1763260161.7044163,,,,,,,,,,116.0,116.0
