_step,_runtime,global_step,_timestamp,losses/approx_kl,losses/explained_variance,losses/old_approx_kl,losses/clipfrac,losses/policy_loss,losses/entropy,charts/learning_rate,charts/SPS,losses/value_loss,charts/episodic_length,charts/episodic_return
0,2.14674711227417,0,1763260044.326627,,,,,,,,,,,
7,3.2814388275146484,128,1763260045.4613187,1.3398006558418274e-05,0.5411694049835205,-0.0006793737411499023,0.0,-0.0017090290784835815,0.6931334733963013,0.0003000000142492354,1016.0,0.8988467454910278,,
33,3.80190110206604,681,1763260045.981781,,,,,,,,,,24.0,24.0
41,3.95294189453125,894,1763260046.1328218,,,,,,,,,,55.0,55.0
47,4.142894983291626,1024,1763260046.322775,0.0007181670516729355,0.44856756925582886,-0.01016865111887455,0.0,-0.005812229588627815,0.6711674332618713,0.00029946237918920815,1037.0,0.6957793235778809,,
64,4.532848358154297,1408,1763260046.7127283,0.0025318562984466553,-0.06279540061950684,0.018571794033050537,0.0,-0.009370915591716766,0.6422149538993835,0.0002992319641634822,1022.0,0.6347776055335999,,
74,4.697869300842285,1625,1763260046.8777492,,,,,,,,,,28.0,28.0
77,4.796668767929077,1694,1763260046.9765487,,,,,,,,,,50.0,50.0
88,4.948193073272705,1887,1763260047.128073,,,,,,,,,,9.0,9.0
102,5.171921014785767,2060,1763260047.351801,,,,,,,,,,14.0,14.0
104,5.196048736572266,2112,1763260047.3759286,,,,,,,,,,39.0,39.0
133,5.641226768493652,2521,1763260047.8211067,,,,,,,,,,17.0,17.0
147,5.870066165924072,2707,1763260048.049946,,,,,,,,,,16.0,16.0
149,5.888280868530273,2747,1763260048.0681608,,,,,,,,,,16.0,16.0
150,5.896593809127808,2767,1763260048.0764737,,,,,,,,,,20.0,20.0
155,6.000763893127441,2846,1763260048.1806438,,,,,,,,,,18.0,18.0
157,6.013977289199829,2872,1763260048.1938572,,,,,,,,,,11.0,11.0
195,6.527979612350464,3373,1763260048.7078595,,,,,,,,,,12.0,12.0
203,6.683934211730957,3484,1763260048.863814,,,,,,,,,,18.0,18.0
213,6.817132234573364,3593,1763260048.9970121,,,,,,,,,,13.0,13.0
217,6.845192909240723,3648,1763260049.0250728,,,,,,,,,,14.0,14.0
228,6.980214834213257,3784,1763260049.1600947,,,,,,,,,,11.0,11.0
233,7.077259302139282,3848,1763260049.2571392,,,,,,,,,,22.0,22.0
251,7.352031230926514,4131,1763260049.5319111,,,,,,,,,,18.0,18.0
259,7.5076470375061035,4276,1763260049.687527,,,,,,,,,,33.0,33.0
265,7.627831697463989,4394,1763260049.8077116,,,,,,,,,,27.0,27.0
273,7.792569637298584,4525,1763260049.9724495,,,,,,,,,,21.0,21.0
274,7.801446914672852,4547,1763260049.9813268,,,,,,,,,,22.0,22.0
292,8.275835752487183,5060,1763260050.4557157,,,,,,,,,,43.0,43.0
327,9.568676233291626,6442,1763260051.7485561,,,,,,,,,,101.0,101.0
330,9.694933891296387,6608,1763260051.8748138,,,,,,,,,,89.0,89.0
332,9.797774314880371,6698,1763260051.9776542,,,,,,,,,,90.0,90.0
337,10.096659183502197,6921,1763260052.276539,,,,,,,,,,79.0,79.0
340,10.208746671676636,7040,1763260052.3886266,0.0005584266036748886,0.46284574270248413,-0.001931946724653244,0.0,0.0011687949299812317,0.4528329074382782,0.0002958525437861681,998.0,0.43545228242874146,,
370,11.52439022064209,8520,1763260053.7042701,,,,,,,,,,74.0,74.0
396,12.98505449295044,9827,1763260055.1649344,,,,,,,,,,48.0,48.0
425,15.314423561096191,12032,1763260057.4943035,0.005217202939093113,0.9947096109390259,-0.008337278850376606,0.029296875,0.04916919022798538,0.3570826053619385,0.0002928571484517306,989.0,0.4256322681903839,,
441,16.849018812179565,13696,1763260059.0288987,0.00031459052115678787,0.9891031384468079,-0.00525705236941576,0.0,-0.0014813318848609924,0.3707808554172516,0.00029185868334025145,1000.0,0.29960665106773376,,
450,17.66152858734131,14592,1763260059.8414085,0.0024190135300159454,0.9837832450866699,-0.012126868590712547,0.0078125,-0.00434345006942749,0.27818748354911804,0.0002913210482802242,1005.0,0.2807050049304962,,
471,19.559242963790894,16702,1763260061.7391229,,,,,,,,,,500.0,500.0
481,20.43257474899292,17664,1763260062.6124547,0.006998024880886078,0.9458622932434082,0.01581490784883499,0.029296875,-0.00816559698432684,0.3613153100013733,0.0002894777280744165,1022.0,0.2208363264799118,,
490,21.138469696044922,18432,1763260063.3183496,0.0009038448333740234,0.007997691631317139,-0.010166525840759277,0.0,0.0017716176807880402,0.36812824010849,0.0002890168980229646,1024.0,0.3546386957168579,,
504,22.271092176437378,19712,1763260064.450972,0.015002031810581684,0.6354236602783203,0.02495172992348671,0.05859375,-0.057859987020492554,0.3329128324985504,0.0002882488479372114,1031.0,0.1889158934354782,,
515,23.090423345565796,20608,1763260065.2703032,0.003982221707701683,0.03508627414703369,0.0061071887612342834,0.01953125,0.01028486154973507,0.3291945159435272,0.00028771121287718415,1033.0,0.19804510474205017,,
530,24.016364336013794,21671,1763260066.1962442,,,,,,,,,,145.0,145.0
539,24.494622230529785,22252,1763260066.6745021,,,,,,,,,,41.0,41.0
547,24.971951723098755,22715,1763260067.1518316,,,,,,,,,,108.0,108.0
555,25.403905630111694,23168,1763260067.5837855,0.0034720376133918762,0.3067498803138733,-0.017703698948025703,0.0625,0.004053890705108643,0.3916078507900238,0.00028617511270567775,1041.0,0.15215496718883514,,
559,25.548067092895508,23382,1763260067.727947,,,,,,,,,,90.0,90.0
568,26.0231192111969,23808,1763260068.202999,0.0003708032891154289,0.3935244679450989,-0.007410005666315556,0.0,0.010818127542734146,0.39950552582740784,0.00028579108766280115,1041.0,0.15690334141254425,,
595,27.5322527885437,25472,1763260069.7121327,0.03703325241804123,0.5332961678504944,0.03615189343690872,0.1484375,-0.0455344133079052,0.35590142011642456,0.000284792622551322,1044.0,0.2909846901893616,,
614,28.59541344642639,26624,1763260070.7752934,0.013964536599814892,0.4893057346343994,0.005028954707086086,0.072265625,-0.029508225619792938,0.3803454637527466,0.0002841013774741441,1046.0,28.07073211669922,,
630,29.466351747512817,27622,1763260071.6462317,,,,,,,,,,115.0,115.0
636,29.79047918319702,27964,1763260071.970359,,,,,,,,,,99.0,99.0
640,30.001704216003418,28179,1763260072.1815841,,,,,,,,,,109.0,109.0
664,31.323251724243164,29568,1763260073.5031316,0.006839658133685589,0.726488471031189,0.004852072335779667,0.125,0.012232353910803795,0.3124523162841797,0.00028233486227691174,1049.0,0.07465881109237671,,
684,32.37819242477417,30720,1763260074.5580723,0.0011050496250391006,0.8233564496040344,0.004128536209464073,0.0,-0.0035689081996679306,0.39617300033569336,0.00028164361719973385,1051.0,0.13499227166175842,,
689,32.6041476726532,30976,1763260074.7840276,6.822589784860611e-05,0.8537009358406067,-0.0021979669108986855,0.0,0.0009432118386030197,0.41310417652130127,0.0002814900071825832,1051.0,0.09888524562120438,,
698,32.96137619018555,31396,1763260075.141256,,,,,,,,,,121.0,121.0
707,33.455368518829346,31928,1763260075.6352484,,,,,,,,,,114.0,114.0
729,34.41580629348755,32981,1763260076.5956862,,,,,,,,,,30.0,30.0
767,36.27594351768494,35068,1763260078.4558234,,,,,,,,,,46.0,46.0
775,36.77474784851074,35456,1763260078.9546278,0.00807519443333149,0.9680747389793396,0.03556933254003525,0.044921875,-0.02423330396413803,0.4635748863220215,0.000278801831882447,1054.0,0.07056086510419846,,
788,37.34341859817505,36096,1763260079.5232985,0.02032351866364479,0.982620894908905,0.08554750680923462,0.037109375,-0.037925392389297485,0.4723367393016815,0.0002784178068395704,1055.0,0.7454591393470764,,
797,37.72340989112854,36480,1763260079.9032898,0.010405236855149269,0.060360610485076904,0.0030339695513248444,0.06640625,-0.03903241455554962,0.40628328919410706,0.00027818739181384444,1055.0,5.634766578674316,,
806,38.10933995246887,36991,1763260080.2892199,,,,,,,,,,108.0,108.0
863,40.83685040473938,39808,1763260083.0167303,0.005560065619647503,0.9432157278060913,-0.0012808209285140038,0.017578125,-0.042606256902217865,0.46543917059898376,0.00027619049069471657,1056.0,8.545201301574707,,
872,41.221378803253174,40280,1763260083.4012587,,,,,,,,,,78.0,78.0
