charts/episodic_return,global_step
18,18
17,35
11,46
37,83
13,96
38,134
27,161
12,173
17,190
23,213
18,231
13,244
12,256
18,274
11,285
17,302
25,327
19,346
24,370
38,408
34,442
18,460
23,483
15,498
18,516
16,532
20,552
17,569
31,600
29,629
10,639
45,684
17,701
15,716
27,743
23,766
33,799
19,818
16,834
48,882
21,903
34,937
16,953
24,977
19,996
35,1031
10,1041
13,1054
15,1069
20,1089
19,1108
57,1165
38,1203
24,1227
23,1250
33,1283
29,1312
27,1339
21,1360
27,1387
15,1402
15,1417
21,1438
39,1477
39,1516
14,1530
11,1541
11,1552
43,1595
11,1606
19,1625
11,1636
14,1650
15,1665
11,1676
16,1692
17,1709
16,1725
14,1739
24,1763
14,1777
9,1786
14,1800
14,1814
19,1833
35,1868
13,1881
15,1896
13,1909
20,1929
15,1944
12,1956
16,1972
13,1985
19,2004
15,2019
13,2032
13,2045
12,2057
15,2072
13,2085
12,2097
14,2111
13,2124
11,2135
10,2145
9,2154
9,2163
10,2173
12,2185
14,2199
9,2208
11,2219
13,2232
11,2243
11,2254
12,2266
13,2279
10,2289
16,2305
12,2317
10,2327
12,2339
14,2353
10,2363
12,2375
11,2386
16,2402
10,2412
10,2422
12,2434
12,2446
13,2459
10,2469
15,2484
14,2498
11,2509
8,2517
16,2533
18,2551
9,2560
10,2570
12,2582
13,2595
10,2605
12,2617
16,2633
13,2646
9,2655
11,2666
10,2676
12,2688
10,2698
10,2708
12,2720
11,2731
12,2743
13,2756
10,2766
12,2778
12,2790
11,2801
13,2814
11,2825
9,2834
11,2845
12,2857
12,2869
11,2880
14,2894
9,2903
10,2913
13,2926
12,2938
11,2949
12,2961
13,2974
16,2990
14,3004
9,3013
11,3024
9,3033
11,3044
11,3055
11,3066
24,3090
13,3103
13,3116
17,3133
11,3144
14,3158
14,3172
12,3184
10,3194
16,3210
16,3226
13,3239
13,3252
13,3265
13,3278
11,3289
9,3298
10,3308
9,3317
18,3335
16,3351
17,3368
13,3381
12,3393
10,3403
12,3415
16,3431
10,3441
26,3467
12,3479
16,3495
26,3521
12,3533
19,3552
20,3572
17,3589
32,3621
13,3634
11,3645
14,3659
20,3679
18,3697
23,3720
17,3737
17,3754
19,3773
19,3792
11,3803
25,3828
21,3849
20,3869
15,3884
21,3905
15,3920
21,3941
22,3963
24,3987
27,4014
33,4047
30,4077
29,4106
32,4138
21,4159
16,4175
21,4196
14,4210
42,4252
25,4277
23,4300
27,4327
29,4356
22,4378
83,4461
30,4491
63,4554
49,4603
38,4641
111,4752
60,4812
43,4855
75,4930
76,5006
57,5063
86,5149
119,5268
41,5309
31,5340
63,5403
105,5508
55,5563
48,5611
65,5676
32,5708
77,5785
43,5828
27,5855
36,5891
31,5922
49,5971
46,6017
34,6051
41,6092
35,6127
40,6167
41,6208
42,6250
51,6301
74,6375
34,6409
46,6455
35,6490
31,6521
41,6562
42,6604
32,6636
38,6674
46,6720
47,6767
34,6801
46,6847
42,6889
40,6929
28,6957
47,7004
49,7053
39,7092
54,7146
37,7183
63,7246
39,7285
36,7321
63,7384
37,7421
33,7454
36,7490
60,7550
45,7595
44,7639
59,7698
29,7727
56,7783
39,7822
69,7891
58,7949
48,7997
42,8039
37,8076
35,8111
31,8142
34,8176
24,8200
39,8239
39,8278
29,8307
38,8345
28,8373
39,8412
21,8433
33,8466
27,8493
24,8517
28,8545
41,8586
35,8621
32,8653
35,8688
32,8720
26,8746
32,8778
29,8807
44,8851
26,8877
32,8909
31,8940
26,8966
30,8996
23,9019
26,9045
30,9075
30,9105
41,9146
21,9167
38,9205
30,9235
27,9262
20,9282
34,9316
40,9356
31,9387
29,9416
36,9452
35,9487
39,9526
41,9567
28,9595
37,9632
43,9675
41,9716
39,9755
37,9792
42,9834
37,9871
42,9913
28,9941
31,9972
31,10003
25,10028
54,10082
