_timestamp,charts/episodic_return,losses/clipfrac,charts/episodic_length,_step,charts/learning_rate,_runtime,global_step,charts/SPS,losses/value_loss,losses/policy_loss,losses/entropy,losses/old_approx_kl,losses/approx_kl,losses/explained_variance
1763260310.9237933,500.0,,500.0,1886,,289.86575531959534,167649,,,,,,,
1763260312.175344,,0.02734375,,1895,0.00019892472482752055,291.1173059940338,168576,635.0,0.0003672648163046688,0.00808159913867712,0.37432435154914856,-0.021613940596580505,0.004818744026124477,-0.34546756744384766
1763260313.0199082,,0.01953125,,1903,0.00019846389477606863,291.96187019348145,169344,635.0,0.010946046561002731,0.007343769073486328,0.31678307056427,-0.01787853054702282,0.0046584103256464005,-0.255818247795105
1763260313.3605988,500.0,,500.0,1906,,292.3025608062744,169649,,,,,,,
1763260314.8391483,,0.0,,1918,0.00019754224922508,293.78111028671265,170880,637.0,0.010112480260431767,-0.01497020572423935,0.25925061106681824,0.011164492927491665,0.0011693956330418587,0.4583001136779785
1763260315.1182997,,0.060546875,,1920,0.00019738863920792937,294.0602617263794,171136,637.0,0.00035158428363502026,-0.001087181270122528,0.2771682143211365,0.019967705011367798,0.009011637419462204,-0.7227534055709839
1763260318.5974567,500.0,,500.0,1945,,297.5394186973572,173649,,,,,,,
1763260320.9919524,,0.029296875,,1959,0.00019500768394209445,299.9339144229889,175104,638.0,0.0002584665489848703,-0.01544002816081047,0.32053858041763306,0.011771195568144321,0.0046622129157185555,0.5721523761749268
1763260323.254314,,0.029296875,,1973,0.00019416282884776592,302.19627594947815,176512,638.0,0.0006364639266394079,-0.019485991448163986,0.386520653963089,0.016164347529411316,0.009138967841863632,0.06420189142227173
1763260325.1455083,,0.0,,1985,0.00019347158377058804,304.08747029304504,177664,638.0,98.3340835571289,0.006886422634124756,0.3227340579032898,-0.005827578715980053,0.0006024027243256569,0.00036209821701049805
1763260326.2052999,,0.0,,1991,0.00019308755872771144,305.14726185798645,178304,637.0,0.012593604624271393,-0.012285228818655014,0.31932127475738525,-0.005174466408789158,0.0017433660104870796,0.7002682089805603
1763260327.6076105,,0.0,,2002,0.00019239631365053356,306.54957246780396,179456,638.0,0.00030541516025550663,-0.00791393592953682,0.35935476422309875,0.007817472331225872,0.0003993092104792595,-1.1769630908966064
1763260328.2652452,,0.0,,2007,0.00019208909361623228,307.2072072029114,179968,639.0,0.00033830368192866445,0.005901096388697624,0.45864182710647583,-0.015389741398394108,0.001509302295744419,-0.15081357955932617
1763260329.7585042,,0.0,,2016,0.00019155145855620503,308.70046615600586,180864,638.0,0.014258448034524918,-0.0077551789581775665,0.3616560995578766,0.010688012465834618,0.0015282798558473587,0.2896069288253784
1763260330.1954706,500.0,,500.0,2019,,309.13743257522583,181149,,,,,,,
1763260330.981455,500.0,,500.0,2024,,309.92341709136963,181649,,,,,,,
1763260331.5549362,,0.0078125,,2027,0.00019086021347902715,310.4968981742859,182016,639.0,0.000259649648796767,0.006740229204297066,0.3572826087474823,0.0196946170181036,0.0043843332678079605,0.19415444135665894
1763260331.7824667,500.0,,500.0,2029,,310.72442865371704,182149,,,,,,,
1763260332.526777,,0.0,,2034,0.00019047618843615055,311.46873903274536,182656,639.0,238.598876953125,-0.01971256732940674,0.23594696819782257,-0.0011544115841388702,0.0009138882160186768,-0.0008120536804199219
1763260333.8122137,,0.0,,2045,0.00018978494335897267,312.7541756629944,183808,640.0,0.008315486833453178,-0.006943322718143463,0.32359713315963745,0.0005818577483296394,0.0009821197018027306,0.7324133515357971
1763260334.5494115,,0.015625,,2051,0.00018940091831609607,313.49137353897095,184448,640.0,0.0006601297063753009,-0.017367064952850342,0.27717408537864685,0.00976924691349268,0.006053986959159374,0.23980838060379028
1763260334.690232,,0.017578125,,2052,0.00018932411330752075,313.6321940422058,184576,640.0,0.000554058060515672,-0.006340488791465759,0.3011161983013153,0.017169855535030365,0.0011273026466369629,-0.4874413013458252
1763260336.7388434,,0.015625,,2070,0.00018824884318746626,315.6808054447174,186368,642.0,0.015316396951675415,-0.001117423176765442,0.3229098618030548,0.035069797188043594,0.007542196661233902,-0.1926100254058838
1763260337.470068,,0.013671875,,2076,0.00018786481814458966,316.41202998161316,187008,643.0,0.0009353416389785707,0.009654097259044647,0.3861578106880188,0.01873835176229477,0.004761227406561375,-0.1345674991607666
1763260339.512944,,0.00390625,,2093,0.0001868663530331105,318.4549059867859,188672,644.0,53.193546295166016,-0.030570276081562042,0.37689003348350525,-0.0005702292546629906,0.0012315334752202034,-0.0004885196685791016
1763260339.7347066,,0.0,,2094,0.00018678954802453518,318.6766686439514,188800,644.0,0.010491505265235901,0.0042939335107803345,0.4005570411682129,-0.013570780865848064,0.0007646670565009117,0.1904734969139099
1763260343.400374,500.0,,500.0,2117,,322.34233593940735,191149,,,,,,,
1763260347.332948,500.0,,500.0,2141,,326.27490997314453,193649,,,,,,,
1763260347.905954,500.0,,500.0,2146,,326.84791588783264,194149,,,,,,,
1763260348.029512,,0.0,,2147,0.00018356375221628696,326.97147393226624,194176,644.0,266.1434326171875,-0.0012665428221225739,0.2914898991584778,-0.007362469099462032,0.0004774639382958412,0.0012117624282836914
1763260348.1652858,,0.0,,2148,0.00018348694720771164,327.10724782943726,194304,644.0,0.015053220093250275,0.0027292296290397644,0.2788626253604889,-0.008210765197873116,0.0002873595803976059,0.5418373346328735
1763260349.038964,,0.0,,2155,0.00018302611715625972,327.9809260368347,195072,645.0,0.00025166006525978446,-0.001506209373474121,0.27725839614868164,0.0015097474679350853,0.00020482484251260757,0.6370692849159241
1763260350.9691782,,0.0,,2172,0.00018202765204478055,329.91114020347595,196736,646.0,217.80996704101562,-0.0006169229745864868,0.29659008979797363,-0.0041926344856619835,0.0001323232427239418,0.0006405115127563477
1763260353.3383658,,0.0,,2185,0.00018118279695045203,332.28032779693604,198144,646.0,0.00021096713317092508,0.003575902432203293,0.3088108003139496,-0.003278179094195366,5.211867392063141e-05,-0.9347449541091919
1763260354.465439,,0.01171875,,2192,0.00018079877190757543,333.4074010848999,198784,645.0,0.0090480362996459,-0.008322746492922306,0.3285734951496124,-0.014395369216799736,0.0031183604151010513,0.6524406671524048
1763260355.525864,,0.02734375,,2198,0.00018041474686469883,334.4678258895874,199424,645.0,0.00046504923375323415,0.009201548993587494,0.2789223790168762,0.009760458953678608,0.005068392492830753,0.3151608109474182
1763260355.7033925,,0.02734375,,2199,0.0001803379418561235,334.64535450935364,199552,645.0,0.0009626708342693746,-0.0012905895709991455,0.3732287287712097,-0.002069764770567417,0.007561894133687019,-0.021506786346435547
1763260357.3743904,,0.0,,2211,0.00017964669677894562,336.3163523674011,200704,646.0,82.28927612304688,0.0013262070715427399,0.33533352613449097,2.8274953365325928e-06,0.0003964807838201523,0.002181112766265869
1763260357.8248115,,0.013671875,,2214,0.00017941628175321966,336.76677346229553,201088,646.0,0.0006576713640242815,-0.013379108160734177,0.2418569028377533,-0.002956826239824295,0.004324302077293396,-0.02520930767059326
1763260358.4903004,500.0,,500.0,2220,,337.4322624206543,201649,,,,,,,
1763260358.8773427,,0.041015625,,2223,0.00017887864669319242,337.81930470466614,201984,647.0,0.00046098235179670155,-0.028792865574359894,0.3232407867908478,0.03562449291348457,0.010744871571660042,-1.3678545951843262
1763260359.0468147,500.0,,500.0,2225,,337.9887766838074,202149,,,,,,,
1763260359.1859941,,0.0,,2226,0.00017872503667604178,338.1279561519623,202240,647.0,157.25540161132812,-0.001071058213710785,0.22981677949428558,-0.003448382019996643,0.0010553281754255295,0.0024753808975219727
1763260359.3351524,,0.0,,2227,0.00017864823166746646,338.2771143913269,202368,647.0,0.008380776271224022,0.0006287358701229095,0.33952534198760986,0.01069602183997631,0.0019109342247247696,0.5598980784416199
1763260359.8057523,,0.001953125,,2231,0.0001784178166417405,338.74771428108215,202752,647.0,83.7855224609375,-0.001455863006412983,0.2925426959991455,-0.0032464424148201942,5.487259477376938e-05,0.0015197992324829102
1763260360.2724688,500.0,,500.0,2235,,339.214430809021,203149,,,,,,,
1763260361.0043736,,0.0078125,,2241,0.00017780337657313794,339.9463355541229,203776,648.0,0.0031452905386686325,-0.01367758959531784,0.3702969253063202,-0.0007208352908492088,0.0038069551810622215,-2.5510787963867188e-05
1763260361.852619,,0.005859375,,2248,0.00017734254652168602,340.7945809364319,204544,649.0,0.00019220558169763535,-0.006569479592144489,0.3586848974227905,0.00035328324884176254,0.0016697542741894722,-0.6875046491622925
1763260362.0330448,,0.00390625,,2250,0.0001772657415131107,340.97500681877136,204672,649.0,127.16466522216797,-0.0035245586186647415,0.37476783990859985,-0.010209382511675358,0.0017090076580643654,0.001100003719329834
1763260362.452413,,0.052734375,,2253,0.00017703532648738474,341.3943750858307,205056,649.0,0.0003332080668769777,0.01508323848247528,0.3384574055671692,0.04043400287628174,0.01600663922727108,-2.0291318893432617
1763260364.7007139,,0.0,,2272,0.00017588325135875493,343.64267587661743,206976,650.0,0.0004886679816991091,-0.00021552294492721558,0.3411773145198822,0.004016600549221039,0.0004407968372106552,-0.5028998851776123
1763260365.9195187,,0.0,,2280,0.000175422421307303,344.8614807128906,207744,650.0,215.53135681152344,-0.0015935823321342468,0.4714977741241455,-0.0008615143597126007,5.270540714263916e-05,0.0015639662742614746
1763260368.1362495,,0.0,,2295,0.00017450076120439917,347.0782115459442,209280,651.0,0.011808875016868114,-0.010539200156927109,0.36745697259902954,-0.0059497542679309845,0.0008059758692979813,0.7140074372291565
1763260368.4415832,500.0,,500.0,2298,,347.3835451602936,209649,,,,,,,
1763260370.0047271,,0.005859375,,2310,0.00017357911565341055,348.94668912887573,210816,652.0,0.01319090649485588,-0.01094258576631546,0.3566727638244629,0.02650604024529457,0.0039327098056674,0.1138659119606018
1763260370.2736506,,0.0,,2312,0.0001734255056362599,349.2156126499176,211072,652.0,0.0004845446674153209,-0.00536651536822319,0.356249064207077,-0.001345224678516388,0.001638706773519516,-0.011592864990234375
1763260370.8644812,500.0,,500.0,2318,,349.8064432144165,211649,,,,,,,
1763260371.465597,,0.005859375,,2322,0.00017281106556765735,350.40755891799927,212096,653.0,0.0007880986086092889,-0.025575831532478333,0.407147079706192,0.05007023364305496,0.004545307718217373,-0.2660716772079468
1763260371.7245402,,0.0,,2324,0.00017273426055908203,350.66650223731995,212224,652.0,310.183837890625,-0.005136303603649139,0.3594512939453125,-0.0013328641653060913,0.00041205994784832,-0.00023043155670166016
1763260372.6669254,,0.0,,2329,0.00017242704052478075,351.60888743400574,212736,652.0,115.53081512451172,-0.0016569122672080994,0.4719177782535553,-0.0014019710943102837,0.0006333263590931892,0.0017796158790588379
1763260374.3965678,,0.0,,2339,0.0001718126004561782,353.33852982521057,213760,652.0,285.4001159667969,-0.0060082003474235535,0.4662627875804901,0.0026322752237319946,0.0015200916677713394,0.00019508600234985352
1763260375.009932,500.0,,500.0,2343,,353.9518940448761,214149,,,,,,,
1763260375.8332791,,0.0,,2348,0.00017127496539615095,354.7752411365509,214656,652.0,69.87860107421875,0.001274697482585907,0.36566591262817383,-0.0003222385421395302,8.801650255918503e-05,0.0003413558006286621
1763260376.803994,,0.0,,2354,0.00017089094035327435,355.7459559440613,215296,652.0,0.01205705851316452,-0.00200074166059494,0.3754114508628845,0.0037557389587163925,0.0014709942042827606,-0.5678036212921143
1763260378.2376747,,0.0,,2363,0.0001703533052932471,357.17963671684265,216192,652.0,148.683837890625,-0.0017711445689201355,0.3648093044757843,-0.010710702277719975,0.0005265334621071815,0.0011277198791503906
1763260381.3845713,,0.0,,2389,0.00016874040011316538,360.3265333175659,218880,654.0,0.011108077131211758,0.0006849747151136398,0.32137054204940796,-0.0012568170204758644,3.50242480635643e-05,-0.08842635154724121
1763260381.9595199,,0.0,,2394,0.0001684331800788641,360.90148186683655,219392,654.0,0.008997222408652306,-0.002111821435391903,0.32899484038352966,0.0008359253406524658,0.0012592263519763947,-0.0341191291809082
1763260384.3935854,,0.0234375,,2409,0.00016751151997596025,363.3355474472046,220928,654.0,0.00032849618582986295,-0.012391135096549988,0.3832821846008301,-0.017611566931009293,0.005012856796383858,0.464439332485199
1763260386.482502,500.0,,500.0,2426,,365.42446398735046,222649,,,,,,,
1763260387.0203712,,0.0,,2430,0.0001662058348301798,365.96233320236206,223104,655.0,0.00023703649640083313,-0.00440114364027977,0.4045264720916748,-0.007791848853230476,0.00043910369277000427,-0.2764585018157959
1763260389.0921795,,0.01171875,,2449,0.00016505375970155,368.03414154052734,225024,657.0,0.0006636327598243952,-2.765655517578125e-05,0.31046226620674133,-0.006465031765401363,0.002664477564394474,-0.890508770942688
1763260390.856087,500.0,,500.0,2465,,369.7980489730835,226649,,,,,,,
1763260393.8057425,,0.0,,2491,0.00016251919441856444,372.7477045059204,229248,660.0,139.045654296875,-0.0067266616970300674,0.31942492723464966,0.003994892351329327,0.00029821787029504776,0.0013241171836853027
1763260394.0687754,,0.0,,2493,0.0001623655844014138,373.0107374191284,229504,660.0,0.0005186632624827325,-0.00885079801082611,0.3593456745147705,0.0010775979608297348,0.001078866422176361,-0.12874650955200195
1763260395.7536216,,0.017578125,,2506,0.00016159754886757582,374.69558358192444,230784,661.0,0.01035468839108944,-0.009484253823757172,0.3528173565864563,0.0058420272544026375,0.0051755355671048164,0.7506848573684692
1763260397.1264234,500.0,,500.0,2514,,376.0683853626251,231649,,,,,,,
1763260397.3433287,,0.0,,2515,0.00016105991380754858,376.2852907180786,231680,660.0,206.1865234375,-0.0019607171416282654,0.37181752920150757,-0.00497002899646759,0.00022607482969760895,-0.0004405975341796875
1763260398.1947448,,0.0,,2520,0.0001607526937732473,377.13670682907104,232192,660.0,241.68313598632812,-0.006390955299139023,0.46461737155914307,0.01020300667732954,0.0007941601797938347,0.001178443431854248
1763260400.6090047,,0.0,,2533,0.00015990783867891878,379.55096673965454,233600,660.0,0.0009968200465664268,-0.014435980468988419,0.42589741945266724,0.006087874993681908,0.0008721500635147095,0.11758226156234741
1763260401.7685664,,0.0,,2540,0.00015952381363604218,380.71052837371826,234240,659.0,135.69647216796875,0.00019884109497070312,0.4249211847782135,-0.011556236073374748,0.00028842873871326447,0.0008745193481445312
1763260403.0333974,,0.0,,2547,0.00015906298358459026,381.97535943984985,235008,659.0,0.0012252620654180646,-0.0003714505583047867,0.48967212438583374,-0.0025643790140748024,6.792042404413223e-05,-1.0244839191436768
1763260406.7150042,,0.0,,2570,0.0001576804934302345,385.6569662094116,237312,659.0,0.008863893337547779,-0.002715776674449444,0.4206955134868622,0.0012576011940836906,0.00015527475625276566,0.1857571005821228
1763260406.851484,,0.0078125,,2571,0.00015760368842165917,385.79344606399536,237440,659.0,0.0005180604639463127,-0.009785465896129608,0.4076204001903534,0.0087214894592762,0.0037807319313287735,-0.5059159994125366
1763260407.4637175,,0.0,,2576,0.0001572964683873579,386.4056794643402,237952,659.0,0.0005254396819509566,-0.013762611895799637,0.43180051445961,0.006267371587455273,0.0009049093350768089,-0.017470240592956543
1763260407.5988472,,0.0,,2577,0.00015721966337878257,386.5408091545105,238080,659.0,0.0009244328830391169,0.0008741896599531174,0.31393033266067505,-0.003947952762246132,0.000460699200630188,-0.022393345832824707
1763260411.0031943,,0.0,,2608,0.00015537634317297488,389.9451563358307,241152,661.0,211.0529022216797,-0.0016666129231452942,0.4456198215484619,0.001234150491654873,0.00014440063387155533,-0.00020384788513183594
1763260411.293206,,0.005859375,,2610,0.00015522273315582424,390.2351679801941,241408,662.0,0.0012182132340967655,0.004203766584396362,0.44279059767723083,0.004272928461432457,0.0009342189878225327,-0.14821326732635498
1763260414.6917152,,0.0546875,,2630,0.00015399385301861912,393.6336772441864,243456,661.0,0.0006601682398468256,-0.041307393461465836,0.4270882308483124,-0.0014441292732954025,0.015271482989192009,-1.479008436203003
1763260415.7302246,,0.052734375,,2636,0.00015360982797574252,394.6721866130829,244096,661.0,0.0007842974155209959,-0.013770483434200287,0.41476890444755554,-0.01206380594521761,0.00635042879730463,-0.4949650764465332
1763260417.4162178,,0.009765625,,2646,0.00015299538790713996,396.35817980766296,245120,661.0,0.0006156940362416208,-0.004372425377368927,0.3810555934906006,0.003597470000386238,0.0019302181899547577,-0.15996086597442627
1763260417.463935,500.0,,500.0,2647,,396.40589690208435,245149,,,,,,,
1763260417.6637752,,0.0,,2648,0.00015291858289856464,396.60573720932007,245248,661.0,148.93423461914062,0.007366925477981567,0.3429146707057953,-0.010438542813062668,0.0006958786398172379,0.001068711280822754
1763260421.0929716,,0.0,,2668,0.0001516897027613595,400.0349335670471,247296,660.0,0.007688114419579506,-0.0020600557327270508,0.33287572860717773,0.0015352088958024979,0.001095673069357872,0.43394339084625244
1763260422.012742,,0.01953125,,2673,0.00015138248272705823,400.9547040462494,247808,660.0,0.008247016929090023,-0.017976582050323486,0.3971225619316101,0.03233537822961807,0.005375604145228863,0.3276304006576538
1763260423.6905005,,0.01953125,,2683,0.00015076804265845567,402.6324625015259,248832,660.0,0.00997602753341198,-0.02892811968922615,0.3961985111236572,0.0052406685426831245,0.0049063460901379585,-0.12192046642303467
1763260424.3509305,,0.0,,2687,0.0001505376276327297,403.2928924560547,249216,659.0,240.26364135742188,-0.002155594527721405,0.3554069399833679,-0.0037130946293473244,0.0002278583124279976,0.002310633659362793
1763260424.7710526,,0.0,,2689,0.00015038401761557907,403.71301460266113,249472,659.0,0.0003253220929764211,0.000903611071407795,0.39585182070732117,-0.0019356189295649529,0.00022499356418848038,-1.606609582901001
1763260425.1868365,,0.0,,2692,0.00015023040759842843,404.12879848480225,249728,659.0,152.02359008789062,-0.004009149968624115,0.43139347434043884,0.00019961874932050705,0.0001316731795668602,0.0011546015739440918
1763260431.2913969,,0.0,,2732,0.0001477726618759334,410.23335886001587,253824,660.0,0.006625652778893709,0.0002526193857192993,0.35885918140411377,-0.006870998069643974,0.0007428359240293503,-0.34286224842071533
1763260433.629285,,0.0234375,,2752,0.00014654378173872828,412.5712471008301,255872,661.0,0.008226593025028706,-0.016745921224355698,0.3631196618080139,-0.00489446148276329,0.00891725905239582,0.20396536588668823
1763260434.2283046,,0.0,,2757,0.000146236561704427,413.1702666282654,256384,661.0,0.010848352685570717,-0.015585776418447495,0.36071839928627014,-0.006158926524221897,0.0023029418662190437,-0.16277098655700684
1763260435.9929276,,0.03125,,2772,0.00014531490160152316,414.9348895549774,257920,662.0,0.001330297440290451,-0.015862993896007538,0.2714391350746155,-0.005273046903312206,0.0052810898050665855,-0.01280522346496582
1763260437.1367474,,0.00390625,,2782,0.0001447004615329206,416.0787093639374,258944,663.0,0.0006879898719489574,-0.025932637974619865,0.3368494212627411,-0.01061851903796196,0.0022277450188994408,0.4506244659423828
1763260437.2760994,,0.0,,2783,0.00014462365652434528,416.21806144714355,259072,663.0,0.0003968672244809568,0.0006250739097595215,0.3890530467033386,0.013222153298556805,0.0024195080623030663,-0.9344624280929565
1763260438.489046,,0.0,,2793,0.00014400921645574272,417.43100810050964,260096,663.0,0.0004365061176940799,-0.00968082994222641,0.30500996112823486,0.000993357039988041,0.0010511288419365883,-0.5284639596939087
1763260441.9472532,,0.00390625,,2824,0.00014216589624993503,420.8892152309418,263168,665.0,34.782073974609375,-0.007858186960220337,0.45310527086257935,-0.0048887524753808975,0.0023325514048337936,0.0012192726135253906
1763260444.1097178,500.0,,500.0,2843,,423.05167984962463,265149,,,,,,,
1763260445.8043587,,0.0,,2857,0.00014009216101840138,424.7463207244873,266624,668.0,0.0005727523821406066,0.004266850650310516,0.4492993652820587,0.004715919494628906,0.000835442915558815,-1.1337366104125977
1763260448.7358193,500.0,,500.0,2882,,427.6777813434601,269149,,,,,,,
1763260449.660359,,0.017578125,,2890,0.00013809524534735829,428.6023209095001,269952,669.0,0.0004683342995122075,-0.009519297629594803,0.35925787687301636,0.022813938558101654,0.0024440018460154533,-0.6746964454650879
1763260452.0294619,,0.0,,2911,0.00013678956020157784,430.9714238643646,272128,671.0,0.00033081593574024737,-0.006281323730945587,0.33251693844795227,0.01588912308216095,0.0010443693026900291,-0.33177006244659424
1763260454.7533991,,0.001953125,,2935,0.00013533026503864676,433.69536113739014,274560,672.0,0.0008789567509666085,-0.006539277732372284,0.2907840311527252,0.015077829360961914,0.00138087198138237,-0.2786839008331299
1763260456.3997028,,0.033203125,,2949,0.00013448540994431823,435.3416647911072,275968,673.0,0.0008283070055767894,-0.028605934232473373,0.2593529522418976,-0.02092701941728592,0.012261749245226383,0.40394508838653564
1763260457.6449692,,0.0,,2960,0.00013379416486714035,436.5869312286377,277120,674.0,0.0004256023676134646,-0.00015841424465179443,0.21015030145645142,0.00036822352558374405,5.653128027915955e-07,-0.789776086807251
1763260459.2200413,500.0,,500.0,2975,,438.1620032787323,278649,,,,,,,
1763260460.9078195,,0.005859375,,2989,0.000132027649669908,439.8497815132141,280064,676.0,0.0003963887575082481,-0.01728072762489319,0.2865832448005676,-0.016462581232190132,0.0026539936661720276,0.3445572853088379
1763260462.1876638,,0.0,,2997,0.00013156681961845607,441.12962579727173,280832,675.0,0.007190822623670101,-0.002797621302306652,0.2559735178947449,0.00208846852183342,0.0001308135688304901,0.5014635324478149
1763260464.2311392,,0.0,,3011,0.00013072196452412754,443.1731011867523,282240,675.0,326.06500244140625,-0.003954414278268814,0.3040041923522949,0.0004556039348244667,0.0005554733797907829,0.0009174942970275879
1763260470.037832,,0.0,,3051,0.0001282642042497173,448.97979402542114,286336,676.0,0.0075096613727509975,0.0005349013954401016,0.35360994935035706,0.0010850923135876656,0.00021704565733671188,0.4003242254257202
1763260470.3131142,,0.001953125,,3053,0.00012811059423256665,449.25507616996765,286592,676.0,0.0003030608349945396,-0.01993892341852188,0.3640621304512024,0.005437564104795456,0.0022234581410884857,-0.8494791984558105
1763260471.7317324,,0.0,,3066,0.00012734254414681345,450.6736943721771,287872,677.0,0.006797824054956436,-0.0009634126909077168,0.33297425508499146,-0.003549695946276188,0.0009831218048930168,-0.14475488662719727
1763260472.1684217,,0.0,,3070,0.0001271121291210875,451.1103837490082,288256,677.0,175.61778259277344,-0.006827734410762787,0.3882136940956116,-0.0017281854525208473,0.0005011493340134621,0.0019802451133728027
1763260473.6104043,500.0,,500.0,3083,,452.55236625671387,289649,,,,,,,
1763260475.2644038,500.0,,500.0,3098,,454.2063658237457,291149,,,,,,,
1763260475.833596,500.0,,500.0,3103,,454.77555799484253,291649,,,,,,,
1763260478.5512083,,0.001953125,,3127,0.000123579113278538,457.49317026138306,294144,681.0,0.00047497436753474176,-0.009600609540939331,0.4031818211078644,-0.001199008896946907,0.0003803446888923645,-0.2144603729248047
1763260478.7057173,,0.0,,3129,0.00012350230826996267,457.64767932891846,294272,681.0,0.0054596783593297005,-5.978718400001526e-05,0.36246079206466675,-0.0005173031240701675,5.46872615814209e-06,0.0005372762680053711
1763260480.1166592,,0.0,,3141,0.00012273425818420947,459.0586211681366,295552,681.0,0.0007835170836187899,-0.011737808585166931,0.5116444826126099,0.020677514374256134,0.0011730445548892021,-2.1949193477630615
1763260480.2814016,,0.0,,3143,0.00012265745317563415,459.2233636379242,295680,681.0,283.1979675292969,-0.0022424794733524323,0.4257250726222992,-0.004476500675082207,0.0013345740735530853,0.0017132163047790527
1763260480.6751194,,0.0,,3146,0.00012242703814990819,459.6170814037323,296064,682.0,0.00037383713060989976,0.0022319406270980835,0.4827031195163727,0.0020890217274427414,0.00038648396730422974,-0.45101821422576904
1763260482.3507524,,0.00390625,,3161,0.00012150537804700434,461.2927143573761,297600,683.0,0.0007129800505936146,-0.015116224065423012,0.45259109139442444,0.012624969705939293,0.0036117136478424072,0.3223307132720947
1763260483.3785794,,0.0,,3170,0.0001209677429869771,462.32054138183594,298496,683.0,0.0016227620653808117,-0.0029714293777942657,0.5067558288574219,0.002653275616466999,0.0003574499860405922,0.07137322425842285
1763260484.7961924,,0.0,,3183,0.0001201996929012239,463.7381544113159,299776,684.0,0.0014650330413132906,0.00858539342880249,0.40974950790405273,0.01236932072788477,0.000875440426170826,0.0006761550903320312
1763260485.4512534,,0.0,,3188,0.00011989247286692262,464.39321541786194,300288,684.0,0.00435715913772583,-6.223190575838089e-05,0.3529423475265503,0.006163402460515499,0.00017591845244169235,0.9153662323951721
1763260488.635454,,0.0,,3217,0.00011812595766969025,467.57741594314575,303232,686.0,123.65186309814453,-0.0009057465940713882,0.4255809783935547,-0.004336545243859291,0.0004509538412094116,0.0021657943725585938
1763260489.4645824,,0.0,,3224,0.00011766512761823833,468.4065444469452,304000,686.0,0.0007078964845277369,0.0014768391847610474,0.36632707715034485,0.0005626743659377098,0.0001382799819111824,-1.1900200843811035
1763260491.9229743,,0.0,,3247,0.00011628264473984018,470.8649363517761,306304,687.0,0.00522617669776082,-0.00017387047410011292,0.39723291993141174,0.0021862853318452835,5.175545811653137e-05,0.1643153429031372
1763260492.2490323,500.0,,500.0,3250,,471.1909942626953,306649,,,,,,,
1763260492.5101252,,0.0,,3252,0.0001159754247055389,471.45208716392517,306816,688.0,0.006118846591562033,-0.006855916231870651,0.39551371335983276,0.0022145481780171394,0.0001672087237238884,0.697563648223877
1763260492.805024,500.0,,500.0,3255,,471.746985912323,307149,,,,,,,
1763260493.300163,,0.0,,3259,0.00011551459465408698,472.2421250343323,307584,688.0,0.0004940171493217349,0.0014085322618484497,0.4223422408103943,-0.0073088305070996284,0.0010782228782773018,-0.830541729927063
1763260494.7176595,,0.00390625,,3272,0.00011474654456833377,473.6596214771271,308864,689.0,0.007188263814896345,-0.01124684326350689,0.3660290241241455,-0.01366330310702324,0.0025350172072649,0.09195148944854736
1763260495.0064223,500.0,,500.0,3275,,473.94838428497314,309149,,,,,,,
1763260495.1330693,,0.0,,3276,0.00011451612954260781,474.0750312805176,309248,689.0,211.06463623046875,0.0008427724242210388,0.40765509009361267,0.001655961386859417,4.418846219778061e-05,0.0005387067794799805
1763260497.3604324,,0.0,,3296,0.00011328724940540269,476.3023943901062,311296,690.0,0.0064214300364255905,0.0031075887382030487,0.4065304398536682,-0.008398652076721191,0.0011629462242126465,0.5011793375015259
1763260497.6682332,500.0,,500.0,3299,,476.6101951599121,311649,,,,,,,
1763260502.0630343,,0.0,,3338,0.00011067588638979942,481.00499629974365,315648,693.0,0.0007099210051819682,-0.01884622499346733,0.4502497911453247,0.004026268608868122,0.0027934061363339424,-0.720638632774353
1763260503.4119081,,0.0,,3351,0.00010990783630404621,482.3538701534271,316928,693.0,0.0006492851534858346,0.002687126398086548,0.4135471284389496,0.009276817552745342,0.0018133623525500298,0.14256370067596436
1763260504.115863,,0.0,,3357,0.00010952381126116961,483.057825088501,317568,694.0,0.0007196207297965884,-0.021755065768957138,0.3717499375343323,0.004311967641115189,0.0017524771392345428,0.5900244116783142
1763260504.4070313,,0.0,,3360,0.00010937020124401897,483.3489933013916,317824,694.0,0.005028074607253075,-0.0037457644939422607,0.44243764877319336,-0.0013014590367674828,0.0005319518968462944,0.17293888330459595
1763260508.7205548,,0.0,,3398,0.00010706605098675936,487.6625168323517,321664,696.0,174.64508056640625,-0.0014616698026657104,0.4095945954322815,0.0024066856130957603,0.00010511744767427444,6.598234176635742e-05
1763260509.0543294,,0.017578125,,3401,0.0001068356359610334,487.9962913990021,322048,696.0,0.0003920382005162537,0.0006821556016802788,0.4153454899787903,0.0017732148990035057,0.002578143961727619,-2.0509302616119385
1763260509.49981,,0.0,,3406,0.00010652841592673212,488.44177198410034,322560,696.0,0.0004832826089113951,0.002101518213748932,0.4146130084991455,0.0013827858492732048,0.0002844417467713356,-0.27977454662323
1763260509.5409095,500.0,,500.0,3407,,488.4828715324402,322649,,,,,,,
1763260510.9547472,,0.0,,3419,0.00010576036584097892,489.8967092037201,323840,697.0,0.005397922825068235,0.004680359736084938,0.45434796810150146,-0.005250855349004269,0.00021060090512037277,0.2435075044631958
