charts/learning_rate,charts/episodic_return,_timestamp,losses/policy_loss,losses/old_approx_kl,_runtime,charts/SPS,losses/explained_variance,losses/approx_kl,losses/value_loss,global_step,losses/entropy,losses/clipfrac,charts/episodic_length,_step
5.829493238707073e-05,,1763260589.6809874,0.000560905784368515,-0.0004671672359108925,568.5125362873077,742.0,-3.0994415283203125e-06,7.231719791889191e-06,182.71453857421875,402944,0.5596051812171936,0.0,,4150
5.714285725844093e-05,,1763260591.5597308,0.0007790923118591309,0.0005620680749416351,570.3912796974182,743.0,-0.10316061973571777,4.864297807216644e-05,0.00035689951619133353,404864,0.5795857310295105,0.0,,4168
5.6221197155537084e-05,,1763260593.134898,-4.456937313079834e-05,0.00013015232980251312,571.9664468765259,744.0,-5.4836273193359375e-05,5.63599169254303e-05,269.04888916015625,406400,0.5793858766555786,0.0,,4184
5.560675708693452e-05,,1763260594.2334464,0.0007167458534240723,-0.001193479634821415,573.0649952888489,744.0,2.872943878173828e-05,1.4531426131725311e-05,180.66859436035156,407424,0.5705094933509827,0.0,,4194
5.529954069061205e-05,,1763260594.7095542,-0.0002448856830596924,-0.00027018971741199493,573.5411031246185,744.0,1.7821788787841797e-05,5.289912223815918e-06,153.2151641845703,407936,0.5994189977645874,0.0,,4199
5.376344051910564e-05,,1763260597.29877,-0.00021928176283836365,-0.0004086364060640335,576.1303188800812,746.0,-0.009249210357666016,4.911795258522034e-06,0.002226037671789527,410496,0.5504059791564941,0.0,,4224
5.345622048480436e-05,,1763260597.8317692,-0.0007064142264425755,0.0011207610368728638,576.663318157196,746.0,-0.13225090503692627,2.99159437417984e-05,0.002399064600467682,411008,0.5543766021728516,0.0,,4229
5.261136539047584e-05,,1763260599.2527769,0.00012833625078201294,0.00029045529663562775,578.0843257904053,746.0,2.9087066650390625e-05,3.4105032682418823e-06,132.09515380859375,412416,0.5498539209365845,0.0,,4243
5.2380954002728686e-05,,1763260599.6463692,-0.0005096234381198883,0.0010510887950658798,578.4779181480408,747.0,0.02055215835571289,2.0155683159828186e-05,0.0004209269827697426,412800,0.5561020970344543,0.0,,4246
,500.0,1763260600.1866052,,,579.0181541442871,,,,,413342,,,500.0,4252
5.1920123951276764e-05,,1763260600.4270184,0.0006321687251329422,0.00020767655223608017,579.2585673332214,747.0,-0.1526956558227539,3.729667514562607e-05,0.002377103315666318,413568,0.6100189685821533,0.0,,4254
5.1843318942701444e-05,,1763260600.550873,-0.002174869179725647,-0.0007519442588090897,579.3824219703674,747.0,-0.06888234615325928,4.6994537115097046e-05,0.0006011477671563625,413696,0.554340660572052,0.0,,4255
5.076804882264696e-05,,1763260602.3696291,-0.00046177953481674194,-0.0009198877960443497,581.201178073883,748.0,-0.033617615699768066,1.728162169456482e-05,0.0022454687859863043,415488,0.5702834725379944,0.0,,4273
