charts/episodic_return,losses/explained_variance,charts/SPS,losses/entropy,_timestamp,_runtime,losses/policy_loss,losses/clipfrac,charts/learning_rate,global_step,losses/value_loss,losses/approx_kl,losses/old_approx_kl,charts/episodic_length,_step
,0.44764775037765503,866.0,0.5185449719429016,1763260064.9487228,43.79146981239319,-0.0010658800601959229,0.0,0.0002906298032030463,15744,21.11008071899414,1.077260822057724e-05,0.0011005932465195656,,265
,0.043296635150909424,873.0,0.5879738926887512,1763260065.6833377,44.526084661483765,0.03367321193218231,0.00390625,0.0002901689731515944,16512,31.712156295776367,0.005473611876368523,0.009756453335285187,,273
175.0,,,,1763260065.7130957,44.55584263801575,,,,16595,,,,175.0,274
,0.03891003131866455,886.0,0.5835373401641846,1763260067.1274521,45.97019910812378,-0.0031168609857559204,0.0,0.00028924731304869056,18048,13.58553695678711,4.863925278186798e-05,0.002975527197122574,,292
,0.5372099876403809,908.0,0.5871232151985168,1763260069.4631937,48.30594062805176,-0.006449570879340172,0.0,0.00028771121287718415,20608,10.980650901794434,0.0015300046652555466,-0.01330752857029438,,321
77.0,,,,1763260069.860365,48.70311188697815,,,,21001,,,,77.0,327
,0.2664012312889099,912.0,0.5904334187507629,1763260070.202921,49.04566788673401,-0.047922808676958084,0.005859375,0.00028725038282573223,21376,11.261833190917969,0.00800452008843422,-0.0035541243851184845,,330
,0.1755877137184143,913.0,0.531388521194458,1763260070.3165884,49.15933537483215,-0.012745127081871033,0.041015625,0.0002871735778171569,21504,9.583300590515137,0.003963341936469078,-0.0031267963349819183,,332
,-5.996227264404297e-05,914.0,0.5586540699005127,1763260070.7022235,49.54497051239014,-0.006219200789928436,0.0,0.00028694316279143095,21888,38.38593673706055,0.0014912057667970657,0.0111851766705513,,337
,0.005894362926483154,914.0,0.5547754764556885,1763260070.9815495,49.82429647445679,-0.006036579608917236,0.0,0.0002867895527742803,22144,93.6627426147461,0.0007661087438464165,0.01223959494382143,,340
387.0,,,,1763260073.7541285,52.59687542915344,,,,24964,,,,387.0,370
,0.19308453798294067,926.0,0.5524632334709167,1763260074.2760723,53.11881923675537,-0.0018863454461097717,0.001953125,0.000284792622551322,25472,42.034576416015625,0.001612253487110138,0.015752332285046577,,375
185.0,,,,1763260076.0864382,54.92918515205383,,,,27287,,,,185.0,396
252.0,,,,1763260078.870639,57.71338605880737,,,,29867,,,,252.0,425
,0.018042027950286865,930.0,0.5311119556427002,1763260080.3502755,59.19302248954773,-0.0019248798489570618,0.0,0.00028133639716543257,31232,4.596920967102051,5.053170025348663e-05,0.000806739553809166,,441
165.0,,,,1763260081.156124,59.998871088027954,,,,31903,,,,165.0,450
,0.19673603773117065,913.0,0.5512517690658569,1763260083.2008836,62.043630599975586,-0.0015959888696670532,0.0,0.00028010751702822745,33280,3.8391129970550537,0.0007400047034025192,0.0033267345279455185,,471
144.0,,,,1763260084.0239074,62.86665439605713,,,,33872,,,,144.0,481
,0.9912434816360474,905.0,0.507905125617981,1763260084.9527376,63.79548454284668,-0.00024224258959293365,0.0,0.00027933946694247425,34560,1.5337867736816406,0.0006966935470700264,-0.0012954054400324821,,490
,0.8958820700645447,895.0,0.5670328140258789,1763260086.6421463,65.48489332199097,0.07332878559827805,0.046875,0.00027864822186529636,35712,33.52289962768555,0.02165152132511139,-0.001960212364792824,,504
,0.8946958184242249,877.0,0.4693344235420227,1763260088.621079,67.46382594108582,-0.000988401472568512,0.0,0.0002780337817966938,36736,2.8581838607788086,2.3679807782173157e-05,-0.0006332006305456161,,515
282.0,,,,1763260091.2633727,70.10611963272095,,,,38131,,,,282.0,530
,0.003727138042449951,840.0,0.615049421787262,1763260093.0584505,71.90119743347168,0.0014008954167366028,0.0,0.00027672809665091336,38912,181.423828125,0.00034674443304538727,-0.002636674791574478,,539
,0.20172053575515747,827.0,0.5840180516242981,1763260094.726829,73.56957602500916,-0.017707891762256622,0.0,0.00027626726659946144,39680,2.1977295875549316,0.002053486183285713,-0.011752655729651451,,547
123.0,,,,1763260095.946577,74.78932404518127,,,,40259,,,,123.0,555
,0.5384176969528198,810.0,0.548741340637207,1763260096.863387,75.70613408088684,0.027314282953739166,0.005859375,0.00027572966064326465,40576,12.371644020080566,0.002030240371823311,-0.01241202000528574,,559
233.0,,,,1763260098.758941,77.60168790817261,,,,41275,,,,233.0,568
,0.8817459344863892,758.0,0.5313345193862915,1763260103.650583,82.49333000183105,-0.028007730841636658,0.009765625,0.00027419356047175825,43136,14.429165840148926,0.00515250489115715,0.022836904972791672,,595
162.0,,,,1763260106.7864664,85.62921333312988,,,,44578,,,,162.0,612
177.0,,,,1763260107.092259,85.93500590324402,,,,44755,,,,177.0,614
,0.9856252074241638,727.0,0.5459604263305664,1763260109.748213,88.59096002578735,0.0032829754054546356,0.0,0.0002725806552916765,45824,6.441412448883057,0.0002496587112545967,-0.00575054157525301,,630
212.0,,,,1763260110.6760159,89.51876282691956,,,,46322,,,,212.0,636
,0.9828502535820007,720.0,0.5025482773780823,1763260111.4614482,90.30419516563416,0.0012821927666664124,0.0,0.0002721198252402246,46592,6.989588737487793,0.0011302046477794647,0.01212269626557827,,640
219.0,,,,1763260112.9515064,91.7942533493042,,,,47330,,,,219.0,650
,0.9974675178527832,704.0,0.5661293864250183,1763260115.4198768,94.26262378692627,-0.02438519150018692,0.0,0.0002710445551201701,48384,1.110237717628479,0.001130186952650547,0.015033851377665997,,664
,0.9912024736404419,693.0,0.5673612952232361,1763260118.7341022,97.57684922218323,-0.001293666660785675,0.0,0.0002701228950172663,49920,0.2850866913795471,0.0015016226097941399,-0.007974064908921719,,684
,0.9974735975265503,691.0,0.5440728664398193,1763260119.54003,98.38277697563171,-0.0025086477398872375,0.0,0.0002698924799915403,50304,0.3629411458969116,0.0014323275536298752,-0.0007930826395750046,,689
,-0.347400426864624,687.0,0.6055526733398438,1763260121.2132838,100.05603075027466,0.00028102099895477295,0.0,0.00026935484493151307,51200,0.49833187460899353,0.00032005831599235535,0.005774006247520447,,698
308.0,,,,1763260121.8061564,100.64890336990356,,,,51511,,,,308.0,702
360.0,,,,1763260122.663031,101.50577807426453,,,,51903,,,,360.0,707
,-0.5656381845474243,676.0,0.5826104879379272,1763260126.6722322,105.51497912406921,-0.003907129168510437,0.0,0.000267665134742856,54016,0.3353791832923889,0.0002330578863620758,0.0028905030339956284,,729
,-0.007081031799316406,665.0,0.5602545738220215,1763260132.219265,111.06201195716858,-0.0004548877477645874,0.0,0.000265975424554199,56832,200.28463745117188,0.00017607863992452621,-0.004797515459358692,,757
,-0.0030765533447265625,662.0,0.5763654708862305,1763260133.2848847,112.12763166427612,0.0036757439374923706,0.0,0.0002656682045198977,57344,92.6348876953125,0.0004874337464570999,-0.004443475976586342,,762
,-0.002700209617614746,661.0,0.6045747995376587,1763260134.2968495,113.13959646224976,0.006991017609834671,0.0,0.0002653609844855964,57856,81.46342468261719,0.0015657981857657433,0.0005360832437872887,,767
,-0.27892613410949707,658.0,0.6009290218353271,1763260135.7509542,114.59370112419128,-0.0035118795931339264,0.0,0.0002649001544341445,58624,0.09313604235649109,0.00018085725605487823,-0.00013171695172786713,,775
,0.039438605308532715,654.0,0.5173836350440979,1763260138.0984144,116.94116139411926,0.002326950430870056,0.0,0.0002642089093569666,59776,141.3360595703125,0.0004585040733218193,-0.009529712609946728,,788
117.0,,,,1763260138.1560729,116.99881982803345,,,,59795,,,,117.0,789
352.0,,,,1763260139.6269922,118.46973919868469,,,,60647,,,,352.0,797
,0.00032085180282592773,649.0,0.5613179206848145,1763260141.131561,119.97430801391602,0.002704489976167679,0.0,0.00026328724925406277,61312,199.7748260498047,0.00046160444617271423,0.0013051852583885193,,806
,-0.14592015743255615,647.0,0.5881699323654175,1763260142.823597,121.66634392738342,-0.007139772176742554,0.0,0.00026274961419403553,62208,0.018106555566191673,0.0014197099953889847,0.01067189872264862,,815
,4.3332576751708984e-05,637.0,0.3325324058532715,1763260151.975509,130.81825590133667,-0.000888211652636528,0.00390625,0.00025983102386817336,67072,120.55213165283203,0.003160124644637108,-0.01343749649822712,,863
,0.0015516281127929688,635.0,0.3182315230369568,1763260153.6737688,132.51651573181152,-0.0034606866538524628,0.0,0.0002592933888081461,67968,183.4728240966797,0.0007366640493273735,-0.004550102166831493,,872
500.0,,,,1763260154.4347515,133.27749848365784,,,,68446,,,,500.0,876
,0.0004750490188598633,627.0,0.6051148176193237,1763260162.1982918,141.04103875160217,-0.00027320533990859985,0.0,0.0002566052135080099,72448,255.4807586669922,0.0003594234585762024,0.012710748240351677,,916
,-0.9306900501251221,627.0,0.529204785823822,1763260163.3357399,142.17848682403564,-0.010521579533815384,0.0,0.0002562211884651333,73088,0.0034480118192732334,0.0007846718654036522,0.010830353014171124,,922
500.0,,,,1763260164.9042916,143.74703860282898,,,,73946,,,,500.0,930
,-0.1635608673095703,623.0,0.5212544798851013,1763260166.6343808,145.47712779045105,0.0036141090095043182,0.0,0.00025522272335365415,74752,0.0005209713708609343,6.799399852752686e-05,0.0005038212984800339,,938
,0.001530468463897705,623.0,0.4839532673358917,1763260167.1307,145.97344708442688,0.0031074583530426025,0.0,0.0002550691133365035,75008,169.69349670410156,0.0019442122429609299,-0.0005757231265306473,,941
,-0.17365121841430664,623.0,0.49224430322647095,1763260167.374077,146.21682405471802,-0.005174450576305389,0.0,0.0002549923083279282,75136,0.005081322509795427,0.000251205638051033,0.002332093194127083,,942
,-0.40363872051239014,621.0,0.5019195675849915,1763260168.6430488,147.48579573631287,0.006369810551404953,0.005859375,0.0002546082832850516,75776,0.0006350035546347499,0.0027967561036348343,0.03105887956917286,,948
500.0,,,,1763260173.7356856,152.57843255996704,,,,78446,,,,500.0,974
,-0.001432180404663086,616.0,0.4324146509170532,1763260174.9657633,153.80851030349731,0.009348563849925995,0.0,0.0002526881580706686,78976,181.092041015625,0.0009007882326841354,-0.0044651031494140625,,980
,-0.0006545782089233398,615.0,0.4966351389884949,1763260175.9420724,154.78481936454773,-0.0013189911842346191,0.0,0.0002523809380363673,79488,123.2126693725586,0.0009244754910469055,-0.0057991910725831985,,985
,-0.00046133995056152344,613.0,0.5009698867797852,1763260177.9408693,156.78361630439758,0.0035728923976421356,0.0,0.0002517665270715952,80512,308.0916442871094,0.0006203269585967064,-0.002500017173588276,,995
,-1.076697826385498,613.0,0.4175198972225189,1763260178.4116697,157.25441670417786,0.00037376582622528076,0.0,0.00025161291705444455,80768,0.0006134217255748808,0.0004402650520205498,-0.006251190789043903,,997
,-0.0006709098815917969,611.0,0.5390878915786743,1763260181.8259547,160.66870164871216,0.0031828656792640686,0.0,0.00025053764693439007,82560,221.64419555664062,5.62518835067749e-05,-0.0008594319224357605,,1015
,2.491474151611328e-05,610.0,0.4773832857608795,1763260182.7868218,161.62956881523132,-0.011068828403949738,0.0,0.0002502304269000888,83072,0.0032669196370989084,0.0015706587582826614,-0.020356889814138412,,1020
,-1.6061017513275146,609.0,0.4622073471546173,1763260184.934703,163.77745008468628,-0.006834208965301514,0.001953125,0.0002495391818229109,84224,0.00034092404530383646,0.0012753242626786232,0.01040650624781847,,1031
,0.3995986580848694,607.0,0.4213044345378876,1763260188.5326982,167.37544512748718,-0.007879413664340973,0.00390625,0.0002483871066942811,86144,0.005610682535916567,0.003228156827390194,0.0020253611728549004,,1050
500.0,,,,1763260189.025135,167.86788201332092,,,,86446,,,,500.0,1053
500.0,,,,1763260189.9718604,168.81460738182068,,,,86946,,,,500.0,1058
,0.00022923946380615234,604.0,0.4231818914413452,1763260194.6968412,173.53958821296692,-0.004777394235134125,0.001953125,0.0002463901764713228,89472,434.95245361328125,0.0011769887059926987,0.010296162217855453,,1083
,-0.24849092960357666,604.0,0.4509129226207733,1763260196.3405404,175.18328738212585,-0.0059676393866539,0.0,0.00024585254141129553,90368,0.0001581280812388286,0.001478046178817749,0.0034742727875709534,,1091
,0.2032836675643921,602.0,0.5017661452293396,1763260199.2348876,178.0776345729828,0.0039012543857097626,0.0,0.0002449308813083917,91904,0.00012291362509131432,0.0004076855257153511,-0.007278391160070896,,1106
,-0.00042188167572021484,601.0,0.463243305683136,1763260201.4598067,180.30255365371704,-0.008728832006454468,0.0,0.0002442396362312138,93056,419.0675048828125,0.0013223299756646156,-0.005716401152312756,,1118
,-0.14587807655334473,600.0,0.497470498085022,1763260202.9074364,181.75018334388733,-0.0023207366466522217,0.04296875,0.0002437788061797619,93824,0.00033820103271864355,0.008798737078905106,0.007825072854757309,,1125
,-0.5840504169464111,600.0,0.5131054520606995,1763260204.4158297,183.25857663154602,-0.0015651173889636993,0.0,0.00024331797612830997,94592,0.006608299911022186,0.001165027730166912,-0.006035800091922283,,1133
,-0.16521203517913818,599.0,0.5229009985923767,1763260206.8027005,185.6454474925995,-0.004170231521129608,0.0,0.00024254992604255676,95872,0.0002495116787031293,0.0008011814206838608,-0.009079905226826668,,1145
,0.032602548599243164,597.0,0.5176329016685486,1763260210.4231539,189.26590085029602,-0.0011330842971801758,0.0,0.00024139785091392696,97792,0.0006592593272216618,0.00042806845158338547,0.006303644739091396,,1164
,0.12055742740631104,597.0,0.5111380815505981,1763260210.6645522,189.5072991847992,-0.03360765799880028,0.001953125,0.00024132104590535164,97920,6.055846097297035e-05,0.00440643448382616,0.022825531661510468,,1165
,-0.0004019737243652344,596.0,0.4758264422416687,1763260211.9155195,190.7582664489746,-0.01714562624692917,0.0,0.00024093702086247504,98560,201.701171875,0.0018793512135744095,0.008775360882282257,,1172
,-0.0002008676528930664,596.0,0.5042104125022888,1763260213.6116889,192.4544358253479,-0.00563180074095726,0.0,0.0002403993858024478,99456,153.11196899414062,0.0005262093618512154,-0.006349041126668453,,1181
,-0.0001285076141357422,595.0,0.49773329496383667,1763260214.5714002,193.41414713859558,-0.005251500755548477,0.0,0.00024009216576814651,99968,438.5108642578125,0.0007288511842489243,0.015550674870610237,,1186
,-0.19375312328338623,594.0,0.5075177550315857,1763260216.7675571,195.61030411720276,0.013995658606290817,0.0078125,0.00023940092069096863,101120,0.006896056700497866,0.006906278431415558,-0.009063797071576118,,1197
,-0.11020386219024658,593.0,0.4687463045120239,1763260219.904327,198.7470738887787,0.0018445937894284725,0.001953125,0.00023840245557948947,102784,0.0002879852254409343,0.0011062100529670715,0.0006470736116170883,,1213
500.0,,,,1763260220.157027,198.999773979187,,,,102946,,,,500.0,1215
,-8.678436279296875e-05,592.0,0.4930521249771118,1763260222.3708513,201.21359825134277,-0.0009562484920024872,0.0,0.00023763440549373627,104064,253.45701599121094,0.00014252401888370514,0.0003106389194726944,,1226
,-1.990795135498047e-05,592.0,0.5831537246704102,1763260223.1545966,201.99734354019165,0.0009710192680358887,0.0,0.0002374039904680103,104448,215.83229064941406,0.0006801355630159378,-0.0019175708293914795,,1230
500.0,,,,1763260223.9120924,202.7548394203186,,,,104946,,,,500.0,1234
,-0.00032579898834228516,590.0,0.5306159257888794,1763260226.1319797,204.97472667694092,0.021077536046504974,0.001953125,0.00023648233036510646,105984,391.12823486328125,0.0017276043072342873,-0.014382914640009403,,1245
500.0,,,,1763260227.8975568,206.74030375480652,,,,106946,,,,500.0,1254
,-0.14702558517456055,588.0,0.5441083908081055,1763260231.3395672,210.18231415748596,0.0011097639799118042,0.0,0.00023486942518502474,108672,0.007948987185955048,4.9882568418979645e-05,4.6546570956707e-05,,1271
,0.43564343452453613,584.0,0.428568571805954,1763260237.4013622,216.24410915374756,-0.011841017752885818,0.001953125,0.00023317972954828292,111488,0.000558421656023711,0.001998213119804859,-0.0019097020849585533,,1299
,0.0557636022567749,584.0,0.5111963152885437,1763260244.6120796,223.45482659339905,-0.02788912132382393,0.029296875,0.00023072196927387267,115584,0.0003562722122296691,0.008750063367187977,0.04088156670331955,,1339
500.0,,,,1763260244.6744227,223.517169713974,,,,115711,,,,500.0,1340
,-0.19191694259643555,583.0,0.49294525384902954,1763260246.4917617,225.33450865745544,0.004414629191160202,0.0,0.0002301075292052701,116608,0.0001583600096637383,0.001375705935060978,-0.000983712263405323,,1349
,-0.1330256462097168,583.0,0.503969669342041,1763260249.0950527,227.93779969215393,0.000372469425201416,0.0,0.0002292626741109416,118016,0.00014247055514715612,0.0009782575070858002,-0.013190597295761108,,1363
500.0,,,,1763260249.3722525,228.21499943733215,,,,118211,,,,500.0,1365
500.0,,,,1763260250.314551,229.15729808807373,,,,118711,,,,500.0,1370
500.0,,,,1763260252.2123845,231.0551314353943,,,,119711,,,,500.0,1380
,-0.00014781951904296875,582.0,0.4825238883495331,1763260252.4378798,231.28062677383423,-0.0002743564546108246,0.0,0.0002281874039908871,119808,352.0731506347656,1.6565434634685516e-05,0.0007159104570746422,,1381
,-0.18086087703704834,582.0,0.532355546951294,1763260253.8174403,232.66018724441528,0.003583073616027832,0.0,0.00022772657393943518,120576,0.0003305937279947102,0.0010199882090091705,-0.001718476414680481,,1388
,0.00021135807037353516,582.0,0.5147789716720581,1763260255.0072598,233.85000681877136,-0.002313682809472084,0.0,0.00022734254889655858,121216,89.43145751953125,0.00034212227910757065,0.0012437747791409492,,1395
500.0,,,,1763260255.7264311,234.56917810440063,,,,121711,,,,500.0,1399
,-0.00020015239715576172,581.0,0.4479929506778717,1763260256.8598142,235.70256114006042,-0.03319099172949791,0.0,0.00022672810882795602,122240,225.33038330078125,0.0032745255157351494,0.022538021206855774,,1405
,0.5245034694671631,583.0,0.45951414108276367,1763260261.1083393,239.9510862827301,0.0054755136370658875,0.021484375,0.00022503839863929898,125056,0.00012383490684442222,0.007010855711996555,0.00010162033140659332,,1432
,-0.31889963150024414,583.0,0.5343693494796753,1763260261.2559507,240.09869766235352,0.0044056084007024765,0.0,0.00022496159363072366,125184,7.361969619523734e-05,0.00017509516328573227,0.004098524339497089,,1433
,-0.1827864646911621,585.0,0.5275793075561523,1763260264.378685,243.2214319705963,0.0007354393601417542,0.015625,0.0002236559084849432,127360,0.007164851762354374,0.004396243952214718,0.0015989812090992928,,1455
,-0.2167574167251587,585.0,0.4697198271751404,1763260264.5749063,243.41765332221985,0.01334615983068943,0.017578125,0.0002235791034763679,127488,0.0003741195541806519,0.0038267895579338074,0.013426009565591812,,1456
,-0.05223417282104492,585.0,0.531715452671051,1763260264.7631845,243.60593152046204,-6.858259439468384e-05,0.0,0.00022350229846779257,127616,2.166098784073256e-05,0.00016753841191530228,-9.922217577695847e-05,,1457
,-0.006675362586975098,588.0,0.40252745151519775,1763260273.5928595,252.43560647964478,0.00043919309973716736,0.015625,0.0002200460876338184,133376,0.004439034964889288,0.004893612116575241,0.010319920256733894,,1514
,-0.07169044017791748,588.0,0.5576197504997253,1763260274.680226,253.5229730606079,-0.013237453997135162,0.021484375,0.00021958525758236647,134144,0.0001539785007480532,0.00535734836012125,0.012064040638506413,,1521
,0.03877556324005127,588.0,0.5365971326828003,1763260275.4011292,254.24387621879578,-0.0017630141228437424,0.0,0.0002193548425566405,134528,0.0004522723611444235,0.00011754501610994339,0.00011467467993497849,,1525
500.0,,,,1763260275.6829886,254.52573561668396,,,,134711,,,,500.0,1527
,0.012797415256500244,588.0,0.5497207641601562,1763260276.1212823,254.9640293121338,0.01182509958744049,0.0,0.00021912442753091455,134912,0.004675752948969603,0.0009844209998846054,0.0007450878620147705,,1529
,0.022998273372650146,588.0,0.5596283674240112,1763260277.0564325,255.89917945861816,-0.0020383549854159355,0.0,0.00021881720749661326,135424,0.005606344901025295,9.680818766355515e-05,0.005492624826729298,,1534
,-0.07055628299713135,588.0,0.41056108474731445,1763260277.5058477,256.34859466552734,0.017602797597646713,0.044921875,0.00021866359747946262,135680,0.00014588504564017057,0.011484518647193909,0.01251504197716713,,1536
,-5.793571472167969e-05,587.0,0.5582985877990723,1763260278.6756427,257.51838970184326,0.0029285289347171783,0.0,0.00021827957243658602,136320,188.29225158691406,0.0019031129777431488,-0.007742138579487801,,1543
,0.028180301189422607,587.0,0.5563210844993591,1763260279.10057,257.9433169364929,0.023851759731769562,0.0,0.00021812596241943538,136576,0.0002555358805693686,0.0014859801158308983,-0.0030613066628575325,,1545
,-0.008578658103942871,587.0,0.48994699120521545,1763260279.3067825,258.1495294570923,-0.028397392481565475,0.0078125,0.00021804915741086006,136704,0.00011829200957436115,0.003963865339756012,0.023748373612761497,,1546
,-0.2595409154891968,587.0,0.46601414680480957,1763260281.286504,260.1292510032654,-0.0175953209400177,0.013671875,0.00021735791233368218,137856,0.0001236684329342097,0.003277217037975788,-0.014949376694858074,,1558
500.0,,,,1763260281.3307865,260.17353343963623,,,,137882,,,,500.0,1559
,0.009855866432189941,587.0,0.5298739671707153,1763260282.1743813,261.01712822914124,-0.00289076566696167,0.0,0.0002170506922993809,138368,8.141203579725698e-05,0.0002464456483721733,0.0007435744628310204,,1563
,-0.23530983924865723,587.0,0.5487236380577087,1763260282.6232414,261.46598839759827,-0.0037566721439361572,0.0,0.00021689708228223026,138624,0.005881493911147118,0.00025427062064409256,-0.0015400098636746407,,1566
500.0,,,,1763260285.463797,264.30654406547546,,,,140882,,,,500.0,1588
,-0.0004620552062988281,590.0,0.5068528652191162,1763260285.5875142,264.4302611351013,-0.0013095438480377197,0.0,0.0002155145921278745,140928,65.44075012207031,0.0005166688933968544,-0.009098538197577,,1589
,-0.15652132034301758,591.0,0.503193736076355,1763260286.654031,265.496778011322,-0.0037865638732910156,0.00390625,0.00021497695706784725,141824,7.496823673136532e-05,0.002061176113784313,0.014680498279631138,,1597
,-0.12273645401000977,592.0,0.5375856161117554,1763260287.904559,266.74730587005615,-0.014321811497211456,0.0,0.0002143625169992447,142848,7.49173341318965e-05,0.004139232449233532,0.020684484392404556,,1607
,5.429983139038086e-05,592.0,0.5477799773216248,1763260288.1027064,266.94545340538025,-0.007409695535898209,0.0,0.00021428571199066937,142976,43.161903381347656,0.00074046291410923,0.007697004824876785,,1609
,-0.12689971923828125,592.0,0.5171740055084229,1763260288.235565,267.078311920166,-0.0028151478618383408,0.0,0.00021420890698209405,143104,0.00570884020999074,0.001491086557507515,0.0001300908625125885,,1610
,-0.31145215034484863,592.0,0.5070084929466248,1763260288.5319703,267.3747172355652,-0.012542307376861572,0.001953125,0.0002140552969649434,143360,0.0001386219373671338,0.002597140148282051,-0.008611259050667286,,1612
,-0.21321749687194824,594.0,0.5359306931495667,1763260290.1448994,268.98764634132385,-0.011736318469047546,0.0,0.00021321044187061489,144768,0.00020437267085071653,0.001016245223581791,-0.004448936320841312,,1626
,-4.9233436584472656e-05,594.0,0.43463438749313354,1763260292.2031484,271.0458953380585,-0.0021034814417362213,0.0,0.000212519196793437,145920,111.95272827148438,0.0009265346452593803,-0.0020703179761767387,,1638
500.0,,,,1763260300.3936636,279.23641061782837,,,,150791,,,,500.0,1687
,-0.46013712882995605,598.0,0.5340887904167175,1763260306.0753083,284.9180552959442,-0.006092282012104988,0.0,0.00020698925072792917,155136,0.0066734738647937775,0.0016190065070986748,0.016646184027194977,,1732
500.0,,,,1763260307.6223829,286.4651298522949,,,,156477,,,,500.0,1745
,-2.0807642936706543,600.0,0.5273250341415405,1763260308.5640364,287.40678334236145,0.004249338060617447,0.0,0.00020576037059072405,157184,0.009022257290780544,0.0008074408397078514,0.0021554408594965935,,1753
,0.0866847038269043,600.0,0.5104361176490784,1763260308.7179074,287.5606544017792,-0.02578328549861908,0.021484375,0.00020568356558214873,157312,0.0004168428713455796,0.005077796056866646,0.012388641014695168,,1754
,-0.5909374952316284,601.0,0.5559459328651428,1763260310.0159318,288.858678817749,-0.002701960504055023,0.0,0.00020499232050497085,158464,0.00023484090343117714,0.0007740715518593788,-0.0017601335421204567,,1765
,0.26972532272338867,602.0,0.504629909992218,1763260310.3636127,289.20635962486267,-0.0055160075426101685,0.0,0.0002048387104878202,158720,0.003881060052663088,0.00035686325281858444,-0.0065173497423529625,,1768
,-0.7427440881729126,602.0,0.5252662301063538,1763260311.5208633,290.36361026763916,-0.005748547613620758,0.0,0.00020430107542779297,159616,0.00016515623428858817,0.0011271554976701736,-0.003055429086089134,,1777
,-0.00019741058349609375,607.0,0.4977288246154785,1763260316.1883984,295.0311453342438,-0.0004023853689432144,0.0,0.00020184331515338272,163712,383.3353271484375,4.8502348363399506e-05,-0.0033705951645970345,,1818
,-7.653236389160156e-05,608.0,0.5518757104873657,1763260316.8712506,295.71399760246277,0.0023266226053237915,0.0,0.00020153609511908144,164224,103.326171875,0.0001073591411113739,0.001566872000694275,,1823
500.0,,,,1763260321.5975547,300.440301656723,,,,167160,,,,500.0,1851
500.0,,,,1763260322.4623294,301.3050763607025,,,,167660,,,,500.0,1856
,-0.30755937099456787,607.0,0.461365669965744,1763260324.5499103,303.39265727996826,-0.0001424252986907959,0.0,0.0001987711148103699,168832,0.00552174961194396,0.0013511693105101585,-0.007133123464882374,,1868
,-0.2557191848754883,607.0,0.5055505037307739,1763260325.3862529,304.22899985313416,0.0012367889285087585,0.0,0.00019846389477606863,169344,0.003910125233232975,6.131455302238464e-05,0.0037506595253944397,,1873
,-9.09566879272461e-05,607.0,0.49694013595581055,1763260326.050839,304.89358592033386,-0.00035274773836135864,0.0,0.00019823347975034267,169728,269.9659423828125,6.396416574716568e-05,0.00027709174901247025,,1877
500.0,,,,1763260327.2514458,306.0941927433014,,,,170660,,,,500.0,1886
,0.1608765721321106,609.0,0.5359556078910828,1763260328.5345407,307.3772876262665,0.008397601544857025,0.017578125,0.0001970814191736281,171648,0.00011856550554512069,0.0032024309039115906,-0.0024641063064336777,,1895
,-0.03620707988739014,609.0,0.5576823353767395,1763260329.9896247,308.83237171173096,-0.004624480381608009,0.0,0.00019654378411360085,172544,0.00010939941421383992,0.00020502973347902298,0.005190922878682613,,1903
,-0.0848398208618164,609.0,0.5913039445877075,1763260330.3937175,309.23646450042725,-0.008775390684604645,0.0,0.0001963901740964502,172800,0.00376789178699255,0.00015868619084358215,0.0012653674930334091,,1906
,-0.166418194770813,609.0,0.530363917350769,1763260332.3314686,311.17421555519104,-0.010347243398427963,0.005859375,0.000195622124010697,174080,0.00010005383228417486,0.0012121424078941345,0.003768123686313629,,1918
,-0.00015866756439208984,609.0,0.5347181558609009,1763260332.5265923,311.3693392276764,-0.00490211695432663,0.0,0.0001955453190021217,174208,15.415218353271484,0.0002369144931435585,-0.009075618349015713,,1920
500.0,,,,1763260335.3605895,314.20333647727966,,,,176692,,,,500.0,1945
,-0.13287103176116943,613.0,0.585507869720459,1763260337.1213746,315.9641215801239,0.0019469037652015686,0.0,0.00019316436373628676,178176,9.656784823164344e-05,5.392078310251236e-05,0.002513309009373188,,1959
,3.3020973205566406e-05,614.0,0.6042678356170654,1763260338.5777035,317.42045044898987,0.0002354644238948822,0.0,0.00019239631365053356,179456,16.686006546020508,0.00030418019741773605,-0.00019194092601537704,,1973
,-2.2649765014648438e-05,615.0,0.5342527031898499,1763260340.1734192,319.01616621017456,-0.0025307759642601013,0.0,0.00019170506857335567,180608,286.1627502441406,0.00010047014802694321,0.0035150116309523582,,1985
,-0.02108466625213623,615.0,0.579216480255127,1763260341.1357744,319.9785213470459,-0.0002829506993293762,0.0,0.00019132104353047907,181248,0.004882663954049349,3.325566649436951e-05,-0.0004529077559709549,,1991
