charts/SPS,charts/episodic_length,losses/clipfrac,charts/learning_rate,losses/policy_loss,_runtime,losses/value_loss,_timestamp,losses/entropy,losses/approx_kl,losses/old_approx_kl,losses/explained_variance,charts/episodic_return,_step,global_step
660.0,,0.0,0.0001746543712215498,0.0018466860055923462,341.97379970550537,0.0004626432782970369,1763260363.1428816,0.29666629433631897,3.8290396332740784e-05,-0.00046028196811676025,0.7379447817802429,,2248,209024
660.0,,0.0,0.0001745775662129745,-0.0036482997238636017,342.1440143585205,345.7645263671875,1763260363.3130963,0.3591021001338959,2.2025778889656067e-05,0.002553369849920273,-0.0009347200393676758,,2250,209152
661.0,,0.01171875,0.00017434715118724853,0.015407595783472061,342.53641533851624,0.0006282082758843899,1763260363.7054973,0.2915098965167999,0.004988610744476318,-0.012935962527990341,0.4315582513809204,,2253,209536
662.0,,0.017578125,0.00017319509061053395,0.004173532128334045,344.9395990371704,0.002074497751891613,1763260366.108681,0.30069583654403687,0.002366272732615471,-0.0034934990108013153,0.30635255575180054,,2272,211456
662.0,,0.0,0.00017273426055908203,-0.0026345662772655487,346.06072187423706,297.8981018066406,1763260367.2298038,0.34117603302001953,0.0004337802529335022,-0.002924194559454918,-0.0013908147811889648,,2280,212224
662.0,,0.0,0.0001718126004561782,0.0008279234170913696,348.0324864387512,0.009627053514122963,1763260369.2015684,0.27964693307876587,0.003396115265786648,0.017361998558044434,0.16585242748260498,,2295,213760
,500.0,,,,348.34632182121277,,1763260369.5154037,,,,,500.0,2298,214109
664.0,,0.001953125,0.00017089094035327435,0.0010281112045049667,349.6400716304779,0.009668776765465736,1763260370.8091536,0.32108181715011597,0.002687987871468067,0.021332774311304092,-0.4803813695907593,,2310,215296
664.0,,0.0,0.0001707373303361237,-0.0020961984992027283,349.8839602470398,0.00012461467122193426,1763260371.0530422,0.3870214819908142,3.890041261911392e-05,3.315787762403488e-05,0.13169503211975098,,2312,215552
,500.0,,,,350.7006950378418,,1763260371.869777,,,,,500.0,2318,216109
664.0,,0.0,0.00017012289026752114,-0.015430118888616562,351.4965114593506,0.000276277307420969,1763260372.6655934,0.32273101806640625,0.0007495339959859848,0.005915028974413872,-0.2465057373046875,,2322,216576
664.0,,0.0,0.00017004608525894582,0.0008818395435810089,351.72404980659485,153.69984436035156,1763260372.8931317,0.37001919746398926,0.0003305422142148018,0.002692590467631817,-0.006501436233520508,,2324,216704
664.0,,0.0,0.00016973886522464454,5.87906688451767e-05,352.5338325500488,170.57911682128906,1763260373.7029145,0.30966266989707947,2.1792948246002197e-06,-0.0002653244882822037,-0.0053566694259643555,,2329,217216
664.0,,0.0,0.00016912442515604198,0.005616866052150726,354.0501883029938,0.012421428225934505,1763260375.2192702,0.3565204441547394,0.0018491139635443687,-0.0027060536667704582,-0.5118485689163208,,2339,218240
664.0,,0.0,0.00016889401013031602,-0.0013360539451241493,354.6354570388794,287.9737548828125,1763260375.804539,0.22896131873130798,0.00029915664345026016,-0.008584556169807911,0.0005905628204345703,,2343,218624
664.0,,0.0,0.00016858679009601474,-0.0028488263487815857,355.382337808609,177.06805419921875,1763260376.5514197,0.2761206328868866,0.00024853553622961044,0.003706865943968296,-0.0003781318664550781,,2348,219136
664.0,,0.0,0.00016820276505313814,-9.938329458236694e-05,356.28545784950256,0.008300318382680416,1763260377.4545398,0.25126874446868896,1.5581026673316956e-06,-0.00010928232222795486,0.8256078958511353,,2354,219776
664.0,,0.0,0.0001676651299931109,0.010026086121797562,357.6136214733124,210.54551696777344,1763260378.7827034,0.24795402586460114,0.0008410848677158356,-0.009469650685787201,-0.0021685361862182617,,2363,220672
666.0,,0.0,0.00016605222481302917,-0.0006542559713125229,360.5265860557556,0.006163665093481541,1763260381.695668,0.2716084122657776,0.0002649156376719475,-0.0020142914727330208,-0.3748968839645386,,2389,223360
667.0,,0.0,0.0001657450047787279,0.005939142778515816,361.0825033187866,0.00047564951819367707,1763260382.2515852,0.3995698094367981,0.003576352261006832,0.021317310631275177,-0.27475500106811523,,2394,223872
667.0,,0.037109375,0.00016482334467582405,0.0013349801301956177,363.40522480010986,0.0003287488652858883,1763260384.5743067,0.3488556146621704,0.008383164182305336,-0.0021869735792279243,-0.19973814487457275,,2409,225408
,500.0,,,,365.33218598365784,,1763260386.501268,,,,,500.0,2426,227109
668.0,,0.0234375,0.0001635176595300436,-0.011863410472869873,365.86168789863586,0.00043717463267967105,1763260387.0307698,0.3609253466129303,0.005274245515465736,0.0035615749657154083,-0.19042229652404785,,2430,227584
670.0,,0.0078125,0.0001623655844014138,0.0004935264587402344,367.9086871147156,0.00032633650698699057,1763260389.077769,0.35362905263900757,0.0005357898771762848,0.017991147935390472,-0.16023850440979004,,2449,229504
,500.0,,,,369.5696177482605,,1763260390.7386997,,,,,500.0,2465,231109
673.0,,0.0,0.00015983103367034346,0.00022257864475250244,372.42039918899536,39.951114654541016,1763260393.589481,0.36308059096336365,4.9048103392124176e-05,0.00015466567128896713,-0.0016196966171264648,,2491,233728
674.0,,0.0078125,0.00015967742365319282,-0.0028883833438158035,372.68505334854126,0.0005039641982875764,1763260393.8541353,0.36813855171203613,0.004312552511692047,0.010262612253427505,-0.3938831090927124,,2493,233984
674.0,,0.001953125,0.00015890937356743962,0.007019661366939545,374.1419868469238,0.01127552054822445,1763260395.3110688,0.35343071818351746,0.0018085846677422523,0.008668207563459873,-0.6132243871688843,,2506,235264
,500.0,,,,375.3398811817169,,1763260396.508963,,,,,500.0,2514,236109
674.0,,0.0,0.00015837173850741237,-0.0010388679802417755,375.5370886325836,333.47454833984375,1763260396.7061706,0.2388906180858612,0.00030247122049331665,0.0035426802933216095,-0.0033615827560424805,,2515,236160
