charts/episodic_return,global_step
19,19
15,34
17,51
25,76
10,86
13,99
29,128
10,138
43,181
12,193
22,215
46,261
27,288
37,325
18,343
39,382
16,398
22,420
10,430
22,452
48,500
13,513
36,549
17,566
15,581
34,615
22,637
16,653
23,676
53,729
17,746
16,762
27,789
31,820
24,844
24,868
20,888
16,904
21,925
14,939
10,949
23,972
40,1012
32,1044
14,1058
18,1076
22,1098
76,1174
87,1261
18,1279
25,1304
54,1358
41,1399
30,1429
19,1448
22,1470
25,1495
92,1587
92,1679
39,1718
36,1754
49,1803
55,1858
25,1883
37,1920
44,1964
62,2026
43,2069
33,2102
31,2133
34,2167
51,2218
61,2279
41,2320
44,2364
30,2394
22,2416
45,2461
64,2525
59,2584
208,2792
81,2873
77,2950
64,3014
83,3097
100,3197
47,3244
34,3278
62,3340
82,3422
74,3496
207,3703
157,3860
92,3952
294,4246
106,4352
155,4507
81,4588
118,4706
191,4897
107,5004
67,5071
127,5198
119,5317
210,5527
52,5579
336,5915
136,6051
131,6182
169,6351
84,6435
152,6587
114,6701
74,6775
112,6887
287,7174
149,7323
95,7418
113,7531
145,7676
100,7776
91,7867
145,8012
141,8153
43,8196
259,8455
91,8546
286,8832
223,9055
95,9150
200,9350
162,9512
200,9712
157,9869
213,10082
50,10132
175,10307
135,10442
189,10631
170,10801
201,11002
158,11160
209,11369
148,11517
190,11707
111,11818
134,11952
122,12074
144,12218
155,12373
161,12534
177,12711
221,12932
235,13167
136,13303
55,13358
131,13489
500,13989
137,14126
143,14269
252,14521
381,14902
182,15084
110,15194
168,15362
417,15779
300,16079
181,16260
197,16457
165,16622
331,16953
200,17153
347,17500
350,17850
202,18052
249,18301
109,18410
197,18607
356,18963
132,19095
166,19261
477,19738
158,19896
157,20053
135,20188
274,20462
177,20639
301,20940
167,21107
317,21424
168,21592
207,21799
117,21916
103,22019
228,22247
197,22444
123,22567
113,22680
166,22846
153,22999
110,23109
296,23405
118,23523
150,23673
254,23927
348,24275
77,24352
154,24506
128,24634
168,24802
211,25013
172,25185
256,25441
94,25535
126,25661
158,25819
118,25937
195,26132
174,26306
176,26482
182,26664
115,26779
112,26891
98,26989
159,27148
115,27263
166,27429
111,27540
188,27728
112,27840
234,28074
144,28218
260,28478
252,28730
270,29000
178,29178
201,29379
144,29523
209,29732
89,29821
142,29963
127,30090
172,30262
137,30399
246,30645
309,30954
272,31226
219,31445
251,31696
178,31874
187,32061
170,32231
166,32397
176,32573
202,32775
163,32938
295,33233
274,33507
289,33796
145,33941
130,34071
228,34299
182,34481
170,34651
131,34782
133,34915
179,35094
227,35321
147,35468
115,35583
120,35703
147,35850
116,35966
497,36463
136,36599
218,36817
271,37088
269,37357
162,37519
284,37803
166,37969
178,38147
139,38286
161,38447
263,38710
225,38935
500,39435
500,39935
384,40319
500,40819
376,41195
191,41386
320,41706
500,42206
500,42706
217,42923
293,43216
234,43450
353,43803
276,44079
338,44417
489,44906
266,45172
205,45377
500,45877
395,46272
500,46772
500,47272
309,47581
158,47739
500,48239
500,48739
500,49239
464,49703
93,49796
500,50296
231,50527
