episodic_return,global_step
39,39
41,80
16,96
23,119
20,139
20,159
11,170
38,208
14,222
20,242
28,270
13,283
45,328
12,340
25,365
23,388
11,399
22,421
62,483
24,507
23,530
37,567
33,600
17,617
16,633
10,643
22,665
23,688
25,713
34,747
20,767
29,796
29,825
25,850
18,868
31,899
19,918
29,947
30,977
26,1003
53,1056
35,1091
49,1140
23,1163
18,1181
23,1204
28,1232
21,1253
24,1277
34,1311
25,1336
26,1362
24,1386
35,1421
18,1439
12,1451
62,1513
82,1595
29,1624
32,1656
18,1674
54,1728
79,1807
33,1840
65,1905
32,1937
48,1985
43,2028
77,2105
46,2151
70,2221
97,2318
57,2375
74,2449
78,2527
101,2628
34,2662
60,2722
56,2778
53,2831
106,2937
180,3117
67,3184
40,3224
45,3269
91,3360
40,3400
114,3514
65,3579
110,3689
209,3898
122,4020
43,4063
113,4176
143,4319
94,4413
138,4551
166,4717
65,4782
85,4867
304,5171
203,5374
127,5501
126,5627
139,5766
144,5910
118,6028
146,6174
70,6244
217,6461
71,6532
124,6656
148,6804
112,6916
338,7254
176,7430
90,7520
188,7708
138,7846
233,8079
202,8281
230,8511
254,8765
161,8926
219,9145
187,9332
129,9461
193,9654
125,9779
153,9932
79,10011
118,10129
104,10233
157,10390
109,10499
203,10702
119,10821
163,10984
103,11087
79,11166
256,11422
163,11585
189,11774
135,11909
115,12024
154,12178
133,12311
167,12478
323,12801
131,12932
113,13045
68,13113
139,13252
134,13386
120,13506
93,13599
153,13752
95,13847
81,13928
110,14038
100,14138
101,14239
78,14317
151,14468
115,14583
236,14819
121,14940
68,15008
76,15084
115,15199
132,15331
123,15454
260,15714
105,15819
86,15905
157,16062
77,16139
123,16262
71,16333
104,16437
80,16517
115,16632
57,16689
118,16807
111,16918
165,17083
69,17152
102,17254
125,17379
101,17480
116,17596
50,17646
106,17752
101,17853
87,17940
85,18025
123,18148
160,18308
207,18515
114,18629
326,18955
152,19107
283,19390
189,19579
219,19798
165,19963
110,20073
116,20189
105,20294
232,20526
401,20927
175,21102
394,21496
361,21857
183,22040
206,22246
233,22479
373,22852
195,23047
234,23281
326,23607
280,23887
189,24076
500,24576
258,24834
193,25027
457,25484
180,25664
395,26059
167,26226
166,26392
246,26638
101,26739
206,26945
117,27062
185,27247
228,27475
132,27607
235,27842
204,28046
156,28202
362,28564
165,28729
341,29070
71,29141
76,29217
305,29522
141,29663
300,29963
92,30055
183,30238
186,30424
150,30574
111,30685
244,30929
245,31174
116,31290
234,31524
394,31918
126,32044
152,32196
296,32492
120,32612
288,32900
273,33173
400,33573
154,33727
231,33958
287,34245
85,34330
89,34419
106,34525
165,34690
69,34759
81,34840
65,34905
226,35131
76,35207
160,35367
50,35417
380,35797
106,35903
157,36060
99,36159
69,36228
143,36371
230,36601
77,36678
144,36822
245,37067
127,37194
265,37459
125,37584
67,37651
76,37727
113,37840
79,37919
108,38027
201,38228
175,38403
104,38507
226,38733
125,38858
121,38979
78,39057
86,39143
191,39334
277,39611
133,39744
168,39912
230,40142
171,40313
170,40483
113,40596
500,41096
320,41416
282,41698
500,42198
261,42459
347,42806
232,43038
134,43172
500,43672
124,43796
380,44176
152,44328
177,44505
500,45005
105,45110
131,45241
202,45443
260,45703
359,46062
500,46562
106,46668
500,47168
282,47450
209,47659
245,47904
74,47978
284,48262
500,48762
500,49262
151,49413
183,49596
217,49813
214,50027
128,50155
63,50218
500,50718
337,51055
135,51190
297,51487
500,51987
347,52334
127,52461
500,52961
495,53456
387,53843
190,54033
500,54533
118,54651
83,54734
500,55234
500,55734
326,56060
294,56354
239,56593
178,56771
432,57203
346,57549
257,57806
500,58306
133,58439
500,58939
271,59210
134,59344
123,59467
380,59847
280,60127
500,60627
104,60731
500,61231
500,61731
242,61973
431,62404
500,62904
500,63404
253,63657
500,64157
500,64657
500,65157
500,65657
500,66157
500,66657
500,67157
500,67657
500,68157
500,68657
500,69157
500,69657
500,70157
500,70657
500,71157
500,71657
500,72157
500,72657
500,73157
500,73657
500,74157
500,74657
500,75157
500,75657
500,76157
500,76657
500,77157
500,77657
500,78157
500,78657
500,79157
500,79657
500,80157
500,80657
500,81157
500,81657
500,82157
500,82657
500,83157
500,83657
500,84157
500,84657
500,85157
500,85657
500,86157
500,86657
500,87157
500,87657
500,88157
500,88657
500,89157
500,89657
500,90157
500,90657
500,91157
500,91657
500,92157
168,92325
500,92825
500,93325
500,93825
500,94325
348,94673
500,95173
500,95673
124,95797
185,95982
206,96188
123,96311
148,96459
304,96763
205,96968
500,97468
500,97968
500,98468
500,98968
500,99468
500,99968
500,100468
500,100968
500,101468
500,101968
500,102468
500,102968
500,103468
500,103968
500,104468
500,104968
500,105468
500,105968
500,106468
500,106968
500,107468
500,107968
500,108468
500,108968
500,109468
500,109968
500,110468
500,110968
500,111468
500,111968
500,112468
500,112968
500,113468
500,113968
500,114468
500,114968
500,115468
500,115968
500,116468
500,116968
500,117468
500,117968
500,118468
500,118968
500,119468
500,119968
500,120468
500,120968
500,121468
500,121968
500,122468
500,122968
500,123468
500,123968
500,124468
500,124968
500,125468
500,125968
500,126468
500,126968
500,127468
500,127968
500,128468
500,128968
500,129468
500,129968
500,130468
500,130968
500,131468
500,131968
500,132468
173,132641
500,133141
500,133641
500,134141
500,134641
500,135141
500,135641
500,136141
500,136641
500,137141
500,137641
500,138141
500,138641
500,139141
500,139641
500,140141
500,140641
500,141141
500,141641
500,142141
500,142641
500,143141
500,143641
500,144141
500,144641
500,145141
500,145641
500,146141
500,146641
500,147141
500,147641
500,148141
500,148641
500,149141
500,149641
500,150141
500,150641
500,151141
500,151641
500,152141
500,152641
500,153141
500,153641
375,154016
351,154367
500,154867
500,155367
500,155867
500,156367
500,156867
500,157367
500,157867
500,158367
500,158867
500,159367
500,159867
500,160367
500,160867
500,161367
500,161867
500,162367
500,162867
500,163367
500,163867
138,164005
500,164505
500,165005
500,165505
500,166005
500,166505
350,166855
500,167355
500,167855
500,168355
115,168470
500,168970
500,169470
500,169970
500,170470
500,170970
500,171470
500,171970
500,172470
500,172970
493,173463
500,173963
500,174463
500,174963
403,175366
500,175866
500,176366
500,176866
500,177366
500,177866
500,178366
500,178866
500,179366
500,179866
500,180366
500,180866
500,181366
500,181866
500,182366
500,182866
500,183366
500,183866
500,184366
286,184652
485,185137
425,185562
500,186062
500,186562
77,186639
500,187139
142,187281
114,187395
146,187541
500,188041
500,188541
500,189041
500,189541
500,190041
500,190541
500,191041
500,191541
500,192041
56,192097
289,192386
66,192452
249,192701
61,192762
500,193262
229,193491
70,193561
152,193713
61,193774
233,194007
500,194507
500,195007
500,195507
500,196007
500,196507
500,197007
500,197507
40,197547
500,198047
500,198547
500,199047
500,199547
500,200047
500,200547
500,201047
500,201547
500,202047
500,202547
500,203047
500,203547
500,204047
500,204547
500,205047
500,205547
500,206047
500,206547
500,207047
500,207547
500,208047
