_runtime,global_step,charts/episodic_return,charts/SPS,losses/policy_loss,charts/episodic_length,losses/clipfrac,_timestamp,losses/old_approx_kl,losses/value_loss,charts/learning_rate,_step,losses/approx_kl,losses/explained_variance,losses/entropy
81.08275294303894,28475,329.0,,,329.0,,1763260137.25986,,,,530,,,
82.39291858673096,29184,,531.0,0.0009022802114486694,,0.0,1763260138.5700257,-0.001145239919424057,94.4849853515625,0.0002825652773026377,539,2.2565945982933044e-05,0.7405855059623718,0.5470543503761292
83.50201964378357,29873,166.0,,,166.0,,1763260139.6791267,,,,547,,,
84.58153247833252,30525,127.0,,,127.0,,1763260140.7586396,,,,555,,,
85.19646191596985,30848,,534.0,0.023616522550582886,,0.0,1763260141.373569,-0.010433981195092201,87.83560943603516,0.00028156681219115853,559,0.0015022512525320053,0.8612281680107117,0.4566642940044403
86.28787446022034,31488,,535.0,0.0028208456933498383,,0.0,1763260142.4649816,3.5390257835388184e-06,233.74990844726562,0.00028118278714828193,568,3.946758806705475e-05,0.00754016637802124,0.4598642587661743
89.23552513122559,33127,72.0,,,72.0,,1763260145.4126322,,,,595,,,
91.06220984458923,34048,,535.0,-0.019907992333173752,,0.0,1763260147.239317,0.01048007421195507,65.73351287841797,0.0002796466869767755,612,0.0011667590588331223,0.8630781173706055,0.5026431679725647
91.34829211235046,34296,120.0,,,120.0,,1763260147.5253992,,,,614,,,
93.57322812080383,35671,355.0,,,355.0,,1763260149.7503352,,,,630,,,
94.53408098220825,36224,,540.0,0.004374805837869644,,0.001953125,1763260150.711188,-0.01654478907585144,182.38662719726562,0.0002783410018309951,636,0.0019757552072405815,0.8684818744659424,0.5164958238601685
94.99307036399841,36498,270.0,,,270.0,,1763260151.1701775,,,,640,,,
96.28250527381897,37368,152.0,,,152.0,,1763260152.4596124,,,,650,,,
98.19373655319214,38482,190.0,,,190.0,,1763260154.3708436,,,,664,,,
101.3063554763794,40448,,547.0,0.0014231270179152489,,0.0,1763260157.4834626,-0.0022770361974835396,62.641029357910156,0.00027580646565183997,684,0.0007430752739310265,-0.40368711948394775,0.5322600603103638
101.9359827041626,40832,,548.0,-0.002641446888446808,,0.021484375,1763260158.1130898,0.029286213219165802,247.9753875732422,0.000275576050626114,689,0.00460515171289444,0.3878551721572876,0.54538494348526
103.31440472602844,41776,500.0,,,500.0,,1763260159.4915118,,,,698,,,
104.07379651069641,42240,,551.0,-0.0051061250269412994,,0.0,1763260160.2509036,-0.008499999530613422,49.831764221191406,0.0002747311955317855,702,0.0005164360627532005,0.00022470951080322266,0.5029735565185547
104.86077785491943,42752,,552.0,-0.001240760087966919,,0.0,1763260161.037885,-0.0006835069507360458,49.19818115234375,0.0002744239754974842,707,0.00010884925723075867,-0.11210119724273682,0.4743432402610779
108.31523776054382,44928,,555.0,-0.0016743168234825134,,0.0,1763260164.4923449,-0.000925217755138874,557.3377685546875,0.00027311829035170376,729,2.200435847043991e-05,0.03666168451309204,0.46693336963653564
112.52274489402771,47616,,559.0,0.0018526986241340637,,0.0,1763260168.699852,0.004563865251839161,33.23255157470703,0.00027150538517162204,757,0.00045088212937116623,-0.2168334722518921,0.5225414633750916
113.15887808799744,48000,,560.0,-0.00192251056432724,,0.0,1763260169.3359852,0.0011515887454152107,91.50135040283203,0.0002712749701458961,762,7.526017725467682e-06,0.656743049621582,0.5622347593307495
113.97394156455994,48512,,560.0,-0.013788625597953796,,0.0,1763260170.1510487,0.008451920002698898,17.69902992248535,0.0002709677501115948,767,0.0005465131253004074,0.4083903431892395,0.5541403889656067
115.06142449378967,49190,292.0,,,292.0,,1763260171.2385316,,,,775,,,
116.98126316070557,50304,,562.0,0.005495287477970123,,0.0,1763260173.1583703,0.002760430797934532,23.060741424560547,0.0002698924799915403,788,0.0003350023180246353,0.05431365966796875,0.4833744168281555
118.24155473709106,51099,96.0,,,96.0,,1763260174.4186618,,,,797,,,
119.65098071098328,51968,,563.0,0.002145562320947647,,0.0,1763260175.8280878,-0.0005681887269020081,401.3348083496094,0.00026889401488006115,806,4.894845187664032e-05,0.006608366966247559,0.5155067443847656
120.91044783592224,52859,500.0,,,500.0,,1763260177.087555,,,,815,,,
127.83957600593567,57472,,572.0,-0.0010546892881393433,,0.0,1763260184.016683,0.0008258279412984848,6.639268398284912,0.0002655913995113224,863,1.1259689927101135e-05,-0.012765645980834961,0.4917282462120056
129.08462262153625,58368,,574.0,-0.0012428946793079376,,0.0,1763260185.2617297,0.0035870876163244247,3.813460350036621,0.00026505376445129514,872,9.272061288356781e-05,0.22863352298736572,0.4008871912956238
129.6035132408142,58752,,575.0,-0.014913782477378845,,0.0,1763260185.7806203,0.0031272955238819122,4.0421881675720215,0.0002648233494255692,876,0.0007650703191757202,0.44099462032318115,0.44729459285736084
136.07218742370605,63240,399.0,,,399.0,,1763260192.2492945,,,,922,,,
137.1379177570343,64000,,583.0,0.0005880072712898254,,0.0,1763260193.3150249,0.0029358062893152237,1001.0298461914062,0.00026167434407398105,930,7.902085781097412e-05,0.0031225085258483887,0.40610939264297485
138.23691654205322,64768,,584.0,-0.0040413998067379,,0.0,1763260194.4140236,-0.001406368799507618,0.8781442642211914,0.0002612135140225291,938,0.001087975688278675,0.28253233432769775,0.3684108853340149
138.60517120361328,65024,,585.0,0.0018280819058418274,,0.0,1763260194.7822783,0.0017682965844869614,560.4241943359375,0.0002610599040053785,941,0.00015631131827831268,0.15529584884643555,0.35338839888572693
138.77901911735535,65152,,585.0,-0.00029709190130233765,,0.0,1763260194.9561262,-0.00316405575722456,1.5292367935180664,0.00026098309899680316,942,8.079875260591507e-05,-0.40681493282318115,0.43748506903648376
139.65604257583618,65792,,586.0,-0.013372272253036499,,0.0078125,1763260195.8331497,0.0159781351685524,13.539229393005371,0.00026059907395392656,948,0.003766573965549469,-35.01801300048828,0.4494258165359497
143.2391378879547,68437,500.0,,,500.0,,1763260199.416245,,,,974,,,
144.12360858917236,68992,,591.0,-0.007508590817451477,,0.0,1763260200.3007157,0.0050727371126413345,708.962158203125,0.00025867894873954356,980,0.0003040935844182968,0.0030974149703979492,0.4290669858455658
144.84188079833984,69504,,592.0,-9.796768426895142e-05,,0.0,1763260201.018988,0.0006866641342639923,0.09533937275409698,0.0002583717287052423,985,2.035871148109436e-06,0.055144309997558594,0.4042417109012604
146.25354099273682,70528,,593.0,0.0021578818559646606,,0.0,1763260202.430648,-0.00020246300846338272,0.015391651540994644,0.0002577572886366397,995,8.034054189920425e-05,-0.07828092575073242,0.4978700280189514
146.57503414154053,70784,,594.0,-0.0026980116963386536,,0.0,1763260202.7521412,0.010966109111905098,0.0016377079300582409,0.0002576036786194891,997,0.0006450247019529343,-0.0463409423828125,0.4427754282951355
149.0783452987671,72576,,596.0,-0.011216802522540092,,0.0,1763260205.2554524,-9.746290743350983e-05,0.0012851185165345669,0.0002565284084994346,1015,0.0004504472017288208,-0.01797199249267578,0.49438342452049255
149.77499628067017,73088,,597.0,-0.01451847329735756,,0.0,1763260205.9521034,-0.0051102545112371445,2.958242177963257,0.0002562211884651333,1020,0.0006846413016319275,0.09363019466400146,0.4574334919452667
151.3483235836029,74240,,599.0,-0.014929637312889099,,0.0,1763260207.5254307,-0.0323762372136116,0.0010487450053915381,0.00025552994338795543,1031,0.003000320866703987,-13.18880844116211,0.5163286328315735
153.98086261749268,76160,,602.0,0.0011990368366241455,,0.0,1763260210.1579697,-0.002802819013595581,0.0024008259642869234,0.0002543778682593256,1050,0.0001760292798280716,-2.5185422897338867,0.4288715124130249
154.3396873474121,76416,,602.0,0.003947580233216286,,0.0,1763260210.5167944,0.0016570137813687325,822.2955322265625,0.000254224258242175,1053,5.3155235946178436e-05,0.0006271600723266602,0.44619569182395935
155.01315879821777,76928,,603.0,-0.0016584992408752441,,0.0,1763260211.190266,0.01265647727996111,776.4898681640625,0.0002539170382078737,1058,0.003583095036447048,0.0005837082862854004,0.48925840854644775
158.45709085464478,79488,,606.0,-0.00010694935917854309,,0.0,1763260214.634198,0.001982145942747593,0.004475947469472885,0.0002523809380363673,1083,3.932975232601166e-06,-0.27166199684143066,0.4740030765533447
159.50306153297424,80256,,607.0,-0.010785829275846481,,0.0,1763260215.6801686,-0.010270723141729832,0.0061662630178034306,0.00025192013708874583,1091,0.000659511424601078,-0.02783203125,0.5246964693069458
161.5629494190216,81792,,609.0,-4.25875186920166e-05,,0.0,1763260217.7400565,0.002462509088218212,0.004010425880551338,0.000250998476985842,1106,0.00018023978918790817,-0.0398252010345459,0.46551305055618286
163.29692149162292,83072,,611.0,-0.003983519971370697,,0.0,1763260219.4740286,0.0017605684697628021,0.0001786282955436036,0.0002502304269000888,1118,0.00015715137124061584,-1.2381782531738281,0.43826404213905334
164.1316306591034,83712,,612.0,0.00030209310352802277,,0.0,1763260220.3087378,-0.002689303830265999,757.2462158203125,0.0002498464018572122,1125,0.0001317821443080902,0.0003147721290588379,0.45215824246406555
165.2960090637207,84608,,613.0,0.0012115798890590668,,0.0,1763260221.4731162,-0.0031338445842266083,0.00010175413626711816,0.00024930876679718494,1133,0.00035252422094345093,-0.6660025119781494,0.40405285358428955
166.87186312675476,85760,,615.0,-0.016347616910934448,,0.0,1763260223.0489702,0.0017208550125360489,0.0058796219527721405,0.00024861752172000706,1145,0.0012970510870218277,0.18268823623657227,0.45764970779418945
169.40871119499207,87680,,617.0,0.012181736528873444,,0.001953125,1763260225.5858183,0.0036693280562758446,837.7469482421875,0.00024746544659137726,1164,0.00080889742821455,0.0001398921012878418,0.45000940561294556
169.56579184532166,87808,,617.0,-0.02223287895321846,,0.0,1763260225.742899,0.006775408983230591,0.005854993127286434,0.00024738864158280194,1165,0.0008344221860170364,-0.0445481538772583,0.4238041043281555
170.54981637001038,88576,,619.0,-0.001255430281162262,,0.0,1763260226.7269235,0.0013802526518702507,0.0002579300489742309,0.00024692781153135,1172,0.0008330652490258217,0.09274137020111084,0.5253359079360962
171.72197031974792,89472,,620.0,-0.0021299049258232117,,0.01953125,1763260227.8990774,-0.029756875708699226,0.0014056621585041285,0.0002463901764713228,1181,0.003933742642402649,-0.3475090265274048,0.4777868986129761
172.41225361824036,89984,,620.0,-0.04788952320814133,,0.015625,1763260228.5893607,0.011631867848336697,0.0011233087861910462,0.0002460829564370215,1186,0.007381490431725979,0.12355083227157593,0.5066659450531006
173.8251187801361,91123,500.0,,,500.0,,1763260230.0022259,,,,1197,,,
176.47121357917786,92672,,621.0,-0.002667859196662903,,0.0,1763260232.6483207,0.001932673156261444,895.765625,0.00024447005125693977,1213,6.587803363800049e-05,-5.054473876953125e-05,0.5443010330200195
176.788419008255,92928,,622.0,-0.013076461851596832,,0.013671875,1763260232.965526,-0.014245744794607162,0.0013477280735969543,0.00024431644123978913,1215,0.0033312439918518066,-0.2962576150894165,0.4884432256221771
178.30372405052185,94080,,623.0,-0.01409994438290596,,0.0,1763260234.4808311,-0.007720274850726128,0.00022345957404468209,0.00024362519616261125,1226,0.0015377365052700043,0.3272497057914734,0.47892650961875916
178.8001790046692,94464,,624.0,0.007470190525054932,,0.01953125,1763260234.977286,0.009368318133056164,0.000945804815273732,0.00024339478113688529,1230,0.009022102691233158,0.04230165481567383,0.5559536218643188
179.30445313453674,94848,,624.0,-0.0007533133029937744,,0.009765625,1763260235.4815602,0.018252361565828323,0.005574718117713928,0.00024316436611115932,1234,0.0017271572723984718,-0.08469200134277344,0.5546203851699829
180.80845546722412,96000,,626.0,0.0014981161803007126,,0.01171875,1763260236.9855626,0.024437010288238525,0.0010263286530971527,0.00024247312103398144,1245,0.007546612061560154,-0.35357046127319336,0.5044898390769958
181.8360824584961,96768,,626.0,-0.0028442591428756714,,0.0,1763260238.0131896,0.0035367775708436966,0.01635771244764328,0.00024201229098252952,1254,0.0014167428016662598,0.3222948908805847,0.5665611624717712
184.00080251693726,98557,500.0,,,500.0,,1763260240.1779096,,,,1271,,,
188.20418977737427,101376,,630.0,-0.006511836778372526,,0.001953125,1763260244.3812969,0.019831979647278786,0.0010904989903792739,0.000239247310673818,1299,0.004760711453855038,-0.21771657466888428,0.5442827939987183
193.57764053344727,105472,,634.0,0.0007863100618124008,,0.009765625,1763260249.7547476,0.026451654732227325,0.00031145388493314385,0.00023678955039940774,1339,0.010269565507769585,-1.0393567085266113,0.557348906993866
193.6432249546051,105557,500.0,,,500.0,,1763260249.820332,,,,1340,,,
194.95735144615173,106496,,635.0,0.003568854182958603,,0.0546875,1763260251.1344585,0.03617542237043381,0.00046457600547000766,0.00023617511033080518,1349,0.007182206958532333,0.628374457359314,0.44875049591064453
196.85188627243042,107904,,637.0,-0.002357548102736473,,0.0,1763260253.0289934,-9.878166019916534e-05,0.000954683288000524,0.00023533025523647666,1363,0.0007092729210853577,0.44447124004364014,0.4680193066596985
197.04086780548096,108057,500.0,,,500.0,,1763260253.217975,,,,1365,,,
197.727952003479,108557,500.0,,,500.0,,1763260253.905059,,,,1370,,,
199.075443983078,109568,,638.0,-0.004272028803825378,,0.0,1763260255.252551,0.004043807275593281,1056.830810546875,0.0002343317901249975,1380,0.00021551083773374557,2.944469451904297e-05,0.5231339931488037
199.2278389930725,109696,,638.0,-0.021531052887439728,,0.017578125,1763260255.404946,-0.02384207211434841,0.005423021502792835,0.00023425498511642218,1381,0.005346562713384628,0.08014076948165894,0.47567474842071533
200.26099562644958,110464,,639.0,-0.0015854649245738983,,0.0,1763260256.4381027,0.003599809482693672,0.0002823866088874638,0.00023379416961688548,1388,0.0004509240388870239,0.11875712871551514,0.4493188261985779
201.04595375061035,111104,,640.0,0.002708129584789276,,0.0,1763260257.2230608,-0.0027980301529169083,877.8955078125,0.00023341014457400888,1395,0.0005192197859287262,0.00017720460891723633,0.4674350619316101
201.57722163200378,111557,500.0,,,500.0,,1763260257.7543287,,,,1399,,,
202.42132830619812,112128,,640.0,-0.0009866990149021149,,0.0,1763260258.5984354,-0.0016952920705080032,701.9652099609375,0.00023279570450540632,1405,9.51811671257019e-06,-0.00029599666595458984,0.3939867913722992
205.2893385887146,114944,,646.0,-0.005521014332771301,,0.0,1763260261.4664457,0.012734569609165192,0.0004372979165054858,0.00023110599431674927,1432,0.0024028168991208076,-0.07590675354003906,0.5067809224128723
205.32920956611633,115057,500.0,,,500.0,,1763260261.5063167,,,,1433,,,
207.6469247341156,117248,,650.0,-0.00031662359833717346,,0.0,1763260263.8240318,-0.004767784848809242,0.006806542165577412,0.0002297235041623935,1455,0.00029025785624980927,0.04405570030212402,0.5637626051902771
207.7907054424286,117376,,650.0,0.0010069981217384338,,0.0,1763260263.9678125,0.006163666024804115,0.0009127877419814467,0.0002296466991538182,1456,0.0002260841429233551,0.08887523412704468,0.551620602607727
207.91758799552917,117504,,651.0,-0.004981987178325653,,0.013671875,1763260264.094695,0.0007320530712604523,0.0003301010583527386,0.00022956989414524287,1457,0.004582328721880913,-0.42714905738830566,0.5131204128265381
214.56751680374146,123242,500.0,,,500.0,,1763260270.744624,,,,1514,,,
215.2263171672821,123796,54.0,,,54.0,,1763260271.4034243,,,,1521,,,
215.5545666217804,124160,,660.0,-0.00014868378639221191,,0.00390625,1763260271.7316737,0.010093971155583858,651.5907592773438,0.00022557603369932622,1525,0.001772482879459858,0.0006486773490905762,0.5168765783309937
215.77738976478577,124416,,660.0,0.003589663654565811,,0.001953125,1763260271.9544969,-0.0022038761526346207,0.003105135401710868,0.00022542242368217558,1527,0.004268353804945946,-0.3686336278915405,0.5452069640159607
215.905428647995,124586,500.0,,,500.0,,1763260272.0825357,,,,1529,,,
216.2724404335022,124928,,661.0,-0.012407295405864716,,0.0,1763260272.4495475,0.0026802439242601395,1016.8568115234375,0.0002251152036478743,1534,0.0011486336588859558,0.0014258027076721191,0.5080887675285339
216.49476051330566,125184,,662.0,0.003285486251115799,,0.021484375,1763260272.6718676,0.0003149518743157387,0.010708404704928398,0.00022496159363072366,1536,0.0041571082547307014,-0.2354416847229004,0.548799455165863
216.97302150726318,125767,37.0,,,37.0,,1763260273.1501286,,,,1543,,,
217.0647313594818,125824,,663.0,0.0024995505809783936,,0.0,1763260273.2418385,-0.0003909831866621971,2581.406982421875,0.00022457756858784705,1545,0.0006375806406140327,0.002054154872894287,0.4554886519908905
217.21380305290222,125952,,663.0,-0.011055197566747665,,0.0,1763260273.3909101,-0.0028407657518982887,0.017784208059310913,0.00022450076357927173,1546,0.0006525805220007896,0.034657061100006104,0.5445817708969116
218.12289786338806,126976,,666.0,-0.0021796301007270813,,0.0,1763260274.300005,0.009358320385217667,1016.43798828125,0.00022388632351066917,1558,0.0005771685391664505,0.008671343326568604,0.5464386940002441
218.2612328529358,127104,,666.0,-0.016717754304409027,,0.0,1763260274.43834,-0.015709038823843002,0.03314659371972084,0.00022380951850209385,1559,0.0012595253065228462,0.24191606044769287,0.5559226274490356
218.59019660949707,127360,,666.0,-0.00035369209945201874,,0.0,1763260274.7673037,-0.0026519419625401497,1143.845947265625,0.0002236559084849432,1563,0.00039516109973192215,0.014829397201538086,0.4704064130783081
218.90236616134644,127616,,666.0,-0.0005892887711524963,,0.0,1763260275.0794733,-0.0002329675480723381,778.4490966796875,0.00022350229846779257,1566,8.61557200551033e-05,0.004359185695648193,0.5182043313980103
221.67982292175293,129792,,668.0,0.013157371431589127,,0.0,1763260277.85693,-0.0012370618060231209,926.4644775390625,0.00022219661332201213,1588,0.00042540114372968674,-0.0008252859115600586,0.5441585779190063
221.81958842277527,129920,,668.0,-0.022116029635071754,,0.001953125,1763260277.9966955,-0.0025947634130716324,0.008596212603151798,0.00022211982286535203,1589,0.0018556434661149979,-1.431117057800293,0.5317844152450562
222.77115297317505,130761,500.0,,,500.0,,1763260278.94826,,,,1597,,,
223.97437453269958,131761,500.0,,,500.0,,1763260280.1514816,,,,1607,,,
224.25435948371887,131968,,670.0,0.000658031553030014,,0.001953125,1763260280.4314666,0.01613955944776535,0.0061843134462833405,0.0002208909427281469,1609,0.0021347906440496445,-0.14017653465270996,0.4611074924468994
224.40988421440125,132096,,670.0,0.0071388110518455505,,0.0,1763260280.5869913,0.004090748727321625,0.0008114330121316016,0.0002208141377195716,1610,0.00035945139825344086,-0.16213130950927734,0.46174493432044983
224.58837723731995,132261,500.0,,,500.0,,1763260280.7654843,,,,1612,,,
226.34861421585083,133760,,672.0,0.0014330744743347168,,0.0,1763260282.5257213,-0.003368210047483444,0.0003741142281796783,0.00021981567260809243,1626,0.00042944401502609253,-0.6072719097137451,0.5204232335090637
227.61691856384277,134912,,674.0,-0.035262733697891235,,0.001953125,1763260283.7940257,0.01906690001487732,0.0063667260110378265,0.00021912442753091455,1638,0.0037673572078347206,-0.5780020952224731,0.5464404821395874
232.2469024658203,139904,,683.0,-0.003612123429775238,,0.00390625,1763260288.4240096,0.00694612879306078,0.007922336459159851,0.00021612903219647706,1687,0.000728183425962925,-0.06532561779022217,0.533474862575531
237.27848100662231,144512,,688.0,0.003035120666027069,,0.0,1763260293.455588,0.00029617734253406525,0.001510148635134101,0.00021336405188776553,1732,0.00016142986714839935,0.22890323400497437,0.45557114481925964
238.77173733711243,145792,,689.0,3.30023467540741e-05,,0.0,1763260294.9488444,-0.0008666859939694405,750.561279296875,0.00021259600180201232,1745,0.0003244122490286827,3.0159950256347656e-05,0.5379449129104614
239.7932825088501,146688,,690.0,-0.001030661165714264,,0.0,1763260295.9703896,0.00023419968783855438,0.0001980259403353557,0.00021205836674198508,1753,0.0004193447530269623,0.04697132110595703,0.5415897369384766
239.82872080802917,146761,500.0,,,500.0,,1763260296.005828,,,,1754,,,
241.17680072784424,147840,,691.0,0.002231486141681671,,0.0,1763260297.3539078,-0.0001445254310965538,973.8179321289062,0.0002113671216648072,1765,0.00012330617755651474,2.7000904083251953e-05,0.5576069355010986
241.63073635101318,148224,,692.0,0.0017616935074329376,,0.015625,1763260297.8078434,0.027210954576730728,0.000308236078126356,0.00021113670663908124,1768,0.005225831642746925,-0.10380661487579346,0.48940742015838623
242.64881110191345,149120,,693.0,-0.008882895112037659,,0.0,1763260298.8259182,-0.008226430974900723,0.0008140590507537127,0.000210599071579054,1777,0.0007108794525265694,-0.13304543495178223,0.49268221855163574
247.17124891281128,153261,500.0,,,500.0,,1763260303.348356,,,,1818,,,
247.6177113056183,153761,500.0,,,500.0,,1763260303.7948184,,,,1823,,,
250.3021388053894,156672,,703.0,-0.003200352191925049,,0.0,1763260306.479246,-0.0012438297271728516,0.00024680810747668147,0.00020606759062502533,1851,0.0005942918360233307,0.002461373805999756,0.548758864402771
250.75217151641846,157184,,703.0,0.005010642111301422,,0.001953125,1763260306.9292786,0.021326113492250443,0.0003323294804431498,0.00020576037059072405,1856,0.0018486101180315018,-0.08398008346557617,0.5604679584503174
251.4905490875244,158010,77.0,,,77.0,,1763260307.6676562,,,,1868,,,
251.7082393169403,158223,57.0,,,57.0,,1763260307.8853464,,,,1873,,,
252.1519696712494,158720,,706.0,-0.01537061482667923,,0.0,1763260308.3290768,-0.0144377201795578,0.015466100536286831,0.0002048387104878202,1877,0.0009652040898799896,-0.44331061840057373,0.5512197017669678
252.97992634773254,159616,,707.0,-0.0037007182836532593,,0.0,1763260309.1570334,-0.0008492264896631241,0.0008407385321334004,0.00020430107542779297,1886,0.0003725830465555191,-0.06546258926391602,0.568622887134552
253.8003442287445,160512,,709.0,-0.004576247185468674,,0.0,1763260309.9774513,0.00018548406660556793,0.0005415096529759467,0.00020376344036776572,1895,0.00037185288965702057,-0.03078150749206543,0.5533573031425476
254.51587629318237,161280,,710.0,0.003194313496351242,,0.0,1763260310.6929834,0.001391492784023285,833.150634765625,0.0002033026103163138,1903,0.0008698701858520508,0.0001436471939086914,0.5028082132339478
254.85059332847595,161664,,711.0,-0.008945057168602943,,0.0,1763260311.0277004,0.0030287839472293854,0.0002785441465675831,0.00020307219529058784,1906,0.00037553906440734863,-0.029127955436706543,0.49197134375572205
255.90224528312683,162816,,712.0,6.887316703796387e-05,,0.0,1763260312.0793524,0.00040934793651103973,710.6500244140625,0.00020238095021340996,1918,2.6114284992218018e-06,0.000171661376953125,0.5020362138748169
256.12615489959717,163072,,713.0,-0.013866763561964035,,0.029296875,1763260312.303262,0.03253874182701111,0.000747630198020488,0.00020222734019625932,1920,0.004174111410975456,-0.0126953125,0.5704019665718079
