_step,_runtime,global_step,_timestamp,charts/episodic_length,charts/episodic_return,losses/approx_kl,losses/explained_variance,losses/old_approx_kl,losses/clipfrac,losses/policy_loss,losses/entropy,charts/learning_rate,charts/SPS,losses/value_loss
0,24.771404266357422,0,1763260079.9226313,,,,,,,,,,,
7,25.732468605041504,196,1763260080.8836956,105.0,105.0,,,,,,,,,
33,26.330580711364746,768,1763260081.4818077,,,0.0002866499125957489,0.006544351577758789,0.006830321624875069,0.0,-0.002143407240509987,0.6785142421722412,0.0002996159892063588,1025.0,93.88617706298828
41,26.458241939544678,896,1763260081.609469,,,3.3758580684661865e-05,0.00958240032196045,0.000559680163860321,0.0,0.0009237658232450485,0.6704130172729492,0.00029953918419778347,1022.0,42.16484832763672
47,26.596575021743774,1053,1763260081.747802,39.0,39.0,,,,,,,,,
64,27.02252173423767,1532,1763260082.1737487,56.0,56.0,,,,,,,,,
74,27.37644600868225,1841,1763260082.527673,38.0,38.0,,,,,,,,,
77,27.492108821868896,1967,1763260082.6433358,76.0,76.0,,,,,,,,,
88,27.834975481033325,2324,1763260082.9862025,90.0,90.0,,,,,,,,,
102,28.440465450286865,2966,1763260083.5916924,46.0,46.0,,,,,,,,,
104,28.545558214187622,3072,1763260083.6967852,,,0.0014009978622198105,0.03629922866821289,-0.00195293128490448,0.001953125,-0.007908064872026443,0.5780621767044067,0.000298233499052003,1036.0,125.15620422363281
133,30.2314453125,4952,1763260085.3826723,33.0,33.0,,,,,,,,,
147,31.118916988372803,5906,1763260086.270144,268.0,268.0,,,,,,,,,
149,31.28423500061035,6136,1763260086.435462,230.0,230.0,,,,,,,,,
150,31.355834245681763,6144,1763260086.5070612,,,0.00018097367137670517,0.22173017263412476,0.007230506278574467,0.0,-5.3726136684417725e-05,0.5995538234710693,0.00029639017884619534,1064.0,331.99310302734375
155,31.71699023246765,6590,1763260086.8682172,324.0,324.0,,,,,,,,,
157,31.919312238693237,6784,1763260087.0705392,,,0.00010729022324085236,0.18767231702804565,0.00039549171924591064,0.0,0.002766912803053856,0.5997920036315918,0.00029600615380331874,1070.0,434.9010009765625
172,32.988178968429565,7989,1763260088.139406,175.0,175.0,,,,,,,,,
195,35.10990071296692,9984,1763260090.2611277,,,0.0008200528100132942,-9.381771087646484e-05,0.0004909886047244072,0.0,-0.00730350986123085,0.5749833583831787,0.00029408602858893573,1047.0,225.865234375
203,35.67165398597717,10496,1763260090.822881,,,3.726780414581299e-05,0.0009763240814208984,-0.0002032797783613205,0.0,0.0012215599417686462,0.5657972097396851,0.00029377880855463445,1040.0,298.10272216796875
213,36.45153522491455,11300,1763260091.6027622,119.0,119.0,,,,,,,,,
217,36.75959038734436,11520,1763260091.9108174,,,0.00016334932297468185,-0.006430864334106445,0.0012663425877690315,0.0,0.0032634474337100983,0.5746211409568787,0.0002931643684860319,1030.0,124.84228515625
228,37.67334055900574,12340,1763260092.8245676,131.0,131.0,,,,,,,,,
233,38.02743458747864,12657,1763260093.1786616,76.0,76.0,,,,,,,,,
251,39.624791383743286,14080,1763260094.7760184,,,0.00012191012501716614,-0.0026835203170776367,0.0022487547248601913,0.0,0.00024546869099140167,0.5836552977561951,0.0002916282683145255,1002.0,126.99925994873047
259,40.22905135154724,14720,1763260095.3802783,,,0.0019008079543709755,0.017430782318115234,0.0026938850060105324,0.0,0.00572088360786438,0.6000143885612488,0.0002912442432716489,1004.0,252.60101318359375
265,40.71953010559082,15232,1763260095.870757,,,0.0015401942655444145,0.006111502647399902,0.00825559999793768,0.0,0.009324610233306885,0.5742992758750916,0.0002909370232373476,1006.0,131.00238037109375
273,41.214696645736694,15835,1763260096.3659236,117.0,117.0,,,,,,,,,
274,41.29724884033203,15872,1763260096.4484758,,,2.321787178516388e-06,0.0036485791206359863,-5.75091689825058e-06,0.0,0.0002248808741569519,0.6051052212715149,0.000290552998194471,1009.0,98.00118255615234
292,42.62181282043457,17353,1763260097.7730398,263.0,263.0,,,,,,,,,
321,44.753068685531616,19670,1763260099.9042957,159.0,159.0,,,,,,,,,
327,45.335718393325806,20224,1763260100.4869454,,,0.0007566558197140694,0.006704568862915039,-0.009141826070845127,0.0,0.01988445222377777,0.5842065811157227,0.0002879416279029101,1023.0,237.4709930419922
330,45.46363377571106,20383,1763260100.6148608,131.0,131.0,,,,,,,,,
332,45.60716104507446,20584,1763260100.758388,201.0,201.0,,,,,,,,,
337,46.07255029678345,20992,1763260101.2237773,,,0.0022209910675883293,0.008635222911834717,0.0109674958512187,0.0,0.008612439036369324,0.5341387987136841,0.0002874807978514582,1024.0,126.62614440917969
340,46.30201029777527,21248,1763260101.4532373,,,0.00023413635790348053,0.11337190866470337,0.005332250148057938,0.0,-0.008816264569759369,0.6236585378646851,0.00028732718783430755,1025.0,209.00706481933594
370,48.768208503723145,23936,1763260103.9194355,,,0.00017912406474351883,0.17005807161331177,0.0023189326748251915,0.0,0.0020677512511610985,0.5982204675674438,0.0002857142826542258,1032.0,129.87557983398438
375,49.27607774734497,24448,1763260104.4273047,,,7.331371307373047e-06,0.06410026550292969,-0.0007195416837930679,0.0,0.00011712685227394104,0.5977288484573364,0.00028540706261992455,1031.0,152.85708618164062
396,50.87804961204529,26223,1763260106.0292766,500.0,500.0,,,,,,,,,
425,53.570027351379395,29081,1763260108.7212543,281.0,281.0,,,,,,,,,
441,54.9595947265625,30592,1763260110.1108217,,,1.23586505651474e-06,0.3104351758956909,-0.00015150848776102066,0.0,0.0003132447600364685,0.5346873998641968,0.0002817204222083092,1041.0,190.1050567626953
450,55.79742097854614,31488,1763260110.948648,,,0.00019827205687761307,0.051413655281066895,-0.004260939545929432,0.0,0.006790149956941605,0.6345691084861755,0.00028118278714828193,1042.0,97.98876953125
471,57.41633176803589,33280,1763260112.5675588,,,0.0035596275702118874,0.5473990440368652,0.0014583459123969078,0.013671875,1.0818243026733398e-05,0.5242151618003845,0.00028010751702822745,1045.0,139.5962371826172
481,58.14108324050903,34054,1763260113.2923102,209.0,209.0,,,,,,,,,
490,58.856847524642944,34816,1763260114.0080745,,,3.297440707683563e-05,0.8764273524284363,-0.004185913130640984,0.0,-0.0019252598285675049,0.5435563325881958,0.0002791858569253236,1046.0,50.804264068603516
504,59.91660690307617,35968,1763260115.067834,,,6.682239472866058e-06,0.021619558334350586,-0.0009752148762345314,0.0,0.0014347918331623077,0.5304096341133118,0.0002784946118481457,1047.0,57.085533142089844
515,60.75616645812988,36864,1763260115.9073935,,,4.8372894525527954e-05,0.9727323055267334,0.001958359032869339,0.0,-0.0008904337882995605,0.5869114398956299,0.0002779569767881185,1048.0,5.777368068695068
530,61.74116015434265,38015,1763260116.8923872,214.0,214.0,,,,,,,,,
539,62.490375995635986,38784,1763260117.641603,,,3.382563591003418e-06,0.14642655849456787,0.0006049573421478271,0.0,-0.000615287572145462,0.5536835193634033,0.0002768049016594887,1050.0,53.029232025146484
547,63.12925863265991,39528,1763260118.2804856,311.0,311.0,,,,,,,,,
555,63.83902597427368,40258,1763260118.990253,434.0,434.0,,,,,,,,,
559,64.26364016532898,40704,1763260119.4148672,,,0.0019354037940502167,0.7299168109893799,0.004838179796934128,0.0,-0.019794682040810585,0.5848183035850525,0.00027565285563468933,1052.0,33.561241149902344
568,64.98473858833313,41472,1763260120.1359656,,,0.0003346893936395645,0.006009101867675781,0.0004743635654449463,0.0,0.011077582836151123,0.5342246890068054,0.0002751920255832374,1052.0,42.78995895385742
595,67.40668082237244,44160,1763260122.5579078,,,0.0016301712021231651,-0.08601665496826172,-0.009155253879725933,0.0,-0.0056414008140563965,0.5695111751556396,0.0002735791204031557,1055.0,36.58151626586914
612,68.79166984558105,45696,1763260123.9428968,,,4.129204899072647e-05,-0.002665400505065918,0.0018400801345705986,0.0,-0.002910524606704712,0.5581264495849609,0.00027265746030025184,1057.0,367.64312744140625
614,69.04290080070496,45952,1763260124.1941278,,,0.0004967497661709785,0.46378636360168457,-0.0028967438265681267,0.0,-0.001430327771231532,0.5937955379486084,0.0002725038502831012,1057.0,30.508882522583008
630,70.45539140701294,47608,1763260125.6066184,500.0,500.0,,,,,,,,,
636,70.98229432106018,48128,1763260126.1335213,,,0.0003307964652776718,-0.00023162364959716797,-0.005448181182146072,0.0,-0.0007486827671527863,0.5072935819625854,0.00027119816513732076,1060.0,540.3138427734375
640,71.34776520729065,48512,1763260126.4989922,,,0.002881891094148159,0.00247800350189209,0.011611328460276127,0.015625,-0.006715767085552216,0.4844880700111389,0.0002709677501115948,1060.0,359.37554931640625
650,72.27375769615173,49536,1763260127.4249847,,,1.1443160474300385e-05,0.00010186433792114258,-0.0003364523872733116,0.0,-3.8255006074905396e-05,0.5098149180412292,0.00027035331004299223,1060.0,20.341947555541992
664,73.45183849334717,50874,1763260128.6030655,500.0,500.0,,,,,,,,,
684,75.3311038017273,52864,1763260130.4823308,,,3.3291056752204895e-05,-0.00017154216766357422,-0.0013059284538030624,0.0,-0.001729026436805725,0.5093070268630981,0.0002683563798200339,1062.0,13.616223335266113
689,75.72063040733337,53248,1763260130.8718574,,,7.527880370616913e-06,-0.00017631053924560547,-0.0015722950920462608,0.0,-0.0010094121098518372,0.5858328938484192,0.00026812596479430795,1062.0,825.89697265625
698,76.62155961990356,54213,1763260131.7727866,500.0,500.0,,,,,,,,,
702,77.07849502563477,54656,1763260132.229722,,,0.0005914373323321342,0.0029374361038208008,-0.01051344070583582,0.0,-0.0038587525486946106,0.5420963764190674,0.0002672811096999794,1061.0,11.048834800720215
707,77.52575421333313,55109,1763260132.6769812,396.0,396.0,,,,,,,,,
729,79.63961458206177,57344,1763260134.7908416,,,1.2421049177646637e-05,-0.0011614561080932617,0.00047678593546152115,0.0,0.0006037652492523193,0.5242703557014465,0.0002656682045198977,1060.0,7.504782676696777
757,82.20759272575378,60160,1763260137.3588197,,,0.001032891683280468,0.031013429164886475,0.00319064874202013,0.0,-0.02072695456445217,0.5308043956756592,0.00026397849433124065,1062.0,3.7367641925811768
762,82.55521750450134,60565,1763260137.7064445,156.0,156.0,,,,,,,,,
767,83.04220676422119,61065,1763260138.1934338,500.0,500.0,,,,,,,,,
775,83.77209734916687,61899,1763260138.9233243,500.0,500.0,,,,,,,,,
