episodic_return,global_step
9,9
14,23
16,39
16,55
17,72
21,93
19,112
25,137
20,157
32,189
16,205
16,221
11,232
25,257
10,267
25,292
18,310
21,331
13,344
13,357
10,367
10,377
37,414
23,437
27,464
19,483
19,502
13,515
14,529
18,547
11,558
50,608
16,624
10,634
26,660
15,675
21,696
22,718
58,776
13,789
10,799
59,858
15,873
20,893
20,913
16,929
10,939
15,954
30,984
25,1009
11,1020
17,1037
14,1051
36,1087
59,1146
23,1169
17,1186
18,1204
26,1230
38,1268
11,1279
16,1295
30,1325
84,1409
48,1457
35,1492
42,1534
58,1592
71,1663
18,1681
12,1693
32,1725
27,1752
46,1798
23,1821
36,1857
12,1869
56,1925
16,1941
69,2010
85,2095
47,2142
24,2166
55,2221
32,2253
32,2285
66,2351
54,2405
17,2422
26,2448
59,2507
20,2527
37,2564
55,2619
46,2665
52,2717
51,2768
15,2783
167,2950
24,2974
83,3057
121,3178
115,3293
61,3354
47,3401
43,3444
100,3544
144,3688
113,3801
94,3895
43,3938
60,3998
73,4071
52,4123
97,4220
33,4253
55,4308
119,4427
135,4562
143,4705
27,4732
73,4805
41,4846
54,4900
135,5035
126,5161
58,5219
101,5320
142,5462
156,5618
62,5680
70,5750
40,5790
102,5892
79,5971
154,6125
108,6233
165,6398
114,6512
110,6622
42,6664
110,6774
55,6829
118,6947
228,7175
14,7189
118,7307
123,7430
24,7454
211,7665
208,7873
157,8030
284,8314
142,8456
173,8629
150,8779
149,8928
292,9220
114,9334
151,9485
164,9649
229,9878
166,10044
149,10193
101,10294
190,10484
73,10557
86,10643
294,10937
154,11091
170,11261
57,11318
128,11446
72,11518
244,11762
59,11821
208,12029
129,12158
198,12356
190,12546
101,12647
99,12746
48,12794
195,12989
122,13111
92,13203
180,13383
257,13640
101,13741
45,13786
104,13890
138,14028
102,14130
239,14369
117,14486
100,14586
99,14685
95,14780
80,14860
107,14967
115,15082
163,15245
127,15372
156,15528
149,15677
190,15867
160,16027
238,16265
124,16389
115,16504
159,16663
294,16957
145,17102
148,17250
229,17479
255,17734
105,17839
119,17958
110,18068
117,18185
