losses/explained_variance,charts/episodic_return,global_step,charts/learning_rate,_step,losses/policy_loss,_runtime,losses/entropy,losses/old_approx_kl,losses/clipfrac,losses/value_loss,charts/episodic_length,charts/SPS,_timestamp,losses/approx_kl
-0.005826830863952637,,142592,0.00021451612701639533,2220,0.0016724132001399994,196.2281198501587,0.2303856611251831,0.0025240136310458183,0.037109375,0.0005059815011918545,,735.0,1763260238.396196,0.012007811106741428
-2.3245811462402344e-05,,142848,0.0002143625169992447,2223,-0.003853190690279007,196.74869990348816,0.25694775581359863,-0.006528908386826515,0.0,149.21722412109375,,735.0,1763260238.916776,0.0010756272822618484
-0.00442659854888916,,143104,0.00021420890698209405,2225,-0.010444935411214828,197.2136425971985,0.24700453877449036,-0.00961257517337799,0.017578125,4.0466147765982896e-08,,734.0,1763260239.3817186,0.005077815614640713
-0.0015840530395507812,,143232,0.00021413210197351873,2226,0.0008146055042743683,197.4519762992859,0.28528904914855957,0.058429427444934845,0.091796875,1.1822168744402006e-05,,734.0,1763260239.6200523,0.0268654003739357
,500.0,143341,,2227,,197.51604175567627,,,,,500.0,,1763260239.6841178,
-0.0040130615234375,,144128,0.0002135944669134915,2235,-0.0005196817219257355,199.1640465259552,0.209752157330513,-0.001497352495789528,0.01171875,0.0001243994483957067,,732.0,1763260241.3321226,0.00046819448471069336
-0.0003045797348022461,,144768,0.00021321044187061489,2241,0.017761975526809692,200.38753962516785,0.2582237124443054,0.014030000194907188,0.0078125,0.00010683784785214812,,731.0,1763260242.5556157,0.0035474393516778946
-4.1961669921875e-05,,145408,0.00021282641682773829,2248,-0.003908155485987663,201.7006320953369,0.2182171642780304,-0.03473863750696182,0.029296875,143.59767150878906,,729.0,1763260243.8687081,0.007216364145278931
-0.0013747215270996094,,145664,0.00021267280681058764,2250,0.000985877588391304,202.15711855888367,0.29570335149765015,-0.006718062795698643,0.005859375,0.0002606659836601466,,729.0,1763260244.3251946,0.0006079534068703651
-9.691715240478516e-05,,145920,0.000212519196793437,2253,0.003689216449856758,202.68577003479004,0.2267652153968811,0.006679617799818516,0.095703125,0.006046209950000048,,728.0,1763260244.853846,0.007987274788320065
,500.0,147841,,2272,,206.32203364372253,,,,,500.0,,1763260248.4901097,
0.000469207763671875,,148736,0.00021082948660477996,2280,0.013746893033385277,207.98314309120178,0.24994730949401855,-0.0018349634483456612,0.0,7.84038184065139e-06,,723.0,1763260250.1512191,0.00020520295947790146
0.00014770030975341797,,150272,0.00020990784105379134,2295,0.03318677842617035,210.9037857055664,0.2952023446559906,0.01388661190867424,0.013671875,2.609068360470701e-06,,720.0,1763260253.0718617,0.00390591099858284
-0.012734293937683105,,150528,0.0002097542310366407,2298,-0.027214325964450836,211.4218680858612,0.2844657897949219,0.06928270310163498,0.03515625,0.00046789052430540323,,720.0,1763260253.5899441,0.01855511963367462
0.0004982352256774902,,151808,0.0002089861809508875,2310,-0.001668531447649002,213.80810284614563,0.23834919929504395,-0.0031343838199973106,0.001953125,5.165129550732672e-05,,718.0,1763260255.976179,0.0004839496687054634
-2.2292137145996094e-05,,151936,0.00020890937594231218,2312,2.1377578377723694e-05,214.1010673046112,0.23586580157279968,0.00033198297023773193,0.013671875,0.21552158892154694,,717.0,1763260256.2691433,0.000942915678024292
-0.001520991325378418,,152576,0.00020852535089943558,2318,-0.0012686364352703094,215.27827382087708,0.26620620489120483,-0.002692936919629574,0.0,0.0005831944872625172,,716.0,1763260257.4463499,7.266458123922348e-05
-0.002353668212890625,,153088,0.0002082181308651343,2324,-0.00412907637655735,216.30409836769104,0.24672868847846985,-0.002876492217183113,0.09375,0.002081603743135929,,715.0,1763260258.4721744,0.017118550837039948
-0.0035973787307739258,,153600,0.00020791091083083302,2329,-0.005650278180837631,217.3008623123169,0.26741355657577515,-0.012817593291401863,0.01171875,0.0008102282881736755,,714.0,1763260259.4689384,0.0008306019008159637
-0.0036780834197998047,,154624,0.00020729647076223046,2339,-0.0001674853265285492,219.28506183624268,0.22676703333854675,-0.0013866201043128967,0.0,0.0001100980953196995,,713.0,1763260261.4531379,0.0002809111028909683
-0.008034467697143555,,155520,0.00020675883570220321,2348,0.002330441027879715,221.05940508842468,0.20302781462669373,-0.002912791445851326,0.025390625,0.000585276517085731,,711.0,1763260263.2274811,0.0007248930633068085
-0.0014864206314086914,,156160,0.0002063748106593266,2354,-0.002444729208946228,222.27977466583252,0.30975887179374695,-0.004720427095890045,0.0,3.5254819522378966e-05,,710.0,1763260264.4478507,0.0001672152429819107
-0.00933837890625,,157056,0.00020583717559929937,2363,-0.012778330594301224,224.0179054737091,0.2144264429807663,0.0050011882558465,0.0,0.00031082387431524694,,708.0,1763260266.1859815,0.0005657495930790901
-0.000952601432800293,,159744,0.00020422427041921765,2389,-0.02109403908252716,229.13810634613037,0.29832223057746887,0.08737361431121826,0.1640625,0.0002149436913896352,,704.0,1763260271.3061824,0.0503876730799675
-3.4928321838378906e-05,,163456,0.00020199692517053336,2426,0.005276832729578018,236.18669176101685,0.2443981021642685,0.01621902547776699,0.0078125,0.006134240422397852,,699.0,1763260278.3547678,0.0038588717579841614
,500.0,163853,,2430,,236.8977131843567,,,,,500.0,,1763260279.0657892,
,500.0,165853,,2449,,240.50097680091858,,,,,500.0,,1763260282.6690528,
-4.887580871582031e-05,,167424,0.00019961596990469843,2465,0.000555744394659996,243.66876244544983,0.2400389164686203,0.0030574724078178406,0.0,144.46426391601562,,693.0,1763260285.8368385,0.00019819848239421844
,500.0,170353,,2493,,249.00542616844177,,,,,500.0,,1763260291.1735022,
0.0007166266441345215,,171648,0.0001970814191736281,2506,0.001813635230064392,251.46584057807922,0.2608146667480469,0.011152365244925022,0.0078125,4.5817101636203006e-05,,689.0,1763260293.6339166,0.0010001929476857185
-1.990795135498047e-05,,172416,0.00019662058912217617,2514,-0.0025115497410297394,252.59101486206055,0.33348599076271057,-0.01739535480737686,0.015625,5.617886066436768,,689.0,1763260294.759091,0.003441404551267624
-0.006911039352416992,,172544,0.00019654378411360085,2515,-0.0009805075824260712,252.74260783195496,0.21040810644626617,0.005054261535406113,0.001953125,0.0004705771279986948,,689.0,1763260294.9106839,0.0018178727477788925
-0.0065572261810302734,,173056,0.00019623656407929957,2520,0.004495196044445038,253.34790635108948,0.26946425437927246,0.004274674691259861,0.0,0.0004040439671371132,,689.0,1763260295.5159824,0.0003116549924015999
,500.0,174353,,2533,,254.96336722373962,,,,,500.0,,1763260297.1314433,
-0.003832578659057617,,175104,0.00019500768394209445,2540,0.0021707117557525635,256.34459614753723,0.25627997517585754,0.0014385702088475227,0.021484375,0.0002056185476249084,,689.0,1763260298.5126722,0.0034118006005883217
,500.0,175853,,2547,,257.47831320762634,,,,,500.0,,1763260299.6463892,
2.384185791015625e-07,,178176,0.00019316436373628676,2570,0.0011622048914432526,261.50135684013367,0.3061058223247528,0.003662724047899246,0.0,0.00021095895499456674,,687.0,1763260303.6694329,0.000255044549703598
9.375810623168945e-05,,178304,0.00019308755872771144,2571,-0.03862695395946503,261.6976580619812,0.2548619210720062,0.0037834178656339645,0.013671875,9.476752893533558e-08,,687.0,1763260303.865734,0.0038618650287389755
,500.0,178853,,2577,,262.64922308921814,,,,,500.0,,1763260304.8172991,
0.0008337497711181641,,182272,0.0001907066034618765,2610,-0.0034995079040527344,267.22190499305725,0.2746477425098419,-0.00804431363940239,0.04296875,2.5688450477900915e-06,,688.0,1763260309.389981,0.001348305493593216
4.172325134277344e-07,,184320,0.0001894777233246714,2630,-0.028937745839357376,270.80151987075806,0.2912367880344391,0.023166397586464882,0.154296875,1.0735020623542368e-05,,686.0,1763260312.969596,0.013781013898551464
,500.0,184853,,2636,,271.74643063545227,,,,,500.0,,1763260313.9145067,
-4.172325134277344e-06,,185856,0.00018855606322176754,2646,-0.003536828327924013,273.3821518421173,0.41241270303726196,0.03963874280452728,0.021484375,0.00742269167676568,,685.0,1763260315.5502279,0.010181916877627373
0.5829659104347229,,185984,0.00018847925821319222,2647,-0.004979733377695084,273.55271553993225,0.23137086629867554,0.01704218238592148,0.015625,0.0001622905401745811,,685.0,1763260315.7207916,0.006460575386881828
-0.00038802623748779297,,186112,0.0001884024532046169,2648,0.003004496917128563,273.7336437702179,0.2931181788444519,0.002792719751596451,0.021484375,8.393550524488091e-05,,685.0,1763260315.9017198,0.005399879068136215
0.0005224943161010742,,188160,0.00018717357306741178,2668,-0.0021723154932260513,276.67649841308594,0.3601164221763611,0.003446752205491066,0.0,0.0001545950653962791,,686.0,1763260318.8445745,6.480328738689423e-05
0.0001334547996520996,,189696,0.00018625191296450794,2683,0.0270332470536232,278.60793924331665,0.4337071180343628,-0.0024170372635126114,0.0,7.517199264839292e-05,,686.0,1763260320.7760153,0.0011460836976766586
-0.0006735324859619141,,190080,0.0001860215124906972,2687,0.026399832218885422,279.10998797416687,0.3652710020542145,0.07513503730297089,0.1796875,0.0013850047253072262,,686.0,1763260321.278064,0.03012574464082718
0.0006154775619506836,,190336,0.00018586790247354656,2689,-0.0036935489624738693,279.3983886241913,0.43757739663124084,-0.01210200134664774,0.001953125,1.2451200745999813e-05,,687.0,1763260321.5664647,0.001816307194530964
-0.001544356346130371,,190592,0.00018571429245639592,2692,-0.0308782160282135,279.7379448413849,0.4690243601799011,0.007536235265433788,0.0,0.001785522559657693,,687.0,1763260321.9060209,0.0027126772329211235
0.0002530813217163086,,194688,0.00018325653218198568,2732,0.0,285.7466928958893,0.394283652305603,-0.04496012628078461,0.126953125,6.140991899883375e-05,,687.0,1763260327.914769,0.024279067292809486
4.947185516357422e-06,,196736,0.00018202765204478055,2752,0.005140949040651321,289.30619716644287,0.47144731879234314,-0.030666233971714973,0.052734375,5.8811336202779785e-05,,685.0,1763260331.4742732,0.017432501539587975
0.000537574291229248,,197248,0.00018172043201047927,2757,-0.03700485825538635,290.2019097805023,0.48393386602401733,-0.004332292824983597,0.021484375,3.062082214455586e-06,,685.0,1763260332.3699858,0.006684334948658943
0.00023311376571655273,,199808,0.00018018433183897287,2782,-0.18446548283100128,294.5603349208832,0.43482455611228943,-0.00032346881926059723,0.0,1.4086253941059113e-06,,683.0,1763260336.728411,1.7840415239334106e-05
,500.0,200853,,2793,,295.82504296302795,,,,,500.0,,1763260337.993119,
-0.002778768539428711,,204032,0.0001776497665559873,2824,-0.00022502802312374115,299.8531610965729,0.4058626592159271,0.023265471681952477,0.05078125,0.0008692030096426606,,685.0,1763260342.0212371,0.007890533655881882
-7.867813110351562e-06,,205952,0.0001764976914273575,2843,-0.004158273339271545,302.23149132728577,0.38039299845695496,-0.003733469173312187,0.0078125,143.9094696044922,,686.0,1763260344.3995674,0.001972528174519539
-1.5497207641601562e-06,,207360,0.00017565283633302897,2857,-0.006460897624492645,304.11188220977783,0.5360521078109741,0.008164332248270512,0.001953125,5.794145107269287,,687.0,1763260346.2799582,0.0005741482600569725
7.808208465576172e-06,,210816,0.00017357911565341055,2890,-0.01859884522855282,308.10670256614685,0.4926687180995941,-0.012565464712679386,0.0546875,1.5991545296856202e-06,,689.0,1763260350.2747786,0.010022982954978943
0.00016748905181884766,,216704,0.00017004608525894582,2949,-0.040297411382198334,317.86553287506104,0.5690957307815552,-0.030787650495767593,0.068359375,4.085964974365197e-06,,686.0,1763260360.033609,0.0160063523799181
0.06287014484405518,,217856,0.00016935484018176794,2960,0.002558387815952301,319.4892592430115,0.3501666188240051,0.01573953963816166,0.017578125,0.0005236438009887934,,687.0,1763260361.6573353,0.008763391524553299
0.0006004571914672852,,219264,0.00016850998508743942,2975,-0.015166033059358597,321.6511948108673,0.5310673713684082,-0.0012418366968631744,0.005859375,2.272723213536665e-05,,686.0,1763260363.8192708,0.0037923213094472885
-0.005246877670288086,,221440,0.00016720429994165897,2997,0.01143612526357174,324.98809242248535,0.4174073040485382,0.0013828147202730179,0.0,0.00043392489897087216,,686.0,1763260367.1561685,0.0008345078676939011
-0.001672506332397461,,222848,0.00016635944484733045,3011,-0.023925263434648514,326.73086428642273,0.4488743543624878,-0.007412448525428772,0.021484375,0.0006959440070204437,,687.0,1763260368.8989403,0.009114507585763931
-8.225440979003906e-06,,226688,0.00016405529459007084,3051,0.0025700200349092484,331.19457507133484,0.4147392511367798,0.01098482497036457,0.0,148.78961181640625,,689.0,1763260373.362651,0.0013121850788593292
-0.007424831390380859,,228224,0.000163133634487167,3066,0.011404983699321747,333.8990626335144,0.3881845772266388,-0.01299287285655737,0.001953125,0.0018714450998231769,,688.0,1763260376.0671387,0.0008381595835089684
-4.0531158447265625e-06,,228608,0.00016290321946144104,3070,0.0030198022723197937,334.62786841392517,0.48674628138542175,0.013543356209993362,0.0,0.21369948983192444,,688.0,1763260376.7959445,0.0015286561101675034
,419.0,229979,,3083,,336.9733638763428,,,,,419.0,,1763260379.14144,
0.00020438432693481445,,231424,0.00016121352382469922,3098,0.002055075019598007,339.6383607387543,0.5466091632843018,-0.016796303912997246,0.001953125,1.1652099601633381e-05,,686.0,1763260381.8064368,0.0014419537037611008
0.0002117753028869629,,234240,0.00015952381363604218,3127,-0.01458636112511158,343.00692772865295,0.5402066707611084,-0.005893906578421593,0.0,1.4632942111347802e-06,,687.0,1763260385.1750038,0.0008432939648628235
,497.0,234472,,3129,,343.18973445892334,,,,,497.0,,1763260385.3578105,
-8.666515350341797e-05,,235648,0.00015867895854171365,3141,-0.0029745446518063545,345.56933522224426,0.5361071228981018,-0.008692420087754726,0.01171875,9.259565558750182e-09,,686.0,1763260387.7374113,0.007543482817709446
,378.0,236132,,3146,,346.34935760498047,,,,,378.0,,1763260388.5174336,
0.0001270771026611328,,238464,0.0001569892483530566,3170,0.2693439722061157,349.9375355243683,0.5444895625114441,0.003447870723903179,0.0,2.1275627659633756e-05,,686.0,1763260392.1056116,0.00011640135198831558
7.510185241699219e-05,,239744,0.0001562211982673034,3183,-0.0108589306473732,351.45321345329285,0.4901733100414276,-0.003716583363711834,0.01953125,1.1883705155923963e-05,,686.0,1763260393.6212895,0.00604937132447958
3.5762786865234375e-07,,240256,0.00015591397823300213,3188,-0.01560170203447342,352.08444690704346,0.5297631025314331,-0.043274685740470886,0.03515625,3.398771514184773e-05,,687.0,1763260394.252523,0.008730115368962288
-5.2809715270996094e-05,,243072,0.00015422426804434508,3217,-0.024118725210428238,355.3548767566681,0.41219601035118103,-0.004521491937339306,0.015625,4.917332626064308e-05,,688.0,1763260397.5229528,0.0043929703533649445
,500.0,243779,,3224,,356.1117203235626,,,,,500.0,,1763260398.2797964,
,389.0,246057,,3247,,359.73046350479126,,,,,389.0,,1763260401.8985395,
5.0067901611328125e-05,,246400,0.00015222733782138675,3250,0.011345569044351578,360.2541582584381,0.5235992074012756,-0.004164146259427071,0.0,1.8838400137610734e-06,,688.0,1763260402.4222343,0.0009975321590900421
,385.0,246883,,3255,,360.80438470840454,,,,,385.0,,1763260402.9724607,
0.00035053491592407227,,247296,0.0001516897027613595,3259,-0.21220076084136963,361.5615758895874,0.5186998248100281,0.014250965788960457,0.0078125,1.4086253941059113e-08,,688.0,1763260403.729652,0.002496110275387764
-1.430511474609375e-06,,248704,0.000150844847667031,3275,-0.015202075242996216,363.2354187965393,0.4037405252456665,0.006496581248939037,0.0,0.003666815347969532,,689.0,1763260405.4034948,0.0006234226748347282
-0.0014705657958984375,,248832,0.00015076804265845567,3276,-0.02463781274855137,363.40366435050964,0.4005030393600464,0.024042632430791855,0.005859375,0.001618793117813766,,689.0,1763260405.5717404,0.006077246740460396
-0.000979781150817871,,250624,0.00014969278709031641,3296,0.00036608241498470306,366.9927098751068,0.4195392429828644,0.00571186188608408,0.0,0.0009468318894505501,,687.0,1763260409.160786,0.0002601565793156624
,500.0,254716,,3338,,373.14921474456787,,,,,500.0,,1763260415.3172908,
0.0001316070556640625,,256000,0.00014646697673015296,3351,-0.26821303367614746,374.99298119544983,0.5723879933357239,0.009170938283205032,0.0,2.074782969430089e-06,,687.0,1763260417.1610572,0.00165453739464283
,358.0,256574,,3357,,376.0043046474457,,,,,358.0,,1763260418.1723807,
4.947185516357422e-05,,256896,0.00014592934167012572,3360,-0.029443375766277313,376.5833375453949,0.5120882987976074,-0.0006502941250801086,0.017578125,2.248252712888643e-06,,686.0,1763260418.7514136,0.010707066394388676
-9.5367431640625e-07,,260480,0.00014377880143001676,3398,0.005421161651611328,381.01210856437683,0.5034325122833252,-0.006709858775138855,0.0,0.005358070135116577,,688.0,1763260423.1801846,0.00039184652268886566
0.000423431396484375,,260864,0.0001435483864042908,3401,0.05421566218137741,381.43784523010254,0.5455461740493774,0.0022504813969135284,0.015625,3.521563485264778e-07,,688.0,1763260423.6059213,0.009555310942232609
4.756450653076172e-05,,261376,0.00014324116636998951,3406,-0.0037540793418884277,382.0152747631073,0.581606924533844,0.016371138393878937,0.0,2.3889471776783466e-05,,688.0,1763260424.1833508,0.0010073939338326454
,359.0,262646,,3419,,383.3936548233032,,,,,359.0,,1763260425.5617309,
3.528594970703125e-05,,263296,0.0001420890912413597,3426,-0.009447429329156876,384.21790599823,0.5887333750724792,0.0021341145038604736,0.0,1.1173415259690955e-06,,689.0,1763260426.385982,0.003126196563243866
-1.3113021850585938e-06,,263424,0.0001420122862327844,3428,0.002807473763823509,384.3806688785553,0.4596695005893707,0.00875399075448513,0.009765625,5.766151428222656,,689.0,1763260426.548745,0.004735879600048065
0.00031638145446777344,,264192,0.00014155145618133247,3435,0.015005327761173248,385.23699283599854,0.5486204028129578,0.004986313171684742,0.0,2.5592089514248073e-06,,690.0,1763260427.4050689,0.0013272473588585854
-0.0005041360855102539,,265600,0.00014070660108700395,3450,-0.039273105561733246,386.9013919830322,0.5223802924156189,-0.0181993767619133,0.052734375,0.0006172714056447148,,690.0,1763260429.069468,0.01945916935801506
-1.621246337890625e-05,,265728,0.00014062979607842863,3451,-0.0020310841500759125,387.03778195381165,0.4988054037094116,0.0041609834879636765,0.001953125,2.5078406906686723e-08,,690.0,1763260429.205858,0.0016491487622261047
,500.0,266794,,3462,,388.87666153907776,,,,,500.0,,1763260431.0447376,
-0.002379179000854492,,268160,0.00013917050091549754,3476,-0.047639403492212296,391.4846439361572,0.4543851912021637,0.0340147465467453,0.005859375,0.0012136563891544938,,689.0,1763260433.65272,0.004099322482943535
-2.7418136596679688e-06,,268416,0.0001390168908983469,3479,3.784149885177612e-05,391.9865982532501,0.49271538853645325,-0.004504704847931862,0.0,0.0043169185519218445,,689.0,1763260434.1546743,0.00023686140775680542
-0.0016793012619018555,,270336,0.00013786483032163233,3498,-0.012271483428776264,395.6005263328552,0.4576711058616638,0.007295636460185051,0.0,0.0003819218254648149,,687.0,1763260437.7686024,0.0004488155245780945
-0.0005609989166259766,,270848,0.00013755761028733104,3503,-0.0070672184228897095,396.58616185188293,0.4934455156326294,0.0006206128746271133,0.0,0.0009837215766310692,,687.0,1763260438.754238,0.0019315388053655624
,500.0,271747,,3513,,398.24215865135193,,,,,500.0,,1763260440.4102347,
,458.0,273014,,3525,,399.66170501708984,,,,,458.0,,1763260441.829781,
,348.0,274075,,3537,,401.0396912097931,,,,,348.0,,1763260443.2077672,
-4.410743713378906e-06,,275584,0.0001347158249700442,3554,0.0035441815853118896,402.9917607307434,0.4258246123790741,-0.004801720380783081,0.0,0.004317796789109707,,687.0,1763260445.1598368,0.000857057049870491
-0.0013228654861450195,,275712,0.00013463901996146888,3555,-0.001990377902984619,403.1261966228485,0.4927428364753723,-0.002702140249311924,0.0,0.000453956366982311,,688.0,1763260445.2942727,8.912850171327591e-05
,232.0,277701,,3576,,406.7735335826874,,,,,232.0,,1763260448.9416096,
0.00016129016876220703,,277888,0.00013333333481568843,3578,-0.020522166043519974,407.22315764427185,0.5042992234230042,0.01187403965741396,0.0,0.0013691849308088422,,686.0,1763260449.3912337,0.0020529916509985924
-0.0002243518829345703,,278144,0.0001331797247985378,3581,-0.001599317416548729,407.7377896308899,0.5169675350189209,-0.0036437753587961197,0.0,0.000664639170281589,,686.0,1763260449.9058657,0.00039706937968730927
,367.0,278881,,3589,,409.06849002838135,,,,,367.0,,1763260451.236566,
0.00014269351959228516,,280832,0.00013156681961845607,3613,0.009067149832844734,413.3099925518036,0.564116358757019,-0.0017972849309444427,0.0,0.0008444393752142787,,683.0,1763260455.4780686,0.0025120917707681656
-1.9073486328125e-06,,283136,0.0001301843294641003,3640,-0.0019064657390117645,418.0483441352844,0.3335878849029541,-0.0027740467339754105,0.0,0.0024660341441631317,,681.0,1763260460.2164202,0.00012321025133132935
-2.6226043701171875e-06,,284544,0.00012933947436977178,3656,-0.0007830038666725159,420.815034866333,0.42420104146003723,-0.0017377911135554314,0.0,0.2097737193107605,,680.0,1763260462.983111,0.0004860898479819298
-3.5762786865234375e-06,,285696,0.0001286482292925939,3669,-0.012325778603553772,422.58164525032043,0.3880685567855835,-0.0046988483518362045,0.009765625,0.004110455513000488,,679.0,1763260464.7497213,0.004861699417233467
-3.337860107421875e-06,,286592,0.00012811059423256665,3679,-0.0012252628803253174,423.6552355289459,0.3053630590438843,0.0006222603842616081,0.00390625,0.002698020776733756,,680.0,1763260465.8233116,0.0016787974163889885
,234.0,286907,,3683,,424.028626203537,,,,,234.0,,1763260466.1967022,
-2.0265579223632812e-06,,286976,0.0001278801792068407,3684,-1.6281381249427795e-05,424.1626486778259,0.3278966248035431,0.0008277921006083488,0.0,0.004035109654068947,,680.0,1763260466.3307247,1.756753772497177e-05
,185.0,289303,,3711,,426.95956349372864,,,,,185.0,,1763260469.1276395,
-0.00012099742889404297,,289536,0.0001263440790353343,3713,-0.01924101635813713,427.26781582832336,0.5472848415374756,0.017880015075206757,0.00390625,0.0008866948774084449,,681.0,1763260469.4358919,0.004159943200647831
-4.76837158203125e-07,,289664,0.00012626727402675897,3715,-0.006131485104560852,427.45295906066895,0.5221638083457947,-0.0011456198990345001,0.0,0.010570820420980453,,681.0,1763260469.621035,0.0002786610275506973
-0.0007017850875854492,,291200,0.00012534562847577035,3731,0.0019596870988607407,429.2448787689209,0.48264753818511963,0.0062451474368572235,0.0,0.001089502708055079,,682.0,1763260471.4129548,0.0006548501551151276
-9.5367431640625e-07,,291456,0.00012519201845861971,3734,0.0007804036140441895,429.58500361442566,0.4914446473121643,0.0021240562200546265,0.0,5.432850360870361,,682.0,1763260471.7530797,1.9064173102378845e-05
-4.0411949157714844e-05,,293504,0.0001239631383214146,3755,0.01532873697578907,431.9565312862396,0.5370413064956665,-0.006238008849322796,0.005859375,0.00083021423779428,,683.0,1763260474.1246073,0.0060004061087965965
-1.6689300537109375e-06,,295168,0.00012296467320993543,3775,-0.002971205860376358,434.010226726532,0.4426024258136749,-0.002830224111676216,0.0,0.0036021117120981216,,683.0,1763260476.1783028,0.0006464850157499313
-0.00035893917083740234,,295552,0.00012273425818420947,3779,-0.004939436912536621,434.44900155067444,0.5386002063751221,0.008461794815957546,0.0,0.0010141778038814664,,684.0,1763260476.6170776,0.0009214477613568306
,274.0,297680,,3804,,436.9843599796295,,,,,274.0,,1763260479.152436,
,202.0,297882,,3807,,437.2939100265503,,,,,202.0,,1763260479.461986,
1.0669231414794922e-05,,301440,0.00011920122778974473,3847,-0.016833586618304253,441.48584842681885,0.5345981121063232,0.013715790584683418,0.0,0.0009389490587636828,,686.0,1763260483.6539245,0.0013638688251376152
-2.7418136596679688e-06,,304256,0.00011751151760108769,3879,-0.031007254496216774,444.81902956962585,0.37903574109077454,-0.010690729133784771,0.00390625,5.618308067321777,,687.0,1763260486.9871056,0.002985741011798382
0.00020045042037963867,,304768,0.00011720429756678641,3884,-0.010559715330600739,445.4172968864441,0.635678231716156,0.0024034325033426285,0.0,0.00016317004337906837,,687.0,1763260487.585373,0.0015727858990430832
,209.0,304978,,3887,,445.6344723701477,,,,,209.0,,1763260487.8025484,
-1.5497207641601562e-06,,305280,0.00011689708480844274,3891,-0.008607985451817513,446.0803453922272,0.4518078863620758,0.002329038456082344,0.0,0.21326012909412384,,688.0,1763260488.2484214,0.0009701196104288101
,180.0,305800,,3898,,446.7830431461334,,,,,180.0,,1763260488.9511192,
9.948015213012695e-05,,307072,0.00011582181468838826,3912,-0.005328638479113579,448.51552295684814,0.6309117674827576,-0.0005847522988915443,0.0,0.00042695616139099,,688.0,1763260490.683599,9.227823466062546e-05
-0.00029468536376953125,,307328,0.00011566820467123762,3915,0.008933305740356445,448.832453250885,0.5765031576156616,-0.00930948369204998,0.0,0.002026541158556938,,688.0,1763260491.0005293,0.0012317616492509842
-7.510185241699219e-06,,308480,0.00011497695959405974,3928,-0.0005624257028102875,450.24159574508667,0.5055650472640991,-0.00042995065450668335,0.0,0.00012240943033248186,,688.0,1763260492.4096718,3.0390918254852295e-05
-0.004954099655151367,,309888,0.00011413210449973121,3944,0.015268517658114433,451.9533796310425,0.44213157892227173,0.0007172608748078346,0.0,0.0007091367151588202,,689.0,1763260494.1214557,0.000636727549135685
,337.0,310093,,3946,,452.1314239501953,,,,,337.0,,1763260494.2995,
,261.0,311663,,3963,,454.56481766700745,,,,,261.0,,1763260496.7328937,
-2.0265579223632812e-06,,313216,0.00011213517427677289,3981,-0.0013588797301054,456.98311591148376,0.42969897389411926,-0.004260043613612652,0.0,139.0128631591797,,689.0,1763260499.151192,0.0003567105159163475
-0.0008283853530883789,,314624,0.00011129031918244436,3997,0.008961409330368042,459.32460618019104,0.5391371846199036,0.014798110350966454,0.0,0.001502430415712297,,688.0,1763260501.4926822,0.003682265058159828
-0.0014638900756835938,,320128,0.00010798771108966321,4059,-0.004681801423430443,466.53384470939636,0.4703634977340698,0.0006176736205816269,0.0,0.0016962089575827122,,689.0,1763260508.7019207,5.597993731498718e-05
-1.9073486328125e-06,,322432,0.00010660522093530744,4087,-7.100403308868408e-05,469.18548941612244,0.4202762842178345,0.00314232986420393,0.0,137.96490478515625,,690.0,1763260511.3535655,0.00028952304273843765
,198.0,322793,,4091,,469.53171730041504,,,,,198.0,,1763260511.6997933,
,256.0,323858,,4105,,470.806156873703,,,,,256.0,,1763260512.974233,
-1.6689300537109375e-06,,324224,0.00010552995081525296,4109,-0.009772749617695808,471.2061548233032,0.3601739704608917,0.008424067869782448,0.0,0.2121792882680893,,691.0,1763260513.3742309,0.0007451623678207397
-4.8160552978515625e-05,,324736,0.00010522273078095168,4115,-0.015236681327223778,471.7849931716919,0.44084227085113525,0.016963141039013863,0.0,0.00196895026601851,,691.0,1763260513.9530692,0.001243671402335167
,297.0,325073,,4119,,472.11890983581543,,,,,297.0,,1763260514.2869859,
-0.001765131950378418,,327808,0.00010337941785110161,4150,-0.001621181145310402,475.24150371551514,0.5170702934265137,0.0019427696242928505,0.0,0.0013164221309125423,,693.0,1763260517.4095798,0.00016648601740598679
-0.005765676498413086,,329344,0.00010245775774819776,4168,-0.006884345784783363,476.9643466472626,0.38380831480026245,0.017216946929693222,0.00390625,0.0023302643094211817,,694.0,1763260519.1324227,0.005248458124697208
0.0,,330624,0.00010168970766244456,4184,-0.0066319480538368225,478.65564346313477,0.5813496708869934,0.0036050649359822273,0.0,0.0032016094774007797,,694.0,1763260520.8237195,0.0003740312531590462
,244.0,331512,,4194,,479.58023619651794,,,,,244.0,,1763260521.7483122,
-5.960464477539062e-07,,331904,0.00010092165757669136,4199,0.0020158737897872925,480.1210651397705,0.43653643131256104,-0.0006024688482284546,0.0,0.003470362164080143,,694.0,1763260522.2891412,0.0001732911914587021
-9.5367431640625e-07,,334080,9.961597243091092e-05,4224,0.0006570685654878616,482.6187229156494,0.38438308238983154,-0.0029972856864333153,0.0,137.11361694335938,,695.0,1763260524.786799,0.0019429316744208336
-0.0032826662063598633,,334464,9.938555740518495e-05,4229,-0.006100436672568321,483.0956254005432,0.4101933538913727,0.002456177957355976,0.0,0.0020672392565757036,,695.0,1763260525.2637014,0.0006627747789025307
,189.0,335496,,4243,,484.3666088581085,,,,,189.0,,1763260526.534685,
