charts/episodic_return,global_step
39,39
41,80
16,96
23,119
26,145
22,167
26,193
11,204
15,219
27,246
23,269
17,286
25,311
45,356
20,376
13,389
13,402
21,423
51,474
21,495
11,506
16,522
8,530
13,543
23,566
40,606
9,615
13,628
20,648
12,660
21,681
13,694
27,721
19,740
22,762
25,787
28,815
18,833
14,847
17,864
22,886
44,930
9,939
30,969
44,1013
34,1047
10,1057
18,1075
18,1093
45,1138
15,1153
16,1169
42,1211
13,1224
17,1241
22,1263
19,1282
21,1303
9,1312
40,1352
15,1367
36,1403
18,1421
9,1430
13,1443
17,1460
12,1472
14,1486
15,1501
27,1528
36,1564
16,1580
19,1599
17,1616
9,1625
14,1639
13,1652
26,1678
12,1690
10,1700
35,1735
17,1752
11,1763
13,1776
16,1792
15,1807
11,1818
16,1834
11,1845
17,1862
13,1875
10,1885
17,1902
13,1915
12,1927
23,1950
11,1961
12,1973
13,1986
21,2007
9,2016
12,2028
10,2038
13,2051
25,2076
10,2086
10,2096
20,2116
10,2126
17,2143
10,2153
16,2169
11,2180
17,2197
13,2210
12,2222
9,2231
10,2241
12,2253
15,2268
14,2282
9,2291
13,2304
14,2318
11,2329
12,2341
18,2359
12,2371
15,2386
9,2395
11,2406
10,2416
10,2426
14,2440
11,2451
11,2462
14,2476
13,2489
14,2503
13,2516
12,2528
15,2543
14,2557
10,2567
10,2577
9,2586
17,2603
13,2616
11,2627
9,2636
10,2646
13,2659
10,2669
10,2679
11,2690
11,2701
10,2711
11,2722
10,2732
17,2749
10,2759
13,2772
17,2789
12,2801
14,2815
10,2825
10,2835
12,2847
10,2857
8,2865
12,2877
10,2887
13,2900
10,2910
16,2926
11,2937
10,2947
14,2961
11,2972
11,2983
9,2992
8,3000
15,3015
10,3025
12,3037
13,3050
13,3063
11,3074
19,3093
17,3110
16,3126
18,3144
15,3159
12,3171
9,3180
17,3197
17,3214
14,3228
12,3240
16,3256
13,3269
17,3286
14,3300
13,3313
16,3329
14,3343
9,3352
18,3370
26,3396
13,3409
12,3421
15,3436
13,3449
41,3490
16,3506
15,3521
13,3534
16,3550
17,3567
16,3583
14,3597
15,3612
16,3628
12,3640
16,3656
13,3669
24,3693
16,3709
21,3730
19,3749
18,3767
22,3789
25,3814
45,3859
31,3890
20,3910
22,3932
18,3950
18,3968
14,3982
35,4017
64,4081
21,4102
20,4122
28,4150
22,4172
35,4207
22,4229
20,4249
16,4265
29,4294
26,4320
44,4364
19,4383
38,4421
29,4450
27,4477
42,4519
50,4569
103,4672
25,4697
20,4717
57,4774
20,4794
59,4853
47,4900
40,4940
137,5077
71,5148
57,5205
116,5321
59,5380
122,5502
47,5549
48,5597
31,5628
28,5656
32,5688
55,5743
42,5785
38,5823
32,5855
52,5907
27,5934
40,5974
69,6043
42,6085
30,6115
41,6156
39,6195
34,6229
55,6284
33,6317
38,6355
27,6382
41,6423
22,6445
31,6476
31,6507
25,6532
33,6565
51,6616
39,6655
36,6691
43,6734
29,6763
39,6802
30,6832
45,6877
30,6907
26,6933
38,6971
41,7012
32,7044
30,7074
44,7118
40,7158
26,7184
35,7219
31,7250
26,7276
39,7315
31,7346
43,7389
40,7429
49,7478
52,7530
28,7558
26,7584
64,7648
57,7705
52,7757
56,7813
39,7852
43,7895
33,7928
44,7972
43,8015
29,8044
41,8085
42,8127
26,8153
26,8179
42,8221
54,8275
63,8338
50,8388
32,8420
98,8518
47,8565
33,8598
41,8639
38,8677
56,8733
38,8771
73,8844
35,8879
84,8963
34,8997
52,9049
72,9121
40,9161
61,9222
57,9279
44,9323
55,9378
64,9442
59,9501
42,9543
83,9626
80,9706
34,9740
65,9805
67,9872
42,9914
73,9987
108,10095
72,10167
30,10197
46,10243
43,10286
64,10350
94,10444
56,10500
41,10541
50,10591
51,10642
45,10687
29,10716
41,10757
62,10819
37,10856
41,10897
98,10995
42,11037
30,11067
49,11116
42,11158
49,11207
47,11254
61,11315
47,11362
68,11430
54,11484
58,11542
38,11580
55,11635
62,11697
52,11749
56,11805
46,11851
42,11893
41,11934
30,11964
36,12000
83,12083
33,12116
38,12154
55,12209
43,12252
51,12303
35,12338
51,12389
32,12421
33,12454
30,12484
43,12527
26,12553
45,12598
40,12638
47,12685
32,12717
38,12755
28,12783
30,12813
27,12840
30,12870
45,12915
30,12945
28,12973
36,13009
40,13049
37,13086
32,13118
30,13148
24,13172
24,13196
33,13229
43,13272
36,13308
32,13340
39,13379
35,13414
35,13449
24,13473
30,13503
29,13532
26,13558
45,13603
34,13637
24,13661
48,13709
23,13732
32,13764
41,13805
28,13833
30,13863
23,13886
31,13917
33,13950
34,13984
26,14010
25,14035
23,14058
16,14074
25,14099
26,14125
47,14172
20,14192
19,14211
37,14248
26,14274
30,14304
26,14330
30,14360
21,14381
26,14407
38,14445
21,14466
23,14489
28,14517
28,14545
27,14572
21,14593
25,14618
33,14651
23,14674
32,14706
34,14740
26,14766
30,14796
23,14819
24,14843
27,14870
27,14897
30,14927
19,14946
18,14964
35,14999
18,15017
31,15048
24,15072
23,15095
24,15119
24,15143
36,15179
30,15209
28,15237
19,15256
36,15292
39,15331
20,15351
25,15376
31,15407
35,15442
22,15464
21,15485
37,15522
29,15551
23,15574
26,15600
20,15620
28,15648
23,15671
28,15699
24,15723
20,15743
25,15768
29,15797
31,15828
24,15852
18,15870
21,15891
30,15921
25,15946
26,15972
19,15991
34,16025
30,16055
24,16079
32,16111
26,16137
24,16161
31,16192
25,16217
24,16241
31,16272
32,16304
35,16339
24,16363
24,16387
30,16417
19,16436
26,16462
18,16480
21,16501
31,16532
25,16557
36,16593
26,16619
31,16650
18,16668
20,16688
26,16714
35,16749
34,16783
21,16804
27,16831
21,16852
26,16878
33,16911
34,16945
31,16976
26,17002
29,17031
25,17056
36,17092
19,17111
32,17143
28,17171
23,17194
28,17222
20,17242
29,17271
42,17313
36,17349
27,17376
35,17411
22,17433
28,17461
20,17481
29,17510
22,17532
22,17554
28,17582
25,17607
33,17640
35,17675
36,17711
34,17745
34,17779
21,17800
48,17848
21,17869
27,17896
34,17930
43,17973
50,18023
36,18059
40,18099
50,18149
26,18175
23,18198
40,18238
34,18272
33,18305
33,18338
20,18358
39,18397
31,18428
23,18451
26,18477
60,18537
26,18563
48,18611
44,18655
34,18689
51,18740
44,18784
26,18810
130,18940
36,18976
35,19011
58,19069
50,19119
27,19146
51,19197
43,19240
40,19280
36,19316
46,19362
53,19415
64,19479
39,19518
40,19558
37,19595
62,19657
59,19716
35,19751
53,19804
36,19840
57,19897
112,20009
82,20091
56,20147
88,20235
99,20334
69,20403
43,20446
67,20513
85,20598
77,20675
44,20719
55,20774
42,20816
56,20872
65,20937
54,20991
97,21088
107,21195
76,21271
39,21310
41,21351
38,21389
41,21430
43,21473
45,21518
64,21582
56,21638
47,21685
36,21721
40,21761
50,21811
39,21850
49,21899
48,21947
42,21989
45,22034
